cas operacie,index prvku,dlzka zoznamu,,,
2.05E-05,0,41,,,
1.19E-05,0,43,,,
1.66E-05,0,49,,,
1.16E-05,0,46,,,
1.17E-05,0,53,,,
2.15E-05,0,53,,,
1.13E-05,0,54,,,
1.71E-05,0,52,,,
1.27E-05,0,51,,,
1.60E-05,0,50,,,
1.13E-05,0,48,,,
1.14E-05,0,52,,,
1.15E-05,0,57,,,
1.15E-05,0,57,,,
1.52E-05,0,56,,,
1.21E-05,0,58,,,
1.14E-05,0,57,,,
1.12E-05,0,53,,,
1.14E-05,0,53,,,
1.82E-05,0,50,,,
1.12E-05,0,47,,,
1.13E-05,0,47,,,
1.10E-05,0,46,,,
1.11E-05,0,45,,,
1.11E-05,0,44,,,
1.13E-05,0,40,,,
1.12E-05,0,36,,,
1.12E-05,0,36,,,
1.10E-05,0,37,,,
1.13E-05,0,35,,,
1.68E-05,0,34,,,
2.11E-05,0,33,,,
2.11E-05,0,33,,,
1.14E-05,0,33,,,
1.11E-05,0,32,,,
1.10E-05,0,29,,,
1.12E-05,0,28,,,
1.70E-05,0,31,,,
1.12E-05,0,33,,,
2.16E-05,0,33,,,
1.35E-05,0,33,,,
1.14E-05,0,37,,,
6.68E-05,0,35,,,
1.95E-05,0,34,,,
1.18E-05,0,35,,,
1.12E-05,0,35,,,
1.57E-05,0,37,,,
1.18E-05,0,40,,,
1.12E-05,0,40,,,
1.13E-05,0,39,,,
1.18E-05,0,39,,,
1.13E-05,0,40,,,
1.54E-05,0,47,,,
1.86E-05,0,48,,,
1.71E-05,0,47,,,
1.90E-05,0,45,,,
1.35E-05,0,46,,,
1.93E-05,0,47,,,
1.13E-05,0,54,,,
1.11E-05,0,48,,,
1.10E-05,0,46,,,
1.37E-05,0,54,,,
1.47E-05,0,53,,,
4.17E-05,0,50,,,
0.0002652,0,50,,,
1.28E-05,0,49,,,
2.39E-05,0,51,,,
2.14E-05,0,50,,,
1.36E-05,0,51,,,
2.25E-05,0,51,,,
1.70E-05,0,52,,,
1.85E-05,0,51,,,
2.09E-05,0,54,,,
1.67E-05,0,53,,,
1.89E-05,0,57,,,
2.01E-05,0,55,,,
3.04E-05,0,56,,,
1.98E-05,0,53,,,
2.25E-05,0,54,,,
1.98E-05,0,55,,,
1.58E-05,0,57,,,
2.05E-05,0,55,,,
2.13E-05,0,56,,,
2.50E-05,0,52,,,
1.61E-05,0,50,,,
2.03E-05,0,49,,,
4.82E-05,0,51,,,
1.69E-05,0,50,,,
2.03E-05,0,50,,,
1.62E-05,0,53,,,
1.65E-05,0,52,,,
1.83E-05,0,52,,,
1.99E-05,0,56,,,
7.95E-05,0,57,,,
2.20E-05,0,59,,,
1.33E-05,0,57,,,
1.45E-05,0,58,,,
1.38E-05,0,56,,,
1.87E-05,0,56,,,
1.78E-05,0,63,,,
1.40E-05,0,63,,,
1.26E-05,0,62,,,
1.55E-05,0,59,,,
8.31E-05,0,54,,,
1.68E-05,0,53,,,
1.32E-05,0,52,,,
1.27E-05,0,52,,,
8.14E-05,0,49,,,
2.08E-05,0,47,,,
1.83E-05,0,46,,,
1.59E-05,0,45,,,
1.74E-05,0,44,,,
1.53E-05,0,45,,,
1.49E-05,0,43,,,
1.62E-05,0,43,,,
1.47E-05,0,42,,,
1.75E-05,0,40,,,
9.99E-05,0,39,,,
4.01E-05,0,39,,,
1.61E-05,0,36,,,
1.66E-05,0,37,,,
1.56E-05,0,36,,,
0.0001655,0,33,,,
1.89E-05,0,33,,,
1.71E-05,0,32,,,
1.85E-05,0,31,,,
0.0009613,0,31,,,
1.54E-05,0,33,,,
1.35E-05,0,32,,,
2.44E-05,0,36,,,
1.86E-05,0,37,,,
1.43E-05,0,40,,,
1.38E-05,0,40,,,
1.34E-05,0,39,,,
1.91E-05,0,38,,,
1.30E-05,0,41,,,
1.73E-05,0,37,,,
1.66E-05,0,39,,,
1.44E-05,0,38,,,
1.48E-05,0,37,,,
1.46E-05,0,37,,,
1.50E-05,0,36,,,
1.60E-05,0,36,,,
1.44E-05,0,37,,,
1.30E-05,0,41,,,
1.96E-05,0,42,,,
8.49E-05,0,41,,,
1.91E-05,0,40,,,
2.00E-05,0,39,,,
1.54E-05,0,39,,,
1.48E-05,0,38,,,
