cas operacie,index prvku,dlzka zoznamu,,,
2.88E-05,37,50,,,
2.80E-05,22,54,,,
3.02E-05,41,53,,,
2.94E-05,29,55,,,
2.87E-05,54,57,,,
3.32E-05,4,58,,,
2.73E-05,15,58,,,
3.26E-05,3,57,,,
2.99E-05,46,59,,,
0.0001524,57,58,,,
3.30E-05,17,56,,,
3.01E-05,14,54,,,
3.32E-05,10,58,,,
2.90E-05,44,50,,,
3.08E-05,41,50,,,
9.42E-05,51,55,,,
2.59E-05,38,51,,,
3.45E-05,28,55,,,
3.25E-05,44,57,,,
3.01E-05,44,60,,,
9.97E-05,21,60,,,
3.13E-05,53,58,,,
2.99E-05,40,56,,,
2.84E-05,48,57,,,
2.91E-05,28,57,,,
2.77E-05,35,56,,,
2.48E-05,42,55,,,
2.41E-05,26,57,,,
2.49E-05,3,54,,,
2.50E-05,36,54,,,
2.45E-05,43,56,,,
2.46E-05,23,55,,,
2.54E-05,52,60,,,
2.49E-05,52,63,,,
1.81E-05,0,62,,,
3.13E-05,11,60,,,
2.48E-05,54,56,,,
2.48E-05,8,55,,,
2.90E-05,12,55,,,
2.79E-05,41,54,,,
3.37E-05,39,53,,,
2.41E-05,36,51,,,
2.19E-05,6,50,,,
3.01E-05,16,50,,,
2.92E-05,26,49,,,
4.39E-05,34,48,,,
2.61E-05,28,46,,,
2.37E-05,40,43,,,
2.65E-05,40,44,,,
2.51E-05,10,41,,,
8.98E-05,17,38,,,
3.63E-05,5,38,,,
2.67E-05,15,37,,,
2.39E-05,27,35,,,
8.71E-05,23,34,,,
0.0002308,23,33,,,
3.71E-05,7,34,,,
3.06E-05,28,33,,,
3.40E-05,12,34,,,
3.42E-05,19,33,,,
2.95E-05,9,36,,,
2.72E-05,20,36,,,
2.74E-05,35,38,,,
2.52E-05,35,40,,,
2.49E-05,5,39,,,
2.48E-05,7,39,,,
3.22E-05,1,37,,,
2.85E-05,21,37,,,
2.47E-05,35,39,,,
2.86E-05,5,40,,,
2.79E-05,14,39,,,
2.60E-05,25,38,,,
2.95E-05,2,37,,,
2.59E-05,21,37,,,
2.87E-05,25,36,,,
2.35E-05,29,38,,,
3.40E-05,36,39,,,
3.84E-05,31,36,,,
3.37E-05,11,48,,,
2.54E-05,10,46,,,
2.86E-05,37,46,,,
2.86E-05,8,48,,,
2.67E-05,22,48,,,
2.56E-05,21,47,,,
2.69E-05,20,41,,,
2.52E-05,3,36,,,
3.05E-05,22,35,,,
2.00E-05,11,34,,,
1.94E-05,17,33,,,
3.72E-05,10,36,,,
2.33E-05,33,35,,,
2.03E-05,12,36,,,
1.89E-05,31,34,,,
1.96E-05,16,35,,,
1.89E-05,24,33,,,
1.92E-05,18,31,,,
2.36E-05,19,32,,,
3.10E-05,30,32,,,
2.52E-05,24,41,,,
4.02E-05,24,46,,,
2.60E-05,44,47,,,
2.77E-05,31,48,,,
1.90E-05,10,50,,,
1.90E-05,43,48,,,
1.94E-05,19,48,,,
1.86E-05,5,48,,,
1.94E-05,26,46,,,
8.23E-05,6,45,,,
1.91E-05,2,49,,,
1.88E-05,1,46,,,
1.96E-05,31,49,,,
1.94E-05,16,48,,,
1.93E-05,35,48,,,
1.89E-05,6,47,,,
1.98E-05,34,53,,,
2.40E-05,14,54,,,
1.93E-05,47,53,,,
1.98E-05,31,54,,,
1.91E-05,41,53,,,
1.88E-05,2,53,,,
1.91E-05,46,53,,,
1.16E-05,0,54,,,
1.95E-05,37,53,,,
1.95E-05,7,53,,,
1.82E-05,52,59,,,
1.86E-05,13,59,,,
1.83E-05,43,59,,,
2.08E-05,37,59,,,
3.92E-05,20,56,,,
2.30E-05,14,55,,,
1.89E-05,16,54,,,
1.87E-05,33,53,,,
1.98E-05,30,52,,,
1.83E-05,43,49,,,
1.83E-05,39,50,,,
1.81E-05,34,47,,,
1.86E-05,28,48,,,
2.27E-05,12,46,,,
1.99E-05,8,50,,,
1.89E-05,52,53,,,
3.49E-05,8,53,,,
2.00E-05,28,52,,,
2.11E-05,10,50,,,
2.63E-05,30,54,,,
4.08E-05,47,52,,,
2.38E-05,46,52,,,
1.85E-05,15,53,,,
1.76E-05,5,51,,,
1.81E-05,5,51,,,
1.94E-05,48,55,,,
1.85E-05,15,56,,,
2.53E-05,12,55,,,
1.86E-05,51,53,,,
1.83E-05,50,52,,,
1.88E-05,31,51,,,
2.76E-05,19,51,,,
2.33E-05,38,49,,,
3.04E-05,14,49,,,
2.18E-05,34,47,,,
1.80E-05,35,47,,,
3.24E-05,6,46,,,
