cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
2.00E-06,17,17,74,,,
1.90E-06,18,18,72,,,
3.60E-06,43,43,74,,,
5.00E-07,0,0,77,,,
3.50E-06,47,47,78,,,
1.00E-06,10,10,78,,,
3.30E-06,47,47,81,,,
3.60E-06,39,39,70,,,
2.30E-06,30,30,66,,,
4.00E-07,2,2,69,,,
6.00E-07,4,4,70,,,
1.80E-06,18,18,71,,,
9.00E-07,9,9,71,,,
8.00E-07,7,7,71,,,
8.00E-07,5,5,68,,,
4.00E-07,0,0,63,,,
1.00E-06,5,5,63,,,
2.10E-06,24,24,59,,,
1.10E-06,2,2,54,,,
2.20E-06,23,23,54,,,
1.90E-06,14,14,48,,,
8.00E-07,3,3,50,,,
1.10E-06,11,11,52,,,
3.40E-06,22,22,48,,,
2.50E-06,29,29,51,,,
2.80E-06,36,36,51,,,
1.10E-06,4,4,49,,,
8.00E-07,4,4,53,,,
1.70E-06,11,11,57,,,
1.00E-06,7,7,57,,,
9.00E-07,7,7,55,,,
3.50E-06,39,39,53,,,
1.30E-06,11,11,54,,,
8.00E-07,6,6,52,,,
2.10E-06,24,24,56,,,
1.40E-06,16,16,60,,,
4.00E-07,0,0,54,,,
1.60E-06,10,10,47,,,
1.30E-06,9,9,47,,,
1.50E-06,13,13,47,,,
6.00E-07,2,2,49,,,
2.60E-06,28,28,51,,,
2.30E-06,26,26,49,,,
1.10E-06,13,13,51,,,
3.10E-06,26,26,50,,,
1.30E-06,6,6,59,,,
3.40E-06,39,39,58,,,
3.30E-06,45,45,58,,,
1.10E-06,8,8,46,,,
6.00E-07,1,1,59,,,
4.40E-06,28,28,65,,,
5.20E-06,55,55,76,,,
3.60E-06,52,52,75,,,
6.00E-07,2,2,84,,,
5.10E-06,65,65,90,,,
3.10E-06,44,44,90,,,
4.10E-06,46,46,89,,,
9.00E-07,6,6,85,,,
1.50E-06,13,13,79,,,
1.10E-06,9,9,76,,,
8.00E-07,4,4,69,,,
1.80E-06,19,19,78,,,
8.00E-07,5,5,77,,,
1.00E-06,8,8,80,,,
4.00E-07,0,0,77,,,
9.00E-07,6,6,84,,,
5.00E-07,1,1,86,,,
2.70E-06,32,32,92,,,
6.00E-07,0,0,91,,,
4.00E-06,37,37,91,,,
1.20E-06,12,12,89,,,
3.70E-06,47,47,85,,,
1.60E-06,6,6,83,,,
8.00E-07,5,5,85,,,
6.00E-06,46,46,88,,,
1.00E-06,9,9,85,,,
5.20E-06,57,57,78,,,
1.00E-06,9,9,78,,,
1.10E-06,11,11,83,,,
1.00E-06,2,2,82,,,
1.70E-06,18,18,83,,,
2.20E-06,27,27,97,,,
3.30E-06,41,41,103,,,
7.00E-07,4,4,96,,,
4.00E-07,1,1,95,,,
1.20E-06,13,13,96,,,
2.90E-06,37,37,107,,,
7.00E-07,6,6,107,,,
1.90E-06,24,24,112,,,
5.00E-07,1,1,111,,,
3.00E-07,0,0,109,,,
1.10E-06,9,9,112,,,
8.40E-06,99,99,119,,,
2.00E-06,24,24,121,,,
1.20E-06,7,7,117,,,
2.90E-06,35,35,120,,,
3.50E-06,40,40,120,,,
2.30E-06,28,28,122,,,
4.40E-06,55,55,121,,,
5.00E-07,0,0,112,,,
7.00E-07,5,5,112,,,
7.10E-06,73,73,112,,,
1.90E-06,19,19,104,,,
1.20E-06,14,14,103,,,
