cas operacie,index prvku,dlzka zoznamu,,,
1.59E-05,47,47,,,
1.14E-05,48,48,,,
1.68E-05,53,53,,,
2.18E-05,55,55,,,
1.63E-05,53,53,,,
1.34E-05,52,52,,,
1.13E-05,51,51,,,
1.12E-05,48,48,,,
1.13E-05,46,46,,,
1.11E-05,45,45,,,
1.59E-05,40,40,,,
1.57E-05,40,40,,,
7.90E-05,42,42,,,
1.14E-05,42,42,,,
1.15E-05,42,42,,,
1.15E-05,47,47,,,
2.12E-05,48,48,,,
1.59E-05,47,47,,,
1.99E-05,48,48,,,
1.13E-05,48,48,,,
1.14E-05,48,48,,,
1.34E-05,52,52,,,
1.14E-05,53,53,,,
1.69E-05,52,52,,,
1.15E-05,54,54,,,
1.13E-05,54,54,,,
1.49E-05,53,53,,,
1.35E-05,51,51,,,
1.35E-05,50,50,,,
1.57E-05,48,48,,,
1.26E-05,47,47,,,
1.14E-05,50,50,,,
1.14E-05,53,53,,,
1.12E-05,56,56,,,
1.12E-05,57,57,,,
1.12E-05,55,55,,,
1.12E-05,56,56,,,
1.15E-05,55,55,,,
1.14E-05,52,52,,,
1.15E-05,52,52,,,
1.15E-05,54,54,,,
1.12E-05,55,55,,,
1.14E-05,54,54,,,
1.12E-05,53,53,,,
9.04E-05,51,51,,,
1.31E-05,49,49,,,
1.19E-05,48,48,,,
1.17E-05,48,48,,,
1.14E-05,47,47,,,
1.15E-05,47,47,,,
1.13E-05,43,43,,,
1.11E-05,41,41,,,
1.13E-05,40,40,,,
1.59E-05,40,40,,,
1.60E-05,39,39,,,
1.15E-05,39,39,,,
1.14E-05,39,39,,,
1.13E-05,37,37,,,
1.14E-05,38,38,,,
1.12E-05,34,34,,,
1.63E-05,33,33,,,
1.16E-05,33,33,,,
1.12E-05,33,33,,,
1.14E-05,32,32,,,
1.14E-05,33,33,,,
1.13E-05,35,35,,,
1.14E-05,32,32,,,
1.13E-05,33,33,,,
2.51E-05,33,33,,,
1.18E-05,36,36,,,
1.15E-05,36,36,,,
1.18E-05,35,35,,,
1.50E-05,35,35,,,
1.39E-05,34,34,,,
1.25E-05,34,34,,,
1.19E-05,35,35,,,
1.15E-05,36,36,,,
1.14E-05,35,35,,,
1.63E-05,36,36,,,
1.13E-05,35,35,,,
1.61E-05,43,43,,,
1.76E-05,49,49,,,
2.10E-05,48,48,,,
1.74E-05,51,51,,,
1.92E-05,51,51,,,
1.34E-05,51,51,,,
1.42E-05,51,51,,,
1.54E-05,49,49,,,
1.58E-05,51,51,,,
1.53E-05,54,54,,,
1.14E-05,55,55,,,
1.14E-05,54,54,,,
1.14E-05,54,54,,,
1.13E-05,53,53,,,
1.13E-05,53,53,,,
1.12E-05,49,49,,,
1.13E-05,47,47,,,
1.37E-05,55,55,,,
2.00E-05,54,54,,,
1.73E-05,52,52,,,
1.71E-05,50,50,,,
1.68E-05,50,50,,,
1.36E-05,50,50,,,
1.21E-05,48,48,,,
2.75E-05,52,52,,,
2.26E-05,52,52,,,
1.45E-05,51,51,,,
2.16E-05,50,50,,,
1.79E-05,52,52,,,
1.73E-05,54,54,,,
8.64E-05,55,55,,,
1.90E-05,57,57,,,
1.71E-05,56,56,,,
1.58E-05,55,55,,,
1.93E-05,54,54,,,
1.77E-05,53,53,,,
1.65E-05,55,55,,,
1.63E-05,54,54,,,
2.13E-05,57,57,,,
1.63E-05,56,56,,,
0.0007455,57,57,,,
3.88E-05,57,57,,,
0.0001999,56,56,,,
1.95E-05,55,55,,,
1.67E-05,54,54,,,
1.60E-05,53,53,,,
3.15E-05,51,51,,,
0.0002158,50,50,,,
2.00E-05,54,54,,,
7.69E-05,57,57,,,
1.82E-05,56,56,,,
1.54E-05,59,59,,,
1.95E-05,60,60,,,
1.74E-05,57,57,,,
0.0002816,56,56,,,
1.35E-05,56,56,,,
1.38E-05,55,55,,,
2.12E-05,59,59,,,
1.43E-05,62,62,,,
1.40E-05,62,62,,,
1.15E-05,61,61,,,
1.14E-05,60,60,,,
1.50E-05,58,58,,,
1.39E-05,57,57,,,
2.06E-05,53,53,,,
1.42E-05,53,53,,,
1.43E-05,49,49,,,
1.49E-05,43,43,,,
1.54E-05,45,45,,,
1.54E-05,44,44,,,
1.53E-05,41,41,,,
1.64E-05,37,37,,,
1.61E-05,35,35,,,
1.37E-05,35,35,,,
1.86E-05,33,33,,,
1.91E-05,32,32,,,
2.12E-05,32,32,,,
1.88E-05,36,36,,,
2.17E-05,37,37,,,
2.08E-05,36,36,,,
1.28E-05,38,38,,,
1.36E-05,40,40,,,
1.38E-05,39,39,,,
2.09E-05,39,39,,,
1.79E-05,40,40,,,
1.47E-05,40,40,,,
1.61E-05,38,38,,,
1.60E-05,36,36,,,
1.59E-05,38,38,,,
1.51E-05,37,37,,,
2.06E-05,36,36,,,
1.60E-05,37,37,,,
1.51E-05,39,39,,,
1.56E-05,39,39,,,
1.67E-05,38,38,,,
1.67E-05,37,37,,,
1.85E-05,36,36,,,
1.55E-05,45,45,,,
1.48E-05,47,47,,,
1.51E-05,46,46,,,
1.91E-05,46,46,,,
1.40E-05,47,47,,,
1.27E-05,45,45,,,
1.25E-05,44,44,,,
1.31E-05,43,43,,,
1.72E-05,38,38,,,
1.81E-05,38,38,,,
1.83E-05,36,36,,,
2.31E-05,35,35,,,
1.64E-05,34,34,,,
1.14E-05,33,33,,,
1.12E-05,34,34,,,
1.14E-05,35,35,,,
1.16E-05,36,36,,,
2.02E-05,37,37,,,
1.64E-05,36,36,,,
1.65E-05,35,35,,,
1.12E-05,34,34,,,
2.02E-05,37,37,,,
1.78E-05,38,38,,,
1.37E-05,41,41,,,
1.16E-05,44,44,,,
1.15E-05,46,46,,,
1.16E-05,52,52,,,
1.13E-05,51,51,,,
1.14E-05,49,49,,,
1.12E-05,46,46,,,
1.85E-05,46,46,,,
1.15E-05,49,49,,,
1.12E-05,48,48,,,
1.12E-05,48,48,,,
1.12E-05,52,52,,,
1.14E-05,57,57,,,
1.12E-05,56,56,,,
1.11E-05,55,55,,,
1.12E-05,52,52,,,
1.39E-05,52,52,,,
1.17E-05,55,55,,,
1.14E-05,55,55,,,
1.48E-05,54,54,,,
1.05E-05,56,56,,,
1.03E-05,60,60,,,
1.12E-05,59,59,,,
1.03E-05,58,58,,,
1.02E-05,57,57,,,
1.04E-05,51,51,,,
1.05E-05,51,51,,,
1.03E-05,50,50,,,
1.02E-05,49,49,,,
1.03E-05,49,49,,,
1.07E-05,48,48,,,
1.04E-05,48,48,,,
1.03E-05,47,47,,,
