cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
3e-07,5,0,52,
3e-07,25,0,53,
3e-07,23,0,53,
4e-07,23,0,53,
3e-07,32,0,55,
3e-07,44,0,56,
4e-07,26,0,57,
3e-07,3,0,57,
3e-07,5,0,66,
3e-07,9,0,65,
3e-07,12,0,60,
3e-07,43,0,61,
2e-07,37,0,63,
2e-07,44,0,64,
3e-07,44,0,62,
3e-07,34,0,64,
3e-07,21,0,65,
3e-07,9,0,66,
3e-07,22,0,69,
3e-07,39,0,69,
3e-07,32,0,66,
3e-07,32,0,66,
3e-07,11,0,64,
3e-07,18,0,65,
3e-07,8,0,64,
2e-07,7,0,62,
3e-07,4,0,59,
3e-07,32,0,57,
3e-07,39,0,56,
3e-07,38,0,58,
3e-07,44,0,54,
3e-07,6,0,58,
3e-07,8,0,60,
3e-07,32,0,61,
3e-07,45,0,56,
3e-07,33,0,56,
3e-07,22,0,56,
3e-07,14,0,56,
3e-07,27,0,53,
2e-07,26,0,53,
3e-07,11,0,54,
3e-07,33,0,53,
2e-07,41,0,53,
3e-07,35,0,55,
3e-07,22,0,53,
3e-07,2,0,53,
2e-07,20,0,48,
3e-07,13,0,51,
3e-07,28,0,52,
3e-07,1,0,54,
3e-07,25,0,54,
3e-07,28,0,51,
3e-07,22,0,56,
3e-07,9,0,55,
2e-07,42,0,56,
3e-07,26,0,52,
3e-07,37,0,53,
3e-07,6,0,55,
3e-07,33,0,56,
2e-07,39,0,56,
2e-07,33,0,52,
3e-07,11,0,52,
2e-07,4,0,49,
3e-07,32,0,50,
3e-07,44,0,45,
3e-07,26,0,41,
3e-07,16,0,41,
2e-07,21,0,42,
3e-07,1,0,41,
3e-07,28,0,38,
3e-07,2,0,32,
3e-07,45,0,31,
3e-07,18,0,31,
3e-07,44,0,32,
4e-07,12,0,28,
4e-07,44,0,27,
4e-07,13,0,24,
4e-07,14,0,25,
4e-07,18,0,26,
4e-07,1,0,27,
4e-07,13,0,29,
4e-07,36,0,33,
3e-07,5,0,34,
4e-07,36,0,33,
6e-07,27,0,31,
5e-07,19,0,24,
3e-07,21,0,25,
3e-07,21,0,26,
3e-07,27,0,26,
3e-07,6,0,28,
3e-07,2,0,27,
3e-07,28,0,30,
4e-07,38,0,30,
3e-07,44,0,27,
3e-07,4,0,29,
3e-07,24,0,30,
4e-07,26,0,31,
2e-07,33,0,32,
3e-07,12,0,32,
3e-07,24,0,37,
3e-07,40,0,42,
3e-07,45,0,43,
3e-07,24,0,45,
3e-07,2,0,50,
3e-07,33,0,50,
3e-07,24,0,48,
3e-07,36,0,49,
3e-07,34,0,46,
3e-07,18,0,46,
2e-07,10,0,46,
3e-07,20,0,46,
3e-07,31,0,45,
4e-07,41,0,45,
3e-07,6,0,46,
3e-07,33,0,45,
3e-07,24,0,38,
4e-07,2,0,39,
3e-07,20,0,37,
3e-07,44,0,36,
3e-07,34,0,37,
3e-07,35,0,37,
2e-07,27,0,38,
3e-07,29,0,39,
3e-07,27,0,39,
2e-07,14,0,36,
3e-07,17,0,36,
3e-07,20,0,37,
3e-07,35,0,39,
3e-07,29,0,34,
3e-07,1,0,26,
3e-07,14,0,21,
2e-07,10,0,21,
3e-07,31,0,21,
4e-07,38,0,20,
2e-07,36,0,21,
3e-07,37,0,20,
3e-07,15,0,23,
3e-07,11,0,24,
3e-07,9,0,23,
3e-07,45,0,24,
3e-07,33,0,24,
3e-07,27,0,25,
3e-07,21,0,25,
4e-07,9,0,30,
4e-07,44,0,33,
3e-07,5,0,32,
3e-07,12,0,32,
3e-07,33,0,32,
3e-07,13,0,36,
3e-07,34,0,37,
2e-07,20,0,39,
3e-07,18,0,40,
3e-07,11,0,41,
3e-07,26,0,40,
3e-07,2,0,39,
2e-07,25,0,39,
3e-07,22,0,35,
3e-07,19,0,34,
3e-07,1,0,35,
3e-07,1,0,31,
3e-07,4,0,32,
3e-07,8,0,33,
3e-07,23,0,32,
3e-07,15,0,33,
3e-07,27,0,34,
3e-07,12,0,34,
2e-07,13,0,30,
3e-07,32,0,31,
3e-07,26,0,32,
3e-07,25,0,32,
3e-07,24,0,32,
3e-07,31,0,32,
3e-07,44,0,32,
3e-07,15,0,33,
3e-07,29,0,34,
3e-07,27,0,32,
3e-07,36,0,32,
3e-07,17,0,31,
3e-07,18,0,31,
3e-07,12,0,32,
3e-07,12,0,32,
3e-07,35,0,34,
3e-07,19,0,32,
3e-07,4,0,34,
3e-07,6,0,35,
3e-07,24,0,36,
3e-07,37,0,37,
2e-07,17,0,38,
3e-07,43,0,31,
3e-07,9,0,31,
4e-07,4,0,30,
3e-07,40,0,27,
3e-07,16,0,29,
3e-07,11,0,27,
3e-07,38,0,29,
3e-07,28,0,30,
3e-07,34,0,32,
3e-07,17,0,31,
3e-07,43,0,27,
3e-07,29,0,24,
3e-07,41,0,23,
3e-07,33,0,21,
3e-07,21,0,19,
3e-07,18,0,20,
3e-07,32,0,23,
3e-07,28,0,23,
3e-07,3,0,24,
3e-07,29,0,25,
2e-07,39,0,21,
4e-07,10,0,19,
3e-07,26,0,20,
3e-07,42,0,16,
3e-07,23,0,17,
3e-07,38,0,19,
3e-07,5,0,17,
3e-07,27,0,15,
4e-07,4,0,17,
4e-07,40,0,16,
6e-07,24,0,17,
2e-07,4,0,18,
3e-07,15,0,24,
3e-07,21,0,19,
3e-07,41,0,23,
3e-07,39,0,24,
3e-07,26,0,26,
3e-07,26,0,27,
3e-07,33,0,28,
3e-07,34,0,29,
3e-07,31,0,26,
3e-07,29,0,26,
2e-07,36,0,26,
3e-07,2,0,24,
3e-07,9,0,25,
3e-07,20,0,25,
4e-07,31,0,26,
3e-07,16,0,26,
3e-07,11,0,26,
2e-07,7,0,27,
3e-07,34,0,27,
3e-07,17,0,28,
3e-07,39,0,24,
3e-07,3,0,21,
3e-07,26,0,20,
3e-07,25,0,22,
3e-07,7,0,22,
3e-07,9,0,22,
3e-07,39,0,23,
3e-07,43,0,24,
2e-07,9,0,25,
3e-07,17,0,26,
3e-07,40,0,27,
3e-07,12,0,23,
2e-07,37,0,24,
3e-07,14,0,23,
3e-07,31,0,16,
3e-07,9,0,13,
3e-07,43,0,16,
3e-07,10,0,13,
3e-07,12,0,14,
3e-07,12,0,11,
3e-07,34,0,11,
3e-07,22,0,14,
3e-07,40,0,17,
3e-07,23,0,17,
3e-07,23,0,18,
3e-07,33,0,19,
3e-07,39,0,19,
3e-07,7,0,20,
3e-07,35,0,17,
3e-07,15,0,18,
3e-07,31,0,19,
3e-07,36,0,18,
3e-07,21,0,18,
4e-07,43,0,21,
3e-07,16,0,20,
4e-07,31,0,16,
3e-07,10,0,17,
3e-07,25,0,18,
2e-07,38,0,11,
3e-07,34,0,12,
3e-07,32,0,18,
3e-07,41,0,8,
3e-07,17,0,9,
7e-07,27,0,1,
3e-07,26,0,1,
3e-07,29,0,4,
2e-07,29,0,2,
3e-07,7,0,5,
3e-07,1,0,2,
3e-07,23,0,2,
3e-07,28,0,3,
3e-07,26,0,6,
3e-07,45,0,7,
3e-07,29,0,8,
3e-07,38,0,9,
3e-07,10,0,3,
3e-07,23,0,1,
3e-07,33,0,2,
3e-07,40,0,3,
3e-07,12,0,5,
3e-07,14,0,7,
3e-07,10,0,8,
3e-07,20,0,10,
2e-07,18,0,12,
2e-07,21,0,12,
3e-07,5,0,9,
2e-07,21,0,5,
3e-07,17,0,6,
3e-07,22,0,5,
3e-07,6,0,5,
3e-07,45,0,7,
3e-07,31,0,7,
3e-07,41,0,6,
3e-07,2,0,7,
3e-07,8,0,8,
3e-07,13,0,8,
3e-07,37,0,7,
3e-07,5,0,2,
3e-07,30,0,4,
3e-07,2,0,5,
3e-07,3,0,8,
3e-07,35,0,9,
3e-07,44,0,6,
3e-07,45,0,8,
3e-07,35,0,5,
3e-07,6,0,7,
2e-07,41,0,7,
2e-07,36,0,9,
3e-07,37,0,9,
3e-07,41,0,9,
2e-07,30,0,10,
2e-07,30,0,12,
3e-07,28,0,10,
3e-07,15,0,10,
2e-07,27,0,10,
3e-07,35,0,10,
3e-07,27,0,12,
3e-07,8,0,11,
3e-07,11,0,12,
3e-07,17,0,18,
3e-07,26,0,21,
2e-07,23,0,22,
2e-07,29,0,19,
3e-07,22,0,19,
2e-07,32,0,20,
3e-07,37,0,17,
3e-07,43,0,20,
3e-07,31,0,20,
3e-07,14,0,20,
3e-07,15,0,22,
3e-07,44,0,21,
3e-07,6,0,21,
3e-07,23,0,19,
3e-07,28,0,20,
3e-07,18,0,22,
3e-07,31,0,24,
2e-07,5,0,25,
1.6e-06,5,0,26,
1.2e-06,3,0,26,
3e-07,38,0,28,
3e-07,32,0,29,
3e-07,2,0,33,
0.0001032,16,0,34,
7e-07,9,0,35,
3e-07,11,0,35,
3e-07,34,0,37,
3e-07,8,0,38,
4e-07,21,0,39,
3e-07,39,0,31,
4e-07,4,0,32,
3e-07,39,0,35,
3e-07,41,0,34,
3e-07,39,0,32,
3e-07,34,0,33,
3e-07,26,0,32,
3e-07,42,0,28,
3e-07,45,0,24,
3e-07,40,0,25,
2e-07,6,0,27,
3e-07,15,0,28,
3e-07,5,0,22,
3e-07,7,0,22,
3e-07,26,0,23,
3e-07,42,0,24,
3e-07,43,0,20,
3e-07,40,0,20,
3e-07,35,0,18,
2e-07,35,0,17,
3e-07,42,0,19,
2e-07,20,0,21,
4e-07,5,0,22,
3e-07,30,0,23,
3e-07,26,0,20,
2e-07,28,0,19,
3e-07,37,0,20,
3e-07,7,0,23,
3e-07,36,0,25,
3e-07,38,0,27,
3e-07,10,0,24,
2e-07,10,0,26,
3e-07,2,0,28,
3e-07,30,0,29,
3e-07,18,0,23,
3e-07,6,0,25,
3e-07,25,0,22,
3e-07,32,0,21,
3e-07,15,0,24,
2e-07,15,0,24,
3e-07,2,0,27,
3e-07,30,0,29,
3e-07,14,0,30,
3e-07,22,0,28,
3e-07,7,0,29,
3e-07,16,0,28,
3e-07,45,0,29,
3e-07,8,0,30,
3e-07,16,0,31,
3e-07,14,0,28,
3e-07,42,0,34,
3e-07,29,0,35,
2e-07,36,0,35,
3e-07,12,0,35,
3e-07,1,0,36,
3e-07,16,0,36,
3e-07,34,0,35,
3e-07,2,0,32,
3e-07,22,0,31,
2e-07,19,0,32,
3e-07,19,0,32,
3e-07,6,0,42,
3e-07,20,0,41,
2e-07,45,0,42,
3e-07,36,0,43,
3e-07,38,0,44,
3e-07,45,0,45,
3e-07,36,0,46,
2e-07,40,0,29,
3e-07,39,0,30,
3e-07,42,0,27,
3e-07,6,0,28,
3e-07,3,0,30,
3e-07,29,0,30,
2e-07,1,0,30,
3e-07,7,0,33,
3e-07,14,0,34,
3e-07,20,0,34,
3e-07,45,0,34,
3e-07,30,0,36,
3e-07,29,0,38,
3e-07,36,0,35,
3e-07,33,0,36,
3e-07,31,0,33,
3e-07,43,0,33,
3e-07,42,0,34,
3e-07,43,0,32,
3e-07,34,0,33,
3e-07,6,0,33,
3e-07,33,0,34,
3e-07,45,0,33,
4e-07,38,0,28,
3e-07,45,0,27,
3e-07,4,0,23,
3e-07,10,0,23,
3e-07,22,0,25,
3e-07,11,0,24,
3e-07,36,0,25,
3e-07,39,0,20,
7e-07,41,0,20,
3e-07,23,0,20,
3e-07,32,0,21,
3e-07,29,0,21,
3e-07,6,0,19,
3e-07,19,0,12,
3e-07,33,0,10,
3e-07,32,0,9,
2e-07,26,0,10,
4e-07,43,0,10,
4e-07,15,0,10,
3e-07,8,0,12,
4e-07,12,0,18,
5e-07,31,0,13,
5e-07,34,0,12,
5e-07,36,0,18,
5e-07,37,0,18,
4e-07,8,0,21,
5e-07,24,0,24,
4e-07,32,0,25,
4e-07,13,0,25,
3e-07,31,0,25,
4e-07,11,0,26,
3e-07,39,0,29,
4e-07,13,0,29,
3e-07,3,0,31,
3e-07,29,0,26,
6e-07,18,0,27,
4e-07,32,0,27,
5e-07,18,0,27,
4e-07,11,0,28,
4e-07,41,0,28,
5e-07,5,0,27,
4e-07,39,0,26,
3e-07,17,0,27,
4e-07,15,0,25,
4e-07,12,0,25,
4e-07,18,0,27,
3e-07,10,0,29,
3e-07,17,0,22,
3e-07,45,0,21,
3e-07,20,0,22,
3e-07,25,0,20,
4e-07,42,0,21,
4e-07,24,0,17,
3e-07,29,0,18,
4e-07,19,0,18,
