cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
2e-07,15,15,26,
2e-07,14,14,19,
1e-07,0,0,16,
1e-07,0,0,1,
1e-07,1,1,3,
2e-07,4,4,7,
2e-07,1,1,8,
1e-07,4,4,11,
2e-07,8,8,16,
3e-07,21,21,22,
2e-07,2,2,14,
1e-07,0,0,12,
2e-07,8,8,13,
1e-07,2,2,11,
2e-07,5,5,9,
1e-07,3,3,8,
1e-07,0,0,11,
2e-07,13,13,14,
2e-07,10,10,14,
2e-07,5,5,11,
1e-07,3,3,7,
2e-07,1,1,2,
1e-07,1,1,2,
2e-07,5,5,10,
1e-07,5,5,9,
1e-07,0,0,8,
2e-07,3,3,6,
1e-07,2,2,6,
1e-07,4,4,6,
1e-07,3,3,5,
2e-07,2,2,7,
1e-07,1,1,7,
1e-07,1,1,7,
1e-07,2,2,7,
1e-07,0,0,1,
1e-07,0,0,3,
1e-07,2,2,5,
1e-07,0,0,1,
1e-07,0,0,3,
1e-07,1,1,2,
1e-07,0,0,2,
2e-07,9,9,11,
1e-07,1,1,11,
2e-07,10,10,14,
1e-07,3,3,13,
1e-07,4,4,13,
2e-07,2,2,6,
2e-07,0,0,1,
1e-07,1,1,5,
2e-07,5,5,6,
2e-07,2,2,7,
1e-07,2,2,6,
1e-07,2,2,12,
1e-07,5,5,8,
2e-07,2,2,6,
2e-07,0,0,4,
2e-07,4,4,5,
2e-07,0,0,2,
1e-07,0,0,3,
2e-07,5,5,6,
1e-07,1,1,6,
2e-07,0,0,1,
1e-07,0,0,1,
2e-07,4,4,5,
1e-07,0,0,5,
1e-07,2,2,3,
1e-07,0,0,2,
1e-07,0,0,1,
1e-07,4,4,8,
2e-07,5,5,12,
3e-07,13,13,15,
1e-07,1,1,12,
2e-07,9,9,11,
2e-07,6,6,7,
1e-07,0,0,7,
2e-07,9,9,10,
2e-07,8,8,10,
1e-07,4,4,12,
2e-07,9,9,12,
2e-07,3,3,14,
1e-07,0,0,13,
1e-07,1,1,12,
2e-07,9,9,10,
2e-07,9,9,14,
2e-07,6,6,7,
2e-07,2,2,5,
2e-07,1,1,4,
1e-07,6,6,8,
2e-07,7,7,8,
1e-07,1,1,13,
3e-07,21,21,29,
2e-07,5,5,30,
2e-07,12,12,24,
3e-07,13,13,18,
1e-07,0,0,8,
1e-07,2,2,9,
1e-07,2,2,13,
2e-07,0,0,17,
1e-07,2,2,8,
1e-07,1,1,12,
2e-07,11,11,12,
2e-07,13,13,15,
1e-07,2,2,15,
2e-07,2,2,3,
1e-07,0,0,1,
2e-07,4,4,6,
2e-07,10,10,20,
2e-07,6,6,22,
3e-07,16,16,23,
2e-07,16,16,23,
1e-07,2,2,21,
2e-07,7,7,22,
1e-07,11,11,16,
2e-07,9,9,10,
2e-07,9,9,15,
2e-07,2,2,18,
1e-07,3,3,24,
1e-07,5,5,30,
3e-07,22,22,30,
2e-07,4,4,35,
2e-07,4,4,36,
2e-07,23,23,36,
2e-07,3,3,38,
2e-07,19,19,38,
2e-07,17,17,39,
4e-07,41,41,44,
2e-07,4,4,41,
4e-07,36,36,40,
2e-07,5,5,39,
2e-07,5,5,41,
2e-07,14,14,44,
2e-07,10,10,43,
2e-07,7,7,50,
2e-07,22,22,52,
1e-07,2,2,42,
2e-07,7,7,45,
3e-07,4,4,46,
5e-07,33,33,48,
2e-07,15,15,46,
4e-07,31,31,44,
2e-07,4,4,44,
1e-07,4,4,47,
3e-07,31,31,46,
3e-07,30,30,46,
3e-07,26,26,46,
2e-07,19,19,52,
4e-07,36,36,51,
2e-07,16,16,51,
5e-07,45,45,49,
3e-07,19,19,51,
1e-07,1,1,52,
2e-07,6,6,48,
2e-07,10,10,56,
2e-07,8,8,61,
4e-07,39,39,62,
4e-07,35,35,63,
3e-07,24,24,63,
2e-07,10,10,63,
1e-07,4,4,60,
1e-07,2,2,58,
1e-07,5,5,57,
2e-07,12,12,58,
3e-07,30,30,57,
3e-07,22,22,58,
3e-07,34,34,54,
1e-07,7,7,54,
1e-07,1,1,52,
2e-07,13,13,46,
2e-07,8,8,47,
1e-07,0,0,49,
4e-07,29,29,55,
2e-07,18,18,55,
4e-07,48,48,55,
4e-07,38,38,56,
2e-07,16,16,54,
1e-07,9,9,51,
3e-07,18,18,49,
1e-07,6,6,49,
2e-07,12,12,50,
2e-07,9,9,49,
2e-07,15,15,51,
2e-07,14,14,51,
1e-07,2,2,46,
3e-07,20,20,43,
2e-07,11,11,43,
4e-07,35,35,38,
2e-07,6,6,39,
2e-07,9,9,38,
1e-07,5,5,38,
3e-07,23,23,38,
1e-07,0,0,42,
2e-07,12,12,42,
2e-07,21,21,41,
2e-07,21,21,42,
2e-07,5,5,49,
3e-07,21,21,52,
4e-07,40,40,52,
3e-07,27,27,48,
2e-07,14,14,39,
2e-07,8,8,44,
1e-07,0,0,58,
4e-07,38,38,60,
2e-07,21,21,57,
3e-07,32,32,52,
5e-07,47,47,55,
2e-07,7,7,51,
1e-07,3,3,43,
2e-07,5,5,47,
3e-07,22,22,44,
2e-07,2,2,51,
1e-07,1,1,54,
3e-07,22,22,51,
2e-07,16,16,48,
4e-07,40,40,43,
2e-07,9,9,54,
3e-07,34,34,49,
1e-07,7,7,51,
3e-07,27,27,50,
1e-07,0,0,55,
2e-07,18,18,53,
2e-07,12,12,54,
1e-07,2,2,49,
2e-07,9,9,49,
4e-07,41,41,54,
3e-07,20,20,49,
4e-07,30,30,46,
3e-07,27,27,45,
3e-07,31,31,37,
3e-07,30,30,37,
1e-07,4,4,37,
2e-07,15,15,36,
2e-07,11,11,38,
3e-07,22,22,35,
2e-07,9,9,34,
2e-07,10,10,35,
2e-07,11,11,38,
3e-07,33,33,35,
1e-07,2,2,36,
2e-07,12,12,42,
2e-07,14,14,42,
2e-07,9,9,34,
2e-07,4,4,20,
1e-07,3,3,21,
1e-07,0,0,26,
1e-07,3,3,24,
1e-07,1,1,2,
2e-07,0,0,1,
1e-07,0,0,1,
2e-07,4,4,6,
2e-07,0,0,2,
2e-07,0,0,1,
2e-07,3,3,5,
1e-07,3,3,4,
2e-07,0,0,2,
1e-07,0,0,1,
1e-07,1,1,2,
1e-07,1,1,3,
2e-07,2,2,5,
2e-07,4,4,5,
2e-07,0,0,7,
2e-07,5,5,7,
2e-07,4,4,11,
4e-07,8,8,9,
4e-07,4,4,10,
4e-07,4,4,9,
2e-07,5,5,15,
2e-07,3,3,15,
2e-07,5,5,13,
2e-07,2,2,13,
7e-07,9,9,15,
2e-07,7,7,19,
2e-07,11,11,19,
2e-07,14,14,19,
2e-07,17,17,19,
2e-07,0,0,26,
1e-07,6,6,19,
1e-07,8,8,18,
2e-07,5,5,14,
3e-07,6,6,9,
2e-07,0,0,6,
2e-07,0,0,5,
2e-07,3,3,6,
1e-07,0,0,3,
1e-07,0,0,1,
1e-07,1,1,4,
1e-07,3,3,4,
2e-07,3,3,4,
2e-07,0,0,23,
2e-07,15,15,22,
1e-07,2,2,27,
2e-07,11,11,24,
2e-07,5,5,26,
1e-07,0,0,22,
1e-07,8,8,21,
2e-07,7,7,23,
2e-07,12,12,21,
3e-07,16,16,27,
2e-07,5,5,24,
2e-07,3,3,19,
1e-07,1,1,19,
2e-07,1,1,20,
1e-07,4,4,22,
2e-07,9,9,22,
1e-07,1,1,19,
2e-07,5,5,19,
2e-07,6,6,18,
2e-07,8,8,19,
1e-07,2,2,17,
2e-07,4,4,19,
2e-07,8,8,17,
2e-07,6,6,17,
1e-07,4,4,18,
2e-07,15,15,18,
1e-07,4,4,16,
2e-07,1,1,11,
2e-07,3,3,10,
2e-07,10,10,11,
2e-07,6,6,11,
3e-07,6,6,12,
2e-07,6,6,10,
2e-07,3,3,9,
2e-07,8,8,13,
2e-07,4,4,13,
2e-07,6,6,12,
1e-07,8,8,13,
1e-07,5,5,13,
2e-07,1,1,13,
2e-07,11,11,19,
1e-07,0,0,22,
1e-07,9,9,21,
3e-07,17,17,20,
1e-07,5,5,19,
2e-07,7,7,20,
3e-07,21,21,23,
2e-07,3,3,23,
1e-07,3,3,26,
2e-07,16,16,20,
2e-07,1,1,17,
2e-07,8,8,26,
2e-07,20,20,27,
2e-07,20,20,24,
1e-07,0,0,29,
3e-07,15,15,28,
1e-07,8,8,27,
1e-07,3,3,22,
1e-07,0,0,25,
3e-07,26,26,27,
2e-07,6,6,26,
2e-07,14,14,28,
2e-07,10,10,26,
2e-07,9,9,26,
2e-07,13,13,26,
2e-07,13,13,30,
1e-07,0,0,36,
1e-07,3,3,36,
4e-07,34,34,37,
2e-07,10,10,38,
3e-07,15,15,38,
2e-07,13,13,38,
2e-07,19,19,37,
1e-07,5,5,44,
2e-07,17,17,41,
2e-07,2,2,41,
2e-07,10,10,38,
3e-07,17,17,33,
3e-07,25,25,33,
3e-07,24,24,31,
1e-07,1,1,34,
1e-07,3,3,37,
3e-07,20,20,29,
3e-07,24,24,28,
3e-07,19,19,26,
3e-07,18,18,29,
2e-07,12,12,29,
2e-07,17,17,30,
4e-07,39,39,40,
3e-07,31,31,46,
3e-07,13,13,47,
2e-07,3,3,52,
1e-07,0,0,53,
3e-07,27,27,53,
3e-07,14,14,56,
3e-07,19,19,57,
5e-07,44,44,58,
6e-07,65,65,66,
6e-07,62,62,67,
5e-07,59,59,68,
3e-07,19,19,66,
3e-07,38,38,65,
2e-07,11,11,65,
3e-07,20,20,65,
2e-07,10,10,61,
5e-07,49,49,55,
2e-07,15,15,59,
3e-07,17,17,64,
3e-07,25,25,62,
3e-07,32,32,68,
3e-07,34,34,69,
4e-07,31,31,65,
2e-07,4,4,57,
2e-07,12,12,55,
2e-07,7,7,56,
3e-07,21,21,61,
2e-07,3,3,58,
1e-07,2,2,60,
4e-07,44,44,63,
5e-07,59,59,63,
2e-07,13,13,72,
4e-07,43,43,77,
1e-07,8,8,82,
1e-07,6,6,87,
2e-07,6,6,85,
5e-07,59,59,85,
4e-07,39,39,85,
3e-07,18,18,91,
2e-07,17,17,89,
7e-07,80,80,95,
4e-07,44,44,95,
2e-07,14,14,96,
3e-07,14,14,97,
2e-07,16,16,97,
1e-07,11,11,99,
2e-07,21,21,98,
2e-07,12,12,99,
7e-07,75,75,103,
2e-07,4,4,102,
1e-07,6,6,100,
4e-07,39,39,92,
3e-07,35,35,90,
7e-07,79,79,90,
2e-07,9,9,84,
2e-07,11,11,87,
3e-07,24,24,82,
2e-07,9,9,80,
1e-07,10,10,87,
2e-07,11,11,89,
3e-07,35,35,84,
1e-07,8,8,90,
4e-07,52,52,76,
2e-07,9,9,78,
5e-07,48,48,78,
3e-07,14,14,74,
3e-07,24,24,66,
5e-07,52,52,68,
1e-07,3,3,73,
2e-07,10,10,72,
5e-07,48,48,72,
2e-07,5,5,69,
1e-07,8,8,66,
3e-07,24,24,67,
1e-07,0,0,65,
4e-07,46,46,60,
5e-07,36,36,48,
4e-07,41,41,44,
2e-07,12,12,56,
3e-07,39,39,59,
1e-07,8,8,55,
2e-07,13,13,50,
2e-07,9,9,44,
2e-07,9,9,45,
1e-07,0,0,48,
2e-07,12,12,53,
5e-07,49,49,53,
2e-07,14,14,50,
2e-07,13,13,50,
4e-07,37,37,52,
1e-07,4,4,54,
1e-07,5,5,50,
2e-07,10,10,49,
3e-07,32,32,46,
3e-07,27,27,44,
2e-07,7,7,42,
3e-07,21,21,40,
2e-07,21,21,39,
2e-07,3,3,39,
4e-07,40,40,47,
2e-07,17,17,47,
2e-07,16,16,44,
3e-07,30,30,51,
3e-07,21,21,48,
2e-07,18,18,50,
1e-07,1,1,48,
3e-07,19,19,58,
2e-07,2,2,59,
3e-07,33,33,56,
1e-07,1,1,57,
1e-07,4,4,59,
2e-07,15,15,58,
2e-07,15,15,58,
4e-07,45,45,58,
1e-07,4,4,51,
1e-07,6,6,53,
2e-07,17,17,53,
3e-07,32,32,51,
3e-07,26,26,46,
3e-07,24,24,45,
3e-07,20,20,52,
2e-07,9,9,48,
3e-07,23,23,48,
3e-07,22,22,47,
3e-07,19,19,45,
2e-07,13,13,42,
2e-07,23,23,39,
3e-07,12,12,34,
3e-07,21,21,24,
2e-07,20,20,21,
1e-07,0,0,19,
2e-07,17,17,22,
2e-07,13,13,18,
2e-07,13,13,21,
1e-07,2,2,22,
1e-07,2,2,21,
3e-07,16,16,19,
2e-07,14,14,19,
3e-07,14,14,19,
2e-07,9,9,21,
2e-07,17,17,19,
2e-07,13,13,22,
2e-07,9,9,25,
2e-07,10,10,25,
2e-07,9,9,25,
2e-07,9,9,25,
2e-07,11,11,24,
2e-07,8,8,24,
3e-07,20,20,24,
3e-07,16,16,24,
2e-07,15,15,24,
3e-07,23,23,25,
3e-07,18,18,22,
2e-07,9,9,23,
3e-07,24,24,25,
1e-07,2,2,23,
2e-07,3,3,24,
2e-07,7,7,28,
2e-07,8,8,27,
2e-07,2,2,30,
2e-07,8,8,28,
1e-07,5,5,34,
3e-07,27,27,34,
2e-07,12,12,34,
2e-07,14,14,38,
3e-07,24,24,38,
2e-07,8,8,34,
2e-07,13,13,38,
2e-07,5,5,35,
1e-07,1,1,34,
2e-07,4,4,33,
1e-07,6,6,29,
2e-07,11,11,23,
1e-07,4,4,23,
2e-07,2,2,23,
3e-07,9,9,30,
4e-07,28,28,32,
4e-07,12,12,28,
2e-07,14,14,30,
3e-07,8,8,31,
1e-07,0,0,29,
2e-07,1,1,30,
2e-07,6,6,32,
2e-07,6,6,33,
2e-07,11,11,34,
2e-07,10,10,32,
1e-07,6,6,29,
1e-07,0,0,37,
4e-07,33,33,37,
1e-07,3,3,34,
2e-07,10,10,34,
3e-07,18,18,35,
3e-07,21,21,32,
2e-07,17,17,35,
2e-07,11,11,37,
2e-07,12,12,30,
1e-07,6,6,24,
2e-07,9,9,26,
3e-07,21,21,33,
1e-07,8,8,33,
2e-07,10,10,36,
3e-07,34,34,43,
1e-07,0,0,39,
1e-07,9,9,41,
2e-07,15,15,36,
2e-07,10,10,35,
3e-07,12,12,35,
2e-07,4,4,37,
3e-07,30,30,33,
2e-07,13,13,34,
4e-07,29,29,35,
2e-07,9,9,34,
1e-07,0,0,36,
3e-07,21,21,36,
4e-07,39,39,43,
1e-07,1,1,44,
3e-07,24,24,43,
4e-07,31,31,44,
3e-07,24,24,39,
3e-07,38,38,39,
3e-07,13,13,38,
1e-07,3,3,34,
1e-07,2,2,32,
2e-07,9,9,32,
1e-07,1,1,34,
2e-07,5,5,35,
1e-07,7,7,36,
2e-07,15,15,38,
3e-07,17,17,38,
3e-07,25,25,31,
2e-07,1,1,27,
2e-07,15,15,24,
1e-07,0,0,17,
2e-07,2,2,15,
2e-07,9,9,12,
2e-07,7,7,9,
1e-07,8,8,10,
1e-07,7,7,11,
1e-07,5,5,9,
2e-07,7,7,15,
2e-07,15,15,17,
1e-07,5,5,15,
2e-07,3,3,16,
1e-07,1,1,16,
1e-07,1,1,16,
1e-07,2,2,20,
1e-07,0,0,29,
3e-07,14,14,29,
2e-07,11,11,27,
2e-07,9,9,20,
2e-07,9,9,21,
2e-07,9,9,17,
2e-07,10,10,22,
3e-07,12,12,24,
2e-07,19,19,23,
2e-07,13,13,20,
2e-07,13,13,20,
2e-07,7,7,19,
1e-07,4,4,30,
2e-07,4,4,31,
3e-07,21,21,32,
3e-07,26,26,30,
2e-07,11,11,15,
2e-07,9,9,16,
1e-07,4,4,21,
2e-07,8,8,21,
1e-07,4,4,12,
2e-07,1,1,13,
1e-07,4,4,12,
2e-07,10,10,14,
2e-07,5,5,11,
2e-07,10,10,11,
2e-07,5,5,10,
2e-07,9,9,12,
2e-07,6,6,11,
1e-07,3,3,14,
1e-07,0,0,14,
2e-07,10,10,16,
2e-07,2,2,9,
2e-07,3,3,22,
2e-07,5,5,22,
3e-07,16,16,22,
2e-07,15,15,18,
1e-07,3,3,18,
2e-07,9,9,13,
2e-07,11,11,12,
2e-07,12,12,17,
3e-07,17,17,25,
2e-07,16,16,27,
2e-07,14,14,27,
2e-07,23,23,25,
1e-07,2,2,35,
4e-07,39,39,45,
3e-07,35,35,45,
2e-07,8,8,46,
2e-07,6,6,49,
2e-07,19,19,44,
4e-07,42,42,47,
2e-07,4,4,49,
1e-07,0,0,50,
3e-07,22,22,54,
2e-07,10,10,55,
1e-07,3,3,56,
2e-07,9,9,57,
3e-07,29,29,54,
3e-07,23,23,62,
2e-07,12,12,63,
4e-07,34,34,63,
2e-07,2,2,62,
3e-07,20,20,62,
3e-07,28,28,61,
3e-07,17,17,63,
2e-07,11,11,63,
1e-07,11,11,51,
2e-07,9,9,48,
3e-07,37,37,48,
4e-07,43,43,45,
2e-07,12,12,40,
3e-07,16,16,40,
2e-07,18,18,40,
3e-07,18,18,38,
4e-07,36,36,38,
2e-07,14,14,38,
2e-07,13,13,40,
1e-07,4,4,41,
2e-07,2,2,43,
2e-07,11,11,40,
2e-07,9,9,41,
2e-07,15,15,41,
2e-07,7,7,48,
2e-07,16,16,44,
4e-07,38,38,48,
3e-07,27,27,47,
2e-07,13,13,49,
2e-07,5,5,52,
1e-07,6,6,56,
2e-07,9,9,57,
2e-07,11,11,47,
1e-07,6,6,50,
2e-07,16,16,50,
1e-07,3,3,49,
1e-07,1,1,51,
4e-07,33,33,44,
4e-07,25,25,41,
2e-07,14,14,36,
2e-07,8,8,33,
2e-07,2,2,32,
4e-07,28,28,31,
2e-07,10,10,29,
2e-07,9,9,31,
4e-07,29,29,32,
2e-07,5,5,36,
2e-07,2,2,37,
4e-07,31,31,37,
1e-07,5,5,38,
3e-07,29,29,34,
2e-07,14,14,30,
2e-07,8,8,27,
3e-07,19,19,32,
2e-07,15,15,32,
3e-07,20,20,36,
1e-07,3,3,34,
2e-07,17,17,25,
2e-07,13,13,29,
2e-07,4,4,32,
2e-07,5,5,37,
2e-07,5,5,37,
1e-07,4,4,36,
3e-07,21,21,35,
1e-07,3,3,36,
2e-07,9,9,42,
2e-07,1,1,41,
2e-07,6,6,38,
1e-07,1,1,38,
2e-07,15,15,36,
3e-07,29,29,32,
4e-07,32,32,35,
1e-07,5,5,29,
2e-07,7,7,30,
2e-07,5,5,29,
2e-07,6,6,29,
2e-07,5,5,26,
2e-07,12,12,25,
2e-07,19,19,21,
2e-07,9,9,19,
1e-07,2,2,19,
2e-07,7,7,13,
1e-07,5,5,6,
1e-07,0,0,6,
1e-07,0,0,2,
1e-07,2,2,3,
1e-07,0,0,2,
2e-07,4,4,10,
1e-07,2,2,6,
1e-07,3,3,9,
2e-07,5,5,11,
2e-07,2,2,18,
1e-07,1,1,20,
2e-07,12,12,20,
3e-07,18,18,24,
3e-07,28,28,33,
2e-07,17,17,44,
2e-07,9,9,44,
2e-07,11,11,45,
2e-07,11,11,42,
2e-07,4,4,50,
2e-07,9,9,51,
4e-07,33,33,57,
2e-07,15,15,56,
4e-07,51,51,60,
4e-07,37,37,54,
5e-07,48,48,52,
4e-07,33,33,50,
4e-07,45,45,51,
3e-07,34,34,55,
1e-07,3,3,55,
2e-07,8,8,51,
3e-07,31,31,51,
1e-07,3,3,46,
1e-07,4,4,48,
1e-07,1,1,50,
2e-07,15,15,48,
1e-07,5,5,47,
4e-07,37,37,62,
2e-07,12,12,60,
2e-07,11,11,62,
2e-07,13,13,67,
2e-07,4,4,66,
4e-07,31,31,68,
3e-07,26,26,67,
6e-07,66,66,74,
5e-07,67,67,69,
3e-07,22,22,74,
6e-07,64,64,84,
7e-07,82,82,83,
2e-07,6,6,84,
2e-07,15,15,80,
2e-07,15,15,80,
2e-07,11,11,83,
2e-07,3,3,84,
2e-07,1,1,87,
4e-07,34,34,93,
2e-07,3,3,81,
2e-07,16,16,88,
3e-07,17,17,89,
3e-07,7,7,89,
3e-07,20,20,87,
5e-07,54,54,93,
2e-07,5,5,93,
2e-07,18,18,93,
2e-07,14,14,94,
5e-07,52,52,96,
8e-07,88,88,96,
4e-07,34,34,95,
2e-07,14,14,96,
9e-07,99,99,102,
3e-07,30,30,101,
3e-07,26,26,103,
2e-07,4,4,105,
4e-07,36,36,112,
2e-07,11,11,103,
1e-07,7,7,101,
4e-07,42,42,104,
6e-07,74,74,113,
3e-07,21,21,110,
3e-07,25,25,110,
3e-07,23,23,110,
2e-07,20,20,113,
3e-07,31,31,113,
4e-07,11,11,105,
4e-07,39,39,104,
2e-07,18,18,106,
7e-07,86,86,103,
2e-07,1,1,110,
2e-07,8,8,116,
3e-07,26,26,116,
1e-07,4,4,119,
4e-07,41,41,112,
2e-07,2,2,113,
3e-07,18,18,113,
1e-07,1,1,113,
3e-07,23,23,117,
6e-07,59,59,121,
3e-07,31,31,120,
4e-07,29,29,119,
5e-07,53,53,118,
6e-07,56,56,119,
4e-07,48,48,119,
3e-07,31,31,119,
4e-07,42,42,126,
1e-07,8,8,123,
4e-07,28,28,121,
1e-07,3,3,122,
6e-07,65,65,124,
3e-07,22,22,136,
1e-06,128,128,135,
4e-07,36,36,135,
6e-07,69,69,128,
9e-07,99,99,127,
3e-07,16,16,127,
1e-06,123,123,126,
2e-07,14,14,122,
2e-07,8,8,121,
6e-07,78,78,118,
2e-07,9,9,120,
5e-07,50,50,122,
1e-07,9,9,120,
2e-07,6,6,122,
3e-07,22,22,121,
4e-07,46,46,120,
2e-07,10,10,122,
5e-07,59,59,123,
7e-07,79,79,123,
2e-07,7,7,124,
3e-07,32,32,118,
2e-07,10,10,115,
1e-07,6,6,113,
5e-07,51,51,110,
1e-07,0,0,115,
3e-07,33,33,104,
8e-07,98,98,104,
3e-07,19,19,105,
5e-07,55,55,103,
3e-07,31,31,104,
2e-07,15,15,101,
3e-07,18,18,101,
2e-07,15,15,100,
8e-07,87,87,102,
4e-07,42,42,107,
2e-07,8,8,107,
7e-07,77,77,108,
5e-07,52,52,106,
7e-07,87,87,103,
3e-07,13,13,116,
3e-07,25,25,117,
2e-07,8,8,114,
2e-07,13,13,110,
7e-07,83,83,108,
2e-07,4,4,109,
3e-07,12,12,108,
2e-07,9,9,103,
2e-07,16,16,102,
4e-07,46,46,106,
3e-07,19,19,110,
5e-07,59,59,106,
1e-07,6,6,108,
2e-07,0,0,105,
1e-07,4,4,103,
4e-07,46,46,104,
5e-07,56,56,105,
1e-07,9,9,117,
4e-07,40,40,125,
4e-07,55,55,137,
4e-07,48,48,135,
1e-07,8,8,137,
3e-07,29,29,137,
3e-07,33,33,140,
4e-07,47,47,144,
6e-07,72,72,143,
4e-07,36,36,144,
2e-07,8,8,149,
4e-07,40,40,151,
6e-07,60,60,153,
2e-07,14,14,151,
3e-07,34,34,150,
3e-07,33,33,150,
3e-07,26,26,147,
2e-07,2,2,151,
2e-07,15,15,146,
5e-07,50,50,154,
3e-07,17,17,160,
4e-07,40,40,163,
4e-07,41,41,166,
2e-07,5,5,166,
7e-07,69,69,160,
2e-07,11,11,160,
2e-07,13,13,161,
1.1e-06,146,146,161,
2e-07,7,7,150,
3e-07,20,20,146,
1e-07,2,2,148,
6e-07,68,68,151,
5e-07,57,57,149,
2e-07,16,16,149,
2e-07,15,15,149,
2e-07,4,4,150,
2e-07,5,5,150,
2e-07,20,20,143,
5e-07,48,48,151,
2e-07,0,0,150,
1e-07,1,1,152,
3e-07,29,29,151,
4e-07,45,45,148,
2e-07,19,19,147,
2e-07,21,21,144,
5e-07,63,63,143,
7e-07,78,78,143,
1e-07,0,0,140,
2e-07,10,10,142,
3e-07,17,17,138,
9e-07,118,118,141,
3e-07,33,33,140,
2e-07,7,7,140,
3e-07,16,16,139,
3e-07,29,29,138,
3e-07,26,26,138,
1e-07,0,0,137,
3e-07,26,26,138,
3e-07,35,35,131,
5e-07,56,56,132,
1e-07,0,0,140,
2e-07,4,4,139,
4e-07,34,34,142,
1e-07,5,5,142,
3e-07,28,28,145,
4e-07,31,31,153,
2e-07,13,13,150,
4e-07,45,45,142,
4e-07,31,31,143,
2e-07,20,20,142,
4e-07,46,46,139,
8e-07,62,62,141,
3e-07,20,20,144,
3e-07,22,22,141,
4e-07,27,27,137,
8e-07,95,95,134,
3e-07,22,22,134,
4e-07,33,33,134,
4e-07,19,19,137,
6e-07,61,61,133,
5e-07,53,53,136,
2e-07,21,21,136,
2e-07,14,14,136,
2e-07,8,8,132,
6e-07,78,78,130,
2e-07,22,22,118,
5e-07,45,45,121,
2e-07,17,17,125,
2e-07,7,7,126,
9e-07,110,110,126,
1e-07,0,0,130,
3e-07,18,18,128,
2e-07,9,9,127,
4e-07,42,42,133,
2e-07,13,13,134,
4e-07,38,38,139,
6e-07,66,66,137,
7e-07,83,83,137,
3e-07,35,35,138,
3e-07,20,20,136,
2e-07,17,17,134,
4e-07,39,39,119,
4e-07,28,28,127,
2e-07,4,4,131,
7e-07,82,82,134,
2e-07,13,13,140,
2e-07,6,6,141,
3e-07,27,27,145,
2e-07,9,9,147,
2e-07,9,9,147,
4e-07,28,28,149,
3e-07,29,29,148,
1e-06,135,135,151,
6e-07,65,65,151,
7e-07,81,81,139,
2e-07,7,7,140,
3e-07,33,33,139,
2e-07,1,1,145,
1e-07,2,2,151,
2e-07,11,11,148,
2e-07,6,6,149,
2e-07,2,2,156,
2e-07,11,11,155,
2e-07,15,15,156,
3e-07,28,28,155,
2e-07,11,11,157,
4e-07,46,46,159,
1.1e-06,138,138,153,
4e-07,28,28,147,
2e-07,24,24,134,
4e-07,39,39,137,
2e-07,9,9,137,
7e-07,82,82,136,
2e-07,12,12,140,
2e-07,17,17,136,
4e-07,35,35,137,
4e-07,34,34,145,
5e-07,47,47,134,
5e-07,49,49,134,
3e-07,6,6,135,
5e-07,40,40,136,
6e-07,61,61,129,
1e-07,1,1,129,
4e-07,29,29,119,
7e-07,90,90,115,
1e-07,6,6,114,
3e-07,30,30,114,
6e-07,60,60,116,
2e-07,20,20,114,
2e-07,10,10,117,
4e-07,36,36,117,
5e-07,50,50,119,
2e-07,21,21,127,
6e-07,80,80,125,
2e-07,10,10,129,
2e-07,4,4,132,
4e-07,34,34,132,
3e-07,27,27,135,
3e-07,30,30,148,
5e-07,53,53,138,
3e-07,29,29,125,
3e-07,31,31,128,
2e-07,8,8,128,
6e-07,54,54,124,
1e-06,125,125,127,
1e-07,8,8,125,
2e-07,4,4,128,
1e-07,3,3,129,
1e-07,6,6,129,
3e-07,19,19,127,
6e-07,68,68,127,
5e-07,64,64,125,
1e-07,2,2,121,
7e-07,85,85,121,
2e-07,15,15,122,
6e-07,66,66,110,
6e-07,63,63,107,
1e-07,0,0,114,
2e-07,15,15,115,
3e-07,21,21,120,
2e-07,6,6,116,
5e-07,57,57,111,
8e-07,84,84,113,
5e-07,44,44,113,
3e-07,22,22,112,
1e-07,8,8,112,
1e-07,12,12,119,
8e-07,107,107,118,
3e-07,34,34,106,
2e-07,5,5,103,
2e-07,6,6,102,
3e-07,20,20,99,
2e-07,10,10,101,
3e-07,26,26,97,
4e-07,37,37,105,
2e-07,10,10,98,
4e-07,35,35,98,
3e-07,19,19,99,
3e-07,26,26,97,
3e-07,27,27,96,
4e-07,37,37,95,
5e-07,64,64,102,
3e-07,20,20,99,
6e-07,66,66,105,
7e-07,84,84,106,
2e-07,4,4,103,
2e-07,3,3,97,
2e-07,12,12,96,
2e-07,6,6,96,
3e-07,27,27,99,
3e-07,25,25,99,
2e-07,4,4,95,
2e-07,16,16,92,
2e-07,14,14,93,
3e-07,22,22,96,
5e-07,53,53,97,
2e-07,9,9,96,
1e-07,7,7,97,
7e-07,84,84,88,
6e-07,81,81,86,
4e-07,49,49,87,
3e-07,20,20,87,
2e-07,11,11,87,
3e-07,34,34,84,
6e-07,61,61,86,
4e-07,49,49,85,
4e-07,34,34,86,
1e-07,3,3,89,
1e-07,4,4,95,
1e-07,0,0,95,
2e-07,11,11,93,
2e-07,11,11,93,
4e-07,53,53,91,
2e-07,18,18,88,
6e-07,62,62,90,
2e-07,13,13,88,
2e-07,16,16,88,
