cas operacie,index prvku,dlzka zoznamu,
4e-07,22,22,
3e-07,21,21,
4e-07,22,22,
4e-07,22,22,
4e-07,21,21,
4e-07,22,22,
4e-07,21,21,
4e-07,20,20,
4e-07,19,19,
4e-07,19,19,
4e-07,22,22,
4e-07,21,21,
4e-07,20,20,
4e-07,25,25,
4e-07,26,26,
4e-07,25,25,
4e-07,24,24,
4e-07,19,19,
4e-07,17,17,
4e-07,20,20,
4e-07,21,21,
4e-07,19,19,
4e-07,19,19,
4e-07,19,19,
4e-07,18,18,
4e-07,18,18,
4e-07,19,19,
3e-07,18,18,
4e-07,17,17,
3e-07,18,18,
3e-07,16,16,
4e-07,21,21,
3e-07,20,20,
3e-07,19,19,
4e-07,19,19,
4e-07,19,19,
4e-07,21,21,
3e-07,21,21,
3e-07,20,20,
4e-07,19,19,
3e-07,21,21,
4e-07,20,20,
3e-07,17,17,
3e-07,17,17,
3e-07,16,16,
3e-07,14,14,
4e-07,14,14,
3e-07,13,13,
3e-07,15,15,
3e-07,11,11,
3e-07,9,9,
3e-07,8,8,
3e-07,10,10,
4e-07,11,11,
3e-07,12,12,
3e-07,11,11,
4e-07,13,13,
4e-07,12,12,
3e-07,11,11,
3e-07,12,12,
3e-07,10,10,
3e-07,10,10,
3e-07,12,12,
3e-07,12,12,
3e-07,11,11,
6e-07,13,13,
3e-07,12,12,
4e-07,10,10,
3e-07,9,9,
3e-07,8,8,
3e-07,8,8,
3e-07,9,9,
3e-07,5,5,
3e-07,14,14,
3e-07,13,13,
3e-07,12,12,
3e-07,12,12,
3e-07,11,11,
3e-07,12,12,
3e-07,11,11,
3e-07,13,13,
2e-07,13,13,
3e-07,15,15,
3e-07,17,17,
3e-07,17,17,
3e-07,16,16,
3e-07,19,19,
3e-07,17,17,
3e-07,19,19,
3e-07,19,19,
4e-07,19,19,
3e-07,19,19,
3e-07,17,17,
4e-07,25,25,
4e-07,23,23,
4e-07,23,23,
4e-07,25,25,
4e-07,23,23,
4e-07,22,22,
3e-07,23,23,
3e-07,22,22,
3e-07,21,21,
4e-07,20,20,
3e-07,20,20,
4e-07,19,19,
3e-07,18,18,
4e-07,21,21,
4e-07,21,21,
4e-07,24,24,
4e-07,23,23,
4e-07,27,27,
4e-07,24,24,
3e-07,22,22,
3e-07,21,21,
3e-07,21,21,
3e-07,22,22,
4e-07,22,22,
4e-07,22,22,
4e-07,22,22,
4e-07,21,21,
4e-07,19,19,
3e-07,18,18,
3e-07,19,19,
3e-07,19,19,
4e-07,17,17,
4e-07,19,19,
3e-07,17,17,
3e-07,20,20,
4e-07,23,23,
3e-07,24,24,
3e-07,26,26,
3e-07,25,25,
5e-07,26,26,
5e-07,28,28,
4e-07,25,25,
4e-07,24,24,
4e-07,22,22,
4e-07,19,19,
4e-07,32,32,
4e-07,37,37,
4e-07,37,37,
5e-07,37,37,
5e-07,36,36,
5e-07,35,35,
4e-07,29,29,
4e-07,28,28,
4e-07,29,29,
4e-07,28,28,
4e-07,29,29,
5e-07,29,29,
4e-07,28,28,
4e-07,32,32,
4e-07,31,31,
3e-07,30,30,
4e-07,29,29,
4e-07,28,28,
4e-07,28,28,
4e-07,28,28,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,27,27,
4e-07,27,27,
4e-07,27,27,
4e-07,27,27,
5e-07,26,26,
4e-07,25,25,
4e-07,27,27,
4e-07,26,26,
4e-07,24,24,
4e-07,25,25,
4e-07,24,24,
4e-07,25,25,
4e-07,24,24,
4e-07,32,32,
4e-07,31,31,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,26,26,
4e-07,25,25,
4e-07,23,23,
3e-07,23,23,
5e-07,24,24,
4e-07,23,23,
4e-07,26,26,
3e-07,25,25,
4e-07,26,26,
4e-07,26,26,
3e-07,26,26,
4e-07,29,29,
4e-07,35,35,
4e-07,32,32,
4e-07,35,35,
5e-07,35,35,
5e-07,38,38,
5e-07,38,38,
5e-07,39,39,
5e-07,38,38,
4e-07,38,38,
5e-07,41,41,
5e-07,39,39,
5e-07,39,39,
5e-07,39,39,
5e-07,38,38,
5e-07,36,36,
4e-07,39,39,
5e-07,43,43,
6e-07,44,44,
5e-07,43,43,
5e-07,42,42,
4e-07,37,37,
5e-07,37,37,
5e-07,35,35,
4e-07,35,35,
4e-07,33,33,
5e-07,32,32,
4e-07,31,31,
4e-07,35,35,
5e-07,34,34,
6e-07,37,37,
5e-07,35,35,
4e-07,36,36,
5e-07,35,35,
5e-07,33,33,
4e-07,33,33,
4e-07,31,31,
4e-07,27,27,
4e-07,27,27,
4e-07,26,26,
3e-07,27,27,
3e-07,28,28,
3e-07,27,27,
3e-07,28,28,
4e-07,29,29,
4e-07,29,29,
4e-07,28,28,
5e-07,27,27,
3e-07,25,25,
4e-07,24,24,
3e-07,24,24,
4e-07,25,25,
5e-07,31,31,
4e-07,32,32,
5e-07,31,31,
4e-07,31,31,
4e-07,30,30,
4e-07,29,29,
4e-07,28,28,
4e-07,30,30,
5e-07,45,45,
5e-07,47,47,
5e-07,46,46,
5e-07,47,47,
5e-07,50,50,
6e-07,51,51,
6e-07,54,54,
6e-07,56,56,
6e-07,54,54,
6e-07,59,59,
6e-07,58,58,
6e-07,59,59,
6e-07,59,59,
5e-07,58,58,
6e-07,65,65,
6e-07,59,59,
6e-07,57,57,
6e-07,57,57,
6e-07,59,59,
7e-07,55,55,
6e-07,55,55,
6e-07,52,52,
7e-07,55,55,
6e-07,55,55,
6e-07,53,53,
3.2e-06,55,55,
7e-07,58,58,
6e-07,57,57,
6e-07,56,56,
7e-07,56,56,
7e-07,60,60,
6e-07,59,59,
8e-07,58,58,
7e-07,57,57,
6e-07,56,56,
6e-07,56,56,
6e-07,54,54,
6e-07,56,56,
7e-07,61,61,
6e-07,58,58,
6e-07,57,57,
7e-07,68,68,
7e-07,68,68,
7e-07,68,68,
8e-07,67,67,
6e-07,65,65,
7e-07,65,65,
7e-07,65,65,
7e-07,65,65,
6e-07,64,64,
7e-07,65,65,
6e-07,64,64,
7e-07,63,63,
6e-07,60,60,
7e-07,59,59,
7e-07,58,58,
6e-07,59,59,
7e-07,60,60,
7e-07,62,62,
6e-07,57,57,
7e-07,59,59,
7e-07,60,60,
6e-07,59,59,
6e-07,55,55,
7e-07,54,54,
6e-07,54,54,
6e-07,58,58,
6e-07,58,58,
6e-07,61,61,
7e-07,63,63,
6e-07,65,65,
6e-07,63,63,
6e-07,62,62,
7e-07,63,63,
6e-07,63,63,
7e-07,64,64,
7e-07,68,68,
6e-07,67,67,
7e-07,65,65,
6e-07,66,66,
7e-07,66,66,
6e-07,65,65,
6e-07,64,64,
7e-07,63,63,
7e-07,62,62,
6e-07,61,61,
7e-07,59,59,
6e-07,56,56,
6e-07,56,56,
7e-07,55,55,
6e-07,50,50,
5e-07,49,49,
6e-07,49,49,
5e-07,47,47,
6e-07,47,47,
5e-07,51,51,
6e-07,51,51,
6e-07,51,51,
6e-07,60,60,
6e-07,59,59,
6e-07,57,57,
6e-07,59,59,
7e-07,61,61,
7e-07,59,59,
7e-07,59,59,
6e-07,59,59,
6e-07,62,62,
6e-07,59,59,
6e-07,58,58,
6e-07,60,60,
6e-07,56,56,
6e-07,55,55,
6e-07,59,59,
6e-07,60,60,
7e-07,59,59,
7e-07,58,58,
6e-07,62,62,
6e-07,60,60,
8e-07,75,75,
7e-07,75,75,
7e-07,79,79,
7e-07,81,81,
8e-07,85,85,
8e-07,85,85,
8e-07,83,83,
9e-07,83,83,
8e-07,85,85,
8e-07,84,84,
9e-07,86,86,
8e-07,90,90,
9e-07,89,89,
8e-07,89,89,
8e-07,94,94,
9e-07,95,95,
1e-06,98,98,
9e-07,97,97,
9e-07,97,97,
1e-06,98,98,
1e-06,104,104,
1e-06,101,101,
9e-07,100,100,
1e-06,98,98,
9e-07,98,98,
1.1e-06,100,100,
1e-06,102,102,
9e-07,101,101,
9e-07,100,100,
9e-07,99,99,
1e-06,100,100,
1e-06,99,99,
1e-06,104,104,
1.1e-06,104,104,
1e-06,100,100,
1e-06,102,102,
1e-06,102,102,
1e-06,100,100,
1e-06,101,101,
9e-07,100,100,
1e-06,99,99,
1e-06,98,98,
1e-06,99,99,
9e-07,98,98,
1e-06,99,99,
9e-07,99,99,
1e-06,98,98,
9e-07,97,97,
1e-06,96,96,
9e-07,96,96,
9e-07,95,95,
9e-07,92,92,
9e-07,92,92,
9e-07,90,90,
8e-07,86,86,
8e-07,83,83,
9e-07,85,85,
8e-07,87,87,
8e-07,90,90,
8e-07,88,88,
9e-07,91,91,
9e-07,93,93,
8e-07,91,91,
1.1e-06,87,87,
8e-07,86,86,
9e-07,87,87,
9e-07,86,86,
9e-07,87,87,
8e-07,84,84,
8e-07,84,84,
8e-07,83,83,
8e-07,82,82,
8e-07,80,80,
8e-07,80,80,
9e-07,86,86,
9e-07,88,88,
8e-07,87,87,
8e-07,85,85,
9e-07,86,86,
7e-07,82,82,
8e-07,80,80,
8e-07,88,88,
8e-07,86,86,
9e-07,90,90,
9e-07,91,91,
8e-07,90,90,
8e-07,91,91,
8e-07,89,89,
8e-07,88,88,
8e-07,87,87,
8e-07,86,86,
8e-07,86,86,
8e-07,84,84,
8e-07,83,83,
8e-07,82,82,
8e-07,81,81,
8e-07,80,80,
7e-07,79,79,
8e-07,76,76,
8e-07,77,77,
7e-07,76,76,
8e-07,78,78,
8e-07,78,78,
7e-07,77,77,
8e-07,76,76,
8e-07,74,74,
7e-07,73,73,
8e-07,74,74,
7e-07,73,73,
7e-07,72,72,
7e-07,73,73,
7e-07,73,73,
8e-07,72,72,
7e-07,72,72,
6e-07,69,69,
7e-07,66,66,
7e-07,68,68,
7e-07,70,70,
7e-07,66,66,
6e-07,65,65,
6e-07,64,64,
6e-07,64,64,
6e-07,63,63,
6e-07,58,58,
6e-07,59,59,
7e-07,59,59,
8e-07,62,62,
7e-07,62,62,
7e-07,58,58,
7e-07,60,60,
7e-07,67,67,
8e-07,75,75,
7e-07,73,73,
7e-07,72,72,
7e-07,71,71,
7e-07,71,71,
7e-07,69,69,
8e-07,69,69,
8e-07,69,69,
7e-07,68,68,
6e-07,66,66,
7e-07,65,65,
6e-07,65,65,
7e-07,63,63,
6e-07,61,61,
6e-07,60,60,
6e-07,59,59,
8e-07,59,59,
1e-06,56,56,
7e-07,55,55,
6e-07,54,54,
5e-07,53,53,
5e-07,49,49,
5e-07,49,49,
6e-07,51,51,
6e-07,49,49,
6e-07,48,48,
6e-07,52,52,
6e-07,51,51,
6e-07,49,49,
5e-07,47,47,
5e-07,46,46,
5e-07,45,45,
6e-07,44,44,
5e-07,44,44,
5e-07,42,42,
6e-07,47,47,
5e-07,52,52,
6e-07,56,56,
7e-07,58,58,
6e-07,57,57,
6e-07,57,57,
6e-07,61,61,
6e-07,59,59,
6e-07,58,58,
6e-07,58,58,
6e-07,55,55,
6e-07,55,55,
5e-07,54,54,
6e-07,53,53,
5e-07,52,52,
6e-07,51,51,
6e-07,50,50,
6e-07,47,47,
5e-07,47,47,
6e-07,48,48,
5e-07,47,47,
6e-07,47,47,
6e-07,44,44,
5e-07,42,42,
5e-07,40,40,
5e-07,43,43,
6e-07,45,45,
5e-07,45,45,
5e-07,45,45,
5e-07,44,44,
5e-07,43,43,
6e-07,45,45,
6e-07,49,49,
6e-07,50,50,
6e-07,51,51,
6e-07,52,52,
6e-07,51,51,
5e-07,49,49,
6e-07,55,55,
5e-07,52,52,
6e-07,51,51,
5e-07,49,49,
5e-07,48,48,
6e-07,48,48,
6e-07,46,46,
6e-07,46,46,
5e-07,45,45,
5e-07,45,45,
5e-07,42,42,
6e-07,42,42,
5e-07,41,41,
5e-07,40,40,
5e-07,38,38,
6e-07,40,40,
5e-07,43,43,
6e-07,48,48,
5e-07,46,46,
5e-07,46,46,
5e-07,48,48,
6e-07,48,48,
5e-07,44,44,
5e-07,43,43,
5e-07,49,49,
5e-07,48,48,
5e-07,47,47,
5e-07,47,47,
5e-07,47,47,
6e-07,48,48,
5e-07,50,50,
5e-07,48,48,
6e-07,49,49,
6e-07,48,48,
6e-07,58,58,
6e-07,56,56,
6e-07,56,56,
6e-07,55,55,
6e-07,58,58,
6e-07,56,56,
6e-07,57,57,
7e-07,58,58,
6e-07,58,58,
5e-07,55,55,
5e-07,53,53,
5e-07,52,52,
6e-07,51,51,
5e-07,50,50,
5e-07,49,49,
5e-07,49,49,
5e-07,48,48,
5e-07,47,47,
5e-07,46,46,
6e-07,45,45,
6e-07,45,45,
6e-07,47,47,
5e-07,50,50,
6e-07,50,50,
5e-07,50,50,
5e-07,51,51,
5e-07,51,51,
5e-07,48,48,
5e-07,47,47,
6e-07,45,45,
5e-07,46,46,
5e-07,45,45,
5e-07,43,43,
5e-07,46,46,
5e-07,46,46,
6e-07,47,47,
5e-07,43,43,
5e-07,46,46,
5e-07,46,46,
5e-07,45,45,
5e-07,45,45,
5e-07,47,47,
5e-07,45,45,
5e-07,45,45,
5e-07,44,44,
5e-07,41,41,
4e-07,41,41,
5e-07,42,42,
4e-07,39,39,
5e-07,41,41,
5e-07,38,38,
5e-07,35,35,
4e-07,33,33,
4e-07,30,30,
4e-07,28,28,
4e-07,25,25,
4e-07,24,24,
4e-07,23,23,
4e-07,25,25,
4e-07,24,24,
4e-07,23,23,
4e-07,25,25,
4e-07,25,25,
4e-07,23,23,
4e-07,22,22,
3e-07,20,20,
4e-07,19,19,
4e-07,18,18,
3e-07,21,21,
3e-07,22,22,
4e-07,22,22,
4e-07,21,21,
3e-07,20,20,
3e-07,19,19,
4e-07,18,18,
3e-07,19,19,
4e-07,20,20,
4e-07,22,22,
3e-07,21,21,
4e-07,20,20,
4e-07,19,19,
4e-07,21,21,
3e-07,23,23,
3e-07,22,22,
4e-07,22,22,
4e-07,21,21,
3e-07,22,22,
4e-07,22,22,
4e-07,19,19,
3e-07,18,18,
4e-07,26,26,
4e-07,30,30,
4e-07,29,29,
3e-07,27,27,
4e-07,26,26,
4e-07,27,27,
4e-07,26,26,
4e-07,25,25,
3e-07,25,25,
4e-07,24,24,
4e-07,26,26,
3e-07,25,25,
4e-07,25,25,
4e-07,25,25,
4e-07,23,23,
4e-07,22,22,
4e-07,25,25,
4e-07,24,24,
4e-07,23,23,
4e-07,24,24,
4e-07,23,23,
4e-07,22,22,
4e-07,20,20,
4e-07,18,18,
1.1e-06,24,24,
4e-07,23,23,
5e-07,22,22,
4e-07,25,25,
3e-07,23,23,
4e-07,26,26,
3e-07,25,25,
4e-07,26,26,
5e-07,22,22,
4e-07,21,21,
4e-07,24,24,
7e-07,30,30,
5e-07,28,28,
5e-07,27,27,
4e-07,25,25,
5e-07,25,25,
3e-07,24,24,
4e-07,23,23,
4e-07,21,21,
3e-07,22,22,
4e-07,28,28,
4e-07,28,28,
6e-07,34,34,
5e-07,34,34,
6e-07,33,33,
5e-07,33,33,
9e-07,34,34,
5e-07,35,35,
2.7e-06,35,35,
5e-07,38,38,
1.8e-06,39,39,
5e-07,38,38,
5e-07,37,37,
4e-07,38,38,
5e-07,37,37,
5e-07,36,36,
4e-07,34,34,
4e-07,36,36,
5e-07,37,37,
5e-07,34,34,
5e-07,32,32,
1e-06,34,34,
6e-07,34,34,
5e-07,36,36,
7e-07,37,37,
5e-07,36,36,
6e-07,32,32,
4e-07,32,32,
6e-07,28,28,
4e-07,28,28,
4e-07,28,28,
3e-07,29,29,
4e-07,26,26,
4e-07,24,24,
4e-07,22,22,
1.3e-06,23,23,
5e-07,28,28,
9e-07,32,32,
6e-07,28,28,
5e-07,28,28,
5e-07,30,30,
4e-07,29,29,
5e-07,29,29,
1e-06,29,29,
4e-07,29,29,
4e-07,29,29,
4e-07,27,27,
4e-07,26,26,
4e-07,26,26,
5e-07,33,33,
5e-07,31,31,
5e-07,30,30,
4e-07,29,29,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,26,26,
5e-07,29,29,
4e-07,29,29,
4e-07,29,29,
4e-07,28,28,
3e-07,27,27,
5e-07,37,37,
5e-07,35,35,
5e-07,36,36,
4e-07,34,34,
5e-07,36,36,
4e-07,34,34,
5e-07,38,38,
5e-07,37,37,
4e-07,35,35,
4e-07,34,34,
4e-07,35,35,
5e-07,37,37,
4e-07,35,35,
5e-07,36,36,
4e-07,36,36,
5e-07,35,35,
4e-07,33,33,
4e-07,32,32,
4e-07,29,29,
4e-07,26,26,
4e-07,29,29,
4e-07,28,28,
4e-07,25,25,
4e-07,22,22,
4e-07,30,30,
5e-07,32,32,
4e-07,32,32,
4e-07,31,31,
4e-07,32,32,
4e-07,31,31,
4e-07,30,30,
4e-07,40,40,
5e-07,39,39,
5e-07,37,37,
5e-07,38,38,
5e-07,41,41,
5e-07,44,44,
5e-07,42,42,
5e-07,40,40,
5e-07,40,40,
4e-07,40,40,
5e-07,38,38,
4e-07,36,36,
4e-07,34,34,
4e-07,33,33,
4e-07,33,33,
4e-07,31,31,
5e-07,30,30,
4e-07,32,32,
4e-07,34,34,
4e-07,36,36,
4e-07,38,38,
4e-07,37,37,
4e-07,36,36,
5e-07,35,35,
4e-07,31,31,
4e-07,34,34,
4e-07,34,34,
4e-07,33,33,
4e-07,34,34,
5e-07,37,37,
4e-07,34,34,
4e-07,35,35,
4e-07,34,34,
4e-07,34,34,
5e-07,36,36,
4e-07,36,36,
5e-07,43,43,
5e-07,42,42,
6e-07,43,43,
5e-07,47,47,
5e-07,47,47,
5e-07,46,46,
5e-07,46,46,
5e-07,46,46,
5e-07,44,44,
5e-07,42,42,
5e-07,42,42,
5e-07,42,42,
5e-07,37,37,
5e-07,36,36,
5e-07,35,35,
4e-07,34,34,
5e-07,34,34,
4e-07,34,34,
5e-07,37,37,
4e-07,36,36,
5e-07,35,35,
4e-07,31,31,
5e-07,33,33,
4e-07,29,29,
5e-07,33,33,
4e-07,33,33,
4e-07,34,34,
4e-07,37,37,
5e-07,36,36,
4e-07,34,34,
4e-07,34,34,
4e-07,35,35,
4e-07,34,34,
4e-07,33,33,
5e-07,33,33,
4e-07,32,32,
4e-07,31,31,
5e-07,30,30,
4e-07,32,32,
5e-07,32,32,
5e-07,31,31,
4e-07,35,35,
4e-07,33,33,
4e-07,33,33,
4e-07,37,37,
4e-07,37,37,
5e-07,36,36,
5e-07,39,39,
5e-07,38,38,
4e-07,37,37,
5e-07,36,36,
4e-07,34,34,
5e-07,33,33,
4e-07,32,32,
6e-07,33,33,
4e-07,29,29,
5e-07,29,29,
4e-07,27,27,
4e-07,25,25,
5e-07,27,27,
4e-07,26,26,
3e-07,23,23,
3e-07,22,22,
4e-07,21,21,
4e-07,20,20,
4e-07,18,18,
4e-07,15,15,
3e-07,16,16,
3e-07,15,15,
3e-07,14,14,
3e-07,13,13,
3e-07,10,10,
2e-07,9,9,
2e-07,8,8,
3e-07,9,9,
3e-07,11,11,
4e-07,16,16,
3e-07,15,15,
3e-07,16,16,
4e-07,17,17,
4e-07,16,16,
3e-07,17,17,
3e-07,23,23,
3e-07,24,24,
4e-07,29,29,
4e-07,27,27,
4e-07,26,26,
3e-07,22,22,
3e-07,20,20,
3e-07,19,19,
3e-07,19,19,
3e-07,19,19,
4e-07,18,18,
3e-07,17,17,
4e-07,17,17,
3e-07,17,17,
4e-07,17,17,
4e-07,22,22,
4e-07,21,21,
3e-07,21,21,
4e-07,20,20,
3e-07,23,23,
4e-07,21,21,
4e-07,20,20,
4e-07,21,21,
4e-07,22,22,
4e-07,20,20,
4e-07,21,21,
4e-07,20,20,
3e-07,23,23,
4e-07,23,23,
4e-07,27,27,
4e-07,26,26,
4e-07,30,30,
4e-07,31,31,
4e-07,31,31,
4e-07,31,31,
4e-07,31,31,
4e-07,29,29,
3e-07,27,27,
4e-07,26,26,
4e-07,25,25,
4e-07,23,23,
3e-07,22,22,
3e-07,19,19,
3e-07,18,18,
3e-07,14,14,
3e-07,18,18,
3e-07,17,17,
3e-07,17,17,
3e-07,17,17,
4e-07,20,20,
4e-07,13,13,
3e-07,15,15,
3e-07,14,14,
3e-07,11,11,
3e-07,13,13,
3e-07,13,13,
2e-07,10,10,
3e-07,13,13,
4e-07,12,12,
3e-07,9,9,
3e-07,11,11,
3e-07,14,14,
3e-07,13,13,
4e-07,14,14,
3e-07,13,13,
3e-07,15,15,
3e-07,15,15,
3e-07,14,14,
4e-07,12,12,
3e-07,8,8,
4e-07,14,14,
3e-07,10,10,
3e-07,11,11,
3e-07,10,10,
3e-07,14,14,
3e-07,14,14,
3e-07,15,15,
3e-07,15,15,
3e-07,11,11,
3e-07,8,8,
3e-07,13,13,
3e-07,11,11,
3e-07,12,12,
3e-07,17,17,
3e-07,16,16,
3e-07,18,18,
3e-07,17,17,
3e-07,17,17,
4e-07,17,17,
3e-07,21,21,
3e-07,21,21,
4e-07,22,22,
4e-07,21,21,
3e-07,20,20,
4e-07,20,20,
3e-07,18,18,
4e-07,24,24,
4e-07,24,24,
4e-07,23,23,
4e-07,22,22,
3e-07,21,21,
4e-07,20,20,
3e-07,19,19,
4e-07,19,19,
3e-07,18,18,
3e-07,18,18,
3e-07,18,18,
3e-07,17,17,
3e-07,16,16,
2e-07,14,14,
3e-07,13,13,
2e-07,12,12,
3e-07,13,13,
2e-07,11,11,
3e-07,15,15,
3e-07,15,15,
3e-07,13,13,
3e-07,11,11,
4e-07,21,21,
3e-07,20,20,
3e-07,20,20,
4e-07,21,21,
4e-07,19,19,
4e-07,25,25,
4e-07,26,26,
4e-07,25,25,
4e-07,26,26,
4e-07,28,28,
4e-07,25,25,
5e-07,34,34,
5e-07,44,44,
5e-07,43,43,
5e-07,40,40,
5e-07,39,39,
5e-07,44,44,
5e-07,44,44,
5e-07,45,45,
5e-07,47,47,
5e-07,48,48,
6e-07,48,48,
5e-07,47,47,
5e-07,49,49,
5e-07,48,48,
5e-07,46,46,
5e-07,45,45,
5e-07,44,44,
5e-07,44,44,
5e-07,46,46,
5e-07,47,47,
6e-07,50,50,
5e-07,48,48,
5e-07,51,51,
6e-07,55,55,
5e-07,55,55,
6e-07,55,55,
6e-07,57,57,
6e-07,59,59,
6e-07,57,57,
5e-07,54,54,
5e-07,52,52,
6e-07,55,55,
5e-07,57,57,
6e-07,62,62,
7e-07,63,63,
7e-07,63,63,
6e-07,62,62,
7e-07,64,64,
7e-07,63,63,
6e-07,62,62,
6e-07,61,61,
1e-06,61,61,
6e-07,60,60,
6e-07,59,59,
7e-07,63,63,
7e-07,62,62,
6e-07,60,60,
6e-07,59,59,
6e-07,61,61,
7e-07,61,61,
6e-07,65,65,
7e-07,64,64,
6e-07,61,61,
6e-07,60,60,
7e-07,59,59,
7e-07,58,58,
6e-07,54,54,
6e-07,52,52,
7e-07,51,51,
6e-07,50,50,
6e-07,49,49,
6e-07,51,51,
5e-07,50,50,
6e-07,50,50,
6e-07,50,50,
6e-07,48,48,
5e-07,47,47,
6e-07,44,44,
6e-07,43,43,
6e-07,43,43,
6e-07,42,42,
5e-07,41,41,
5e-07,42,42,
5e-07,41,41,
5e-07,38,38,
5e-07,40,40,
5e-07,38,38,
5e-07,38,38,
5e-07,37,37,
5e-07,36,36,
5e-07,39,39,
5e-07,40,40,
5e-07,40,40,
4e-07,39,39,
5e-07,38,38,
5e-07,40,40,
5e-07,41,41,
6e-07,41,41,
5e-07,40,40,
5e-07,41,41,
5e-07,40,40,
6e-07,45,45,
5e-07,44,44,
6e-07,42,42,
6e-07,48,48,
5e-07,48,48,
5e-07,47,47,
6e-07,45,45,
5e-07,43,43,
5e-07,42,42,
5e-07,46,46,
5e-07,45,45,
5e-07,44,44,
5e-07,45,45,
6e-07,46,46,
5e-07,47,47,
5e-07,46,46,
7e-07,46,46,
6e-07,46,46,
6e-07,48,48,
5e-07,47,47,
6e-07,47,47,
6e-07,50,50,
5e-07,51,51,
5e-07,52,52,
6e-07,51,51,
5e-07,48,48,
6e-07,54,54,
6e-07,55,55,
6e-07,56,56,
6e-07,53,53,
6e-07,52,52,
5e-07,47,47,
5e-07,46,46,
5e-07,45,45,
5e-07,45,45,
6e-07,49,49,
5e-07,48,48,
5e-07,48,48,
6e-07,49,49,
6e-07,50,50,
5e-07,47,47,
6e-07,45,45,
6e-07,50,50,
5e-07,47,47,
6e-07,46,46,
5e-07,44,44,
5e-07,42,42,
5e-07,42,42,
6e-07,41,41,
6e-07,47,47,
6e-07,46,46,
6e-07,44,44,
5e-07,40,40,
5e-07,40,40,
5e-07,39,39,
6e-07,36,36,
5e-07,36,36,
4e-07,35,35,
4e-07,37,37,
4e-07,36,36,
5e-07,35,35,
5e-07,35,35,
5e-07,34,34,
4e-07,32,32,
5e-07,31,31,
4e-07,28,28,
4e-07,25,25,
4e-07,25,25,
4e-07,28,28,
4e-07,27,27,
5e-07,29,29,
4e-07,27,27,
4e-07,28,28,
4e-07,32,32,
4e-07,33,33,
5e-07,32,32,
5e-07,30,30,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,29,29,
4e-07,30,30,
4e-07,30,30,
4e-07,30,30,
4e-07,29,29,
4e-07,27,27,
4e-07,28,28,
4e-07,28,28,
5e-07,26,26,
4e-07,25,25,
4e-07,25,25,
4e-07,33,33,
4e-07,34,34,
4e-07,31,31,
4e-07,31,31,
4e-07,30,30,
4e-07,31,31,
4e-07,30,30,
5e-07,30,30,
4e-07,33,33,
4e-07,33,33,
4e-07,32,32,
4e-07,33,33,
4e-07,31,31,
4e-07,35,35,
4e-07,35,35,
4e-07,33,33,
4e-07,35,35,
5e-07,34,34,
5e-07,36,36,
5e-07,39,39,
4e-07,38,38,
4e-07,38,38,
5e-07,38,38,
5e-07,36,36,
4e-07,33,33,
5e-07,32,32,
5e-07,31,31,
4e-07,30,30,
4e-07,29,29,
4e-07,33,33,
4e-07,32,32,
5e-07,30,30,
4e-07,30,30,
5e-07,28,28,
4e-07,30,30,
4e-07,28,28,
4e-07,26,26,
4e-07,30,30,
4e-07,29,29,
4e-07,29,29,
4e-07,31,31,
4e-07,31,31,
4e-07,33,33,
4e-07,32,32,
5e-07,35,35,
5e-07,30,30,
4e-07,35,35,
4e-07,36,36,
5e-07,33,33,
5e-07,32,32,
4e-07,30,30,
4e-07,27,27,
4e-07,26,26,
3e-07,26,26,
4e-07,28,28,
4e-07,32,32,
4e-07,30,30,
5e-07,30,30,
4e-07,32,32,
5e-07,34,34,
5e-07,32,32,
4e-07,31,31,
4e-07,29,29,
4e-07,30,30,
4e-07,33,33,
5e-07,32,32,
4e-07,31,31,
5e-07,30,30,
4e-07,29,29,
5e-07,33,33,
5e-07,31,31,
5e-07,36,36,
5e-07,39,39,
4e-07,39,39,
5e-07,39,39,
5e-07,38,38,
4e-07,37,37,
4e-07,37,37,
4e-07,36,36,
5e-07,35,35,
5e-07,41,41,
5e-07,40,40,
5e-07,40,40,
4e-07,38,38,
5e-07,37,37,
5e-07,36,36,
5e-07,44,44,
5e-07,44,44,
5e-07,41,41,
4e-07,37,37,
6e-07,39,39,
5e-07,38,38,
5e-07,37,37,
4e-07,34,34,
4e-07,34,34,
4e-07,33,33,
5e-07,33,33,
4e-07,32,32,
5e-07,33,33,
4e-07,33,33,
4e-07,32,32,
5e-07,32,32,
4e-07,34,34,
4e-07,32,32,
4e-07,31,31,
5e-07,32,32,
4e-07,28,28,
4e-07,28,28,
4e-07,27,27,
3e-07,26,26,
5e-07,33,33,
4e-07,30,30,
4e-07,29,29,
4e-07,30,30,
4e-07,30,30,
4e-07,28,28,
4e-07,27,27,
4e-07,29,29,
4e-07,28,28,
4e-07,27,27,
4e-07,28,28,
4e-07,26,26,
4e-07,25,25,
4e-07,25,25,
4e-07,25,25,
4e-07,24,24,
3e-07,24,24,
3e-07,23,23,
4e-07,21,21,
4e-07,20,20,
3e-07,19,19,
