cas operacie,vybrane cislo,velkost frontu,,,,,,,
0.0002014,27,13,,,,,0.0002447,19,2
0.0002094,21,13,,,,,0.0001791,32,2
0.0003635,16,12,,,,,0.0002312,22,2
0.000208,28,11,,,,,0.0002336,13,2
0.0003228,9,12,,,,,0.0003581,34,2
0.0002823,9,13,,,,,0.000279,9,2
0.0002023,13,12,,,,,0.0002317,18,2
0.0002017,18,13,,,,,0.0002522,6,2
0.0004204,23,12,,,,,0.0002354,11,2
0.0002109,20,11,,,,,0.0002353,4,2
0.0002024,28,10,,,,,0.0002352,24,2
0.0002027,6,10,,,,,0.0002317,30,2
0.0002018,34,10,,,,,0.0002581,20,2
0.0002023,27,9,,,,,0.0002528,11,2
0.0002011,10,8,,,,,0.0002115,1,2
0.0002019,1,7,,,,,0.0002162,28,2
0.0002015,4,6,,,,,0.0002317,10,2
0.0002034,16,5,,,,,0.000633,17,2
0.0002187,27,6,,,,,0.0002495,10,2
0.0002016,18,5,,,,,0.0002547,7,2
0.000206,24,4,,,,,0.0004937,1,2
0.0002015,29,3,,,,,0.0002245,11,2
0.0001793,27,2,,,,,0.0002372,18,2
0.0002122,30,3,,,,,0.0003511,2,2
0.0002407,26,2,,,,,0.0001817,13,2
0.0001801,17,2,,,,,0.0001785,22,2
0.000113,8,1,,,,,0.0001784,31,2
0.0001559,35,1,,,,,0.0001794,32,2
0.0002065,12,5,,,,,0.0001797,32,2
0.0002459,29,4,,,,,0.0003286,15,2
0.0002584,19,3,,,,,0.0002322,32,2
0.0002321,9,2,,,,,0.0002319,33,2
0.0001415,22,1,,,,,0.0002448,6,2
0.0002013,23,3,,,,,0.0002339,31,2
0.0001831,31,2,,,,,0.0011449,2,2
0.000113,29,1,,,,,0.0002423,7,2
0.0002168,29,6,,,,,0.0002432,35,2
0.0002023,11,5,,,,,0.0003303,27,2
0.0002045,10,6,,,,,0.0002269,16,2
0.0002657,19,5,,,,,0.0001807,34,2
0.0002031,34,4,,,,,0.0002303,30,2
0.0002005,16,5,,,,,0.0002324,5,2
0.0002066,32,4,,,,,0.0001818,20,2
0.0002005,8,5,,,,,0.0001791,12,2
0.000206,9,7,,,,,0.0001794,4,2
0.0002013,29,6,,,,,0.0002378,22,2
0.0002017,20,5,,,,,0.0001794,14,2
0.0002065,9,7,,,,,0.0001787,34,2
0.0002014,11,6,,,,,0.0001794,23,2
0.0002007,4,5,,,,,0.0001781,25,2
0.0002011,34,5,,,,,0.0002605,18,2
0.0002061,29,4,,,,,0.0002258,13,2
0.000201,33,5,,,,,0.0002432,20,2
0.0002024,26,8,,,,,0.0002342,1,2
0.0002012,16,8,,,,,0.0002331,7,2
0.0002011,9,8,,,,,0.0001829,9,2
0.0002313,7,8,,,,,0.0001823,27,2
0.0002586,9,8,,,,,0.0001794,22,2
0.0002575,14,7,,,,,0.0001789,25,2
0.0002006,14,7,,,,,0.0002081,35,2
0.0002017,6,6,,,,,0.0001857,21,2
0.0002097,25,6,,,,,0.0001796,30,2
0.0002007,27,5,,,,,0.0001801,6,2
0.0002298,2,5,,,,,0.0001797,17,2
0.0002591,8,5,,,,,0.0001793,19,2
0.0004223,32,5,,,,,0.0001803,6,2
0.0002398,3,4,,,,,0.00018,27,2
0.0002018,6,3,,,,,0.000185,6,2
0.0001785,11,2,,,,,0.0001792,34,2
0.0001124,10,1,,,,,0.0001793,2,2
0.0002794,16,5,,,,,0.0001799,16,2
0.0002302,22,4,,,,,0.000179,11,2
0.0002668,16,3,,,,,0.0001785,30,2
0.0002291,33,2,,,,,0.0002328,4,2
0.0001416,33,1,,,,,0.0002359,11,2
0.0001988,16,1,,,,,0.0001818,24,2
0.0003187,19,2,,,,,0.0001796,29,2
0.0002487,32,4,,,,,0.0001903,27,2
0.0002096,35,4,,,,,0.0004144,23,2
0.0002258,27,3,,,,,0.0002545,34,2
0.0002019,6,3,,,,,0.0001844,12,2
0.0002016,7,3,,,,,0.0001788,35,2
0.0003502,32,3,,,,,0.0001797,15,2
0.0002394,16,3,,,,,0.0001802,27,2
0.0002672,32,3,,,,,0.0001994,1,2
0.0002346,3,2,,,,,0.0002295,28,2
0.0002607,7,3,,,,,0.0003897,15,2
0.0002586,33,3,,,,,0.0001827,6,2
0.0002326,1,2,,,,,0.0001798,1,2
0.0001505,11,1,,,,,0.0002436,8,2
0.0002548,4,3,,,,,0.0002139,14,2
0.0002332,4,2,,,,,0.0001845,9,2
0.0002537,6,3,,,,,0.0001801,13,2
0.0002671,18,4,,,,,0.0001792,6,2
0.000272,1,8,,,,,0.0001793,9,2
0.0002693,6,10,,,,,0.000245,29,2
0.0002044,14,14,,,,,0.0002308,15,2
0.0002536,6,14,,,,,0.0001802,18,2
0.0002303,13,15,,,,,0.0001934,29,2
0.0002377,3,14,,,,,0.0001805,15,2
0.0008238,23,15,,,,,0.0002794,14,2
0.0002798,30,15,,,,,0.0008874,13,2
0.000245,7,15,,,,,0.0004212,14,2
0.000203,20,14,,,,,0.0002202,7,2
0.0002015,25,15,,,,,0.0002399,21,2
0.0002012,2,16,,,,,0.0002144,24,2
0.0002011,23,15,,,,,0.0002747,31,2
0.000206,14,16,,,,,0.0002353,15,2
0.0002009,6,17,,,,,0.0002293,7,2
0.0002007,18,17,,,,,0.000227,29,2
0.0002014,21,17,,,,,0.0002688,28,2
0.0002013,10,16,,,,,0.0002017,4,3
0.0002,2,16,,,,,0.0002119,30,3
0.0002375,18,16,,,,,0.0002017,4,3
0.0002023,26,15,,,,,0.0002098,29,3
0.000201,5,16,,,,,0.000213,15,3
0.000201,17,18,,,,,0.0002007,12,3
0.0002014,8,17,,,,,0.0001997,11,3
0.000201,23,20,,,,,0.0002007,16,3
0.0002008,27,21,,,,,0.0002317,28,3
0.0002017,23,22,,,,,0.0002074,35,3
0.0002006,32,21,,,,,0.0002119,3,3
0.0002582,1,21,,,,,0.0002042,25,3
0.0002587,8,20,,,,,0.000204,4,3
0.000264,15,19,,,,,0.0002021,4,3
0.0002014,22,19,,,,,0.000395,2,3
0.0002012,27,18,,,,,0.0002042,2,3
0.0002025,21,20,,,,,0.0002151,23,3
0.0002014,24,19,,,,,0.0002024,11,3
0.0002064,24,18,,,,,0.0002706,8,3
0.0002014,34,17,,,,,0.0002038,29,3
0.0002012,23,16,,,,,0.0002015,29,3
0.0002002,6,15,,,,,0.0002122,30,3
0.0002123,7,14,,,,,0.0002584,19,3
0.0002302,3,13,,,,,0.0002013,23,3
0.0002024,29,13,,,,,0.0002018,6,3
0.0002011,9,18,,,,,0.0002668,16,3
0.0002006,13,17,,,,,0.0002258,27,3
0.0002012,30,16,,,,,0.0002019,6,3
0.0002049,8,15,,,,,0.0002016,7,3
0.0002012,6,14,,,,,0.0003502,32,3
0.0002015,32,13,,,,,0.0002394,16,3
0.0002017,2,12,,,,,0.0002672,32,3
0.0002028,13,13,,,,,0.0002607,7,3
0.000284,32,14,,,,,0.0002586,33,3
0.0002582,5,13,,,,,0.0002548,4,3
0.0002042,32,14,,,,,0.0002537,6,3
0.000257,7,13,,,,,0.0002016,31,3
0.0002585,12,12,,,,,0.0002665,26,3
0.0002558,30,11,,,,,0.00027,10,3
0.0005899,6,10,,,,,0.0002293,17,3
0.0003383,10,9,,,,,0.0001962,3,3
0.0002428,8,9,,,,,0.0002145,29,3
0.0002034,13,9,,,,,0.0002018,1,3
0.0002335,27,8,,,,,0.0004653,5,3
0.000202,6,9,,,,,0.0003567,12,3
0.0002409,8,14,,,,,0.0002017,6,3
0.0002557,4,19,,,,,0.0002021,4,3
0.0002545,34,18,,,,,0.0002012,31,3
0.0002828,25,17,,,,,0.0002532,4,3
0.0002574,16,16,,,,,0.0002348,29,3
0.0002563,26,16,,,,,0.0002028,30,3
0.0002585,26,17,,,,,0.0002022,18,3
0.0002562,26,17,,,,,0.0002065,24,3
0.0002551,33,16,,,,,0.0002096,34,3
0.0002697,35,15,,,,,0.0002164,1,3
0.0002675,12,14,,,,,0.0002787,33,3
0.0002674,8,14,,,,,0.0002628,33,3
0.0002774,24,14,,,,,0.0002025,6,3
0.0005089,4,14,,,,,0.0002009,33,3
0.0002634,24,13,,,,,0.0002124,31,3
0.0002639,31,12,,,,,0.0002019,6,3
0.0002288,6,11,,,,,0.0002026,19,3
0.0002031,29,10,,,,,0.0002029,4,3
0.000221,26,9,,,,,0.0002365,32,3
0.000202,24,8,,,,,0.0002769,35,3
0.0002025,26,7,,,,,0.0002474,34,3
0.0002034,29,13,,,,,0.0006392,22,3
0.0002537,2,13,,,,,0.0002735,8,3
0.0002032,10,13,,,,,0.0002508,31,3
0.0002015,29,13,,,,,0.0002472,23,3
0.0002107,24,12,,,,,0.0002492,23,3
0.0002103,12,16,,,,,0.0042103,34,3
0.000201,28,15,,,,,0.0002468,14,3
0.0002011,13,14,,,,,0.0002439,22,3
0.0002113,23,17,,,,,0.0002695,16,3
0.0002014,32,17,,,,,0.0003939,33,3
0.000201,31,18,,,,,0.0006985,25,3
0.000213,6,18,,,,,0.0004756,29,3
0.0002008,13,17,,,,,0.000268,11,3
0.0002013,29,18,,,,,0.0002479,24,3
0.0002013,32,21,,,,,0.0002016,13,3
0.0002003,27,20,,,,,0.0002025,29,3
0.0006572,7,20,,,,,0.0002008,4,3
0.0002026,7,20,,,,,0.0002809,2,3
0.0002027,17,19,,,,,0.0002759,34,3
0.000278,29,19,,,,,0.0004383,31,3
0.0002039,5,18,,,,,0.0002876,24,3
0.0002022,11,18,,,,,0.0002807,32,3
0.0002025,20,17,,,,,0.0007686,15,3
0.0002153,6,16,,,,,0.0002832,23,3
0.0002012,18,16,,,,,0.0002865,13,3
0.0002026,3,15,,,,,0.0002788,26,3
0.0002078,13,14,,,,,0.0002856,32,3
0.0002146,32,13,,,,,0.0002345,24,3
0.0002031,20,12,,,,,0.0003389,15,3
0.0002028,24,11,,,,,0.0004483,14,3
0.0002022,19,11,,,,,0.0002025,18,3
0.0002394,5,10,,,,,0.000202,10,3
0.0002018,28,10,,,,,0.000212,26,3
0.0002019,10,9,,,,,0.000456,33,3
0.0002017,26,12,,,,,0.0002642,28,3
0.0002018,31,11,,,,,0.0002109,5,3
0.000202,33,11,,,,,0.0002019,16,3
0.0002147,34,10,,,,,0.0002019,12,3
0.0002085,29,12,,,,,0.0002027,33,3
0.0002129,7,13,,,,,0.0002582,35,3
0.0002027,10,14,,,,,0.0002539,6,3
0.000202,21,14,,,,,0.0002021,16,3
0.0002095,35,13,,,,,0.0002445,22,3
0.0002026,24,15,,,,,0.0002022,14,3
0.0002572,3,17,,,,,0.0002874,9,3
0.0002653,7,16,,,,,0.0002448,35,3
0.0002597,34,15,,,,,0.0002572,2,3
0.0002018,2,15,,,,,0.0004972,9,3
0.0002026,3,15,,,,,0.0002024,16,3
0.0002047,1,14,,,,,0.0003079,18,3
0.0002046,24,15,,,,,0.0002519,13,3
0.0002749,16,14,,,,,0.0005311,9,3
0.0003882,30,15,,,,,0.0003714,3,3
0.000408,25,14,,,,,0.0004117,9,3
0.000278,15,13,,,,,0.0002578,1,3
0.0004419,14,13,,,,,0.0002583,12,3
0.000313,5,12,,,,,0.0002746,33,3
0.0002453,30,12,,,,,0.000202,2,3
0.0002646,11,11,,,,,0.0002167,11,3
0.000524,23,11,,,,,0.0002023,15,3
0.0002018,3,14,,,,,0.0002013,12,3
0.0002031,23,13,,,,,0.0002096,5,3
0.0002028,16,12,,,,,0.0002016,16,3
0.0002062,26,11,,,,,0.0002085,22,3
0.0002019,6,10,,,,,0.0002603,16,3
0.0002011,34,10,,,,,0.0002026,23,3
0.000201,3,9,,,,,0.0002014,17,3
0.0003383,32,9,,,,,0.0002714,21,3
0.00035,1,8,,,,,0.000556,14,3
0.0002592,2,8,,,,,0.0002014,32,3
0.0002769,16,7,,,,,0.0002022,21,3
0.0002805,27,6,,,,,0.0002078,11,3
0.0002029,19,6,,,,,0.0004297,29,3
0.0002088,12,6,,,,,0.0002163,6,3
0.0002335,11,5,,,,,0.0002043,32,3
0.0002014,15,5,,,,,0.0003919,25,3
0.0002015,15,5,,,,,0.0002032,1,3
0.0002025,32,5,,,,,0.0002017,5,3
0.0002017,28,4,,,,,0.0001992,8,3
0.0002016,31,3,,,,,0.0001999,34,3
0.0001834,13,2,,,,,0.0002949,6,3
0.0002665,26,3,,,,,0.0002027,14,3
0.00027,10,3,,,,,0.0002009,11,3
0.0002137,32,2,,,,,0.0002008,18,3
0.0002293,17,3,,,,,0.0002048,30,3
0.0001803,16,2,,,,,0.0002017,24,3
0.0001134,10,1,,,,,0.0002052,17,3
0.0001793,5,2,,,,,0.000202,2,3
0.0002011,29,4,,,,,0.0010984,14,3
0.0001962,3,3,,,,,0.0004294,2,3
0.0002145,29,3,,,,,0.000249,11,3
0.0002018,1,3,,,,,0.0002016,16,3
0.0001794,17,2,,,,,0.0002011,19,3
0.0003776,10,2,,,,,0.0002056,28,3
0.0003043,6,1,,,,,0.0002213,33,3
0.0001513,28,1,,,,,0.0002026,12,3
0.0001416,3,1,,,,,0.0002964,12,3
0.0002633,4,1,,,,,0.0002128,20,3
0.0003322,28,2,,,,,0.0002056,10,3
0.0004653,5,3,,,,,0.0002979,11,3
0.0002618,1,2,,,,,0.0002129,10,3
0.0003567,12,3,,,,,0.0002315,1,3
0.0002051,25,5,,,,,0.0002009,17,3
0.0002018,7,4,,,,,0.0002108,21,3
0.0002017,6,3,,,,,0.0002011,22,3
0.0001865,24,2,,,,,0.0002028,9,3
0.0001093,31,1,,,,,0.0002092,2,3
0.0001097,5,1,,,,,0.0002072,4,3
0.0002013,31,5,,,,,0.0001983,11,3
0.0002341,32,4,,,,,0.0002006,6,3
0.0002014,11,5,,,,,0.0002426,13,3
0.0002114,33,6,,,,,0.0002723,35,3
0.0002009,24,5,,,,,0.0002056,17,3
0.0002008,21,5,,,,,0.0002379,26,3
0.0002006,23,6,,,,,0.0002384,19,3
0.000267,14,6,,,,,0.0002025,16,3
0.0002578,30,5,,,,,0.000204,5,3
0.0005158,13,5,,,,,0.0002781,16,3
0.0002037,13,4,,,,,0.0002042,14,3
0.0002014,1,7,,,,,0.0002021,11,3
0.0002014,27,7,,,,,0.000202,23,3
0.0002059,35,6,,,,,0.0002011,12,3
0.0002007,30,5,,,,,0.0003302,29,3
0.0002581,6,10,,,,,0.0002774,11,3
0.0002015,31,9,,,,,0.0003565,31,3
0.0002014,15,8,,,,,0.0002625,28,3
0.0002053,32,7,,,,,0.0002013,8,3
0.0002028,24,7,,,,,0.0002015,12,3
0.0002039,29,7,,,,,0.0002024,34,3
0.0002069,9,6,,,,,0.0002025,17,3
0.0002214,33,7,,,,,0.0002152,17,3
0.0002038,22,7,,,,,0.0002605,11,3
0.0002029,19,6,,,,,0.0002485,8,3
0.0002026,13,5,,,,,0.0002523,20,3
0.0002029,34,4,,,,,0.0002385,5,3
0.0002022,19,7,,,,,0.000337,35,3
0.0002018,26,6,,,,,0.0002314,15,3
0.0002018,27,5,,,,,0.000203,4,3
0.0002008,30,4,,,,,0.0002118,18,3
0.0002021,4,3,,,,,0.0002014,16,3
0.0001792,23,2,,,,,0.0002027,30,3
0.0002015,29,5,,,,,0.0002018,34,3
0.0005767,17,5,,,,,0.0006911,21,3
0.0002038,19,9,,,,,0.0002649,15,3
0.0002148,5,9,,,,,0.0002612,22,3
0.0002024,2,10,,,,,0.0002017,13,3
0.0002941,19,9,,,,,0.0002629,6,3
0.0002041,28,8,,,,,0.0002648,6,3
0.0002161,34,12,,,,,0.0002026,9,3
0.0002018,14,13,,,,,0.0002553,22,3
0.0002028,8,13,,,,,0.000261,23,3
0.0002132,8,12,,,,,0.0002606,32,3
0.0002027,4,11,,,,,0.0002822,3,3
0.0002016,16,10,,,,,0.00026,2,3
0.0002651,11,9,,,,,0.0002788,20,3
0.0002745,1,9,,,,,0.0002022,24,3
0.0003757,30,15,,,,,0.0002805,19,3
0.0003499,17,14,,,,,0.0002667,20,3
0.0002678,31,13,,,,,0.000203,15,3
0.0018345,9,12,,,,,0.0002923,34,3
0.0004978,8,13,,,,,0.0002825,2,3
0.0002839,9,12,,,,,0.0002427,25,3
0.0003547,34,12,,,,,0.0002394,26,3
0.0002081,2,12,,,,,0.0007003,31,3
0.0002011,29,11,,,,,0.0003505,12,3
0.0002014,11,12,,,,,0.0008183,15,3
0.0002018,1,12,,,,,0.0002829,19,3
0.000202,17,11,,,,,0.0002831,4,3
0.0002308,16,10,,,,,0.0003797,34,3
0.0002796,27,9,,,,,0.0002029,7,3
0.0002579,12,8,,,,,0.0002017,17,3
0.000303,20,7,,,,,0.000346,31,3
0.0002128,23,9,,,,,0.0002021,30,3
0.0002006,32,8,,,,,0.00031,14,3
0.0002013,31,8,,,,,0.0002009,5,3
0.0002066,11,7,,,,,0.0002005,25,3
0.0002099,32,6,,,,,0.0002016,30,3
0.0002009,28,5,,,,,0.0003795,22,3
0.0002009,9,4,,,,,0.0002033,31,3
0.0002012,31,3,,,,,0.0002607,29,3
0.000179,7,2,,,,,0.0002617,8,3
0.0001164,28,1,,,,,0.0002006,19,3
0.0002047,9,5,,,,,0.0002577,16,3
0.0002139,11,4,,,,,0.0002629,7,3
0.0002532,4,3,,,,,0.0002603,30,3
0.0002286,14,2,,,,,0.000565,2,3
0.0001492,11,1,,,,,0.0002506,9,3
0.0001698,1,1,,,,,0.0002018,26,3
0.0001788,32,2,,,,,0.0002991,30,3
0.0001861,29,2,,,,,0.0002004,28,3
0.0001125,28,1,,,,,0.000464,16,3
0.0001119,12,1,,,,,0.0002021,25,3
0.0001123,31,1,,,,,0.0003274,32,3
0.0001124,33,1,,,,,0.0002027,8,3
0.00018,28,2,,,,,0.0002019,31,3
0.0001791,18,2,,,,,0.0002059,28,3
0.000201,3,5,,,,,0.000208,8,3
0.0002011,20,6,,,,,0.0002012,11,3
0.000201,15,5,,,,,0.0002399,29,3
0.0002045,32,7,,,,,0.0002604,12,3
0.0002049,17,8,,,,,0.0002566,2,3
0.0003228,32,7,,,,,0.0002064,2,3
0.0004767,3,6,,,,,0.0002028,16,3
0.0003274,24,7,,,,,0.0002017,30,3
0.0003248,34,7,,,,,0.000214,9,3
0.0002087,17,10,,,,,0.0002011,10,3
0.000649,33,9,,,,,0.0002046,9,3
0.0003036,18,10,,,,,0.0001952,26,3
0.0002345,3,15,,,,,0.0002016,4,3
0.0002389,13,14,,,,,0.0002641,4,3
0.0002522,31,13,,,,,0.0002019,16,3
0.0002398,35,12,,,,,0.0002404,22,3
0.0002757,14,12,,,,,0.0002128,15,3
0.0002622,14,13,,,,,0.0002097,18,3
0.0002652,23,12,,,,,0.0002022,4,3
0.000289,11,12,,,,,0.0002021,10,3
0.0002692,13,11,,,,,0.0002016,30,3
0.0002673,33,11,,,,,0.0002075,30,3
0.0006393,2,11,,,,,0.0002025,30,3
0.0002084,3,11,,,,,0.0002786,5,3
0.0002017,22,11,,,,,0.0002019,9,3
0.0002027,15,12,,,,,0.000201,29,3
0.0003051,21,11,,,,,0.0002676,10,3
0.0002777,18,10,,,,,0.0002039,25,3
0.0002667,15,13,,,,,0.0002273,15,3
0.0002605,20,12,,,,,0.0002027,9,3
0.0002242,31,12,,,,,0.0002367,18,3
0.0002236,21,11,,,,,0.0002025,11,3
0.0002848,15,10,,,,,0.0003336,21,3
0.0002753,12,9,,,,,0.0003038,17,3
0.0002352,24,9,,,,,0.0002797,2,3
0.0002021,3,10,,,,,0.0002687,15,3
0.0002071,32,10,,,,,0.0002016,14,3
0.0002014,24,12,,,,,0.0002389,15,3
0.0002008,25,14,,,,,0.0003122,16,3
0.0002019,25,17,,,,,0.0003006,4,3
0.0002103,32,16,,,,,0.0003165,15,3
0.0002018,14,19,,,,,0.0002401,11,3
0.000202,7,19,,,,,0.0007423,6,3
0.0002012,9,18,,,,,0.0003069,28,3
0.0003164,10,19,,,,,0.0002297,12,3
0.0002011,23,19,,,,,0.0002072,33,3
0.0002087,14,20,,,,,0.0002157,19,3
0.0002124,20,19,,,,,0.0002016,14,3
0.0002015,20,19,,,,,0.0002022,35,3
0.0002013,22,18,,,,,0.0002025,30,3
0.0002084,15,17,,,,,0.000553,25,3
0.0002585,12,19,,,,,0.0007595,35,3
0.0002752,31,19,,,,,0.0002734,13,3
0.0002029,30,18,,,,,0.0002554,9,3
0.000202,15,17,,,,,0.000201,21,4
0.0002109,33,16,,,,,0.000253,33,4
0.0002063,9,18,,,,,0.0002008,30,4
0.0002398,9,17,,,,,0.0002008,28,4
0.0002084,5,16,,,,,0.0002087,32,4
0.0002015,13,16,,,,,0.0002021,30,4
0.0002063,7,15,,,,,0.0002233,10,4
0.0001958,29,16,,,,,0.0002021,18,4
0.000198,31,15,,,,,0.0002078,12,4
0.0003241,2,14,,,,,0.0002025,2,4
0.0002903,35,14,,,,,0.0002328,24,4
0.0002028,33,13,,,,,0.000206,24,4
0.0002019,2,13,,,,,0.0002459,29,4
0.0002013,25,12,,,,,0.0002031,34,4
0.0002051,22,11,,,,,0.0002066,32,4
0.0002115,21,12,,,,,0.0002061,29,4
0.0002014,28,11,,,,,0.0002398,3,4
0.0002017,9,17,,,,,0.0002302,22,4
0.0002013,9,17,,,,,0.0002487,32,4
0.0001974,8,16,,,,,0.0002096,35,4
0.0002014,25,15,,,,,0.0002671,18,4
0.0002007,17,17,,,,,0.0002017,28,4
0.0002329,7,19,,,,,0.0002011,29,4
0.0002592,18,18,,,,,0.0002018,7,4
0.0002597,10,18,,,,,0.0002341,32,4
0.0002401,34,17,,,,,0.0002037,13,4
0.0002013,3,16,,,,,0.0002029,34,4
0.000204,24,18,,,,,0.0002008,30,4
0.0002031,20,17,,,,,0.0002009,9,4
0.0002032,35,16,,,,,0.0002139,11,4
0.0002202,14,15,,,,,0.0002152,6,4
0.0003412,2,14,,,,,0.0002022,33,4
0.0002044,1,19,,,,,0.0002429,12,4
0.0002073,35,19,,,,,0.0002223,17,4
0.000203,8,18,,,,,0.0002676,5,4
0.0002016,3,17,,,,,0.0002605,1,4
0.0002014,3,17,,,,,0.0002203,15,4
0.0002061,23,16,,,,,0.0002029,9,4
0.0002008,12,15,,,,,0.000202,13,4
0.0002012,3,14,,,,,0.0002457,28,4
0.0002022,22,14,,,,,0.0002439,1,4
0.0002015,19,14,,,,,0.0002474,8,4
0.0002023,35,13,,,,,0.0014578,22,4
0.0002027,24,12,,,,,0.00034,4,4
0.0002577,33,13,,,,,0.0003662,17,4
0.0002801,31,13,,,,,0.000248,24,4
0.000259,31,14,,,,,0.0002026,15,4
0.0016065,1,14,,,,,0.0002675,12,4
0.0002734,29,13,,,,,0.0002866,18,4
0.0004544,5,12,,,,,0.000292,27,4
0.000271,3,11,,,,,0.0002019,3,4
0.0002703,9,10,,,,,0.0002086,34,4
0.0002691,26,10,,,,,0.000222,1,4
0.0002695,8,9,,,,,0.0002011,9,4
0.0002752,16,8,,,,,0.0002172,5,4
0.0002046,34,11,,,,,0.0002017,18,4
0.0002021,10,10,,,,,0.000374,21,4
0.0002026,23,12,,,,,0.0006373,29,4
0.0002022,6,11,,,,,0.0003338,27,4
0.0002011,24,10,,,,,0.0002969,22,4
0.0002013,6,10,,,,,0.0003169,34,4
0.0002008,7,9,,,,,0.0002912,8,4
0.000201,34,8,,,,,0.0002841,8,4
0.0002959,9,8,,,,,0.0002784,34,4
0.0002333,23,10,,,,,0.0002006,18,4
0.0002012,7,9,,,,,0.0002075,34,4
0.0002063,15,9,,,,,0.0002024,19,4
0.0002037,10,8,,,,,0.0002167,13,4
0.000206,29,7,,,,,0.0002023,12,4
0.0002016,19,10,,,,,0.0002021,29,4
0.0002015,12,11,,,,,0.0002218,30,4
0.0002463,25,11,,,,,0.0002625,3,4
0.0002596,2,10,,,,,0.0002016,18,4
0.0002643,4,9,,,,,0.0002009,23,4
0.0002015,34,9,,,,,0.0003386,24,4
0.0002018,5,8,,,,,0.0002036,15,4
0.0002713,35,8,,,,,0.0006223,13,4
0.0002018,10,9,,,,,0.0003398,6,4
0.0002008,8,8,,,,,0.0003228,26,4
0.0002142,24,8,,,,,0.0003504,22,4
0.0002129,28,7,,,,,0.0002449,5,4
0.000201,34,7,,,,,0.0002621,10,4
0.0002004,18,6,,,,,0.0008092,8,4
0.0002048,19,6,,,,,0.0002553,15,4
0.0002091,33,6,,,,,0.0002442,1,4
0.0001954,1,5,,,,,0.000247,1,4
0.000198,33,5,,,,,0.0002422,25,4
0.0002532,11,5,,,,,0.0002509,23,4
0.0002152,6,4,,,,,0.0002705,35,4
0.0002348,29,3,,,,,0.0003508,25,4
0.0001789,25,2,,,,,0.0003112,1,4
0.0001128,14,1,,,,,0.0004915,26,4
0.0001849,32,2,,,,,0.0002583,8,4
0.0002028,30,3,,,,,0.0002756,24,4
0.0002022,18,3,,,,,0.0003368,12,4
0.0002065,24,3,,,,,0.0002786,18,4
0.0001794,12,2,,,,,0.0002738,13,4
0.0001127,11,1,,,,,0.0002096,3,4
0.0001094,23,1,,,,,0.0002983,9,4
0.0001989,10,2,,,,,0.0002033,31,4
0.0001129,13,1,,,,,0.0002028,8,4
0.0001123,21,1,,,,,0.0002032,34,4
0.000179,22,2,,,,,0.0002037,15,4
0.0002337,20,2,,,,,0.0002065,25,4
0.0001428,31,1,,,,,0.0002042,12,4
0.0001544,26,1,,,,,0.0002015,18,4
0.0001126,21,1,,,,,0.0002007,1,4
0.0002096,34,3,,,,,0.0002061,23,4
0.0001791,9,2,,,,,0.0002007,21,4
0.0001787,28,2,,,,,0.0002198,11,4
0.0001743,33,2,,,,,0.000202,11,4
0.0002118,24,5,,,,,0.0002553,6,4
0.0002022,33,4,,,,,0.0003541,17,4
0.0002164,1,3,,,,,0.0002039,10,4
0.0001795,13,2,,,,,0.0002017,21,4
0.000187,17,2,,,,,0.0002044,32,4
0.0001747,9,2,,,,,0.0002004,25,4
0.0001922,29,2,,,,,0.0002002,2,4
0.0001805,26,2,,,,,0.0002011,14,4
0.0001253,35,1,,,,,0.0002182,12,4
0.0001888,28,1,,,,,0.000281,34,4
0.0002429,12,4,,,,,0.0002029,6,4
0.0002787,33,3,,,,,0.0002079,34,4
0.0002628,33,3,,,,,0.0002007,15,4
0.0002431,21,2,,,,,0.0002089,3,4
0.0001334,3,1,,,,,0.0002003,9,4
0.0001339,31,1,,,,,0.0002014,26,4
0.0002149,7,2,,,,,0.0002967,30,4
0.0007385,27,1,,,,,0.0002096,5,4
0.0002327,28,2,,,,,0.0002019,6,4
0.0002532,31,2,,,,,0.0001969,30,4
0.0001455,34,1,,,,,0.000231,18,4
0.0002223,17,4,,,,,0.0002032,27,4
0.0002025,6,3,,,,,0.0005069,25,4
0.000297,34,2,,,,,0.0002045,15,4
0.0002676,5,4,,,,,0.0004138,7,4
0.0002605,1,4,,,,,0.0003301,9,4
0.0002713,23,7,,,,,0.0002027,28,4
0.0002739,24,6,,,,,0.0002038,3,4
0.0002896,22,5,,,,,0.0002019,29,4
0.0002813,19,7,,,,,0.0002077,3,4
0.0002766,28,6,,,,,0.0002692,20,4
0.000276,32,5,,,,,0.0003444,6,4
0.0002869,14,6,,,,,0.0003544,17,4
0.0003839,10,11,,,,,0.0002741,12,4
0.0002614,17,11,,,,,0.0002775,32,4
0.000201,1,16,,,,,0.0002017,11,4
0.0002015,16,17,,,,,0.0001997,18,4
0.0002124,10,16,,,,,0.0002002,19,4
0.0002019,10,16,,,,,0.0004973,11,4
0.0002015,23,16,,,,,0.0003238,33,4
0.0002091,21,15,,,,,0.0002007,19,4
0.0002677,13,21,,,,,0.0002008,7,4
0.0002014,2,20,,,,,0.0002017,29,4
0.0002015,25,20,,,,,0.0002032,1,4
0.0002065,16,19,,,,,0.000202,13,4
0.0002019,12,18,,,,,0.0004529,3,4
0.0001955,9,18,,,,,0.0002668,11,4
0.0002777,10,20,,,,,0.0003258,7,4
