cas operacie,cislo,velkost frontu,,,,,,,
2.33E-05,15,8,,,,,0.0000236,15,3
2.35E-05,15,6,,,,,0.0000237,15,3
2.34E-05,15,5,,,,,0.0000235,15,3
3.39E-05,15,5,,,,,0.0000234,15,3
3.37E-05,15,5,,,,,0.0000235,15,3
2.32E-05,15,3,,,,,0.0000237,15,3
0.0001026,15,5,,,,,0.0000237,15,3
3.53E-05,15,5,,,,,0.0000238,15,3
3.52E-05,15,5,,,,,0.0000235,15,3
3.12E-05,15,1,,,,,0.0000232,15,3
3.03E-05,15,2,,,,,0.0000303,15,3
3.03E-05,15,3,,,,,0.0000317,15,3
3.17E-05,15,3,,,,,0.0000289,15,3
3.05E-05,15,1,,,,,0.0000233,15,3
2.94E-05,15,4,,,,,0.0000235,15,3
2.89E-05,15,3,,,,,0.0000233,15,3
3.19E-05,15,4,,,,,0.0000294,15,3
3.06E-05,15,7,,,,,0.0000234,15,3
3.19E-05,15,8,,,,,0.000043,15,3
3.19E-05,15,11,,,,,0.0000308,15,3
3.14E-05,15,11,,,,,0.0000315,15,3
3.21E-05,15,10,,,,,0.0000351,15,3
3.12E-05,15,10,,,,,0.0000234,15,3
3.15E-05,15,10,,,,,0.0000236,15,3
3.04E-05,15,10,,,,,0.0000228,15,3
3.14E-05,15,10,,,,,0.0000227,15,3
3.15E-05,15,11,,,,,0.0000227,15,3
2.39E-05,15,13,,,,,0.0000229,15,3
2.39E-05,15,13,,,,,0.0000245,15,3
2.41E-05,15,13,,,,,0.0000231,15,3
2.37E-05,15,15,,,,,0.0000233,15,3
2.35E-05,15,14,,,,,0.0000227,15,3
2.37E-05,15,15,,,,,0.000031,15,3
2.46E-05,15,15,,,,,0.0000307,15,3
2.35E-05,15,15,,,,,0.0000324,15,3
0.0004955,15,15,,,,,0.0000795,15,3
3.56E-05,15,16,,,,,0.000108,15,3
3.88E-05,15,15,,,,,0.0000328,15,3
2.33E-05,15,16,,,,,0.0000235,15,3
2.35E-05,15,16,,,,,0.0000276,15,3
2.34E-05,15,17,,,,,0.0000234,15,3
2.35E-05,15,17,,,,,0.0000234,15,3
2.33E-05,15,18,,,,,0.0001677,15,3
2.32E-05,15,16,,,,,0.0000236,15,3
2.32E-05,15,17,,,,,0.0000234,15,3
2.37E-05,15,17,,,,,0.0000237,15,3
2.35E-05,15,18,,,,,0.0000233,15,3
2.87E-05,15,22,,,,,0.0000236,15,3
2.91E-05,15,20,,,,,0.0000236,15,3
2.88E-05,15,20,,,,,0.0000236,15,3
2.37E-05,15,21,,,,,0.0000235,15,3
2.35E-05,15,21,,,,,0.0000238,15,3
2.32E-05,15,19,,,,,0.0000236,15,3
2.36E-05,15,18,,,,,0.0000295,15,3
2.32E-05,15,17,,,,,0.0000302,15,3
2.95E-05,15,14,,,,,0.0000296,15,3
2.36E-05,15,14,,,,,0.0000298,15,3
2.34E-05,15,14,,,,,0.0000276,15,3
2.33E-05,15,18,,,,,0.0000333,15,3
2.33E-05,15,18,,,,,0.0000272,15,3
2.31E-05,15,15,,,,,0.0000309,15,3
2.72E-05,15,13,,,,,0.0000288,15,3
2.39E-05,15,14,,,,,0.0000288,15,3
2.93E-05,15,12,,,,,0.0000289,15,3
3.34E-05,15,11,,,,,0.0000307,15,3
2.40E-05,15,9,,,,,0.0000327,15,3
2.38E-05,15,9,,,,,0.0000332,24,3
3.56E-05,15,14,,,,,0.000031,24,3
3.01E-05,15,14,,,,,0.0000326,24,3
2.72E-05,15,14,,,,,0.0000403,24,3
2.73E-05,15,14,,,,,0.0000327,24,3
2.65E-05,15,14,,,,,0.0000333,24,3
2.75E-05,15,14,,,,,0.0000341,24,3
3.18E-05,15,15,,,,,0.0000234,24,3
2.92E-05,15,15,,,,,0.0001126,24,3
2.93E-05,15,15,,,,,0.0001003,24,3
2.98E-05,15,18,,,,,0.0000325,24,3
2.98E-05,15,19,,,,,0.0000234,24,3
2.97E-05,15,19,,,,,0.0000237,24,3
2.99E-05,15,19,,,,,0.0000953,24,3
2.93E-05,15,17,,,,,0.0000317,24,3
3.13E-05,15,14,,,,,0.0000237,24,3
3.21E-05,15,14,,,,,0.0000237,24,3
3.08E-05,15,14,,,,,0.0000236,24,3
3.12E-05,15,14,,,,,0.0000241,24,3
3.42E-05,15,14,,,,,0.0000235,24,3
2.34E-05,15,10,,,,,0.000029,24,3
2.36E-05,15,10,,,,,0.0000287,24,3
2.34E-05,15,9,,,,,0.0000284,24,3
5.25E-05,15,12,,,,,0.0000388,24,3
2.34E-05,15,14,,,,,0.0000286,24,3
2.35E-05,15,14,,,,,0.0000294,24,3
2.34E-05,15,13,,,,,0.0000294,24,3
2.32E-05,15,13,,,,,0.0000299,24,3
2.34E-05,15,14,,,,,0.0000362,24,3
2.32E-05,15,16,,,,,0.0000239,10,3
2.33E-05,15,17,,,,,0.0000235,10,3
2.32E-05,15,17,,,,,0.0000234,10,3
2.33E-05,15,15,,,,,0.0000234,10,3
2.33E-05,15,18,,,,,0.0000313,10,3
2.34E-05,15,18,,,,,0.0000292,10,3
2.32E-05,15,18,,,,,0.0000236,10,3
2.32E-05,15,19,,,,,0.0000235,10,3
2.35E-05,15,21,,,,,0.0000236,10,3
2.33E-05,15,22,,,,,0.0000236,10,3
2.33E-05,15,20,,,,,0.0000235,10,3
2.42E-05,15,20,,,,,0.0000234,10,3
2.41E-05,15,20,,,,,0.0000227,10,3
2.36E-05,15,19,,,,,0.0000294,10,3
2.35E-05,15,11,,,,,0.0002149,10,3
2.37E-05,15,11,,,,,0.000032,10,3
2.36E-05,15,12,,,,,0.0000317,10,3
9.50E-05,15,14,,,,,0.0000297,10,3
2.34E-05,15,14,,,,,0.0000322,10,3
2.34E-05,15,15,,,,,0.0000235,10,3
2.36E-05,15,15,,,,,0.0000234,10,3
2.38E-05,15,15,,,,,0.0000311,10,3
2.35E-05,15,15,,,,,0.0000234,10,3
2.34E-05,15,15,,,,,0.0000236,10,3
2.42E-05,15,15,,,,,0.0000233,10,3
2.36E-05,15,16,,,,,0.0000234,10,3
3.22E-05,15,15,,,,,0.0000231,10,3
2.37E-05,15,15,,,,,0.0000288,10,3
2.36E-05,15,15,,,,,0.0000232,10,3
2.36E-05,15,15,,,,,0.0000235,10,3
2.36E-05,15,16,,,,,0.0000235,10,3
2.36E-05,15,16,,,,,0.0000233,10,3
2.37E-05,15,15,,,,,0.0000233,10,3
3.48E-05,15,14,,,,,0.0000234,10,3
3.26E-05,15,14,,,,,0.0000236,10,3
3.32E-05,15,14,,,,,0.0000237,10,3
3.48E-05,15,14,,,,,0.0000235,10,3
3.14E-05,15,12,,,,,0.0000234,10,3
3.39E-05,15,14,,,,,0.0000238,10,3
2.36E-05,15,15,,,,,0.0000231,10,3
2.36E-05,15,15,,,,,0.0000232,10,3
2.33E-05,15,10,,,,,0.0000309,10,3
2.35E-05,15,10,,,,,0.0000309,10,3
2.35E-05,15,10,,,,,0.0002222,10,3
2.33E-05,15,10,,,,,0.0000236,10,3
2.38E-05,15,9,,,,,0.0000236,10,3
4.09E-05,15,9,,,,,0.0000235,10,3
3.87E-05,15,9,,,,,0.0000325,10,3
3.78E-05,15,9,,,,,0.0000348,10,3
3.58E-05,15,7,,,,,0.0000369,10,3
2.34E-05,15,7,,,,,0.0000303,10,3
3.18E-05,15,6,,,,,0.0000278,10,3
2.35E-05,15,6,,,,,0.0000233,10,3
2.33E-05,15,3,,,,,0.0000234,10,3
4.18E-05,15,2,,,,,0.0000541,10,3
3.08E-05,15,4,,,,,0.0000301,10,3
2.35E-05,15,3,,,,,0.0000301,10,3
2.36E-05,15,1,,,,,0.00003,10,3
2.33E-05,15,3,,,,,0.0000294,10,3
2.33E-05,15,4,,,,,0.0000235,10,3
2.34E-05,15,4,,,,,0.0000235,10,3
2.32E-05,15,4,,,,,0.0000236,10,3
3.08E-05,15,4,,,,,0.0000238,10,3
2.94E-05,15,3,,,,,0.0000235,10,3
2.37E-05,15,4,,,,,0.0000346,10,3
2.34E-05,15,3,,,,,0.0000284,10,3
2.33E-05,15,2,,,,,0.0000236,10,3
2.35E-05,15,2,,,,,0.0000236,10,3
2.45E-05,15,1,,,,,0.0000238,10,3
2.40E-05,15,1,,,,,0.0000234,10,3
4.00E-05,15,1,,,,,0.0000336,10,3
2.95E-05,15,1,,,,,0.0000309,10,3
2.98E-05,15,1,,,,,0.0000302,10,3
2.85E-05,15,2,,,,,0.0000301,10,3
4.15E-05,15,1,,,,,0.0000307,3,3
3.77E-05,15,2,,,,,0.0000299,3,3
4.30E-05,15,3,,,,,0.00003,3,3
3.19E-05,15,4,,,,,0.0000299,3,3
3.08E-05,15,3,,,,,0.00003,3,3
3.15E-05,15,3,,,,,0.0000301,3,3
3.51E-05,15,3,,,,,0.0000299,3,3
4.29E-05,15,4,,,,,0.00003,3,3
4.16E-05,15,4,,,,,0.00003,3,3
2.32E-05,15,5,,,,,0.0000235,3,3
2.34E-05,15,4,,,,,0.0000233,3,3
2.33E-05,15,4,,,,,0.0000234,3,3
2.36E-05,15,4,,,,,0.0000232,3,3
2.35E-05,15,4,,,,,0.0000236,3,3
2.27E-05,15,1,,,,,0.0000238,3,3
2.26E-05,15,1,,,,,0.0000235,3,3
2.27E-05,15,1,,,,,0.0000238,3,3
2.75E-05,15,1,,,,,0.0000275,3,3
2.34E-05,15,3,,,,,0.0000304,3,3
2.32E-05,15,5,,,,,0.0000302,3,3
2.33E-05,15,6,,,,,0.000031,3,3
2.32E-05,15,6,,,,,0.0000293,3,3
2.35E-05,15,6,,,,,0.0000338,3,3
2.34E-05,15,6,,,,,0.0000331,3,3
3.05E-05,15,6,,,,,0.0000331,3,3
2.34E-05,15,5,,,,,0.0000302,3,3
2.34E-05,15,5,,,,,0.0000318,3,3
3.20E-05,15,6,,,,,0.0000308,3,3
2.35E-05,15,7,,,,,0.0000235,3,3
2.32E-05,15,8,,,,,0.0000233,3,3
2.34E-05,15,5,,,,,0.0000232,3,3
2.32E-05,15,7,,,,,0.0000234,3,3
2.26E-05,15,10,,,,,0.0000233,3,3
2.26E-05,15,10,,,,,0.0000242,3,3
2.35E-05,15,8,,,,,0.0000236,3,3
2.37E-05,15,7,,,,,0.00003,3,3
2.38E-05,15,8,,,,,0.0000297,3,3
2.37E-05,15,7,,,,,0.00003,3,3
2.39E-05,15,7,,,,,0.0000302,3,3
2.36E-05,15,8,,,,,0.0000304,3,3
2.79E-05,15,7,,,,,0.0000305,3,3
2.36E-05,15,5,,,,,0.0000304,3,3
2.34E-05,15,6,,,,,0.0000301,3,3
2.32E-05,15,2,,,,,0.0000369,3,3
3.43E-05,15,5,,,,,0.0000305,3,3
2.94E-05,15,7,,,,,0.0000327,3,3
2.37E-05,15,10,,,,,0.000029,3,3
2.37E-05,15,8,,,,,0.00003,3,3
2.36E-05,15,10,,,,,0.0000325,3,3
2.35E-05,15,13,,,,,0.0000235,3,3
2.35E-05,15,14,,,,,0.0000302,3,3
2.34E-05,15,14,,,,,0.0000304,3,3
2.34E-05,15,12,,,,,0.0000234,3,3
2.34E-05,15,12,,,,,0.0000232,3,3
2.35E-05,15,11,,,,,0.0000233,3,3
2.43E-05,15,15,,,,,0.0000233,3,3
3.52E-05,15,14,,,,,0.0000234,3,3
4.42E-05,15,13,,,,,0.0000236,3,3
4.51E-05,15,13,,,,,0.0000334,3,3
3.09E-05,15,12,,,,,0.0000298,3,3
2.35E-05,15,12,,,,,0.0000233,3,3
2.36E-05,15,12,,,,,0.0000233,3,3
2.33E-05,15,12,,,,,0.0000231,3,3
2.34E-05,15,12,,,,,0.0000232,3,3
2.33E-05,15,11,,,,,0.0000233,3,3
2.34E-05,15,11,,,,,0.0000233,3,3
2.47E-05,15,11,,,,,0.0000292,3,3
2.34E-05,15,10,,,,,0.0000293,3,3
7.15E-05,15,8,,,,,0.0000235,3,3
3.05E-05,15,9,,,,,0.000031,3,3
2.42E-05,15,9,,,,,0.0001245,3,3
2.32E-05,15,5,,,,,0.0001679,3,3
2.26E-05,15,5,,,,,0.000026,3,3
2.27E-05,15,5,,,,,0.0000233,3,3
3.33E-05,15,4,,,,,0.0000234,3,3
3.09E-05,15,1,,,,,0.0000233,3,3
2.34E-05,15,2,,,,,0.0000236,3,3
2.31E-05,15,2,,,,,0.0000237,3,3
2.33E-05,15,1,,,,,0.0000235,3,3
2.33E-05,15,1,,,,,0.0000235,3,3
2.32E-05,15,1,,,,,0.0000303,3,3
0.0002018,15,1,,,,,0.0000237,3,3
2.66E-05,15,1,,,,,0.0000237,3,3
2.45E-05,15,1,,,,,0.0000271,3,3
2.34E-05,15,2,,,,,0.0000269,3,3
2.36E-05,15,3,,,,,0.0000234,3,3
2.35E-05,15,2,,,,,0.0000238,3,3
2.34E-05,15,4,,,,,0.0000313,3,3
2.37E-05,15,6,,,,,0.0000239,3,3
2.36E-05,15,5,,,,,0.0000232,3,3
2.37E-05,15,7,,,,,0.0000231,3,3
6.49E-05,15,7,,,,,0.0000236,3,3
2.39E-05,15,8,,,,,0.0000235,3,3
2.38E-05,15,8,,,,,0.0000304,3,3
2.35E-05,15,8,,,,,0.0000376,3,3
2.39E-05,15,10,,,,,0.0000376,3,3
3.43E-05,15,10,,,,,0.000028,3,3
0.0001209,15,15,,,,,0.0000281,3,3
2.80E-05,15,14,,,,,0.000036,3,3
2.85E-05,15,14,,,,,0.0000262,3,3
2.73E-05,15,12,,,,,0.0000237,3,3
2.71E-05,15,13,,,,,0.0000308,3,3
2.93E-05,15,13,,,,,0.0000233,3,3
3.09E-05,15,12,,,,,0.0000235,3,3
2.35E-05,15,12,,,,,0.0000355,3,3
3.24E-05,15,11,,,,,0.0000293,3,3
3.27E-05,15,11,,,,,0.0000284,3,3
3.17E-05,15,10,,,,,0.0000337,15,4
0.0002355,15,14,,,,,0.0000236,15,4
3.33E-05,15,14,,,,,0.0000232,15,4
3.23E-05,15,14,,,,,0.0000227,15,4
3.06E-05,15,13,,,,,0.0000227,15,4
3.03E-05,15,12,,,,,0.0000226,15,4
2.72E-05,15,13,,,,,0.0000232,15,4
3.11E-05,15,10,,,,,0.0000368,15,4
3.23E-05,15,9,,,,,0.0000235,15,4
2.52E-05,15,10,,,,,0.0000297,15,4
2.42E-05,15,10,,,,,0.0000232,15,4
2.45E-05,15,10,,,,,0.0000233,15,4
2.34E-05,15,12,,,,,0.0000294,15,4
2.32E-05,15,12,,,,,0.0000319,15,4
2.34E-05,15,15,,,,,0.0000308,15,4
2.34E-05,15,18,,,,,0.0000233,15,4
2.33E-05,15,16,,,,,0.0000234,15,4
2.34E-05,15,18,,,,,0.0000232,15,4
2.34E-05,15,20,,,,,0.0000308,15,4
2.34E-05,15,19,,,,,0.0000237,15,4
2.33E-05,15,19,,,,,0.0000319,15,4
2.32E-05,15,19,,,,,0.0000429,15,4
2.33E-05,15,19,,,,,0.0000416,15,4
2.32E-05,15,19,,,,,0.0000234,15,4
2.34E-05,15,19,,,,,0.0000233,15,4
2.32E-05,15,18,,,,,0.0000236,15,4
2.32E-05,15,18,,,,,0.0000235,15,4
3.05E-05,15,20,,,,,0.0000333,15,4
3.06E-05,15,19,,,,,0.0000234,15,4
2.35E-05,15,17,,,,,0.0000314,15,4
2.33E-05,15,16,,,,,0.0000266,15,4
2.33E-05,15,19,,,,,0.0000236,15,4
2.25E-05,15,18,,,,,0.0000233,15,4
3.37E-05,15,17,,,,,0.0000238,15,4
3.56E-05,15,17,,,,,0.0000236,15,4
2.35E-05,15,16,,,,,0.0000301,15,4
2.32E-05,15,15,,,,,0.0000302,15,4
2.33E-05,15,17,,,,,0.0000236,15,4
2.33E-05,15,12,,,,,0.0000287,15,4
2.33E-05,15,11,,,,,0.0000235,15,4
2.33E-05,15,11,,,,,0.0000234,15,4
2.35E-05,15,12,,,,,0.0000237,15,4
2.33E-05,15,13,,,,,0.0000234,15,4
2.34E-05,15,15,,,,,0.0000236,15,4
2.33E-05,15,18,,,,,0.0005937,15,4
2.33E-05,15,17,,,,,0.0000282,15,4
2.35E-05,15,17,,,,,0.0000297,15,4
2.33E-05,15,17,,,,,0.0000303,15,4
2.32E-05,15,17,,,,,0.0000285,15,4
2.32E-05,15,17,,,,,0.000028,15,4
2.32E-05,15,17,,,,,0.0000279,15,4
2.33E-05,15,17,,,,,0.000033,15,4
2.34E-05,15,17,,,,,0.0000281,15,4
2.34E-05,15,17,,,,,0.0000302,15,4
2.29E-05,15,18,,,,,0.0000323,15,4
2.27E-05,15,18,,,,,0.0000285,15,4
2.26E-05,15,18,,,,,0.0000282,15,4
3.04E-05,15,16,,,,,0.0000278,15,4
2.93E-05,15,17,,,,,0.0000234,24,4
2.90E-05,15,17,,,,,0.0000401,24,4
2.39E-05,15,20,,,,,0.0000329,24,4
2.38E-05,15,19,,,,,0.0000319,24,4
2.33E-05,15,17,,,,,0.0000352,24,4
2.33E-05,15,15,,,,,0.0000319,24,4
2.33E-05,15,15,,,,,0.0000314,24,4
2.35E-05,15,15,,,,,0.0000341,24,4
2.35E-05,15,15,,,,,0.000033,24,4
2.35E-05,15,12,,,,,0.0000235,24,4
2.36E-05,15,12,,,,,0.0001137,24,4
2.34E-05,15,12,,,,,0.0000388,24,4
3.26E-05,15,12,,,,,0.0000381,24,4
2.93E-05,15,13,,,,,0.0000328,24,4
3.39E-05,15,15,,,,,0.0000324,24,4
3.44E-05,15,15,,,,,0.0000331,24,4
3.16E-05,15,14,,,,,0.0000322,24,4
3.49E-05,15,11,,,,,0.0000328,24,4
2.40E-05,15,12,,,,,0.000032,24,4
2.35E-05,15,10,,,,,0.0000235,24,4
2.34E-05,15,12,,,,,0.0000235,24,4
2.36E-05,15,11,,,,,0.0000232,24,4
2.38E-05,15,10,,,,,0.0000385,24,4
2.48E-05,15,10,,,,,0.0001791,24,4
2.30E-05,15,8,,,,,0.0000964,24,4
2.31E-05,15,8,,,,,0.0000234,24,4
2.37E-05,15,10,,,,,0.0000235,24,4
2.33E-05,15,10,,,,,0.0000325,24,4
2.35E-05,15,10,,,,,0.0000234,24,4
2.33E-05,15,11,,,,,0.0000234,24,4
2.32E-05,15,11,,,,,0.0000234,24,4
2.92E-05,15,10,,,,,0.0000395,24,4
2.95E-05,15,10,,,,,0.0000287,24,4
2.92E-05,15,10,,,,,0.0000368,24,4
2.37E-05,15,10,,,,,0.000036,24,4
2.35E-05,15,10,,,,,0.0000305,24,4
2.35E-05,15,8,,,,,0.0000335,24,4
2.28E-05,15,3,,,,,0.0000241,24,4
2.27E-05,15,3,,,,,0.0000236,24,4
2.27E-05,15,3,,,,,0.0000297,24,4
3.14E-05,15,4,,,,,0.0000298,24,4
2.66E-05,15,4,,,,,0.0000299,24,4
2.36E-05,15,4,,,,,0.0000323,24,4
2.31E-05,15,1,,,,,0.0000708,24,4
2.28E-05,15,1,,,,,0.0000236,10,4
2.29E-05,15,3,,,,,0.0000234,10,4
2.45E-05,15,3,,,,,0.0000313,10,4
2.32E-05,15,2,,,,,0.0000235,10,4
2.32E-05,15,2,,,,,0.0000236,10,4
2.99E-05,15,2,,,,,0.0000318,10,4
3.07E-05,15,1,,,,,0.0000302,10,4
2.97E-05,15,1,,,,,0.0000404,10,4
2.98E-05,15,1,,,,,0.0000952,10,4
3.05E-05,15,2,,,,,0.0000234,10,4
2.75E-05,15,1,,,,,0.0000235,10,4
2.34E-05,15,1,,,,,0.0000233,10,4
2.33E-05,15,1,,,,,0.0000235,10,4
2.31E-05,15,1,,,,,0.0000233,10,4
2.33E-05,15,4,,,,,0.0000234,10,4
2.31E-05,15,3,,,,,0.0000351,10,4
2.33E-05,15,3,,,,,0.0000232,10,4
2.29E-05,15,2,,,,,0.0000234,10,4
2.27E-05,15,3,,,,,0.0000289,10,4
2.36E-05,15,2,,,,,0.0000228,10,4
3.40E-05,15,1,,,,,0.0000234,10,4
3.95E-05,15,2,,,,,0.0000237,10,4
3.08E-05,15,2,,,,,0.0000235,10,4
3.08E-05,15,2,,,,,0.0000233,10,4
3.14E-05,15,1,,,,,0.0000233,10,4
3.10E-05,15,3,,,,,0.0000231,10,4
3.07E-05,15,3,,,,,0.0000234,10,4
3.47E-05,15,5,,,,,0.0000226,10,4
3.47E-05,15,5,,,,,0.0000244,10,4
2.38E-05,15,4,,,,,0.0000227,10,4
3.24E-05,15,3,,,,,0.0000234,10,4
7.95E-05,15,3,,,,,0.0000232,10,4
2.77E-05,15,2,,,,,0.0000311,10,4
0.000108,15,3,,,,,0.0000225,10,4
3.28E-05,15,3,,,,,0.0000357,10,4
3.05E-05,15,1,,,,,0.0000964,10,4
3.41E-05,15,5,,,,,0.0000328,10,4
3.27E-05,15,5,,,,,0.0000242,10,4
3.09E-05,15,5,,,,,0.0000282,10,4
2.36E-05,15,4,,,,,0.0000286,10,4
3.11E-05,15,2,,,,,0.0000232,10,4
2.99E-05,15,2,,,,,0.0000236,10,4
3.04E-05,15,2,,,,,0.0000311,10,4
3.04E-05,15,5,,,,,0.0000307,10,4
3.01E-05,15,4,,,,,0.0000237,10,4
3.02E-05,15,4,,,,,0.0000235,10,4
3.12E-05,15,7,,,,,0.0000235,10,4
3.14E-05,15,6,,,,,0.0000306,10,4
3.09E-05,15,6,,,,,0.000036,10,4
3.10E-05,15,6,,,,,0.0000338,10,4
3.16E-05,15,6,,,,,0.0000305,10,4
3.23E-05,15,6,,,,,0.0000301,10,4
3.09E-05,15,10,,,,,0.0000346,10,4
3.06E-05,15,11,,,,,0.0000288,10,4
2.99E-05,15,12,,,,,0.0000233,10,4
3.19E-05,15,11,,,,,0.0000232,10,4
2.88E-05,15,11,,,,,0.0000235,10,4
2.36E-05,15,13,,,,,0.0000233,10,4
2.34E-05,15,14,,,,,0.0000237,10,4
2.33E-05,15,16,,,,,0.0000301,10,4
2.32E-05,15,16,,,,,0.0000302,10,4
2.32E-05,15,16,,,,,0.00003,10,4
2.32E-05,15,16,,,,,0.0000313,10,4
2.34E-05,15,17,,,,,0.0000282,10,4
2.32E-05,15,17,,,,,0.0000239,10,4
3.11E-05,15,20,,,,,0.0000236,10,4
2.26E-05,15,20,,,,,0.0000235,10,4
2.26E-05,15,21,,,,,0.0000239,10,4
3.84E-05,15,22,,,,,0.0000235,10,4
2.34E-05,15,18,,,,,0.0000234,10,4
2.26E-05,15,19,,,,,0.00003,3,4
2.27E-05,15,18,,,,,0.000029,3,4
2.29E-05,15,18,,,,,0.00003,3,4
3.04E-05,15,19,,,,,0.0000318,3,4
2.98E-05,15,21,,,,,0.000029,3,4
2.26E-05,15,20,,,,,0.0000292,3,4
2.28E-05,15,21,,,,,0.0000233,3,4
2.27E-05,15,21,,,,,0.0000233,3,4
2.44E-05,15,15,,,,,0.0000238,3,4
2.32E-05,15,19,,,,,0.0000235,3,4
2.31E-05,15,21,,,,,0.0001175,3,4
2.48E-05,15,22,,,,,0.0000311,3,4
2.27E-05,15,24,,,,,0.0000233,3,4
2.28E-05,15,24,,,,,0.0000394,3,4
2.26E-05,15,23,,,,,0.0000239,3,4
2.34E-05,15,24,,,,,0.0000236,3,4
2.34E-05,15,26,,,,,0.0000239,3,4
2.28E-05,15,23,,,,,0.0000237,3,4
2.45E-05,15,23,,,,,0.0000236,3,4
2.37E-05,15,24,,,,,0.0000236,3,4
2.36E-05,15,24,,,,,0.0000234,3,4
3.01E-05,15,23,,,,,0.0000237,3,4
2.42E-05,15,21,,,,,0.0000238,3,4
2.34E-05,15,22,,,,,0.0000234,3,4
2.76E-05,15,23,,,,,0.0000234,3,4
3.17E-05,15,24,,,,,0.0000233,3,4
3.32E-05,15,24,,,,,0.0000235,3,4
2.39E-05,15,26,,,,,0.0000232,3,4
2.35E-05,15,26,,,,,0.0000232,3,4
2.37E-05,15,26,,,,,0.0000234,3,4
2.34E-05,15,26,,,,,0.0000296,3,4
0.0002817,15,26,,,,,0.0000295,3,4
2.39E-05,15,26,,,,,0.0001673,3,4
2.33E-05,15,29,,,,,0.0000234,3,4
2.34E-05,15,29,,,,,0.0000287,3,4
2.36E-05,15,29,,,,,0.0000234,3,4
2.34E-05,15,29,,,,,0.0000237,3,4
2.35E-05,15,29,,,,,0.0000235,3,4
2.33E-05,15,29,,,,,0.0000237,3,4
2.33E-05,15,28,,,,,0.0000506,3,4
2.34E-05,15,30,,,,,0.0000387,3,4
2.34E-05,15,31,,,,,0.0000297,3,4
2.49E-05,15,31,,,,,0.0000302,3,4
2.36E-05,15,32,,,,,0.0000303,3,4
2.37E-05,15,31,,,,,0.00003,3,4
3.74E-05,15,32,,,,,0.0000315,3,4
3.10E-05,15,32,,,,,0.0000233,3,4
4.04E-05,15,32,,,,,0.0000322,3,4
2.37E-05,15,31,,,,,0.0000309,3,4
2.34E-05,15,31,,,,,0.0000236,3,4
2.36E-05,15,35,,,,,0.0000305,3,4
2.36E-05,15,36,,,,,0.0000383,3,4
2.35E-05,15,36,,,,,0.0000237,3,4
2.34E-05,15,38,,,,,0.0000235,3,4
2.33E-05,15,38,,,,,0.0000233,3,4
2.34E-05,15,38,,,,,0.0000235,3,4
2.32E-05,15,38,,,,,0.0000234,3,4
2.28E-05,15,38,,,,,0.0000302,3,4
2.72E-05,15,41,,,,,0.0000301,3,4
2.33E-05,15,42,,,,,0.0000236,3,4
2.32E-05,15,45,,,,,0.0000326,3,4
2.33E-05,15,47,,,,,0.0000359,3,4
2.32E-05,15,47,,,,,0.0000235,3,4
2.33E-05,15,47,,,,,0.0000245,3,4
2.32E-05,15,47,,,,,0.0000233,3,4
2.34E-05,15,47,,,,,0.0000235,3,4
2.30E-05,15,46,,,,,0.0000234,3,4
2.33E-05,15,41,,,,,0.0000331,3,4
2.33E-05,15,41,,,,,0.0000235,3,4
3.25E-05,15,41,,,,,0.0000237,3,4
3.10E-05,15,42,,,,,0.0000236,3,4
2.99E-05,15,42,,,,,0.0000236,3,4
2.34E-05,15,41,,,,,0.0000233,3,4
2.33E-05,15,41,,,,,0.0000234,3,4
2.32E-05,15,43,,,,,0.0000236,3,4
2.33E-05,15,41,,,,,0.0000234,3,4
2.38E-05,15,41,,,,,0.0000235,3,4
2.42E-05,15,41,,,,,0.0000299,3,4
2.37E-05,15,41,,,,,0.0000293,3,4
2.37E-05,15,39,,,,,0.0000292,3,4
2.34E-05,15,39,,,,,0.0000314,3,4
3.57E-05,15,37,,,,,0.000031,3,4
2.38E-05,15,38,,,,,0.0000231,3,4
2.33E-05,15,39,,,,,0.0000233,3,4
2.28E-05,15,37,,,,,0.0000235,3,4
2.28E-05,15,39,,,,,0.0000234,3,4
2.46E-05,15,39,,,,,0.0000301,3,4
2.34E-05,15,37,,,,,0.0001093,3,4
2.33E-05,15,36,,,,,0.0000271,3,4
2.35E-05,15,36,,,,,0.0000275,3,4
2.34E-05,15,36,,,,,0.0000239,3,4
2.33E-05,15,37,,,,,0.0000236,3,4
2.34E-05,15,38,,,,,0.0000237,3,4
2.34E-05,15,38,,,,,0.0000235,3,4
2.29E-05,15,38,,,,,0.0000235,3,4
2.34E-05,15,38,,,,,0.0000235,3,4
2.35E-05,15,38,,,,,0.0000328,3,4
3.69E-05,15,39,,,,,0.0000319,3,4
2.38E-05,15,35,,,,,0.0000236,3,4
2.40E-05,15,38,,,,,0.0000238,3,4
2.37E-05,15,38,,,,,0.0000307,15,5
2.72E-05,15,38,,,,,0.0000243,15,5
3.15E-05,15,38,,,,,0.0000238,15,5
2.38E-05,15,42,,,,,0.0000236,15,5
2.31E-05,15,43,,,,,0.0000234,15,5
2.34E-05,15,43,,,,,0.0000237,15,5
2.34E-05,15,44,,,,,0.0000234,15,5
2.32E-05,15,44,,,,,0.0000233,15,5
2.31E-05,15,46,,,,,0.0000233,15,5
2.32E-05,15,47,,,,,0.0000234,15,5
2.34E-05,15,49,,,,,0.0000234,15,5
2.32E-05,15,49,,,,,0.0000233,15,5
