cas operacie,vlozene cislo,priorita,velkost frontu,,,
3.30E-06,49,4327,20612,,,
2.80E-06,62,144,20613,,,
2.90E-06,28,1351,20613,,,
1.60E-06,22,7917,20612,,,
3.00E-06,51,1855,20613,,,
1.60E-06,63,7260,20614,,,
2.70E-06,56,631,20615,,,
1.60E-06,35,8824,20616,,,
2.80E-06,5,2153,20615,,,
1.50E-06,29,9094,20615,,,
1.80E-06,67,5425,20615,,,
1.70E-06,51,8433,20615,,,
1.80E-06,55,5632,20615,,,
3.00E-06,40,600,20615,,,
1.70E-06,57,5035,20616,,,
1.50E-06,29,6131,20617,,,
3.30E-06,44,2687,20618,,,
3.00E-06,11,1966,20619,,,
1.50E-06,64,8589,20620,,,
1.60E-06,24,8461,20620,,,
1.60E-06,32,6293,20621,,,
1.60E-06,60,4760,20622,,,
1.60E-06,27,7057,20623,,,
1.70E-06,28,7888,20624,,,
1.60E-06,46,6163,20625,,,
1.60E-06,40,7070,20625,,,
1.50E-06,52,4795,20626,,,
1.60E-06,50,9276,20627,,,
1.60E-06,12,9878,20626,,,
2.80E-06,57,836,20627,,,
3.10E-06,18,3485,20628,,,
2.90E-06,50,552,20629,,,
1.50E-06,39,7732,20629,,,
1.50E-06,54,4998,20629,,,
2.80E-06,68,2538,20629,,,
1.60E-06,33,6305,20629,,,
1.50E-06,39,6558,20628,,,
1.50E-06,53,9799,20629,,,
2.60E-06,68,761,20630,,,
2.60E-06,52,654,20631,,,
1.60E-06,29,8605,20632,,,
3.40E-06,30,3809,20633,,,
1.80E-06,56,9416,20634,,,
1.60E-06,12,6164,20635,,,
3.00E-06,69,1760,20636,,,
3.00E-06,51,1368,20636,,,
1.50E-06,32,9646,20637,,,
3.10E-06,43,3143,20638,,,
2.70E-06,19,547,20639,,,
2.90E-06,21,3125,20639,,,
2.80E-06,29,1443,20640,,,
1.60E-06,13,4678,20640,,,
2.60E-06,26,1084,20641,,,
1.50E-06,58,9302,20642,,,
1.60E-06,17,5803,20643,,,
1.40E-06,13,4809,20643,,,
1.50E-06,11,6372,20641,,,
2.70E-06,53,2358,20642,,,
1.60E-06,41,7790,20642,,,
1.40E-06,46,5674,20643,,,
3.20E-06,2,4495,20643,,,
1.50E-06,56,4618,20644,,,
3.10E-06,32,3652,20645,,,
2.70E-06,39,226,20646,,,
2.80E-06,7,2594,20647,,,
