cas operacie,vybrane cislo,velkost frontu,,,
1.20E-06,3,26278,,,
1.30E-06,68,26281,,,
1.20E-06,5,26280,,,
1.50E-06,49,26290,,,
1.30E-06,7,26290,,,
1.30E-06,39,26293,,,
1.30E-06,38,26296,,,
1.20E-06,28,26296,,,
1.30E-06,12,26302,,,
1.30E-06,30,26302,,,
1.20E-06,56,26301,,,
1.20E-06,40,26303,,,
1.30E-06,21,26303,,,
1.30E-06,25,26311,,,
1.30E-06,18,26311,,,
1.30E-06,3,26310,,,
1.40E-06,5,26312,,,
1.30E-06,39,26314,,,
1.30E-06,22,26315,,,
1.30E-06,54,26322,,,
1.30E-06,19,26322,,,
1.30E-06,34,26322,,,
1.30E-06,4,26324,,,
1.30E-06,24,26326,,,
1.20E-06,27,26326,,,
1.30E-06,29,26329,,,
1.30E-06,32,26330,,,
1.30E-06,7,26329,,,
1.20E-06,17,26334,,,
1.30E-06,57,26336,,,
1.20E-06,66,26335,,,
1.30E-06,65,26337,,,
1.30E-06,26,26338,,,
1.20E-06,29,26342,,,
1.30E-06,19,26351,,,
1.40E-06,64,26352,,,
1.20E-06,25,26353,,,
1.30E-06,31,26352,,,
1.30E-06,30,26351,,,
1.30E-06,37,26357,,,
1.30E-06,16,26356,,,
1.30E-06,20,26355,,,
1.30E-06,9,26356,,,
1.30E-06,32,26355,,,
1.40E-06,8,26357,,,
1.20E-06,33,26358,,,
1.30E-06,18,26361,,,
1.30E-06,51,26360,,,
1.30E-06,66,26362,,,
1.50E-06,8,26363,,,
1.20E-06,35,26362,,,
1.50E-06,25,26369,,,
1.40E-06,37,26368,,,
1.30E-06,62,26368,,,
1.30E-06,12,26367,,,
1.30E-06,35,26369,,,
1.30E-06,18,26374,,,
1.30E-06,18,26375,,,
1.30E-06,32,26380,,,
1.30E-06,13,26380,,,
1.30E-06,50,26382,,,
1.30E-06,11,26384,,,
1.30E-06,60,26384,,,
1.20E-06,3,26388,,,
1.30E-06,44,26389,,,
1.30E-06,42,26392,,,
1.30E-06,56,26392,,,
1.30E-06,46,26401,,,
1.30E-06,58,26400,,,
1.50E-06,40,26402,,,
1.30E-06,9,26403,,,
1.30E-06,7,26405,,,
2.10E-06,20,26411,,,
1.40E-06,49,26410,,,
1.30E-06,7,26414,,,
1.40E-06,39,26413,,,
1.30E-06,33,26412,,,
1.30E-06,64,26414,,,
1.40E-06,15,26419,,,
2.30E-06,7,26427,,,
1.40E-06,56,26428,,,
1.40E-06,44,26428,,,
1.50E-06,37,26430,,,
1.30E-06,63,26429,,,
1.40E-06,19,26437,,,
1.40E-06,25,26445,,,
1.90E-06,24,26452,,,
2.00E-06,63,26455,,,
2.40E-06,68,26455,,,
1.80E-06,54,26462,,,
2.80E-06,30,26462,,,
3.20E-06,3,26464,,,
1.80E-06,50,26464,,,
1.60E-06,40,26463,,,
1.60E-06,49,26465,,,
1.30E-06,58,26468,,,
1.30E-06,6,26467,,,
1.30E-06,44,26467,,,
1.30E-06,2,26466,,,
1.30E-06,5,26465,,,
3.30E-06,9,26473,,,
2.10E-06,40,26473,,,
1.90E-06,54,26472,,,
9.00E-06,36,26492,,,
2.60E-06,38,26493,,,
1.30E-06,31,26495,,,
1.50E-06,50,26494,,,
2.00E-06,52,26498,,,
1.60E-06,19,26501,,,
1.40E-06,64,26500,,,
1.30E-06,62,26510,,,
1.30E-06,60,26510,,,
1.30E-06,39,26509,,,
1.30E-06,51,26511,,,
1.40E-06,32,26516,,,
1.30E-06,20,26523,,,
1.40E-06,51,26529,,,
1.40E-06,67,26528,,,
1.40E-06,13,26533,,,
1.30E-06,12,26534,,,
1.30E-06,52,26534,,,
1.30E-06,33,26537,,,
1.30E-06,53,26543,,,
1.30E-06,21,26544,,,
1.20E-06,70,26543,,,
1.30E-06,40,26543,,,
1.30E-06,39,26542,,,
1.30E-06,53,26543,,,
1.30E-06,65,26542,,,
1.40E-06,40,26541,,,
1.50E-06,32,26545,,,
1.70E-06,70,26548,,,
1.40E-06,56,26552,,,
1.30E-06,16,26551,,,
1.50E-06,9,26556,,,
1.30E-06,51,26556,,,
1.30E-06,33,26560,,,
1.30E-06,59,26560,,,
1.30E-06,44,26561,,,
1.30E-06,34,26561,,,
1.30E-06,31,26564,,,
1.30E-06,52,26565,,,
1.40E-06,21,26564,,,
1.30E-06,48,26564,,,
1.20E-06,24,26566,,,
1.30E-06,60,26567,,,
1.30E-06,18,26567,,,
1.30E-06,48,26567,,,
1.30E-06,45,26567,,,
1.30E-06,37,26570,,,
1.30E-06,38,26575,,,
1.30E-06,39,26576,,,
1.30E-06,63,26575,,,
1.30E-06,53,26576,,,
1.30E-06,13,26575,,,
1.20E-06,68,26576,,,
1.30E-06,47,26577,,,
1.40E-06,18,26580,,,
1.30E-06,63,26580,,,
1.30E-06,14,26579,,,
1.40E-06,24,26581,,,
1.30E-06,44,26581,,,
1.30E-06,15,26581,,,
1.30E-06,12,26608,,,
1.30E-06,2,26609,,,
1.20E-06,1,26608,,,
1.20E-06,69,26609,,,
1.20E-06,28,26612,,,
1.30E-06,48,26620,,,
1.30E-06,37,26630,,,
1.30E-06,11,26630,,,
1.30E-06,68,26635,,,
1.30E-06,63,26634,,,
1.30E-06,11,26634,,,
1.30E-06,42,26638,,,
1.30E-06,69,26637,,,
1.40E-06,43,26636,,,
1.30E-06,41,26645,,,
1.30E-06,19,26646,,,
1.50E-06,60,26654,,,
1.30E-06,42,26654,,,
2.90E-06,48,26664,,,
1.90E-06,62,26664,,,
2.00E-06,43,26663,,,
1.70E-06,51,26664,,,
1.70E-06,27,26663,,,
1.60E-06,3,26662,,,
1.70E-06,5,26661,,,
2.20E-06,23,26670,,,
3.50E-06,63,26674,,,
2.10E-06,65,26678,,,
1.80E-06,64,26677,,,
1.90E-06,46,26677,,,
1.70E-06,11,26677,,,
2.80E-06,68,26688,,,
2.80E-06,17,26692,,,
1.60E-06,65,26691,,,
1.60E-06,26,26691,,,
1.50E-06,70,26690,,,
1.40E-06,3,26698,,,
1.30E-06,14,26701,,,
1.40E-06,36,26702,,,
1.30E-06,43,26704,,,
1.30E-06,11,26703,,,
1.30E-06,37,26705,,,
1.40E-06,49,26708,,,
1.30E-06,23,26711,,,
1.30E-06,44,26714,,,
1.30E-06,60,26717,,,
1.20E-06,10,26717,,,
1.30E-06,48,26717,,,
1.30E-06,36,26719,,,
1.30E-06,66,26718,,,
1.30E-06,69,26723,,,
1.30E-06,52,26722,,,
1.40E-06,23,26722,,,
1.30E-06,10,26726,,,
1.30E-06,51,26725,,,
1.30E-06,70,26734,,,
1.20E-06,15,26734,,,
1.30E-06,48,26738,,,
1.40E-06,66,26738,,,
1.30E-06,60,26741,,,
1.30E-06,50,26742,,,
1.40E-06,29,26741,,,
1.30E-06,54,26746,,,
1.30E-06,68,26747,,,
1.40E-06,70,26746,,,
1.30E-06,53,26746,,,
1.30E-06,10,26745,,,
1.20E-06,34,26752,,,
1.30E-06,55,26751,,,
1.30E-06,20,26750,,,
1.30E-06,13,26751,,,
1.40E-06,28,26761,,,
1.30E-06,21,26762,,,
1.30E-06,56,26763,,,
1.30E-06,39,26765,,,
1.30E-06,61,26770,,,
1.30E-06,33,26769,,,
1.30E-06,18,26770,,,
1.50E-06,7,26777,,,
1.30E-06,23,26779,,,
1.30E-06,68,26779,,,
1.30E-06,67,26783,,,
1.40E-06,67,26787,,,
1.30E-06,56,26787,,,
1.40E-06,47,26788,,,
1.30E-06,70,26787,,,
1.50E-06,47,26786,,,
1.30E-06,58,26785,,,
1.30E-06,53,26790,,,
1.30E-06,19,26791,,,
1.30E-06,69,26790,,,
1.30E-06,48,26792,,,
1.50E-06,53,26793,,,
1.40E-06,54,26792,,,
1.30E-06,54,26799,,,
1.30E-06,12,26801,,,
1.30E-06,1,26803,,,
1.30E-06,61,26802,,,
1.30E-06,9,26802,,,
1.40E-06,10,26801,,,
1.20E-06,39,26809,,,
1.30E-06,34,26811,,,
1.30E-06,33,26810,,,
1.30E-06,41,26810,,,
1.40E-06,15,26814,,,
1.30E-06,3,26813,,,
1.30E-06,46,26815,,,
1.40E-06,45,26815,,,
1.30E-06,18,26814,,,
1.30E-06,2,26816,,,
1.40E-06,52,26821,,,
1.30E-06,63,26826,,,
1.40E-06,34,26827,,,
1.30E-06,8,26826,,,
1.30E-06,49,26826,,,
1.30E-06,7,26838,,,
1.30E-06,31,26840,,,
1.20E-06,57,26840,,,
1.30E-06,19,26839,,,
1.20E-06,47,26839,,,
1.20E-06,62,26841,,,
1.30E-06,5,26842,,,
1.30E-06,28,26842,,,
1.40E-06,15,26842,,,
1.30E-06,66,26842,,,
1.30E-06,46,26843,,,
1.30E-06,56,26846,,,
1.30E-06,16,26845,,,
1.30E-06,25,26844,,,
1.30E-06,69,26849,,,
1.30E-06,37,26851,,,
1.20E-06,32,26856,,,
1.30E-06,59,26857,,,
1.20E-06,37,26857,,,
1.30E-06,46,26858,,,
1.40E-06,70,26864,,,
1.30E-06,7,26863,,,
1.20E-06,57,26874,,,
1.50E-06,19,26876,,,
2.10E-06,55,26875,,,
1.60E-06,55,26881,,,
1.40E-06,65,26882,,,
1.50E-06,51,26882,,,
1.30E-06,40,26881,,,
1.30E-06,51,26881,,,
1.30E-06,55,26880,,,
1.80E-06,50,26882,,,
1.40E-06,49,26881,,,
1.70E-06,62,26886,,,
1.40E-06,20,26885,,,
1.30E-06,31,26884,,,
1.40E-06,60,26885,,,
1.30E-06,50,26884,,,
1.30E-06,31,26883,,,
1.40E-06,27,26882,,,
1.40E-06,48,26894,,,
1.40E-06,21,26893,,,
1.30E-06,41,26896,,,
1.30E-06,39,26901,,,
1.30E-06,50,26900,,,
1.30E-06,49,26901,,,
1.30E-06,22,26902,,,
1.30E-06,40,26901,,,
1.30E-06,23,26901,,,
1.30E-06,32,26900,,,
1.30E-06,34,26899,,,
1.30E-06,62,26899,,,
1.30E-06,25,26901,,,
1.30E-06,58,26903,,,
1.30E-06,65,26902,,,
1.40E-06,7,26901,,,
1.90E-06,48,26901,,,
3.20E-06,61,26910,,,
2.50E-06,12,26915,,,
1.40E-06,54,26915,,,
1.40E-06,27,26914,,,
1.40E-06,5,26913,,,
1.40E-06,24,26913,,,
1.40E-06,49,26913,,,
1.30E-06,35,26912,,,
1.30E-06,8,26912,,,
1.40E-06,63,26912,,,
1.60E-06,68,26911,,,
1.30E-06,8,26914,,,
1.30E-06,35,26915,,,
1.30E-06,54,26914,,,
1.50E-06,43,26914,,,
1.30E-06,52,26918,,,
1.30E-06,3,26923,,,
1.30E-06,56,26922,,,
1.30E-06,32,26926,,,
1.20E-06,70,26930,,,
1.30E-06,22,26932,,,
1.30E-06,23,26934,,,
1.40E-06,52,26934,,,
1.30E-06,40,26933,,,
1.30E-06,62,26933,,,
1.30E-06,36,26935,,,
1.40E-06,36,26935,,,
1.20E-06,70,26935,,,
1.30E-06,60,26934,,,
1.30E-06,32,26934,,,
1.30E-06,56,26934,,,
1.30E-06,14,26937,,,
1.30E-06,20,26942,,,
1.30E-06,16,26943,,,
1.30E-06,15,26943,,,
1.30E-06,46,26944,,,
1.30E-06,34,26943,,,
1.30E-06,61,26943,,,
1.30E-06,62,26949,,,
1.30E-06,33,26963,,,
1.30E-06,15,26964,,,
1.30E-06,54,26964,,,
1.30E-06,17,26963,,,
1.30E-06,20,26963,,,
1.30E-06,56,26971,,,
1.30E-06,13,26979,,,
1.40E-06,15,26979,,,
1.20E-06,60,26983,,,
1.30E-06,70,26982,,,
1.30E-06,60,26982,,,
1.30E-06,23,26986,,,
1.30E-06,37,26986,,,
1.40E-06,34,26987,,,
1.30E-06,43,26988,,,
1.30E-06,49,26988,,,
1.30E-06,50,26990,,,
1.30E-06,39,26994,,,
1.30E-06,53,26995,,,
1.30E-06,14,26994,,,
1.30E-06,41,26994,,,
1.40E-06,7,26999,,,
1.30E-06,6,26999,,,
1.20E-06,60,27000,,,
1.30E-06,62,27005,,,
1.30E-06,19,27004,,,
1.30E-06,26,27016,,,
1.30E-06,12,27021,,,
1.30E-06,64,27020,,,
1.30E-06,32,27019,,,
1.30E-06,30,27024,,,
1.30E-06,31,27025,,,
1.40E-06,39,27024,,,
1.20E-06,55,27024,,,
1.30E-06,16,27030,,,
1.30E-06,33,27029,,,
1.30E-06,31,27034,,,
1.30E-06,64,27038,,,
1.30E-06,27,27049,,,
1.30E-06,17,27054,,,
1.40E-06,14,27053,,,
1.30E-06,31,27054,,,
1.30E-06,1,27054,,,
1.20E-06,64,27054,,,
1.30E-06,60,27064,,,
1.30E-06,43,27063,,,
1.30E-06,63,27063,,,
1.30E-06,67,27067,,,
1.30E-06,53,27066,,,
1.30E-06,68,27066,,,
1.30E-06,70,27065,,,
1.30E-06,69,27069,,,
1.50E-06,6,27070,,,
1.30E-06,66,27071,,,
1.40E-06,39,27071,,,
1.20E-06,42,27070,,,
1.40E-06,42,27080,,,
1.30E-06,60,27080,,,
1.40E-06,27,27079,,,
1.30E-06,59,27082,,,
1.30E-06,67,27082,,,
1.40E-06,66,27081,,,
1.50E-06,62,27086,,,
1.30E-06,40,27087,,,
1.30E-06,55,27088,,,
1.30E-06,36,27087,,,
1.80E-06,31,27096,,,
1.50E-06,18,27103,,,
1.40E-06,47,27103,,,
1.50E-06,61,27104,,,
1.40E-06,4,27108,,,
1.50E-06,22,27109,,,
1.40E-06,17,27110,,,
1.40E-06,49,27109,,,
1.30E-06,27,27108,,,
1.30E-06,51,27112,,,
1.40E-06,64,27112,,,
1.30E-06,4,27117,,,
1.30E-06,20,27119,,,
1.40E-06,18,27118,,,
1.40E-06,18,27118,,,
1.40E-06,60,27124,,,
1.40E-06,1,27128,,,
1.30E-06,17,27130,,,
1.30E-06,1,27139,,,
1.30E-06,52,27139,,,
1.40E-06,45,27142,,,
1.30E-06,17,27141,,,
1.30E-06,33,27142,,,
1.60E-06,50,27142,,,
1.30E-06,8,27147,,,
1.30E-06,56,27151,,,
1.30E-06,25,27150,,,
1.30E-06,24,27154,,,
1.40E-06,19,27155,,,
1.30E-06,14,27159,,,
1.30E-06,8,27159,,,
1.40E-06,16,27158,,,
1.30E-06,29,27161,,,
1.30E-06,27,27163,,,
1.30E-06,55,27164,,,
1.30E-06,53,27163,,,
1.30E-06,48,27162,,,
1.40E-06,58,27167,,,
1.40E-06,37,27166,,,
1.40E-06,62,27165,,,
1.40E-06,42,27168,,,
1.30E-06,7,27167,,,
1.30E-06,54,27169,,,
1.30E-06,3,27170,,,
1.30E-06,60,27170,,,
1.30E-06,4,27169,,,
1.40E-06,30,27172,,,
1.30E-06,67,27171,,,
1.30E-06,42,27171,,,
1.30E-06,28,27170,,,
1.30E-06,11,27169,,,
1.30E-06,11,27173,,,
1.30E-06,68,27173,,,
1.30E-06,23,27174,,,
1.30E-06,8,27178,,,
1.30E-06,37,27184,,,
1.30E-06,58,27183,,,
1.30E-06,55,27182,,,
1.40E-06,49,27181,,,
1.30E-06,31,27182,,,
1.40E-06,17,27183,,,
1.30E-06,31,27183,,,
1.40E-06,60,27182,,,
1.40E-06,14,27184,,,
1.30E-06,21,27183,,,
1.30E-06,63,27183,,,
1.30E-06,65,27184,,,
1.30E-06,42,27183,,,
1.40E-06,67,27184,,,
1.30E-06,30,27185,,,
1.30E-06,21,27185,,,
1.40E-06,22,27188,,,
1.30E-06,2,27189,,,
1.30E-06,4,27190,,,
1.30E-06,13,27189,,,
1.30E-06,58,27207,,,
1.30E-06,17,27210,,,
1.30E-06,41,27210,,,
1.30E-06,13,27213,,,
1.40E-06,21,27212,,,
1.30E-06,11,27211,,,
1.30E-06,70,27210,,,
1.50E-06,25,27213,,,
1.30E-06,4,27215,,,
1.30E-06,26,27220,,,
1.30E-06,35,27221,,,
1.30E-06,20,27220,,,
1.30E-06,16,27222,,,
1.40E-06,18,27223,,,
1.30E-06,64,27227,,,
1.30E-06,15,27231,,,
1.30E-06,13,27230,,,
1.30E-06,54,27233,,,
1.30E-06,19,27232,,,
1.20E-06,66,27232,,,
1.40E-06,39,27234,,,
1.30E-06,56,27234,,,
1.40E-06,48,27233,,,
1.30E-06,70,27236,,,
1.30E-06,66,27240,,,
1.30E-06,12,27239,,,
1.40E-06,44,27239,,,
1.30E-06,60,27241,,,
1.30E-06,28,27241,,,
1.30E-06,42,27241,,,
1.30E-06,24,27246,,,
1.30E-06,69,27248,,,
1.40E-06,25,27247,,,
1.30E-06,44,27247,,,
1.40E-06,45,27246,,,
1.30E-06,19,27246,,,
1.30E-06,8,27248,,,
1.40E-06,10,27249,,,
1.30E-06,30,27251,,,
1.40E-06,66,27250,,,
1.30E-06,17,27251,,,
1.40E-06,7,27250,,,
1.30E-06,50,27249,,,
1.40E-06,39,27248,,,
1.40E-06,63,27249,,,
1.30E-06,55,27255,,,
1.40E-06,68,27257,,,
1.30E-06,28,27258,,,
1.30E-06,53,27265,,,
1.30E-06,21,27265,,,
1.30E-06,56,27270,,,
1.30E-06,66,27269,,,
1.30E-06,25,27276,,,
1.30E-06,25,27278,,,
1.40E-06,57,27279,,,
1.40E-06,58,27280,,,
1.40E-06,61,27281,,,
1.40E-06,4,27281,,,
1.40E-06,27,27281,,,
1.30E-06,3,27280,,,
1.40E-06,29,27279,,,
1.40E-06,54,27278,,,
1.30E-06,53,27284,,,
1.40E-06,1,27283,,,
1.30E-06,4,27286,,,
1.40E-06,36,27286,,,
1.40E-06,60,27289,,,
1.30E-06,7,27289,,,
1.30E-06,14,27289,,,
1.20E-06,17,27291,,,
1.30E-06,40,27290,,,
1.30E-06,65,27292,,,
1.30E-06,24,27291,,,
1.30E-06,69,27290,,,
2.50E-06,2,27293,,,
1.50E-06,67,27297,,,
2.70E-06,39,27297,,,
2.80E-06,3,27303,,,
1.80E-06,25,27308,,,
3.00E-06,57,27313,,,
2.20E-06,38,27313,,,
4.00E-06,34,27319,,,
1.90E-06,47,27327,,,
1.90E-06,55,27329,,,
3.30E-06,57,27329,,,
3.30E-06,36,27328,,,
1.70E-06,25,27330,,,
1.30E-06,57,27332,,,
1.30E-06,49,27332,,,
1.30E-06,70,27333,,,
1.30E-06,20,27335,,,
1.30E-06,17,27339,,,
1.30E-06,52,27339,,,
1.30E-06,65,27349,,,
1.30E-06,47,27348,,,
1.30E-06,12,27350,,,
1.30E-06,50,27351,,,
1.30E-06,6,27352,,,
1.30E-06,9,27354,,,
1.30E-06,1,27353,,,
1.50E-06,62,27360,,,
2.00E-06,48,27368,,,
1.40E-06,20,27369,,,
1.70E-06,65,27377,,,
1.40E-06,27,27380,,,
1.40E-06,40,27382,,,
1.40E-06,69,27382,,,
1.40E-06,3,27381,,,
1.30E-06,19,27386,,,
1.30E-06,44,27386,,,
1.40E-06,59,27389,,,
1.40E-06,41,27389,,,
1.30E-06,48,27388,,,
1.40E-06,21,27399,,,
1.30E-06,63,27401,,,
1.30E-06,66,27403,,,
1.40E-06,62,27406,,,
1.40E-06,18,27406,,,
1.40E-06,31,27410,,,
1.30E-06,19,27410,,,
1.40E-06,10,27410,,,
1.30E-06,65,27410,,,
1.30E-06,1,27409,,,
1.30E-06,60,27409,,,
1.30E-06,30,27409,,,
1.30E-06,41,27409,,,
1.20E-06,6,27413,,,
1.20E-06,16,27413,,,
1.20E-06,7,27412,,,
1.20E-06,32,27411,,,
1.30E-06,2,27411,,,
1.40E-06,47,27411,,,
1.30E-06,59,27418,,,
1.30E-06,65,27425,,,
1.30E-06,17,27441,,,
1.30E-06,36,27442,,,
1.30E-06,17,27445,,,
1.30E-06,37,27444,,,
1.30E-06,67,27443,,,
1.60E-06,33,27443,,,
1.30E-06,37,27442,,,
1.40E-06,34,27441,,,
1.30E-06,17,27442,,,
1.30E-06,65,27447,,,
1.30E-06,43,27449,,,
1.30E-06,67,27456,,,
1.30E-06,13,27457,,,
1.30E-06,1,27459,,,
1.30E-06,59,27459,,,
1.30E-06,67,27470,,,
1.30E-06,14,27470,,,
1.30E-06,14,27470,,,
1.30E-06,34,27475,,,
1.30E-06,37,27474,,,
1.30E-06,19,27488,,,
1.30E-06,26,27495,,,
1.30E-06,41,27496,,,
1.30E-06,4,27499,,,
1.30E-06,64,27501,,,
1.30E-06,17,27502,,,
1.30E-06,55,27501,,,
1.30E-06,8,27508,,,
1.30E-06,40,27510,,,
1.30E-06,13,27509,,,
9.50E-06,20,27520,,,
1.20E-06,13,27526,,,
1.30E-06,29,27527,,,
1.40E-06,31,27536,,,
1.40E-06,44,27537,,,
1.30E-06,3,27547,,,
1.30E-06,35,27549,,,
1.30E-06,8,27551,,,
1.20E-06,18,27550,,,
2.00E-06,39,27554,,,
1.80E-06,25,27554,,,
1.50E-06,49,27554,,,
1.30E-06,24,27553,,,
1.30E-06,42,27552,,,
1.30E-06,2,27559,,,
1.30E-06,43,27561,,,
1.30E-06,20,27561,,,
1.30E-06,47,27571,,,
1.30E-06,66,27571,,,
1.40E-06,13,27571,,,
1.50E-06,55,27584,,,
1.30E-06,58,27583,,,
1.30E-06,14,27582,,,
1.30E-06,41,27582,,,
1.30E-06,34,27581,,,
1.20E-06,43,27582,,,
1.40E-06,57,27582,,,
1.30E-06,49,27581,,,
1.30E-06,66,27581,,,
1.30E-06,2,27580,,,
1.30E-06,30,27581,,,
1.30E-06,55,27581,,,
1.30E-06,31,27582,,,
1.20E-06,42,27589,,,
1.30E-06,22,27592,,,
1.40E-06,40,27591,,,
1.30E-06,37,27591,,,
1.40E-06,16,27592,,,
1.30E-06,65,27592,,,
1.30E-06,59,27593,,,
1.30E-06,3,27594,,,
1.30E-06,50,27593,,,
1.40E-06,20,27592,,,
1.30E-06,27,27591,,,
1.90E-06,34,27602,,,
1.30E-06,62,27601,,,
1.30E-06,66,27602,,,
1.30E-06,29,27601,,,
1.30E-06,23,27605,,,
1.30E-06,30,27605,,,
2.60E-06,30,27606,,,
1.30E-06,45,27606,,,
1.30E-06,56,27605,,,
1.30E-06,64,27611,,,
1.30E-06,66,27610,,,
1.30E-06,2,27614,,,
1.70E-06,69,27613,,,
1.30E-06,50,27614,,,
1.30E-06,57,27628,,,
1.30E-06,33,27640,,,
1.30E-06,6,27645,,,
1.30E-06,8,27645,,,
1.20E-06,43,27652,,,
1.30E-06,45,27651,,,
1.30E-06,54,27652,,,
1.30E-06,3,27653,,,
1.30E-06,8,27657,,,
1.40E-06,67,27657,,,
1.30E-06,62,27656,,,
1.30E-06,12,27655,,,
1.30E-06,10,27658,,,
1.30E-06,68,27658,,,
1.30E-06,34,27659,,,
1.30E-06,35,27658,,,
1.30E-06,36,27663,,,
1.30E-06,34,27670,,,
1.20E-06,21,27670,,,
1.30E-06,14,27679,,,
1.30E-06,37,27678,,,
1.20E-06,53,27679,,,
1.30E-06,7,27685,,,
1.30E-06,1,27685,,,
1.30E-06,36,27685,,,
1.30E-06,37,27685,,,
1.30E-06,48,27685,,,
1.30E-06,33,27688,,,
1.30E-06,18,27691,,,
1.30E-06,54,27690,,,
1.30E-06,58,27689,,,
1.60E-06,16,27690,,,
1.30E-06,51,27691,,,
1.30E-06,11,27691,,,
1.30E-06,32,27691,,,
1.30E-06,6,27693,,,
1.30E-06,40,27695,,,
1.30E-06,33,27694,,,
1.40E-06,57,27694,,,
1.30E-06,55,27694,,,
1.30E-06,40,27693,,,
1.30E-06,38,27696,,,
1.20E-06,45,27704,,,
1.30E-06,38,27703,,,
1.20E-06,16,27702,,,
1.30E-06,31,27703,,,
1.30E-06,25,27702,,,
1.40E-06,7,27702,,,
1.30E-06,29,27702,,,
1.30E-06,10,27718,,,
1.30E-06,47,27717,,,
1.30E-06,66,27718,,,
1.30E-06,45,27717,,,
1.30E-06,68,27724,,,
1.30E-06,27,27729,,,
1.30E-06,4,27734,,,
1.30E-06,52,27733,,,
1.30E-06,23,27732,,,
1.30E-06,42,27733,,,
1.20E-06,48,27735,,,
1.30E-06,57,27737,,,
1.30E-06,5,27736,,,
1.40E-06,10,27737,,,
1.30E-06,6,27739,,,
1.30E-06,65,27739,,,
1.30E-06,18,27744,,,
1.30E-06,37,27744,,,
1.30E-06,51,27744,,,
1.30E-06,35,27743,,,
1.30E-06,57,27749,,,
1.30E-06,37,27749,,,
1.30E-06,17,27748,,,
1.20E-06,1,27750,,,
1.30E-06,37,27749,,,
1.30E-06,34,27761,,,
1.40E-06,50,27763,,,
1.20E-06,58,27766,,,
1.90E-06,35,27777,,,
1.30E-06,37,27777,,,
1.50E-06,17,27777,,,
1.30E-06,70,27776,,,
1.40E-06,49,27776,,,
1.40E-06,70,27776,,,
1.30E-06,34,27785,,,
1.40E-06,9,27786,,,
1.30E-06,62,27786,,,
1.30E-06,31,27788,,,
1.30E-06,16,27793,,,
1.30E-06,64,27792,,,
1.30E-06,3,27791,,,
1.30E-06,67,27792,,,
1.20E-06,28,27793,,,
1.30E-06,18,27792,,,
1.30E-06,23,27803,,,
2.00E-06,51,27806,,,
1.30E-06,28,27807,,,
1.30E-06,39,27813,,,
1.30E-06,14,27813,,,
1.30E-06,26,27812,,,
1.30E-06,49,27814,,,
1.30E-06,48,27814,,,
1.30E-06,54,27819,,,
1.20E-06,52,27820,,,
1.30E-06,68,27821,,,
1.20E-06,19,27823,,,
1.30E-06,62,27826,,,
1.20E-06,66,27826,,,
1.30E-06,23,27830,,,
1.30E-06,4,27829,,,
1.30E-06,63,27829,,,
1.30E-06,55,27833,,,
1.30E-06,16,27832,,,
1.50E-06,34,27831,,,
1.30E-06,3,27831,,,
1.30E-06,20,27831,,,
1.30E-06,34,27832,,,
1.30E-06,32,27832,,,
1.30E-06,24,27833,,,
1.20E-06,3,27832,,,
1.30E-06,44,27832,,,
1.30E-06,15,27833,,,
1.30E-06,29,27849,,,
1.20E-06,37,27849,,,
1.20E-06,16,27848,,,
1.30E-06,24,27847,,,
1.30E-06,54,27849,,,
1.30E-06,14,27848,,,
1.30E-06,47,27854,,,
1.30E-06,35,27856,,,
1.30E-06,28,27857,,,
1.50E-06,7,27857,,,
1.20E-06,35,27860,,,
1.30E-06,62,27864,,,
1.30E-06,32,27864,,,
1.30E-06,2,27864,,,
1.30E-06,60,27870,,,
1.30E-06,63,27878,,,
1.30E-06,69,27879,,,
1.30E-06,58,27885,,,
1.30E-06,58,27884,,,
1.20E-06,35,27885,,,
1.30E-06,23,27892,,,
1.30E-06,9,27895,,,
1.30E-06,3,27895,,,
1.20E-06,64,27894,,,
1.30E-06,45,27894,,,
1.30E-06,29,27901,,,
1.30E-06,63,27904,,,
1.50E-06,10,27903,,,
1.30E-06,20,27906,,,
1.30E-06,36,27911,,,
1.30E-06,18,27911,,,
1.30E-06,40,27910,,,
1.30E-06,22,27920,,,
1.30E-06,23,27920,,,
1.30E-06,35,27919,,,
1.60E-06,32,27925,,,
1.30E-06,48,27926,,,
1.30E-06,29,27929,,,
1.20E-06,60,27931,,,
1.20E-06,5,27931,,,
1.30E-06,65,27934,,,
1.30E-06,64,27934,,,
1.30E-06,69,27936,,,
1.30E-06,32,27937,,,
1.20E-06,56,27941,,,
1.30E-06,25,27941,,,
1.30E-06,14,27944,,,
1.30E-06,24,27952,,,
1.30E-06,12,27956,,,
1.30E-06,9,27959,,,
1.50E-06,3,27962,,,
1.30E-06,21,27969,,,
1.30E-06,39,27970,,,
1.30E-06,51,27970,,,
1.40E-06,17,27972,,,
1.40E-06,66,27979,,,
1.30E-06,14,27980,,,
1.30E-06,4,27981,,,
1.30E-06,45,27980,,,
1.40E-06,60,27981,,,
1.40E-06,59,27983,,,
1.30E-06,36,27982,,,
1.30E-06,32,27982,,,
1.30E-06,41,27986,,,
1.40E-06,3,27990,,,
1.30E-06,21,27989,,,
1.30E-06,15,27988,,,
1.30E-06,43,27990,,,
1.30E-06,8,27994,,,
1.30E-06,12,27997,,,
1.30E-06,26,27996,,,
1.40E-06,45,27998,,,
1.40E-06,1,27997,,,
