cas operacie,vybrane cislo,velkost frontu,,,
0.0002753,25,3692,,,
0.0002635,14,3693,,,
0.0002637,45,3696,,,
0.0002776,27,3698,,,
0.0002081,24,3701,,,
0.0002078,6,3700,,,
0.0002011,5,3700,,,
0.0002022,4,3700,,,
0.0002968,13,3699,,,
0.0002105,9,3706,,,
0.0002594,32,3707,,,
0.000252,12,3706,,,
0.0002683,3,3709,,,
0.0002691,33,3708,,,
0.0002676,1,3707,,,
0.0007305,18,3707,,,
0.0003086,24,3706,,,
0.0005822,41,3712,,,
0.0003546,21,3711,,,
0.0003477,26,3712,,,
0.0002757,3,3715,,,
0.0002541,39,3714,,,
0.0002029,33,3713,,,
0.0002241,34,3714,,,
0.0002115,32,3713,,,
0.0005375,48,3713,,,
0.0002121,47,3712,,,
0.0002042,19,3711,,,
0.0002045,31,3710,,,
0.0002137,20,3709,,,
0.0002037,15,3713,,,
0.0003968,12,3712,,,
0.0002045,19,3712,,,
0.0002045,13,3711,,,
0.0002037,7,3712,,,
0.0002027,36,3711,,,
0.000203,50,3710,,,
0.0003803,44,3710,,,
0.0002093,44,3710,,,
0.0002458,9,3710,,,
0.0002724,24,3709,,,
0.0002744,32,3708,,,
0.0002031,34,3709,,,
0.0002078,10,3708,,,
0.0002022,11,3709,,,
0.0002027,7,3708,,,
0.0002023,28,3707,,,
0.0002028,17,3708,,,
0.0002028,18,3707,,,
0.0002065,31,3708,,,
0.0002778,42,3708,,,
0.0003928,50,3713,,,
0.0003231,22,3712,,,
0.0002626,11,3712,,,
0.0002044,40,3717,,,
0.000203,13,3716,,,
0.0002018,36,3715,,,
0.0002024,41,3714,,,
0.0002024,44,3713,,,
0.0002023,24,3715,,,
0.000202,45,3714,,,
0.0002067,47,3714,,,
0.000202,50,3713,,,
0.0002022,9,3712,,,
0.000202,33,3715,,,
0.0003278,16,3720,,,
0.0002031,15,3719,,,
0.0002082,32,3721,,,
0.0002605,30,3724,,,
0.0003779,13,3723,,,
0.0002516,26,3722,,,
0.0002638,6,3722,,,
0.0002603,10,3721,,,
0.0002662,50,3722,,,
0.0002731,46,3725,,,
0.0002649,1,3729,,,
0.0002639,20,3729,,,
0.0003596,34,3728,,,
0.0004637,31,3727,,,
0.000285,48,3728,,,
0.0002616,27,3727,,,
0.0002052,6,3727,,,
0.0002115,25,3726,,,
0.0002816,39,3725,,,
0.0002616,30,3727,,,
0.0015087,32,3729,,,
0.0003322,2,3731,,,
0.0003129,44,3734,,,
0.001,50,3733,,,
0.0005758,44,3732,,,
0.0003665,28,3732,,,
0.0003538,16,3734,,,
0.0002498,7,3734,,,
0.0002717,8,3733,,,
0.0002725,35,3732,,,
0.0002788,24,3731,,,
0.0003106,33,3730,,,
0.0002046,23,3731,,,
0.0002037,48,3730,,,
0.0002034,49,3729,,,
0.0002127,50,3728,,,
0.0002338,11,3732,,,
0.000483,44,3731,,,
0.0002043,15,3732,,,
0.0002023,12,3733,,,
0.0002024,50,3732,,,
0.0002097,11,3736,,,
0.0002775,41,3735,,,
0.0002309,28,3734,,,
0.0002029,27,3735,,,
0.0002828,21,3737,,,
0.0002033,35,3738,,,
0.0002033,1,3739,,,
0.0002023,26,3738,,,
0.0002029,19,3738,,,
0.000249,32,3740,,,
0.0002034,28,3739,,,
0.0002022,42,3740,,,
0.0004373,11,3742,,,
0.0003158,15,3741,,,
0.0002131,6,3744,,,
0.0002023,22,3746,,,
0.0004511,6,3749,,,
0.0003942,17,3749,,,
0.000314,46,3748,,,
0.000408,34,3747,,,
0.0002626,2,3746,,,
0.0002795,9,3745,,,
0.0004656,42,3748,,,
0.000255,47,3752,,,
0.0002506,32,3752,,,
0.0005103,3,3751,,,
0.0002834,9,3750,,,
0.0003473,2,3750,,,
0.000239,36,3749,,,
0.0002664,18,3755,,,
0.0002584,22,3758,,,
0.0002574,15,3757,,,
0.0002862,40,3761,,,
0.0002048,41,3761,,,
0.0002042,41,3761,,,
0.0004853,38,3761,,,
0.0003726,39,3760,,,
0.0014424,3,3759,,,
0.0004805,20,3758,,,
0.0002631,7,3762,,,
0.0003645,37,3762,,,
0.0002067,3,3763,,,
0.0002026,16,3762,,,
0.0003247,40,3762,,,
0.0002063,37,3762,,,
0.0002038,43,3761,,,
0.0002134,8,3760,,,
0.0002031,5,3761,,,
0.0002033,19,3760,,,
0.0002036,17,3761,,,
0.0002039,40,3761,,,
0.000203,13,3760,,,
0.000203,13,3761,,,
0.0002345,49,3762,,,
0.0002042,38,3761,,,
0.0002031,18,3760,,,
0.0002039,46,3760,,,
0.0002021,26,3760,,,
0.0002021,20,3759,,,
0.0002079,1,3758,,,
0.0002022,3,3757,,,
0.0002125,3,3757,,,
0.0002064,22,3756,,,
0.0002529,13,3758,,,
0.000253,31,3759,,,
0.0002613,48,3759,,,
0.0004408,18,3759,,,
0.0002892,37,3761,,,
0.0002622,18,3760,,,
0.0002685,20,3759,,,
0.0002993,35,3759,,,
0.0002664,26,3758,,,
0.0002621,17,3758,,,
0.0002644,44,3757,,,
0.0002639,26,3762,,,
0.0002668,6,3762,,,
0.0002203,39,3761,,,
0.0002072,25,3762,,,
0.0002028,22,3761,,,
0.0002021,19,3760,,,
0.0002023,16,3760,,,
0.0002026,28,3762,,,
0.0002069,30,3763,,,
0.0002041,32,3767,,,
0.0002033,6,3766,,,
0.0003278,18,3767,,,
0.0002734,14,3774,,,
0.0002642,42,3780,,,
0.000286,49,3782,,,
0.0006551,45,3785,,,
0.0003788,9,3790,,,
0.000331,42,3789,,,
0.0004588,5,3789,,,
0.0002047,6,3790,,,
0.0002776,3,3791,,,
0.0002115,16,3792,,,
0.0002025,46,3791,,,
0.000261,10,3791,,,
0.0002024,16,3796,,,
0.0002023,29,3795,,,
0.000211,18,3795,,,
0.000202,14,3796,,,
0.000211,1,3797,,,
0.0002253,29,3798,,,
0.0002022,40,3800,,,
0.0002667,32,3801,,,
0.0002636,1,3809,,,
0.000262,14,3809,,,
0.0002622,26,3810,,,
0.0002622,19,3809,,,
0.00031,50,3813,,,
0.000262,22,3812,,,
0.0003043,38,3811,,,
0.000204,3,3813,,,
0.0002014,30,3815,,,
0.0002062,1,3814,,,
0.0002018,21,3813,,,
0.0002012,9,3812,,,
0.0002064,46,3815,,,
0.0002141,3,3814,,,
0.0002076,27,3816,,,
0.0002462,3,3818,,,
0.000256,46,3818,,,
0.0002538,14,3818,,,
0.0002614,22,3817,,,
0.000262,25,3816,,,
0.0002609,33,3818,,,
0.0002625,10,3818,,,
0.0002614,6,3818,,,
0.0002881,30,3818,,,
0.0002612,18,3817,,,
0.0002635,47,3819,,,
0.0002634,16,3820,,,
0.0002975,49,3820,,,
0.0002675,47,3819,,,
0.000274,19,3818,,,
0.0002774,39,3818,,,
0.0002852,26,3817,,,
0.0004214,35,3820,,,
0.0002388,31,3821,,,
0.0002607,50,3824,,,
0.0021182,24,3823,,,
0.0002816,49,3822,,,
0.0002725,21,3823,,,
0.0002778,20,3827,,,
0.0002767,45,3832,,,
0.0002663,13,3831,,,
0.0002637,45,3833,,,
0.0002877,26,3835,,,
0.0006517,20,3836,,,
0.0002045,7,3839,,,
0.0002028,23,3838,,,
0.0002997,41,3840,,,
0.0003798,9,3843,,,
0.0002632,47,3843,,,
0.0002615,11,3843,,,
0.0002618,32,3842,,,
0.0002651,23,3841,,,
0.0002028,50,3843,,,
0.000216,10,3842,,,
0.0002024,33,3846,,,
0.0002032,30,3846,,,
0.0002631,36,3849,,,
0.000203,11,3851,,,
0.0002022,2,3851,,,
0.0002557,47,3851,,,
0.0002519,5,3850,,,
0.0002617,27,3850,,,
0.0002642,45,3849,,,
0.0002621,35,3848,,,
0.0002646,8,3849,,,
0.0002618,1,3854,,,
0.0002629,31,3858,,,
0.0002615,22,3858,,,
0.0002661,7,3861,,,
0.0002628,50,3861,,,
0.0002612,23,3861,,,
0.0002635,41,3861,,,
0.0002818,42,3861,,,
0.0003766,49,3864,,,
0.000206,37,3868,,,
0.0002053,10,3867,,,
0.0002037,27,3867,,,
0.0002033,18,3867,,,
0.0002032,40,3867,,,
0.0002984,26,3866,,,
0.0002274,32,3866,,,
0.0002025,49,3866,,,
0.0003068,25,3866,,,
0.0002043,45,3865,,,
0.0002047,13,3867,,,
0.0002047,48,3878,,,
0.0002029,1,3877,,,
0.0002026,44,3876,,,
0.0002032,7,3877,,,
0.0002033,42,3881,,,
0.0002031,21,3880,,,
0.000203,1,3879,,,
0.000202,39,3878,,,
0.0002034,4,3879,,,
0.0002819,1,3883,,,
0.0002467,48,3885,,,
0.0002117,41,3884,,,
0.0002043,2,3883,,,
0.0002299,23,3882,,,
0.0002025,28,3884,,,
0.0002074,36,3883,,,
0.000202,10,3883,,,
0.000203,26,3885,,,
0.000203,1,3885,,,
0.0002036,21,3884,,,
0.0002034,30,3883,,,
0.0003198,9,3885,,,
0.0002633,48,3886,,,
0.0002827,21,3886,,,
0.0003629,10,3885,,,
0.0002163,30,3887,,,
0.0004189,36,3887,,,
0.0002235,2,3886,,,
0.0002052,5,3886,,,
0.0002033,9,3886,,,
0.0002715,17,3889,,,
0.0002605,21,3888,,,
0.0002746,35,3889,,,
0.0002658,42,3888,,,
0.0002639,19,3888,,,
0.0002632,17,3887,,,
0.0002663,7,3886,,,
0.0002627,34,3886,,,
0.0002662,40,3886,,,
0.0004309,32,3887,,,
0.0002046,5,3890,,,
0.0002352,40,3889,,,
0.0002033,9,3890,,,
0.00023,3,3889,,,
0.0002385,46,3889,,,
0.0002037,1,3888,,,
0.0002041,34,3887,,,
0.0002168,34,3886,,,
0.0002861,49,3886,,,
0.0002055,5,3886,,,
0.0002041,20,3886,,,
0.0002892,16,3890,,,
0.0002675,1,3889,,,
0.000266,28,3888,,,
0.0002056,10,3895,,,
0.0002083,19,3895,,,
0.0004855,36,3894,,,
0.0002414,23,3895,,,
0.0002355,41,3896,,,
0.0002447,29,3897,,,
0.0002393,1,3896,,,
0.0002339,23,3895,,,
0.0003062,27,3896,,,
0.0002042,7,3897,,,
0.0002034,38,3897,,,
0.0002038,48,3897,,,
0.0003568,10,3896,,,
0.0002081,29,3898,,,
0.0002141,17,3899,,,
0.000204,38,3899,,,
0.0002667,31,3899,,,
0.000275,15,3904,,,
0.0002744,43,3907,,,
0.0002518,12,3906,,,
0.0002048,30,3906,,,
0.0002032,12,3910,,,
0.0002042,45,3912,,,
0.0002421,12,3911,,,
0.0002659,37,3911,,,
0.000515,45,3910,,,
0.0002285,12,3911,,,
0.0010109,19,3912,,,
0.0005947,26,3911,,,
0.0002772,39,3911,,,
0.0002636,41,3912,,,
0.0002639,6,3914,,,
0.0002647,29,3914,,,
0.0002627,22,3913,,,
0.0002748,9,3912,,,
0.0002663,34,3913,,,
0.0002646,10,3915,,,
0.0003237,46,3914,,,
0.0002053,8,3913,,,
0.0002814,5,3915,,,
0.0002578,39,3914,,,
0.0002099,17,3913,,,
0.0002041,8,3913,,,
0.0002503,4,3918,,,
0.0002642,42,3922,,,
0.0002635,36,3922,,,
0.0002641,23,3922,,,
0.0002834,5,3923,,,
0.0002626,22,3924,,,
0.0002681,17,3925,,,
0.0003195,4,3928,,,
0.0002071,15,3927,,,
0.0002289,37,3926,,,
0.0003307,35,3926,,,
0.0002039,34,3925,,,
0.0002888,47,3930,,,
0.000266,29,3930,,,
0.0002657,17,3930,,,
0.0002615,31,3929,,,
0.0002659,42,3929,,,
0.0002644,23,3931,,,
0.0002856,1,3930,,,
0.000263,23,3930,,,
0.0006039,39,3929,,,
0.0002045,35,3932,,,
0.0002033,23,3933,,,
0.0002452,22,3932,,,
0.0002192,6,3937,,,
0.0002582,3,3941,,,
0.0003366,38,3942,,,
0.0002928,18,3941,,,
0.0002513,16,3940,,,
0.0003004,43,3939,,,
0.0009641,49,3939,,,
0.0007203,47,3943,,,
0.0002643,43,3943,,,
0.0004359,12,3944,,,
0.000266,28,3950,,,
0.0002507,46,3949,,,
0.0002079,48,3949,,,
0.0002018,25,3950,,,
0.0002124,22,3949,,,
0.0002021,50,3948,,,
0.0002071,43,3947,,,
0.0002025,32,3947,,,
0.0002019,43,3946,,,
0.0002415,2,3949,,,
0.0002554,35,3949,,,
0.0002585,36,3948,,,
0.0002617,16,3949,,,
0.0002627,48,3948,,,
0.0002628,50,3951,,,
0.0002619,32,3950,,,
0.0002647,3,3949,,,
0.0002717,5,3950,,,
0.0002634,25,3950,,,
0.0002617,18,3950,,,
0.0002629,27,3953,,,
0.0002626,47,3952,,,
0.0002639,24,3951,,,
0.0002661,28,3954,,,
0.0002622,7,3954,,,
0.0002637,18,3953,,,
0.0002676,8,3953,,,
0.0033977,33,3958,,,
0.0002444,46,3957,,,
0.0002959,26,3957,,,
0.0002374,44,3959,,,
0.0002397,19,3958,,,
0.0002976,1,3957,,,
0.0002367,17,3956,,,
0.0004252,15,3961,,,
0.0004033,40,3960,,,
0.0002051,41,3960,,,
0.0002032,50,3961,,,
0.0003373,24,3963,,,
0.0003568,2,3962,,,
0.000278,47,3968,,,
0.0002038,40,3968,,,
0.0002037,48,3967,,,
0.000342,38,3969,,,
0.000208,28,3971,,,
0.0003317,30,3974,,,
0.0002976,24,3975,,,
0.000252,34,3979,,,
0.0002618,45,3981,,,
0.0002644,19,3983,,,
0.000262,36,3982,,,
0.0003247,42,3981,,,
0.0002038,38,3981,,,
0.0002029,6,3983,,,
0.0002012,14,3982,,,
0.0002023,2,3984,,,
0.0002803,18,3989,,,
0.0002161,34,3988,,,
0.0002023,11,3989,,,
0.0002029,47,3995,,,
0.0003743,8,3996,,,
0.0010165,26,3995,,,
0.0002358,48,3995,,,
0.0002393,6,3995,,,
0.0002868,49,3994,,,
0.0002063,50,3993,,,
0.0002047,49,3996,,,
0.0002037,36,3996,,,
0.00022,20,3995,,,
0.0002674,12,3997,,,
0.000263,6,4001,,,
0.0002632,20,4002,,,
0.000264,4,4002,,,
0.0003295,4,4004,,,
0.0002673,30,4004,,,
0.0002634,16,4005,,,
0.0002556,14,4005,,,
0.0002639,37,4008,,,
0.0002892,33,4009,,,
0.0002804,43,4009,,,
0.0002474,10,4009,,,
0.0002801,43,4008,,,
0.0002801,19,4007,,,
0.0002766,29,4006,,,
0.0003268,30,4009,,,
0.0003415,1,4011,,,
0.0002109,48,4012,,,
0.000204,1,4013,,,
0.0002029,32,4012,,,
0.0002091,35,4011,,,
0.0002031,28,4010,,,
0.0002032,16,4010,,,
0.0002029,15,4009,,,
0.0002077,23,4009,,,
0.0003085,3,4017,,,
0.0002504,18,4017,,,
0.0002175,11,4016,,,
0.0003066,15,4015,,,
0.0002322,38,4014,,,
0.0002041,10,4017,,,
0.0003707,48,4019,,,
0.0002064,6,4020,,,
0.0002031,30,4021,,,
0.0002033,6,4023,,,
0.0002025,3,4023,,,
0.0002028,30,4024,,,
0.0002588,35,4023,,,
0.0002855,1,4022,,,
0.0002271,48,4022,,,
0.0002085,17,4022,,,
0.0002035,41,4023,,,
0.0002032,15,4022,,,
0.0002034,47,4021,,,
0.0002526,29,4026,,,
0.0002575,39,4027,,,
0.0004846,36,4028,,,
0.0002704,14,4029,,,
0.0003025,33,4029,,,
0.0002769,3,4030,,,
0.0002809,2,4032,,,
0.0003284,5,4032,,,
0.0004692,9,4035,,,
0.0002073,14,4039,,,
0.0006533,27,4039,,,
0.0002661,4,4041,,,
0.0002638,40,4042,,,
0.0003854,19,4044,,,
0.0002701,15,4043,,,
0.0002631,27,4043,,,
0.000261,15,4042,,,
0.0002737,41,4048,,,
0.0002724,21,4048,,,
0.0002532,3,4047,,,
0.0002724,37,4053,,,
0.0002555,41,4057,,,
0.0002504,8,4056,,,
0.0002642,48,4056,,,
0.000262,25,4055,,,
0.0002602,30,4054,,,
0.0002646,25,4053,,,
0.0002618,13,4055,,,
0.0002653,38,4061,,,
0.0002624,28,4060,,,
0.0004995,33,4064,,,
0.0002051,38,4067,,,
0.000204,29,4066,,,
0.0002074,8,4068,,,
0.0002031,7,4067,,,
0.0002037,5,4066,,,
0.0002039,38,4065,,,
0.0002031,3,4064,,,
0.000239,31,4063,,,
0.0002537,3,4065,,,
0.0002571,25,4064,,,
0.0002651,48,4067,,,
0.0002618,3,4067,,,
0.0002635,50,4066,,,
0.0002056,43,4068,,,
0.000402,18,4067,,,
0.0002652,1,4073,,,
0.0002646,43,4081,,,
0.0002698,16,4080,,,
0.0002669,5,4081,,,
0.0002256,21,4082,,,
0.0002043,23,4085,,,
0.0003261,31,4086,,,
0.0002331,11,4086,,,
0.0002051,2,4085,,,
0.0002146,40,4084,,,
0.0004399,2,4083,,,
0.0004099,42,4082,,,
0.0002113,40,4085,,,
0.0002024,42,4086,,,
0.0002026,13,4085,,,
0.0002018,50,4084,,,
0.0002068,11,4083,,,
0.0002025,37,4083,,,
0.0002777,27,4094,,,
0.0002725,41,4094,,,
0.0002591,15,4094,,,
0.0009614,12,4098,,,
0.0004173,10,4099,,,
0.0006358,47,4098,,,
0.0002035,33,4101,,,
0.0002029,14,4100,,,
0.000204,34,4102,,,
0.000203,28,4102,,,
0.0002127,38,4102,,,
0.0002026,47,4105,,,
0.0002031,26,4110,,,
0.0002678,15,4112,,,
0.0002072,36,4115,,,
0.0002087,36,4115,,,
0.0002025,24,4114,,,
0.0002845,44,4113,,,
0.0002561,11,4114,,,
0.0002615,11,4117,,,
0.0002613,28,4120,,,
0.0002743,12,4120,,,
0.0002631,8,4119,,,
0.0002062,11,4123,,,
0.0002028,42,4128,,,
0.0002025,18,4127,,,
0.0002663,35,4128,,,
0.0002948,22,4130,,,
0.0002061,24,4133,,,
0.0002034,9,4134,,,
0.0002033,48,4135,,,
0.0002445,50,4134,,,
0.0002042,43,4133,,,
0.0002038,4,4135,,,
0.0002623,31,4140,,,
0.0002655,29,4143,,,
0.0002196,47,4144,,,
0.000205,7,4144,,,
0.0005846,21,4145,,,
0.0004809,13,4144,,,
0.0002755,16,4144,,,
0.0002636,14,4144,,,
0.0002638,29,4149,,,
0.00027,23,4158,,,
0.000361,10,4161,,,
0.0004127,5,4162,,,
0.0002386,43,4163,,,
0.0002029,47,4166,,,
0.0002033,41,4167,,,
0.0002034,17,4169,,,
0.000223,16,4172,,,
0.0002036,13,4171,,,
0.0002598,32,4171,,,
0.000201,26,4175,,,
0.0002501,41,4175,,,
0.0002038,19,4174,,,
0.0002013,36,4173,,,
0.0002015,19,4178,,,
0.0002713,26,4179,,,
0.0002518,3,4181,,,
0.0002621,17,4184,,,
0.000262,46,4183,,,
0.0002631,23,4185,,,
0.0003089,17,4184,,,
0.0002714,3,4185,,,
0.0002604,26,4184,,,
0.0002605,44,4183,,,
0.00026,49,4183,,,
0.0002647,25,4186,,,
0.0002655,15,4185,,,
0.0002729,31,4184,,,
0.0002719,30,4185,,,
0.0002606,32,4187,,,
0.0002691,42,4191,,,
0.0002537,50,4191,,,
0.000207,43,4194,,,
0.0002555,20,4196,,,
0.0002561,44,4196,,,
0.0002617,17,4195,,,
0.0002612,21,4197,,,
0.0002679,5,4199,,,
0.0002633,2,4198,,,
0.0002726,39,4197,,,
0.0002087,47,4198,,,
0.0002038,39,4197,,,
0.0003334,14,4205,,,
0.0004336,43,4204,,,
0.0003204,13,4206,,,
0.0002153,35,4205,,,
0.0002466,44,4209,,,
0.000333,17,4208,,,
0.0002043,47,4207,,,
0.0002699,45,4210,,,
0.0002612,17,4211,,,
0.0004053,8,4216,,,
0.0002747,18,4219,,,
0.0002763,8,4218,,,
0.0002481,16,4218,,,
0.0002717,49,4218,,,
0.0002713,26,4219,,,
0.0002702,44,4218,,,
0.0002727,38,4217,,,
0.0002708,49,4216,,,
0.0002691,14,4217,,,
0.0002691,28,4216,,,
0.0002372,4,4215,,,
0.0002026,23,4214,,,
0.0002586,5,4216,,,
0.0002028,10,4215,,,
0.0002066,23,4214,,,
0.0002592,23,4215,,,
0.0002511,20,4214,,,
0.0002848,23,4220,,,
0.0002977,37,4220,,,
0.000269,11,4221,,,
0.0004248,17,4220,,,
0.0004229,16,4221,,,
0.0002609,40,4225,,,
0.0004074,10,4226,,,
0.0003297,15,4225,,,
0.000213,3,4226,,,
0.0002472,30,4225,,,
0.0002625,40,4225,,,
0.0002032,4,4225,,,
0.0002024,26,4225,,,
0.000203,29,4227,,,
0.0002112,11,4227,,,
0.000202,15,4230,,,
0.0002249,48,4230,,,
0.0002029,22,4229,,,
0.0002034,27,4228,,,
0.0002159,10,4227,,,
0.0002027,19,4227,,,
0.0002026,10,4227,,,
0.0002065,37,4226,,,
0.0002025,4,4225,,,
0.000202,22,4228,,,
0.0002021,22,4229,,,
0.0003054,42,4232,,,
0.0002585,26,4233,,,
0.0002125,18,4234,,,
0.0002044,7,4238,,,
0.0002139,38,4239,,,
0.0002434,6,4240,,,
0.0002047,50,4239,,,
0.0002152,32,4239,,,
0.000205,3,4239,,,
0.0002041,13,4240,,,
0.0004464,31,4244,,,
0.0002724,30,4243,,,
0.0003859,2,4243,,,
0.0006771,35,4242,,,
0.0002477,32,4241,,,
0.0002513,50,4244,,,
0.000231,12,4244,,,
0.0002914,24,4243,,,
0.0008866,11,4242,,,
0.0006232,42,4241,,,
0.0005407,50,4240,,,
0.0002648,41,4247,,,
0.0002722,13,4248,,,
0.0003491,18,4253,,,
0.0003592,42,4255,,,
0.0005492,45,4256,,,
0.000282,4,4258,,,
0.0002626,30,4257,,,
0.00027,8,4257,,,
0.0002796,13,4256,,,
0.00027,32,4256,,,
0.0002735,32,4255,,,
0.0002793,33,4256,,,
0.0002649,31,4255,,,
0.0002708,49,4255,,,
0.0003407,7,4255,,,
0.0002797,16,4255,,,
0.00026,3,4254,,,
0.0004641,37,4253,,,
0.0002712,10,4253,,,
0.0002695,5,4255,,,
0.0002738,18,4255,,,
0.0011202,14,4254,,,
0.0008608,46,4255,,,
0.0007698,9,4256,,,
0.0002662,44,4256,,,
0.0002781,49,4255,,,
0.0002722,17,4257,,,
0.0002667,19,4258,,,
0.0002689,33,4258,,,
0.000262,32,4257,,,
0.0002647,10,4256,,,
0.0002633,37,4255,,,
0.0002743,6,4254,,,
0.0003175,21,4254,,,
0.000255,44,4253,,,
0.0002035,43,4253,,,
0.0002079,30,4253,,,
0.0002094,49,4252,,,
0.0003307,25,4252,,,
0.0002631,43,4251,,,
0.0002589,40,4255,,,
0.0002687,49,4257,,,
0.0002035,45,4257,,,
0.0002316,10,4259,,,
0.0002026,11,4259,,,
0.0002072,9,4260,,,
0.0002025,28,4259,,,
0.0002028,1,4258,,,
0.0003077,48,4265,,,
0.0002491,27,4266,,,
0.0002032,28,4267,,,
0.0002025,31,4266,,,
0.0002065,10,4267,,,
0.0002024,8,4266,,,
0.0002016,34,4265,,,
0.0002575,35,4272,,,
0.0002628,4,4275,,,
0.0002747,16,4278,,,
0.0002059,49,4277,,,
0.0002042,11,4276,,,
0.0005426,8,4275,,,
0.0002052,40,4276,,,
0.0002041,47,4275,,,
0.000203,21,4275,,,
0.0002028,6,4276,,,
0.0002029,49,4280,,,
0.0002025,32,4280,,,
0.0002564,24,4284,,,
0.0002072,29,4284,,,
0.0002027,19,4285,,,
0.0002569,37,4289,,,
0.0002508,17,4290,,,
0.0002619,7,4290,,,
0.000269,33,4290,,,
0.0002619,25,4289,,,
0.0002749,13,4288,,,
0.0004478,24,4287,,,
0.0002628,22,4286,,,
0.0002756,23,4286,,,
0.0002634,49,4287,,,
0.0002629,29,4287,,,
0.0002648,50,4286,,,
0.0003501,50,4289,,,
0.0002044,11,4290,,,
0.0002649,40,4291,,,
0.0003504,29,4291,,,
0.0004757,48,4290,,,
0.0002527,39,4293,,,
0.0002835,6,4292,,,
0.0002919,22,4291,,,
0.0002983,43,4290,,,
0.0005866,7,4289,,,
0.0002126,36,4288,,,
0.0002046,24,4288,,,
0.0002885,6,4287,,,
0.0002054,12,4288,,,
0.0002091,47,4288,,,
0.000207,14,4294,,,
0.0002025,50,4293,,,
0.0002237,38,4292,,,
0.0002143,3,4293,,,
0.0002026,41,4293,,,
0.0002165,1,4293,,,
0.0002178,31,4292,,,
0.0002019,40,4291,,,
0.000213,32,4290,,,
0.0003253,40,4291,,,
0.0002157,9,4297,,,
0.0002542,18,4298,,,
0.0002535,46,4299,,,
0.0002616,33,4301,,,
0.0006896,9,4306,,,
0.0002827,3,4308,,,
0.0002624,37,4310,,,
0.000262,1,4309,,,
0.000354,39,4313,,,
0.0002151,21,4312,,,
0.0002042,14,4311,,,
0.0002874,35,4312,,,
0.0002547,22,4311,,,
0.0002029,35,4312,,,
0.0002093,48,4317,,,
0.0002545,35,4319,,,
0.0002581,2,4319,,,
0.0002643,44,4318,,,
0.0003354,34,4317,,,
0.0002035,39,4318,,,
0.0002039,48,4321,,,
0.000203,3,4321,,,
0.0002025,9,4323,,,
0.0005081,27,4322,,,
0.0002668,34,4321,,,
0.0002717,13,4320,,,
0.000266,18,4319,,,
0.0002629,2,4319,,,
0.0002627,2,4319,,,
0.0002633,6,4319,,,
0.0002786,5,4319,,,
0.0002323,45,4318,,,
0.0002058,49,4317,,,
0.0002221,37,4318,,,
0.0002078,7,4321,,,
0.0002061,40,4321,,,
0.0005284,36,4321,,,
0.0002411,1,4321,,,
0.0002685,13,4322,,,
0.000268,32,4323,,,
0.0002661,37,4325,,,
0.0002636,4,4326,,,
0.0002619,12,4325,,,
0.0002597,3,4325,,,
0.0002056,50,4327,,,
0.0002038,45,4328,,,
0.0002085,26,4327,,,
0.0002236,17,4328,,,
0.0008159,34,4327,,,
0.0002048,42,4328,,,
0.0002231,32,4327,,,
0.0002048,50,4326,,,
0.0004235,31,4331,,,
0.0002177,3,4330,,,
0.0002962,19,4330,,,
0.0002649,32,4330,,,
0.0002628,27,4332,,,
0.0002924,16,4332,,,
0.0002678,9,4332,,,
0.000264,6,4332,,,
0.0003587,32,4331,,,
0.0002633,30,4330,,,
0.0002756,6,4334,,,
0.0002541,4,4334,,,
0.0003505,10,4333,,,
0.0002051,13,4335,,,
0.0002639,10,4337,,,
0.0002629,44,4343,,,
0.0002628,10,4344,,,
0.0002633,10,4344,,,
0.0002841,34,4344,,,
0.000264,40,4343,,,
0.0002637,6,4344,,,
0.0002642,42,4344,,,
0.0002633,13,4344,,,
0.0002809,34,4347,,,
0.0002407,3,4346,,,
0.0002067,24,4345,,,
0.0002035,7,4348,,,
0.0002075,7,4348,,,
0.0002033,36,4354,,,
0.0002023,36,4355,,,
0.0002024,16,4354,,,
0.0002024,15,4354,,,
0.0002565,33,4353,,,
0.0002519,12,4352,,,
0.0002712,2,4353,,,
0.0002673,17,4352,,,
0.000666,20,4357,,,
0.0002655,16,4360,,,
0.0002643,6,4362,,,
0.0003022,19,4362,,,
0.0003642,46,4362,,,
0.0002643,36,4363,,,
0.0002632,37,4363,,,
0.0002637,1,4362,,,
0.0002642,39,4361,,,
0.0002636,7,4363,,,
0.0002716,6,4363,,,
0.0002043,19,4364,,,
0.0004928,7,4366,,,
0.0002019,24,4371,,,
0.0002529,42,4371,,,
0.0002007,35,4371,,,
0.0002729,37,4373,,,
0.0002728,1,4377,,,
0.0002711,17,4376,,,
0.0003191,28,4379,,,
0.0002211,12,4382,,,
0.0002097,33,4382,,,
0.0002754,14,4384,,,
0.0002232,25,4386,,,
0.0002925,10,4388,,,
0.0002089,10,4388,,,
0.0002079,43,4387,,,
0.0002885,3,4392,,,
0.0004595,34,4391,,,
0.0002906,41,4392,,,
0.0002866,37,4391,,,
0.0002665,45,4390,,,
0.0002661,28,4389,,,
0.0002667,33,4390,,,
0.0002792,7,4390,,,
0.0002691,29,4389,,,
0.0002662,42,4388,,,
0.0002663,24,4391,,,
0.0002668,10,4390,,,
0.0002852,41,4389,,,
0.0002082,4,4391,,,
0.0002366,26,4390,,,
0.000207,37,4395,,,
0.0002379,25,4395,,,
0.0002591,3,4394,,,
0.0002575,44,4395,,,
