cas operacie,cislo,velkost frontu,,,
2.36E-05,3,842,,,
2.99E-05,3,842,,,
3.10E-05,3,845,,,
3.07E-05,3,847,,,
2.42E-05,3,848,,,
2.38E-05,3,848,,,
2.34E-05,3,845,,,
2.34E-05,3,850,,,
2.35E-05,3,849,,,
2.35E-05,3,850,,,
2.36E-05,3,849,,,
2.99E-05,3,851,,,
2.36E-05,3,851,,,
2.79E-05,3,851,,,
2.38E-05,3,851,,,
2.35E-05,3,852,,,
2.35E-05,3,852,,,
3.02E-05,3,851,,,
3.14E-05,3,850,,,
4.07E-05,3,853,,,
4.09E-05,3,854,,,
3.13E-05,3,853,,,
3.15E-05,3,853,,,
3.15E-05,3,854,,,
3.51E-05,3,856,,,
3.25E-05,3,856,,,
6.68E-05,3,856,,,
3.20E-05,3,856,,,
2.40E-05,3,857,,,
2.39E-05,3,857,,,
2.37E-05,3,856,,,
2.94E-05,3,855,,,
2.94E-05,3,857,,,
3.20E-05,3,857,,,
3.15E-05,3,857,,,
3.12E-05,3,859,,,
3.05E-05,3,859,,,
2.98E-05,3,860,,,
3.13E-05,3,861,,,
2.99E-05,3,863,,,
3.11E-05,3,860,,,
3.15E-05,3,860,,,
3.13E-05,3,860,,,
2.38E-05,3,856,,,
2.38E-05,3,857,,,
2.36E-05,3,857,,,
2.38E-05,3,858,,,
0.0001793,3,858,,,
2.98E-05,3,858,,,
3.07E-05,3,858,,,
3.11E-05,3,858,,,
2.92E-05,3,859,,,
3.10E-05,3,861,,,
2.36E-05,3,863,,,
2.36E-05,3,863,,,
2.36E-05,3,863,,,
2.37E-05,3,871,,,
2.36E-05,3,871,,,
3.18E-05,3,871,,,
3.10E-05,3,872,,,
0.0001388,3,872,,,
0.0001497,3,875,,,
3.48E-05,3,875,,,
3.07E-05,3,873,,,
2.94E-05,3,876,,,
3.01E-05,3,876,,,
3.14E-05,3,878,,,
3.12E-05,3,880,,,
2.37E-05,3,880,,,
2.37E-05,3,880,,,
3.09E-05,3,881,,,
3.09E-05,3,881,,,
3.08E-05,3,893,,,
3.14E-05,3,898,,,
3.08E-05,3,911,,,
2.39E-05,3,915,,,
2.44E-05,3,915,,,
2.35E-05,3,918,,,
2.34E-05,3,917,,,
9.87E-05,3,916,,,
2.35E-05,3,914,,,
2.36E-05,3,917,,,
2.34E-05,3,915,,,
3.42E-05,3,916,,,
3.04E-05,3,921,,,
2.76E-05,3,927,,,
2.97E-05,3,929,,,
3.66E-05,3,929,,,
3.04E-05,3,932,,,
3.10E-05,3,928,,,
3.24E-05,3,936,,,
2.45E-05,3,940,,,
3.23E-05,3,940,,,
3.11E-05,3,939,,,
3.16E-05,3,940,,,
2.38E-05,3,943,,,
2.38E-05,3,944,,,
2.89E-05,3,947,,,
2.96E-05,3,948,,,
3.07E-05,3,948,,,
3.10E-05,3,946,,,
3.11E-05,3,946,,,
3.06E-05,3,941,,,
3.11E-05,3,943,,,
0.0001153,3,943,,,
2.91E-05,3,945,,,
2.84E-05,3,946,,,
3.11E-05,3,945,,,
3.10E-05,3,945,,,
2.98E-05,3,941,,,
2.93E-05,3,941,,,
2.79E-05,3,945,,,
2.84E-05,3,946,,,
2.93E-05,3,949,,,
2.89E-05,3,949,,,
2.85E-05,3,951,,,
6.87E-05,3,951,,,
2.88E-05,3,950,,,
2.84E-05,3,948,,,
3.20E-05,3,948,,,
2.93E-05,3,949,,,
5.93E-05,3,953,,,
2.82E-05,3,952,,,
3.17E-05,3,950,,,
3.07E-05,3,949,,,
3.05E-05,3,950,,,
2.99E-05,3,950,,,
2.78E-05,3,953,,,
2.74E-05,3,954,,,
2.77E-05,3,952,,,
2.81E-05,3,952,,,
2.76E-05,3,954,,,
2.80E-05,3,953,,,
3.06E-05,3,955,,,
2.79E-05,3,951,,,
2.76E-05,3,951,,,
2.78E-05,3,951,,,
2.69E-05,3,955,,,
2.77E-05,3,957,,,
2.77E-05,3,957,,,
