cas operacie,index prvku,dlzka zoznamu,,,,,,,
8.43E-05,0,12,,,,,0.0000843,0,17
0.0001048,0,16,,,,,0.0000842,0,17
0.0001106,0,17,,,,,0.0000846,0,17
0.0001328,0,18,,,,,0.0000851,0,17
8.54E-05,0,18,,,,,0.0000842,0,17
8.52E-05,0,19,,,,,0.0000959,0,17
8.37E-05,0,22,,,,,0.000084,0,17
8.89E-05,0,21,,,,,0.0000836,0,17
8.52E-05,0,20,,,,,0.0001218,0,17
8.40E-05,0,19,,,,,0.0000932,0,17
8.59E-05,0,18,,,,,0.0000839,0,17
0.000151,0,17,,,,,0.0001342,0,17
8.47E-05,0,14,,,,,0.0000839,0,17
8.45E-05,0,13,,,,,0.0000851,0,17
8.45E-05,0,13,,,,,0.0000923,0,17
9.15E-05,0,12,,,,,0.0000904,0,17
8.42E-05,0,12,,,,,0.0000931,0,17
9.18E-05,0,12,,,,,0.000099,0,17
8.42E-05,0,12,,,,,0.0000846,0,17
8.31E-05,0,13,,,,,0.0004124,0,18
9.25E-05,0,11,,,,,0.0001754,0,18
0.0001662,0,10,,,,,0.0001901,0,18
0.0001254,0,10,,,,,0.0001397,0,18
8.50E-05,0,10,,,,,0.0001726,0,18
8.98E-05,0,10,,,,,0.0001219,0,18
0.0001251,0,12,,,,,0.0001318,0,18
0.0008624,0,11,,,,,0.0001154,0,18
8.52E-05,0,9,,,,,0.0001185,0,18
8.49E-05,0,8,,,,,0.0000839,0,18
0.0001273,0,10,,,,,0.0000843,0,18
8.57E-05,0,12,,,,,0.0000842,0,18
8.50E-05,0,11,,,,,0.0001956,0,18
8.94E-05,0,11,,,,,0.0002247,0,18
8.49E-05,0,11,,,,,0.0000845,0,18
8.44E-05,0,9,,,,,0.0000855,0,18
0.0001262,0,6,,,,,0.0000839,0,18
9.17E-05,0,6,,,,,0.0000999,0,18
8.43E-05,0,7,,,,,0.000117,0,18
8.42E-05,0,6,,,,,0.0000893,0,18
9.01E-05,0,5,,,,,0.000132,0,18
8.72E-05,0,8,,,,,0.0001328,0,18
8.38E-05,0,8,,,,,0.0001198,0,18
8.42E-05,0,7,,,,,0.0000941,0,18
8.47E-05,0,5,,,,,0.0000844,0,18
8.43E-05,0,3,,,,,0.0001037,0,18
8.99E-05,0,4,,,,,0.0001193,0,18
8.42E-05,0,5,,,,,0.0000848,0,18
8.42E-05,0,4,,,,,0.0002143,0,18
8.34E-05,0,3,,,,,0.0001051,0,18
8.56E-05,0,2,,,,,0.0001121,0,18
8.40E-05,0,1,,,,,0.0001051,0,18
2.46E-05,0,0,,,,,0.0000857,0,18
2.47E-05,0,0,,,,,0.000085,0,18
8.57E-05,0,1,,,,,0.0000932,0,18
2.55E-05,0,0,,,,,0.0000858,0,18
2.47E-05,0,0,,,,,0.0000949,0,18
8.49E-05,0,1,,,,,0.0000856,0,18
2.48E-05,0,0,,,,,0.0000844,0,18
2.62E-05,0,0,,,,,0.0000844,0,18
2.58E-05,0,0,,,,,0.0000852,0,18
8.37E-05,0,2,,,,,0.0001197,0,18
9.10E-05,0,3,,,,,0.0001785,0,18
8.44E-05,0,7,,,,,0.0000849,0,18
8.40E-05,0,15,,,,,0.0000868,0,18
8.38E-05,0,20,,,,,0.0000915,0,18
8.45E-05,0,23,,,,,0.0000935,0,18
9.56E-05,0,22,,,,,0.0002494,0,18
8.48E-05,0,22,,,,,0.0000884,0,18
8.88E-05,0,18,,,,,0.0000972,0,18
8.39E-05,0,17,,,,,0.0000861,0,18
8.38E-05,0,17,,,,,0.0000848,0,18
8.48E-05,0,18,,,,,0.0000851,0,18
8.40E-05,0,16,,,,,0.000391,0,18
8.34E-05,0,17,,,,,0.0001954,0,18
8.47E-05,0,18,,,,,0.0001328,0,18
8.38E-05,0,16,,,,,0.0000854,0,18
9.38E-05,0,17,,,,,0.0000859,0,18
8.33E-05,0,19,,,,,0.0000888,0,18
8.40E-05,0,18,,,,,0.0000848,0,18
8.40E-05,0,17,,,,,0.0000847,0,18
0.0001232,0,15,,,,,0.000084,0,18
0.0001207,0,15,,,,,0.000085,0,18
8.48E-05,0,15,,,,,0.000084,0,18
8.74E-05,0,15,,,,,0.000084,0,18
0.0001005,0,14,,,,,0.0000924,0,18
8.54E-05,0,16,,,,,0.0000835,0,18
0.0001467,0,19,,,,,0.0000911,0,18
8.64E-05,0,20,,,,,0.0000861,0,18
9.26E-05,0,19,,,,,0.0000837,0,18
8.53E-05,0,19,,,,,0.0000832,0,18
8.37E-05,0,19,,,,,0.000084,0,18
8.42E-05,0,22,,,,,0.0000845,0,18
8.59E-05,0,19,,,,,0.0000837,0,18
8.50E-05,0,18,,,,,0.0000915,0,18
8.44E-05,0,17,,,,,0.0000891,0,18
8.37E-05,0,17,,,,,0.0000837,0,18
8.36E-05,0,16,,,,,0.0000932,0,18
8.38E-05,0,14,,,,,0.0000842,0,18
8.39E-05,0,8,,,,,0.0000869,0,18
8.36E-05,0,14,,,,,0.0000839,0,18
8.43E-05,0,39,,,,,0.0000843,0,18
8.43E-05,0,40,,,,,0.0000843,0,18
0.0001736,0,37,,,,,0.0000841,0,18
0.0001077,0,36,,,,,0.0000844,0,18
0.0001122,0,35,,,,,0.0000844,0,18
8.45E-05,0,32,,,,,0.0001104,0,18
8.45E-05,0,31,,,,,0.0000858,0,18
8.52E-05,0,36,,,,,0.0000854,0,18
0.0001076,0,37,,,,,0.0000833,0,18
9.07E-05,0,34,,,,,0.0000837,0,18
8.45E-05,0,33,,,,,0.0000908,0,18
0.0001222,0,31,,,,,0.0000841,0,18
8.43E-05,0,31,,,,,0.0000836,0,18
8.49E-05,0,32,,,,,0.0000848,0,18
8.44E-05,0,32,,,,,0.000085,0,18
0.0001234,0,30,,,,,0.000084,0,18
0.0001964,0,31,,,,,0.0000915,0,18
0.0001102,0,31,,,,,0.0000916,0,18
8.72E-05,0,30,,,,,0.0000835,0,18
8.51E-05,0,38,,,,,0.0000843,0,18
8.48E-05,0,37,,,,,0.0001221,0,19
8.57E-05,0,38,,,,,0.0001175,0,19
9.06E-05,0,40,,,,,0.000173,0,19
8.45E-05,0,43,,,,,0.0001713,0,19
0.0001905,0,41,,,,,0.0001706,0,19
8.74E-05,0,37,,,,,0.0000885,0,19
0.000171,0,35,,,,,0.0001704,0,19
9.97E-05,0,36,,,,,0.0001298,0,19
8.64E-05,0,38,,,,,0.0001286,0,19
0.0001183,0,35,,,,,0.0000841,0,19
0.0001307,0,40,,,,,0.0000841,0,19
0.0002444,0,38,,,,,0.0000908,0,19
0.0003826,0,37,,,,,0.0001398,0,19
0.0001319,0,38,,,,,0.0000848,0,19
8.50E-05,0,40,,,,,0.0000918,0,19
0.0001123,0,38,,,,,0.0000847,0,19
8.82E-05,0,38,,,,,0.0000842,0,19
8.38E-05,0,39,,,,,0.000095,0,19
8.39E-05,0,49,,,,,0.0000904,0,19
8.49E-05,0,49,,,,,0.0000896,0,19
8.39E-05,0,45,,,,,0.0000867,0,19
8.43E-05,0,52,,,,,0.0000851,0,19
8.39E-05,0,51,,,,,0.0000843,0,19
9.23E-05,0,49,,,,,0.0000839,0,19
9.08E-05,0,54,,,,,0.0000844,0,19
8.62E-05,0,52,,,,,0.000084,0,19
0.0002254,0,49,,,,,0.0001446,0,19
8.35E-05,0,53,,,,,0.000117,0,19
0.0001169,0,53,,,,,0.0001259,0,19
8.55E-05,0,53,,,,,0.0001195,0,19
8.45E-05,0,55,,,,,0.0000839,0,19
9.31E-05,0,54,,,,,0.0000835,0,19
8.61E-05,0,52,,,,,0.000084,0,19
8.56E-05,0,55,,,,,0.0001078,0,19
8.39E-05,0,60,,,,,0.0000911,0,19
8.36E-05,0,59,,,,,0.0000837,0,19
8.44E-05,0,59,,,,,0.000085,0,19
8.52E-05,0,58,,,,,0.0000917,0,19
8.41E-05,0,57,,,,,0.0000892,0,19
8.41E-05,0,58,,,,,0.0000842,0,19
8.44E-05,0,57,,,,,0.0000994,0,19
8.46E-05,0,58,,,,,0.0000951,0,19
8.45E-05,0,59,,,,,0.0000833,0,19
8.39E-05,0,58,,,,,0.0000843,0,19
8.39E-05,0,58,,,,,0.0000836,0,19
8.39E-05,0,60,,,,,0.0000856,0,19
8.43E-05,0,56,,,,,0.0000837,0,19
8.41E-05,0,55,,,,,0.0000855,0,19
8.42E-05,0,51,,,,,0.0000855,0,19
8.48E-05,0,53,,,,,0.0000851,0,19
9.56E-05,0,52,,,,,0.0001117,0,19
8.34E-05,0,51,,,,,0.0001251,0,19
8.91E-05,0,50,,,,,0.0000845,0,19
8.41E-05,0,46,,,,,0.0000852,0,19
8.69E-05,0,43,,,,,0.000084,0,19
8.45E-05,0,45,,,,,0.0000833,0,19
8.41E-05,0,45,,,,,0.0001467,0,19
8.52E-05,0,46,,,,,0.0000926,0,19
8.40E-05,0,45,,,,,0.0000853,0,19
0.0001185,0,50,,,,,0.0000837,0,19
0.0002879,0,56,,,,,0.0000859,0,19
0.0001008,0,57,,,,,0.0000853,0,19
0.0001219,0,56,,,,,0.0000964,0,19
0.0001171,0,55,,,,,0.000095,0,19
8.74E-05,0,56,,,,,0.0000848,0,19
0.0001226,0,56,,,,,0.0000831,0,19
0.000131,0,57,,,,,0.0001608,0,19
0.0001313,0,56,,,,,0.0000866,0,19
0.0001217,0,57,,,,,0.0001167,0,19
8.67E-05,0,60,,,,,0.0000842,0,19
0.0001223,0,61,,,,,0.0000834,0,19
0.0001247,0,61,,,,,0.0001287,0,19
0.0001198,0,58,,,,,0.0000842,0,19
0.0001079,0,58,,,,,0.0000847,0,19
9.06E-05,0,56,,,,,0.0000866,0,19
8.48E-05,0,57,,,,,0.0000844,0,19
9.06E-05,0,59,,,,,0.0000839,0,19
8.56E-05,0,62,,,,,0.0000862,0,19
0.0001216,0,62,,,,,0.0000843,0,19
8.59E-05,0,65,,,,,0.0000837,0,19
8.48E-05,0,69,,,,,0.0000839,0,19
9.03E-05,0,70,,,,,0.0001092,0,19
9.31E-05,0,70,,,,,0.0000846,0,19
0.0002655,0,70,,,,,0.0000853,0,19
0.0001246,0,67,,,,,0.0000838,0,19
0.0001066,0,66,,,,,0.0000838,0,19
9.29E-05,0,67,,,,,0.0000839,0,19
0.0001293,0,65,,,,,0.0001802,0,19
0.0001225,0,63,,,,,0.0000851,0,19
8.82E-05,0,61,,,,,0.0000837,0,19
0.0001277,0,62,,,,,0.0000842,0,19
0.0001021,0,61,,,,,0.0000836,0,19
8.53E-05,0,71,,,,,0.0000838,0,19
8.52E-05,0,78,,,,,0.0000839,0,19
8.48E-05,0,78,,,,,0.0000844,0,19
8.51E-05,0,77,,,,,0.0000911,0,19
8.69E-05,0,80,,,,,0.0001512,0,19
8.42E-05,0,81,,,,,0.0000851,0,19
8.83E-05,0,83,,,,,0.0001175,0,19
8.50E-05,0,82,,,,,0.0000836,0,19
8.77E-05,0,83,,,,,0.0000834,0,19
9.18E-05,0,81,,,,,0.0000849,0,19
8.55E-05,0,80,,,,,0.0000847,0,19
8.47E-05,0,82,,,,,0.0000839,0,19
8.63E-05,0,87,,,,,0.0000896,0,19
8.93E-05,0,85,,,,,0.0000836,0,19
9.84E-05,0,83,,,,,0.0000829,0,19
8.73E-05,0,83,,,,,0.0000857,0,19
8.98E-05,0,83,,,,,0.0000848,0,19
9.59E-05,0,85,,,,,0.0001199,0,19
0.0001092,0,85,,,,,0.0000842,0,19
8.83E-05,0,86,,,,,0.0006768,0,20
8.69E-05,0,85,,,,,0.0000914,0,20
8.43E-05,0,83,,,,,0.0001133,0,20
8.37E-05,0,82,,,,,0.0001125,0,20
9.10E-05,0,86,,,,,0.0001275,0,20
0.0001251,0,85,,,,,0.000125,0,20
0.0001215,0,84,,,,,0.0001268,0,20
8.54E-05,0,82,,,,,0.0000842,0,20
8.70E-05,0,81,,,,,0.0001192,0,20
0.000113,0,81,,,,,0.0000849,0,20
8.50E-05,0,83,,,,,0.0000952,0,20
0.0001181,0,84,,,,,0.0002091,0,20
0.0001415,0,83,,,,,0.0000855,0,20
8.49E-05,0,89,,,,,0.0000914,0,20
0.0001047,0,89,,,,,0.0000833,0,20
8.47E-05,0,88,,,,,0.0000834,0,20
0.0001024,0,87,,,,,0.0000847,0,20
8.59E-05,0,84,,,,,0.0000836,0,20
9.03E-05,0,84,,,,,0.0000836,0,20
8.49E-05,0,87,,,,,0.0000837,0,20
8.53E-05,0,85,,,,,0.0001285,0,20
0.0001818,0,83,,,,,0.0001155,0,20
8.45E-05,0,84,,,,,0.0001246,0,20
8.67E-05,0,84,,,,,0.000084,0,20
8.55E-05,0,84,,,,,0.0001251,0,20
8.41E-05,0,89,,,,,0.0001091,0,20
8.41E-05,0,87,,,,,0.0000841,0,20
8.40E-05,0,86,,,,,0.0000839,0,20
9.05E-05,0,90,,,,,0.0000841,0,20
8.37E-05,0,90,,,,,0.0000841,0,20
8.45E-05,0,88,,,,,0.0001263,0,20
8.53E-05,0,88,,,,,0.000403,0,20
0.0001015,0,87,,,,,0.0000834,0,20
8.56E-05,0,85,,,,,0.0000839,0,20
0.0001106,0,85,,,,,0.0001341,0,20
8.42E-05,0,86,,,,,0.0000892,0,20
8.38E-05,0,84,,,,,0.0000838,0,20
8.41E-05,0,84,,,,,0.0000839,0,20
9.15E-05,0,87,,,,,0.000092,0,20
8.40E-05,0,88,,,,,0.0000935,0,20
8.60E-05,0,88,,,,,0.0001001,0,20
0.0001574,0,92,,,,,0.0000836,0,20
8.41E-05,0,95,,,,,0.0000869,0,20
8.47E-05,0,98,,,,,0.0000866,0,20
8.41E-05,0,95,,,,,0.0000839,0,20
8.33E-05,0,101,,,,,0.000118,0,20
8.30E-05,0,102,,,,,0.0000849,0,20
8.39E-05,0,107,,,,,0.0000838,0,20
8.40E-05,0,112,,,,,0.0000835,0,20
9.18E-05,0,110,,,,,0.0000852,0,20
8.39E-05,0,109,,,,,0.0000842,0,20
8.42E-05,0,108,,,,,0.0000838,0,20
8.43E-05,0,106,,,,,0.0000852,0,20
0.0001542,0,107,,,,,0.0000838,0,20
0.000139,0,107,,,,,0.0000864,0,20
8.40E-05,0,117,,,,,0.0000851,0,20
0.0001024,0,116,,,,,0.0000841,0,20
9.57E-05,0,115,,,,,0.0000947,0,20
8.53E-05,0,115,,,,,0.0001213,0,20
8.48E-05,0,114,,,,,0.0001259,0,20
8.82E-05,0,113,,,,,0.0000893,0,20
9.34E-05,0,111,,,,,0.000084,0,20
0.0001112,0,110,,,,,0.0000944,0,20
8.65E-05,0,111,,,,,0.0000854,0,20
0.0003384,0,112,,,,,0.0000861,0,20
8.42E-05,0,111,,,,,0.0001072,0,20
8.40E-05,0,111,,,,,0.0000912,0,20
8.44E-05,0,111,,,,,0.0000841,0,20
8.40E-05,0,112,,,,,0.000113,0,20
8.34E-05,0,110,,,,,0.0000856,0,20
8.64E-05,0,108,,,,,0.0000845,0,20
8.38E-05,0,108,,,,,0.0000836,0,20
8.41E-05,0,110,,,,,0.0000842,0,20
8.85E-05,0,110,,,,,0.000089,0,20
8.38E-05,0,110,,,,,0.000084,0,20
8.46E-05,0,110,,,,,0.000084,0,20
8.39E-05,0,108,,,,,0.0001179,0,20
9.06E-05,0,114,,,,,0.000084,0,20
8.46E-05,0,109,,,,,0.0001008,0,20
8.43E-05,0,108,,,,,0.0000859,0,20
8.42E-05,0,108,,,,,0.0001278,0,20
8.41E-05,0,107,,,,,0.0000836,0,20
8.45E-05,0,105,,,,,0.0000854,0,20
8.40E-05,0,108,,,,,0.0000841,0,20
8.37E-05,0,111,,,,,0.0000837,0,20
0.0001179,0,118,,,,,0.0001271,0,20
0.0001171,0,117,,,,,0.0000851,0,20
0.000118,0,115,,,,,0.0000842,0,20
0.0001211,0,114,,,,,0.0000841,0,20
0.0001193,0,113,,,,,0.0000836,0,20
8.47E-05,0,114,,,,,0.0000842,0,20
8.51E-05,0,113,,,,,0.0000853,0,20
8.47E-05,0,111,,,,,0.0000855,0,20
8.49E-05,0,112,,,,,0.0000838,0,20
8.46E-05,0,114,,,,,0.0000848,0,20
8.58E-05,0,115,,,,,0.0000836,0,20
0.0001274,0,118,,,,,0.0000916,0,20
8.49E-05,0,118,,,,,0.0000893,0,20
8.53E-05,0,121,,,,,0.0000844,0,20
9.44E-05,0,120,,,,,0.000131,0,21
8.50E-05,0,120,,,,,0.000093,0,21
8.45E-05,0,120,,,,,0.0000842,0,21
9.28E-05,0,119,,,,,0.0000912,0,21
8.51E-05,0,125,,,,,0.0000839,0,21
8.55E-05,0,124,,,,,0.0000894,0,21
0.000122,0,125,,,,,0.0000858,0,21
8.68E-05,0,129,,,,,0.0001062,0,21
0.000111,0,128,,,,,0.0001507,0,21
0.0001032,0,130,,,,,0.0001308,0,21
0.0001216,0,127,,,,,0.0000844,0,21
0.0001246,0,126,,,,,0.0000855,0,21
8.51E-05,0,127,,,,,0.0000855,0,21
8.50E-05,0,125,,,,,0.0000831,0,21
0.0001254,0,123,,,,,0.0000842,0,21
0.0001812,0,120,,,,,0.0000845,0,21
8.59E-05,0,119,,,,,0.0001266,0,21
9.61E-05,0,121,,,,,0.0000836,0,21
8.55E-05,0,120,,,,,0.0001202,0,21
9.01E-05,0,119,,,,,0.0001238,0,21
8.52E-05,0,120,,,,,0.0000911,0,21
8.50E-05,0,119,,,,,0.0000841,0,21
0.0001246,0,119,,,,,0.000094,0,21
8.29E-05,0,120,,,,,0.0000844,0,21
8.36E-05,0,117,,,,,0.0000838,0,21
8.41E-05,0,116,,,,,0.0000844,0,21
8.52E-05,0,114,,,,,0.0000839,0,21
8.38E-05,0,116,,,,,0.0000837,0,21
9.16E-05,0,117,,,,,0.0000847,0,21
9.31E-05,0,117,,,,,0.0001224,0,21
8.42E-05,0,117,,,,,0.0000849,0,21
9.04E-05,0,119,,,,,0.0002396,0,21
9.52E-05,0,119,,,,,0.0000849,0,21
8.40E-05,0,118,,,,,0.0000873,0,21
0.0001286,0,119,,,,,0.000084,0,21
8.54E-05,0,117,,,,,0.0002417,0,21
0.0001598,0,116,,,,,0.0000837,0,21
8.50E-05,0,117,,,,,0.0000849,0,21
8.60E-05,0,115,,,,,0.0000839,0,21
9.40E-05,0,119,,,,,0.0002805,0,21
8.37E-05,0,117,,,,,0.0001034,0,21
8.46E-05,0,117,,,,,0.0000854,0,21
8.55E-05,0,116,,,,,0.0000841,0,21
8.48E-05,0,119,,,,,0.0000841,0,21
0.0001178,0,118,,,,,0.0000845,0,21
8.66E-05,0,117,,,,,0.0000834,0,21
8.44E-05,0,117,,,,,0.0000834,0,21
0.0001213,0,117,,,,,0.0001124,0,21
8.48E-05,0,117,,,,,0.0000951,0,21
0.0001714,0,117,,,,,0.0000849,0,21
8.54E-05,0,113,,,,,0.0000852,0,21
8.42E-05,0,110,,,,,0.0001199,0,21
0.0001151,0,111,,,,,0.0001158,0,21
0.0001185,0,110,,,,,0.0000837,0,21
0.0001182,0,108,,,,,0.0000889,0,21
0.0001182,0,107,,,,,0.0000846,0,21
8.53E-05,0,112,,,,,0.0000846,0,21
9.13E-05,0,112,,,,,0.0000844,0,21
8.48E-05,0,112,,,,,0.0000839,0,21
8.45E-05,0,111,,,,,0.0000842,0,21
8.60E-05,0,110,,,,,0.0000836,0,21
8.43E-05,0,108,,,,,0.0000852,0,21
9.22E-05,0,111,,,,,0.0000871,0,21
8.44E-05,0,112,,,,,0.0001254,0,21
8.37E-05,0,111,,,,,0.0000902,0,21
8.63E-05,0,109,,,,,0.0000847,0,21
8.95E-05,0,110,,,,,0.0001715,0,21
8.50E-05,0,109,,,,,0.0000835,0,21
8.39E-05,0,110,,,,,0.0000841,0,21
8.46E-05,0,110,,,,,0.0000907,0,21
8.40E-05,0,111,,,,,0.0000847,0,21
8.63E-05,0,107,,,,,0.000084,0,21
8.38E-05,0,106,,,,,0.0000842,0,21
9.13E-05,0,103,,,,,0.0000842,0,21
8.43E-05,0,101,,,,,0.000084,0,21
8.44E-05,0,112,,,,,0.0000847,0,21
8.34E-05,0,111,,,,,0.0000838,0,21
8.39E-05,0,110,,,,,0.000084,0,21
8.38E-05,0,109,,,,,0.0000857,0,21
8.37E-05,0,110,,,,,0.0000848,0,21
8.35E-05,0,109,,,,,0.0000842,0,21
8.34E-05,0,110,,,,,0.0000839,0,21
8.33E-05,0,109,,,,,0.0000843,0,21
8.35E-05,0,108,,,,,0.0000843,0,21
8.61E-05,0,107,,,,,0.0001067,0,21
8.59E-05,0,107,,,,,0.0000887,0,21
8.37E-05,0,106,,,,,0.0000871,0,21
9.28E-05,0,105,,,,,0.0000858,0,21
8.45E-05,0,105,,,,,0.0000901,0,21
8.61E-05,0,102,,,,,0.0000867,0,21
8.48E-05,0,104,,,,,0.000086,0,21
0.0001117,0,108,,,,,0.0000844,0,21
8.89E-05,0,107,,,,,0.000088,0,21
9.44E-05,0,108,,,,,0.0000844,0,21
8.51E-05,0,107,,,,,0.0001269,0,21
8.56E-05,0,109,,,,,0.0002704,0,21
8.54E-05,0,106,,,,,0.0000842,0,21
8.87E-05,0,106,,,,,0.0000852,0,21
8.39E-05,0,107,,,,,0.000093,0,21
8.39E-05,0,107,,,,,0.0000882,0,21
8.46E-05,0,110,,,,,0.0000838,0,21
8.42E-05,0,116,,,,,0.000085,0,21
0.0001113,0,115,,,,,0.0000843,0,21
8.46E-05,0,114,,,,,0.0000827,0,21
8.48E-05,0,114,,,,,0.0000843,0,21
8.39E-05,0,113,,,,,0.000084,0,21
8.43E-05,0,113,,,,,0.0000837,0,21
9.27E-05,0,116,,,,,0.0000868,0,21
8.40E-05,0,113,,,,,0.0001384,0,21
8.39E-05,0,112,,,,,0.0001403,0,21
8.42E-05,0,117,,,,,0.0000851,0,21
8.36E-05,0,117,,,,,0.0001228,0,22
8.43E-05,0,116,,,,,0.0001783,0,22
9.32E-05,0,115,,,,,0.0001705,0,22
8.40E-05,0,115,,,,,0.0002044,0,22
8.48E-05,0,114,,,,,0.0001753,0,22
8.60E-05,0,114,,,,,0.0000844,0,22
8.41E-05,0,114,,,,,0.0001316,0,22
8.39E-05,0,113,,,,,0.0000978,0,22
0.0001739,0,113,,,,,0.0001145,0,22
0.0001344,0,113,,,,,0.0000836,0,22
8.37E-05,0,114,,,,,0.0001339,0,22
8.36E-05,0,118,,,,,0.0001253,0,22
8.45E-05,0,120,,,,,0.0001103,0,22
8.43E-05,0,117,,,,,0.0000841,0,22
8.66E-05,0,116,,,,,0.000122,0,22
0.0003507,0,115,,,,,0.0000878,0,22
8.43E-05,0,114,,,,,0.0000841,0,22
0.0001055,0,112,,,,,0.0000838,0,22
8.55E-05,0,109,,,,,0.0000836,0,22
9.21E-05,0,111,,,,,0.0000847,0,22
8.46E-05,0,107,,,,,0.0000909,0,22
9.15E-05,0,109,,,,,0.0001223,0,22
8.70E-05,0,106,,,,,0.0000849,0,22
8.38E-05,0,107,,,,,0.0000841,0,22
8.42E-05,0,108,,,,,0.0000845,0,22
8.42E-05,0,108,,,,,0.0000915,0,22
8.32E-05,0,112,,,,,0.0000844,0,22
8.45E-05,0,111,,,,,0.0000847,0,22
8.39E-05,0,110,,,,,0.0000858,0,22
8.38E-05,0,117,,,,,0.0000851,0,22
8.39E-05,0,112,,,,,0.0000838,0,22
8.41E-05,0,112,,,,,0.0000925,0,22
8.38E-05,0,112,,,,,0.0000847,0,22
8.89E-05,0,110,,,,,0.0000952,0,22
8.37E-05,0,109,,,,,0.0000903,0,22
8.59E-05,0,107,,,,,0.0000846,0,22
8.42E-05,0,110,,,,,0.000086,0,22
8.39E-05,0,109,,,,,0.0001994,0,22
8.99E-05,0,110,,,,,0.0000837,0,22
8.76E-05,0,109,,,,,0.0000956,0,22
0.000126,0,112,,,,,0.0000848,0,22
8.51E-05,0,117,,,,,0.0000842,0,22
8.51E-05,0,125,,,,,0.0001425,0,22
8.63E-05,0,122,,,,,0.0000849,0,22
9.45E-05,0,121,,,,,0.0000852,0,22
8.57E-05,0,117,,,,,0.0000859,0,22
8.45E-05,0,116,,,,,0.0000848,0,22
0.0004133,0,116,,,,,0.0000854,0,22
8.87E-05,0,115,,,,,0.0000844,0,22
8.65E-05,0,114,,,,,0.0000853,0,22
8.51E-05,0,114,,,,,0.0000836,0,22
8.62E-05,0,113,,,,,0.0000837,0,22
8.54E-05,0,113,,,,,0.0000954,0,22
0.000116,0,113,,,,,0.0001827,0,22
8.98E-05,0,113,,,,,0.0000851,0,22
8.43E-05,0,112,,,,,0.0000839,0,22
9.80E-05,0,119,,,,,0.0000837,0,22
8.52E-05,0,118,,,,,0.0001199,0,22
9.59E-05,0,124,,,,,0.0000835,0,22
8.76E-05,0,123,,,,,0.0000847,0,22
8.61E-05,0,122,,,,,0.0000858,0,22
8.46E-05,0,122,,,,,0.0000839,0,22
9.51E-05,0,122,,,,,0.0000851,0,22
8.50E-05,0,121,,,,,0.000086,0,22
9.49E-05,0,121,,,,,0.0000849,0,22
8.58E-05,0,119,,,,,0.0001239,0,22
8.48E-05,0,118,,,,,0.0000864,0,22
8.41E-05,0,117,,,,,0.0000846,0,22
9.21E-05,0,125,,,,,0.0000852,0,22
8.40E-05,0,123,,,,,0.0000841,0,22
9.17E-05,0,125,,,,,0.0000831,0,22
8.90E-05,0,127,,,,,0.0000851,0,22
9.30E-05,0,126,,,,,0.0000837,0,22
8.60E-05,0,125,,,,,0.0000834,0,22
8.37E-05,0,125,,,,,0.0000846,0,22
8.36E-05,0,126,,,,,0.0000881,0,22
0.000126,0,130,,,,,0.0000903,0,22
8.55E-05,0,135,,,,,0.000084,0,22
8.54E-05,0,132,,,,,0.0001422,0,22
8.57E-05,0,131,,,,,0.0000839,0,22
9.22E-05,0,129,,,,,0.0000888,0,22
8.51E-05,0,127,,,,,0.000084,0,22
8.54E-05,0,126,,,,,0.0000837,0,22
8.53E-05,0,125,,,,,0.0000879,0,22
8.50E-05,0,124,,,,,0.0000854,0,22
8.65E-05,0,130,,,,,0.000084,0,22
8.50E-05,0,130,,,,,0.0000837,0,22
0.0001773,0,133,,,,,0.0000836,0,22
8.43E-05,0,138,,,,,0.0000899,0,22
8.42E-05,0,137,,,,,0.0000841,0,22
8.60E-05,0,139,,,,,0.0000855,0,22
8.38E-05,0,138,,,,,0.0000842,0,22
8.76E-05,0,138,,,,,0.0001205,0,22
8.38E-05,0,137,,,,,0.0000991,0,22
8.44E-05,0,136,,,,,0.0001729,0,23
8.39E-05,0,134,,,,,0.0001917,0,23
9.31E-05,0,134,,,,,0.0002051,0,23
9.23E-05,0,131,,,,,0.0001102,0,23
8.38E-05,0,135,,,,,0.0001721,0,23
8.56E-05,0,135,,,,,0.0001738,0,23
9.19E-05,0,132,,,,,0.0001705,0,23
8.57E-05,0,131,,,,,0.0001699,0,23
9.21E-05,0,129,,,,,0.0001709,0,23
8.65E-05,0,129,,,,,0.0001173,0,23
8.43E-05,0,128,,,,,0.0000843,0,23
0.0001707,0,129,,,,,0.0000882,0,23
9.09E-05,0,133,,,,,0.0001269,0,23
8.40E-05,0,130,,,,,0.0000971,0,23
8.40E-05,0,127,,,,,0.0000892,0,23
9.45E-05,0,127,,,,,0.000085,0,23
8.48E-05,0,126,,,,,0.0001381,0,23
8.37E-05,0,125,,,,,0.0001215,0,23
8.38E-05,0,123,,,,,0.0001304,0,23
8.43E-05,0,123,,,,,0.0000969,0,23
8.42E-05,0,122,,,,,0.0000948,0,23
0.0001734,0,119,,,,,0.0000854,0,23
8.41E-05,0,120,,,,,0.0000841,0,23
8.40E-05,0,120,,,,,0.0000846,0,23
8.44E-05,0,115,,,,,0.000084,0,23
0.0001202,0,114,,,,,0.0000842,0,23
8.39E-05,0,111,,,,,0.0000837,0,23
8.40E-05,0,109,,,,,0.0000916,0,23
8.41E-05,0,108,,,,,0.0000912,0,23
8.37E-05,0,108,,,,,0.0000848,0,23
