cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
0.0002017,8,8,15,,
0.0003316,14,14,15,,
0.0002887,12,12,13,,
0.000206,4,4,7,,
9.42E-05,2,2,5,,
2.32E-05,0,0,4,,
5.10E-05,1,1,2,,
0.000104,2,2,4,,
5.69E-05,1,1,4,,
2.28E-05,0,0,5,,
6.70E-05,2,2,5,,
4.48E-05,1,1,9,,
4.53E-05,1,1,8,,
0.0001114,4,4,8,,
0.0001359,5,5,7,,
2.27E-05,0,0,8,,
0.0001555,6,6,8,,
0.0001551,6,6,7,,
0.0001554,6,6,7,,
0.0002221,9,9,10,,
0.0002583,9,9,12,,
0.0001778,7,7,11,,
0.000177,7,7,11,,
6.70E-05,2,2,9,,
4.55E-05,1,1,7,,
0.0001126,4,4,5,,
4.49E-05,1,1,5,,
4.45E-05,1,1,5,,
0.0001102,4,4,5,,
4.46E-05,1,1,3,,
2.26E-05,0,0,3,,
9.05E-05,3,3,4,,
3.03E-05,0,0,4,,
4.55E-05,1,1,3,,
4.47E-05,1,1,2,,
3.22E-05,0,0,2,,
4.96E-05,1,1,3,,
2.27E-05,0,0,1,,
4.48E-05,1,1,2,,
2.28E-05,0,0,1,,
3.31E-05,0,0,1,,
2.31E-05,0,0,2,,
6.81E-05,2,2,3,,
4.50E-05,1,1,2,,
2.26E-05,0,0,2,,
4.50E-05,1,1,3,,
2.28E-05,0,0,2,,
2.27E-05,0,0,3,,
4.52E-05,1,1,3,,
6.89E-05,2,2,3,,
4.57E-05,1,1,2,,
2.27E-05,0,0,3,,
6.66E-05,2,2,3,,
2.27E-05,0,0,3,,
4.53E-05,1,1,5,,
0.0001115,4,4,5,,
2.27E-05,0,0,3,,
2.39E-05,0,0,1,,
6.76E-05,2,2,3,,
2.28E-05,0,0,3,,
4.50E-05,1,1,3,,
8.97E-05,3,3,4,,
2.26E-05,0,0,1,,
2.27E-05,0,0,1,,
2.30E-05,0,0,6,,
2.27E-05,0,0,3,,
4.55E-05,1,1,2,,
2.29E-05,0,0,1,,
2.29E-05,0,0,1,,
4.53E-05,1,1,3,,
4.49E-05,1,1,3,,
2.28E-05,0,0,4,,
