cas operacie,index prvku,dlzka zoznamu,,,,,,
2.51E-05,7,7,,,,0.0000271,4,4
2.46E-05,0,0,,,,0.0000247,4,4
2.47E-05,2,2,,,,0.0000255,4,4
2.45E-05,2,2,,,,0.0000247,4,4
2.45E-05,3,3,,,,0.0000245,4,4
2.66E-05,4,4,,,,0.0000263,4,4
0.0001553,3,3,,,,0.0000247,4,4
3.74E-05,2,2,,,,0.0000263,4,4
3.36E-05,4,4,,,,0.0000313,4,4
2.88E-05,7,7,,,,0.0000257,4,4
2.85E-05,5,5,,,,0.0000368,4,4
2.55E-05,6,6,,,,0.0000256,4,4
2.47E-05,6,6,,,,0.0000243,4,4
2.45E-05,8,8,,,,0.0000261,4,4
2.48E-05,12,12,,,,0.0000984,4,4
2.48E-05,11,11,,,,0.0000258,4,4
2.47E-05,9,9,,,,0.0000254,4,4
2.51E-05,10,10,,,,0.0000296,4,4
2.46E-05,10,10,,,,0.0000245,4,4
2.45E-05,9,9,,,,0.0000261,4,4
2.58E-05,7,7,,,,0.0000392,4,4
2.49E-05,6,6,,,,0.0000261,4,4
2.47E-05,5,5,,,,0.0000246,4,4
2.47E-05,3,3,,,,0.0000264,4,4
2.48E-05,6,6,,,,0.0000247,4,4
2.70E-05,4,4,,,,0.000025,4,4
2.46E-05,2,2,,,,0.0000245,4,4
2.58E-05,1,1,,,,0.0000371,4,4
2.47E-05,0,0,,,,0.0000246,4,4
2.50E-05,5,5,,,,0.0000245,4,4
2.46E-05,3,3,,,,0.0000316,4,4
2.47E-05,1,1,,,,0.0000265,4,4
2.55E-05,0,0,,,,0.0000248,4,4
2.48E-05,0,0,,,,0.0000258,4,4
2.45E-05,0,0,,,,0.0000257,4,4
2.46E-05,0,0,,,,0.0000246,4,4
2.48E-05,2,2,,,,0.0000295,4,4
2.45E-05,4,4,,,,0.0000258,4,4
2.62E-05,4,4,,,,0.0000246,4,4
2.52E-05,3,3,,,,0.0000247,4,4
2.47E-05,2,2,,,,0.000025,4,4
2.51E-05,0,0,,,,0.000025,4,4
2.49E-05,0,0,,,,0.0000261,4,4
2.58E-05,2,2,,,,0.0000262,4,4
2.49E-05,1,1,,,,0.0000256,4,4
2.47E-05,2,2,,,,0.0000247,4,4
2.64E-05,3,3,,,,0.0000245,4,4
2.50E-05,3,3,,,,0.0000338,4,4
2.51E-05,0,0,,,,0.000025,4,4
2.48E-05,3,3,,,,0.000025,4,4
2.60E-05,8,8,,,,0.0000258,4,4
2.45E-05,7,7,,,,0.0000248,4,4
2.47E-05,6,6,,,,0.000026,4,4
2.85E-05,5,5,,,,0.0000259,4,4
2.61E-05,3,3,,,,0.0000462,4,4
3.03E-05,1,1,,,,0.0000263,4,4
2.55E-05,6,6,,,,0.0000248,4,4
2.56E-05,5,5,,,,0.0000255,4,4
2.58E-05,5,5,,,,0.0000247,4,4
2.56E-05,14,14,,,,0.0000246,4,4
2.60E-05,11,11,,,,0.0000245,4,4
2.97E-05,10,10,,,,0.0000249,4,4
2.59E-05,9,9,,,,0.0000249,4,4
2.56E-05,13,13,,,,0.0000257,4,4
2.56E-05,14,14,,,,0.0000246,4,4
3.36E-05,13,13,,,,0.0000359,4,4
2.55E-05,12,12,,,,0.0000247,4,4
3.41E-05,10,10,,,,0.000026,4,4
2.59E-05,10,10,,,,0.0000443,4,4
2.64E-05,12,12,,,,0.000025,4,4
4.30E-05,11,11,,,,0.0000556,4,4
3.91E-05,10,10,,,,0.0000249,4,4
2.57E-05,6,6,,,,0.0000344,4,4
4.04E-05,4,4,,,,0.0000273,4,4
2.68E-05,3,3,,,,0.0000252,4,4
6.88E-05,0,0,,,,0.0000271,4,4
0.0001323,1,1,,,,0.0000246,4,4
3.65E-05,0,0,,,,0.0000247,4,4
2.80E-05,2,2,,,,0.0000421,4,4
2.58E-05,4,4,,,,0.0000247,4,4
2.65E-05,3,3,,,,0.0000245,4,4
3.32E-05,3,3,,,,0.0000249,4,4
3.81E-05,1,1,,,,0.0000429,4,4
2.89E-05,5,5,,,,0.0000246,4,4
2.90E-05,6,6,,,,0.0000246,4,4
2.48E-05,8,8,,,,0.0000248,4,4
2.47E-05,8,8,,,,0.0000249,4,4
2.47E-05,6,6,,,,0.0000245,4,4
3.38E-05,5,5,,,,0.0000247,4,4
2.58E-05,4,4,,,,0.0000537,4,4
2.46E-05,3,3,,,,0.0000247,4,4
2.48E-05,3,3,,,,0.0000255,4,4
3.18E-05,3,3,,,,0.0000249,4,4
2.48E-05,2,2,,,,0.0000315,4,4
2.48E-05,3,3,,,,0.0000251,4,4
2.45E-05,10,10,,,,0.0000297,4,4
2.45E-05,10,10,,,,0.0000248,4,4
3.08E-05,11,11,,,,0.0000247,4,4
2.61E-05,11,11,,,,0.0000247,4,4
2.58E-05,11,11,,,,0.0000245,4,4
2.58E-05,7,7,,,,0.0000264,4,4
2.56E-05,5,5,,,,0.0000247,4,4
3.77E-05,6,6,,,,0.0000248,4,4
3.97E-05,4,4,,,,0.0000247,4,4
2.69E-05,2,2,,,,0.0000247,4,4
2.63E-05,1,1,,,,0.0000244,4,4
2.59E-05,1,1,,,,0.0000258,4,4
2.96E-05,1,1,,,,0.0000246,4,4
3.13E-05,0,0,,,,0.0000264,4,4
2.63E-05,1,1,,,,0.000025,4,4
2.49E-05,2,2,,,,0.0000249,4,4
2.48E-05,3,3,,,,0.0000252,4,4
2.55E-05,3,3,,,,0.0000259,4,4
2.46E-05,3,3,,,,0.000038,5,5
2.51E-05,5,5,,,,0.0000431,5,5
2.49E-05,4,4,,,,0.0000289,5,5
2.47E-05,3,3,,,,0.0000312,5,5
2.88E-05,3,3,,,,0.0000383,5,5
2.48E-05,2,2,,,,0.0000321,5,5
2.47E-05,5,5,,,,0.0000287,5,5
2.50E-05,0,0,,,,0.0000387,5,5
2.49E-05,5,5,,,,0.0000365,5,5
2.45E-05,3,3,,,,0.0000292,5,5
2.51E-05,2,2,,,,0.0000289,5,5
2.47E-05,2,2,,,,0.0002766,5,5
2.71E-05,1,1,,,,0.000032,5,5
2.81E-05,0,0,,,,0.0000367,5,5
2.49E-05,0,0,,,,0.0001406,5,5
2.47E-05,1,1,,,,0.0000283,5,5
2.48E-05,0,0,,,,0.0000257,5,5
3.49E-05,4,4,,,,0.0000251,5,5
4.51E-05,3,3,,,,0.0000313,5,5
3.32E-05,4,4,,,,0.0000251,5,5
2.53E-05,2,2,,,,0.0000247,5,5
2.51E-05,1,1,,,,0.0000246,5,5
2.47E-05,0,0,,,,0.000203,5,5
3.52E-05,2,2,,,,0.0000245,5,5
3.21E-05,1,1,,,,0.0000264,5,5
2.66E-05,1,1,,,,0.0000285,5,5
2.56E-05,9,9,,,,0.0000247,5,5
2.56E-05,8,8,,,,0.000025,5,5
2.56E-05,6,6,,,,0.0000285,5,5
2.61E-05,7,7,,,,0.0000256,5,5
2.58E-05,7,7,,,,0.0000258,5,5
2.63E-05,6,6,,,,0.0000289,5,5
2.56E-05,7,7,,,,0.0000338,5,5
4.08E-05,5,5,,,,0.0000256,5,5
0.0003121,5,5,,,,0.0000251,5,5
2.55E-05,6,6,,,,0.0000247,5,5
2.51E-05,7,7,,,,0.0000249,5,5
2.47E-05,9,9,,,,0.0000408,5,5
2.48E-05,7,7,,,,0.0003121,5,5
2.49E-05,4,4,,,,0.0000255,5,5
2.47E-05,4,4,,,,0.0000351,5,5
2.71E-05,4,4,,,,0.0000249,5,5
2.55E-05,5,5,,,,0.0000248,5,5
2.52E-05,3,3,,,,0.0000245,5,5
3.52E-05,3,3,,,,0.0001046,5,5
2.75E-05,2,2,,,,0.0000249,5,5
3.51E-05,5,5,,,,0.0000255,5,5
2.47E-05,4,4,,,,0.0000258,5,5
3.01E-05,1,1,,,,0.0000253,5,5
3.55E-05,1,1,,,,0.0000673,5,5
2.55E-05,0,0,,,,0.0000374,5,5
2.51E-05,0,0,,,,0.0000246,5,5
2.90E-05,0,0,,,,0.0000379,5,5
4.41E-05,0,0,,,,0.0000308,5,5
2.61E-05,1,1,,,,0.0000251,5,5
2.60E-05,0,0,,,,0.0000257,5,5
2.59E-05,0,0,,,,0.000036,5,5
2.55E-05,4,4,,,,0.0000253,5,5
2.49E-05,3,3,,,,0.0000248,5,5
2.49E-05,2,2,,,,0.0000257,5,5
3.49E-05,0,0,,,,0.0000248,5,5
2.48E-05,1,1,,,,0.0000281,5,5
2.45E-05,2,2,,,,0.0000247,5,5
3.95E-05,0,0,,,,0.0000247,5,5
3.28E-05,3,3,,,,0.0000259,5,5
2.99E-05,6,6,,,,0.0000258,5,5
2.46E-05,6,6,,,,0.0000247,5,5
2.49E-05,5,5,,,,0.0000246,5,5
2.60E-05,3,3,,,,0.0000334,5,5
2.47E-05,4,4,,,,0.000026,5,5
2.50E-05,3,3,,,,0.0000378,5,5
2.45E-05,2,2,,,,0.0000287,5,5
2.56E-05,0,0,,,,0.000026,5,5
2.47E-05,0,0,,,,0.0000377,5,5
2.46E-05,1,1,,,,0.0000249,5,5
2.47E-05,0,0,,,,0.0000252,5,5
2.48E-05,5,5,,,,0.0000257,5,5
2.44E-05,8,8,,,,0.0000254,5,5
2.47E-05,8,8,,,,0.0000266,5,5
2.51E-05,11,11,,,,0.0000252,5,5
2.50E-05,10,10,,,,0.0000247,5,5
2.46E-05,7,7,,,,0.0000256,5,5
2.46E-05,6,6,,,,0.0000249,5,5
2.45E-05,5,5,,,,0.0000261,5,5
2.45E-05,4,4,,,,0.0000375,5,5
2.49E-05,3,3,,,,0.0000247,5,5
2.48E-05,3,3,,,,0.0000249,5,5
2.43E-05,2,2,,,,0.0000252,5,5
2.51E-05,2,2,,,,0.0000265,5,5
2.45E-05,6,6,,,,0.0000264,5,5
2.49E-05,6,6,,,,0.0000246,5,5
0.0001046,5,5,,,,0.0000249,5,5
2.47E-05,8,8,,,,0.000025,5,5
2.51E-05,9,9,,,,0.0000247,5,5
2.67E-05,15,15,,,,0.0000255,5,5
2.58E-05,15,15,,,,0.0000246,5,5
3.85E-05,13,13,,,,0.0000254,5,5
3.23E-05,15,15,,,,0.0000247,5,5
2.59E-05,14,14,,,,0.0000246,5,5
5.42E-05,22,22,,,,0.0000247,5,5
2.59E-05,22,22,,,,0.0000406,5,5
3.95E-05,23,23,,,,0.0000248,5,5
3.78E-05,27,27,,,,0.0000259,5,5
5.24E-05,28,28,,,,0.0000344,5,5
3.11E-05,27,27,,,,0.0000815,5,5
3.18E-05,25,25,,,,0.0000246,5,5
2.57E-05,23,23,,,,0.0000246,5,5
2.62E-05,21,21,,,,0.0000248,5,5
3.77E-05,25,25,,,,0.0000281,5,5
3.82E-05,23,23,,,,0.0000251,5,5
4.14E-05,24,24,,,,0.0000291,5,5
2.71E-05,25,25,,,,0.000025,5,5
4.77E-05,24,24,,,,0.0000248,5,5
4.53E-05,28,28,,,,0.0000245,5,5
2.62E-05,28,28,,,,0.0000248,5,5
2.77E-05,21,21,,,,0.0000274,5,5
2.58E-05,21,21,,,,0.0000247,5,5
2.61E-05,20,20,,,,0.0000245,5,5
2.58E-05,19,19,,,,0.0000261,5,5
2.60E-05,20,20,,,,0.0000246,5,5
2.56E-05,19,19,,,,0.0000247,5,5
2.55E-05,18,18,,,,0.0000246,5,5
3.18E-05,17,17,,,,0.0000305,5,5
2.58E-05,17,17,,,,0.0000249,5,5
0.000109,18,18,,,,0.0000247,5,5
2.82E-05,17,17,,,,0.0000249,5,5
2.56E-05,15,15,,,,0.0000251,5,5
2.56E-05,18,18,,,,0.0000247,5,5
2.60E-05,21,21,,,,0.0000248,5,5
2.56E-05,19,19,,,,0.0000248,5,5
2.96E-05,26,26,,,,0.0000247,5,5
2.59E-05,23,23,,,,0.0000262,5,5
2.58E-05,24,24,,,,0.0000245,5,5
2.59E-05,23,23,,,,0.000025,5,5
4.51E-05,23,23,,,,0.0000257,5,5
2.58E-05,25,25,,,,0.0000251,5,5
3.27E-05,28,28,,,,0.0000258,5,5
2.45E-05,27,27,,,,0.0000246,5,5
2.50E-05,26,26,,,,0.0000368,5,5
2.48E-05,25,25,,,,0.0000249,5,5
2.47E-05,25,25,,,,0.0000246,5,5
2.46E-05,24,24,,,,0.0000244,5,5
2.49E-05,22,22,,,,0.0000248,5,5
2.50E-05,24,24,,,,0.0000313,6,6
2.49E-05,30,30,,,,0.0000324,6,6
2.47E-05,31,31,,,,0.0000302,6,6
2.59E-05,40,40,,,,0.0000443,6,6
2.58E-05,37,37,,,,0.0000325,6,6
2.47E-05,38,38,,,,0.0000291,6,6
2.47E-05,36,36,,,,0.0000307,6,6
2.46E-05,37,37,,,,0.0001123,6,6
2.88E-05,38,38,,,,0.000042,6,6
3.66E-05,37,37,,,,0.0000459,6,6
2.46E-05,39,39,,,,0.0000282,6,6
2.48E-05,39,39,,,,0.0000327,6,6
2.49E-05,39,39,,,,0.0000247,6,6
2.69E-05,38,38,,,,0.0000247,6,6
2.59E-05,41,41,,,,0.0000247,6,6
2.54E-05,44,44,,,,0.0000262,6,6
2.49E-05,43,43,,,,0.0000251,6,6
2.99E-05,46,46,,,,0.0000249,6,6
2.48E-05,44,44,,,,0.0000255,6,6
2.52E-05,45,45,,,,0.0000247,6,6
2.48E-05,45,45,,,,0.0000249,6,6
2.50E-05,45,45,,,,0.0000248,6,6
2.65E-05,44,44,,,,0.0000247,6,6
2.48E-05,43,43,,,,0.0000255,6,6
2.46E-05,42,42,,,,0.0000257,6,6
2.50E-05,42,42,,,,0.000029,6,6
2.45E-05,39,39,,,,0.0000247,6,6
2.49E-05,39,39,,,,0.0000377,6,6
2.46E-05,39,39,,,,0.0000256,6,6
2.44E-05,38,38,,,,0.0000263,6,6
2.47E-05,37,37,,,,0.0000255,6,6
2.47E-05,37,37,,,,0.0000299,6,6
2.48E-05,36,36,,,,0.0000246,6,6
2.45E-05,35,35,,,,0.0000246,6,6
2.49E-05,31,31,,,,0.0000245,6,6
2.46E-05,33,33,,,,0.0000249,6,6
2.47E-05,32,32,,,,0.0000249,6,6
3.17E-05,32,32,,,,0.0000259,6,6
2.57E-05,29,29,,,,0.0000256,6,6
2.89E-05,27,27,,,,0.0000253,6,6
2.55E-05,28,28,,,,0.0000256,6,6
2.55E-05,26,26,,,,0.0000424,6,6
2.44E-05,24,24,,,,0.0000264,6,6
2.46E-05,22,22,,,,0.0000533,6,6
3.31E-05,22,22,,,,0.0000248,6,6
3.26E-05,26,26,,,,0.0000274,6,6
2.46E-05,28,28,,,,0.0000332,6,6
3.04E-05,33,33,,,,0.0000358,6,6
2.48E-05,34,34,,,,0.0000382,6,6
2.47E-05,32,32,,,,0.0000246,6,6
2.49E-05,31,31,,,,0.0000296,6,6
2.47E-05,34,34,,,,0.0000245,6,6
2.50E-05,34,34,,,,0.0000256,6,6
2.45E-05,34,34,,,,0.0000261,6,6
3.79E-05,31,31,,,,0.0000248,6,6
3.48E-05,34,34,,,,0.0000264,6,6
2.48E-05,33,33,,,,0.0000247,6,6
2.47E-05,26,26,,,,0.0000338,6,6
2.48E-05,25,25,,,,0.0000249,6,6
2.47E-05,24,24,,,,0.0000248,6,6
2.48E-05,22,22,,,,0.0000248,6,6
2.46E-05,21,21,,,,0.0000356,6,6
2.67E-05,18,18,,,,0.0000258,6,6
2.45E-05,17,17,,,,0.0000304,6,6
2.47E-05,16,16,,,,0.0000246,6,6
2.46E-05,15,15,,,,0.0000329,6,6
2.48E-05,15,15,,,,0.0000347,6,6
2.47E-05,13,13,,,,0.000033,6,6
2.48E-05,12,12,,,,0.0000283,6,6
2.47E-05,11,11,,,,0.0000262,6,6
2.46E-05,9,9,,,,0.0000246,6,6
2.64E-05,11,11,,,,0.0000259,6,6
2.69E-05,10,10,,,,0.0000249,6,6
2.47E-05,9,9,,,,0.0000267,6,6
2.44E-05,8,8,,,,0.0000259,6,6
2.49E-05,6,6,,,,0.000039,6,6
2.46E-05,8,8,,,,0.0000248,6,6
2.47E-05,7,7,,,,0.0000251,6,6
2.45E-05,1,1,,,,0.0000246,6,6
2.48E-05,0,0,,,,0.0000251,6,6
2.47E-05,1,1,,,,0.000025,6,6
2.48E-05,0,0,,,,0.0000249,6,6
2.63E-05,4,4,,,,0.0000341,6,6
2.49E-05,5,5,,,,0.0000266,6,6
2.47E-05,4,4,,,,0.0000268,6,6
2.63E-05,4,4,,,,0.000025,6,6
2.47E-05,3,3,,,,0.000026,6,6
3.87E-05,2,2,,,,0.0000249,6,6
3.52E-05,1,1,,,,0.0000259,6,6
3.51E-05,0,0,,,,0.0000303,6,6
3.13E-05,4,4,,,,0.0000247,6,6
2.62E-05,3,3,,,,0.0000249,6,6
2.76E-05,3,3,,,,0.0000249,6,6
2.57E-05,4,4,,,,0.0000249,6,6
2.59E-05,6,6,,,,0.0000249,6,6
2.55E-05,5,5,,,,0.0000248,6,6
2.58E-05,5,5,,,,0.0000244,6,6
2.58E-05,3,3,,,,0.000025,6,6
2.58E-05,2,2,,,,0.0000246,6,6
2.55E-05,0,0,,,,0.0000247,6,6
2.53E-05,2,2,,,,0.0000247,6,6
2.55E-05,7,7,,,,0.0000246,6,6
2.56E-05,6,6,,,,0.0000277,6,6
2.53E-05,6,6,,,,0.0000246,6,6
2.53E-05,5,5,,,,0.0000261,6,6
2.56E-05,6,6,,,,0.0000244,6,6
2.84E-05,17,17,,,,0.000026,6,6
2.61E-05,16,16,,,,0.0000262,6,6
2.56E-05,17,17,,,,0.0000255,6,6
2.58E-05,18,18,,,,0.0000246,6,6
2.55E-05,18,18,,,,0.0000245,6,6
3.35E-05,17,17,,,,0.0000246,6,6
2.57E-05,16,16,,,,0.0000247,6,6
2.60E-05,17,17,,,,0.0000245,6,6
2.58E-05,16,16,,,,0.0000261,6,6
4.57E-05,15,15,,,,0.0000257,6,6
3.36E-05,14,14,,,,0.0000247,6,6
3.14E-05,12,12,,,,0.0000249,6,6
3.80E-05,11,11,,,,0.0000246,6,6
3.20E-05,11,11,,,,0.000026,6,6
6.58E-05,11,11,,,,0.0000246,6,6
4.27E-05,9,9,,,,0.0000247,6,6
3.77E-05,11,11,,,,0.0000243,6,6
3.13E-05,12,12,,,,0.0000286,7,7
2.73E-05,13,13,,,,0.0000289,7,7
2.63E-05,13,13,,,,0.0000432,7,7
4.01E-05,12,12,,,,0.0000289,7,7
3.72E-05,13,13,,,,0.0000287,7,7
2.66E-05,9,9,,,,0.0000408,7,7
2.58E-05,9,9,,,,0.0000383,7,7
2.68E-05,10,10,,,,0.0000254,7,7
2.55E-05,9,9,,,,0.0000245,7,7
4.47E-05,7,7,,,,0.000025,7,7
2.76E-05,7,7,,,,0.0000244,7,7
2.61E-05,7,7,,,,0.0000246,7,7
2.59E-05,8,8,,,,0.0000247,7,7
3.67E-05,7,7,,,,0.0000315,7,7
3.72E-05,7,7,,,,0.0000305,7,7
3.67E-05,10,10,,,,0.0000251,7,7
2.57E-05,13,13,,,,0.0000288,7,7
2.57E-05,13,13,,,,0.0000258,7,7
2.61E-05,13,13,,,,0.0000245,7,7
2.53E-05,13,13,,,,0.0000258,7,7
2.56E-05,12,12,,,,0.0000261,7,7
2.63E-05,12,12,,,,0.0000258,7,7
2.46E-05,15,15,,,,0.0000256,7,7
2.45E-05,13,13,,,,0.0000251,7,7
3.00E-05,12,12,,,,0.0000248,7,7
2.49E-05,12,12,,,,0.0000246,7,7
2.48E-05,11,11,,,,0.0000247,7,7
2.48E-05,10,10,,,,0.0000255,7,7
3.02E-05,9,9,,,,0.0000447,7,7
2.85E-05,8,8,,,,0.0000276,7,7
2.48E-05,10,10,,,,0.0000261,7,7
3.26E-05,7,7,,,,0.0000367,7,7
6.73E-05,5,5,,,,0.0000372,7,7
3.68E-05,4,4,,,,0.0000326,7,7
2.50E-05,1,1,,,,0.0000262,7,7
2.45E-05,1,1,,,,0.0000245,7,7
2.47E-05,0,0,,,,0.0000364,7,7
3.19E-05,0,0,,,,0.0000406,7,7
2.56E-05,0,0,,,,0.0000428,7,7
2.55E-05,1,1,,,,0.000037,7,7
2.62E-05,7,7,,,,0.0000309,7,7
0.0001209,10,10,,,,0.0000248,7,7
3.26E-05,12,12,,,,0.0000312,7,7
3.25E-05,12,12,,,,0.000029,7,7
3.73E-05,10,10,,,,0.0000248,7,7
2.63E-05,13,13,,,,0.0000247,7,7
2.56E-05,12,12,,,,0.0000248,7,7
2.57E-05,13,13,,,,0.0000247,7,7
2.58E-05,12,12,,,,0.0000264,7,7
2.57E-05,11,11,,,,0.0000258,7,7
2.57E-05,11,11,,,,0.0000248,7,7
2.58E-05,9,9,,,,0.0000247,7,7
3.18E-05,8,8,,,,0.0000317,7,7
2.56E-05,10,10,,,,0.0000256,7,7
2.56E-05,9,9,,,,0.0000248,7,7
2.60E-05,10,10,,,,0.0000501,7,7
2.64E-05,10,10,,,,0.000025,7,7
2.56E-05,10,10,,,,0.0000246,7,7
2.94E-05,9,9,,,,0.0000244,7,7
4.24E-05,6,6,,,,0.0000248,7,7
2.62E-05,1,1,,,,0.0000265,7,7
3.31E-05,0,0,,,,0.0000245,7,7
2.64E-05,6,6,,,,0.0000344,7,7
5.33E-05,6,6,,,,0.0000753,7,7
3.74E-05,5,5,,,,0.0000269,7,7
2.56E-05,4,4,,,,0.000025,7,7
2.64E-05,0,0,,,,0.0000247,7,7
2.51E-05,3,3,,,,0.0000246,7,7
2.50E-05,2,2,,,,0.0000577,7,7
2.46E-05,0,0,,,,0.0000247,7,7
2.46E-05,1,1,,,,0.0000247,7,7
2.48E-05,0,0,,,,0.0000247,7,7
2.54E-05,0,0,,,,0.0000251,7,7
2.46E-05,0,0,,,,0.0000246,7,7
2.53E-05,2,2,,,,0.0000259,7,7
2.47E-05,2,2,,,,0.0000256,7,7
2.64E-05,1,1,,,,0.0000289,7,7
2.46E-05,5,5,,,,0.0000247,7,7
2.45E-05,7,7,,,,0.0000247,7,7
2.50E-05,8,8,,,,0.0000767,7,7
2.47E-05,10,10,,,,0.0000248,7,7
2.46E-05,9,9,,,,0.0000246,7,7
2.46E-05,8,8,,,,0.0000945,7,7
2.45E-05,8,8,,,,0.0000255,7,7
2.48E-05,6,6,,,,0.0000248,7,7
2.43E-05,4,4,,,,0.0000249,7,7
2.55E-05,11,11,,,,0.0000244,7,7
2.48E-05,8,8,,,,0.0000246,7,7
2.46E-05,13,13,,,,0.0000247,7,7
2.62E-05,14,14,,,,0.0000244,7,7
2.48E-05,18,18,,,,0.0000248,7,7
2.52E-05,19,19,,,,0.000026,7,7
2.48E-05,23,23,,,,0.0000246,7,7
2.46E-05,23,23,,,,0.0000272,7,7
3.27E-05,22,22,,,,0.0000257,7,7
2.44E-05,21,21,,,,0.0000248,7,7
2.46E-05,20,20,,,,0.000025,7,7
2.61E-05,19,19,,,,0.0000253,7,7
3.84E-05,21,21,,,,0.0000246,7,7
3.88E-05,21,21,,,,0.0000252,7,7
2.67E-05,22,22,,,,0.0000246,7,7
2.70E-05,23,23,,,,0.0000315,7,7
2.62E-05,22,22,,,,0.0000245,7,7
2.59E-05,20,20,,,,0.0000245,7,7
2.57E-05,20,20,,,,0.0000246,7,7
2.57E-05,19,19,,,,0.000025,7,7
3.53E-05,19,19,,,,0.0000247,7,7
3.74E-05,18,18,,,,0.0000247,7,7
2.46E-05,15,15,,,,0.0000247,7,7
3.11E-05,14,14,,,,0.0000248,7,7
2.49E-05,11,11,,,,0.0000249,7,7
2.48E-05,10,10,,,,0.0000283,8,8
2.58E-05,14,14,,,,0.0000285,8,8
2.57E-05,19,19,,,,0.0000283,8,8
3.56E-05,17,17,,,,0.0000293,8,8
3.63E-05,15,15,,,,0.0001989,8,8
2.62E-05,14,14,,,,0.0000246,8,8
2.65E-05,16,16,,,,0.0000247,8,8
4.82E-05,21,21,,,,0.0000248,8,8
3.97E-05,21,21,,,,0.0000246,8,8
4.33E-05,20,20,,,,0.0000253,8,8
3.68E-05,16,16,,,,0.0000248,8,8
4.45E-05,16,16,,,,0.0000247,8,8
3.73E-05,19,19,,,,0.0000248,8,8
3.79E-05,18,18,,,,0.0000245,8,8
3.84E-05,16,16,,,,0.000026,8,8
3.46E-05,16,16,,,,0.0000248,8,8
3.29E-05,16,16,,,,0.0000247,8,8
2.74E-05,15,15,,,,0.0000256,8,8
2.58E-05,15,15,,,,0.0000244,8,8
2.55E-05,17,17,,,,0.0000247,8,8
2.60E-05,17,17,,,,0.0000247,8,8
2.61E-05,16,16,,,,0.0000244,8,8
2.58E-05,15,15,,,,0.0000246,8,8
2.56E-05,14,14,,,,0.0000259,8,8
2.57E-05,13,13,,,,0.0000285,8,8
3.25E-05,15,15,,,,0.0000318,8,8
3.78E-05,14,14,,,,0.000025,8,8
2.62E-05,13,13,,,,0.0000246,8,8
2.56E-05,14,14,,,,0.0000245,8,8
2.57E-05,13,13,,,,0.0000248,8,8
2.56E-05,17,17,,,,0.0000364,8,8
2.60E-05,16,16,,,,0.0000244,8,8
2.58E-05,16,16,,,,0.0000391,8,8
2.59E-05,16,16,,,,0.0000247,8,8
2.55E-05,14,14,,,,0.0000258,8,8
2.56E-05,17,17,,,,0.000027,8,8
2.58E-05,17,17,,,,0.0000248,8,8
2.43E-05,15,15,,,,0.0000249,8,8
2.48E-05,14,14,,,,0.0000254,8,8
2.46E-05,20,20,,,,0.0000254,8,8
0.0015187,20,20,,,,0.0000249,8,8
3.09E-05,18,18,,,,0.0000247,8,8
3.14E-05,18,18,,,,0.0000244,8,8
4.08E-05,17,17,,,,0.0000246,8,8
3.84E-05,16,16,,,,0.0000246,8,8
3.10E-05,15,15,,,,0.0000355,8,8
3.07E-05,17,17,,,,0.0000532,8,8
3.58E-05,21,21,,,,0.0000244,8,8
0.0001029,22,22,,,,0.0000259,8,8
2.58E-05,19,19,,,,0.0000257,8,8
2.47E-05,15,15,,,,0.000025,8,8
2.47E-05,14,14,,,,0.0000244,8,8
2.51E-05,16,16,,,,0.0000321,8,8
2.49E-05,21,21,,,,0.0000259,8,8
2.46E-05,21,21,,,,0.0000244,8,8
2.46E-05,19,19,,,,0.0000248,8,8
2.49E-05,24,24,,,,0.0000246,8,8
2.47E-05,23,23,,,,0.0000248,8,8
2.48E-05,22,22,,,,0.0000246,8,8
2.49E-05,21,21,,,,0.0000246,8,8
2.53E-05,21,21,,,,0.0000245,8,8
2.47E-05,20,20,,,,0.0000246,8,8
3.52E-05,19,19,,,,0.0000248,8,8
2.46E-05,21,21,,,,0.0001118,8,8
2.50E-05,24,24,,,,0.0000245,8,8
2.46E-05,23,23,,,,0.0000306,8,8
2.55E-05,23,23,,,,0.0000259,8,8
2.56E-05,21,21,,,,0.0000258,8,8
2.59E-05,20,20,,,,0.0000248,8,8
2.59E-05,19,19,,,,0.0000249,8,8
2.46E-05,19,19,,,,0.0000309,8,8
2.46E-05,18,18,,,,0.0000258,8,8
3.50E-05,21,21,,,,0.0000251,8,8
2.48E-05,23,23,,,,0.0000339,8,8
2.47E-05,22,22,,,,0.0000358,8,8
2.72E-05,22,22,,,,0.0000247,8,8
2.52E-05,19,19,,,,0.0000272,8,8
2.52E-05,18,18,,,,0.0000258,8,8
2.47E-05,18,18,,,,0.0000248,8,8
3.29E-05,17,17,,,,0.0000307,8,8
2.48E-05,16,16,,,,0.0000256,8,8
3.88E-05,18,18,,,,0.0000257,8,8
2.47E-05,22,22,,,,0.0000245,8,8
2.69E-05,24,24,,,,0.0000247,8,8
2.47E-05,25,25,,,,0.0000258,8,8
2.55E-05,28,28,,,,0.0000246,8,8
2.53E-05,29,29,,,,0.0000249,8,8
2.46E-05,31,31,,,,0.0000356,8,8
2.49E-05,30,30,,,,0.0000248,8,8
2.44E-05,33,33,,,,0.000025,8,8
2.44E-05,35,35,,,,0.0000247,8,8
2.46E-05,37,37,,,,0.0000246,8,8
2.49E-05,36,36,,,,0.0000248,8,8
2.53E-05,38,38,,,,0.0000254,8,8
