cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
9.04E-05,4,2,5,,,
0.0001252,11,1,5,,,
8.52E-05,9,1,3,,,
0.0001149,20,1,3,,,
8.40E-05,1,1,3,,,
0.0001777,5,0,3,,,
8.43E-05,17,0,2,,,
0.0001392,1,0,2,,,
8.54E-05,15,0,2,,,
8.46E-05,20,0,3,,,
8.48E-05,5,1,3,,,
0.0001051,6,1,4,,,
8.36E-05,3,1,3,,,
8.91E-05,18,0,3,,,
8.34E-05,9,2,4,,,
8.29E-05,15,1,3,,,
8.32E-05,2,0,4,,,
1.81E-05,20,0,1,,,
8.42E-05,15,0,2,,,
1.85E-05,12,0,1,,,
2.34E-05,17,0,1,,,
8.49E-05,20,0,2,,,
8.39E-05,19,0,3,,,
1.88E-05,3,0,1,,,
8.53E-05,10,0,2,,,
8.55E-05,13,0,3,,,
8.48E-05,2,3,5,,,
3.07E-05,7,0,1,,,
0.0001043,15,0,2,,,
8.51E-05,16,0,2,,,
8.55E-05,8,1,3,,,
0.0001004,2,1,3,,,
8.35E-05,16,0,2,,,
1.77E-05,9,0,1,,,
8.44E-05,1,0,2,,,
8.62E-05,2,0,2,,,
8.87E-05,20,1,3,,,
8.36E-05,5,0,5,,,
8.83E-05,16,1,3,,,
8.34E-05,13,1,4,,,
8.39E-05,2,1,3,,,
1.75E-05,8,0,1,,,
8.41E-05,2,1,4,,,
1.74E-05,19,0,1,,,
1.76E-05,15,0,1,,,
8.50E-05,14,2,6,,,
8.47E-05,17,4,8,,,
8.43E-05,3,5,9,,,
9.03E-05,9,5,10,,,
8.30E-05,4,6,10,,,
8.99E-05,6,5,11,,,
8.47E-05,5,12,14,,,
9.04E-05,5,13,16,,,
8.42E-05,17,8,15,,,
8.37E-05,7,13,16,,,
8.33E-05,5,13,19,,,
8.39E-05,13,2,21,,,
8.38E-05,20,7,22,,,
8.39E-05,19,10,21,,,
8.47E-05,12,3,22,,,
8.71E-05,16,0,23,,,
8.48E-05,2,20,24,,,
9.26E-05,7,6,27,,,
8.54E-05,14,3,27,,,
8.43E-05,7,16,23,,,
8.40E-05,4,10,24,,,
8.61E-05,5,17,23,,,
8.48E-05,1,10,23,,,
8.44E-05,18,15,24,,,
8.50E-05,7,2,24,,,
8.48E-05,5,7,26,,,
8.36E-05,5,7,27,,,
8.55E-05,14,7,21,,,
0.0001727,1,3,20,,,
9.19E-05,19,20,22,,,
8.40E-05,8,5,17,,,
0.0001737,6,5,16,,,
8.52E-05,13,3,15,,,
8.50E-05,17,3,14,,,
8.49E-05,11,0,15,,,
0.0001014,11,4,18,,,
8.56E-05,9,11,19,,,
0.0001207,5,15,19,,,
0.0001151,5,7,20,,,
8.52E-05,16,0,18,,,
8.45E-05,3,9,15,,,
8.55E-05,4,4,10,,,
0.0002037,3,1,5,,,
9.08E-05,2,2,4,,,
8.39E-05,8,1,4,,,
8.35E-05,8,0,6,,,
8.39E-05,3,0,2,,,
8.36E-05,1,0,2,,,
1.77E-05,2,0,1,,,
8.40E-05,3,0,3,,,
0.000107,18,0,3,,,
9.36E-05,1,3,5,,,
8.34E-05,18,1,6,,,
8.36E-05,14,3,7,,,
8.49E-05,6,0,4,,,
0.0003306,19,2,5,,,
0.0001214,16,2,4,,,
9.88E-05,3,2,5,,,
8.39E-05,11,0,6,,,
1.72E-05,8,0,1,,,
1.71E-05,4,0,1,,,
8.37E-05,19,3,5,,,
8.33E-05,3,2,7,,,
9.38E-05,11,4,7,,,
8.36E-05,6,0,8,,,
8.42E-05,6,4,6,,,
8.35E-05,13,0,7,,,
8.38E-05,5,3,6,,,
8.51E-05,14,1,5,,,
8.50E-05,18,3,6,,,
9.44E-05,3,0,5,,,
8.35E-05,20,3,6,,,
8.39E-05,20,1,7,,,
8.36E-05,15,2,7,,,
1.76E-05,6,0,1,,,
2.23E-05,20,0,1,,,
8.44E-05,14,0,2,,,
8.35E-05,14,0,3,,,
8.37E-05,11,2,4,,,
8.56E-05,14,1,4,,,
8.74E-05,20,2,7,,,
9.32E-05,8,2,9,,,
8.42E-05,4,3,6,,,
8.41E-05,9,4,7,,,
9.17E-05,17,1,8,,,
8.38E-05,14,10,12,,,
8.96E-05,17,7,12,,,
8.37E-05,20,5,13,,,
8.32E-05,17,3,10,,,
9.40E-05,1,0,9,,,
0.0001056,20,6,9,,,
8.32E-05,6,0,10,,,
8.35E-05,17,0,9,,,
8.38E-05,16,9,12,,,
8.36E-05,1,2,8,,,
8.47E-05,19,0,6,,,
8.51E-05,19,0,3,,,
8.34E-05,11,0,4,,,
8.91E-05,12,2,5,,,
8.36E-05,11,1,6,,,
8.49E-05,16,0,5,,,
8.40E-05,19,4,6,,,
1.73E-05,17,0,1,,,
8.39E-05,5,1,3,,,
8.38E-05,14,0,3,,,
8.44E-05,7,0,2,,,
1.76E-05,5,0,1,,,
9.70E-05,18,0,2,,,
2.18E-05,12,0,1,,,
0.0001139,3,0,3,,,
8.34E-05,3,1,3,,,
8.39E-05,15,1,4,,,
9.13E-05,7,1,5,,,
8.39E-05,7,0,2,,,
9.13E-05,15,1,3,,,
0.0001032,2,0,2,,,
8.33E-05,5,0,3,,,
8.46E-05,17,0,2,,,
8.36E-05,16,0,3,,,
8.55E-05,7,0,2,,,
8.71E-05,14,0,2,,,
8.49E-05,13,1,4,,,
8.36E-05,12,2,4,,,
8.35E-05,20,3,5,,,
8.37E-05,10,3,6,,,
9.30E-05,20,0,10,,,
8.38E-05,7,5,9,,,
8.37E-05,18,2,10,,,
8.31E-05,11,6,8,,,
0.0001157,19,0,3,,,
0.0001065,8,2,5,,,
8.41E-05,18,0,5,,,
8.47E-05,8,4,6,,,
0.0001232,9,5,7,,,
8.39E-05,19,3,7,,,
8.51E-05,16,0,6,,,
8.46E-05,1,1,6,,,
8.53E-05,19,1,6,,,
8.50E-05,20,1,6,,,
9.43E-05,6,4,6,,,
8.47E-05,17,0,7,,,
0.0001324,17,6,8,,,
0.0001379,6,3,9,,,
0.0007634,4,10,12,,,
8.41E-05,4,7,14,,,
0.0001826,11,9,14,,,
8.48E-05,15,10,12,,,
8.54E-05,15,2,10,,,
8.46E-05,4,0,10,,,
8.38E-05,9,7,15,,,
8.39E-05,11,9,11,,,
8.48E-05,18,8,12,,,
8.54E-05,4,6,14,,,
8.89E-05,17,1,13,,,
0.0001094,20,3,10,,,
0.00011,1,1,9,,,
0.000116,14,1,11,,,
8.52E-05,5,6,11,,,
8.47E-05,19,8,12,,,
8.44E-05,16,6,13,,,
0.0001389,8,0,2,,,
3.29E-05,4,0,1,,,
0.0027498,17,0,2,,,
0.0001431,15,1,3,,,
8.50E-05,3,2,6,,,
9.01E-05,19,1,4,,,
0.0001228,14,0,3,,,
0.0001145,11,0,2,,,
2.65E-05,14,0,1,,,
8.53E-05,17,0,2,,,
8.38E-05,7,0,2,,,
1.91E-05,6,0,1,,,
8.37E-05,19,0,3,,,
8.35E-05,13,1,4,,,
8.36E-05,1,1,5,,,
8.35E-05,4,0,6,,,
8.36E-05,10,0,6,,,
8.31E-05,20,2,7,,,
8.41E-05,3,0,7,,,
8.39E-05,5,7,9,,,
8.57E-05,14,3,6,,,
8.37E-05,4,2,4,,,
8.42E-05,12,0,4,,,
8.38E-05,8,2,5,,,
8.34E-05,7,0,2,,,
8.34E-05,18,2,7,,,
8.53E-05,16,7,9,,,
8.35E-05,1,9,12,,,
8.37E-05,11,3,11,,,
8.35E-05,8,2,11,,,
0.0001692,17,4,10,,,
8.44E-05,20,3,8,,,
8.47E-05,16,3,8,,,
8.47E-05,5,0,7,,,
0.0001119,20,1,3,,,
8.40E-05,5,0,2,,,
1.81E-05,4,0,1,,,
8.48E-05,7,1,3,,,
9.22E-05,9,1,3,,,
9.27E-05,17,1,4,,,
9.29E-05,8,2,4,,,
8.31E-05,13,0,4,,,
8.31E-05,3,1,5,,,
8.36E-05,17,0,5,,,
8.40E-05,4,0,2,,,
8.36E-05,4,0,3,,,
8.39E-05,8,0,3,,,
0.0001281,10,2,5,,,
8.42E-05,2,0,6,,,
8.36E-05,2,1,8,,,
8.39E-05,13,0,4,,,
8.39E-05,13,3,5,,,
8.32E-05,10,0,5,,,
8.37E-05,7,1,3,,,
1.72E-05,20,0,1,,,
1.71E-05,13,0,1,,,
8.38E-05,6,0,2,,,
0.0001211,11,1,4,,,
8.52E-05,2,0,4,,,
8.96E-05,18,2,4,,,
8.47E-05,14,3,5,,,
8.52E-05,10,2,5,,,
0.0001087,20,0,4,,,
1.96E-05,4,0,1,,,
0.0001012,4,0,2,,,
8.46E-05,16,1,3,,,
8.45E-05,19,3,5,,,
8.48E-05,15,2,6,,,
8.49E-05,7,5,8,,,
8.48E-05,9,4,9,,,
8.42E-05,7,4,7,,,
0.0001238,5,3,8,,,
0.0003437,16,2,6,,,
8.44E-05,2,0,5,,,
8.39E-05,12,2,7,,,
8.45E-05,15,3,6,,,
8.41E-05,7,4,7,,,
8.47E-05,2,6,9,,,
8.40E-05,11,6,10,,,
8.35E-05,3,2,5,,,
8.28E-05,18,2,6,,,
0.0001669,10,1,6,,,
8.56E-05,17,3,5,,,
9.01E-05,1,1,5,,,
8.83E-05,6,2,4,,,
8.38E-05,20,1,5,,,
9.19E-05,17,0,5,,,
8.36E-05,8,0,5,,,
8.37E-05,17,3,5,,,
8.34E-05,20,0,3,,,
8.37E-05,17,0,5,,,
9.67E-05,15,1,6,,,
8.36E-05,16,3,5,,,
1.94E-05,11,0,1,,,
1.76E-05,7,0,1,,,
1.74E-05,11,0,1,,,
1.92E-05,13,0,1,,,
2.77E-05,16,0,1,,,
8.52E-05,19,0,2,,,
8.53E-05,5,0,2,,,
8.40E-05,9,3,5,,,
8.37E-05,10,0,2,,,
8.36E-05,5,0,3,,,
8.41E-05,15,0,2,,,
8.35E-05,13,1,6,,,
8.32E-05,19,0,4,,,
8.46E-05,10,3,5,,,
8.35E-05,20,0,2,,,
8.37E-05,19,0,2,,,
1.74E-05,12,0,1,,,
8.47E-05,12,0,2,,,
1.73E-05,1,0,1,,,
8.33E-05,15,2,7,,,
8.34E-05,3,4,8,,,
8.96E-05,1,4,7,,,
1.80E-05,3,0,1,,,
1.78E-05,14,0,1,,,
8.34E-05,15,1,3,,,
8.34E-05,16,0,3,,,
8.33E-05,14,1,4,,,
8.31E-05,10,3,5,,,
8.30E-05,8,1,6,,,
8.52E-05,13,5,7,,,
8.34E-05,5,2,7,,,
8.54E-05,7,1,8,,,
8.42E-05,17,1,8,,,
0.0001765,12,1,9,,,
8.36E-05,9,4,11,,,
0.000116,5,3,16,,,
0.0001395,20,13,21,,,
0.0001445,12,13,23,,,
0.0001427,17,4,24,,,
0.0023882,9,3,25,,,
0.0003146,5,2,27,,,
0.000434,19,7,28,,,
0.0001376,20,16,29,,,
0.0001208,3,25,28,,,
8.49E-05,12,18,22,,,
0.0001068,3,11,23,,,
0.000107,13,21,25,,,
8.49E-05,17,15,21,,,
0.0001019,9,14,22,,,
0.0001039,17,6,23,,,
9.68E-05,9,8,25,,,
8.63E-05,14,5,26,,,
0.0001333,12,1,25,,,
9.04E-05,8,4,26,,,
8.46E-05,1,9,27,,,
0.0001267,12,6,26,,,
0.0001944,6,17,27,,,
0.0001337,17,6,28,,,
0.0001234,9,15,28,,,
8.49E-05,19,1,29,,,
0.0001273,15,3,30,,,
9.00E-05,5,16,30,,,
8.91E-05,14,11,22,,,
8.47E-05,3,18,21,,,
0.0001265,9,7,21,,,
8.41E-05,16,2,18,,,
9.05E-05,5,5,18,,,
0.0002028,7,7,17,,,
8.76E-05,17,4,17,,,
8.42E-05,9,0,15,,,
8.40E-05,7,6,17,,,
0.0001009,3,14,19,,,
8.55E-05,15,14,19,,,
8.49E-05,19,11,20,,,
8.93E-05,18,4,19,,,
8.42E-05,19,9,20,,,
8.39E-05,4,19,25,,,
8.40E-05,16,0,23,,,
8.97E-05,2,20,24,,,
8.38E-05,17,8,27,,,
8.39E-05,18,5,28,,,
8.40E-05,20,0,30,,,
8.40E-05,20,22,29,,,
8.41E-05,2,20,26,,,
8.35E-05,20,24,26,,,
8.40E-05,10,18,25,,,
8.33E-05,14,19,28,,,
8.38E-05,20,24,29,,,
8.38E-05,8,0,31,,,
8.37E-05,20,26,33,,,
8.37E-05,10,5,33,,,
8.49E-05,13,3,35,,,
0.000253,6,11,36,,,
8.51E-05,16,5,37,,,
8.51E-05,8,13,41,,,
8.35E-05,17,21,38,,,
8.35E-05,2,35,39,,,
8.38E-05,7,3,37,,,
9.07E-05,17,25,35,,,
8.36E-05,4,23,38,,,
8.32E-05,14,13,39,,,
8.32E-05,20,17,40,,,
8.36E-05,3,25,38,,,
8.53E-05,15,37,40,,,
8.37E-05,3,5,40,,,
8.68E-05,7,2,39,,,
0.0001662,18,27,40,,,
9.16E-05,13,25,41,,,
8.39E-05,12,16,43,,,
0.0001107,12,13,42,,,
8.71E-05,12,1,43,,,
0.000155,16,0,44,,,
8.38E-05,19,31,45,,,
8.44E-05,14,3,44,,,
8.38E-05,11,0,45,,,
8.69E-05,14,32,47,,,
8.69E-05,17,5,48,,,
8.52E-05,4,45,49,,,
8.71E-05,5,8,45,,,
8.36E-05,6,33,45,,,
0.000118,19,28,45,,,
8.36E-05,16,5,46,,,
8.36E-05,8,39,46,,,
8.43E-05,4,2,40,,,
8.37E-05,13,29,40,,,
8.37E-05,20,8,34,,,
