cas operacie,cislo,index prvku,dlzka zoznamu,,
0.000029,72,5,20,,
0.0000306,69,9,21,,
0.000026,74,13,19,,
0.000026,81,4,20,,
0.0000258,78,17,20,,
0.0000259,56,8,18,,
0.0000254,76,6,18,,
0.0000293,47,4,17,,
0.0000257,42,11,18,,
0.0000255,42,0,17,,
0.0000249,76,5,17,,
0.0000251,45,5,15,,
0.0000246,43,9,14,,
0.0000249,66,6,14,,
0.0000248,47,6,15,,
0.0000302,87,1,16,,
0.0000253,90,10,16,,
0.0000271,69,16,18,,
0.0000331,60,0,18,,
0.0000259,56,0,19,,
0.0000249,86,15,19,,
0.0000251,84,18,20,,
0.0000246,50,9,20,,
0.0000247,68,9,22,,
0.0000249,86,13,20,,
0.0000264,79,6,21,,
0.0000288,61,2,21,,
0.0000249,68,8,20,,
0.0000245,71,15,20,,
0.0000245,88,13,20,,
0.0000243,48,8,20,,
0.0000257,57,13,23,,
0.0000247,66,17,23,,
0.0000245,62,8,23,,
0.0000289,75,7,24,,
0.0000248,54,7,23,,
0.0000246,79,3,24,,
0.0000246,51,8,23,,
0.000025,71,15,21,,
0.0000246,83,10,22,,
0.0000246,76,9,21,,
0.0000247,44,8,21,,
0.0000247,66,1,23,,
0.0000245,42,5,21,,
0.0000299,63,11,22,,
0.0000249,84,0,21,,
0.0000247,64,19,21,,
0.000029,41,5,21,,
0.0000249,78,8,19,,
0.0000249,66,10,19,,
0.0000243,63,7,20,,
0.0000398,45,0,20,,
0.0000287,52,17,21,,
0.0000249,85,20,22,,
0.0000247,50,13,22,,
0.0000245,87,11,22,,
0.0000246,90,6,22,,
0.0000246,78,13,22,,
0.000025,60,22,24,,
0.0000266,60,6,23,,
0.0000247,72,19,22,,
0.0000248,44,1,19,,
0.0000246,56,17,20,,
0.0000246,86,3,20,,
0.0000244,81,17,20,,
0.0000244,54,14,20,,
0.0000247,64,18,20,,
0.0000246,79,2,23,,
0.0000419,51,5,26,,
0.0000257,60,8,26,,
0.0000254,58,11,23,,
0.0000253,73,18,22,,
0.0000258,52,8,22,,
0.0000252,46,5,21,,
0.0000254,63,2,21,,
0.0000279,57,14,21,,
0.0000254,76,0,19,,
0.0000254,76,18,20,,
0.0000245,62,12,19,,
0.0000246,87,10,19,,
0.0000245,80,10,17,,
0.0000247,44,0,19,,
0.000028,63,3,21,,
0.0000251,63,12,22,,
0.0000247,62,16,22,,
0.0000251,79,15,19,,
0.0000313,75,15,19,,
0.000034,67,2,19,,
0.0000246,63,8,19,,
0.0000244,65,3,19,,
0.0000246,68,7,22,,
0.0000247,82,10,25,,
0.0000245,48,1,23,,
0.0000295,60,1,21,,
0.0000247,85,14,20,,
0.000028,42,9,20,,
0.0000251,57,7,19,,
0.0000245,80,8,19,,
0.0000253,53,10,19,,
0.0000247,51,13,18,,
0.0000245,63,5,18,,
0.0000246,58,8,18,,
0.0000248,44,11,18,,
0.0000249,72,6,17,,
0.0000246,67,0,17,,
0.0000248,77,3,17,,
0.0000249,54,15,18,,
0.0000247,69,8,18,,
0.0000251,57,3,20,,
0.0000297,42,2,18,,
0.0000363,72,11,18,,
0.0000298,72,5,18,,
0.0000248,57,11,20,,
0.0000245,75,14,19,,
0.0002755,85,9,20,,
0.000025,68,15,20,,
0.0000249,54,4,25,,
0.0000246,70,16,25,,
0.0000276,73,2,24,,
0.0000306,86,7,24,,
0.0000248,79,8,24,,
0.0000248,65,4,26,,
0.0000246,63,22,27,,
0.0000245,60,5,28,,
0.0000247,66,4,28,,
0.0000267,70,23,29,,
0.0000252,43,19,29,,
0.0000251,55,24,30,,
0.0000251,79,17,30,,
0.0000249,47,3,30,,
0.0000247,51,22,30,,
0.0000246,70,12,30,,
0.0000245,43,17,30,,
0.0000245,73,24,31,,
0.0000245,88,19,31,,
0.0000247,81,0,31,,
0.0000262,42,10,31,,
0.0000285,69,18,31,,
0.0000298,48,24,30,,
0.0000251,75,1,30,,
0.0000247,50,18,29,,
0.0000247,90,0,29,,
0.0000245,73,14,30,,
0.0000244,43,1,31,,
0.0000245,52,9,31,,
0.0000285,78,10,29,,
0.0000244,49,7,30,,
0.0000244,71,17,30,,
0.0000243,62,5,30,,
0.0000244,70,1,31,,
0.0000248,55,12,30,,
0.0000243,79,17,30,,
0.0000247,48,28,32,,
0.0000244,42,21,31,,
0.0000246,70,12,34,,
0.0000244,76,6,38,,
0.0000246,46,1,39,,
0.0000246,73,24,39,,
0.0000245,57,31,38,,
0.0000247,54,30,38,,
0.0000344,60,18,39,,
0.0000285,47,36,39,,
0.0000247,77,30,39,,
0.0000247,48,8,38,,
0.0000248,74,20,38,,
0.0000246,79,14,37,,
0.0000247,53,9,35,,
0.0000259,43,29,35,,
0.0000259,42,15,35,,
0.0000424,88,5,35,,
0.0000261,62,11,36,,
0.0000251,50,31,36,,
0.0000244,42,6,36,,
0.0000248,45,2,40,,
0.0000248,58,6,40,,
0.0000245,69,21,40,,
0.0000248,52,18,40,,
0.0000246,79,9,40,,
0.0000246,57,16,41,,
0.0000246,47,18,40,,
0.0000246,64,35,39,,
0.0000272,47,11,39,,
0.0000373,52,21,39,,
0.000028,45,18,40,,
0.0000247,43,9,40,,
0.0000246,49,31,37,,
0.0000245,61,29,36,,
0.0000246,77,28,34,,
0.0000246,80,28,34,,
0.0000244,54,23,31,,
0.0000264,50,11,33,,
0.0000255,63,1,34,,
0.0000268,57,22,34,,
0.0000248,59,4,34,,
0.0000247,60,27,33,,
0.0000248,62,9,31,,
0.0000246,55,2,31,,
0.0000305,54,29,32,,
0.0000248,69,2,31,,
0.0000254,87,0,31,,
0.0000249,61,10,31,,
0.0000246,68,22,31,,
0.0000247,88,18,31,,
0.0000264,64,22,32,,
0.0000335,87,24,30,,
0.0000246,46,22,30,,
0.0000244,60,28,31,,
0.0000247,54,28,31,,
0.0000246,79,7,32,,
0.0000245,72,25,32,,
0.0000245,43,20,32,,
0.0000244,89,1,32,,
0.0000245,80,25,31,,
0.0000246,75,4,32,,
0.0000246,42,4,38,,
0.0000246,53,5,38,,
0.0000244,54,11,37,,
0.0000245,83,12,36,,
0.0000246,55,1,38,,
0.0000245,49,10,38,,
0.0000257,48,32,37,,
0.0000254,49,29,36,,
0.000025,89,22,37,,
0.0000246,50,33,37,,
0.0000246,42,7,37,,
0.0000248,68,10,36,,
0.0000246,73,14,35,,
0.0000248,52,31,36,,
0.0000315,79,29,35,,
0.0000298,47,30,35,,
0.0000246,61,16,36,,
0.0000245,41,6,34,,
0.0000245,58,5,34,,
0.0000246,61,19,34,,
0.0000363,46,3,34,,
0.0000285,47,23,34,,
0.0000266,63,29,35,,
0.0000255,66,9,35,,
0.0000257,80,4,35,,
0.0000256,45,19,35,,
0.0000716,75,2,35,,
0.000042,86,19,37,,
0.0000402,75,35,38,,
0.0000265,53,30,39,,
0.0000257,50,20,38,,
0.0000254,87,7,39,,
0.0000351,83,10,39,,
0.000032,41,30,38,,
0.0000317,55,14,38,,
0.000037,81,33,39,,
0.000035,74,25,39,,
0.0000256,84,22,36,,
0.0000253,60,29,36,,
0.0000254,48,21,36,,
0.0000256,43,25,38,,
0.0000254,80,36,38,,
0.0000257,62,0,39,,
0.0000408,78,12,39,,
0.0000265,55,28,38,,
0.0000255,48,8,42,,
0.0000257,51,27,42,,
0.000026,70,28,40,,
0.0000252,71,19,40,,
0.0000253,48,27,40,,
0.0000254,82,24,39,,
0.0000252,77,2,37,,
0.0000252,64,6,37,,
0.0000251,41,2,37,,
0.0000253,63,19,37,,
0.0000257,81,7,37,,
0.0000452,71,1,37,,
0.0000343,87,22,37,,
0.000031,82,35,37,,
0.0000259,84,14,36,,
0.0000257,54,0,37,,
0.0000253,68,8,37,,
0.0000347,74,21,37,,
0.0000294,66,19,37,,
0.0000259,49,31,37,,
0.0000257,90,12,37,,
0.0000259,65,5,37,,
0.0000256,45,11,38,,
0.0000256,87,6,37,,
0.0000254,78,5,37,,
0.0000257,50,14,36,,
0.0000256,72,22,37,,
0.0000254,68,20,36,,
0.000026,64,15,36,,
0.0000256,43,23,36,,
0.0000345,74,14,37,,
0.0002756,51,7,37,,
0.0000497,44,31,37,,
0.0000378,63,18,37,,
0.0000373,70,17,37,,
0.000036,87,33,37,,
0.0000334,86,12,38,,
0.000031,88,5,38,,
0.0000255,50,18,37,,
0.0000359,78,17,37,,
0.0000343,50,3,37,,
0.0000349,75,35,37,,
0.0000379,80,26,37,,
0.000037,65,14,36,,
0.0000377,70,8,36,,
0.0000398,63,5,36,,
0.0000355,59,11,36,,
0.0000253,72,13,36,,
0.0000254,60,13,36,,
0.0000252,45,7,36,,
0.0000253,80,30,36,,
0.0000257,69,11,36,,
0.0000255,67,27,36,,
0.0000296,74,0,38,,
0.0000257,71,2,38,,
0.0000254,60,17,36,,
0.0000253,67,32,35,,
0.0000251,54,19,35,,
0.0000308,48,16,35,,
0.0000254,80,33,35,,
0.0000254,61,0,36,,
0.0000252,75,30,36,,
0.0000254,90,24,35,,
0.0000302,54,21,37,,
0.0000256,51,17,39,,
0.0000255,71,32,39,,
0.0000253,76,13,39,,
0.0000255,52,5,42,,
0.0000254,56,14,42,,
0.0000264,45,28,42,,
0.0000254,87,41,43,,
0.0000256,62,29,39,,
0.0000257,68,1,39,,
0.0000253,80,33,37,,
0.0000254,51,25,36,,
0.0000255,85,6,36,,
0.0000252,69,19,32,,
0.0000254,74,20,33,,
0.0000256,83,22,32,,
0.0000262,71,18,32,,
0.0000259,89,18,34,,
0.0000256,81,13,34,,
0.0000255,50,14,35,,
0.0000255,65,10,34,,
0.0000257,86,2,35,,
0.0000254,71,0,35,,
0.0000256,80,29,35,,
0.0000301,79,30,35,,
0.0000259,48,30,35,,
0.0000272,71,1,35,,
0.0000257,63,9,35,,
0.0000255,41,10,35,,
0.0000258,87,22,35,,
0.0000411,69,23,35,,
0.000036,79,14,35,,
0.0000358,84,3,35,,
0.0000324,46,4,35,,
0.0000498,48,10,35,,
0.0000478,73,27,34,,
0.0000272,60,5,33,,
0.0000265,47,11,35,,
0.0000276,69,14,35,,
0.0000257,74,11,35,,
0.0000282,48,27,35,,
0.0000256,79,0,34,,
0.0000401,53,20,34,,
0.0000404,57,3,37,,
0.0000362,63,27,37,,
0.0000357,54,3,36,,
0.0000377,65,10,38,,
0.0000416,84,32,37,,
0.0000436,57,1,41,,
0.0000402,90,17,39,,
0.0000413,90,31,39,,
0.0000405,80,31,39,,
0.0000472,41,0,39,,
0.0000268,82,1,39,,
0.0000248,44,28,39,,
0.0000247,55,12,39,,
0.000026,88,34,39,,
0.0000291,70,11,39,,
0.0000245,46,24,36,,
0.0000248,68,30,36,,
0.0000244,71,5,36,,
0.0000251,69,9,34,,
0.0000248,58,32,34,,
0.0000245,50,29,34,,
0.0000248,89,27,33,,
0.0000247,85,17,33,,
0.0000248,68,22,33,,
0.0000249,60,8,33,,
0.0000357,59,15,33,,
0.0000254,65,10,33,,
0.0000254,63,22,33,,
0.000025,72,19,34,,
0.0000249,41,20,34,,
0.0000247,74,30,34,,
0.0000247,69,3,35,,
0.0000245,89,8,34,,
0.0000307,71,16,36,,
0.0000291,52,15,37,,
0.0000254,73,33,37,,
0.0000304,59,34,38,,
0.0000259,53,24,38,,
0.0000256,80,15,38,,
0.0000255,75,20,38,,
0.0000541,44,0,37,,
0.0000323,43,2,39,,
0.0000411,67,27,39,,
0.0000274,42,35,38,,
0.000029,58,31,38,,
0.0000266,82,5,38,,
0.0000303,72,31,38,,
0.0000248,47,30,37,,
0.0000248,61,5,34,,
0.0000248,87,18,34,,
0.0000245,65,22,34,,
0.0000247,66,19,34,,
0.0000248,59,23,34,,
0.0000263,51,22,35,,
0.0000249,86,27,37,,
0.0000258,78,23,37,,
0.0000256,54,3,37,,
0.0000253,68,20,37,,
0.0000256,54,19,39,,
0.0000254,54,8,38,,
0.0000254,74,10,38,,
0.0000297,81,25,38,,
0.0000258,66,31,38,,
0.0000256,76,34,38,,
0.0000303,50,23,38,,
0.0000249,86,8,38,,
0.0000246,48,4,36,,
0.0000244,55,26,35,,
0.0000247,81,16,37,,
0.0000245,47,6,36,,
0.0000244,54,29,36,,
0.0000246,44,24,36,,
0.0000246,64,16,38,,
0.0000262,90,16,36,,
0.000025,41,25,37,,
0.0000247,62,4,38,,
0.0000247,51,3,36,,
0.0000248,58,17,35,,
0.0000247,50,30,35,,
0.0000256,54,2,36,,
0.0000257,43,27,36,,
0.0000259,89,23,36,,
0.0000254,87,18,36,,
0.0000257,90,0,37,,
0.000031,47,3,36,,
0.0000256,79,26,37,,
0.0000248,58,5,37,,
0.0000246,60,22,38,,
0.0000244,66,6,40,,
0.0000247,90,7,40,,
0.0000307,45,25,40,,
0.0000256,67,29,40,,
0.0000253,44,26,40,,
0.0000245,62,22,39,,
0.0000243,60,11,37,,
0.0000247,57,21,37,,
0.0000245,47,12,38,,
0.0000246,78,30,37,,
0.0000243,61,34,37,,
0.0000243,81,27,37,,
0.0000278,53,8,36,,
0.000025,87,29,35,,
0.0000245,56,24,34,,
0.0000246,55,6,34,,
0.0000243,77,14,33,,
0.0000246,42,25,33,,
0.0000272,75,12,33,,
0.0000245,70,23,34,,
0.0000246,59,5,32,,
0.0000245,78,25,31,,
0.0000258,78,24,30,,
0.0000305,55,26,30,,
0.000028,76,18,30,,
0.0000253,87,17,29,,
0.0000257,85,6,29,,
0.0000507,42,10,26,,
0.0000246,60,21,30,,
0.0000243,46,16,29,,
0.000025,86,20,32,,
0.0000283,63,5,32,,
0.0000252,73,6,32,,
0.0000246,76,5,32,,
0.0000248,80,12,31,,
0.0000244,87,19,29,,
0.0000252,72,16,27,,
0.0000246,78,16,29,,
0.0000323,60,19,28,,
0.0000244,57,2,30,,
0.0000246,59,21,30,,
0.0000243,61,20,30,,
0.0000244,43,3,29,,
0.0000245,64,19,29,,
0.0000266,50,6,27,,
0.0000474,87,17,27,,
0.0000256,63,1,23,,
0.0000256,61,19,23,,
0.0000257,74,1,23,,
0.0000255,70,9,24,,
0.0000256,45,6,25,,
0.0000255,81,9,25,,
0.0000253,69,0,26,,
0.0000259,80,24,28,,
0.0000262,54,10,30,,
0.0000256,80,27,30,,
0.0000281,70,4,30,,
0.0000257,52,9,27,,
0.0000256,56,12,27,,
0.0000256,62,14,28,,
0.0000254,47,8,28,,
0.0000254,63,17,29,,
0.0000254,64,5,29,,
0.0000255,60,4,28,,
0.0000305,44,24,29,,
0.0000256,61,18,31,,
0.0000255,45,27,31,,
0.0000368,81,2,31,,
0.0000383,48,29,31,,
0.000028,44,6,30,,
0.0000442,60,21,29,,
0.0000271,62,12,29,,
0.0000256,82,7,25,,
0.0000255,73,8,25,,
0.0001204,85,18,26,,
0.000026,48,8,26,,
0.0000258,54,8,27,,
0.0000252,50,8,27,,
0.0000256,70,25,27,,
0.0000277,69,19,29,,
0.000026,56,7,29,,
0.0000267,89,24,30,,
0.0000245,55,7,27,,
0.0000291,49,19,28,,
0.0000244,73,11,31,,
0.0000245,81,4,31,,
0.0000253,89,13,29,,
0.000027,69,11,28,,
0.0000247,73,20,29,,
0.0000267,43,25,29,,
0.0000248,42,10,28,,
0.0000292,71,15,31,,
0.0000251,81,13,30,,
0.0000246,81,26,29,,
0.0000248,50,0,29,,
0.0000274,58,15,31,,
0.0000273,82,0,31,,
0.0000442,89,23,32,,
0.000025,55,4,32,,
0.0000248,65,10,34,,
0.0000328,44,22,33,,
0.0000248,55,9,33,,
0.0000275,87,28,34,,
0.0000268,87,3,33,,
0.0000259,45,18,34,,
0.0000301,74,19,34,,
0.0000254,84,15,34,,
0.0000249,75,6,34,,
0.0000245,62,32,39,,
0.000027,46,15,38,,
0.0000289,71,19,38,,
0.0000287,80,8,39,,
0.000026,73,22,38,,
0.0000324,53,31,37,,
0.0000251,56,23,37,,
0.0000253,84,18,36,,
0.0000301,68,20,37,,
0.0000247,79,3,36,,
0.0000246,66,10,38,,
0.0000658,75,24,42,,
0.0000261,77,22,43,,
0.0000289,42,38,44,,
0.0000247,55,2,44,,
0.0000246,52,5,44,,
0.0000247,84,12,44,,
0.0000246,77,2,44,,
0.0000246,62,3,42,,
0.0000269,53,5,44,,
0.000026,56,5,44,,
0.0000252,72,30,44,,
0.0000249,54,33,43,,
0.0000245,54,37,47,,
0.0000245,62,35,47,,
0.0000248,70,18,48,,
0.0000245,71,7,50,,
0.0000245,84,25,50,,
0.0000247,64,0,50,,
0.0000246,70,3,50,,
0.0000248,84,36,50,,
0.0000247,72,35,49,,
0.000031,51,23,49,,
0.0000253,63,8,49,,
0.0000524,88,39,48,,
0.0000387,71,27,48,,
0.0000348,56,40,48,,
0.0000284,52,39,49,,
0.000025,64,12,49,,
0.000025,69,31,48,,
0.0000246,63,3,48,,
0.0000248,86,39,48,,
0.0000319,52,3,48,,
0.0000247,71,16,47,,
0.0000245,50,33,47,,
0.0000249,70,26,47,,
0.000025,45,26,48,,
0.0000296,72,34,47,,
0.0000247,82,24,46,,
0.0000247,68,11,45,,
0.0000246,75,34,46,,
0.000027,71,39,45,,
0.0000244,77,8,44,,
0.0000246,46,18,43,,
0.0000247,55,27,43,,
0.0000246,70,39,42,,
0.0000246,75,6,38,,
0.0000247,69,21,38,,
0.0000245,81,16,37,,
0.0000246,53,24,37,,
0.0000246,60,18,37,,
0.0000247,70,19,37,,
0.0000248,54,15,35,,
0.0000246,48,9,35,,
0.0000297,52,1,36,,
0.0000248,45,33,36,,
0.0000249,85,29,37,,
0.0000246,79,13,37,,
0.0000245,90,34,37,,
0.0000248,42,1,36,,
0.0000247,67,16,37,,
0.0000247,79,18,37,,
0.0000245,51,24,37,,
0.0000244,48,3,35,,
0.0000267,84,16,33,,
0.0000246,63,31,33,,
0.0000245,59,21,33,,
0.0000248,63,28,33,,
0.0000245,78,11,32,,
0.0000245,55,13,31,,
0.0000244,64,25,32,,
0.0000246,89,24,33,,
0.000027,78,11,32,,
0.000034,82,8,31,,
0.0000246,67,11,31,,
0.0000246,53,6,29,,
0.000027,73,1,29,,
0.0000257,86,7,29,,
0.0000246,74,9,29,,
0.0000246,90,14,26,,
0.0000244,42,7,26,,
0.0000247,45,1,24,,
0.0000261,56,18,23,,
0.0000257,75,15,23,,
0.0000269,55,18,22,,
0.0000247,79,15,19,,
0.0000249,61,0,19,,
0.0000247,45,9,22,,
0.0000247,60,5,22,,
0.0000251,75,5,24,,
0.0000246,70,22,24,,
0.0000247,78,9,24,,
0.0000245,53,8,23,,
0.0000261,49,14,24,,
0.0000295,43,2,25,,
0.0000255,65,23,25,,
0.000025,69,21,25,,
0.0000244,57,1,26,,
0.0000248,78,13,26,,
0.0000244,51,1,25,,
0.0000247,75,11,26,,
0.0000246,89,1,27,,
0.0000246,52,2,26,,
0.0000245,41,4,26,,
0.0000249,72,11,25,,
0.0000246,69,5,26,,
0.0000246,65,25,27,,
0.0000262,89,11,26,,
0.0000304,86,22,27,,
0.0000247,64,4,28,,
0.0000273,55,23,28,,
0.0000257,71,4,28,,
0.0000297,49,16,28,,
0.0000252,55,17,29,,
0.0000247,75,5,29,,
0.0000244,57,16,30,,
0.0000293,52,9,31,,
0.000025,45,0,30,,
0.0000341,41,25,29,,
0.0000259,70,7,31,,
0.0000257,44,4,31,,
0.0000248,62,17,31,,
0.0000246,49,28,30,,
0.0000245,77,20,29,,
0.0000248,46,26,29,,
0.0000247,79,11,29,,
0.0000312,75,24,28,,
0.0000258,71,22,29,,
0.0000244,65,2,29,,
0.0000246,43,1,27,,
0.0000246,54,20,28,,
0.0000283,81,20,27,,
0.0000275,74,20,27,,
0.0000251,51,0,27,,
0.0000246,76,2,28,,
0.000026,46,7,28,,
0.0000248,50,8,30,,
0.0000247,47,6,29,,
0.0000244,73,16,29,,
0.0000244,74,4,30,,
0.0000245,88,10,30,,
0.0000246,79,22,30,,
0.0000252,55,19,28,,
0.0000248,64,2,27,,
0.0000421,66,5,29,,
0.0000386,55,9,29,,
0.0000287,75,10,29,,
0.0000247,55,17,27,,
0.0000247,62,18,27,,
0.0000396,57,25,28,,
0.0000311,55,11,28,,
0.0000298,55,10,28,,
0.0000301,59,14,28,,
0.0000309,53,7,26,,
0.0000264,67,5,27,,
0.0000256,55,23,26,,
0.0000306,63,10,27,,
0.0000256,86,24,28,,
0.0000256,64,10,29,,
0.000031,69,6,26,,
0.0000265,59,19,26,,
0.0000256,52,2,27,,
0.0000259,89,13,26,,
0.0000254,70,16,26,,
0.0000255,53,19,26,,
0.0000259,42,6,26,,
0.0000257,48,21,26,,
0.0000253,65,14,26,,
0.0000255,43,10,26,,
0.0000256,80,4,26,,
0.0000256,62,6,26,,
0.0000354,63,20,27,,
0.0000296,57,2,26,,
0.0000255,75,0,26,,
0.0000499,62,20,25,,
0.0000346,61,14,25,,
0.0000349,83,8,24,,
0.0000355,45,4,25,,
0.000026,76,14,24,,
0.0000258,69,17,24,,
0.0000256,82,13,24,,
0.0000362,87,5,25,,
0.0000458,81,11,24,,
0.0000273,50,3,24,,
0.0000255,66,3,24,,
0.0000255,82,7,24,,
0.0000257,67,6,24,,
0.0000255,66,15,23,,
0.0000256,90,5,23,,
0.0000254,47,5,23,,
0.0000253,42,20,23,,
0.0000245,49,18,22,,
0.0000309,79,16,18,,
0.0000249,58,6,18,,
0.0000247,67,3,19,,
0.0000246,55,16,19,,
0.0000245,85,5,19,,
0.0000246,51,14,21,,
0.000025,55,3,22,,
0.0000302,52,10,24,,
0.0000247,86,15,23,,
0.0001009,50,6,22,,
0.0000255,48,17,21,,
0.0000576,54,2,21,,
0.0000246,80,18,20,,
0.0000246,78,1,19,,
0.0000333,42,0,17,,
0.0000247,51,1,19,,
0.0000246,65,16,18,,
0.0000277,58,10,18,,
0.0000246,57,14,19,,
0.0000245,88,11,19,,
0.0000246,86,12,19,,
0.0000246,41,3,19,,
0.0000278,64,16,21,,
0.0000256,74,9,21,,
0.0000249,64,14,23,,
0.0000244,57,23,25,,
0.0000243,90,15,25,,
0.0000244,51,4,24,,
0.0000247,60,22,26,,
0.000025,61,19,27,,
0.0000292,57,2,27,,
0.0000249,58,6,25,,
0.0000246,86,12,26,,
0.0000247,68,23,25,,
0.0000246,60,18,25,,
0.0000256,65,18,24,,
0.0000262,76,19,24,,
0.0000388,42,10,24,,
0.0000289,69,21,23,,
0.0000249,60,0,24,,
0.0000327,74,21,24,,
0.000026,69,20,24,,
0.0000258,67,9,25,,
0.0000246,66,0,25,,
0.0000246,44,20,23,,
0.0000245,54,13,21,,
0.0000246,85,14,21,,
0.0000278,55,19,22,,
0.0000255,90,4,22,,
0.0000245,42,12,21,,
0.0000246,64,8,21,,
0.0000246,78,6,20,,
0.0000245,66,6,18,,
0.0000421,45,5,17,,
0.000029,68,11,17,,
0.0000255,67,4,17,,
0.0000247,89,12,18,,
0.0000246,51,9,15,,
0.0000246,53,11,16,,
0.0000247,84,0,14,,
0.0000244,54,6,15,,
0.0000389,48,2,15,,
0.0000272,69,9,14,,
0.0000259,57,6,14,,
0.0000257,90,11,14,,
0.0000245,76,12,18,,
0.0000243,77,1,16,,
0.0000245,78,8,17,,
0.0000247,81,11,17,,
0.0000329,44,2,17,,
0.0000304,53,5,20,,
0.000026,78,12,20,,
0.0000399,56,5,20,,
0.0000378,81,11,20,,
0.0000257,48,0,20,,
0.0000258,66,14,19,,
0.0000255,84,12,23,,
0.0000261,65,13,20,,
0.0000257,85,9,19,,
0.0000254,77,0,20,,
0.0000256,72,1,21,,
0.0000416,75,2,22,,
0.0000317,67,11,22,,
0.0000256,67,11,23,,
0.0000255,51,8,23,,
0.0000318,41,2,23,,
0.0000253,45,18,23,,
0.0000308,62,14,21,,
0.000028,50,2,21,,
0.0000247,60,12,21,,
0.0000263,66,10,22,,
0.000025,46,2,24,,
0.0000247,47,18,22,,
0.0000244,43,9,23,,
0.0000267,90,4,23,,
0.0000256,45,12,25,,
0.0000255,82,13,25,,
0.0000258,44,10,25,,
0.0000254,76,22,25,,
0.0000262,55,19,24,,
0.0000256,63,9,27,,
0.0000279,59,1,26,,
0.0000258,47,3,26,,
0.0000299,64,17,26,,
0.0000262,44,16,25,,
0.0000247,70,16,26,,
0.0000254,68,7,26,,
0.0000244,89,23,27,,
0.0000245,46,1,27,,
0.0000246,54,23,28,,
0.0000251,79,16,28,,
0.0000247,42,8,27,,
0.0000247,47,20,24,,
0.000027,68,5,24,,
0.0000259,73,5,23,,
0.0000253,73,19,23,,
0.0000357,46,4,23,,
0.0000245,61,16,21,,
0.0000248,78,6,21,,
0.000025,67,13,20,,
0.0000346,75,18,20,,
0.0000245,82,5,20,,
0.0000246,66,9,19,,
0.0000256,89,3,23,,
0.000025,67,17,22,,
0.0000294,74,7,23,,
0.0000245,60,1,21,,
0.0000247,77,18,20,,
0.0000247,42,2,20,,
0.0000247,75,4,20,,
0.0000246,70,10,21,,
0.0000246,72,16,21,,
0.0000247,60,2,21,,
0.0000245,80,6,22,,
0.0000246,51,6,21,,
0.0000247,80,12,21,,
0.0000254,44,11,21,,
0.0000255,67,5,20,,
0.0000252,70,2,19,,
0.0000265,71,1,18,,
0.0000247,43,9,17,,
0.0000289,67,11,21,,
0.0000247,72,6,22,,
0.0000245,64,12,22,,
0.0000247,70,8,22,,
0.000026,67,11,23,,
0.0000393,48,22,24,,
0.0000244,72,3,23,,
0.0000292,74,3,23,,
0.0000252,53,4,23,,
0.0000249,60,7,23,,
0.0000336,59,2,24,,
0.0000282,78,12,24,,
0.0000271,90,8,24,,
0.0000268,52,16,24,,
0.000025,85,14,24,,
0.0000245,70,0,23,,
0.0000247,78,16,23,,
0.0000247,75,7,24,,
0.0000363,84,0,24,,
0.0000247,59,9,25,,
0.000032,59,16,25,,
0.0000247,50,11,20,,
0.0000246,87,11,18,,
0.0000251,72,8,17,,
0.0000244,85,14,17,,
0.0000244,77,2,17,,
0.0000246,65,11,18,,
0.0000257,78,11,16,,
0.0000297,75,14,17,,
0.0000295,47,13,18,,
0.0000252,51,7,18,,
0.0000282,55,16,19,,
0.0000248,63,15,19,,
0.0000247,82,7,20,,
0.0000393,72,7,20,,
0.0000277,51,10,21,,
0.0000248,57,13,18,,
0.0000246,63,13,18,,
0.0000248,83,3,17,,
0.0000244,81,9,17,,
0.0000245,84,2,17,,
0.0000246,79,8,17,,
0.0000247,76,14,18,,
0.0000247,68,3,17,,
0.000105,64,8,17,,
0.0001009,83,8,17,,
0.0000259,50,8,17,,
0.0000355,82,16,18,,
0.0000264,85,13,18,,
0.0000253,80,17,19,,
0.0000248,89,17,21,,
0.0000247,83,13,21,,
0.0000319,75,16,21,,
0.0000246,46,3,21,,
0.0000374,55,8,22,,
0.0000254,74,15,22,,
0.0000253,60,7,22,,
0.0000293,71,15,22,,
0.0000269,55,1,23,,
0.000025,71,18,22,,
0.0000246,57,3,22,,
0.0000247,55,2,21,,
0.0000247,44,11,22,,
0.0000246,56,5,22,,
0.0000286,73,9,22,,
0.0000291,60,14,23,,
0.0000247,60,21,24,,
0.0000248,66,17,23,,
0.0000244,86,12,23,,
0.0000248,74,10,24,,
0.0000246,42,0,24,,
0.0000245,59,16,24,,
0.0000245,43,1,23,,
0.0000253,83,2,25,,
0.0000249,61,8,25,,
0.0000245,61,7,25,,
0.0000244,48,18,24,,
0.0000317,45,10,24,,
0.0000247,87,19,24,,
0.0000247,80,2,24,,
0.0000246,79,1,24,,
0.0000246,48,5,24,,
0.0000246,78,9,22,,
0.0000246,41,2,22,,
0.0000263,67,6,20,,
0.0000278,41,14,20,,
0.0000285,49,9,20,,
0.0000247,68,16,22,,
0.0000247,87,0,22,,
0.0000246,44,12,23,,
0.0000246,79,12,23,,
0.0000246,75,15,25,,
0.0000245,89,22,25,,
0.0000245,86,3,25,,
0.0000254,61,16,27,,
0.0000252,52,4,26,,
0.0000249,47,24,27,,
0.0000248,67,22,26,,
