cas operacie,index prvku,dlzka zoznamu,,,
1.13E-05,41,41,,,
1.12E-05,42,42,,,
1.12E-05,43,43,,,
1.16E-05,41,41,,,
1.15E-05,42,42,,,
2.07E-05,42,42,,,
1.53E-05,41,41,,,
1.13E-05,39,39,,,
1.86E-05,38,38,,,
1.75E-05,39,39,,,
1.13E-05,43,43,,,
1.13E-05,43,43,,,
1.13E-05,40,40,,,
1.33E-05,43,43,,,
1.13E-05,43,43,,,
1.12E-05,42,42,,,
1.13E-05,45,45,,,
1.12E-05,45,45,,,
1.16E-05,46,46,,,
1.12E-05,46,46,,,
2.08E-05,45,45,,,
1.13E-05,41,41,,,
1.52E-05,42,42,,,
1.36E-05,41,41,,,
1.16E-05,44,44,,,
1.14E-05,49,49,,,
1.14E-05,50,50,,,
1.41E-05,53,53,,,
1.14E-05,63,63,,,
1.15E-05,63,63,,,
1.13E-05,64,64,,,
1.11E-05,63,63,,,
1.13E-05,66,66,,,
1.14E-05,63,63,,,
1.13E-05,66,66,,,
1.12E-05,65,65,,,
1.38E-05,71,71,,,
1.14E-05,70,70,,,
1.13E-05,69,69,,,
1.13E-05,69,69,,,
1.13E-05,69,69,,,
1.15E-05,70,70,,,
1.13E-05,74,74,,,
1.12E-05,81,81,,,
1.12E-05,86,86,,,
1.13E-05,83,83,,,
1.15E-05,82,82,,,
1.17E-05,79,79,,,
1.13E-05,81,81,,,
1.48E-05,84,84,,,
1.68E-05,84,84,,,
1.44E-05,85,85,,,
1.48E-05,84,84,,,
1.41E-05,84,84,,,
1.35E-05,87,87,,,
1.34E-05,86,86,,,
1.88E-05,87,87,,,
2.11E-05,87,87,,,
1.13E-05,86,86,,,
1.48E-05,83,83,,,
1.32E-05,81,81,,,
1.35E-05,83,83,,,
1.79E-05,85,85,,,
1.90E-05,88,88,,,
2.22E-05,85,85,,,
2.07E-05,84,84,,,
1.45E-05,81,81,,,
1.50E-05,80,80,,,
0.0002601,81,81,,,
1.33E-05,80,80,,,
1.50E-05,78,78,,,
1.45E-05,76,76,,,
1.31E-05,77,77,,,
1.41E-05,74,74,,,
2.10E-05,70,70,,,
1.23E-05,73,73,,,
2.20E-05,71,71,,,
1.44E-05,70,70,,,
1.82E-05,70,70,,,
0.0002238,67,67,,,
1.45E-05,66,66,,,
1.34E-05,64,64,,,
1.69E-05,66,66,,,
8.24E-05,76,76,,,
2.23E-05,76,76,,,
1.42E-05,78,78,,,
1.70E-05,80,80,,,
1.55E-05,79,79,,,
1.21E-05,81,81,,,
2.21E-05,80,80,,,
2.17E-05,81,81,,,
1.52E-05,79,79,,,
1.44E-05,80,80,,,
3.80E-05,79,79,,,
0.0001133,79,79,,,
1.57E-05,84,84,,,
1.15E-05,87,87,,,
1.19E-05,87,87,,,
1.15E-05,85,85,,,
1.24E-05,88,88,,,
1.32E-05,90,90,,,
1.14E-05,90,90,,,
1.13E-05,87,87,,,
1.13E-05,86,86,,,
1.15E-05,89,89,,,
1.13E-05,87,87,,,
1.12E-05,86,86,,,
1.63E-05,86,86,,,
1.69E-05,87,87,,,
1.44E-05,85,85,,,
1.15E-05,81,81,,,
1.27E-05,81,81,,,
1.14E-05,82,82,,,
1.14E-05,81,81,,,
1.14E-05,79,79,,,
1.14E-05,78,78,,,
1.59E-05,77,77,,,
2.41E-05,76,76,,,
1.69E-05,76,76,,,
1.55E-05,75,75,,,
1.51E-05,78,78,,,
1.15E-05,77,77,,,
1.02E-05,73,73,,,
1.55E-05,76,76,,,
2.08E-05,76,76,,,
1.04E-05,74,74,,,
1.05E-05,74,74,,,
1.01E-05,72,72,,,
1.06E-05,73,73,,,
1.01E-05,73,73,,,
1.05E-05,72,72,,,
1.22E-05,73,73,,,
1.38E-05,71,71,,,
1.25E-05,76,76,,,
1.03E-05,76,76,,,
1.02E-05,74,74,,,
1.02E-05,75,75,,,
1.05E-05,77,77,,,
1.02E-05,79,79,,,
1.05E-05,75,75,,,
1.43E-05,74,74,,,
1.47E-05,71,71,,,
1.06E-05,70,70,,,
1.03E-05,70,70,,,
1.03E-05,69,69,,,
1.04E-05,69,69,,,
1.17E-05,65,65,,,
1.13E-05,64,64,,,
1.13E-05,63,63,,,
1.11E-05,62,62,,,
1.03E-05,62,62,,,
1.03E-05,64,64,,,
1.01E-05,66,66,,,
1.02E-05,67,67,,,
1.02E-05,70,70,,,
1.01E-05,70,70,,,
1.02E-05,69,69,,,
1.05E-05,78,78,,,
1.03E-05,78,78,,,
1.28E-05,80,80,,,
1.06E-05,83,83,,,
1.03E-05,84,84,,,
1.04E-05,83,83,,,
1.01E-05,82,82,,,
1.02E-05,78,78,,,
1.04E-05,79,79,,,
1.21E-05,78,78,,,
1.12E-05,83,83,,,
1.49E-05,84,84,,,
1.04E-05,86,86,,,
1.31E-05,91,91,,,
1.18E-05,94,94,,,
1.15E-05,93,93,,,
1.02E-05,94,94,,,
1.04E-05,91,91,,,
1.01E-05,91,91,,,
1.82E-05,94,94,,,
1.28E-05,93,93,,,
1.27E-05,96,96,,,
