cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
1.79E-05,23,25,112,,,
2.02E-05,26,63,114,,,
1.72E-05,7,107,113,,,
1.90E-05,74,36,113,,,
1.88E-05,87,40,112,,,
2.92E-05,26,50,116,,,
1.79E-05,89,12,117,,,
1.76E-05,3,106,116,,,
1.94E-05,35,66,115,,,
2.25E-05,4,13,117,,,
1.92E-05,28,88,123,,,
1.92E-05,19,79,121,,,
1.90E-05,76,20,121,,,
1.80E-05,27,113,121,,,
1.93E-05,84,88,119,,,
1.90E-05,83,34,123,,,
1.82E-05,79,15,124,,,
2.03E-05,85,30,121,,,
1.89E-05,23,86,120,,,
1.87E-05,1,89,120,,,
1.84E-05,4,9,119,,,
1.86E-05,22,21,124,,,
1.81E-05,18,118,124,,,
3.00E-05,23,61,125,,,
3.10E-05,79,68,125,,,
3.06E-05,84,88,125,,,
1.90E-05,82,94,125,,,
1.96E-05,88,42,126,,,
1.85E-05,18,119,126,,,
2.66E-05,81,53,136,,,
4.11E-05,15,61,135,,,
1.89E-05,18,27,136,,,
1.87E-05,4,129,141,,,
1.77E-05,2,2,142,,,
2.01E-05,79,55,136,,,
1.90E-05,12,46,129,,,
1.83E-05,22,87,128,,,
2.25E-05,82,82,130,,,
1.73E-05,16,127,130,,,
1.79E-05,6,114,129,,,
1.92E-05,18,82,129,,,
1.98E-05,7,65,122,,,
1.98E-05,86,69,122,,,
1.97E-05,86,66,116,,,
1.79E-05,79,22,111,,,
1.77E-05,84,93,112,,,
1.77E-05,85,90,112,,,
1.85E-05,80,60,112,,,
1.95E-05,11,57,115,,,
1.87E-05,75,68,115,,,
1.73E-05,80,104,115,,,
1.71E-05,1,102,114,,,
1.91E-05,76,50,114,,,
2.40E-05,26,7,110,,,
1.87E-05,72,67,109,,,
1.91E-05,81,25,106,,,
1.79E-05,30,105,107,,,
1.86E-05,6,63,109,,,
1.71E-05,74,7,110,,,
1.79E-05,26,21,107,,,
1.82E-05,73,30,107,,,
1.85E-05,75,9,106,,,
1.79E-05,87,8,107,,,
1.96E-05,86,38,107,,,
1.90E-05,90,30,97,,,
1.74E-05,90,4,96,,,
1.75E-05,75,65,86,,,
1.81E-05,24,82,86,,,
1.84E-05,75,67,90,,,
1.75E-05,25,63,84,,,
1.85E-05,79,39,76,,,
1.97E-05,76,30,76,,,
1.80E-05,2,52,76,,,
1.93E-05,7,27,73,,,
1.77E-05,18,61,75,,,
1.76E-05,82,17,74,,,
1.84E-05,73,30,73,,,
1.79E-05,73,18,75,,,
1.70E-05,26,71,75,,,
1.79E-05,10,51,75,,,
1.85E-05,34,44,76,,,
1.82E-05,90,25,77,,,
1.73E-05,77,69,79,,,
1.80E-05,88,47,79,,,
1.71E-05,32,4,79,,,
1.69E-05,28,73,79,,,
1.76E-05,18,58,77,,,
1.84E-05,18,54,78,,,
1.84E-05,81,54,83,,,
2.01E-05,28,28,86,,,
1.83E-05,8,31,89,,,
1.76E-05,33,77,93,,,
2.93E-05,26,75,92,,,
1.85E-05,4,64,93,,,
1.82E-05,76,67,89,,,
1.77E-05,22,15,88,,,
1.74E-05,83,9,89,,,
1.86E-05,81,35,94,,,
1.71E-05,2,5,91,,,
1.78E-05,13,76,90,,,
1.78E-05,4,65,89,,,
1.78E-05,5,64,89,,,
1.77E-05,80,10,89,,,
1.73E-05,22,1,89,,,
1.73E-05,30,5,92,,,
1.78E-05,73,67,92,,,
1.79E-05,28,9,91,,,
1.91E-05,33,82,92,,,
2.38E-05,21,53,92,,,
1.89E-05,71,46,92,,,
1.86E-05,13,36,85,,,
1.83E-05,7,76,86,,,
1.74E-05,18,67,79,,,
1.78E-05,90,21,75,,,
2.35E-05,86,20,81,,,
1.71E-05,28,76,80,,,
1.71E-05,18,75,82,,,
1.71E-05,31,3,82,,,
1.83E-05,11,36,81,,,
1.79E-05,86,25,79,,,
2.44E-05,22,13,80,,,
1.72E-05,21,5,80,,,
1.75E-05,18,71,80,,,
1.78E-05,76,59,84,,,
1.87E-05,90,42,84,,,
1.71E-05,29,4,84,,,
1.76E-05,12,70,83,,,
1.82E-05,72,64,81,,,
1.75E-05,18,62,81,,,
1.81E-05,80,20,80,,,
1.80E-05,86,23,78,,,
1.74E-05,25,8,78,,,
1.87E-05,81,49,77,,,
1.78E-05,89,51,75,,,
1.79E-05,8,44,74,,,
1.69E-05,10,2,77,,,
1.76E-05,33,56,78,,,
1.78E-05,35,25,78,,,
1.73E-05,5,15,77,,,
1.80E-05,80,24,77,,,
1.80E-05,3,53,78,,,
1.68E-05,79,71,75,,,
1.84E-05,1,2,75,,,
1.85E-05,25,33,74,,,
1.77E-05,8,49,75,,,
1.83E-05,90,32,74,,,
1.78E-05,78,41,74,,,
1.71E-05,76,7,73,,,
1.70E-05,16,61,67,,,
1.71E-05,23,7,68,,,
1.73E-05,85,11,70,,,
1.73E-05,4,67,72,,,
1.76E-05,33,61,72,,,
1.84E-05,73,29,69,,,
1.83E-05,87,39,73,,,
1.89E-05,11,33,75,,,
1.84E-05,82,49,76,,,
1.79E-05,30,47,76,,,
1.82E-05,78,42,75,,,
1.78E-05,78,42,70,,,
1.81E-05,32,26,69,,,
1.72E-05,9,55,66,,,
1.76E-05,30,48,65,,,
1.71E-05,26,6,58,,,
1.75E-05,16,36,54,,,
1.75E-05,34,35,56,,,
1.72E-05,87,7,58,,,
1.74E-05,11,12,63,,,
1.79E-05,4,27,64,,,
1.76E-05,9,51,67,,,
1.75E-05,6,5,67,,,
2.68E-05,87,59,66,,,
2.53E-05,17,23,64,,,
2.01E-05,11,11,64,,,
1.79E-05,26,18,64,,,
1.92E-05,3,54,64,,,
1.71E-05,1,62,64,,,
2.83E-05,83,25,65,,,
1.94E-05,22,34,66,,,
2.45E-05,3,52,67,,,
1.74E-05,12,48,66,,,
1.76E-05,15,61,64,,,
1.75E-05,22,44,61,,,
1.72E-05,6,4,60,,,
2.09E-05,2,24,60,,,
1.93E-05,73,51,61,,,
1.78E-05,87,57,63,,,
2.29E-05,82,53,60,,,
2.65E-05,90,20,61,,,
1.73E-05,18,56,60,,,
1.82E-05,17,21,59,,,
2.48E-05,28,13,60,,,
1.73E-05,18,9,57,,,
1.72E-05,26,5,56,,,
1.72E-05,5,8,55,,,
1.74E-05,22,45,56,,,
1.74E-05,8,40,57,,,
1.71E-05,89,47,56,,,
1.81E-05,1,22,60,,,
2.10E-05,31,20,60,,,
1.80E-05,29,14,60,,,
1.81E-05,24,55,61,,,
1.83E-05,82,19,61,,,
1.83E-05,29,28,57,,,
1.88E-05,77,32,56,,,
1.78E-05,76,45,49,,,
1.85E-05,79,37,50,,,
1.84E-05,19,33,50,,,
1.82E-05,73,14,49,,,
1.83E-05,4,40,48,,,
1.89E-05,30,40,52,,,
2.14E-05,24,43,49,,,
2.27E-05,78,41,47,,,
1.87E-05,86,34,45,,,
2.03E-05,31,21,49,,,
2.94E-05,71,29,49,,,
1.84E-05,12,17,48,,,
1.88E-05,12,19,47,,,
1.96E-05,9,32,47,,,
1.83E-05,79,42,47,,,
1.82E-05,73,10,46,,,
1.84E-05,12,14,44,,,
1.74E-05,88,30,42,,,
1.80E-05,27,45,48,,,
1.79E-05,9,40,48,,,
1.72E-05,20,6,49,,,
1.74E-05,31,14,47,,,
1.75E-05,13,13,48,,,
2.27E-05,9,26,51,,,
2.17E-05,21,19,49,,,
1.80E-05,21,38,47,,,
1.88E-05,90,27,47,,,
1.84E-05,28,29,48,,,
1.82E-05,25,34,44,,,
1.87E-05,9,20,44,,,
1.84E-05,11,36,43,,,
1.84E-05,86,13,44,,,
1.79E-05,31,40,44,,,
1.83E-05,11,37,44,,,
1.74E-05,12,6,42,,,
1.72E-05,17,8,39,,,
1.76E-05,87,13,46,,,
1.79E-05,18,16,46,,,
3.85E-05,1,4,46,,,
4.96E-05,7,35,46,,,
2.47E-05,9,26,44,,,
1.88E-05,4,13,44,,,
1.87E-05,18,14,44,,,
1.84E-05,76,12,46,,,
1.84E-05,87,9,43,,,
1.84E-05,18,13,44,,,
1.74E-05,29,10,43,,,
1.75E-05,17,32,44,,,
1.73E-05,74,37,45,,,
1.76E-05,15,40,45,,,
1.98E-05,4,11,49,,,
1.87E-05,88,38,54,,,
1.74E-05,33,51,54,,,
1.77E-05,76,14,56,,,
1.83E-05,31,28,55,,,
1.81E-05,21,27,58,,,
1.73E-05,12,8,60,,,
1.77E-05,77,17,60,,,
1.73E-05,9,2,64,,,
2.69E-05,72,57,65,,,
2.52E-05,22,37,66,,,
1.85E-05,11,31,66,,,
1.76E-05,4,18,68,,,
1.73E-05,33,10,70,,,
1.69E-05,19,1,72,,,
1.83E-05,5,37,73,,,
2.30E-05,22,51,73,,,
1.69E-05,23,66,69,,,
1.78E-05,14,23,66,,,
2.99E-05,72,62,64,,,
1.80E-05,2,58,69,,,
1.95E-05,79,33,69,,,
9.41E-05,26,6,67,,,
1.86E-05,33,48,64,,,
9.41E-05,8,15,66,,,
2.01E-05,7,64,66,,,
1.75E-05,8,17,69,,,
1.77E-05,20,10,67,,,
1.72E-05,14,62,69,,,
1.79E-05,9,41,73,,,
1.88E-05,77,20,75,,,
2.28E-05,5,27,75,,,
1.86E-05,8,66,75,,,
1.92E-05,6,57,76,,,
1.69E-05,78,2,73,,,
1.75E-05,85,63,72,,,
1.93E-05,90,41,73,,,
2.80E-05,3,48,71,,,
1.91E-05,28,23,70,,,
1.97E-05,79,35,72,,,
1.79E-05,8,16,67,,,
1.73E-05,17,55,67,,,
1.80E-05,19,26,67,,,
2.75E-05,17,4,66,,,
2.06E-05,33,28,66,,,
1.78E-05,31,46,70,,,
1.79E-05,80,12,70,,,
1.79E-05,15,44,69,,,
1.77E-05,33,24,69,,,
2.17E-05,4,15,65,,,
1.71E-05,71,59,61,,,
1.74E-05,20,8,63,,,
1.80E-05,2,22,65,,,
1.78E-05,9,38,65,,,
1.70E-05,18,2,64,,,
1.84E-05,85,54,68,,,
1.76E-05,33,10,69,,,
1.68E-05,32,1,67,,,
1.82E-05,24,24,67,,,
1.86E-05,5,22,65,,,
1.81E-05,5,22,64,,,
2.78E-05,87,46,65,,,
1.75E-05,80,13,70,,,
1.73E-05,78,61,69,,,
1.82E-05,27,30,68,,,
1.77E-05,4,19,68,,,
1.81E-05,22,34,68,,,
1.72E-05,22,58,68,,,
1.72E-05,21,63,66,,,
1.98E-05,89,6,66,,,
1.82E-05,24,29,71,,,
2.38E-05,23,8,73,,,
1.74E-05,28,65,73,,,
1.72E-05,22,62,70,,,
1.73E-05,85,60,72,,,
1.78E-05,86,20,73,,,
1.87E-05,17,13,70,,,
1.82E-05,23,10,68,,,
1.89E-05,84,35,70,,,
1.75E-05,28,59,71,,,
1.74E-05,27,6,71,,,
2.31E-05,88,58,75,,,
1.73E-05,28,69,75,,,
1.77E-05,82,17,75,,,
1.73E-05,17,1,74,,,
1.72E-05,29,63,66,,,
1.72E-05,28,58,66,,,
1.69E-05,1,64,66,,,
2.18E-05,88,41,68,,,
1.80E-05,82,46,68,,,
1.74E-05,75,5,68,,,
1.92E-05,79,28,69,,,
1.86E-05,20,9,70,,,
2.40E-05,11,45,71,,,
2.15E-05,84,24,71,,,
1.74E-05,88,57,71,,,
1.76E-05,10,54,70,,,
1.77E-05,16,10,70,,,
1.71E-05,20,65,69,,,
1.76E-05,28,63,73,,,
1.77E-05,4,19,75,,,
1.85E-05,15,40,78,,,
1.71E-05,27,70,78,,,
2.06E-05,15,69,91,,,
1.76E-05,1,79,93,,,
1.74E-05,79,10,93,,,
1.87E-05,14,10,92,,,
2.87E-05,14,30,92,,,
2.31E-05,90,33,87,,,
2.81E-05,88,62,89,,,
3.35E-05,23,36,87,,,
3.18E-05,2,8,91,,,
2.06E-05,28,56,92,,,
3.30E-05,88,16,90,,,
9.15E-05,79,32,91,,,
2.82E-05,80,70,95,,,
2.82E-05,9,41,94,,,
2.69E-05,88,18,95,,,
1.76E-05,24,83,97,,,
1.78E-05,88,19,97,,,
2.10E-05,82,15,96,,,
1.86E-05,34,57,98,,,
1.89E-05,8,28,98,,,
1.79E-05,15,64,93,,,
1.78E-05,30,79,95,,,
1.76E-05,90,75,92,,,
1.94E-05,19,53,92,,,
1.79E-05,82,18,86,,,
1.90E-05,16,5,90,,,
1.93E-05,9,16,90,,,
1.94E-05,81,55,90,,,
1.88E-05,2,73,93,,,
1.74E-05,24,76,89,,,
1.71E-05,31,5,91,,,
1.79E-05,27,80,97,,,
1.74E-05,72,95,109,,,
1.74E-05,82,10,108,,,
1.77E-05,19,88,107,,,
1.82E-05,24,36,107,,,
2.12E-05,28,70,106,,,
2.36E-05,72,93,108,,,
2.34E-05,34,21,106,,,
2.05E-05,3,96,107,,,
2.82E-05,35,1,106,,,
2.92E-05,81,44,111,,,
6.16E-05,2,53,107,,,
3.69E-05,14,54,109,,,
2.02E-05,26,105,115,,,
3.01E-05,15,78,117,,,
2.58E-05,19,52,118,,,
2.32E-05,22,33,118,,,
9.25E-05,7,111,117,,,
2.80E-05,24,79,119,,,
3.49E-05,74,76,122,,,
1.92E-05,76,68,120,,,
1.68E-05,31,1,119,,,
3.03E-05,22,4,120,,,
1.90E-05,22,76,118,,,
1.91E-05,19,32,117,,,
2.03E-05,81,49,119,,,
1.85E-05,10,92,119,,,
1.81E-05,26,102,117,,,
1.79E-05,3,107,116,,,
2.64E-05,10,81,111,,,
2.81E-05,29,74,111,,,
1.94E-05,6,6,112,,,
1.96E-05,87,33,112,,,
1.80E-05,12,7,112,,,
1.92E-05,6,85,109,,,
2.24E-05,22,56,104,,,
1.83E-05,28,76,102,,,
1.83E-05,85,7,100,,,
1.85E-05,22,94,100,,,
1.84E-05,11,92,100,,,
1.89E-05,16,86,102,,,
1.78E-05,21,74,99,,,
1.84E-05,17,26,100,,,
1.87E-05,89,34,98,,,
1.80E-05,27,25,97,,,
2.21E-05,31,36,100,,,
2.70E-05,71,48,108,,,
1.84E-05,26,1,109,,,
3.07E-05,85,60,101,,,
2.28E-05,89,38,101,,,
3.20E-05,83,56,104,,,
0.000144,71,4,105,,,
2.32E-05,85,64,107,,,
1.81E-05,24,99,106,,,
1.86E-05,35,63,110,,,
1.85E-05,5,34,109,,,
2.90E-05,7,51,110,,,
1.89E-05,4,79,117,,,
1.90E-05,16,5,116,,,
2.12E-05,88,20,117,,,
2.04E-05,78,80,119,,,
2.04E-05,31,47,118,,,
1.77E-05,10,12,118,,,
1.82E-05,11,30,116,,,
2.28E-05,82,37,116,,,
1.86E-05,71,13,116,,,
2.93E-05,77,111,116,,,
2.85E-05,24,110,113,,,
1.90E-05,15,46,113,,,
3.95E-05,87,37,110,,,
1.98E-05,78,81,111,,,
1.81E-05,86,94,111,,,
1.84E-05,1,76,111,,,
1.82E-05,13,73,110,,,
1.92E-05,18,30,103,,,
1.78E-05,23,101,103,,,
2.19E-05,14,2,103,,,
1.73E-05,29,86,98,,,
2.12E-05,74,31,100,,,
4.62E-05,25,77,100,,,
2.60E-05,17,35,103,,,
2.24E-05,20,25,100,,,
2.30E-05,31,52,108,,,
2.89E-05,72,61,108,,,
9.35E-05,6,86,101,,,
2.12E-05,90,30,102,,,
8.88E-05,32,74,101,,,
8.28E-05,83,97,101,,,
9.08E-05,13,69,101,,,
1.80E-05,35,82,106,,,
1.83E-05,18,33,106,,,
1.89E-05,83,57,106,,,
2.41E-05,26,2,108,,,
1.72E-05,26,3,108,,,
2.42E-05,88,59,109,,,
1.83E-05,15,25,109,,,
2.27E-05,72,27,100,,,
3.53E-05,81,16,101,,,
2.45E-05,28,83,101,,,
2.12E-05,24,6,101,,,
1.92E-05,5,24,104,,,
3.35E-05,88,24,105,,,
2.40E-05,76,66,106,,,
2.28E-05,17,39,107,,,
2.71E-05,34,64,106,,,
3.21E-05,79,47,105,,,
2.49E-05,28,81,104,,,
2.18E-05,18,32,109,,,
1.95E-05,17,41,109,,,
1.96E-05,17,43,110,,,
1.78E-05,12,2,112,,,
1.91E-05,32,68,112,,,
1.76E-05,4,109,112,,,
1.95E-05,21,63,114,,,
2.36E-05,6,46,115,,,
3.37E-05,13,31,110,,,
1.82E-05,27,1,112,,,
2.01E-05,78,51,113,,,
2.58E-05,30,7,113,,,
1.87E-05,71,75,113,,,
1.72E-05,29,96,107,,,
1.73E-05,33,101,108,,,
1.79E-05,17,19,112,,,
1.72E-05,33,107,115,,,
1.83E-05,77,106,110,,,
1.76E-05,75,85,111,,,
1.73E-05,83,98,112,,,
1.82E-05,75,87,112,,,
2.35E-05,78,50,111,,,
0.0002538,6,45,112,,,
1.82E-05,14,74,111,,,
1.70E-05,82,109,112,,,
1.75E-05,33,108,112,,,
1.75E-05,11,11,112,,,
1.84E-05,24,90,113,,,
1.93E-05,89,53,113,,,
1.89E-05,89,50,113,,,
1.76E-05,11,13,114,,,
2.73E-05,89,51,114,,,
3.89E-05,13,33,114,,,
3.35E-05,11,70,117,,,
2.67E-05,9,1,120,,,
9.23E-05,75,86,117,,,
0.000152,9,0,117,,,
2.94E-05,4,69,115,,,
2.51E-05,78,45,115,,,
2.67E-05,78,46,118,,,
0.0002131,34,115,117,,,
3.03E-05,72,74,116,,,
2.13E-05,28,95,119,,,
8.66E-05,34,72,117,,,
2.60E-05,2,5,113,,,
2.73E-05,79,15,113,,,
2.69E-05,34,30,113,,,
2.34E-05,89,50,106,,,
2.06E-05,74,86,103,,,
2.63E-05,18,77,103,,,
2.03E-05,78,41,104,,,
1.87E-05,8,68,104,,,
1.85E-05,90,33,105,,,
1.72E-05,89,4,103,,,
1.79E-05,2,19,100,,,
1.95E-05,83,99,106,,,
2.35E-05,6,45,107,,,
2.65E-05,81,54,108,,,
1.73E-05,89,9,104,,,
1.85E-05,4,38,106,,,
1.86E-05,34,68,108,,,
1.72E-05,12,9,107,,,
2.00E-05,75,64,108,,,
1.93E-05,31,49,102,,,
1.83E-05,34,62,99,,,
1.81E-05,72,28,99,,,
1.82E-05,33,55,96,,,
2.02E-05,14,72,98,,,
2.62E-05,20,42,98,,,
1.72E-05,9,0,100,,,
1.69E-05,14,0,96,,,
1.74E-05,20,13,94,,,
1.73E-05,18,7,95,,,
1.83E-05,31,49,95,,,
1.71E-05,12,6,93,,,
1.78E-05,85,10,95,,,
1.83E-05,34,34,95,,,
1.73E-05,20,4,98,,,
1.73E-05,14,86,96,,,
1.78E-05,34,65,96,,,
1.75E-05,83,79,88,,,
1.85E-05,4,36,87,,,
1.80E-05,81,55,90,,,
2.71E-05,78,36,90,,,
2.01E-05,77,70,91,,,
1.77E-05,21,67,91,,,
1.80E-05,85,26,93,,,
4.76E-05,76,7,93,,,
2.54E-05,82,31,93,,,
2.08E-05,14,87,92,,,
8.93E-05,74,88,92,,,
2.34E-05,17,20,92,,,
2.14E-05,85,54,91,,,
2.06E-05,19,65,91,,,
2.25E-05,82,37,92,,,
1.99E-05,76,11,94,,,
2.76E-05,84,32,94,,,
2.15E-05,87,30,81,,,
2.06E-05,72,75,80,,,
8.93E-05,89,51,81,,,
2.87E-05,29,61,83,,,
2.68E-05,3,52,83,,,
3.36E-05,16,45,84,,,
2.97E-05,33,52,84,,,
2.76E-05,23,26,85,,,
3.62E-05,23,27,80,,,
4.38E-05,87,42,81,,,
4.67E-05,72,73,82,,,
1.90E-05,27,27,83,,,
1.92E-05,85,30,83,,,
2.03E-05,85,42,81,,,
1.86E-05,10,15,78,,,
1.81E-05,2,3,80,,,
1.81E-05,18,66,80,,,
1.91E-05,85,47,84,,,
1.90E-05,82,57,85,,,
1.71E-05,12,0,82,,,
1.76E-05,78,68,85,,,
1.81E-05,12,52,85,,,
2.24E-05,76,76,84,,,
1.71E-05,34,5,88,,,
1.73E-05,15,11,87,,,
1.76E-05,76,80,89,,,
2.39E-05,78,10,88,,,
2.31E-05,12,20,87,,,
1.89E-05,34,62,89,,,
2.24E-05,89,11,93,,,
1.80E-05,12,24,91,,,
2.08E-05,84,33,91,,,
1.99E-05,28,75,91,,,
1.70E-05,15,3,93,,,
1.91E-05,23,42,92,,,
1.71E-05,89,82,92,,,
1.76E-05,28,77,93,,,
1.77E-05,5,89,97,,,
1.78E-05,81,69,96,,,
1.79E-05,19,74,98,,,
1.78E-05,81,69,98,,,
1.91E-05,84,41,94,,,
1.83E-05,25,31,85,,,
1.87E-05,84,26,84,,,
1.77E-05,26,70,85,,,
1.79E-05,76,20,84,,,
1.85E-05,25,29,82,,,
1.75E-05,76,67,86,,,
1.77E-05,76,65,88,,,
1.90E-05,85,53,88,,,
3.68E-05,90,76,86,,,
9.18E-05,33,25,84,,,
3.23E-05,29,47,88,,,
2.49E-05,28,79,87,,,
2.53E-05,6,18,85,,,
2.28E-05,71,39,91,,,
3.06E-05,26,16,92,,,
2.77E-05,12,28,92,,,
2.10E-05,18,37,90,,,
2.54E-05,79,79,87,,,
3.28E-05,10,40,87,,,
2.77E-05,74,22,86,,,
2.96E-05,85,59,86,,,
2.88E-05,15,18,89,,,
8.94E-05,72,43,88,,,
9.74E-05,72,71,88,,,
2.65E-05,2,6,87,,,
3.36E-05,21,48,82,,,
2.04E-05,87,68,84,,,
1.71E-05,74,79,84,,,
1.91E-05,79,42,85,,,
2.16E-05,86,50,77,,,
1.96E-05,26,39,79,,,
1.75E-05,16,62,78,,,
1.79E-05,6,14,76,,,
2.21E-05,85,57,75,,,
1.81E-05,25,27,75,,,
1.74E-05,76,5,73,,,
1.75E-05,28,12,78,,,
1.75E-05,32,68,78,,,
1.81E-05,12,17,79,,,
1.84E-05,77,30,86,,,
1.76E-05,32,77,89,,,
4.62E-05,79,82,86,,,
1.77E-05,6,18,83,,,
1.80E-05,28,17,85,,,
2.16E-05,72,63,85,,,
1.76E-05,76,65,85,,,
1.88E-05,9,40,85,,,
1.82E-05,19,27,86,,,
1.82E-05,19,60,84,,,
1.89E-05,9,41,85,,,
1.68E-05,34,2,85,,,
2.09E-05,20,51,83,,,
1.80E-05,81,21,81,,,
1.76E-05,30,14,85,,,
1.85E-05,19,61,82,,,
2.48E-05,27,34,83,,,
1.79E-05,72,45,79,,,
1.79E-05,81,23,81,,,
1.69E-05,77,78,82,,,
2.49E-05,72,55,84,,,
1.87E-05,20,36,84,,,
1.76E-05,17,15,86,,,
1.71E-05,77,77,84,,,
1.77E-05,81,20,83,,,
1.72E-05,17,11,82,,,
1.91E-05,27,28,82,,,
1.70E-05,5,85,87,,,
1.70E-05,78,85,88,,,
1.75E-05,2,73,88,,,
1.81E-05,1,52,88,,,
1.78E-05,89,17,81,,,
1.81E-05,1,52,82,,,
2.39E-05,16,33,82,,,
1.73E-05,5,2,84,,,
1.73E-05,30,13,86,,,
1.83E-05,77,39,87,,,
1.70E-05,26,89,91,,,
1.81E-05,75,57,90,,,
1.79E-05,78,60,90,,,
1.80E-05,78,29,91,,,
1.79E-05,87,60,91,,,
1.72E-05,26,0,94,,,
1.70E-05,34,0,93,,,
1.87E-05,78,73,91,,,
1.79E-05,6,85,90,,,
1.75E-05,5,8,90,,,
1.88E-05,8,43,89,,,
2.13E-05,31,32,99,,,
1.79E-05,27,1,99,,,
1.87E-05,3,34,103,,,
1.82E-05,28,24,104,,,
2.61E-05,9,42,104,,,
1.70E-05,34,94,98,,,
9.00E-05,34,42,107,,,
2.25E-05,32,94,113,,,
1.94E-05,20,109,115,,,
3.08E-05,85,55,117,,,
2.20E-05,76,29,120,,,
3.22E-05,17,29,114,,,
8.92E-05,4,9,112,,,
1.75E-05,88,17,111,,,
1.73E-05,73,103,112,,,
1.75E-05,30,104,110,,,
1.71E-05,6,101,109,,,
1.85E-05,79,72,114,,,
1.87E-05,12,60,110,,,
1.95E-05,74,83,112,,,
2.49E-05,79,6,110,,,
1.86E-05,74,77,100,,,
1.94E-05,88,62,100,,,
1.86E-05,5,17,99,,,
1.99E-05,89,41,93,,,
1.93E-05,2,31,98,,,
1.77E-05,19,0,100,,,
1.82E-05,30,92,102,,,
2.75E-05,24,88,100,,,
2.26E-05,2,96,100,,,
1.92E-05,87,69,96,,,
1.80E-05,2,2,96,,,
1.89E-05,81,24,97,,,
1.80E-05,81,28,103,,,
1.93E-05,77,48,104,,,
1.84E-05,34,61,104,,,
2.01E-05,77,54,97,,,
1.77E-05,84,15,95,,,
1.78E-05,4,22,95,,,
1.75E-05,18,12,95,,,
1.84E-05,18,55,97,,,
1.76E-05,80,77,96,,,
1.82E-05,90,30,97,,,
1.97E-05,18,52,93,,,
1.89E-05,89,24,93,,,
1.85E-05,81,36,98,,,
1.78E-05,72,22,97,,,
1.82E-05,72,24,97,,,
1.88E-05,90,21,96,,,
2.33E-05,71,12,96,,,
1.75E-05,80,82,94,,,
1.74E-05,33,7,96,,,
1.81E-05,89,65,97,,,
1.71E-05,21,2,95,,,
1.79E-05,19,1,95,,,
1.90E-05,77,62,95,,,
1.82E-05,13,86,91,,,
1.86E-05,28,46,88,,,
1.83E-05,21,34,85,,,
1.85E-05,78,72,86,,,
1.72E-05,29,1,84,,,
2.62E-05,15,25,86,,,
2.69E-05,1,48,88,,,
4.24E-05,73,54,88,,,
2.72E-05,19,2,85,,,
3.61E-05,86,52,92,,,
2.80E-05,6,17,92,,,
3.00E-05,87,78,87,,,
2.55E-05,9,0,91,,,
2.20E-05,21,40,90,,,
1.98E-05,77,39,91,,,
1.86E-05,29,59,89,,,
1.86E-05,35,62,89,,,
1.93E-05,16,46,90,,,
2.65E-05,84,31,86,,,
1.90E-05,21,45,84,,,
1.84E-05,77,65,83,,,
1.82E-05,14,5,84,,,
2.44E-05,35,57,83,,,
1.93E-05,21,45,80,,,
1.79E-05,14,40,73,,,
1.73E-05,6,5,73,,,
2.80E-05,89,28,77,,,
1.85E-05,84,24,75,,,
1.68E-05,33,0,73,,,
1.72E-05,75,71,73,,,
1.75E-05,73,53,72,,,
2.01E-05,4,24,76,,,
1.94E-05,17,50,75,,,
1.81E-05,34,4,76,,,
2.69E-05,6,8,75,,,
2.64E-05,78,69,76,,,
2.64E-05,18,14,74,,,
1.84E-05,34,25,74,,,
1.84E-05,89,24,73,,,
1.97E-05,13,36,75,,,
1.82E-05,81,40,75,,,
1.71E-05,33,72,75,,,
1.91E-05,23,26,78,,,
1.87E-05,15,34,78,,,
1.77E-05,4,20,79,,,
1.78E-05,15,46,74,,,
2.28E-05,6,17,74,,,
1.73E-05,82,9,74,,,
1.75E-05,78,60,74,,,
1.80E-05,87,49,77,,,
1.79E-05,77,46,76,,,
2.46E-05,33,71,77,,,
1.83E-05,73,45,83,,,
1.74E-05,33,69,82,,,
1.74E-05,80,9,82,,,
1.76E-05,88,62,81,,,
1.77E-05,78,17,82,,,
1.79E-05,30,51,83,,,
2.31E-05,6,22,83,,,
1.91E-05,77,45,87,,,
1.72E-05,29,12,91,,,
1.75E-05,3,12,88,,,
1.74E-05,31,13,88,,,
1.78E-05,85,68,86,,,
1.74E-05,23,73,86,,,
1.71E-05,10,7,86,,,
1.86E-05,5,60,86,,,
2.47E-05,12,84,89,,,
1.91E-05,2,86,89,,,
2.13E-05,90,34,90,,,
2.54E-05,16,21,88,,,
1.86E-05,35,6,87,,,
1.71E-05,11,85,89,,,
1.98E-05,87,54,91,,,
2.08E-05,33,7,92,,,
1.83E-05,12,81,92,,,
1.70E-05,28,1,95,,,
1.90E-05,21,46,95,,,
1.79E-05,11,27,93,,,
2.73E-05,14,90,97,,,
0.0001517,3,6,95,,,
9.11E-05,23,81,93,,,
2.04E-05,26,15,98,,,
2.08E-05,20,63,99,,,
2.36E-05,81,93,103,,,
1.77E-05,3,7,98,,,
2.24E-05,28,5,101,,,
3.44E-05,77,72,99,,,
1.76E-05,32,6,103,,,
1.75E-05,16,3,106,,,
1.75E-05,4,86,102,,,
1.92E-05,28,41,101,,,
0.0001523,24,16,93,,,
1.81E-05,82,27,98,,,
1.77E-05,76,68,92,,,
