cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.92E-05,11,1,5,,,
1.08E-05,3,0,2,,,
1.07E-05,30,0,3,,,
1.86E-05,17,1,4,,,
2.00E-06,33,0,1,,,
1.11E-05,18,0,2,,,
1.60E-06,1,0,1,,,
1.09E-05,15,0,2,,,
3.00E-06,17,0,1,,,
1.13E-05,14,0,2,,,
1.87E-05,11,1,3,,,
1.85E-05,22,1,4,,,
1.70E-06,26,0,1,,,
1.01E-05,7,0,2,,,
1.81E-05,21,4,7,,,
1.81E-05,5,3,6,,,
1.30E-06,30,0,1,,,
2.30E-05,26,2,4,,,
1.09E-05,16,0,3,,,
1.09E-05,11,0,2,,,
1.37E-05,14,0,2,,,
1.07E-05,27,0,3,,,
1.40E-06,24,0,1,,,
1.02E-05,21,0,2,,,
1.46E-05,11,0,2,,,
1.01E-05,26,0,4,,,
1.76E-05,9,1,5,,,
1.76E-05,24,4,7,,,
1.88E-05,23,6,10,,,
2.34E-05,10,5,11,,,
1.88E-05,10,9,12,,,
1.77E-05,11,4,12,,,
1.75E-05,7,4,13,,,
1.80E-05,28,7,13,,,
1.80E-05,7,8,17,,,
1.78E-05,31,11,13,,,
1.78E-05,6,7,17,,,
2.33E-05,12,14,19,,,
1.03E-05,11,0,19,,,
1.77E-05,21,20,22,,,
1.88E-05,6,16,22,,,
1.77E-05,30,6,13,,,
1.90E-05,27,5,14,,,
1.77E-05,28,2,18,,,
1.75E-05,15,11,18,,,
1.75E-05,2,9,15,,,
1.82E-05,24,14,16,,,
1.76E-05,11,3,12,,,
3.00E-05,5,3,12,,,
1.09E-05,3,0,13,,,
1.10E-05,20,0,14,,,
1.86E-05,16,4,18,,,
1.87E-05,32,4,20,,,
1.86E-05,22,9,21,,,
1.17E-05,14,0,21,,,
1.86E-05,29,3,20,,,
1.89E-05,9,9,22,,,
1.91E-05,20,15,24,,,
1.90E-05,23,5,22,,,
1.86E-05,17,1,24,,,
2.24E-05,16,6,21,,,
2.01E-05,17,11,22,,,
1.85E-05,19,14,20,,,
1.88E-05,10,11,21,,,
2.86E-05,24,2,23,,,
1.87E-05,8,19,24,,,
1.86E-05,11,16,24,,,
1.84E-05,2,16,24,,,
3.05E-05,9,3,23,,,
1.97E-05,7,11,23,,,
1.87E-05,31,7,23,,,
1.89E-05,7,9,24,,,
1.88E-05,17,11,25,,,
1.92E-05,21,26,29,,,
1.82E-05,28,11,30,,,
1.78E-05,11,11,30,,,
1.85E-05,9,26,30,,,
2.21E-05,23,27,32,,,
1.89E-05,2,18,33,,,
1.79E-05,24,18,25,,,
1.91E-05,33,9,27,,,
1.81E-05,10,17,29,,,
1.81E-05,27,5,29,,,
2.09E-05,14,20,31,,,
1.97E-05,31,1,32,,,
1.85E-05,27,12,32,,,
1.74E-05,17,3,33,,,
2.59E-05,8,5,34,,,
1.82E-05,11,4,35,,,
1.78E-05,8,10,36,,,
1.81E-05,29,23,37,,,
1.77E-05,2,6,37,,,
8.27E-05,28,29,38,,,
2.48E-05,26,18,38,,,
1.91E-05,7,25,39,,,
1.82E-05,23,25,37,,,
2.11E-05,15,27,40,,,
1.86E-05,14,37,43,,,
1.88E-05,28,19,41,,,
2.20E-05,28,14,41,,,
2.31E-05,22,34,43,,,
1.83E-05,28,38,46,,,
1.90E-05,28,0,46,,,
1.89E-05,32,5,44,,,
2.20E-05,14,1,42,,,
1.78E-05,1,6,41,,,
1.75E-05,5,1,43,,,
1.83E-05,29,17,45,,,
1.97E-05,30,43,47,,,
1.78E-05,4,4,47,,,
1.75E-05,27,8,48,,,
2.74E-05,17,24,45,,,
2.85E-05,29,8,45,,,
1.92E-05,9,11,40,,,
1.89E-05,1,2,39,,,
1.99E-05,25,16,39,,,
1.84E-05,13,14,43,,,
1.76E-05,19,37,44,,,
1.79E-05,28,30,46,,,
1.89E-05,23,30,48,,,
1.98E-05,16,40,49,,,
2.02E-05,17,25,51,,,
1.81E-05,1,27,49,,,
1.79E-05,5,36,42,,,
1.86E-05,5,14,44,,,
1.78E-05,35,38,46,,,
1.85E-05,23,4,46,,,
1.84E-05,18,21,46,,,
1.81E-05,15,30,45,,,
1.79E-05,34,32,40,,,
1.92E-05,30,6,43,,,
3.33E-05,30,18,43,,,
2.02E-05,20,38,44,,,
1.92E-05,9,18,49,,,
1.88E-05,4,31,45,,,
1.84E-05,34,1,41,,,
1.87E-05,15,30,41,,,
3.02E-05,16,6,41,,,
2.23E-05,12,6,35,,,
2.29E-05,18,15,36,,,
2.71E-05,26,22,33,,,
2.66E-05,2,5,34,,,
2.47E-05,15,9,36,,,
2.67E-05,20,26,37,,,
2.78E-05,24,23,40,,,
2.20E-05,9,22,41,,,
1.10E-05,10,0,42,,,
1.85E-05,23,37,46,,,
1.99E-05,17,31,43,,,
1.93E-05,5,18,45,,,
1.84E-05,24,41,47,,,
1.96E-05,1,43,50,,,
2.06E-05,2,26,47,,,
2.47E-05,23,44,46,,,
2.04E-05,9,9,46,,,
1.86E-05,18,45,47,,,
1.91E-05,4,26,47,,,
1.90E-05,11,13,48,,,
1.90E-05,8,37,52,,,
1.93E-05,23,27,54,,,
1.94E-05,22,21,53,,,
1.91E-05,9,21,53,,,
1.89E-05,3,15,52,,,
1.89E-05,12,34,50,,,
2.38E-05,29,3,48,,,
3.08E-05,17,24,45,,,
1.91E-05,33,21,43,,,
3.03E-05,24,29,46,,,
2.03E-05,24,41,43,,,
1.90E-05,18,29,43,,,
1.88E-05,3,25,42,,,
1.05E-05,34,0,43,,,
1.90E-05,2,14,42,,,
2.74E-05,2,20,42,,,
1.94E-05,32,19,43,,,
2.05E-05,5,26,40,,,
2.84E-05,25,36,41,,,
2.50E-05,8,9,44,,,
2.89E-05,35,6,45,,,
2.40E-05,23,12,47,,,
1.97E-05,8,24,46,,,
1.93E-05,16,9,44,,,
1.91E-05,24,18,44,,,
1.38E-05,28,0,43,,,
1.88E-05,15,13,42,,,
1.91E-05,1,22,43,,,
2.46E-05,35,23,43,,,
3.81E-05,2,43,45,,,
2.09E-05,21,42,46,,,
1.91E-05,16,17,43,,,
1.87E-05,19,29,44,,,
1.90E-05,12,29,46,,,
1.87E-05,10,11,45,,,
1.89E-05,27,35,46,,,
1.95E-05,12,20,43,,,
3.19E-05,8,5,43,,,
1.90E-05,30,8,45,,,
1.91E-05,12,38,47,,,
1.90E-05,21,47,50,,,
1.89E-05,8,15,49,,,
1.88E-05,7,6,50,,,
1.98E-05,29,33,55,,,
1.94E-05,22,31,56,,,
1.94E-05,33,25,58,,,
1.97E-05,15,28,59,,,
1.85E-05,18,1,63,,,
1.92E-05,12,37,64,,,
1.92E-05,27,36,67,,,
1.94E-05,32,29,68,,,
1.92E-05,7,26,63,,,
1.91E-05,5,38,64,,,
1.85E-05,1,51,65,,,
2.09E-05,35,24,69,,,
1.86E-05,34,60,66,,,
1.92E-05,31,37,67,,,
1.89E-05,25,56,68,,,
1.93E-05,18,19,69,,,
1.97E-05,1,28,70,,,
1.91E-05,10,12,71,,,
1.97E-05,2,53,72,,,
1.83E-05,20,68,73,,,
1.90E-05,9,46,70,,,
1.86E-05,2,62,70,,,
1.86E-05,15,9,70,,,
1.90E-05,14,53,71,,,
1.91E-05,22,20,71,,,
1.94E-05,32,38,73,,,
1.85E-05,10,67,74,,,
1.96E-05,9,47,75,,,
2.01E-05,19,13,75,,,
1.93E-05,14,48,77,,,
1.87E-05,13,66,80,,,
2.51E-05,31,23,80,,,
2.89E-05,5,19,81,,,
1.90E-05,24,61,82,,,
1.87E-05,16,79,83,,,
3.41E-05,25,2,82,,,
1.93E-05,7,69,85,,,
1.96E-05,19,32,86,,,
1.86E-05,31,14,87,,,
1.89E-05,3,20,85,,,
2.17E-05,19,59,78,,,
1.94E-05,6,62,79,,,
1.88E-05,19,6,82,,,
1.94E-05,2,27,84,,,
1.90E-05,34,17,85,,,
2.58E-05,20,78,87,,,
2.41E-05,28,9,85,,,
2.46E-05,32,68,86,,,
2.39E-05,13,23,87,,,
2.02E-05,13,22,88,,,
2.40E-05,17,66,83,,,
2.60E-05,22,33,86,,,
2.85E-05,23,43,86,,,
2.17E-05,31,6,87,,,
4.77E-05,5,49,89,,,
3.14E-05,5,53,90,,,
0.0002573,5,9,91,,,
