cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.30E-06,33,0,1,,,
2.20E-06,26,7,8,,,
1.60E-06,24,12,13,,,
1.40E-06,6,8,9,,,
1.40E-06,5,9,10,,,
1.30E-06,22,10,11,,,
1.30E-06,7,10,11,,,
1.40E-06,25,11,12,,,
1.40E-06,34,14,15,,,
1.70E-06,6,14,15,,,
1.30E-06,23,15,16,,,
1.40E-06,7,11,12,,,
1.30E-06,23,13,14,,,
1.60E-06,8,13,14,,,
1.40E-06,26,17,18,,,
1.30E-06,23,18,19,,,
1.20E-06,31,19,20,,,
1.30E-06,35,20,21,,,
1.50E-06,5,18,19,,,
1.60E-06,11,12,13,,,
1.30E-06,23,14,15,,,
1.30E-06,15,15,16,,,
1.60E-06,12,14,15,,,
1.40E-06,33,15,16,,,
2.20E-06,4,12,13,,,
1.80E-06,7,14,15,,,
1.80E-06,2,15,16,,,
1.40E-06,26,16,17,,,
1.60E-06,20,18,19,,,
1.50E-06,35,20,21,,,
1.80E-06,16,20,21,,,
1.60E-06,14,19,20,,,
3.40E-06,35,20,21,,,
3.00E-06,26,21,22,,,
2.90E-06,10,20,21,,,
1.60E-06,31,22,23,,,
1.50E-06,29,23,24,,,
1.70E-06,31,20,21,,,
1.70E-06,3,19,20,,,
2.20E-06,28,19,20,,,
2.00E-06,28,20,21,,,
1.50E-06,12,21,22,,,
1.60E-06,8,24,25,,,
1.70E-06,9,26,27,,,
1.30E-06,17,27,28,,,
1.30E-06,33,30,31,,,
1.80E-06,31,32,33,,,
1.40E-06,4,29,30,,,
1.30E-06,29,27,28,,,
1.50E-06,33,24,25,,,
1.30E-06,18,25,26,,,
1.40E-06,10,25,26,,,
1.50E-06,21,26,27,,,
1.20E-06,2,27,28,,,
1.30E-06,3,29,30,,,
1.40E-06,7,33,34,,,
4.10E-06,14,36,37,,,
1.60E-06,34,38,39,,,
1.40E-06,5,39,40,,,
1.50E-06,20,38,39,,,
1.70E-06,34,38,39,,,
1.30E-06,20,40,41,,,
1.30E-06,7,41,42,,,
1.50E-06,32,41,42,,,
1.80E-06,19,43,44,,,
1.30E-06,6,44,45,,,
1.60E-06,19,44,45,,,
1.50E-06,32,46,47,,,
1.70E-06,32,41,42,,,
1.40E-06,9,43,44,,,
1.60E-06,34,42,43,,,
1.30E-06,9,41,42,,,
1.50E-06,9,44,45,,,
2.20E-06,35,46,47,,,
2.50E-06,6,45,46,,,
2.00E-06,32,41,42,,,
1.60E-06,22,37,38,,,
1.50E-06,8,39,40,,,
1.60E-06,29,42,43,,,
2.40E-06,18,43,44,,,
1.60E-06,15,43,44,,,
1.30E-06,5,45,46,,,
1.30E-06,11,46,47,,,
3.50E-06,31,46,47,,,
2.10E-06,27,46,47,,,
1.90E-06,22,49,50,,,
1.40E-06,7,48,49,,,
1.40E-06,11,50,51,,,
1.30E-06,29,50,51,,,
1.30E-06,12,45,46,,,
1.20E-06,10,46,47,,,
1.50E-06,9,46,47,,,
1.40E-06,28,43,44,,,
1.30E-06,32,44,45,,,
1.90E-06,15,41,42,,,
1.50E-06,10,42,43,,,
1.70E-06,8,40,41,,,
1.60E-06,9,41,42,,,
1.60E-06,11,46,47,,,
1.70E-06,10,44,45,,,
1.70E-06,33,42,43,,,
