cas operacie,index prvku,dlzka zoznamu,,,
2.14E-05,13,42,,,
1.82E-05,8,41,,,
1.83E-05,28,44,,,
1.84E-05,30,44,,,
3.03E-05,30,41,,,
1.96E-05,11,45,,,
2.46E-05,13,46,,,
1.93E-05,37,44,,,
1.97E-05,28,43,,,
1.92E-05,29,44,,,
1.90E-05,7,43,,,
1.90E-05,9,40,,,
3.43E-05,17,40,,,
1.92E-05,17,38,,,
2.51E-05,6,37,,,
2.48E-05,1,37,,,
2.23E-05,13,35,,,
3.12E-05,3,32,,,
2.48E-05,30,35,,,
1.88E-05,1,40,,,
1.95E-05,19,41,,,
3.37E-05,10,47,,,
2.55E-05,34,47,,,
1.91E-05,13,48,,,
1.97E-05,26,47,,,
1.90E-05,9,45,,,
1.09E-05,0,47,,,
1.86E-05,43,46,,,
3.23E-05,32,42,,,
1.53E-05,0,41,,,
1.91E-05,32,48,,,
1.97E-05,27,45,,,
2.88E-05,4,45,,,
1.91E-05,38,45,,,
1.94E-05,26,44,,,
3.77E-05,10,51,,,
1.94E-05,6,51,,,
1.97E-05,37,52,,,
2.87E-05,10,51,,,
2.85E-05,46,52,,,
2.11E-05,43,52,,,
1.88E-05,44,51,,,
1.95E-05,20,50,,,
1.86E-05,4,49,,,
2.92E-05,17,49,,,
1.97E-05,27,48,,,
1.95E-05,30,46,,,
2.47E-05,1,44,,,
3.26E-05,24,43,,,
1.92E-05,4,42,,,
1.90E-05,5,44,,,
2.47E-05,20,42,,,
1.90E-05,2,42,,,
1.89E-05,5,41,,,
2.07E-05,39,42,,,
1.12E-05,0,39,,,
2.02E-05,20,40,,,
1.96E-05,35,42,,,
2.00E-05,15,41,,,
2.16E-05,22,46,,,
1.97E-05,22,45,,,
1.94E-05,29,42,,,
1.96E-05,8,42,,,
3.05E-05,20,43,,,
1.95E-05,39,43,,,
1.90E-05,6,43,,,
1.90E-05,2,42,,,
1.94E-05,23,41,,,
1.94E-05,32,45,,,
1.90E-05,30,41,,,
1.90E-05,8,44,,,
2.06E-05,19,42,,,
1.89E-05,39,41,,,
1.91E-05,30,44,,,
1.89E-05,7,44,,,
3.74E-05,34,45,,,
2.32E-05,33,46,,,
1.91E-05,7,47,,,
1.93E-05,16,46,,,
1.86E-05,41,44,,,
1.90E-05,12,45,,,
1.90E-05,32,42,,,
1.96E-05,20,49,,,
2.06E-05,22,53,,,
1.96E-05,21,57,,,
1.99E-05,37,62,,,
1.90E-05,58,62,,,
1.88E-05,55,62,,,
1.98E-05,27,62,,,
2.37E-05,25,64,,,
1.97E-05,28,62,,,
1.89E-05,5,66,,,
1.87E-05,4,65,,,
1.88E-05,63,64,,,
2.99E-05,63,64,,,
1.97E-05,5,68,,,
1.93E-05,57,69,,,
2.64E-05,21,71,,,
1.91E-05,2,69,,,
1.89E-05,4,72,,,
2.81E-05,20,72,,,
2.28E-05,48,73,,,
2.29E-05,58,74,,,
1.96E-05,51,74,,,
2.00E-05,28,80,,,
3.04E-05,6,82,,,
2.03E-05,35,81,,,
1.93E-05,14,83,,,
