cas operacie,cislo,index prvku,dlzka zoznamu,,,
3.13E-05,76,58,128,,,
1.84E-05,80,124,130,,,
2.05E-05,75,44,131,,,
3.02E-05,73,66,131,,,
2.00E-05,81,48,131,,,
4.64E-05,85,11,131,,,
1.94E-05,73,114,127,,,
1.92E-05,79,26,128,,,
2.11E-05,83,61,128,,,
2.01E-05,79,49,126,,,
1.98E-05,77,41,127,,,
2.02E-05,89,68,127,,,
1.84E-05,73,8,127,,,
3.26E-05,86,61,129,,,
2.04E-05,76,71,125,,,
3.33E-05,84,58,126,,,
1.78E-05,83,120,124,,,
1.96E-05,82,34,123,,,
1.89E-05,72,38,126,,,
1.94E-05,87,51,122,,,
1.93E-05,73,64,121,,,
1.91E-05,90,62,120,,,
1.84E-05,74,30,121,,,
1.89E-05,86,80,122,,,
1.80E-05,84,105,118,,,
1.81E-05,89,25,113,,,
1.94E-05,90,45,109,,,
1.99E-05,83,54,110,,,
1.94E-05,75,58,110,,,
1.76E-05,73,9,110,,,
1.87E-05,84,71,110,,,
1.77E-05,73,96,112,,,
1.96E-05,74,60,113,,,
1.80E-05,81,89,114,,,
2.02E-05,87,52,115,,,
1.91E-05,75,44,110,,,
1.78E-05,75,6,114,,,
2.33E-05,90,15,113,,,
1.80E-05,85,12,112,,,
2.40E-05,76,13,107,,,
2.02E-05,89,46,107,,,
1.91E-05,87,54,105,,,
1.93E-05,88,32,105,,,
2.40E-05,72,32,98,,,
1.93E-05,71,60,100,,,
1.90E-05,71,40,98,,,
1.81E-05,80,14,100,,,
1.91E-05,76,51,100,,,
1.78E-05,84,12,99,,,
1.77E-05,85,11,100,,,
2.02E-05,88,40,100,,,
1.77E-05,81,88,101,,,
1.75E-05,86,3,104,,,
1.92E-05,83,49,103,,,
1.75E-05,87,100,103,,,
2.06E-05,90,63,98,,,
2.09E-05,79,63,102,,,
1.78E-05,82,15,103,,,
1.82E-05,76,70,102,,,
1.94E-05,75,51,103,,,
2.38E-05,79,83,99,,,
1.90E-05,74,56,108,,,
1.92E-05,87,42,109,,,
1.78E-05,71,97,111,,,
1.99E-05,84,49,110,,,
1.90E-05,80,31,110,,,
2.06E-05,72,64,111,,,
1.94E-05,89,23,109,,,
2.30E-05,73,95,108,,,
1.95E-05,88,30,116,,,
1.74E-05,73,114,116,,,
1.76E-05,71,4,114,,,
1.77E-05,86,2,113,,,
1.85E-05,88,27,114,,,
1.82E-05,83,98,117,,,
1.84E-05,78,82,117,,,
1.89E-05,83,71,117,,,
1.83E-05,90,91,121,,,
1.90E-05,75,65,119,,,
1.79E-05,88,103,118,,,
2.38E-05,84,26,121,,,
2.09E-05,75,47,124,,,
1.96E-05,72,53,127,,,
1.88E-05,90,33,129,,,
1.78E-05,87,8,128,,,
1.97E-05,89,67,129,,,
1.78E-05,79,5,126,,,
1.99E-05,76,72,129,,,
1.80E-05,90,13,130,,,
2.39E-05,78,114,132,,,
2.35E-05,84,62,132,,,
1.74E-05,86,121,132,,,
1.81E-05,71,105,134,,,
1.79E-05,75,11,135,,,
1.86E-05,85,24,135,,,
1.74E-05,77,6,135,,,
1.93E-05,74,93,139,,,
1.97E-05,90,61,139,,,
2.29E-05,73,102,140,,,
1.75E-05,73,0,140,,,
1.88E-05,74,39,138,,,
1.84E-05,86,27,137,,,
1.81E-05,85,115,135,,,
1.78E-05,85,109,133,,,
1.77E-05,90,111,134,,,
1.79E-05,77,16,132,,,
4.46E-05,90,56,128,,,
2.47E-05,73,46,126,,,
1.81E-05,71,9,126,,,
1.95E-05,80,51,130,,,
3.32E-05,84,56,137,,,
2.49E-05,76,116,143,,,
1.81E-05,77,129,148,,,
1.82E-05,90,120,148,,,
1.94E-05,72,82,149,,,
1.89E-05,72,112,141,,,
1.76E-05,89,134,142,,,
1.89E-05,73,42,142,,,
1.75E-05,84,133,143,,,
1.89E-05,87,37,143,,,
2.00E-05,75,76,142,,,
2.01E-05,73,64,142,,,
1.87E-05,83,101,142,,,
1.90E-05,84,84,142,,,
1.87E-05,82,131,144,,,
2.00E-05,74,137,143,,,
2.39E-05,86,35,146,,,
1.86E-05,73,122,145,,,
1.98E-05,87,82,148,,,
2.08E-05,88,90,156,,,
2.19E-05,84,44,159,,,
2.35E-05,80,53,159,,,
2.89E-05,83,83,161,,,
1.89E-05,73,114,161,,,
1.84E-05,72,24,156,,,
1.78E-05,82,139,156,,,
1.76E-05,75,150,157,,,
2.06E-05,76,52,157,,,
2.20E-05,71,86,156,,,
1.89E-05,81,37,156,,,
2.04E-05,72,76,154,,,
2.02E-05,78,68,155,,,
1.78E-05,73,13,149,,,
1.90E-05,90,42,148,,,
1.74E-05,82,7,151,,,
2.02E-05,90,145,152,,,
2.11E-05,78,44,150,,,
1.98E-05,75,77,151,,,
1.92E-05,73,97,150,,,
2.06E-05,81,96,149,,,
1.94E-05,77,112,148,,,
2.05E-05,77,9,151,,,
1.75E-05,87,4,150,,,
1.94E-05,78,90,151,,,
1.78E-05,77,8,146,,,
1.87E-05,82,97,145,,,
1.86E-05,75,139,146,,,
1.88E-05,84,17,139,,,
2.22E-05,82,81,135,,,
1.85E-05,81,97,132,,,
1.77E-05,87,118,132,,,
2.12E-05,83,49,134,,,
2.18E-05,72,24,143,,,
2.98E-05,74,133,143,,,
2.25E-05,78,95,143,,,
2.12E-05,80,59,143,,,
2.03E-05,81,48,145,,,
1.93E-05,79,30,144,,,
2.04E-05,72,65,144,,,
1.80E-05,72,132,143,,,
1.95E-05,74,52,143,,,
1.97E-05,77,59,141,,,
1.83E-05,80,29,143,,,
1.92E-05,71,91,144,,,
1.84E-05,88,13,144,,,
2.39E-05,71,89,148,,,
2.15E-05,85,71,149,,,
2.27E-05,79,16,149,,,
2.04E-05,77,74,151,,,
1.96E-05,88,57,154,,,
2.19E-05,72,80,161,,,
1.89E-05,76,116,163,,,
1.84E-05,83,128,162,,,
1.83E-05,81,19,156,,,
1.89E-05,80,127,156,,,
1.83E-05,71,123,155,,,
1.91E-05,72,38,155,,,
2.23E-05,76,40,155,,,
1.87E-05,86,139,156,,,
2.11E-05,84,72,155,,,
1.75E-05,87,151,155,,,
1.85E-05,72,120,156,,,
1.86E-05,72,35,156,,,
2.02E-05,85,76,156,,,
1.76E-05,73,8,155,,,
2.46E-05,75,110,155,,,
1.95E-05,89,98,156,,,
1.85E-05,73,125,155,,,
1.87E-05,78,142,158,,,
1.85E-05,81,23,158,,,
1.96E-05,71,87,160,,,
2.05E-05,86,72,159,,,
1.95E-05,86,54,163,,,
1.80E-05,86,18,163,,,
1.97E-05,90,128,166,,,
2.30E-05,83,58,163,,,
2.02E-05,86,62,170,,,
1.79E-05,76,17,169,,,
1.89E-05,77,123,173,,,
1.97E-05,77,53,172,,,
1.80E-05,87,4,169,,,
1.98E-05,90,84,164,,,
2.16E-05,71,153,163,,,
1.83E-05,81,125,161,,,
2.23E-05,78,64,160,,,
2.71E-05,87,111,160,,,
2.36E-05,88,29,157,,,
1.74E-05,71,5,162,,,
2.11E-05,87,78,157,,,
2.00E-05,74,5,150,,,
2.05E-05,73,38,151,,,
2.14E-05,75,63,149,,,
1.97E-05,71,116,148,,,
2.21E-05,74,90,148,,,
1.88E-05,82,9,148,,,
7.69E-05,86,139,148,,,
2.00E-05,83,28,145,,,
1.99E-05,78,36,145,,,
1.89E-05,75,11,149,,,
2.04E-05,79,51,149,,,
2.20E-05,88,63,145,,,
2.31E-05,75,8,146,,,
1.97E-05,83,107,146,,,
2.03E-05,77,91,148,,,
2.04E-05,72,66,148,,,
1.80E-05,79,130,144,,,
1.90E-05,71,98,145,,,
2.23E-05,74,17,149,,,
2.05E-05,71,42,151,,,
2.01E-05,74,49,148,,,
1.82E-05,81,138,141,,,
2.06E-05,72,60,141,,,
1.87E-05,86,13,141,,,
1.95E-05,87,97,145,,,
2.07E-05,74,24,142,,,
2.30E-05,89,53,139,,,
1.96E-05,87,27,138,,,
2.20E-05,87,37,142,,,
2.34E-05,77,82,143,,,
2.71E-05,74,65,143,,,
1.92E-05,80,82,139,,,
1.79E-05,81,15,136,,,
1.99E-05,81,61,137,,,
2.09E-05,88,80,140,,,
1.83E-05,73,137,141,,,
1.92E-05,77,22,139,,,
1.94E-05,78,33,140,,,
1.90E-05,82,15,141,,,
2.12E-05,83,97,143,,,
2.06E-05,76,76,142,,,
2.06E-05,75,72,142,,,
3.16E-05,73,116,148,,,
3.21E-05,87,91,147,,,
3.43E-05,89,24,148,,,
2.10E-05,90,119,148,,,
2.97E-05,83,26,152,,,
2.64E-05,82,23,157,,,
3.17E-05,88,11,157,,,
2.46E-05,85,114,160,,,
2.25E-05,72,80,163,,,
1.82E-05,81,22,165,,,
1.95E-05,87,53,165,,,
1.97E-05,83,84,161,,,
1.97E-05,85,23,161,,,
2.04E-05,73,133,161,,,
2.04E-05,74,73,161,,,
1.96E-05,75,40,160,,,
2.07E-05,78,68,157,,,
1.81E-05,85,19,159,,,
1.96E-05,88,88,160,,,
1.97E-05,85,60,160,,,
1.84E-05,71,28,160,,,
1.96E-05,86,21,160,,,
2.62E-05,87,63,158,,,
1.84E-05,77,147,159,,,
1.92E-05,72,107,162,,,
1.91E-05,85,45,160,,,
2.01E-05,87,88,158,,,
1.78E-05,90,143,158,,,
1.79E-05,71,13,158,,,
2.15E-05,83,65,158,,,
1.84E-05,85,27,162,,,
1.93E-05,77,93,163,,,
1.97E-05,76,90,163,,,
2.97E-05,87,138,161,,,
1.91E-05,78,150,161,,,
2.59E-05,81,78,160,,,
1.92E-05,85,122,159,,,
1.74E-05,88,4,159,,,
1.93E-05,82,41,158,,,
1.93E-05,77,17,159,,,
4.09E-05,82,76,158,,,
1.96E-05,79,100,164,,,
1.97E-05,74,103,169,,,
1.80E-05,76,151,170,,,
2.43E-05,78,118,168,,,
2.21E-05,83,97,167,,,
1.96E-05,76,33,166,,,
3.83E-05,73,155,167,,,
2.51E-05,86,79,167,,,
2.25E-05,86,95,168,,,
2.05E-05,87,118,171,,,
2.15E-05,75,113,168,,,
1.91E-05,81,163,170,,,
1.94E-05,74,129,169,,,
2.01E-05,72,58,166,,,
1.83E-05,74,138,169,,,
1.83E-05,80,130,169,,,
1.86E-05,75,142,165,,,
1.95E-05,88,101,166,,,
2.39E-05,85,131,162,,,
2.27E-05,76,27,164,,,
1.89E-05,88,42,164,,,
2.00E-05,77,38,164,,,
1.98E-05,73,116,162,,,
1.83E-05,87,130,162,,,
2.06E-05,90,76,164,,,
1.74E-05,88,2,163,,,
2.19E-05,77,32,165,,,
1.94E-05,79,126,163,,,
2.00E-05,90,49,163,,,
1.81E-05,90,20,165,,,
1.73E-05,89,157,164,,,
1.92E-05,85,97,163,,,
1.89E-05,75,35,165,,,
1.90E-05,72,42,163,,,
1.78E-05,79,11,160,,,
1.96E-05,72,89,160,,,
1.73E-05,89,1,161,,,
1.74E-05,82,151,158,,,
1.82E-05,79,22,163,,,
1.97E-05,84,92,167,,,
2.51E-05,77,47,164,,,
1.90E-05,90,115,165,,,
2.12E-05,88,86,161,,,
1.99E-05,73,41,164,,,
1.89E-05,82,140,164,,,
1.86E-05,76,33,164,,,
2.72E-05,80,68,164,,,
1.81E-05,89,19,164,,,
1.96E-05,84,57,161,,,
2.24E-05,71,10,160,,,
2.15E-05,90,105,160,,,
1.80E-05,84,135,161,,,
1.84E-05,72,23,160,,,
1.93E-05,71,47,160,,,
1.92E-05,89,52,159,,,
1.92E-05,77,96,159,,,
1.72E-05,79,154,157,,,
1.86E-05,71,114,158,,,
3.76E-05,85,89,153,,,
2.60E-05,89,116,152,,,
2.53E-05,74,133,152,,,
1.92E-05,85,48,159,,,
2.33E-05,84,142,160,,,
6.85E-05,84,11,160,,,
1.93E-05,79,96,159,,,
1.92E-05,80,104,159,,,
2.03E-05,73,73,159,,,
1.98E-05,81,85,159,,,
1.97E-05,75,133,152,,,
1.91E-05,89,24,155,,,
1.95E-05,79,121,154,,,
1.92E-05,76,28,154,,,
2.25E-05,78,80,151,,,
1.87E-05,76,11,150,,,
2.00E-05,89,35,150,,,
2.17E-05,72,146,151,,,
1.97E-05,89,111,153,,,
1.98E-05,85,37,153,,,
2.92E-05,75,96,154,,,
2.06E-05,86,43,153,,,
3.23E-05,81,69,153,,,
2.03E-05,78,91,155,,,
0.0001249,82,68,155,,,
2.15E-05,75,82,153,,,
2.01E-05,81,96,153,,,
2.23E-05,79,134,149,,,
1.83E-05,85,2,152,,,
1.95E-05,74,107,147,,,
3.01E-05,83,138,147,,,
3.20E-05,82,85,145,,,
1.96E-05,87,28,147,,,
2.77E-05,81,144,146,,,
3.01E-05,84,37,148,,,
2.92E-05,74,146,148,,,
2.66E-05,79,101,149,,,
2.15E-05,81,147,149,,,
2.38E-05,85,150,152,,,
8.67E-05,76,147,153,,,
1.96E-05,84,112,152,,,
2.04E-05,75,54,153,,,
2.00E-05,80,93,153,,,
2.08E-05,79,95,155,,,
1.84E-05,83,7,152,,,
2.06E-05,89,89,151,,,
2.46E-05,80,57,153,,,
2.01E-05,84,39,156,,,
2.01E-05,89,45,154,,,
2.02E-05,74,95,151,,,
2.10E-05,84,52,151,,,
9.65E-05,89,13,151,,,
2.30E-05,77,99,149,,,
1.98E-05,85,21,149,,,
1.90E-05,84,125,147,,,
1.89E-05,72,126,143,,,
2.40E-05,80,8,137,,,
2.29E-05,85,89,137,,,
2.33E-05,72,117,131,,,
1.91E-05,79,25,129,,,
2.29E-05,82,72,130,,,
1.90E-05,86,25,131,,,
1.97E-05,82,81,128,,,
1.84E-05,86,14,126,,,
1.95E-05,77,83,127,,,
1.81E-05,90,1,129,,,
2.05E-05,83,57,125,,,
1.91E-05,86,24,126,,,
3.75E-05,75,78,126,,,
2.55E-05,82,85,126,,,
1.87E-05,82,19,125,,,
1.95E-05,71,78,117,,,
1.90E-05,77,13,115,,,
1.99E-05,82,56,107,,,
1.83E-05,81,6,107,,,
1.95E-05,85,68,103,,,
1.95E-05,90,63,101,,,
1.98E-05,76,59,101,,,
1.86E-05,85,7,105,,,
1.96E-05,78,16,112,,,
1.95E-05,78,65,107,,,
2.92E-05,89,52,103,,,
1.94E-05,74,24,101,,,
1.95E-05,80,68,102,,,
2.06E-05,83,52,102,,,
1.85E-05,87,97,104,,,
1.98E-05,72,60,102,,,
2.01E-05,78,52,104,,,
1.99E-05,89,63,106,,,
1.87E-05,74,11,109,,,
1.93E-05,86,84,109,,,
1.84E-05,83,9,108,,,
2.47E-05,73,71,109,,,
2.10E-05,86,23,108,,,
1.95E-05,90,27,107,,,
3.14E-05,87,64,116,,,
1.84E-05,78,112,122,,,
2.41E-05,88,46,122,,,
2.54E-05,80,97,125,,,
1.88E-05,89,105,124,,,
2.02E-05,74,67,124,,,
2.44E-05,90,46,131,,,
2.10E-05,87,43,131,,,
1.97E-05,87,90,133,,,
2.01E-05,87,84,133,,,
2.24E-05,76,8,130,,,
1.84E-05,71,4,130,,,
1.96E-05,87,88,131,,,
2.98E-05,88,70,123,,,
2.80E-05,87,51,120,,,
8.90E-05,80,64,123,,,
1.98E-05,87,93,123,,,
1.86E-05,73,113,125,,,
2.24E-05,84,53,124,,,
1.93E-05,73,18,125,,,
2.63E-05,84,62,126,,,
2.11E-05,90,85,126,,,
1.92E-05,71,102,128,,,
2.05E-05,76,58,123,,,
2.64E-05,74,28,121,,,
1.85E-05,82,124,126,,,
2.51E-05,85,36,127,,,
2.07E-05,80,90,126,,,
1.83E-05,86,4,126,,,
1.88E-05,88,19,123,,,
1.95E-05,81,89,128,,,
1.89E-05,87,121,128,,,
1.89E-05,82,16,125,,,
2.10E-05,85,73,124,,,
2.55E-05,82,32,120,,,
1.97E-05,78,39,122,,,
2.02E-05,77,46,118,,,
2.01E-05,87,70,120,,,
2.17E-05,81,35,119,,,
1.90E-05,71,95,118,,,
1.91E-05,77,16,119,,,
1.86E-05,89,106,119,,,
1.88E-05,87,11,119,,,
2.94E-05,72,65,119,,,
2.09E-05,78,9,118,,,
2.22E-05,86,107,115,,,
8.99E-05,89,67,114,,,
3.13E-05,88,57,114,,,
2.15E-05,83,106,108,,,
2.97E-05,88,47,105,,,
2.70E-05,89,51,105,,,
3.17E-05,77,47,98,,,
2.17E-05,80,37,97,,,
1.86E-05,77,85,96,,,
3.04E-05,86,58,97,,,
1.97E-05,82,38,98,,,
1.85E-05,90,9,98,,,
1.86E-05,82,10,98,,,
1.94E-05,74,74,100,,,
1.97E-05,87,55,100,,,
2.75E-05,76,86,100,,,
2.35E-05,71,23,98,,,
1.98E-05,73,41,96,,,
2.56E-05,80,33,97,,,
2.57E-05,88,96,99,,,
2.57E-05,87,37,98,,,
2.63E-05,82,83,96,,,
1.90E-05,84,24,93,,,
1.99E-05,86,37,90,,,
6.10E-05,75,45,90,,,
2.51E-05,76,81,90,,,
2.28E-05,88,42,87,,,
1.87E-05,71,7,90,,,
2.04E-05,77,84,90,,,
1.83E-05,89,89,91,,,
1.95E-05,89,48,90,,,
1.91E-05,83,25,93,,,
1.95E-05,85,59,93,,,
2.06E-05,72,48,92,,,
1.99E-05,85,33,95,,,
2.40E-05,76,51,95,,,
2.01E-05,90,44,96,,,
2.60E-05,80,56,99,,,
1.94E-05,75,62,98,,,
2.17E-05,79,29,98,,,
1.91E-05,77,98,105,,,
2.09E-05,87,51,111,,,
1.98E-05,78,39,114,,,
1.93E-05,90,27,117,,,
2.90E-05,90,45,118,,,
1.92E-05,76,20,124,,,
1.88E-05,79,24,129,,,
2.00E-05,74,45,131,,,
2.36E-05,84,28,133,,,
2.14E-05,83,83,131,,,
1.98E-05,78,94,132,,,
1.91E-05,76,110,133,,,
2.00E-05,87,77,136,,,
2.17E-05,80,70,144,,,
2.06E-05,76,87,162,,,
2.49E-05,71,133,163,,,
3.14E-05,81,89,160,,,
2.02E-05,77,53,160,,,
1.89E-05,77,134,161,,,
1.82E-05,88,3,163,,,
3.65E-05,85,13,163,,,
2.83E-05,86,46,163,,,
2.25E-05,75,156,164,,,
2.63E-05,85,38,165,,,
2.30E-05,72,18,164,,,
2.40E-05,77,112,164,,,
2.20E-05,85,164,167,,,
2.32E-05,87,23,165,,,
2.29E-05,75,19,165,,,
2.42E-05,83,119,165,,,
2.58E-05,76,41,164,,,
2.77E-05,81,62,152,,,
1.92E-05,82,118,150,,,
1.99E-05,72,36,148,,,
1.91E-05,83,120,148,,,
2.04E-05,82,80,149,,,
1.86E-05,73,6,149,,,
2.08E-05,80,60,149,,,
2.04E-05,84,80,149,,,
2.41E-05,86,53,146,,,
2.53E-05,87,56,147,,,
2.19E-05,71,45,139,,,
1.93E-05,84,107,137,,,
1.82E-05,74,6,134,,,
1.97E-05,78,86,131,,,
3.44E-05,72,12,131,,,
2.02E-05,71,47,132,,,
1.86E-05,88,9,133,,,
1.89E-05,78,111,132,,,
1.87E-05,76,109,132,,,
2.03E-05,78,46,131,,,
1.90E-05,72,107,129,,,
1.87E-05,88,10,130,,,
1.94E-05,90,34,130,,,
2.03E-05,89,52,130,,,
1.84E-05,77,121,129,,,
1.95E-05,86,86,129,,,
2.54E-05,77,103,129,,,
2.39E-05,88,124,126,,,
1.91E-05,71,91,129,,,
1.89E-05,78,105,128,,,
1.96E-05,84,13,129,,,
1.93E-05,88,21,131,,,
1.89E-05,80,21,127,,,
1.83E-05,82,122,126,,,
2.64E-05,72,57,125,,,
2.30E-05,84,102,124,,,
2.37E-05,84,55,124,,,
2.21E-05,89,0,120,,,
2.23E-05,79,47,120,,,
1.87E-05,79,103,119,,,
2.00E-05,74,68,119,,,
2.28E-05,73,75,119,,,
3.09E-05,90,23,120,,,
2.81E-05,76,43,118,,,
2.58E-05,88,102,113,,,
2.48E-05,87,0,113,,,
1.94E-05,74,27,114,,,
3.20E-05,88,41,116,,,
1.90E-05,79,92,115,,,
2.70E-05,81,100,117,,,
1.99E-05,78,35,115,,,
1.97E-05,88,36,112,,,
1.94E-05,79,97,120,,,
1.85E-05,80,110,120,,,
2.97E-05,80,117,122,,,
2.30E-05,80,89,122,,,
3.18E-05,83,34,121,,,
2.47E-05,71,17,122,,,
1.88E-05,90,115,124,,,
2.82E-05,87,66,124,,,
2.46E-05,80,56,123,,,
2.07E-05,73,116,120,,,
2.40E-05,73,70,119,,,
2.45E-05,88,82,125,,,
2.70E-05,83,120,123,,,
1.91E-05,86,6,118,,,
2.32E-05,88,108,118,,,
2.16E-05,83,32,116,,,
9.51E-05,75,61,117,,,
2.36E-05,74,25,116,,,
3.54E-05,87,35,120,,,
2.90E-05,78,36,117,,,
3.09E-05,87,114,116,,,
2.98E-05,85,22,114,,,
3.50E-05,75,58,113,,,
3.04E-05,87,77,110,,,
2.36E-05,79,21,109,,,
2.32E-05,80,106,111,,,
2.31E-05,71,97,111,,,
2.09E-05,82,61,108,,,
2.75E-05,73,22,108,,,
2.01E-05,75,42,108,,,
1.86E-05,89,97,108,,,
2.31E-05,75,19,107,,,
2.00E-05,83,66,106,,,
2.22E-05,72,18,107,,,
1.89E-05,72,84,100,,,
1.89E-05,89,14,106,,,
1.92E-05,75,74,106,,,
1.84E-05,71,5,107,,,
1.90E-05,77,22,109,,,
2.57E-05,85,35,107,,,
2.06E-05,76,51,109,,,
1.99E-05,72,75,110,,,
2.06E-05,83,53,110,,,
1.83E-05,74,4,111,,,
1.90E-05,83,15,109,,,
1.95E-05,88,22,112,,,
1.92E-05,78,24,113,,,
2.01E-05,78,65,113,,,
1.85E-05,83,91,110,,,
1.89E-05,77,19,108,,,
2.00E-05,76,55,108,,,
2.42E-05,90,39,108,,,
1.88E-05,78,101,108,,,
2.21E-05,87,45,105,,,
1.94E-05,75,69,105,,,
2.06E-05,83,39,106,,,
1.93E-05,72,26,106,,,
2.03E-05,88,45,106,,,
1.98E-05,71,40,109,,,
1.88E-05,79,11,110,,,
2.48E-05,72,17,115,,,
2.56E-05,89,51,116,,,
2.21E-05,75,75,118,,,
1.90E-05,83,22,118,,,
1.84E-05,88,3,118,,,
1.98E-05,85,84,127,,,
2.11E-05,83,63,125,,,
1.98E-05,71,74,124,,,
1.87E-05,89,13,125,,,
2.31E-05,90,39,128,,,
3.83E-05,74,61,128,,,
2.10E-05,90,26,129,,,
2.45E-05,80,33,129,,,
1.99E-05,71,115,131,,,
2.11E-05,76,83,134,,,
2.02E-05,81,34,134,,,
2.56E-05,77,8,133,,,
1.90E-05,83,115,137,,,
2.98E-05,76,33,133,,,
1.87E-05,89,9,131,,,
1.99E-05,72,79,131,,,
1.87E-05,85,12,130,,,
3.44E-05,80,46,129,,,
1.84E-05,90,123,127,,,
1.96E-05,74,75,124,,,
2.06E-05,85,63,124,,,
1.94E-05,85,28,130,,,
2.02E-05,86,88,135,,,
2.12E-05,81,82,135,,,
1.96E-05,88,29,136,,,
1.98E-05,89,92,137,,,
1.96E-05,77,96,138,,,
2.12E-05,77,83,141,,,
2.05E-05,88,74,141,,,
3.12E-05,81,102,143,,,
2.79E-05,86,33,144,,,
3.13E-05,89,47,144,,,
2.67E-05,77,9,144,,,
2.71E-05,72,38,144,,,
3.17E-05,82,47,145,,,
2.46E-05,80,41,148,,,
2.25E-05,74,3,149,,,
2.62E-05,72,55,148,,,
2.81E-05,73,36,149,,,
2.91E-05,86,120,147,,,
3.70E-05,74,44,150,,,
3.22E-05,72,98,150,,,
2.85E-05,90,53,151,,,
1.99E-05,89,112,151,,,
1.88E-05,76,131,152,,,
1.82E-05,90,150,152,,,
1.88E-05,71,137,151,,,
1.95E-05,90,117,145,,,
1.86E-05,85,122,136,,,
9.39E-05,83,26,135,,,
1.93E-05,78,39,132,,,
1.78E-05,85,126,132,,,
1.82E-05,81,23,136,,,
2.64E-05,90,125,138,,,
1.96E-05,73,37,139,,,
1.75E-05,76,8,138,,,
1.83E-05,76,122,138,,,
1.91E-05,86,41,137,,,
1.89E-05,88,39,143,,,
2.04E-05,80,67,144,,,
2.02E-05,73,11,142,,,
2.03E-05,71,52,138,,,
1.90E-05,72,42,138,,,
2.65E-05,86,27,131,,,
1.86E-05,84,33,132,,,
1.98E-05,75,50,133,,,
1.82E-05,76,102,134,,,
1.83E-05,89,119,141,,,
1.80E-05,73,127,139,,,
1.89E-05,72,93,142,,,
1.89E-05,82,90,142,,,
1.92E-05,71,3,138,,,
1.89E-05,71,87,140,,,
1.84E-05,85,102,137,,,
1.84E-05,87,24,136,,,
1.97E-05,90,100,136,,,
1.84E-05,74,20,136,,,
1.80E-05,85,116,136,,,
1.96E-05,79,17,138,,,
2.05E-05,90,28,137,,,
2.00E-05,86,68,141,,,
1.72E-05,78,136,139,,,
1.86E-05,85,106,139,,,
3.08E-05,71,106,132,,,
1.96E-05,81,87,136,,,
1.90E-05,80,88,137,,,
1.78E-05,82,133,135,,,
1.86E-05,77,33,138,,,
1.83E-05,78,25,139,,,
1.87E-05,82,29,134,,,
2.13E-05,77,128,131,,,
2.57E-05,77,64,135,,,
1.82E-05,77,23,138,,,
1.95E-05,84,52,138,,,
2.48E-05,90,16,137,,,
2.03E-05,81,132,139,,,
1.79E-05,75,11,140,,,
1.99E-05,75,58,140,,,
1.91E-05,90,37,139,,,
1.97E-05,87,75,136,,,
1.84E-05,74,128,138,,,
1.87E-05,77,35,141,,,
1.86E-05,78,36,140,,,
1.90E-05,90,46,139,,,
1.79E-05,89,133,142,,,
1.71E-05,82,138,141,,,
1.89E-05,71,93,139,,,
3.33E-05,72,68,136,,,
2.09E-05,81,75,135,,,
2.08E-05,75,68,132,,,
2.44E-05,88,100,131,,,
2.04E-05,80,77,127,,,
1.86E-05,72,9,126,,,
1.87E-05,88,105,130,,,
1.81E-05,88,107,129,,,
1.91E-05,71,72,126,,,
1.84E-05,80,29,123,,,
1.74E-05,82,3,123,,,
2.44E-05,81,78,122,,,
1.76E-05,72,3,125,,,
1.81E-05,71,23,126,,,
1.82E-05,88,26,127,,,
2.01E-05,76,24,127,,,
2.52E-05,77,65,128,,,
3.06E-05,75,21,127,,,
1.77E-05,84,126,131,,,
1.97E-05,83,64,128,,,
1.73E-05,81,125,129,,,
1.79E-05,79,22,129,,,
2.03E-05,78,52,132,,,
1.92E-05,90,100,127,,,
2.92E-05,88,76,131,,,
1.92E-05,90,82,129,,,
1.90E-05,80,51,127,,,
1.80E-05,78,111,129,,,
1.82E-05,76,95,126,,,
2.31E-05,75,48,124,,,
1.88E-05,86,86,127,,,
1.86E-05,77,26,136,,,
1.85E-05,77,105,137,,,
1.95E-05,79,72,138,,,
1.76E-05,75,9,143,,,
1.73E-05,86,139,142,,,
1.94E-05,71,52,142,,,
3.96E-05,90,97,144,,,
2.40E-05,82,43,142,,,
1.91E-05,80,93,147,,,
2.51E-05,81,18,151,,,
2.08E-05,73,99,151,,,
2.37E-05,89,11,151,,,
2.23E-05,81,49,153,,,
1.83E-05,75,2,151,,,
2.78E-05,75,11,151,,,
1.86E-05,80,5,154,,,
1.90E-05,79,17,154,,,
1.84E-05,77,144,153,,,
2.47E-05,84,9,153,,,
2.24E-05,79,126,152,,,
1.85E-05,85,4,155,,,
1.99E-05,85,104,155,,,
2.12E-05,82,81,155,,,
2.39E-05,73,54,154,,,
1.92E-05,83,7,155,,,
2.25E-05,83,35,159,,,
1.93E-05,81,139,159,,,
1.85E-05,81,9,158,,,
2.05E-05,81,43,158,,,
1.84E-05,78,0,157,,,
1.90E-05,74,147,158,,,
2.14E-05,86,44,161,,,
2.12E-05,88,72,164,,,
1.91E-05,78,111,162,,,
1.91E-05,73,103,162,,,
1.79E-05,84,143,162,,,
1.90E-05,79,114,164,,,
1.77E-05,85,9,163,,,
1.85E-05,77,30,163,,,
1.75E-05,88,5,160,,,
1.93E-05,89,98,160,,,
1.86E-05,77,128,164,,,
1.88E-05,83,112,159,,,
1.92E-05,83,40,160,,,
1.85E-05,85,124,162,,,
1.79E-05,80,18,162,,,
1.99E-05,75,68,162,,,
