cas operacie,index prvku,dlzka zoznamu,,,
1.14E-05,0,1,,,
1.10E-05,0,0,,,
1.10E-05,0,0,,,
1.73E-05,0,1,,,
1.14E-05,0,3,,,
1.13E-05,0,2,,,
1.10E-05,0,0,,,
1.02E-05,0,5,,,
1.01E-05,0,6,,,
1.04E-05,0,5,,,
1.23E-05,0,5,,,
1.69E-05,0,4,,,
1.21E-05,0,2,,,
1.04E-05,0,0,,,
1.01E-05,0,0,,,
1.30E-05,0,0,,,
1.16E-05,0,3,,,
1.12E-05,0,2,,,
1.14E-05,0,2,,,
1.03E-05,0,3,,,
1.02E-05,0,2,,,
1.18E-05,0,1,,,
1.04E-05,0,0,,,
1.13E-05,0,11,,,
1.13E-05,0,11,,,
1.14E-05,0,10,,,
1.29E-05,0,9,,,
1.12E-05,0,7,,,
1.04E-05,0,12,,,
1.04E-05,0,15,,,
1.03E-05,0,15,,,
1.02E-05,0,13,,,
1.09E-05,0,18,,,
1.06E-05,0,19,,,
1.51E-05,0,21,,,
1.12E-05,0,20,,,
1.02E-05,0,20,,,
1.01E-05,0,18,,,
1.29E-05,0,15,,,
1.14E-05,0,14,,,
1.14E-05,0,13,,,
1.35E-05,0,14,,,
1.93E-05,0,14,,,
1.03E-05,0,13,,,
1.03E-05,0,13,,,
1.01E-05,0,11,,,
1.14E-05,0,12,,,
1.16E-05,0,13,,,
1.18E-05,0,20,,,
1.16E-05,0,23,,,
1.13E-05,0,21,,,
1.13E-05,0,19,,,
1.15E-05,0,20,,,
1.48E-05,0,19,,,
2.51E-05,0,19,,,
1.81E-05,0,18,,,
1.13E-05,0,19,,,
1.18E-05,0,23,,,
1.18E-05,0,23,,,
2.16E-05,0,22,,,
1.53E-05,0,22,,,
1.16E-05,0,22,,,
1.11E-05,0,26,,,
1.15E-05,0,26,,,
1.09E-05,0,30,,,
9.90E-06,0,29,,,
1.03E-05,0,32,,,
1.28E-05,0,30,,,
1.33E-05,0,29,,,
1.05E-05,0,29,,,
1.12E-05,0,27,,,
1.35E-05,0,25,,,
1.04E-05,0,28,,,
1.61E-05,0,31,,,
1.33E-05,0,33,,,
1.08E-05,0,36,,,
1.08E-05,0,38,,,
1.04E-05,0,42,,,
1.40E-05,0,42,,,
1.27E-05,0,43,,,
1.04E-05,0,40,,,
1.18E-05,0,45,,,
1.14E-05,0,44,,,
2.13E-05,0,42,,,
1.49E-05,0,41,,,
3.25E-05,0,40,,,
1.88E-05,0,44,,,
1.58E-05,0,44,,,
1.14E-05,0,43,,,
1.02E-05,0,41,,,
1.18E-05,0,45,,,
1.22E-05,0,44,,,
1.14E-05,0,47,,,
1.15E-05,0,46,,,
1.88E-05,0,45,,,
1.22E-05,0,44,,,
1.19E-05,0,41,,,
1.14E-05,0,39,,,
1.14E-05,0,39,,,
1.15E-05,0,38,,,
1.13E-05,0,41,,,
1.23E-05,0,44,,,
1.38E-05,0,43,,,
1.05E-05,0,48,,,
1.03E-05,0,50,,,
1.01E-05,0,48,,,
1.02E-05,0,47,,,
1.04E-05,0,46,,,
1.03E-05,0,45,,,
1.02E-05,0,45,,,
1.41E-05,0,43,,,
1.20E-05,0,45,,,
1.04E-05,0,46,,,
1.01E-05,0,45,,,
1.01E-05,0,43,,,
1.02E-05,0,44,,,
1.08E-05,0,44,,,
2.19E-05,0,43,,,
1.03E-05,0,39,,,
1.17E-05,0,42,,,
1.14E-05,0,42,,,
1.13E-05,0,44,,,
1.14E-05,0,42,,,
1.12E-05,0,44,,,
1.14E-05,0,40,,,
1.12E-05,0,39,,,
1.20E-05,0,40,,,
1.13E-05,0,39,,,
1.77E-05,0,32,,,
1.17E-05,0,43,,,
1.13E-05,0,41,,,
1.30E-05,0,42,,,
1.13E-05,0,47,,,
1.11E-05,0,46,,,
1.32E-05,0,43,,,
1.49E-05,0,42,,,
1.12E-05,0,40,,,
1.14E-05,0,44,,,
1.13E-05,0,44,,,
1.12E-05,0,47,,,
1.75E-05,0,48,,,
1.18E-05,0,46,,,
1.18E-05,0,46,,,
1.14E-05,0,45,,,
1.19E-05,0,52,,,
1.11E-05,0,50,,,
1.13E-05,0,52,,,
1.13E-05,0,52,,,
1.11E-05,0,51,,,
1.15E-05,0,50,,,
1.11E-05,0,46,,,
1.15E-05,0,48,,,
1.12E-05,0,47,,,
1.19E-05,0,44,,,
1.13E-05,0,42,,,
1.77E-05,0,45,,,
1.70E-05,0,45,,,
1.14E-05,0,46,,,
1.13E-05,0,45,,,
1.57E-05,0,43,,,
1.17E-05,0,42,,,
1.17E-05,0,42,,,
1.15E-05,0,41,,,
1.14E-05,0,42,,,
1.17E-05,0,44,,,
1.16E-05,0,42,,,
1.11E-05,0,41,,,
1.30E-05,0,42,,,
1.16E-05,0,40,,,
1.16E-05,0,40,,,
1.13E-05,0,40,,,
1.15E-05,0,45,,,
1.68E-05,0,44,,,
1.16E-05,0,43,,,
1.12E-05,0,42,,,
1.14E-05,0,41,,,
1.13E-05,0,43,,,
1.11E-05,0,43,,,
1.16E-05,0,45,,,
1.11E-05,0,44,,,
1.14E-05,0,42,,,
1.46E-05,0,42,,,
1.14E-05,0,45,,,
1.63E-05,0,43,,,
1.12E-05,0,42,,,
1.53E-05,0,44,,,
1.11E-05,0,46,,,
1.14E-05,0,46,,,
1.13E-05,0,44,,,
1.12E-05,0,43,,,
1.15E-05,0,47,,,
1.12E-05,0,49,,,
1.13E-05,0,49,,,
1.12E-05,0,48,,,
1.14E-05,0,62,,,
1.13E-05,0,67,,,
1.11E-05,0,62,,,
1.12E-05,0,63,,,
1.12E-05,0,64,,,
1.14E-05,0,67,,,
1.15E-05,0,68,,,
1.17E-05,0,69,,,
1.13E-05,0,69,,,
2.59E-05,0,72,,,
1.12E-05,0,69,,,
1.12E-05,0,73,,,
1.13E-05,0,73,,,
1.12E-05,0,74,,,
1.13E-05,0,79,,,
1.91E-05,0,81,,,
1.66E-05,0,80,,,
1.31E-05,0,79,,,
1.18E-05,0,82,,,
1.13E-05,0,82,,,
1.18E-05,0,84,,,
1.15E-05,0,84,,,
1.12E-05,0,85,,,
1.13E-05,0,85,,,
1.14E-05,0,83,,,
1.12E-05,0,83,,,
1.54E-05,0,80,,,
2.14E-05,0,78,,,
1.38E-05,0,77,,,
1.12E-05,0,80,,,
1.14E-05,0,83,,,
1.12E-05,0,84,,,
1.95E-05,0,83,,,
1.32E-05,0,84,,,
1.34E-05,0,83,,,
1.44E-05,0,86,,,
1.55E-05,0,85,,,
1.51E-05,0,83,,,
