cas operacie,index prvku,dlzka zoznamu,,
1.48E-05,147,147,,
1.38E-05,145,145,,
1.03E-05,145,145,,
1.45E-05,145,145,,
1.21E-05,144,144,,
1.48E-05,146,146,,
1.04E-05,147,147,,
1.05E-05,147,147,,
1.02E-05,148,148,,
1.06E-05,151,151,,
1.07E-05,153,153,,
1.06E-05,153,153,,
1.08E-05,155,155,,
1.04E-05,154,154,,
1.17E-05,157,157,,
1.14E-05,157,157,,
1.13E-05,156,156,,
1.14E-05,154,154,,
1.25E-05,159,159,,
1.04E-05,159,159,,
1.07E-05,161,161,,
1.27E-05,161,161,,
1.16E-05,158,158,,
1.33E-05,157,157,,
1.55E-05,156,156,,
1.26E-05,155,155,,
1.03E-05,154,154,,
1.03E-05,157,157,,
1.03E-05,156,156,,
1.03E-05,155,155,,
1.03E-05,155,155,,
1.03E-05,154,154,,
1.03E-05,152,152,,
1.04E-05,151,151,,
1.05E-05,155,155,,
1.02E-05,155,155,,
1.05E-05,155,155,,
1.01E-05,154,154,,
1.03E-05,157,157,,
1.02E-05,165,165,,
1.04E-05,164,164,,
1.03E-05,170,170,,
1.02E-05,169,169,,
1.21E-05,168,168,,
1.04E-05,167,167,,
1.03E-05,167,167,,
1.02E-05,166,166,,
1.02E-05,165,165,,
1.04E-05,171,171,,
1.03E-05,176,176,,
1.05E-05,173,173,,
1.03E-05,170,170,,
1.02E-05,170,170,,
2.07E-05,169,169,,
1.04E-05,173,173,,
2.10E-05,172,172,,
1.14E-05,171,171,,
1.04E-05,170,170,,
1.02E-05,172,172,,
1.03E-05,170,170,,
1.04E-05,170,170,,
1.01E-05,170,170,,
1.72E-05,168,168,,
1.18E-05,171,171,,
1.14E-05,170,170,,
1.07E-05,170,170,,
1.03E-05,169,169,,
1.03E-05,168,168,,
1.03E-05,168,168,,
1.05E-05,167,167,,
1.13E-05,169,169,,
1.03E-05,168,168,,
1.03E-05,169,169,,
1.24E-05,169,169,,
1.34E-05,168,168,,
1.02E-05,168,168,,
1.04E-05,166,166,,
1.11E-05,165,165,,
1.05E-05,164,164,,
1.66E-05,163,163,,
1.05E-05,162,162,,
1.02E-05,164,164,,
1.04E-05,164,164,,
1.01E-05,163,163,,
1.05E-05,163,163,,
1.04E-05,162,162,,
1.03E-05,161,161,,
1.08E-05,157,157,,
1.06E-05,160,160,,
1.05E-05,164,164,,
1.02E-05,165,165,,
1.17E-05,162,162,,
1.56E-05,161,161,,
1.11E-05,158,158,,
1.02E-05,155,155,,
1.19E-05,152,152,,
1.13E-05,151,151,,
1.11E-05,152,152,,
1.18E-05,153,153,,
1.44E-05,152,152,,
1.63E-05,155,155,,
1.19E-05,153,153,,
1.15E-05,154,154,,
1.75E-05,153,153,,
1.14E-05,157,157,,
1.48E-05,156,156,,
1.19E-05,159,159,,
1.02E-05,159,159,,
1.05E-05,160,160,,
1.00E-05,159,159,,
1.08E-05,163,163,,
1.06E-05,161,161,,
1.05E-05,162,162,,
1.90E-05,165,165,,
1.47E-05,164,164,,
1.04E-05,167,167,,
1.10E-05,166,166,,
1.02E-05,168,168,,
1.03E-05,167,167,,
1.51E-05,169,169,,
1.41E-05,177,177,,
1.05E-05,180,180,,
1.02E-05,179,179,,
1.19E-05,181,181,,
1.30E-05,177,177,,
1.03E-05,180,180,,
1.04E-05,188,188,,
1.03E-05,187,187,,
1.07E-05,189,189,,
1.03E-05,191,191,,
1.04E-05,191,191,,
1.20E-05,190,190,,
1.07E-05,189,189,,
1.03E-05,188,188,,
1.09E-05,188,188,,
1.02E-05,192,192,,
1.03E-05,191,191,,
1.62E-05,187,187,,
1.15E-05,186,186,,
1.04E-05,185,185,,
1.04E-05,184,184,,
1.03E-05,183,183,,
1.03E-05,182,182,,
1.10E-05,187,187,,
1.03E-05,186,186,,
1.06E-05,185,185,,
1.02E-05,184,184,,
1.03E-05,184,184,,
1.06E-05,190,190,,
1.03E-05,193,193,,
1.08E-05,195,195,,
1.02E-05,192,192,,
1.15E-05,192,192,,
1.15E-05,191,191,,
1.19E-05,196,196,,
1.78E-05,195,195,,
1.18E-05,194,194,,
1.32E-05,194,194,,
1.05E-05,193,193,,
1.60E-05,195,195,,
1.05E-05,199,199,,
1.18E-05,200,200,,
1.09E-05,200,200,,
1.02E-05,199,199,,
1.08E-05,198,198,,
1.01E-05,199,199,,
1.01E-05,199,199,,
1.15E-05,196,196,,
1.04E-05,197,197,,
1.73E-05,200,200,,
1.11E-05,204,204,,
1.02E-05,211,211,,
1.05E-05,207,207,,
1.04E-05,210,210,,
1.05E-05,208,208,,
1.05E-05,211,211,,
1.02E-05,208,208,,
1.09E-05,208,208,,
1.02E-05,209,209,,
1.04E-05,214,214,,
1.05E-05,214,214,,
1.03E-05,213,213,,
1.03E-05,212,212,,
1.03E-05,213,213,,
1.05E-05,211,211,,
1.41E-05,211,211,,
1.09E-05,211,211,,
1.10E-05,210,210,,
1.06E-05,214,214,,
1.04E-05,220,220,,
1.38E-05,217,217,,
1.00E-05,215,215,,
1.03E-05,213,213,,
1.14E-05,212,212,,
1.02E-05,212,212,,
1.05E-05,211,211,,
1.02E-05,211,211,,
1.09E-05,211,211,,
1.26E-05,214,214,,
1.08E-05,213,213,,
1.02E-05,213,213,,
1.16E-05,213,213,,
1.27E-05,213,213,,
1.04E-05,211,211,,
1.05E-05,210,210,,
1.10E-05,212,212,,
1.10E-05,211,211,,
1.14E-05,213,213,,
1.05E-05,213,213,,
1.63E-05,212,212,,
1.07E-05,210,210,,
1.67E-05,209,209,,
1.07E-05,207,207,,
1.04E-05,206,206,,
1.08E-05,203,203,,
5.00E-05,201,201,,
1.16E-05,201,201,,
1.03E-05,202,202,,
1.02E-05,207,207,,
1.08E-05,202,202,,
1.05E-05,201,201,,
1.01E-05,199,199,,
1.02E-05,202,202,,
1.03E-05,204,204,,
1.08E-05,203,203,,
1.62E-05,200,200,,
1.24E-05,199,199,,
1.14E-05,205,205,,
1.13E-05,204,204,,
1.15E-05,202,202,,
1.48E-05,205,205,,
1.24E-05,207,207,,
1.14E-05,207,207,,
1.14E-05,208,208,,
1.14E-05,208,208,,
1.20E-05,208,208,,
1.13E-05,211,211,,
1.14E-05,211,211,,
1.12E-05,211,211,,
1.13E-05,209,209,,
1.14E-05,209,209,,
1.17E-05,214,214,,
1.12E-05,216,216,,
1.99E-05,218,218,,
1.90E-05,218,218,,
1.33E-05,217,217,,
1.04E-05,215,215,,
1.27E-05,219,219,,
1.08E-05,219,219,,
1.49E-05,217,217,,
1.04E-05,217,217,,
1.04E-05,216,216,,
1.04E-05,211,211,,
1.03E-05,211,211,,
1.05E-05,213,213,,
1.14E-05,211,211,,
1.06E-05,207,207,,
1.03E-05,207,207,,
1.11E-05,206,206,,
1.55E-05,206,206,,
1.13E-05,204,204,,
5.72E-05,206,206,,
1.18E-05,206,206,,
1.11E-05,207,207,,
1.02E-05,205,205,,
1.04E-05,205,205,,
1.12E-05,203,203,,
1.13E-05,204,204,,
1.61E-05,201,201,,
1.96E-05,203,203,,
1.02E-05,204,204,,
1.96E-05,201,201,,
1.90E-05,202,202,,
1.89E-05,201,201,,
4.10E-05,202,202,,
1.13E-05,201,201,,
1.14E-05,202,202,,
1.13E-05,201,201,,
1.13E-05,201,201,,
1.17E-05,206,206,,
1.13E-05,208,208,,
1.03E-05,206,206,,
1.07E-05,212,212,,
1.04E-05,212,212,,
1.10E-05,212,212,,
1.05E-05,214,214,,
1.04E-05,212,212,,
1.33E-05,216,216,,
1.02E-05,213,213,,
1.04E-05,212,212,,
1.07E-05,210,210,,
1.11E-05,219,219,,
1.79E-05,218,218,,
1.03E-05,220,220,,
1.02E-05,221,221,,
1.28E-05,235,235,,
1.05E-05,240,240,,
1.07E-05,245,245,,
1.02E-05,244,244,,
1.02E-05,246,246,,
1.01E-05,243,243,,
1.18E-05,242,242,,
1.76E-05,241,241,,
1.05E-05,240,240,,
1.08E-05,240,240,,
1.05E-05,243,243,,
1.04E-05,241,241,,
1.02E-05,240,240,,
1.05E-05,243,243,,
1.03E-05,243,243,,
1.07E-05,243,243,,
1.02E-05,242,242,,
1.02E-05,241,241,,
1.01E-05,240,240,,
1.08E-05,243,243,,
1.06E-05,243,243,,
1.08E-05,244,244,,
1.06E-05,244,244,,
1.11E-05,250,250,,
1.05E-05,250,250,,
1.05E-05,252,252,,
1.02E-05,253,253,,
1.03E-05,253,253,,
1.43E-05,252,252,,
1.07E-05,251,251,,
1.02E-05,252,252,,
1.04E-05,251,251,,
1.04E-05,250,250,,
1.03E-05,248,248,,
1.06E-05,244,244,,
1.02E-05,246,246,,
1.17E-05,246,246,,
1.04E-05,247,247,,
1.08E-05,249,249,,
1.61E-05,249,249,,
1.18E-05,247,247,,
1.03E-05,248,248,,
1.04E-05,249,249,,
1.04E-05,249,249,,
1.07E-05,248,248,,
1.02E-05,247,247,,
1.02E-05,246,246,,
1.00E-05,245,245,,
1.03E-05,244,244,,
1.03E-05,243,243,,
1.06E-05,244,244,,
1.01E-05,243,243,,
1.06E-05,241,241,,
1.04E-05,240,240,,
1.03E-05,244,244,,
1.11E-05,241,241,,
1.03E-05,238,238,,
1.03E-05,238,238,,
1.20E-05,238,238,,
1.15E-05,237,237,,
1.06E-05,239,239,,
1.03E-05,246,246,,
1.03E-05,244,244,,
1.03E-05,243,243,,
1.16E-05,246,246,,
1.03E-05,248,248,,
1.23E-05,245,245,,
1.06E-05,245,245,,
1.85E-05,244,244,,
1.05E-05,244,244,,
1.03E-05,246,246,,
1.01E-05,251,251,,
1.03E-05,252,252,,
2.87E-05,251,251,,
1.21E-05,247,247,,
1.26E-05,246,246,,
1.03E-05,245,245,,
5.11E-05,246,246,,
1.49E-05,247,247,,
1.05E-05,247,247,,
1.05E-05,250,250,,
1.57E-05,250,250,,
1.68E-05,252,252,,
1.65E-05,250,250,,
1.04E-05,252,252,,
1.03E-05,251,251,,
1.06E-05,249,249,,
1.02E-05,246,246,,
1.03E-05,253,253,,
1.02E-05,252,252,,
1.53E-05,251,251,,
1.09E-05,252,252,,
1.04E-05,254,254,,
1.02E-05,253,253,,
1.09E-05,256,256,,
1.03E-05,254,254,,
1.02E-05,254,254,,
1.02E-05,255,255,,
1.06E-05,253,253,,
1.02E-05,252,252,,
1.02E-05,251,251,,
1.03E-05,251,251,,
1.02E-05,253,253,,
1.05E-05,261,261,,
1.05E-05,267,267,,
1.03E-05,265,265,,
1.39E-05,266,266,,
1.12E-05,263,263,,
1.15E-05,265,265,,
1.14E-05,264,264,,
1.15E-05,263,263,,
1.21E-05,265,265,,
1.15E-05,263,263,,
1.78E-05,262,262,,
1.11E-05,260,260,,
1.12E-05,261,261,,
1.36E-05,260,260,,
1.45E-05,258,258,,
1.07E-05,253,253,,
1.10E-05,251,251,,
1.09E-05,252,252,,
1.04E-05,251,251,,
1.18E-05,250,250,,
1.15E-05,249,249,,
1.07E-05,249,249,,
1.03E-05,249,249,,
1.07E-05,249,249,,
1.06E-05,254,254,,
1.06E-05,253,253,,
1.23E-05,252,252,,
1.13E-05,251,251,,
1.03E-05,254,254,,
1.12E-05,255,255,,
1.06E-05,255,255,,
1.12E-05,254,254,,
1.04E-05,256,256,,
1.25E-05,259,259,,
1.14E-05,260,260,,
1.14E-05,256,256,,
1.75E-05,255,255,,
1.31E-05,254,254,,
1.06E-05,255,255,,
1.03E-05,253,253,,
1.04E-05,250,250,,
1.04E-05,251,251,,
1.04E-05,251,251,,
1.04E-05,251,251,,
1.02E-05,252,252,,
1.02E-05,248,248,,
1.61E-05,247,247,,
1.22E-05,246,246,,
1.65E-05,245,245,,
1.12E-05,244,244,,
1.10E-05,242,242,,
1.10E-05,242,242,,
1.02E-05,242,242,,
1.08E-05,241,241,,
1.72E-05,240,240,,
1.06E-05,235,235,,
1.13E-05,236,236,,
1.15E-05,237,237,,
1.13E-05,237,237,,
1.17E-05,233,233,,
1.13E-05,237,237,,
1.68E-05,235,235,,
1.65E-05,234,234,,
1.93E-05,234,234,,
2.11E-05,236,236,,
1.67E-05,236,236,,
1.75E-05,235,235,,
2.10E-05,234,234,,
1.92E-05,237,237,,
2.07E-05,236,236,,
1.70E-05,235,235,,
1.73E-05,233,233,,
1.13E-05,239,239,,
1.17E-05,243,243,,
1.15E-05,242,242,,
2.53E-05,243,243,,
1.75E-05,241,241,,
2.03E-05,239,239,,
1.12E-05,240,240,,
1.69E-05,241,241,,
1.58E-05,240,240,,
1.87E-05,238,238,,
1.46E-05,238,238,,
1.12E-05,242,242,,
1.16E-05,239,239,,
1.14E-05,238,238,,
1.58E-05,237,237,,
1.74E-05,236,236,,
1.15E-05,241,241,,
1.13E-05,241,241,,
2.30E-05,241,241,,
1.35E-05,240,240,,
2.22E-05,242,242,,
1.96E-05,245,245,,
1.68E-05,245,245,,
1.15E-05,245,245,,
1.34E-05,244,244,,
1.65E-05,243,243,,
1.82E-05,243,243,,
1.64E-05,241,241,,
1.61E-05,239,239,,
1.36E-05,238,238,,
1.19E-05,238,238,,
1.15E-05,237,237,,
1.11E-05,242,242,,
2.35E-05,241,241,,
1.49E-05,242,242,,
1.17E-05,243,243,,
1.18E-05,242,242,,
1.16E-05,240,240,,
1.24E-05,239,239,,
8.04E-05,241,241,,
1.63E-05,241,241,,
1.13E-05,244,244,,
1.13E-05,243,243,,
2.07E-05,242,242,,
1.15E-05,238,238,,
1.16E-05,237,237,,
1.15E-05,238,238,,
1.12E-05,237,237,,
1.13E-05,236,236,,
1.73E-05,236,236,,
1.24E-05,239,239,,
1.57E-05,240,240,,
1.66E-05,240,240,,
1.90E-05,240,240,,
1.31E-05,240,240,,
1.72E-05,240,240,,
2.19E-05,246,246,,
1.22E-05,245,245,,
1.41E-05,247,247,,
2.03E-05,247,247,,
1.77E-05,246,246,,
1.78E-05,243,243,,
1.52E-05,244,244,,
2.33E-05,242,242,,
3.64E-05,242,242,,
1.19E-05,244,244,,
9.26E-05,239,239,,
1.64E-05,238,238,,
1.23E-05,238,238,,
1.19E-05,238,238,,
1.14E-05,234,234,,
1.21E-05,235,235,,
1.52E-05,231,231,,
1.33E-05,230,230,,
2.50E-05,231,231,,
1.35E-05,236,236,,
1.33E-05,235,235,,
1.38E-05,234,234,,
1.21E-05,233,233,,
1.15E-05,230,230,,
1.11E-05,228,228,,
1.13E-05,226,226,,
1.12E-05,226,226,,
1.12E-05,225,225,,
1.17E-05,230,230,,
1.16E-05,231,231,,
1.16E-05,235,235,,
1.14E-05,236,236,,
1.15E-05,235,235,,
2.02E-05,235,235,,
2.24E-05,236,236,,
1.68E-05,237,237,,
1.39E-05,236,236,,
1.81E-05,236,236,,
1.12E-05,233,233,,
1.37E-05,233,233,,
1.90E-05,234,234,,
1.17E-05,234,234,,
1.98E-05,234,234,,
1.16E-05,234,234,,
1.18E-05,234,234,,
1.17E-05,234,234,,
1.17E-05,234,234,,
1.17E-05,232,232,,
1.50E-05,233,233,,
1.15E-05,231,231,,
1.28E-05,229,229,,
1.20E-05,233,233,,
1.13E-05,234,234,,
1.12E-05,233,233,,
1.69E-05,233,233,,
1.77E-05,233,233,,
1.18E-05,232,232,,
1.17E-05,231,231,,
1.61E-05,234,234,,
1.58E-05,235,235,,
1.18E-05,235,235,,
1.54E-05,235,235,,
1.65E-05,234,234,,
1.14E-05,232,232,,
1.15E-05,232,232,,
1.79E-05,231,231,,
1.54E-05,228,228,,
1.14E-05,223,223,,
1.29E-05,225,225,,
2.41E-05,231,231,,
1.14E-05,236,236,,
1.13E-05,234,234,,
1.13E-05,234,234,,
1.13E-05,234,234,,
1.18E-05,234,234,,
1.18E-05,232,232,,
1.16E-05,230,230,,
1.13E-05,229,229,,
1.72E-05,231,231,,
1.14E-05,230,230,,
1.14E-05,228,228,,
1.14E-05,229,229,,
1.15E-05,226,226,,
1.34E-05,227,227,,
1.12E-05,226,226,,
1.13E-05,229,229,,
1.14E-05,227,227,,
1.21E-05,226,226,,
1.19E-05,225,225,,
1.12E-05,224,224,,
1.43E-05,228,228,,
1.15E-05,227,227,,
1.14E-05,224,224,,
1.14E-05,223,223,,
1.13E-05,224,224,,
1.62E-05,222,222,,
1.17E-05,220,220,,
1.15E-05,220,220,,
1.16E-05,220,220,,
1.12E-05,219,219,,
1.13E-05,219,219,,
1.14E-05,216,216,,
1.13E-05,217,217,,
1.16E-05,215,215,,
1.13E-05,217,217,,
1.19E-05,219,219,,
1.13E-05,218,218,,
1.16E-05,220,220,,
1.17E-05,219,219,,
1.16E-05,222,222,,
1.14E-05,221,221,,
1.15E-05,222,222,,
1.08E-05,218,218,,
1.16E-05,216,216,,
1.52E-05,216,216,,
1.74E-05,212,212,,
1.99E-05,208,208,,
1.72E-05,208,208,,
1.90E-05,215,215,,
1.16E-05,214,214,,
1.14E-05,213,213,,
1.13E-05,211,211,,
1.14E-05,213,213,,
1.33E-05,210,210,,
1.67E-05,214,214,,
1.65E-05,214,214,,
1.65E-05,217,217,,
2.32E-05,217,217,,
1.17E-05,216,216,,
1.71E-05,221,221,,
1.14E-05,220,220,,
1.16E-05,218,218,,
1.73E-05,215,215,,
1.59E-05,214,214,,
1.20E-05,213,213,,
1.60E-05,210,210,,
1.05E-05,209,209,,
1.67E-05,213,213,,
2.09E-05,212,212,,
1.74E-05,211,211,,
2.99E-05,213,213,,
1.21E-05,215,215,,
1.78E-05,213,213,,
1.63E-05,213,213,,
1.72E-05,211,211,,
2.48E-05,210,210,,
1.58E-05,208,208,,
2.46E-05,210,210,,
2.02E-05,207,207,,
2.25E-05,207,207,,
1.88E-05,206,206,,
1.73E-05,205,205,,
1.39E-05,205,205,,
1.26E-05,208,208,,
1.12E-05,212,212,,
1.62E-05,209,209,,
1.52E-05,207,207,,
1.14E-05,206,206,,
1.52E-05,204,204,,
1.17E-05,203,203,,
1.77E-05,208,208,,
1.43E-05,207,207,,
1.14E-05,204,204,,
0.0004887,205,205,,
1.53E-05,203,203,,
1.16E-05,202,202,,
1.19E-05,214,214,,
1.18E-05,214,214,,
1.13E-05,213,213,,
1.58E-05,214,214,,
1.92E-05,213,213,,
1.45E-05,213,213,,
2.05E-05,212,212,,
2.05E-05,214,214,,
1.03E-05,218,218,,
1.08E-05,221,221,,
2.13E-05,222,222,,
1.38E-05,221,221,,
1.29E-05,226,226,,
1.36E-05,226,226,,
1.18E-05,228,228,,
1.14E-05,227,227,,
1.14E-05,227,227,,
1.71E-05,227,227,,
1.54E-05,227,227,,
1.23E-05,230,230,,
1.14E-05,229,229,,
1.72E-05,226,226,,
1.44E-05,222,222,,
1.22E-05,224,224,,
1.13E-05,224,224,,
1.13E-05,221,221,,
1.12E-05,224,224,,
1.02E-05,225,225,,
1.01E-05,226,226,,
1.03E-05,225,225,,
1.01E-05,219,219,,
1.05E-05,224,224,,
1.01E-05,222,222,,
1.70E-05,225,225,,
1.05E-05,224,224,,
1.01E-05,224,224,,
1.03E-05,226,226,,
1.06E-05,226,226,,
1.03E-05,226,226,,
1.03E-05,224,224,,
1.13E-05,224,224,,
1.03E-05,232,232,,
1.04E-05,231,231,,
1.46E-05,233,233,,
1.04E-05,232,232,,
1.03E-05,234,234,,
1.20E-05,232,232,,
1.06E-05,228,228,,
1.08E-05,227,227,,
1.14E-05,225,225,,
1.02E-05,225,225,,
1.02E-05,224,224,,
1.04E-05,226,226,,
1.02E-05,225,225,,
1.01E-05,223,223,,
1.06E-05,223,223,,
1.65E-05,223,223,,
2.15E-05,224,224,,
1.04E-05,224,224,,
1.06E-05,222,222,,
1.04E-05,222,222,,
1.01E-05,219,219,,
1.06E-05,222,222,,
1.05E-05,220,220,,
1.02E-05,219,219,,
1.02E-05,219,219,,
1.02E-05,216,216,,
1.35E-05,217,217,,
1.03E-05,219,219,,
1.04E-05,221,221,,
1.24E-05,220,220,,
1.07E-05,220,220,,
1.03E-05,221,221,,
1.03E-05,220,220,,
1.05E-05,218,218,,
1.04E-05,218,218,,
1.02E-05,216,216,,
1.08E-05,214,214,,
1.02E-05,217,217,,
1.11E-05,212,212,,
1.08E-05,215,215,,
1.07E-05,221,221,,
1.64E-05,221,221,,
1.02E-05,221,221,,
1.04E-05,222,222,,
1.05E-05,222,222,,
1.05E-05,225,225,,
1.04E-05,224,224,,
1.05E-05,225,225,,
1.62E-05,225,225,,
1.04E-05,224,224,,
1.03E-05,227,227,,
1.73E-05,231,231,,
1.03E-05,231,231,,
1.02E-05,230,230,,
1.11E-05,229,229,,
1.01E-05,240,240,,
1.16E-05,236,236,,
2.35E-05,236,236,,
1.36E-05,234,234,,
0.000112,238,238,,
1.04E-05,235,235,,
1.88E-05,234,234,,
1.60E-05,233,233,,
1.15E-05,232,232,,
1.07E-05,232,232,,
1.21E-05,229,229,,
1.03E-05,230,230,,
1.10E-05,233,233,,
1.03E-05,240,240,,
1.03E-05,240,240,,
1.02E-05,235,235,,
1.02E-05,234,234,,
1.04E-05,237,237,,
0.0001195,249,249,,
1.32E-05,247,247,,
1.06E-05,247,247,,
1.03E-05,248,248,,
1.01E-05,249,249,,
1.06E-05,247,247,,
1.64E-05,242,242,,
1.06E-05,244,244,,
1.09E-05,244,244,,
1.02E-05,243,243,,
1.05E-05,244,244,,
1.20E-05,244,244,,
1.07E-05,251,251,,
1.14E-05,252,252,,
1.73E-05,251,251,,
1.04E-05,249,249,,
1.02E-05,251,251,,
1.05E-05,261,261,,
1.27E-05,258,258,,
1.11E-05,262,262,,
1.04E-05,265,265,,
1.05E-05,265,265,,
1.01E-05,267,267,,
1.06E-05,260,260,,
1.03E-05,261,261,,
1.05E-05,259,259,,
1.08E-05,261,261,,
1.10E-05,262,262,,
1.01E-05,262,262,,
1.03E-05,268,268,,
1.21E-05,268,268,,
1.16E-05,269,269,,
1.16E-05,270,270,,
1.18E-05,272,272,,
1.15E-05,272,272,,
1.17E-05,271,271,,
1.15E-05,271,271,,
1.15E-05,272,272,,
1.18E-05,271,271,,
1.18E-05,271,271,,
1.28E-05,271,271,,
1.16E-05,270,270,,
1.63E-05,273,273,,
1.12E-05,272,272,,
1.06E-05,271,271,,
1.01E-05,275,275,,
1.03E-05,273,273,,
1.29E-05,274,274,,
1.05E-05,276,276,,
1.08E-05,273,273,,
1.34E-05,277,277,,
1.46E-05,277,277,,
1.17E-05,279,279,,
1.14E-05,278,278,,
1.12E-05,277,277,,
1.15E-05,278,278,,
1.14E-05,276,276,,
1.14E-05,273,273,,
1.10E-05,272,272,,
1.05E-05,272,272,,
1.03E-05,271,271,,
1.17E-05,285,285,,
1.02E-05,286,286,,
1.03E-05,288,288,,
1.01E-05,287,287,,
1.09E-05,287,287,,
1.00E-05,286,286,,
1.01E-05,287,287,,
1.04E-05,286,286,,
1.04E-05,286,286,,
1.45E-05,283,283,,
1.02E-05,285,285,,
1.17E-05,284,284,,
1.22E-05,290,290,,
1.22E-05,288,288,,
1.02E-05,289,289,,
1.03E-05,289,289,,
1.01E-05,290,290,,
1.03E-05,289,289,,
1.02E-05,292,292,,
1.06E-05,294,294,,
1.06E-05,293,293,,
1.02E-05,293,293,,
1.02E-05,292,292,,
1.04E-05,292,292,,
1.01E-05,294,294,,
1.21E-05,294,294,,
1.13E-05,296,296,,
1.56E-05,295,295,,
1.18E-05,295,295,,
1.24E-05,294,294,,
1.15E-05,298,298,,
1.04E-05,301,301,,
1.17E-05,299,299,,
1.05E-05,296,296,,
1.03E-05,299,299,,
1.16E-05,302,302,,
1.14E-05,301,301,,
1.18E-05,301,301,,
1.14E-05,300,300,,
1.05E-05,301,301,,
1.03E-05,301,301,,
1.05E-05,299,299,,
1.05E-05,312,312,,
1.42E-05,314,314,,
1.38E-05,313,313,,
1.03E-05,311,311,,
1.08E-05,309,309,,
1.04E-05,309,309,,
1.03E-05,307,307,,
1.04E-05,306,306,,
1.02E-05,312,312,,
1.66E-05,310,310,,
1.05E-05,305,305,,
1.14E-05,304,304,,
1.05E-05,303,303,,
1.14E-05,304,304,,
2.38E-05,303,303,,
1.48E-05,304,304,,
1.15E-05,303,303,,
1.10E-05,302,302,,
1.50E-05,309,309,,
1.04E-05,308,308,,
1.01E-05,306,306,,
1.09E-05,307,307,,
1.03E-05,307,307,,
1.28E-05,306,306,,
1.07E-05,306,306,,
1.04E-05,308,308,,
1.08E-05,308,308,,
1.03E-05,311,311,,
1.02E-05,310,310,,
1.03E-05,310,310,,
1.03E-05,309,309,,
1.03E-05,308,308,,
1.07E-05,308,308,,
1.04E-05,309,309,,
1.08E-05,306,306,,
1.04E-05,307,307,,
1.04E-05,305,305,,
1.05E-05,309,309,,
1.33E-05,308,308,,
1.44E-05,307,307,,
1.06E-05,308,308,,
1.02E-05,307,307,,
1.20E-05,306,306,,
1.14E-05,308,308,,
1.18E-05,307,307,,
1.11E-05,309,309,,
1.06E-05,311,311,,
1.05E-05,316,316,,
1.09E-05,314,314,,
1.04E-05,312,312,,
1.07E-05,309,309,,
1.03E-05,311,311,,
1.04E-05,311,311,,
1.03E-05,311,311,,
1.21E-05,312,312,,
1.16E-05,310,310,,
1.05E-05,311,311,,
1.02E-05,310,310,,
1.04E-05,308,308,,
1.03E-05,310,310,,
1.14E-05,313,313,,
1.05E-05,311,311,,
1.02E-05,310,310,,
1.03E-05,305,305,,
1.01E-05,304,304,,
1.17E-05,306,306,,
1.03E-05,306,306,,
1.02E-05,308,308,,
1.04E-05,308,308,,
1.05E-05,310,310,,
1.30E-05,308,308,,
1.15E-05,310,310,,
1.05E-05,316,316,,
1.02E-05,315,315,,
1.05E-05,315,315,,
1.04E-05,315,315,,
1.08E-05,315,315,,
1.12E-05,315,315,,
1.10E-05,314,314,,
1.06E-05,313,313,,
1.05E-05,312,312,,
1.03E-05,311,311,,
1.04E-05,311,311,,
1.02E-05,310,310,,
1.04E-05,308,308,,
1.03E-05,307,307,,
1.21E-05,310,310,,
1.07E-05,310,310,,
1.09E-05,307,307,,
1.26E-05,303,303,,
1.05E-05,302,302,,
1.03E-05,301,301,,
1.72E-05,302,302,,
1.05E-05,301,301,,
1.02E-05,304,304,,
1.21E-05,302,302,,
1.05E-05,299,299,,
1.31E-05,304,304,,
1.06E-05,307,307,,
1.05E-05,303,303,,
1.10E-05,311,311,,
1.20E-05,313,313,,
1.17E-05,311,311,,
1.20E-05,311,311,,
1.17E-05,310,310,,
1.50E-05,309,309,,
1.15E-05,307,307,,
2.34E-05,309,309,,
1.16E-05,307,307,,
1.14E-05,306,306,,
1.23E-05,305,305,,
1.37E-05,307,307,,
1.45E-05,309,309,,
1.08E-05,313,313,,
1.19E-05,321,321,,
1.08E-05,322,322,,
1.16E-05,322,322,,
1.07E-05,321,321,,
1.05E-05,321,321,,
1.04E-05,319,319,,
1.03E-05,318,318,,
1.83E-05,318,318,,
1.11E-05,318,318,,
1.05E-05,319,319,,
5.64E-05,321,321,,
1.05E-05,322,322,,
1.71E-05,325,325,,
1.04E-05,324,324,,
1.49E-05,321,321,,
1.08E-05,326,326,,
1.66E-05,326,326,,
1.07E-05,325,325,,
1.17E-05,325,325,,
1.49E-05,324,324,,
1.05E-05,329,329,,
1.51E-05,331,331,,
1.03E-05,332,332,,
1.03E-05,331,331,,
1.03E-05,331,331,,
1.04E-05,330,330,,
1.02E-05,328,328,,
1.07E-05,338,338,,
1.02E-05,335,335,,
1.26E-05,334,334,,
1.17E-05,332,332,,
1.09E-05,331,331,,
1.02E-05,331,331,,
1.02E-05,331,331,,
1.91E-05,332,332,,
1.14E-05,331,331,,
1.14E-05,334,334,,
1.71E-05,334,334,,
1.76E-05,333,333,,
2.12E-05,335,335,,
1.56E-05,333,333,,
1.15E-05,337,337,,
1.17E-05,336,336,,
1.14E-05,336,336,,
1.12E-05,335,335,,
1.12E-05,336,336,,
1.50E-05,338,338,,
1.33E-05,338,338,,
1.13E-05,335,335,,
1.03E-05,334,334,,
1.07E-05,332,332,,
1.02E-05,334,334,,
