cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.70E-06,20,102,103,,
1.50E-06,18,106,107,,
1.70E-06,7,109,110,,
1.60E-06,7,109,110,,
1.70E-06,14,108,109,,
1.60E-06,10,112,113,,
1.60E-06,4,111,112,,
1.60E-06,12,107,108,,
1.70E-06,3,102,103,,
1.50E-06,5,103,104,,
1.30E-06,20,104,105,,
1.30E-06,9,105,106,,
1.50E-06,7,97,98,,
1.30E-06,9,99,100,,
1.30E-06,9,101,102,,
1.70E-06,13,98,99,,
1.40E-06,17,94,95,,
1.30E-06,8,94,95,,
1.30E-06,8,96,97,,
1.20E-06,13,98,99,,
1.30E-06,19,100,101,,
1.30E-06,5,101,102,,
2.40E-06,6,102,103,,
1.60E-06,14,101,102,,
1.30E-06,4,103,104,,
1.30E-06,11,101,102,,
1.50E-06,15,94,95,,
1.40E-06,19,95,96,,
1.30E-06,14,96,97,,
1.60E-06,17,91,92,,
1.20E-06,17,93,94,,
3.30E-06,18,87,88,,
1.30E-06,7,84,85,,
1.20E-06,16,86,87,,
1.20E-06,8,88,89,,
1.30E-06,10,87,88,,
1.30E-06,14,88,89,,
1.50E-06,9,89,90,,
1.30E-06,6,89,90,,
1.70E-06,2,89,90,,
1.60E-06,11,88,89,,
1.50E-06,8,84,85,,
1.70E-06,4,86,87,,
1.80E-06,2,85,86,,
1.50E-06,15,86,87,,
1.50E-06,9,87,88,,
1.70E-06,4,83,84,,
1.70E-06,12,81,82,,
1.80E-06,5,79,80,,
1.50E-06,18,80,81,,
1.60E-06,12,82,83,,
1.40E-06,13,83,84,,
1.40E-06,10,81,82,,
1.50E-06,5,81,82,,
1.70E-06,5,83,84,,
2.30E-06,14,82,83,,
2.50E-06,20,84,85,,
1.20E-06,12,85,86,,
1.40E-06,12,85,86,,
1.50E-06,12,86,87,,
1.20E-06,11,87,88,,
1.40E-06,6,87,88,,
1.60E-06,14,87,88,,
1.30E-06,7,90,91,,
1.20E-06,4,90,91,,
1.50E-06,19,89,90,,
1.40E-06,8,88,89,,
2.40E-06,12,89,90,,
1.40E-06,15,89,90,,
1.20E-06,10,90,91,,
1.20E-06,7,88,89,,
1.60E-06,17,90,91,,
1.50E-06,20,90,91,,
1.60E-06,10,87,88,,
1.90E-06,19,89,90,,
1.30E-06,16,89,90,,
1.30E-06,4,89,90,,
1.20E-06,14,90,91,,
1.30E-06,9,91,92,,
1.60E-06,14,92,93,,
1.50E-06,8,93,94,,
2.10E-06,7,91,92,,
1.30E-06,2,94,95,,
1.50E-06,3,90,91,,
1.30E-06,3,91,92,,
1.20E-06,9,95,96,,
1.50E-06,4,96,97,,
1.40E-06,9,93,94,,
3.00E-06,15,90,91,,
1.40E-06,15,90,91,,
2.10E-06,9,91,92,,
1.30E-06,10,90,91,,
1.30E-06,7,89,90,,
1.30E-06,18,90,91,,
1.60E-06,14,82,83,,
1.60E-06,5,81,82,,
1.30E-06,9,82,83,,
1.20E-06,2,84,85,,
1.50E-06,7,87,88,,
1.50E-06,4,87,88,,
1.40E-06,15,83,84,,
2.00E-06,1,84,85,,
1.70E-06,20,74,75,,
1.50E-06,20,74,75,,
1.30E-06,6,75,76,,
1.60E-06,3,72,73,,
2.70E-06,16,71,72,,
1.50E-06,2,70,71,,
1.80E-06,20,67,68,,
1.50E-06,12,70,71,,
1.20E-06,2,70,71,,
1.30E-06,14,70,71,,
1.40E-06,7,70,71,,
1.35E-05,19,69,70,,
1.40E-06,6,69,70,,
1.40E-06,17,65,66,,
2.20E-06,13,64,65,,
1.60E-06,16,63,64,,
1.70E-06,3,63,64,,
2.90E-06,3,63,64,,
1.40E-06,7,61,62,,
1.30E-06,4,63,64,,
1.50E-06,20,58,59,,
1.40E-06,13,59,60,,
1.60E-06,7,59,60,,
1.90E-06,19,59,60,,
1.30E-06,4,61,62,,
1.20E-06,11,59,60,,
1.20E-06,14,60,61,,
1.50E-06,4,53,54,,
1.20E-06,6,51,52,,
1.80E-06,12,48,49,,
1.30E-06,7,48,49,,
1.50E-06,1,45,46,,
1.40E-06,11,40,41,,
2.10E-06,15,41,42,,
1.30E-06,9,44,45,,
1.30E-06,1,46,47,,
1.30E-06,13,46,47,,
1.90E-06,12,46,47,,
1.50E-06,11,48,49,,
1.50E-06,1,47,48,,
1.30E-06,19,48,49,,
1.60E-06,7,48,49,,
1.30E-06,20,49,50,,
1.20E-06,20,50,51,,
1.30E-06,9,51,52,,
1.20E-06,12,52,53,,
1.20E-06,14,54,55,,
2.00E-06,3,52,53,,
1.50E-06,14,53,54,,
1.50E-06,14,54,55,,
1.40E-06,8,55,56,,
3.30E-06,1,57,58,,
2.50E-06,2,59,60,,
1.50E-06,17,57,58,,
1.30E-06,17,58,59,,
2.40E-06,19,60,61,,
1.30E-06,17,60,61,,
1.30E-06,8,62,63,,
1.30E-06,3,62,63,,
1.20E-06,6,62,63,,
1.30E-06,12,63,64,,
1.20E-06,15,64,65,,
1.40E-06,11,63,64,,
1.30E-06,15,65,66,,
1.30E-06,19,65,66,,
1.40E-06,2,67,68,,
1.30E-06,2,66,67,,
1.30E-06,10,66,67,,
1.50E-06,8,66,67,,
1.30E-06,9,62,63,,
1.30E-06,6,62,63,,
1.80E-06,10,58,59,,
1.60E-06,13,58,59,,
1.40E-06,8,55,56,,
1.50E-06,17,52,53,,
1.60E-06,9,52,53,,
1.30E-06,4,54,55,,
1.40E-06,13,53,54,,
1.50E-06,10,50,51,,
1.60E-06,7,50,51,,
1.70E-06,18,48,49,,
1.60E-06,20,44,45,,
1.40E-06,14,43,44,,
1.30E-06,5,43,44,,
1.90E-06,12,42,43,,
1.70E-06,16,41,42,,
1.40E-06,6,41,42,,
1.40E-06,14,42,43,,
1.70E-06,8,45,46,,
1.50E-06,18,45,46,,
1.60E-06,14,44,45,,
1.50E-06,15,43,44,,
1.30E-06,13,44,45,,
1.40E-06,10,47,48,,
1.20E-06,5,49,50,,
1.50E-06,5,45,46,,
1.70E-06,20,47,48,,
2.90E-06,14,47,48,,
1.30E-06,17,46,47,,
1.50E-06,13,46,47,,
1.40E-06,10,47,48,,
1.60E-06,6,41,42,,
1.30E-06,7,40,41,,
1.60E-06,17,41,42,,
1.70E-06,20,42,43,,
1.30E-06,1,42,43,,
