cas operacie,index prvku,dlzka zoznamu,,
1.95E-05,40,168,,
1.80E-05,6,167,,
2.00E-05,109,166,,
1.97E-05,42,169,,
2.09E-05,60,169,,
2.06E-05,147,168,,
1.91E-05,23,169,,
1.92E-05,129,167,,
1.92E-05,29,167,,
2.21E-05,88,163,,
2.24E-05,39,162,,
2.08E-05,94,162,,
1.88E-05,11,160,,
2.23E-05,72,158,,
1.84E-05,140,159,,
2.07E-05,83,161,,
2.00E-05,47,163,,
2.02E-05,54,162,,
1.92E-05,123,162,,
1.89E-05,132,162,,
2.11E-05,74,162,,
2.02E-05,34,158,,
2.05E-05,55,157,,
2.35E-05,25,157,,
1.90E-05,28,157,,
2.05E-05,61,154,,
2.20E-05,76,151,,
2.09E-05,39,152,,
2.13E-05,56,152,,
2.39E-05,145,154,,
2.25E-05,48,156,,
2.00E-05,31,157,,
2.11E-05,53,157,,
2.12E-05,83,158,,
2.08E-05,153,159,,
2.29E-05,48,155,,
2.12E-05,94,155,,
1.88E-05,1,154,,
2.19E-05,67,155,,
2.16E-05,70,155,,
1.98E-05,20,156,,
2.01E-05,142,159,,
2.41E-05,151,158,,
2.12E-05,67,159,,
2.03E-05,105,159,,
2.02E-05,31,162,,
2.02E-05,49,160,,
2.01E-05,43,162,,
2.09E-05,114,162,,
1.89E-05,17,161,,
1.83E-05,158,166,,
1.95E-05,120,163,,
2.34E-05,115,165,,
1.94E-05,30,166,,
2.07E-05,51,167,,
2.43E-05,43,166,,
1.85E-05,150,165,,
1.92E-05,128,165,,
2.12E-05,74,163,,
1.93E-05,37,163,,
2.19E-05,102,166,,
2.07E-05,20,168,,
1.89E-05,28,167,,
2.02E-05,111,171,,
2.28E-05,141,178,,
2.06E-05,57,182,,
1.99E-05,46,179,,
2.21E-05,77,179,,
3.90E-05,115,178,,
2.07E-05,29,185,,
2.15E-05,90,183,,
1.94E-05,26,187,,
1.85E-05,164,187,,
1.85E-05,170,188,,
2.02E-05,127,185,,
1.97E-05,130,185,,
1.97E-05,36,184,,
1.81E-05,177,190,,
2.10E-05,139,188,,
1.93E-05,21,187,,
2.65E-05,26,186,,
2.08E-05,110,190,,
1.90E-05,29,188,,
1.97E-05,6,187,,
2.36E-05,95,188,,
1.98E-05,137,184,,
1.98E-05,47,185,,
2.08E-05,62,190,,
1.02E-05,0,190,,
2.14E-05,70,191,,
2.16E-05,59,191,,
2.08E-05,59,192,,
1.89E-05,168,191,,
1.89E-05,17,194,,
2.11E-05,74,192,,
2.19E-05,93,191,,
2.04E-05,62,194,,
1.82E-05,5,193,,
2.42E-05,34,191,,
2.31E-05,62,191,,
2.03E-05,140,195,,
2.16E-05,141,195,,
2.04E-05,132,197,,
2.08E-05,62,197,,
1.95E-05,46,198,,
2.07E-05,116,199,,
6.62E-05,46,199,,
2.22E-05,83,197,,
2.28E-05,188,198,,
2.31E-05,102,196,,
2.05E-05,124,200,,
2.25E-05,103,214,,
2.06E-05,148,213,,
2.07E-05,132,212,,
2.11E-05,80,211,,
1.88E-05,179,210,,
2.15E-05,96,209,,
2.70E-05,79,207,,
2.01E-05,52,206,,
2.21E-05,96,209,,
1.92E-05,173,214,,
2.09E-05,110,209,,
2.93E-05,140,213,,
2.62E-05,171,212,,
1.84E-05,4,210,,
1.92E-05,168,210,,
2.12E-05,167,218,,
1.93E-05,33,219,,
2.78E-05,139,218,,
2.16E-05,71,214,,
1.93E-05,33,213,,
2.04E-05,60,212,,
2.32E-05,99,211,,
2.23E-05,92,212,,
1.96E-05,154,214,,
2.11E-05,83,210,,
2.07E-05,127,211,,
1.95E-05,168,212,,
2.09E-05,129,211,,
2.98E-05,84,212,,
2.61E-05,187,211,,
2.74E-05,68,208,,
2.01E-05,153,204,,
1.85E-05,196,202,,
2.21E-05,143,203,,
2.02E-05,47,203,,
2.09E-05,134,202,,
2.22E-05,96,203,,
2.03E-05,60,202,,
1.91E-05,189,200,,
1.96E-05,157,207,,
2.63E-05,158,206,,
2.00E-05,186,205,,
2.11E-05,62,203,,
2.06E-05,67,201,,
2.03E-05,57,200,,
2.19E-05,104,200,,
2.33E-05,113,200,,
2.03E-05,27,199,,
1.93E-05,29,199,,
2.06E-05,69,199,,
2.13E-05,79,202,,
1.91E-05,7,203,,
2.86E-05,109,201,,
3.38E-05,163,200,,
1.99E-05,5,205,,
2.14E-05,125,201,,
1.93E-05,199,201,,
4.50E-05,112,205,,
2.08E-05,154,206,,
2.16E-05,125,207,,
2.17E-05,124,207,,
3.10E-05,127,210,,
2.47E-05,163,210,,
1.86E-05,12,216,,
2.89E-05,36,217,,
2.24E-05,98,218,,
2.33E-05,213,214,,
2.07E-05,24,213,,
2.16E-05,69,213,,
1.96E-05,165,212,,
2.53E-05,23,212,,
1.84E-05,197,210,,
1.88E-05,17,209,,
1.92E-05,162,206,,
2.01E-05,135,205,,
2.10E-05,157,205,,
2.29E-05,110,205,,
2.10E-05,55,203,,
2.00E-05,168,203,,
1.94E-05,161,207,,
2.13E-05,85,206,,
1.83E-05,11,204,,
2.89E-05,130,202,,
2.39E-05,184,201,,
2.15E-05,53,205,,
1.94E-05,185,202,,
1.90E-05,9,202,,
1.81E-05,198,205,,
2.12E-05,81,204,,
2.35E-05,65,203,,
3.32E-05,119,200,,
3.15E-05,19,200,,
2.17E-05,68,203,,
1.92E-05,188,200,,
1.95E-05,194,202,,
2.06E-05,154,201,,
2.10E-05,55,199,,
2.00E-05,35,200,,
2.06E-05,49,207,,
2.09E-05,125,205,,
2.08E-05,65,209,,
1.99E-05,53,208,,
1.88E-05,7,213,,
1.87E-05,203,212,,
2.09E-05,72,213,,
1.93E-05,176,213,,
2.19E-05,110,215,,
2.01E-05,36,214,,
2.08E-05,53,215,,
2.25E-05,106,215,,
1.78E-05,2,215,,
2.65E-05,150,216,,
1.95E-05,16,215,,
2.00E-05,149,216,,
2.59E-05,70,215,,
1.96E-05,169,214,,
2.74E-05,139,213,,
2.35E-05,212,220,,
3.77E-05,184,219,,
2.27E-05,103,220,,
2.02E-05,179,245,,
2.32E-05,171,244,,
2.38E-05,122,243,,
2.25E-05,124,246,,
1.96E-05,40,248,,
1.84E-05,8,247,,
1.88E-05,219,246,,
1.89E-05,220,245,,
2.23E-05,147,242,,
2.49E-05,186,243,,
1.87E-05,23,241,,
2.22E-05,32,242,,
1.93E-05,30,243,,
1.97E-05,184,241,,
2.16E-05,82,241,,
2.08E-05,165,245,,
1.86E-05,14,244,,
2.06E-05,181,247,,
2.44E-05,119,253,,
1.98E-05,15,253,,
2.71E-05,46,250,,
1.89E-05,16,247,,
2.21E-05,95,247,,
1.90E-05,219,245,,
2.33E-05,122,247,,
2.03E-05,53,245,,
1.99E-05,54,247,,
1.98E-05,188,251,,
1.01E-05,0,250,,
1.95E-05,43,249,,
2.41E-05,166,249,,
2.50E-05,146,250,,
2.30E-05,124,248,,
2.16E-05,54,243,,
1.92E-05,203,242,,
2.14E-05,133,245,,
1.95E-05,38,239,,
2.19E-05,132,243,,
1.88E-05,22,250,,
1.86E-05,15,247,,
2.29E-05,87,245,,
1.99E-05,49,246,,
2.23E-05,132,247,,
2.27E-05,110,252,,
1.88E-05,17,252,,
2.14E-05,63,249,,
2.01E-05,178,245,,
1.87E-05,223,244,,
1.89E-05,226,247,,
2.04E-05,235,245,,
2.09E-05,167,246,,
2.18E-05,125,244,,
3.09E-05,194,246,,
2.12E-05,180,252,,
1.96E-05,203,251,,
2.03E-05,62,248,,
2.09E-05,154,247,,
2.21E-05,161,249,,
2.14E-05,79,248,,
2.29E-05,124,254,,
2.36E-05,105,252,,
2.10E-05,158,251,,
2.03E-05,181,254,,
2.14E-05,143,253,,
2.13E-05,82,250,,
2.13E-05,162,255,,
2.06E-05,179,254,,
2.30E-05,124,253,,
2.75E-05,150,255,,
2.24E-05,108,255,,
1.78E-05,2,256,,
1.96E-05,197,255,,
2.00E-05,48,254,,
2.21E-05,92,250,,
2.01E-05,179,251,,
2.22E-05,137,263,,
2.60E-05,210,265,,
2.00E-05,217,267,,
1.86E-05,16,267,,
2.91E-05,148,266,,
2.07E-05,176,266,,
2.91E-05,128,265,,
2.93E-05,34,264,,
3.69E-05,165,265,,
2.21E-05,240,263,,
2.48E-05,102,262,,
2.77E-05,258,262,,
3.93E-05,159,261,,
2.07E-05,216,261,,
3.13E-05,238,258,,
3.38E-05,156,255,,
2.01E-05,15,254,,
2.05E-05,33,255,,
2.88E-05,151,255,,
1.96E-05,204,254,,
2.35E-05,62,251,,
1.81E-05,247,248,,
1.81E-05,4,248,,
2.48E-05,130,250,,
2.16E-05,74,254,,
1.95E-05,3,259,,
1.93E-05,8,260,,
2.30E-05,102,258,,
2.26E-05,88,258,,
3.10E-05,111,257,,
2.27E-05,155,255,,
2.25E-05,117,252,,
2.00E-05,219,252,,
2.20E-05,136,251,,
1.95E-05,236,250,,
1.97E-05,198,251,,
1.88E-05,238,250,,
1.96E-05,201,249,,
2.07E-05,162,248,,
1.93E-05,30,247,,
2.27E-05,97,244,,
1.96E-05,40,243,,
1.87E-05,225,240,,
2.21E-05,18,239,,
2.91E-05,95,239,,
3.19E-05,218,237,,
2.18E-05,168,236,,
3.35E-05,163,237,,
3.64E-05,77,237,,
2.94E-05,79,235,,
2.75E-05,210,234,,
2.00E-05,203,236,,
2.02E-05,196,236,,
1.93E-05,24,235,,
2.03E-05,17,235,,
2.19E-05,193,234,,
2.10E-05,56,236,,
2.18E-05,79,236,,
2.74E-05,42,236,,
4.39E-05,127,236,,
3.01E-05,57,235,,
4.67E-05,67,236,,
3.35E-05,163,235,,
3.27E-05,186,234,,
3.52E-05,131,234,,
2.95E-05,227,233,,
2.83E-05,65,232,,
3.14E-05,53,232,,
2.06E-05,185,234,,
2.52E-05,61,241,,
2.50E-05,239,240,,
3.11E-05,24,239,,
3.87E-05,93,238,,
1.93E-05,9,238,,
2.30E-05,102,241,,
3.27E-05,14,241,,
3.45E-05,199,241,,
3.49E-05,184,243,,
2.21E-05,72,241,,
2.00E-05,199,238,,
1.98E-05,214,240,,
2.01E-05,225,245,,
2.19E-05,151,245,,
2.04E-05,190,244,,
3.09E-05,94,243,,
2.35E-05,183,243,,
6.44E-05,15,241,,
4.19E-05,185,241,,
3.72E-05,51,240,,
2.77E-05,225,239,,
3.14E-05,220,245,,
3.42E-05,195,244,,
2.01E-05,23,246,,
2.69E-05,196,247,,
2.31E-05,153,245,,
3.82E-05,96,241,,
2.48E-05,4,240,,
2.99E-05,52,240,,
2.38E-05,106,243,,
1.92E-05,6,243,,
2.82E-05,239,241,,
0.0001096,80,240,,
9.74E-05,70,244,,
1.92E-05,3,241,,
3.04E-05,122,240,,
2.30E-05,76,244,,
3.05E-05,148,242,,
3.05E-05,202,241,,
2.47E-05,25,240,,
2.36E-05,237,238,,
2.41E-05,123,237,,
2.33E-05,105,238,,
2.96E-05,177,236,,
2.55E-05,1,236,,
3.30E-05,148,241,,
2.08E-05,200,240,,
9.57E-05,184,244,,
2.81E-05,225,242,,
3.06E-05,54,245,,
2.70E-05,29,243,,
3.29E-05,76,242,,
2.06E-05,192,237,,
1.96E-05,14,236,,
2.09E-05,53,235,,
2.35E-05,101,234,,
2.01E-05,188,232,,
2.84E-05,191,234,,
7.88E-05,139,236,,
9.30E-05,190,235,,
2.73E-05,86,235,,
2.20E-05,159,233,,
2.13E-05,177,232,,
2.17E-05,149,231,,
1.98E-05,22,227,,
2.73E-05,40,225,,
2.30E-05,70,224,,
2.13E-05,47,230,,
2.17E-05,149,229,,
1.93E-05,220,236,,
2.28E-05,99,235,,
2.90E-05,125,235,,
1.95E-05,224,235,,
2.16E-05,152,235,,
2.30E-05,220,235,,
1.98E-05,208,237,,
2.24E-05,58,235,,
1.97E-05,223,237,,
1.89E-05,3,236,,
2.37E-05,113,235,,
2.15E-05,171,235,,
1.95E-05,227,235,,
2.17E-05,75,235,,
3.24E-05,130,232,,
3.09E-05,159,231,,
2.34E-05,127,231,,
2.38E-05,111,232,,
2.92E-05,231,236,,
3.13E-05,224,234,,
2.92E-05,191,231,,
1.97E-05,206,231,,
4.67E-05,199,229,,
3.10E-05,42,227,,
2.64E-05,136,226,,
2.02E-05,26,227,,
2.03E-05,203,224,,
2.27E-05,78,224,,
1.99E-05,8,222,,
2.29E-05,111,222,,
2.43E-05,125,224,,
2.31E-05,88,227,,
2.33E-05,4,228,,
1.93E-05,219,230,,
2.11E-05,182,235,,
2.18E-05,150,234,,
2.20E-05,57,234,,
2.38E-05,108,234,,
1.88E-05,3,233,,
2.29E-05,89,234,,
2.55E-05,113,231,,
2.23E-05,138,233,,
1.92E-05,219,230,,
1.92E-05,227,230,,
2.47E-05,85,231,,
2.11E-05,53,229,,
2.01E-05,206,228,,
2.44E-05,102,229,,
2.15E-05,145,227,,
2.20E-05,67,225,,
2.02E-05,34,226,,
2.31E-05,97,226,,
2.30E-05,192,230,,
2.65E-05,122,229,,
2.76E-05,113,228,,
2.18E-05,64,229,,
2.37E-05,109,224,,
2.28E-05,81,228,,
2.23E-05,78,226,,
2.29E-05,122,226,,
9.51E-05,106,224,,
2.24E-05,10,226,,
1.92E-05,9,225,,
2.24E-05,117,223,,
1.99E-05,206,224,,
2.53E-05,191,223,,
3.00E-05,123,221,,
2.32E-05,94,220,,
2.10E-05,47,218,,
2.18E-05,64,219,,
1.97E-05,193,220,,
2.30E-05,97,217,,
2.32E-05,104,216,,
3.77E-05,128,217,,
2.85E-05,123,216,,
2.20E-05,79,219,,
1.97E-05,205,219,,
2.15E-05,66,218,,
2.20E-05,145,221,,
2.52E-05,106,221,,
3.36E-05,211,219,,
1.95E-05,201,220,,
2.11E-05,53,220,,
1.98E-05,190,213,,
2.78E-05,179,211,,
2.58E-05,32,212,,
1.97E-05,17,211,,
2.03E-05,39,211,,
2.29E-05,87,210,,
3.24E-05,71,216,,
3.63E-05,121,220,,
2.26E-05,151,220,,
2.30E-05,63,221,,
2.18E-05,38,220,,
2.10E-05,43,219,,
2.41E-05,99,217,,
1.93E-05,15,216,,
1.97E-05,210,216,,
1.89E-05,212,215,,
2.96E-05,135,212,,
2.81E-05,26,211,,
2.21E-05,179,209,,
1.86E-05,206,210,,
2.68E-05,19,216,,
2.22E-05,142,211,,
2.43E-05,62,209,,
4.31E-05,117,212,,
3.90E-05,113,209,,
2.23E-05,199,208,,
9.12E-05,161,207,,
3.97E-05,49,206,,
2.58E-05,90,206,,
2.80E-05,189,206,,
2.11E-05,162,212,,
2.38E-05,98,211,,
2.26E-05,108,210,,
2.13E-05,112,210,,
3.24E-05,44,210,,
3.40E-05,60,209,,
2.13E-05,147,211,,
3.49E-05,78,210,,
3.48E-05,26,208,,
2.76E-05,17,207,,
2.50E-05,43,205,,
2.20E-05,70,203,,
2.04E-05,187,206,,
2.62E-05,52,215,,
3.40E-05,130,214,,
2.70E-05,32,213,,
2.08E-05,44,212,,
1.99E-05,173,214,,
2.05E-05,156,215,,
2.41E-05,103,217,,
2.06E-05,129,216,,
1.94E-05,183,220,,
4.07E-05,133,222,,
2.72E-05,13,226,,
2.72E-05,42,228,,
1.99E-05,15,230,,
1.98E-05,216,230,,
2.83E-05,25,229,,
2.89E-05,213,227,,
1.98E-05,206,229,,
2.78E-05,15,226,,
3.47E-05,85,225,,
3.06E-05,189,227,,
2.43E-05,10,225,,
3.69E-05,89,224,,
2.80E-05,15,224,,
3.22E-05,72,223,,
2.79E-05,190,223,,
2.01E-05,39,221,,
2.33E-05,93,225,,
2.28E-05,127,225,,
2.12E-05,126,226,,
2.34E-05,114,225,,
2.63E-05,153,224,,
1.91E-05,18,225,,
2.30E-05,114,224,,
1.91E-05,26,224,,
1.88E-05,213,222,,
1.80E-05,213,221,,
2.05E-05,214,222,,
3.16E-05,38,221,,
4.17E-05,62,222,,
2.02E-05,172,225,,
1.81E-05,4,225,,
1.84E-05,14,225,,
2.08E-05,68,224,,
3.08E-05,147,224,,
1.93E-05,187,223,,
2.82E-05,93,225,,
2.05E-05,173,224,,
1.97E-05,48,224,,
2.31E-05,123,227,,
1.90E-05,200,226,,
1.82E-05,224,227,,
2.94E-05,112,225,,
2.21E-05,115,223,,
1.88E-05,23,231,,
1.78E-05,227,230,,
2.60E-05,48,230,,
2.03E-05,162,229,,
2.13E-05,76,229,,
2.14E-05,123,226,,
2.36E-05,96,226,,
2.16E-05,83,225,,
2.52E-05,29,225,,
1.98E-05,180,227,,
2.64E-05,73,225,,
2.23E-05,146,225,,
2.14E-05,113,224,,
1.83E-05,222,223,,
2.24E-05,133,223,,
2.08E-05,140,220,,
2.07E-05,135,221,,
2.11E-05,117,217,,
2.77E-05,85,220,,
1.95E-05,32,218,,
2.02E-05,59,219,,
1.99E-05,192,219,,
2.45E-05,99,219,,
1.93E-05,35,219,,
2.44E-05,195,218,,
2.14E-05,129,217,,
2.16E-05,120,216,,
2.07E-05,65,217,,
2.10E-05,77,217,,
1.97E-05,153,215,,
2.40E-05,87,217,,
2.80E-05,31,213,,
1.81E-05,1,211,,
1.97E-05,180,211,,
1.98E-05,45,214,,
1.87E-05,22,214,,
2.17E-05,115,221,,
2.28E-05,124,220,,
2.84E-05,62,219,,
1.86E-05,204,222,,
1.92E-05,183,222,,
1.87E-05,12,224,,
1.94E-05,37,223,,
1.88E-05,193,226,,
2.36E-05,105,232,,
2.18E-05,212,230,,
2.01E-05,48,238,,
2.19E-05,136,241,,
1.90E-05,205,239,,
2.67E-05,107,237,,
3.49E-05,136,234,,
2.22E-05,137,235,,
1.99E-05,225,236,,
2.87E-05,53,238,,
2.27E-05,106,236,,
2.00E-05,176,234,,
1.94E-05,199,234,,
1.89E-05,24,233,,
1.97E-05,189,236,,
2.22E-05,104,236,,
2.02E-05,180,234,,
2.17E-05,93,233,,
1.80E-05,10,233,,
3.39E-05,93,233,,
1.87E-05,11,233,,
1.84E-05,226,231,,
2.19E-05,97,230,,
1.92E-05,198,229,,
2.65E-05,144,241,,
2.03E-05,154,240,,
1.86E-05,233,238,,
2.24E-05,80,238,,
1.99E-05,177,237,,
2.15E-05,84,236,,
2.00E-05,169,235,,
1.99E-05,47,235,,
1.84E-05,12,235,,
2.85E-05,123,235,,
2.19E-05,90,236,,
2.84E-05,123,248,,
2.27E-05,107,248,,
2.19E-05,126,247,,
2.62E-05,166,247,,
1.88E-05,223,246,,
2.01E-05,185,247,,
2.37E-05,243,247,,
2.22E-05,12,251,,
2.20E-05,58,249,,
2.74E-05,24,248,,
2.04E-05,173,246,,
1.99E-05,50,245,,
3.05E-05,158,246,,
2.28E-05,12,246,,
2.18E-05,139,246,,
2.13E-05,77,244,,
2.53E-05,139,244,,
2.18E-05,88,244,,
2.32E-05,114,243,,
2.07E-05,180,242,,
1.84E-05,11,241,,
2.09E-05,187,243,,
2.28E-05,101,244,,
1.85E-05,13,252,,
2.00E-05,48,249,,
2.14E-05,151,252,,
2.19E-05,129,250,,
2.07E-05,163,249,,
2.39E-05,120,259,,
2.29E-05,150,258,,
2.01E-05,199,260,,
1.86E-05,14,260,,
2.08E-05,6,260,,
2.15E-05,149,262,,
2.17E-05,91,264,,
2.03E-05,191,263,,
1.84E-05,254,267,,
1.79E-05,4,265,,
2.21E-05,150,264,,
1.98E-05,48,263,,
2.05E-05,68,261,,
1.80E-05,3,260,,
2.21E-05,105,261,,
2.43E-05,88,269,,
2.32E-05,147,266,,
2.06E-05,196,266,,
2.62E-05,260,271,,
1.97E-05,10,271,,
2.01E-05,32,271,,
2.08E-05,236,276,,
3.09E-05,152,273,,
2.23E-05,168,272,,
2.24E-05,85,270,,
2.06E-05,223,273,,
1.81E-05,271,273,,
2.24E-05,99,276,,
2.09E-05,187,276,,
2.07E-05,190,276,,
1.82E-05,263,276,,
2.36E-05,162,276,,
1.91E-05,244,275,,
2.69E-05,128,274,,
2.22E-05,105,272,,
2.13E-05,221,274,,
2.44E-05,79,275,,
2.21E-05,44,278,,
2.45E-05,144,277,,
3.14E-05,213,278,,
2.36E-05,96,277,,
2.66E-05,40,274,,
1.95E-05,14,274,,
2.12E-05,215,272,,
1.92E-05,28,271,,
2.86E-05,160,272,,
1.91E-05,25,272,,
2.34E-05,126,272,,
2.38E-05,115,281,,
2.71E-05,163,282,,
2.36E-05,62,287,,
2.06E-05,42,286,,
1.95E-05,29,285,,
3.43E-05,208,284,,
2.31E-05,175,285,,
2.30E-05,194,284,,
2.28E-05,83,287,,
2.39E-05,114,287,,
2.35E-05,20,287,,
2.02E-05,256,288,,
2.13E-05,194,286,,
2.08E-05,41,288,,
2.28E-05,22,287,,
1.93E-05,246,287,,
2.08E-05,267,283,,
1.84E-05,12,286,,
1.86E-05,267,286,,
2.15E-05,254,284,,
2.25E-05,196,283,,
2.05E-05,58,284,,
2.33E-05,143,283,,
1.88E-05,23,283,,
1.78E-05,284,287,,
2.65E-05,225,291,,
1.81E-05,284,290,,
1.88E-05,23,291,,
2.06E-05,222,293,,
2.18E-05,178,293,,
2.17E-05,93,292,,
2.70E-05,20,293,,
2.00E-05,47,293,,
1.92E-05,28,292,,
2.14E-05,201,293,,
2.26E-05,195,296,,
2.42E-05,124,297,,
2.13E-05,222,294,,
2.10E-05,235,293,,
2.46E-05,98,296,,
2.19E-05,230,296,,
2.28E-05,99,296,,
2.54E-05,120,300,,
2.92E-05,201,298,,
2.08E-05,63,300,,
2.13E-05,201,300,,
2.49E-05,104,299,,
2.17E-05,67,299,,
2.01E-05,243,303,,
2.11E-05,221,311,,
2.19E-05,36,313,,
2.71E-05,150,308,,
1.90E-05,27,308,,
2.11E-05,208,308,,
2.33E-05,287,308,,
2.04E-05,35,307,,
1.89E-05,290,308,,
2.19E-05,192,310,,
2.25E-05,165,308,,
2.10E-05,225,304,,
1.88E-05,20,303,,
2.21E-05,81,304,,
2.98E-05,132,305,,
2.02E-05,52,305,,
1.93E-05,35,303,,
2.01E-05,233,302,,
9.20E-05,9,305,,
3.01E-05,143,305,,
3.44E-05,257,303,,
2.80E-05,204,304,,
1.94E-05,262,303,,
2.04E-05,52,302,,
2.30E-05,123,302,,
2.50E-05,154,304,,
2.17E-05,83,305,,
1.94E-05,35,306,,
2.42E-05,151,310,,
1.77E-05,305,308,,
2.25E-05,200,305,,
2.16E-05,72,305,,
2.05E-05,236,305,,
2.13E-05,78,304,,
2.02E-05,55,308,,
2.02E-05,38,309,,
2.10E-05,71,310,,
2.00E-05,246,309,,
2.08E-05,253,307,,
1.85E-05,292,307,,
2.24E-05,168,306,,
1.80E-05,6,305,,
1.81E-05,301,304,,
1.90E-05,277,307,,
2.05E-05,59,307,,
2.83E-05,198,309,,
2.52E-05,100,307,,
2.14E-05,62,307,,
2.35E-05,112,315,,
2.21E-05,101,314,,
2.01E-05,52,313,,
2.06E-05,232,313,,
2.37E-05,160,313,,
1.82E-05,311,313,,
2.18E-05,195,311,,
2.03E-05,36,310,,
2.08E-05,246,311,,
2.30E-05,160,311,,
2.09E-05,68,310,,
2.17E-05,95,312,,
5.52E-05,262,309,,
2.22E-05,102,312,,
2.56E-05,145,312,,
2.00E-05,303,313,,
1.88E-05,5,310,,
2.26E-05,204,309,,
2.47E-05,207,310,,
2.43E-05,145,309,,
2.51E-05,139,308,,
1.90E-05,12,308,,
2.36E-05,158,307,,
2.07E-05,219,306,,
2.21E-05,99,309,,
2.28E-05,115,307,,
1.92E-05,273,307,,
2.44E-05,121,306,,
2.12E-05,68,305,,
2.12E-05,62,307,,
2.07E-05,69,309,,
2.22E-05,105,310,,
2.14E-05,209,311,,
3.02E-05,166,314,,
2.36E-05,172,315,,
2.02E-05,61,309,,
2.18E-05,184,306,,
1.90E-05,31,305,,
2.92E-05,65,305,,
1.91E-05,28,306,,
2.18E-05,246,311,,
2.23E-05,178,311,,
2.34E-05,138,309,,
2.09E-05,74,308,,
2.35E-05,135,307,,
2.27E-05,299,308,,
2.44E-05,162,305,,
2.94E-05,94,304,,
1.85E-05,4,304,,
2.86E-05,59,303,,
2.40E-05,69,302,,
2.63E-05,30,301,,
1.88E-05,282,300,,
2.31E-05,151,301,,
2.38E-05,151,301,,
2.45E-05,149,299,,
2.19E-05,178,298,,
2.11E-05,31,300,,
9.99E-05,52,300,,
2.73E-05,163,301,,
2.26E-05,165,300,,
2.21E-05,91,302,,
2.13E-05,59,301,,
3.17E-05,19,304,,
2.22E-05,103,301,,
1.91E-05,294,305,,
4.02E-05,138,303,,
2.43E-05,143,301,,
2.14E-05,234,307,,
1.89E-05,21,306,,
2.29E-05,173,309,,
1.99E-05,23,307,,
1.95E-05,251,306,,
2.31E-05,124,307,,
2.06E-05,242,304,,
1.83E-05,10,313,,
1.99E-05,251,312,,
2.16E-05,86,312,,
2.04E-05,267,311,,
1.96E-05,306,311,,
3.99E-05,118,310,,
2.60E-05,96,311,,
2.53E-05,157,309,,
2.67E-05,71,308,,
2.11E-05,265,308,,
2.26E-05,58,308,,
1.95E-05,4,307,,
2.43E-05,117,305,,
2.08E-05,240,309,,
2.32E-05,173,314,,
2.30E-05,253,322,,
1.86E-05,2,322,,
2.26E-05,184,320,,
1.98E-05,271,320,,
2.27E-05,177,319,,
2.16E-05,202,318,,
2.21E-05,195,319,,
2.62E-05,158,318,,
2.43E-05,147,316,,
2.31E-05,162,320,,
2.09E-05,237,323,,
2.44E-05,153,323,,
2.41E-05,123,321,,
2.59E-05,137,320,,
2.04E-05,44,325,,
1.91E-05,295,325,,
2.11E-05,78,325,,
2.05E-05,245,325,,
2.37E-05,171,328,,
2.65E-05,144,331,,
2.28E-05,193,338,,
2.31E-05,176,337,,
2.23E-05,197,334,,
1.92E-05,19,333,,
2.43E-05,11,332,,
1.91E-05,298,332,,
2.07E-05,289,330,,
1.90E-05,17,329,,
2.12E-05,294,333,,
2.13E-05,262,333,,
4.52E-05,243,337,,
3.11E-05,117,336,,
3.77E-05,212,335,,
2.62E-05,283,336,,
2.15E-05,252,335,,
1.99E-05,26,334,,
2.07E-05,291,333,,
2.11E-05,27,336,,
2.05E-05,286,335,,
2.14E-05,61,336,,
3.33E-05,59,335,,
2.29E-05,53,337,,
2.01E-05,265,333,,
1.93E-05,289,332,,
2.08E-05,247,332,,
4.24E-05,124,331,,
2.38E-05,133,331,,
1.99E-05,284,334,,
1.91E-05,317,335,,
2.20E-05,91,335,,
2.30E-05,121,334,,
2.11E-05,247,338,,
2.42E-05,148,337,,
2.45E-05,172,336,,
2.37E-05,259,335,,
2.30E-05,221,334,,
2.19E-05,61,333,,
2.33E-05,213,335,,
2.37E-05,133,338,,
5.63E-05,131,341,,
2.37E-05,117,348,,
2.08E-05,266,348,,
2.26E-05,214,350,,
1.94E-05,326,354,,
2.40E-05,238,353,,
2.09E-05,62,353,,
2.57E-05,235,352,,
3.36E-05,71,353,,
2.39E-05,114,353,,
2.75E-05,169,352,,
2.06E-05,62,350,,
2.30E-05,205,350,,
1.96E-05,39,352,,
1.93E-05,36,349,,
2.40E-05,147,348,,
2.22E-05,221,345,,
2.58E-05,127,345,,
2.28E-05,115,351,,
2.36E-05,131,350,,
2.14E-05,84,355,,
2.52E-05,169,354,,
2.62E-05,302,353,,
2.14E-05,20,352,,
2.27E-05,204,351,,
2.33E-05,197,351,,
2.58E-05,168,349,,
2.12E-05,83,350,,
1.94E-05,46,349,,
1.91E-05,341,346,,
2.05E-05,274,349,,
2.60E-05,148,349,,
3.14E-05,191,351,,
2.24E-05,99,349,,
1.86E-05,16,347,,
1.96E-05,301,347,,
2.12E-05,255,348,,
2.17E-05,90,345,,
1.81E-05,8,343,,
1.92E-05,304,342,,
2.31E-05,184,341,,
1.96E-05,42,341,,
2.00E-05,49,342,,
1.44E-05,0,345,,
1.95E-05,310,345,,
2.19E-05,230,349,,
1.98E-05,2,356,,
2.23E-05,227,360,,
1.89E-05,345,361,,
2.27E-05,217,360,,
1.94E-05,348,364,,
1.86E-05,7,364,,
