cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.82E-05,0,19,,,,
0.0001899,0,20,,,,
9.44E-05,0,25,,,,
0.000109,0,25,,,,
0.0001032,0,28,,,,
0.000113,0,28,,,,
8.56E-05,0,29,,,,
8.51E-05,0,28,,,,
8.39E-05,0,25,,,,
8.50E-05,0,36,,,,
8.50E-05,0,35,,,,
8.46E-05,0,34,,,,
8.38E-05,0,35,,,,
8.53E-05,0,37,,,,
0.0001128,0,36,,,,
0.0001502,0,34,,,,
8.81E-05,0,35,,,,
8.48E-05,0,34,,,,
8.45E-05,0,33,,,,
8.45E-05,0,32,,,,
8.42E-05,0,31,,,,
0.0001122,0,30,,,,
8.49E-05,0,32,,,,
0.0001143,0,34,,,,
0.0001199,0,33,,,,
9.01E-05,0,32,,,,
8.95E-05,0,36,,,,
8.47E-05,0,31,,,,
8.53E-05,0,29,,,,
8.52E-05,0,29,,,,
8.42E-05,0,26,,,,
8.45E-05,0,25,,,,
8.40E-05,0,24,,,,
9.13E-05,0,25,,,,
8.40E-05,0,27,,,,
8.75E-05,0,30,,,,
8.46E-05,0,30,,,,
8.52E-05,0,34,,,,
8.45E-05,0,31,,,,
0.0001034,0,33,,,,
8.70E-05,0,32,,,,
8.47E-05,0,30,,,,
8.43E-05,0,31,,,,
8.43E-05,0,29,,,,
8.40E-05,0,28,,,,
0.000109,0,24,,,,
0.0001083,0,24,,,,
0.0001083,0,23,,,,
0.0001133,0,21,,,,
0.000125,0,22,,,,
8.51E-05,0,20,,,,
0.0001083,0,16,,,,
0.0001086,0,15,,,,
0.0001088,0,14,,,,
0.000111,0,14,,,,
0.0001271,0,14,,,,
0.0001569,0,13,,,,
0.0001649,0,13,,,,
0.0001872,0,12,,,,
0.0001562,0,14,,,,
0.0001161,0,14,,,,
0.0001183,0,15,,,,
0.0001156,0,15,,,,
0.0001085,0,15,,,,
9.30E-05,0,17,,,,
8.64E-05,0,16,,,,
8.40E-05,0,13,,,,
8.40E-05,0,10,,,,
8.43E-05,0,11,,,,
0.0001227,0,11,,,,
8.54E-05,0,10,,,,
8.44E-05,0,10,,,,
8.43E-05,0,8,,,,
0.0001401,0,11,,,,
8.45E-05,0,14,,,,
8.43E-05,0,13,,,,
8.42E-05,0,14,,,,
8.39E-05,0,13,,,,
8.39E-05,0,9,,,,
8.97E-05,0,15,,,,
8.53E-05,0,18,,,,
9.51E-05,0,16,,,,
8.53E-05,0,15,,,,
8.61E-05,0,17,,,,
8.44E-05,0,17,,,,
8.42E-05,0,16,,,,
8.42E-05,0,15,,,,
8.44E-05,0,22,,,,
8.44E-05,0,18,,,,
8.45E-05,0,28,,,,
8.88E-05,0,26,,,,
8.42E-05,0,28,,,,
8.84E-05,0,29,,,,
8.41E-05,0,30,,,,
8.90E-05,0,29,,,,
8.41E-05,0,29,,,,
8.43E-05,0,32,,,,
8.42E-05,0,32,,,,
8.45E-05,0,35,,,,
0.0001138,0,33,,,,
0.0002076,0,33,,,,
8.47E-05,0,38,,,,
8.50E-05,0,37,,,,
8.42E-05,0,38,,,,
8.50E-05,0,38,,,,
8.41E-05,0,37,,,,
9.14E-05,0,31,,,,
0.0001802,0,30,,,,
0.0001237,0,29,,,,
8.38E-05,0,32,,,,
8.46E-05,0,31,,,,
8.45E-05,0,31,,,,
8.43E-05,0,29,,,,
8.52E-05,0,28,,,,
9.00E-05,0,29,,,,
8.41E-05,0,29,,,,
8.42E-05,0,24,,,,
8.45E-05,0,23,,,,
8.41E-05,0,22,,,,
8.46E-05,0,23,,,,
8.46E-05,0,24,,,,
8.41E-05,0,22,,,,
8.41E-05,0,25,,,,
8.53E-05,0,25,,,,
8.44E-05,0,25,,,,
9.11E-05,0,22,,,,
0.0001127,0,18,,,,
8.57E-05,0,21,,,,
8.51E-05,0,20,,,,
8.48E-05,0,19,,,,
0.0001747,0,19,,,,
0.0001111,0,14,,,,
0.0001121,0,16,,,,
9.48E-05,0,18,,,,
8.50E-05,0,19,,,,
8.50E-05,0,17,,,,
9.01E-05,0,18,,,,
8.50E-05,0,18,,,,
9.00E-05,0,19,,,,
8.50E-05,0,18,,,,
8.53E-05,0,18,,,,
8.55E-05,0,18,,,,
8.59E-05,0,19,,,,
8.40E-05,0,18,,,,
8.51E-05,0,19,,,,
8.48E-05,0,19,,,,
8.54E-05,0,17,,,,
8.52E-05,0,15,,,,
8.50E-05,0,16,,,,
8.48E-05,0,15,,,,
8.42E-05,0,15,,,,
0.0001106,0,14,,,,
0.0001187,0,13,,,,
8.42E-05,0,17,,,,
0.0001285,0,16,,,,
8.64E-05,0,15,,,,
8.48E-05,0,15,,,,
8.77E-05,0,11,,,,
0.0001002,0,12,,,,
8.61E-05,0,13,,,,
9.06E-05,0,12,,,,
0.0001139,0,18,,,,
8.50E-05,0,20,,,,
8.50E-05,0,20,,,,
8.52E-05,0,19,,,,
0.0001274,0,20,,,,
0.0001167,0,17,,,,
0.0003563,0,16,,,,
8.99E-05,0,16,,,,
0.0001325,0,15,,,,
8.64E-05,0,14,,,,
8.47E-05,0,11,,,,
8.60E-05,0,11,,,,
0.0001219,0,11,,,,
0.0001225,0,9,,,,
8.53E-05,0,8,,,,
8.90E-05,0,8,,,,
0.000115,0,5,,,,
0.0001394,0,8,,,,
0.0001312,0,5,,,,
0.000123,0,2,,,,
0.0001235,0,1,,,,
0.0001246,0,5,,,,
8.49E-05,0,7,,,,
0.0001425,0,11,,,,
8.73E-05,0,12,,,,
8.51E-05,0,10,,,,
8.49E-05,0,10,,,,
8.48E-05,0,11,,,,
8.46E-05,0,9,,,,
9.42E-05,0,8,,,,
8.53E-05,0,8,,,,
0.0001755,0,7,,,,
8.37E-05,0,9,,,,
8.34E-05,0,8,,,,
8.43E-05,0,7,,,,
9.88E-05,0,8,,,,
8.41E-05,0,10,,,,
9.02E-05,0,10,,,,
8.37E-05,0,11,,,,
8.49E-05,0,15,,,,
8.39E-05,0,18,,,,
8.39E-05,0,18,,,,
8.60E-05,0,17,,,,
9.86E-05,0,17,,,,
8.59E-05,0,16,,,,
9.04E-05,0,18,,,,
8.39E-05,0,22,,,,
0.0001064,0,17,,,,
0.0001391,0,14,,,,
0.0001145,0,14,,,,
0.0001086,0,16,,,,
8.44E-05,0,16,,,,
8.46E-05,0,13,,,,
0.0001257,0,14,,,,
8.53E-05,0,15,,,,
8.55E-05,0,15,,,,
8.56E-05,0,14,,,,
8.43E-05,0,15,,,,
