cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
3.10E-06,29,29,97,,,,,0.0000005,2,2,179
7.00E-07,3,3,92,,,,,0.000001,9,9,179
6.00E-07,1,1,87,,,,,0.0000053,60,60,179
4.60E-06,60,60,86,,,,,0.0000009,6,6,179
6.00E-07,4,4,92,,,,,0.0000018,22,22,179
9.00E-07,7,7,95,,,,,0.0000048,62,62,179
1.20E-06,12,12,95,,,,,0.0000055,80,80,179
4.00E-06,55,55,93,,,,,0.0000021,25,25,179
3.20E-06,37,37,98,,,,,0.0000009,5,5,179
1.60E-06,13,13,101,,,,,0.0000009,7,7,179
1.00E-06,9,9,100,,,,,0.000001,9,9,180
7.00E-07,6,6,101,,,,,0.0000066,85,85,180
4.30E-06,57,57,101,,,,,0.0000012,12,12,180
1.40E-06,14,14,100,,,,,0.0000024,26,26,180
6.00E-07,3,3,105,,,,,0.0000032,35,35,180
3.40E-06,45,45,107,,,,,0.0000398,35,35,180
6.50E-06,91,91,107,,,,,0.0000045,65,65,180
5.90E-06,76,76,110,,,,,0.0000017,20,20,180
3.70E-06,47,47,116,,,,,0.0000034,39,39,180
4.10E-06,60,60,116,,,,,0.0000046,62,62,180
2.90E-06,35,35,116,,,,,0.0000005,2,2,181
4.80E-06,68,68,113,,,,,0.0000008,5,5,181
5.00E-07,1,1,121,,,,,0.0000019,21,21,181
7.60E-06,96,96,123,,,,,0.0000049,72,72,181
2.40E-06,26,26,123,,,,,0.0000009,9,9,181
8.20E-06,99,99,127,,,,,0.0000012,12,12,181
2.60E-06,29,29,124,,,,,0.0000071,104,104,181
2.50E-06,33,33,120,,,,,0.0000013,11,11,181
2.80E-06,22,22,128,,,,,0.0000024,26,26,181
1.00E-06,10,10,128,,,,,0.000003,39,39,181
3.70E-06,36,36,129,,,,,0.0000075,99,99,181
1.70E-06,22,22,130,,,,,0.0000015,12,12,181
4.00E-07,0,0,131,,,,,0.000017,117,117,181
3.00E-06,36,36,133,,,,,0.0000018,16,16,181
6.00E-07,3,3,136,,,,,0.000001,5,5,182
6.00E-07,1,1,142,,,,,0.0000014,15,15,182
1.90E-06,16,16,142,,,,,0.0000009,7,7,182
1.00E-06,9,9,150,,,,,0.0000004,0,0,182
1.20E-06,11,11,149,,,,,0.000009,118,118,182
4.40E-06,57,57,149,,,,,0.0000013,13,13,182
7.00E-07,4,4,149,,,,,0.0000006,3,3,182
8.00E-07,5,5,142,,,,,0.0000005,1,1,182
3.60E-06,46,46,144,,,,,0.0000007,5,5,182
1.00E-06,8,8,145,,,,,0.0000012,11,11,182
6.00E-07,3,3,144,,,,,0.000008,110,110,183
5.70E-06,74,74,141,,,,,0.0000046,67,67,183
5.70E-06,83,83,139,,,,,0.0000015,14,14,183
4.00E-07,0,0,134,,,,,0.0000031,38,38,183
3.40E-06,22,22,136,,,,,0.0000028,33,33,183
3.30E-06,22,22,135,,,,,0.0000028,35,35,183
4.10E-06,29,29,135,,,,,0.0000011,11,11,183
1.50E-06,9,9,126,,,,,0.0000082,112,112,183
3.70E-06,38,38,121,,,,,0.000002,24,24,183
1.70E-06,19,19,121,,,,,0.0000056,78,78,183
2.90E-06,31,31,121,,,,,0.0000031,43,43,183
2.90E-06,32,32,120,,,,,0.0000019,22,22,183
5.00E-07,0,0,121,,,,,0.0000019,23,23,183
2.80E-06,31,31,124,,,,,0.0000008,6,6,184
2.70E-06,36,36,127,,,,,0.0000007,2,2,184
3.60E-06,44,44,130,,,,,0.0000048,68,68,184
2.80E-06,38,38,129,,,,,0.0000018,20,20,184
2.90E-06,38,38,126,,,,,0.0000012,13,13,184
4.10E-06,58,58,126,,,,,0.0000021,27,27,184
2.80E-06,35,35,126,,,,,0.0000056,75,75,185
1.90E-06,20,20,125,,,,,0.0000062,77,77,185
4.00E-07,0,0,118,,,,,0.0000017,18,18,185
4.90E-06,62,62,119,,,,,0.0000029,29,29,185
1.80E-06,16,16,124,,,,,0.0000006,3,3,185
4.20E-06,44,44,120,,,,,0.0000059,84,84,185
1.50E-06,14,14,116,,,,,0.0000102,132,132,185
2.10E-06,21,21,114,,,,,0.0000005,2,2,185
2.90E-06,38,38,114,,,,,0.0000017,20,20,186
2.60E-06,27,27,112,,,,,0.0000007,5,5,186
3.80E-06,48,48,106,,,,,0.0000032,45,45,186
6.10E-06,73,73,102,,,,,0.000013,169,169,186
5.00E-07,2,2,102,,,,,0.0000022,23,23,186
9.00E-07,7,7,94,,,,,0.0000045,54,54,186
2.40E-06,29,29,91,,,,,0.0000016,19,19,186
2.50E-06,29,29,96,,,,,0.0000011,11,11,186
1.40E-06,15,15,80,,,,,0.0000007,5,5,186
1.10E-06,11,11,80,,,,,0.0000006,3,3,186
3.80E-06,48,48,79,,,,,0.0000029,39,39,186
6.00E-07,5,5,77,,,,,0.0000031,39,39,186
1.00E-06,10,10,78,,,,,0.0000049,71,71,186
5.00E-07,1,1,76,,,,,0.0000045,63,63,187
1.20E-06,11,11,79,,,,,0.0000005,2,2,187
1.80E-06,22,22,80,,,,,0.0000026,34,34,187
6.00E-07,5,5,76,,,,,0.0000084,115,115,187
1.30E-06,13,13,76,,,,,0.0000018,23,23,187
3.50E-06,44,44,81,,,,,0.0000062,77,77,187
3.20E-06,34,34,90,,,,,0.000003,42,42,187
9.00E-07,8,8,88,,,,,0.0000004,0,0,187
6.00E-07,0,0,87,,,,,0.0000022,25,25,187
5.30E-06,53,53,86,,,,,0.0000045,59,59,187
3.90E-06,52,52,86,,,,,0.0000088,122,122,187
1.80E-06,19,19,84,,,,,0.0000027,36,36,187
2.00E-06,17,17,99,,,,,0.0000013,14,14,187
2.60E-06,26,26,93,,,,,0.0000018,20,20,187
1.30E-06,11,11,94,,,,,0.0000007,4,4,188
2.90E-06,35,35,98,,,,,0.0000007,2,2,188
1.30E-06,14,14,98,,,,,0.0000005,0,0,188
3.30E-06,41,41,92,,,,,0.0000019,25,25,188
2.20E-06,21,21,88,,,,,0.0000011,7,7,188
3.60E-06,44,44,83,,,,,0.0000031,43,43,188
1.30E-06,14,14,81,,,,,0.0000077,108,108,188
9.00E-07,6,6,75,,,,,0.0000066,83,83,188
4.90E-06,67,67,76,,,,,0.0000013,14,14,188
3.00E-06,37,37,75,,,,,0.0000081,107,107,189
4.50E-06,62,62,67,,,,,0.0000013,13,13,189
1.70E-06,19,19,70,,,,,0.0000038,45,45,189
3.90E-06,44,44,72,,,,,0.0000107,149,149,189
2.10E-06,28,28,71,,,,,0.0000047,62,62,189
2.80E-06,33,33,74,,,,,0.0000022,26,26,190
1.40E-06,13,13,77,,,,,0.0000014,15,15,190
7.00E-07,2,2,79,,,,,0.0000031,38,38,190
1.50E-06,14,14,82,,,,,0.0000058,64,64,190
1.00E-06,8,8,88,,,,,0.0000008,6,6,191
3.50E-06,26,26,86,,,,,0.0000055,51,51,191
6.00E-07,1,1,88,,,,,0.0000041,50,50,191
2.90E-06,30,30,80,,,,,0.0000041,51,51,191
1.90E-06,16,16,82,,,,,0.0000037,47,47,192
2.00E-06,20,20,78,,,,,0.000003,41,41,192
3.00E-06,36,36,74,,,,,0.000003,34,34,192
4.20E-06,52,52,77,,,,,0.0000016,19,19,193
4.80E-06,69,69,82,,,,,0.0000034,38,38,193
9.00E-07,8,8,78,,,,,0.0000036,51,51,193
6.30E-06,75,75,79,,,,,0.0000003,0,0,193
1.40E-06,15,15,79,,,,,0.0000019,24,24,194
1.10E-06,10,10,78,,,,,0.0000011,9,9,194
3.20E-06,34,34,74,,,,,0.0000008,2,2,194
3.50E-06,34,34,76,,,,,0.000004,50,50,194
4.60E-06,49,49,78,,,,,0.000004,53,53,195
1.40E-06,15,15,75,,,,,0.0000015,15,15,195
1.30E-06,7,7,77,,,,,0.0000032,42,42,195
2.00E-06,20,20,76,,,,,0.0000008,7,7,195
5.30E-06,70,70,81,,,,,0.0000028,38,38,195
3.70E-06,52,52,77,,,,,0.0000025,31,31,195
4.90E-06,55,55,84,,,,,0.0000054,72,72,195
1.60E-06,19,19,82,,,,,0.0000011,9,9,195
1.10E-06,9,9,87,,,,,0.0000029,32,32,196
1.40E-06,16,16,86,,,,,0.0000006,3,3,196
3.40E-06,39,39,86,,,,,0.0000037,42,42,196
1.10E-06,4,4,88,,,,,0.0000024,25,25,196
1.50E-06,14,14,84,,,,,0.0000006,4,4,196
6.00E-07,3,3,88,,,,,0.0000009,6,6,196
4.70E-06,53,53,85,,,,,0.0000058,77,77,196
4.60E-06,53,53,83,,,,,0.0000042,47,47,197
2.50E-06,34,34,83,,,,,0.0000008,4,4,197
7.80E-06,87,87,98,,,,,0.0000016,16,16,197
6.90E-06,77,77,101,,,,,0.0000047,35,35,197
1.20E-06,11,11,95,,,,,0.0000037,50,50,197
4.20E-06,52,52,105,,,,,0.0000023,28,28,198
8.10E-06,62,62,104,,,,,0.0000042,49,49,198
1.10E-06,10,10,104,,,,,0.0000012,12,12,198
4.20E-06,55,55,104,,,,,0.0000008,5,5,198
3.80E-06,53,53,104,,,,,0.000001,8,8,198
7.00E-07,4,4,103,,,,,0.0000051,52,52,199
2.20E-06,27,27,106,,,,,0.0000027,36,36,199
9.00E-07,6,6,114,,,,,0.0000008,6,6,199
3.90E-06,45,45,117,,,,,0.0000015,3,3,199
2.00E-06,19,19,110,,,,,0.0000026,28,28,199
6.70E-06,77,77,108,,,,,0.000001,9,9,199
5.20E-06,63,63,106,,,,,0.0000026,33,33,199
2.60E-06,35,35,105,,,,,0.0000006,2,2,199
5.80E-06,69,69,103,,,,,0.000001,6,6,199
5.90E-06,73,73,106,,,,,0.0000029,34,34,200
1.30E-06,15,15,105,,,,,0.0000023,28,28,200
1.50E-06,16,16,104,,,,,0.0000049,64,64,201
4.00E-06,49,49,102,,,,,0.0000026,34,34,201
2.50E-06,27,27,103,,,,,0.0000046,63,63,201
7.60E-06,101,101,103,,,,,0.0000048,60,60,201
8.20E-06,86,86,113,,,,,0.0000054,76,76,201
1.30E-06,15,15,112,,,,,0.0000021,24,24,201
4.30E-06,62,62,114,,,,,0.0000022,24,24,201
7.30E-06,87,87,116,,,,,0.0000004,0,0,202
2.20E-06,24,24,124,,,,,0.0000042,50,50,202
9.00E-07,7,7,121,,,,,0.0000004,1,1,202
4.80E-06,51,51,120,,,,,0.0000006,3,3,202
1.70E-06,17,17,120,,,,,0.0000024,26,26,202
1.80E-06,17,17,116,,,,,0.0000067,76,76,202
2.00E-06,23,23,118,,,,,0.0000023,29,29,202
1.60E-06,17,17,122,,,,,0.0000005,2,2,202
2.00E-06,26,26,122,,,,,0.0000016,19,19,203
1.70E-06,17,17,122,,,,,0.0000013,13,13,203
1.00E-06,9,9,120,,,,,0.0000015,17,17,203
5.60E-06,74,74,123,,,,,0.0000009,6,6,203
1.50E-06,15,15,123,,,,,0.0000007,1,1,203
4.70E-06,63,63,130,,,,,0.0000008,6,6,204
9.00E-07,4,4,125,,,,,0.0000063,84,84,204
4.00E-07,1,1,125,,,,,0.0000008,5,5,204
1.80E-06,20,20,124,,,,,0.0000025,31,31,204
1.30E-06,8,8,127,,,,,0.0000007,5,5,204
5.00E-06,53,53,122,,,,,0.0000027,35,35,204
9.00E-07,8,8,122,,,,,0.0000028,33,33,205
2.40E-06,32,32,120,,,,,0.0000027,34,34,205
2.50E-06,35,35,120,,,,,0.000002,22,22,205
1.70E-06,15,15,113,,,,,0.0000018,22,22,205
1.20E-06,13,13,112,,,,,0.0000006,3,3,205
3.00E-07,0,0,111,,,,,0.0000035,50,50,205
6.80E-06,87,87,107,,,,,0.0000061,89,89,205
1.70E-06,17,17,105,,,,,0.0000064,94,94,205
8.00E-07,7,7,101,,,,,0.0000046,59,59,205
6.00E-07,3,3,101,,,,,0.000001,8,8,205
5.70E-06,69,69,96,,,,,0.0000007,4,4,205
3.40E-06,38,38,94,,,,,0.0000028,35,35,206
2.90E-06,41,41,91,,,,,0.0000053,67,67,206
1.50E-06,16,16,87,,,,,0.0000025,23,23,206
7.00E-07,5,5,90,,,,,0.000002,21,21,206
4.20E-06,52,52,94,,,,,0.0000029,30,30,206
4.10E-06,50,50,94,,,,,0.0000047,51,51,207
2.20E-06,29,29,98,,,,,0.0000034,36,36,207
6.50E-06,90,90,98,,,,,0.0000073,89,89,207
1.10E-06,9,9,98,,,,,0.0000049,67,67,208
9.00E-07,6,6,103,,,,,0.0000101,127,127,208
9.00E-07,6,6,100,,,,,0.0000015,15,15,208
6.10E-06,85,85,102,,,,,0.0000025,31,31,208
5.00E-07,2,2,102,,,,,0.0000004,0,0,209
7.30E-06,86,86,105,,,,,0.0000021,23,23,209
2.10E-06,24,24,107,,,,,0.0000035,45,45,209
1.20E-06,13,13,107,,,,,0.0000093,138,138,209
6.20E-06,86,86,108,,,,,0.0000042,49,49,209
1.70E-06,20,20,112,,,,,0.0000034,43,43,209
3.50E-06,36,36,111,,,,,0.0000012,12,12,209
1.30E-06,6,6,118,,,,,0.000001,8,8,210
1.00E-06,9,9,114,,,,,0.000003,31,31,210
3.80E-06,35,35,115,,,,,0.0000035,38,38,210
3.90E-06,34,34,111,,,,,0.0000036,51,51,210
5.40E-06,68,68,111,,,,,0.0000015,19,19,210
1.70E-06,20,20,115,,,,,0.0000119,169,169,210
3.90E-06,56,56,114,,,,,0.0000007,4,4,210
1.20E-06,13,13,112,,,,,0.0000004,2,2,210
1.50E-06,18,18,113,,,,,0.0000016,16,16,211
2.90E-06,36,36,120,,,,,0.0000019,20,20,211
1.00E-06,9,9,112,,,,,0.000001,6,6,211
7.00E-07,5,5,112,,,,,0.0000071,91,91,211
4.50E-06,63,63,110,,,,,0.0000034,32,32,211
2.30E-06,31,31,107,,,,,0.0000016,17,17,211
4.20E-06,61,61,106,,,,,0.0000011,8,8,211
6.00E-07,4,4,102,,,,,0.0000018,22,22,212
6.00E-07,2,2,92,,,,,0.0000035,46,46,212
1.70E-06,18,18,94,,,,,0.0000019,22,22,212
4.10E-06,55,55,94,,,,,0.0000014,14,14,212
3.00E-07,0,0,92,,,,,0.0000071,86,86,212
1.30E-06,15,15,92,,,,,0.0000003,0,0,213
1.70E-06,20,20,89,,,,,0.0000028,38,38,213
2.20E-06,25,25,94,,,,,0.0000042,48,48,213
3.20E-06,21,21,93,,,,,0.0000015,14,14,213
2.00E-06,18,18,89,,,,,0.0000055,67,67,213
3.00E-06,25,25,83,,,,,0.0000029,34,34,213
6.80E-06,78,78,83,,,,,0.0000007,2,2,213
2.70E-06,33,33,77,,,,,0.0000048,65,65,213
1.00E-06,6,6,77,,,,,0.0000027,30,30,213
2.60E-06,29,29,64,,,,,0.000002,23,23,213
7.00E-07,3,3,67,,,,,0.0000026,33,33,214
1.80E-06,21,21,67,,,,,0.0000039,53,53,214
2.70E-06,35,35,66,,,,,0.0000012,10,10,214
9.00E-07,4,4,67,,,,,0.000003,41,41,214
3.20E-06,39,39,68,,,,,0.0000094,124,124,214
3.50E-06,45,45,62,,,,,0.0000048,64,64,214
2.10E-06,26,26,59,,,,,0.0000038,49,49,214
1.20E-06,14,14,59,,,,,0.0000102,158,158,214
2.00E-06,17,17,60,,,,,0.0000009,5,5,214
2.30E-06,23,23,63,,,,,0.0000033,47,47,214
1.60E-06,18,18,63,,,,,0.0000007,3,3,214
3.40E-06,43,43,62,,,,,0.0000029,39,39,214
1.80E-06,21,21,59,,,,,0.000004,54,54,215
9.00E-07,4,4,57,,,,,0.0000017,14,14,215
4.50E-06,40,40,59,,,,,0.000001,7,7,215
1.30E-06,14,14,61,,,,,0.0000041,60,60,215
7.00E-07,4,4,57,,,,,0.0000115,163,163,215
3.20E-06,44,44,59,,,,,0.0000026,34,34,215
6.00E-07,3,3,58,,,,,0.0000021,27,27,215
1.90E-06,24,24,56,,,,,0.0000021,27,27,215
1.40E-06,12,12,48,,,,,0.0000061,82,82,215
2.60E-06,15,15,46,,,,,0.000003,40,40,216
1.50E-06,13,13,48,,,,,0.0000112,150,150,216
9.00E-07,6,6,48,,,,,0.0000016,16,16,216
9.00E-07,6,6,52,,,,,0.0000015,18,18,216
1.40E-06,11,11,58,,,,,0.0000011,11,11,216
2.20E-06,25,25,58,,,,,0.0000035,50,50,216
7.00E-07,4,4,53,,,,,0.0000017,16,16,216
3.20E-06,38,38,46,,,,,0.0000033,42,42,216
5.00E-07,2,2,44,,,,,0.0000009,8,8,216
2.60E-06,34,34,43,,,,,0.0000019,18,18,216
1.20E-06,11,11,44,,,,,0.0000003,0,0,217
1.20E-06,8,8,57,,,,,0.0000031,43,43,217
4.70E-06,50,50,68,,,,,0.0000007,5,5,217
1.00E-06,9,9,68,,,,,0.000004,47,47,217
2.00E-06,22,22,62,,,,,0.0000037,47,47,217
2.40E-06,25,25,63,,,,,0.0000011,9,9,217
8.00E-07,2,2,66,,,,,0.0000029,34,34,217
2.00E-06,22,22,62,,,,,0.0000061,83,83,217
2.10E-06,22,22,60,,,,,0.0000019,15,15,217
6.00E-07,3,3,60,,,,,0.000004,52,52,217
2.00E-06,24,24,59,,,,,0.0000015,17,17,217
7.00E-07,2,2,54,,,,,0.0000063,93,93,217
9.00E-07,4,4,57,,,,,0.0000068,92,92,218
5.00E-07,0,0,58,,,,,0.000006,79,79,218
5.00E-07,2,2,55,,,,,0.0000003,0,0,218
2.70E-06,27,27,56,,,,,0.0000009,9,9,218
2.30E-06,22,22,60,,,,,0.0000031,36,36,218
5.00E-07,3,3,58,,,,,0.0000007,4,4,218
9.00E-07,7,7,51,,,,,0.0000064,86,86,219
4.00E-07,1,1,49,,,,,0.0000003,0,0,219
1.40E-06,13,13,49,,,,,0.0000035,44,44,219
3.10E-06,40,40,50,,,,,0.0000061,82,82,219
1.30E-06,11,11,52,,,,,0.0000022,24,24,219
7.00E-07,5,5,49,,,,,0.0000104,134,134,219
4.00E-07,0,0,47,,,,,0.0000006,4,4,219
1.20E-06,12,12,47,,,,,0.000003,41,41,219
5.00E-07,1,1,41,,,,,0.0000006,2,2,220
1.50E-06,14,14,39,,,,,0.0000051,69,69,220
2.80E-06,28,28,43,,,,,0.0000017,19,19,220
2.30E-06,29,29,49,,,,,0.0000013,14,14,220
1.90E-06,13,13,44,,,,,0.0000017,17,17,220
4.00E-07,0,0,47,,,,,0.0000006,2,2,220
1.80E-06,20,20,49,,,,,0.0000081,74,74,221
1.70E-06,18,18,46,,,,,0.0000026,32,32,221
1.70E-06,16,16,50,,,,,0.0000033,36,36,221
1.10E-06,10,10,53,,,,,0.0000039,39,39,221
1.50E-06,17,17,53,,,,,0.000002,19,19,221
8.00E-07,5,5,56,,,,,0.0000051,68,68,222
7.00E-07,2,2,51,,,,,0.0000021,25,25,222
2.80E-06,24,24,44,,,,,0.0000043,56,56,223
1.40E-06,10,10,43,,,,,0.0000029,36,36,223
1.40E-06,11,11,44,,,,,0.0000087,110,110,223
1.10E-06,6,6,39,,,,,0.0000025,32,32,223
1.10E-06,2,2,37,,,,,0.0000016,14,14,223
1.50E-06,13,13,29,,,,,0.0000022,26,26,223
3.70E-06,7,7,31,,,,,0.0000075,108,108,224
3.20E-06,24,24,39,,,,,0.0000045,63,63,224
7.00E-07,2,2,37,,,,,0.0000028,29,29,224
1.00E-06,6,6,26,,,,,0.0000006,1,1,224
2.20E-06,24,24,28,,,,,0.0000023,30,30,224
8.00E-07,4,4,26,,,,,0.0000125,171,171,225
1.10E-06,8,8,20,,,,,0.0000112,115,115,225
1.80E-06,18,18,19,,,,,0.0000024,32,32,225
8.00E-07,3,3,13,,,,,0.0000027,32,32,226
1.50E-06,12,12,13,,,,,0.0000018,20,20,226
7.00E-07,4,4,13,,,,,0.0000014,16,16,226
1.10E-06,7,7,16,,,,,0.0000026,29,29,226
1.30E-06,5,5,9,,,,,0.0000012,7,7,226
1.40E-06,10,10,12,,,,,0.0000087,104,104,226
1.10E-06,6,6,9,,,,,0.0000027,29,29,226
5.00E-07,1,1,13,,,,,0.0000056,74,74,227
8.00E-07,6,6,12,,,,,0.0000007,1,1,227
7.00E-07,1,1,14,,,,,0.0000007,5,5,227
8.00E-07,2,2,9,,,,,0.0000053,69,69,227
4.00E-07,0,0,11,,,,,0.000005,65,65,228
9.00E-07,0,0,18,,,,,0.0000068,85,85,228
9.00E-07,3,3,19,,,,,0.0000034,42,42,228
1.80E-06,3,3,19,,,,,0.0000059,80,80,228
2.40E-06,22,22,30,,,,,0.000001,10,10,228
1.00E-06,8,8,29,,,,,0.0000056,69,69,229
1.80E-06,14,14,30,,,,,0.0000031,21,21,229
2.80E-06,25,25,29,,,,,0.0000227,200,200,229
8.00E-07,3,3,24,,,,,0.0000009,8,8,229
6.00E-07,1,1,27,,,,,0.0000007,5,5,229
5.00E-07,0,0,27,,,,,0.0000093,120,120,229
1.40E-06,11,11,30,,,,,0.0000019,24,24,229
2.10E-06,19,19,36,,,,,0.0000035,46,46,230
1.20E-06,9,9,36,,,,,0.0000123,155,155,230
1.70E-06,15,15,38,,,,,0.0000019,24,24,230
1.80E-06,22,22,38,,,,,0.0000006,1,1,230
8.00E-07,6,6,38,,,,,0.000003,42,42,230
5.00E-07,1,1,38,,,,,0.0000019,21,21,231
8.00E-07,6,6,39,,,,,0.0000052,71,71,231
8.00E-07,3,3,41,,,,,0.0000008,4,4,231
8.00E-07,5,5,39,,,,,0.0000011,7,7,231
1.40E-06,12,12,44,,,,,0.000001,6,6,231
1.30E-06,13,13,47,,,,,0.0000021,24,24,231
7.00E-07,2,2,46,,,,,0.0000066,95,95,231
3.00E-07,0,0,46,,,,,0.0000056,84,84,231
3.50E-06,36,36,61,,,,,0.0000029,33,33,232
3.70E-06,35,35,72,,,,,0.0000098,126,126,232
1.80E-06,14,14,74,,,,,0.0000009,6,6,232
3.80E-06,40,40,70,,,,,0.0000011,11,11,232
1.20E-06,11,11,69,,,,,0.0000019,24,24,233
6.70E-06,60,60,70,,,,,0.0000015,16,16,233
8.00E-07,5,5,73,,,,,0.0000027,34,34,233
1.80E-06,16,16,77,,,,,0.0000055,43,43,233
5.30E-06,56,56,78,,,,,0.0000023,26,26,233
4.90E-06,54,54,81,,,,,0.0000094,138,138,234
5.30E-06,43,43,83,,,,,0.000001,11,11,234
5.60E-06,57,57,84,,,,,0.0000005,2,2,234
1.00E-06,3,3,88,,,,,0.0000024,27,27,234
8.00E-07,1,1,91,,,,,0.0000006,2,2,234
9.00E-07,4,4,82,,,,,0.0000005,0,0,235
1.40E-06,13,13,82,,,,,0.0000006,2,2,235
4.10E-06,28,28,83,,,,,0.0000027,19,19,235
5.50E-06,68,68,85,,,,,0.0000007,1,1,235
1.50E-06,11,11,85,,,,,0.0000032,39,39,235
5.00E-06,39,39,86,,,,,0.0000057,75,75,235
1.30E-06,7,7,89,,,,,0.0000032,35,35,235
2.40E-06,19,19,88,,,,,0.000002,23,23,236
5.40E-06,67,67,83,,,,,0.0000033,38,38,236
4.70E-06,27,27,87,,,,,0.0000012,11,11,236
2.90E-06,14,14,84,,,,,0.0000046,57,57,237
3.20E-06,21,21,82,,,,,0.0000072,85,85,237
9.00E-07,4,4,79,,,,,0.0000108,138,138,237
4.10E-06,36,36,75,,,,,0.000003,33,33,237
2.00E-06,13,13,75,,,,,0.0000016,17,17,237
4.90E-06,32,32,87,,,,,0.0000037,50,50,238
1.30E-06,6,6,83,,,,,0.000001,8,8,238
6.80E-06,40,40,83,,,,,0.0000003,0,0,238
1.40E-06,7,7,93,,,,,0.0000018,20,20,238
2.70E-06,23,23,97,,,,,0.0000029,39,39,238
8.20E-06,50,50,94,,,,,0.0000033,40,40,238
9.00E-07,6,6,92,,,,,0.0000007,3,3,239
6.00E-07,1,1,87,,,,,0.0000011,9,9,239
1.30E-06,9,9,89,,,,,0.0000115,118,118,239
3.80E-06,39,39,106,,,,,0.0000052,67,67,239
2.30E-06,24,24,105,,,,,0.0000004,0,0,240
4.50E-06,59,59,102,,,,,0.0000008,6,6,240
3.90E-06,30,30,103,,,,,0.0000014,11,11,240
5.00E-07,1,1,99,,,,,0.0000005,0,0,240
1.90E-06,17,17,98,,,,,0.0000014,14,14,241
1.80E-06,20,20,96,,,,,0.0000009,8,8,241
5.90E-06,76,76,98,,,,,0.0000027,31,31,241
6.00E-06,87,87,98,,,,,0.0000031,40,40,241
4.00E-07,0,0,98,,,,,0.0000008,5,5,241
4.00E-06,45,45,99,,,,,0.0000012,11,11,241
2.60E-06,29,29,102,,,,,0.000002,21,21,241
2.00E-06,24,24,102,,,,,0.000003,35,35,242
2.10E-06,23,23,108,,,,,0.0000018,19,19,242
4.00E-07,0,0,109,,,,,0.0000013,10,10,242
1.80E-06,20,20,110,,,,,0.0000036,37,37,242
2.50E-06,30,30,111,,,,,0.0000013,8,8,242
9.00E-07,5,5,100,,,,,0.0000008,6,6,243
2.70E-06,18,18,95,,,,,0.0000015,16,16,243
9.10E-06,80,80,96,,,,,0.0000004,1,1,243
2.40E-06,20,20,94,,,,,0.0000024,28,28,243
3.00E-06,34,34,92,,,,,0.0000011,2,2,243
8.00E-07,6,6,91,,,,,0.000001,10,10,244
1.40E-06,14,14,90,,,,,0.0000014,14,14,244
2.00E-06,23,23,96,,,,,0.0000032,45,45,244
3.60E-06,37,37,97,,,,,0.0000019,20,20,244
6.90E-06,60,60,95,,,,,0.0000021,21,21,244
4.60E-06,49,49,96,,,,,0.0000094,83,83,245
7.00E-06,81,81,100,,,,,0.0000064,75,75,245
1.10E-06,6,6,104,,,,,0.0000151,201,201,245
6.60E-06,54,54,113,,,,,0.0000028,36,36,245
1.40E-06,14,14,110,,,,,0.0000015,18,18,245
2.80E-06,35,35,109,,,,,0.0000022,29,29,245
1.90E-06,22,22,107,,,,,0.0000052,63,63,245
1.40E-06,7,7,106,,,,,0.0000016,17,17,245
1.50E-06,14,14,109,,,,,0.0000038,45,45,245
5.80E-06,65,65,101,,,,,0.000001,10,10,245
3.70E-06,43,43,95,,,,,0.0000005,0,0,246
2.70E-06,36,36,95,,,,,0.0000082,94,94,246
2.30E-06,30,30,95,,,,,0.0000019,12,12,246
3.70E-06,33,33,94,,,,,0.0000009,6,6,246
1.05E-05,75,75,103,,,,,0.0000013,13,13,246
1.00E-06,7,7,96,,,,,0.0000026,29,29,247
2.20E-06,22,22,92,,,,,0.0000019,24,24,247
6.00E-07,1,1,92,,,,,0.0000016,9,9,247
1.30E-06,10,10,91,,,,,0.0000059,79,79,247
2.70E-06,33,33,93,,,,,0.0000061,90,90,247
3.20E-06,41,41,92,,,,,0.0000013,15,15,247
2.90E-06,39,39,91,,,,,0.0000014,12,12,247
9.00E-07,6,6,87,,,,,0.0000004,1,1,247
9.00E-07,6,6,88,,,,,0.000001,8,8,247
1.20E-06,10,10,96,,,,,0.0000042,57,57,247
8.00E-07,3,3,97,,,,,0.000013,166,166,247
3.90E-06,31,31,106,,,,,0.0000017,21,21,247
6.00E-07,0,0,114,,,,,0.0000072,101,101,247
3.00E-06,30,30,128,,,,,0.000001,7,7,247
6.00E-07,2,2,132,,,,,0.0000066,85,85,247
8.00E-07,0,0,132,,,,,0.0000054,74,74,248
5.00E-07,1,1,130,,,,,0.0000056,73,73,248
1.00E-06,3,3,127,,,,,0.0000024,32,32,248
1.00E-06,7,7,124,,,,,0.0000043,62,62,248
5.00E-06,29,29,120,,,,,0.0000005,1,1,248
1.70E-06,18,18,119,,,,,0.0000012,12,12,248
5.00E-06,46,46,126,,,,,0.0000004,0,0,249
1.29E-05,108,108,125,,,,,0.0000034,46,46,249
1.60E-06,14,14,120,,,,,0.0000025,32,32,249
2.70E-06,31,31,121,,,,,0.0000053,73,73,249
5.60E-06,47,47,124,,,,,0.0000013,14,14,250
8.00E-07,5,5,125,,,,,0.0000014,15,15,250
5.00E-07,0,0,137,,,,,0.0000013,12,12,250
8.90E-06,99,99,138,,,,,0.0000048,43,43,250
1.50E-06,17,17,138,,,,,0.0000007,3,3,251
