cas operacie,index prvku,dlzka zoznamu,,
2.60E-05,218,218,,
2.56E-05,218,218,,
2.51E-05,216,216,,
2.53E-05,217,217,,
2.53E-05,222,222,,
2.61E-05,219,219,,
2.52E-05,219,219,,
2.54E-05,217,217,,
2.80E-05,219,219,,
2.57E-05,214,214,,
2.55E-05,213,213,,
2.64E-05,214,214,,
2.47E-05,213,213,,
2.52E-05,215,215,,
2.52E-05,215,215,,
2.51E-05,214,214,,
2.51E-05,214,214,,
2.50E-05,212,212,,
4.41E-05,212,212,,
2.84E-05,213,213,,
2.49E-05,210,210,,
2.91E-05,214,214,,
2.52E-05,214,214,,
2.56E-05,215,215,,
2.51E-05,213,213,,
3.92E-05,214,214,,
2.55E-05,212,212,,
5.53E-05,216,216,,
4.43E-05,215,215,,
2.93E-05,214,214,,
3.24E-05,211,211,,
2.55E-05,210,210,,
2.51E-05,209,209,,
2.49E-05,207,207,,
2.51E-05,205,205,,
2.47E-05,204,204,,
2.49E-05,207,207,,
2.47E-05,207,207,,
2.85E-05,208,208,,
2.49E-05,208,208,,
2.71E-05,205,205,,
2.46E-05,203,203,,
2.48E-05,203,203,,
2.49E-05,206,206,,
2.51E-05,207,207,,
2.46E-05,204,204,,
4.48E-05,206,206,,
2.48E-05,206,206,,
2.50E-05,206,206,,
3.26E-05,211,211,,
2.80E-05,215,215,,
2.54E-05,215,215,,
2.51E-05,210,210,,
3.23E-05,210,210,,
2.69E-05,211,211,,
2.54E-05,208,208,,
2.48E-05,207,207,,
2.50E-05,206,206,,
2.58E-05,211,211,,
2.95E-05,214,214,,
2.63E-05,214,214,,
2.53E-05,213,213,,
2.52E-05,213,213,,
2.60E-05,215,215,,
2.51E-05,212,212,,
2.51E-05,211,211,,
2.50E-05,210,210,,
2.66E-05,208,208,,
2.90E-05,207,207,,
2.48E-05,204,204,,
2.48E-05,203,203,,
2.46E-05,201,201,,
2.47E-05,200,200,,
2.49E-05,199,199,,
2.58E-05,197,197,,
2.75E-05,197,197,,
2.47E-05,197,197,,
2.47E-05,194,194,,
2.73E-05,200,200,,
2.69E-05,201,201,,
2.62E-05,201,201,,
2.46E-05,200,200,,
5.72E-05,200,200,,
2.66E-05,199,199,,
2.50E-05,199,199,,
2.59E-05,199,199,,
2.59E-05,198,198,,
3.81E-05,201,201,,
3.30E-05,202,202,,
2.75E-05,206,206,,
2.72E-05,203,203,,
2.64E-05,206,206,,
2.59E-05,209,209,,
2.54E-05,213,213,,
2.51E-05,216,216,,
2.53E-05,215,215,,
2.95E-05,215,215,,
2.68E-05,214,214,,
2.70E-05,212,212,,
2.50E-05,210,210,,
2.48E-05,208,208,,
3.27E-05,206,206,,
2.48E-05,205,205,,
2.47E-05,203,203,,
2.46E-05,201,201,,
2.55E-05,200,200,,
2.46E-05,199,199,,
2.49E-05,200,200,,
2.48E-05,198,198,,
2.63E-05,204,204,,
2.60E-05,203,203,,
2.51E-05,201,201,,
2.47E-05,200,200,,
2.50E-05,199,199,,
2.48E-05,200,200,,
2.46E-05,201,201,,
3.36E-05,200,200,,
2.55E-05,198,198,,
2.55E-05,197,197,,
2.91E-05,196,196,,
2.53E-05,194,194,,
2.48E-05,193,193,,
2.45E-05,192,192,,
2.43E-05,191,191,,
2.44E-05,191,191,,
2.43E-05,192,192,,
2.55E-05,190,190,,
2.43E-05,189,189,,
2.44E-05,190,190,,
2.59E-05,190,190,,
2.63E-05,191,191,,
2.47E-05,192,192,,
2.44E-05,195,195,,
2.45E-05,195,195,,
2.61E-05,194,194,,
2.46E-05,190,190,,
3.32E-05,189,189,,
3.18E-05,187,187,,
2.48E-05,186,186,,
2.42E-05,185,185,,
2.34E-05,183,183,,
2.42E-05,182,182,,
2.38E-05,178,178,,
2.95E-05,177,177,,
2.40E-05,176,176,,
2.42E-05,175,175,,
2.38E-05,173,173,,
2.47E-05,171,171,,
2.39E-05,170,170,,
2.38E-05,169,169,,
2.34E-05,169,169,,
2.36E-05,170,170,,
2.36E-05,169,169,,
2.34E-05,167,167,,
2.35E-05,166,166,,
2.32E-05,164,164,,
2.45E-05,157,157,,
2.24E-05,154,154,,
2.30E-05,153,153,,
2.61E-05,152,152,,
2.27E-05,147,147,,
2.29E-05,149,149,,
2.28E-05,150,150,,
2.49E-05,150,150,,
2.28E-05,153,153,,
2.32E-05,152,152,,
2.32E-05,155,155,,
2.30E-05,154,154,,
2.29E-05,153,153,,
2.49E-05,151,151,,
2.26E-05,150,150,,
2.61E-05,164,164,,
2.48E-05,164,164,,
2.51E-05,162,162,,
2.35E-05,161,161,,
2.35E-05,161,161,,
2.58E-05,162,162,,
2.95E-05,163,163,,
2.72E-05,163,163,,
2.33E-05,166,166,,
2.45E-05,166,166,,
2.50E-05,167,167,,
2.44E-05,169,169,,
2.40E-05,173,173,,
2.33E-05,173,173,,
2.39E-05,168,168,,
2.44E-05,168,168,,
2.39E-05,167,167,,
2.36E-05,167,167,,
2.36E-05,167,167,,
2.35E-05,165,165,,
2.40E-05,166,166,,
2.54E-05,164,164,,
2.38E-05,165,165,,
2.41E-05,164,164,,
2.79E-05,162,162,,
2.41E-05,161,161,,
2.33E-05,161,161,,
2.33E-05,160,160,,
5.65E-05,159,159,,
2.56E-05,161,161,,
2.34E-05,163,163,,
3.07E-05,165,165,,
2.50E-05,165,165,,
2.49E-05,165,165,,
2.49E-05,167,167,,
2.36E-05,167,167,,
2.34E-05,167,167,,
3.37E-05,164,164,,
2.49E-05,162,162,,
3.31E-05,161,161,,
2.74E-05,161,161,,
2.35E-05,165,165,,
3.06E-05,163,163,,
2.40E-05,162,162,,
2.32E-05,166,166,,
2.46E-05,165,165,,
2.48E-05,164,164,,
3.37E-05,164,164,,
2.34E-05,163,163,,
2.36E-05,162,162,,
2.34E-05,161,161,,
2.42E-05,156,156,,
3.02E-05,155,155,,
2.32E-05,156,156,,
2.30E-05,155,155,,
2.27E-05,154,154,,
3.12E-05,153,153,,
2.36E-05,153,153,,
2.33E-05,153,153,,
2.49E-05,151,151,,
2.31E-05,150,150,,
2.28E-05,149,149,,
2.27E-05,147,147,,
2.27E-05,146,146,,
2.27E-05,145,145,,
2.27E-05,144,144,,
2.28E-05,151,151,,
2.29E-05,149,149,,
2.28E-05,147,147,,
2.72E-05,148,148,,
2.58E-05,148,148,,
2.31E-05,147,147,,
3.32E-05,145,145,,
2.76E-05,146,146,,
3.10E-05,146,146,,
2.45E-05,148,148,,
2.32E-05,152,152,,
2.26E-05,152,152,,
2.27E-05,153,153,,
2.29E-05,152,152,,
2.29E-05,151,151,,
2.32E-05,149,149,,
2.27E-05,148,148,,
3.50E-05,148,148,,
2.43E-05,147,147,,
2.40E-05,146,146,,
2.57E-05,151,151,,
2.27E-05,147,147,,
2.28E-05,150,150,,
2.45E-05,151,151,,
2.52E-05,148,148,,
2.29E-05,148,148,,
2.30E-05,149,149,,
2.29E-05,148,148,,
2.28E-05,148,148,,
2.29E-05,147,147,,
2.27E-05,146,146,,
2.29E-05,144,144,,
2.29E-05,142,142,,
2.29E-05,141,141,,
2.23E-05,139,139,,
2.47E-05,136,136,,
2.30E-05,139,139,,
2.24E-05,137,137,,
2.23E-05,137,137,,
2.25E-05,135,135,,
2.22E-05,134,134,,
2.24E-05,133,133,,
2.20E-05,131,131,,
2.22E-05,129,129,,
2.22E-05,129,129,,
3.63E-05,128,128,,
2.61E-05,132,132,,
2.47E-05,132,132,,
2.40E-05,130,130,,
2.41E-05,125,125,,
2.32E-05,121,121,,
2.23E-05,119,119,,
2.17E-05,120,120,,
2.17E-05,119,119,,
2.20E-05,118,118,,
2.37E-05,110,110,,
2.18E-05,109,109,,
2.15E-05,109,109,,
2.16E-05,108,108,,
2.11E-05,109,109,,
2.15E-05,105,105,,
2.11E-05,102,102,,
2.30E-05,101,101,,
2.23E-05,100,100,,
2.21E-05,102,102,,
2.12E-05,104,104,,
2.24E-05,105,105,,
2.13E-05,105,105,,
2.15E-05,104,104,,
2.11E-05,103,103,,
3.22E-05,102,102,,
2.27E-05,100,100,,
2.23E-05,99,99,,
2.21E-05,102,102,,
2.19E-05,104,104,,
2.53E-05,109,109,,
2.43E-05,108,108,,
2.31E-05,112,112,,
2.22E-05,112,112,,
2.33E-05,127,127,,
2.32E-05,126,126,,
2.31E-05,124,124,,
2.28E-05,123,123,,
2.37E-05,123,123,,
2.80E-05,130,130,,
3.73E-05,127,127,,
4.41E-05,127,127,,
3.32E-05,126,126,,
3.79E-05,128,128,,
3.38E-05,133,133,,
3.12E-05,133,133,,
2.78E-05,132,132,,
2.55E-05,135,135,,
2.26E-05,129,129,,
2.19E-05,127,127,,
5.06E-05,126,126,,
2.91E-05,125,125,,
2.25E-05,129,129,,
2.25E-05,129,129,,
2.22E-05,132,132,,
2.25E-05,132,132,,
2.26E-05,133,133,,
2.29E-05,132,132,,
2.26E-05,133,133,,
2.22E-05,133,133,,
2.37E-05,135,135,,
2.29E-05,137,137,,
2.54E-05,139,139,,
2.26E-05,140,140,,
2.34E-05,140,140,,
2.23E-05,139,139,,
2.23E-05,138,138,,
2.30E-05,137,137,,
2.26E-05,136,136,,
2.28E-05,137,137,,
2.23E-05,131,131,,
2.20E-05,131,131,,
2.36E-05,131,131,,
2.21E-05,131,131,,
2.21E-05,130,130,,
2.20E-05,129,129,,
2.18E-05,125,125,,
2.28E-05,137,137,,
2.94E-05,137,137,,
2.23E-05,135,135,,
2.23E-05,138,138,,
2.23E-05,137,137,,
2.23E-05,136,136,,
2.24E-05,135,135,,
2.24E-05,133,133,,
2.23E-05,132,132,,
2.37E-05,129,129,,
2.22E-05,128,128,,
2.36E-05,128,128,,
2.44E-05,124,124,,
2.19E-05,123,123,,
2.19E-05,119,119,,
2.28E-05,120,120,,
2.16E-05,120,120,,
2.23E-05,120,120,,
2.45E-05,120,120,,
2.17E-05,119,119,,
2.18E-05,118,118,,
2.18E-05,120,120,,
2.20E-05,122,122,,
2.29E-05,127,127,,
5.38E-05,128,128,,
2.62E-05,125,125,,
2.22E-05,125,125,,
2.18E-05,124,124,,
2.19E-05,123,123,,
3.03E-05,137,137,,
2.38E-05,138,138,,
2.34E-05,137,137,,
2.34E-05,135,135,,
3.77E-05,135,135,,
2.33E-05,134,134,,
2.35E-05,135,135,,
2.35E-05,133,133,,
2.29E-05,132,132,,
2.72E-05,134,134,,
2.34E-05,141,141,,
2.33E-05,139,139,,
2.33E-05,137,137,,
3.89E-05,134,134,,
3.15E-05,133,133,,
2.35E-05,132,132,,
2.32E-05,134,134,,
2.32E-05,133,133,,
2.32E-05,136,136,,
2.28E-05,133,133,,
2.30E-05,130,130,,
2.29E-05,129,129,,
2.84E-05,127,127,,
2.34E-05,125,125,,
2.91E-05,123,123,,
2.21E-05,122,122,,
2.18E-05,121,121,,
2.22E-05,121,121,,
2.16E-05,121,121,,
2.18E-05,122,122,,
2.19E-05,121,121,,
2.19E-05,120,120,,
2.27E-05,119,119,,
2.19E-05,119,119,,
2.18E-05,118,118,,
2.21E-05,117,117,,
2.39E-05,117,117,,
2.18E-05,117,117,,
2.20E-05,118,118,,
2.16E-05,115,115,,
2.16E-05,114,114,,
2.16E-05,113,113,,
6.79E-05,112,112,,
2.33E-05,112,112,,
2.24E-05,111,111,,
2.19E-05,110,110,,
2.15E-05,110,110,,
2.15E-05,109,109,,
2.73E-05,109,109,,
2.17E-05,118,118,,
2.19E-05,116,116,,
2.17E-05,115,115,,
2.17E-05,115,115,,
2.19E-05,111,111,,
2.14E-05,111,111,,
2.43E-05,107,107,,
2.40E-05,106,106,,
2.14E-05,105,105,,
2.15E-05,104,104,,
2.15E-05,103,103,,
2.14E-05,109,109,,
2.48E-05,109,109,,
2.19E-05,109,109,,
3.39E-05,110,110,,
2.21E-05,108,108,,
2.16E-05,106,106,,
2.14E-05,106,106,,
2.12E-05,105,105,,
2.28E-05,104,104,,
2.12E-05,101,101,,
2.15E-05,101,101,,
2.16E-05,100,100,,
2.12E-05,99,99,,
2.08E-05,100,100,,
2.09E-05,97,97,,
2.10E-05,97,97,,
2.88E-05,100,100,,
2.80E-05,99,99,,
3.59E-05,97,97,,
3.97E-05,96,96,,
4.19E-05,95,95,,
2.70E-05,93,93,,
2.22E-05,94,94,,
2.23E-05,96,96,,
2.74E-05,100,100,,
2.27E-05,101,101,,
2.24E-05,103,103,,
2.25E-05,103,103,,
2.31E-05,106,106,,
2.22E-05,105,105,,
2.23E-05,103,103,,
2.21E-05,102,102,,
2.22E-05,101,101,,
2.22E-05,105,105,,
2.14E-05,105,105,,
2.16E-05,109,109,,
2.14E-05,109,109,,
2.14E-05,108,108,,
2.12E-05,106,106,,
2.12E-05,103,103,,
2.12E-05,103,103,,
2.12E-05,102,102,,
2.50E-05,94,94,,
2.15E-05,92,92,,
2.09E-05,90,90,,
2.08E-05,90,90,,
2.31E-05,90,90,,
2.14E-05,91,91,,
2.08E-05,89,89,,
2.07E-05,89,89,,
2.16E-05,91,91,,
2.06E-05,87,87,,
2.11E-05,86,86,,
2.06E-05,85,85,,
3.01E-05,86,86,,
2.07E-05,89,89,,
2.07E-05,88,88,,
2.05E-05,86,86,,
2.34E-05,86,86,,
2.08E-05,86,86,,
2.06E-05,86,86,,
2.69E-05,89,89,,
2.10E-05,95,95,,
2.07E-05,91,91,,
2.22E-05,91,91,,
2.15E-05,91,91,,
2.09E-05,90,90,,
2.06E-05,89,89,,
2.13E-05,92,92,,
2.07E-05,91,91,,
2.06E-05,91,91,,
2.08E-05,91,91,,
0.0002978,90,90,,
2.27E-05,89,89,,
2.21E-05,88,88,,
2.14E-05,93,93,,
2.11E-05,92,92,,
2.20E-05,90,90,,
2.07E-05,92,92,,
2.38E-05,97,97,,
2.10E-05,99,99,,
2.13E-05,98,98,,
2.09E-05,97,97,,
2.09E-05,98,98,,
2.34E-05,99,99,,
2.12E-05,98,98,,
2.15E-05,100,100,,
2.29E-05,102,102,,
4.14E-05,103,103,,
2.11E-05,94,94,,
2.09E-05,95,95,,
2.73E-05,96,96,,
2.28E-05,97,97,,
2.13E-05,96,96,,
2.09E-05,98,98,,
2.11E-05,99,99,,
0.0001204,98,98,,
2.80E-05,97,97,,
2.18E-05,96,96,,
2.12E-05,94,94,,
2.08E-05,94,94,,
2.15E-05,92,92,,
2.29E-05,94,94,,
2.48E-05,92,92,,
2.13E-05,91,91,,
3.03E-05,87,87,,
2.07E-05,87,87,,
2.07E-05,88,88,,
3.78E-05,87,87,,
2.98E-05,92,92,,
2.07E-05,94,94,,
2.10E-05,93,93,,
2.15E-05,100,100,,
2.12E-05,101,101,,
2.09E-05,101,101,,
2.16E-05,101,101,,
2.11E-05,100,100,,
2.14E-05,99,99,,
2.12E-05,98,98,,
2.12E-05,103,103,,
4.00E-05,105,105,,
2.28E-05,104,104,,
2.15E-05,106,106,,
2.19E-05,105,105,,
2.14E-05,106,106,,
2.93E-05,107,107,,
2.15E-05,108,108,,
2.20E-05,107,107,,
2.15E-05,105,105,,
2.12E-05,107,107,,
2.54E-05,107,107,,
2.27E-05,110,110,,
2.23E-05,110,110,,
2.15E-05,113,113,,
2.18E-05,115,115,,
2.17E-05,119,119,,
2.41E-05,119,119,,
2.22E-05,121,121,,
2.20E-05,120,120,,
2.84E-05,119,119,,
2.34E-05,114,114,,
2.21E-05,113,113,,
2.17E-05,112,112,,
2.20E-05,113,113,,
2.18E-05,113,113,,
2.24E-05,114,114,,
2.24E-05,120,120,,
2.19E-05,121,121,,
2.20E-05,121,121,,
2.30E-05,121,121,,
2.33E-05,121,121,,
2.29E-05,127,127,,
2.19E-05,128,128,,
2.21E-05,126,126,,
2.23E-05,124,124,,
2.23E-05,122,122,,
2.18E-05,120,120,,
2.19E-05,121,121,,
2.15E-05,122,122,,
2.18E-05,120,120,,
2.74E-05,125,125,,
2.83E-05,130,130,,
2.34E-05,129,129,,
2.33E-05,128,128,,
2.66E-05,127,127,,
2.18E-05,132,132,,
2.22E-05,133,133,,
2.23E-05,133,133,,
2.33E-05,135,135,,
2.26E-05,135,135,,
2.21E-05,135,135,,
2.26E-05,134,134,,
2.31E-05,133,133,,
2.24E-05,132,132,,
2.24E-05,132,132,,
2.24E-05,134,134,,
2.26E-05,136,136,,
2.61E-05,135,135,,
2.23E-05,135,135,,
2.23E-05,138,138,,
2.71E-05,142,142,,
2.26E-05,142,142,,
2.27E-05,142,142,,
2.28E-05,141,141,,
2.28E-05,140,140,,
2.30E-05,141,141,,
2.23E-05,140,140,,
2.50E-05,139,139,,
2.64E-05,141,141,,
2.27E-05,143,143,,
2.29E-05,149,149,,
2.35E-05,146,146,,
2.27E-05,142,142,,
2.26E-05,141,141,,
2.25E-05,144,144,,
2.26E-05,143,143,,
2.26E-05,143,143,,
2.27E-05,146,146,,
2.28E-05,146,146,,
2.57E-05,143,143,,
2.39E-05,142,142,,
2.62E-05,143,143,,
2.29E-05,145,145,,
2.25E-05,142,142,,
2.25E-05,145,145,,
2.25E-05,144,144,,
2.24E-05,142,142,,
2.65E-05,141,141,,
3.45E-05,141,141,,
2.27E-05,140,140,,
2.26E-05,138,138,,
2.27E-05,143,143,,
2.28E-05,143,143,,
2.49E-05,139,139,,
2.33E-05,139,139,,
2.35E-05,138,138,,
2.88E-05,136,136,,
2.33E-05,136,136,,
3.69E-05,137,137,,
2.99E-05,139,139,,
2.26E-05,137,137,,
2.24E-05,135,135,,
3.56E-05,135,135,,
8.32E-05,134,134,,
5.20E-05,134,134,,
4.66E-05,133,133,,
3.39E-05,136,136,,
3.63E-05,137,137,,
3.19E-05,136,136,,
4.00E-05,137,137,,
4.09E-05,137,137,,
4.69E-05,136,136,,
4.17E-05,134,134,,
4.19E-05,133,133,,
3.69E-05,132,132,,
3.38E-05,132,132,,
4.13E-05,130,130,,
3.85E-05,127,127,,
3.92E-05,128,128,,
2.28E-05,125,125,,
2.96E-05,121,121,,
2.96E-05,119,119,,
2.26E-05,117,117,,
2.25E-05,121,121,,
2.26E-05,121,121,,
2.30E-05,121,121,,
2.29E-05,119,119,,
2.31E-05,117,117,,
2.36E-05,119,119,,
2.27E-05,120,120,,
2.36E-05,119,119,,
2.25E-05,119,119,,
2.26E-05,123,123,,
2.24E-05,123,123,,
2.20E-05,124,124,,
2.19E-05,127,127,,
2.36E-05,131,131,,
2.23E-05,130,130,,
2.21E-05,129,129,,
2.26E-05,128,128,,
2.25E-05,127,127,,
3.25E-05,127,127,,
2.20E-05,126,126,,
2.18E-05,125,125,,
2.26E-05,125,125,,
2.26E-05,127,127,,
2.19E-05,126,126,,
2.30E-05,123,123,,
3.06E-05,124,124,,
2.20E-05,121,121,,
2.17E-05,119,119,,
2.19E-05,120,120,,
2.72E-05,118,118,,
2.20E-05,119,119,,
3.84E-05,123,123,,
2.38E-05,120,120,,
2.21E-05,118,118,,
2.17E-05,117,117,,
2.17E-05,117,117,,
2.17E-05,120,120,,
2.51E-05,124,124,,
2.63E-05,122,122,,
2.22E-05,121,121,,
2.22E-05,120,120,,
2.20E-05,120,120,,
2.18E-05,117,117,,
2.16E-05,116,116,,
2.19E-05,116,116,,
2.21E-05,118,118,,
2.35E-05,115,115,,
2.16E-05,114,114,,
2.16E-05,113,113,,
2.16E-05,112,112,,
2.23E-05,111,111,,
2.17E-05,109,109,,
2.17E-05,111,111,,
2.97E-05,111,111,,
2.34E-05,110,110,,
2.36E-05,110,110,,
2.16E-05,111,111,,
2.13E-05,110,110,,
2.13E-05,109,109,,
2.16E-05,108,108,,
2.17E-05,106,106,,
2.15E-05,105,105,,
2.33E-05,102,102,,
2.14E-05,100,100,,
2.11E-05,102,102,,
2.64E-05,103,103,,
2.79E-05,97,97,,
2.11E-05,100,100,,
2.15E-05,105,105,,
2.12E-05,100,100,,
2.10E-05,99,99,,
2.24E-05,95,95,,
2.40E-05,94,94,,
2.17E-05,94,94,,
2.89E-05,90,90,,
2.06E-05,86,86,,
2.11E-05,95,95,,
2.09E-05,94,94,,
2.06E-05,92,92,,
2.11E-05,94,94,,
2.26E-05,93,93,,
2.30E-05,90,90,,
2.87E-05,89,89,,
2.13E-05,88,88,,
2.13E-05,87,87,,
2.06E-05,89,89,,
2.09E-05,89,89,,
2.07E-05,88,88,,
2.07E-05,87,87,,
2.08E-05,86,86,,
2.06E-05,85,85,,
2.05E-05,83,83,,
2.08E-05,84,84,,
2.05E-05,83,83,,
2.81E-05,83,83,,
2.07E-05,80,80,,
2.06E-05,78,78,,
2.12E-05,78,78,,
2.09E-05,77,77,,
2.02E-05,76,76,,
2.06E-05,74,74,,
2.72E-05,74,74,,
2.59E-05,75,75,,
2.05E-05,78,78,,
2.04E-05,77,77,,
2.04E-05,77,77,,
2.24E-05,76,76,,
2.22E-05,78,78,,
2.05E-05,78,78,,
2.08E-05,75,75,,
2.63E-05,79,79,,
2.04E-05,82,82,,
2.06E-05,82,82,,
2.33E-05,82,82,,
6.17E-05,85,85,,
3.20E-05,85,85,,
2.07E-05,88,88,,
2.04E-05,86,86,,
2.23E-05,86,86,,
2.05E-05,88,88,,
2.07E-05,86,86,,
2.07E-05,85,85,,
2.07E-05,84,84,,
2.15E-05,85,85,,
2.09E-05,84,84,,
2.08E-05,83,83,,
2.79E-05,85,85,,
2.07E-05,84,84,,
2.05E-05,85,85,,
2.06E-05,86,86,,
2.09E-05,87,87,,
2.35E-05,92,92,,
2.54E-05,94,94,,
2.18E-05,97,97,,
3.03E-05,97,97,,
2.48E-05,101,101,,
2.22E-05,100,100,,
2.21E-05,99,99,,
3.46E-05,93,93,,
3.31E-05,92,92,,
2.79E-05,90,90,,
2.31E-05,97,97,,
2.13E-05,98,98,,
2.10E-05,98,98,,
2.26E-05,96,96,,
2.09E-05,95,95,,
2.16E-05,94,94,,
2.08E-05,91,91,,
2.07E-05,91,91,,
2.09E-05,91,91,,
2.13E-05,85,85,,
2.07E-05,85,85,,
2.06E-05,83,83,,
2.05E-05,82,82,,
2.06E-05,81,81,,
2.08E-05,83,83,,
2.07E-05,85,85,,
2.07E-05,90,90,,
2.99E-05,89,89,,
2.50E-05,88,88,,
2.10E-05,85,85,,
2.13E-05,89,89,,
2.23E-05,89,89,,
2.15E-05,86,86,,
2.07E-05,86,86,,
2.04E-05,85,85,,
2.07E-05,82,82,,
2.04E-05,81,81,,
2.06E-05,79,79,,
2.22E-05,78,78,,
2.06E-05,77,77,,
2.03E-05,74,74,,
2.13E-05,74,74,,
2.03E-05,74,74,,
2.10E-05,74,74,,
2.04E-05,73,73,,
2.03E-05,72,72,,
2.00E-05,72,72,,
2.00E-05,66,66,,
2.12E-05,69,69,,
2.20E-05,71,71,,
2.07E-05,71,71,,
2.02E-05,72,72,,
2.01E-05,72,72,,
2.17E-05,73,73,,
2.14E-05,86,86,,
2.05E-05,88,88,,
2.11E-05,89,89,,
2.07E-05,90,90,,
2.10E-05,88,88,,
2.10E-05,87,87,,
2.05E-05,86,86,,
3.67E-05,87,87,,
2.55E-05,85,85,,
2.28E-05,85,85,,
2.22E-05,84,84,,
2.16E-05,83,83,,
2.15E-05,82,82,,
2.17E-05,80,80,,
2.22E-05,81,81,,
2.15E-05,80,80,,
3.84E-05,79,79,,
2.23E-05,81,81,,
2.15E-05,79,79,,
2.19E-05,84,84,,
2.13E-05,83,83,,
2.45E-05,85,85,,
2.34E-05,84,84,,
2.17E-05,86,86,,
2.15E-05,85,85,,
3.79E-05,87,87,,
2.21E-05,87,87,,
2.18E-05,86,86,,
2.30E-05,88,88,,
2.07E-05,86,86,,
2.05E-05,85,85,,
2.04E-05,79,79,,
2.28E-05,75,75,,
2.83E-05,74,74,,
2.19E-05,74,74,,
2.02E-05,74,74,,
2.02E-05,74,74,,
2.05E-05,76,76,,
2.19E-05,79,79,,
2.63E-05,78,78,,
2.01E-05,76,76,,
2.02E-05,74,74,,
2.05E-05,77,77,,
2.02E-05,76,76,,
2.03E-05,76,76,,
2.02E-05,77,77,,
2.07E-05,80,80,,
2.07E-05,83,83,,
2.04E-05,82,82,,
2.21E-05,82,82,,
2.07E-05,85,85,,
2.09E-05,84,84,,
2.05E-05,80,80,,
2.00E-05,80,80,,
2.74E-05,79,79,,
2.05E-05,79,79,,
2.07E-05,80,80,,
2.06E-05,77,77,,
2.01E-05,77,77,,
2.04E-05,76,76,,
2.04E-05,74,74,,
2.78E-05,73,73,,
2.06E-05,72,72,,
2.03E-05,79,79,,
2.03E-05,80,80,,
2.08E-05,80,80,,
2.05E-05,80,80,,
2.70E-05,80,80,,
2.15E-05,79,79,,
3.64E-05,79,79,,
3.15E-05,78,78,,
3.42E-05,78,78,,
3.56E-05,77,77,,
2.27E-05,78,78,,
2.25E-05,79,79,,
2.13E-05,76,76,,
2.13E-05,76,76,,
2.12E-05,77,77,,
4.15E-05,74,74,,
2.04E-05,70,70,,
2.01E-05,68,68,,
2.01E-05,72,72,,
2.22E-05,77,77,,
2.06E-05,75,75,,
2.02E-05,74,74,,
2.10E-05,74,74,,
2.16E-05,77,77,,
2.15E-05,73,73,,
2.04E-05,73,73,,
2.03E-05,73,73,,
2.03E-05,75,75,,
2.04E-05,78,78,,
2.06E-05,79,79,,
2.02E-05,76,76,,
2.02E-05,76,76,,
2.43E-05,76,76,,
2.03E-05,77,77,,
2.03E-05,79,79,,
2.99E-05,81,81,,
2.12E-05,83,83,,
2.05E-05,82,82,,
2.06E-05,82,82,,
2.30E-05,84,84,,
2.08E-05,83,83,,
2.07E-05,84,84,,
2.09E-05,89,89,,
2.07E-05,88,88,,
2.92E-05,88,88,,
2.15E-05,87,87,,
2.07E-05,86,86,,
2.08E-05,84,84,,
2.16E-05,87,87,,
2.08E-05,87,87,,
2.18E-05,92,92,,
2.24E-05,90,90,,
2.15E-05,90,90,,
2.35E-05,90,90,,
2.34E-05,88,88,,
2.98E-05,89,89,,
2.04E-05,88,88,,
2.03E-05,86,86,,
2.05E-05,85,85,,
2.10E-05,88,88,,
3.95E-05,88,88,,
2.07E-05,88,88,,
2.07E-05,87,87,,
2.43E-05,85,85,,
2.06E-05,88,88,,
2.10E-05,88,88,,
2.17E-05,86,86,,
2.08E-05,83,83,,
2.09E-05,82,82,,
2.06E-05,83,83,,
2.33E-05,85,85,,
2.91E-05,84,84,,
2.13E-05,84,84,,
2.06E-05,84,84,,
2.03E-05,83,83,,
2.90E-05,83,83,,
2.13E-05,83,83,,
2.07E-05,83,83,,
2.36E-05,98,98,,
2.10E-05,97,97,,
2.12E-05,100,100,,
2.10E-05,100,100,,
2.10E-05,99,99,,
3.39E-05,102,102,,
2.15E-05,100,100,,
2.32E-05,99,99,,
2.12E-05,98,98,,
2.08E-05,96,96,,
2.43E-05,104,104,,
2.11E-05,103,103,,
2.12E-05,101,101,,
2.39E-05,103,103,,
2.13E-05,103,103,,
2.12E-05,103,103,,
2.13E-05,102,102,,
2.11E-05,105,105,,
2.13E-05,108,108,,
2.14E-05,109,109,,
2.11E-05,108,108,,
2.13E-05,107,107,,
2.33E-05,107,107,,
2.16E-05,106,106,,
2.14E-05,105,105,,
2.28E-05,104,104,,
2.33E-05,111,111,,
2.14E-05,109,109,,
2.15E-05,113,113,,
2.16E-05,114,114,,
2.12E-05,112,112,,
2.15E-05,111,111,,
2.16E-05,112,112,,
2.15E-05,111,111,,
3.48E-05,110,110,,
3.10E-05,108,108,,
2.48E-05,110,110,,
2.26E-05,115,115,,
2.28E-05,116,116,,
3.86E-05,118,118,,
3.92E-05,115,115,,
2.49E-05,114,114,,
2.37E-05,113,113,,
2.30E-05,110,110,,
2.25E-05,108,108,,
2.24E-05,107,107,,
2.26E-05,109,109,,
2.25E-05,108,108,,
2.89E-05,106,106,,
2.97E-05,109,109,,
2.44E-05,107,107,,
3.46E-05,104,104,,
2.22E-05,103,103,,
2.19E-05,102,102,,
2.14E-05,108,108,,
2.11E-05,106,106,,
2.12E-05,104,104,,
2.12E-05,104,104,,
