cas operacie,index prvku,dlzka zoznamu,,,
1.85E-05,21,73,,,
1.99E-05,62,73,,,
1.87E-05,21,75,,,
2.30E-05,71,73,,,
2.05E-05,72,78,,,
2.08E-05,45,80,,,
1.98E-05,53,80,,,
1.85E-05,22,83,,,
1.96E-05,58,82,,,
1.01E-05,0,85,,,
1.80E-05,8,83,,,
1.90E-05,39,82,,,
1.96E-05,57,81,,,
2.06E-05,76,81,,,
2.25E-05,1,80,,,
1.98E-05,52,80,,,
1.94E-05,51,80,,,
2.00E-05,57,79,,,
2.53E-05,27,78,,,
1.91E-05,24,76,,,
1.96E-05,52,75,,,
1.86E-05,19,75,,,
1.98E-05,21,76,,,
1.87E-05,18,81,,,
2.52E-05,75,85,,,
2.00E-05,64,89,,,
2.01E-05,60,89,,,
1.76E-05,2,88,,,
2.05E-05,77,87,,,
1.95E-05,51,87,,,
2.43E-05,18,92,,,
1.99E-05,67,96,,,
1.89E-05,39,95,,,
2.85E-05,18,93,,,
2.99E-05,68,90,,,
2.50E-05,58,91,,,
2.68E-05,54,90,,,
2.08E-05,75,89,,,
2.05E-05,79,87,,,
1.89E-05,31,84,,,
1.99E-05,70,82,,,
1.87E-05,32,80,,,
1.99E-05,66,81,,,
2.02E-05,55,83,,,
2.03E-05,61,81,,,
2.07E-05,78,83,,,
1.92E-05,41,81,,,
1.89E-05,33,80,,,
1.80E-05,14,81,,,
1.94E-05,45,82,,,
2.59E-05,59,82,,,
2.22E-05,50,82,,,
1.84E-05,6,81,,,
1.86E-05,20,82,,,
1.92E-05,38,85,,,
1.92E-05,34,83,,,
1.83E-05,6,83,,,
2.53E-05,39,78,,,
1.80E-05,6,74,,,
1.81E-05,16,74,,,
2.01E-05,56,75,,,
1.81E-05,4,74,,,
2.59E-05,55,73,,,
2.01E-05,70,76,,,
1.99E-05,47,78,,,
1.85E-05,22,77,,,
1.90E-05,35,76,,,
2.06E-05,20,80,,,
1.91E-05,2,79,,,
1.96E-05,21,83,,,
1.91E-05,11,82,,,
2.04E-05,53,83,,,
2.31E-05,21,85,,,
2.10E-05,54,84,,,
2.09E-05,66,83,,,
2.07E-05,15,81,,,
7.27E-05,26,80,,,
1.91E-05,16,83,,,
2.02E-05,45,82,,,
1.96E-05,27,83,,,
2.07E-05,53,92,,,
2.02E-05,52,90,,,
1.92E-05,5,89,,,
2.12E-05,61,92,,,
2.12E-05,72,91,,,
2.05E-05,75,91,,,
1.81E-05,11,90,,,
1.82E-05,2,93,,,
2.38E-05,22,93,,,
2.67E-05,90,95,,,
1.95E-05,53,93,,,
1.95E-05,55,93,,,
1.90E-05,38,92,,,
1.88E-05,38,95,,,
2.00E-05,73,93,,,
2.13E-05,52,92,,,
1.83E-05,19,97,,,
1.92E-05,39,95,,,
1.79E-05,2,94,,,
1.86E-05,24,95,,,
3.02E-05,6,97,,,
2.99E-05,63,98,,,
2.13E-05,83,92,,,
1.90E-05,12,95,,,
2.07E-05,86,97,,,
2.00E-05,71,94,,,
1.88E-05,28,97,,,
2.03E-05,73,97,,,
2.44E-05,64,99,,,
3.53E-05,48,102,,,
2.08E-05,51,107,,,
1.86E-05,15,106,,,
1.91E-05,38,108,,,
1.93E-05,43,108,,,
1.88E-05,29,107,,,
1.84E-05,20,108,,,
1.83E-05,18,108,,,
1.87E-05,6,108,,,
2.54E-05,1,108,,,
2.15E-05,13,106,,,
1.83E-05,14,104,,,
1.91E-05,41,105,,,
1.87E-05,26,104,,,
2.05E-05,82,100,,,
2.03E-05,76,99,,,
2.07E-05,86,101,,,
2.05E-05,70,101,,,
1.87E-05,32,101,,,
2.28E-05,81,99,,,
1.04E-05,0,103,,,
2.02E-05,63,103,,,
2.10E-05,99,102,,,
2.12E-05,99,100,,,
1.86E-05,24,101,,,
1.95E-05,50,101,,,
1.87E-05,31,99,,,
1.83E-05,19,99,,,
1.94E-05,58,98,,,
2.02E-05,69,99,,,
1.82E-05,12,96,,,
1.92E-05,46,99,,,
1.89E-05,21,96,,,
1.97E-05,53,95,,,
2.75E-05,55,94,,,
