cas operacie,vybrane cislo,velkost frontu,,,
4.00E-07,24,5714,,,
3.00E-07,28,5713,,,
4.00E-07,17,5712,,,
3.00E-07,26,5711,,,
3.00E-07,8,5716,,,
4.00E-07,33,5715,,,
4.00E-07,44,5715,,,
3.00E-07,29,5715,,,
4.00E-07,9,5718,,,
4.00E-07,17,5717,,,
3.00E-07,30,5718,,,
3.00E-07,23,5718,,,
4.00E-07,5,5717,,,
3.00E-07,50,5719,,,
3.00E-07,49,5718,,,
3.00E-07,8,5719,,,
3.00E-07,35,5728,,,
4.00E-07,50,5729,,,
4.00E-07,22,5729,,,
4.00E-07,18,5732,,,
3.00E-07,16,5734,,,
5.00E-07,19,5733,,,
3.00E-07,37,5735,,,
3.00E-07,6,5734,,,
4.00E-07,33,5736,,,
3.00E-07,45,5735,,,
4.00E-07,14,5737,,,
4.00E-07,12,5738,,,
3.00E-07,2,5738,,,
3.00E-07,42,5737,,,
3.00E-07,46,5738,,,
4.00E-07,19,5738,,,
3.00E-07,11,5737,,,
3.00E-07,39,5737,,,
4.00E-07,24,5736,,,
4.00E-07,2,5736,,,
3.00E-07,14,5735,,,
4.00E-07,18,5735,,,
3.00E-07,30,5735,,,
4.00E-07,16,5734,,,
4.00E-07,11,5742,,,
4.00E-07,6,5741,,,
3.00E-07,40,5741,,,
4.00E-07,6,5741,,,
3.00E-07,47,5744,,,
3.00E-07,4,5745,,,
3.00E-07,38,5745,,,
4.00E-07,11,5745,,,
3.00E-07,42,5744,,,
3.00E-07,26,5744,,,
3.00E-07,27,5743,,,
4.00E-07,4,5744,,,
4.00E-07,30,5751,,,
4.00E-07,15,5750,,,
4.00E-07,7,5749,,,
3.00E-07,21,5752,,,
3.00E-07,27,5752,,,
3.00E-07,36,5751,,,
3.00E-07,6,5751,,,
4.00E-07,24,5756,,,
4.00E-07,50,5759,,,
4.00E-07,7,5761,,,
4.00E-07,3,5760,,,
3.00E-07,21,5760,,,
4.00E-07,49,5759,,,
5.00E-07,12,5759,,,
3.00E-07,28,5758,,,
3.00E-07,8,5758,,,
4.00E-07,49,5758,,,
3.00E-07,6,5760,,,
3.00E-07,22,5762,,,
3.00E-07,37,5763,,,
4.00E-07,9,5763,,,
2.00E-07,35,5764,,,
3.00E-07,3,5764,,,
3.00E-07,32,5765,,,
4.00E-07,37,5770,,,
3.00E-07,49,5775,,,
3.00E-07,16,5774,,,
4.00E-07,30,5773,,,
4.00E-07,38,5774,,,
4.00E-07,1,5776,,,
3.00E-07,45,5776,,,
2.00E-07,11,5776,,,
3.00E-07,4,5786,,,
3.00E-07,31,5788,,,
3.00E-07,14,5788,,,
2.00E-07,25,5787,,,
3.00E-07,45,5786,,,
4.00E-07,22,5785,,,
3.00E-07,41,5784,,,
3.00E-07,50,5784,,,
4.00E-07,6,5783,,,
4.00E-07,3,5788,,,
3.00E-07,2,5788,,,
4.00E-07,5,5788,,,
4.00E-07,37,5787,,,
4.00E-07,21,5793,,,
3.00E-07,1,5792,,,
4.00E-07,42,5792,,,
4.00E-07,6,5793,,,
3.00E-07,41,5794,,,
3.00E-07,42,5794,,,
3.00E-07,14,5795,,,
4.00E-07,17,5795,,,
4.00E-07,27,5795,,,
3.00E-07,47,5795,,,
3.00E-07,24,5794,,,
4.00E-07,9,5799,,,
3.00E-07,31,5799,,,
4.00E-07,20,5801,,,
4.00E-07,3,5801,,,
4.00E-07,48,5801,,,
3.00E-07,5,5807,,,
3.00E-07,17,5806,,,
3.00E-07,36,5806,,,
3.00E-07,32,5806,,,
4.00E-07,24,5811,,,
4.00E-07,33,5810,,,
3.00E-07,34,5810,,,
3.00E-07,11,5809,,,
3.00E-07,50,5809,,,
3.00E-07,2,5808,,,
5.00E-07,47,5810,,,
3.00E-07,19,5810,,,
3.00E-07,5,5810,,,
3.00E-07,13,5810,,,
3.00E-07,15,5810,,,
3.00E-07,6,5809,,,
3.00E-07,32,5811,,,
3.00E-07,36,5813,,,
3.00E-07,4,5819,,,
3.00E-07,27,5823,,,
3.00E-07,21,5828,,,
3.00E-07,14,5828,,,
3.00E-07,21,5833,,,
4.00E-07,15,5832,,,
3.00E-07,17,5834,,,
3.00E-07,17,5837,,,
3.00E-07,50,5839,,,
3.00E-07,10,5838,,,
3.00E-07,14,5839,,,
3.00E-07,44,5843,,,
3.00E-07,25,5842,,,
3.00E-07,31,5845,,,
3.00E-07,23,5845,,,
3.00E-07,24,5844,,,
3.00E-07,49,5843,,,
3.00E-07,42,5843,,,
3.00E-07,40,5842,,,
3.00E-07,5,5844,,,
3.00E-07,17,5843,,,
3.00E-07,10,5842,,,
3.00E-07,39,5842,,,
4.00E-07,7,5847,,,
3.00E-07,41,5846,,,
3.00E-07,33,5847,,,
3.00E-07,41,5848,,,
3.00E-07,34,5847,,,
3.00E-07,41,5846,,,
3.00E-07,44,5849,,,
3.00E-07,33,5850,,,
3.00E-07,25,5849,,,
3.00E-07,3,5848,,,
3.00E-07,26,5853,,,
4.00E-07,9,5853,,,
3.00E-07,40,5854,,,
2.00E-07,23,5860,,,
3.00E-07,30,5860,,,
3.00E-07,5,5859,,,
4.00E-07,46,5862,,,
3.00E-07,42,5862,,,
3.00E-07,42,5861,,,
3.00E-07,33,5861,,,
3.00E-07,31,5864,,,
3.00E-07,14,5865,,,
3.00E-07,3,5865,,,
4.00E-07,37,5866,,,
3.00E-07,9,5866,,,
3.00E-07,4,5873,,,
3.00E-07,50,5872,,,
3.00E-07,5,5871,,,
3.00E-07,44,5874,,,
3.00E-07,48,5874,,,
4.00E-07,15,5885,,,
3.00E-07,28,5885,,,
4.00E-07,49,5885,,,
3.00E-07,45,5885,,,
3.00E-07,14,5884,,,
3.00E-07,39,5883,,,
3.00E-07,48,5884,,,
3.00E-07,33,5885,,,
3.00E-07,7,5885,,,
3.00E-07,5,5885,,,
3.00E-07,27,5884,,,
3.00E-07,39,5884,,,
3.00E-07,36,5883,,,
4.00E-07,38,5882,,,
2.00E-07,27,5882,,,
3.00E-07,10,5882,,,
3.00E-07,5,5881,,,
3.00E-07,16,5880,,,
3.00E-07,2,5884,,,
3.00E-07,23,5885,,,
4.00E-07,13,5890,,,
3.00E-07,20,5889,,,
3.00E-07,20,5890,,,
3.00E-07,5,5889,,,
2.00E-07,47,5891,,,
4.00E-07,28,5892,,,
3.00E-07,34,5891,,,
3.00E-07,10,5893,,,
3.00E-07,14,5892,,,
3.00E-07,43,5900,,,
3.00E-07,7,5900,,,
3.00E-07,16,5899,,,
3.00E-07,39,5899,,,
3.00E-07,13,5898,,,
3.00E-07,14,5897,,,
3.00E-07,46,5896,,,
3.00E-07,36,5895,,,
3.00E-07,45,5895,,,
3.00E-07,3,5895,,,
3.00E-07,21,5894,,,
4.00E-07,20,5894,,,
3.00E-07,19,5893,,,
3.00E-07,4,5893,,,
3.00E-07,50,5892,,,
3.00E-07,22,5893,,,
3.00E-07,36,5895,,,
3.00E-07,37,5894,,,
3.00E-07,42,5894,,,
3.00E-07,32,5897,,,
3.00E-07,28,5896,,,
3.00E-07,46,5895,,,
3.00E-07,18,5894,,,
3.00E-07,19,5893,,,
4.00E-07,32,5893,,,
3.00E-07,9,5895,,,
3.00E-07,34,5894,,,
3.00E-07,22,5893,,,
3.00E-07,32,5896,,,
3.00E-07,7,5895,,,
7.00E-07,36,5894,,,
4.00E-07,24,5894,,,
3.00E-07,43,5893,,,
4.00E-07,36,5892,,,
4.00E-07,3,5893,,,
4.00E-07,50,5892,,,
3.00E-07,28,5892,,,
3.00E-07,37,5893,,,
2.00E-07,40,5892,,,
3.00E-07,28,5891,,,
3.00E-07,20,5890,,,
2.00E-07,22,5890,,,
3.00E-07,22,5889,,,
3.00E-07,14,5889,,,
3.00E-07,44,5888,,,
2.10E-06,11,5890,,,
3.00E-07,36,5890,,,
3.00E-07,14,5889,,,
3.00E-07,33,5888,,,
3.00E-07,23,5891,,,
3.00E-07,11,5890,,,
3.00E-07,2,5896,,,
4.00E-07,6,5895,,,
4.00E-07,6,5903,,,
9.00E-07,10,5902,,,
3.00E-07,28,5904,,,
3.00E-07,39,5905,,,
3.00E-07,20,5906,,,
3.00E-07,2,5905,,,
3.00E-07,37,5906,,,
3.00E-07,30,5906,,,
3.00E-07,42,5905,,,
4.00E-07,42,5909,,,
4.00E-07,47,5909,,,
4.00E-07,24,5911,,,
3.00E-07,31,5910,,,
4.00E-07,41,5910,,,
3.00E-07,37,5911,,,
3.00E-07,27,5910,,,
4.00E-07,24,5913,,,
4.00E-07,44,5912,,,
4.00E-07,26,5911,,,
3.00E-07,21,5914,,,
4.00E-07,16,5913,,,
4.00E-07,9,5912,,,
4.00E-07,36,5918,,,
4.00E-07,22,5918,,,
4.00E-07,29,5917,,,
3.00E-07,41,5917,,,
4.00E-07,15,5916,,,
4.00E-07,34,5916,,,
4.00E-07,6,5916,,,
3.00E-07,5,5915,,,
5.00E-07,15,5920,,,
4.00E-07,17,5924,,,
4.00E-07,11,5923,,,
4.00E-07,6,5922,,,
4.00E-07,4,5922,,,
3.00E-07,13,5921,,,
4.00E-07,30,5920,,,
4.00E-07,32,5919,,,
4.00E-07,16,5919,,,
4.00E-07,6,5920,,,
4.00E-07,16,5920,,,
4.00E-07,32,5919,,,
3.00E-07,8,5920,,,
3.00E-07,1,5919,,,
4.00E-07,5,5922,,,
4.00E-07,20,5922,,,
4.00E-07,27,5921,,,
3.00E-07,9,5923,,,
4.00E-07,15,5925,,,
3.00E-07,33,5924,,,
2.00E-07,43,5924,,,
4.00E-07,4,5924,,,
4.00E-07,41,5924,,,
4.00E-07,25,5924,,,
3.00E-07,46,5925,,,
3.00E-07,6,5924,,,
4.00E-07,50,5923,,,
3.00E-07,21,5922,,,
4.00E-07,42,5925,,,
4.00E-07,14,5924,,,
4.00E-07,42,5923,,,
4.00E-07,47,5925,,,
3.00E-07,21,5929,,,
4.00E-07,42,5929,,,
4.00E-07,10,5928,,,
3.00E-07,13,5929,,,
4.00E-07,1,5931,,,
4.00E-07,25,5933,,,
4.00E-07,35,5932,,,
3.00E-07,50,5931,,,
4.00E-07,12,5933,,,
3.00E-07,30,5933,,,
4.00E-07,16,5933,,,
3.00E-07,18,5936,,,
4.00E-07,34,5939,,,
4.00E-07,1,5938,,,
4.00E-07,38,5937,,,
3.00E-07,3,5936,,,
3.00E-07,8,5938,,,
4.00E-07,8,5939,,,
3.00E-07,4,5939,,,
3.00E-07,5,5938,,,
4.00E-07,34,5938,,,
3.00E-07,34,5940,,,
4.00E-07,48,5951,,,
4.00E-07,33,5954,,,
3.00E-07,39,5958,,,
4.00E-07,10,5957,,,
3.00E-07,16,5958,,,
3.00E-07,39,5957,,,
3.00E-07,2,5956,,,
3.00E-07,32,5958,,,
5.00E-07,22,5960,,,
4.00E-07,17,5960,,,
3.00E-07,50,5960,,,
4.00E-07,36,5959,,,
4.00E-07,37,5958,,,
4.00E-07,32,5965,,,
4.00E-07,45,5968,,,
3.00E-07,25,5967,,,
4.00E-07,42,5971,,,
3.00E-07,24,5970,,,
3.00E-07,50,5970,,,
4.00E-07,15,5970,,,
4.00E-07,46,5971,,,
4.00E-07,8,5970,,,
4.00E-07,27,5970,,,
4.00E-07,2,5970,,,
6.00E-07,26,5971,,,
3.00E-07,9,5971,,,
3.00E-07,2,5970,,,
4.00E-07,5,5969,,,
4.00E-07,49,5968,,,
4.00E-07,11,5967,,,
3.00E-07,38,5966,,,
4.00E-07,11,5968,,,
4.00E-07,7,5969,,,
3.00E-07,44,5968,,,
4.00E-07,13,5969,,,
4.00E-07,15,5968,,,
4.00E-07,50,5969,,,
3.00E-07,31,5975,,,
3.00E-07,6,5977,,,
2.00E-07,19,5978,,,
3.00E-07,43,5978,,,
3.00E-07,45,5979,,,
4.00E-07,48,5978,,,
3.00E-07,23,5978,,,
3.00E-07,33,5977,,,
3.00E-07,6,5978,,,
3.00E-07,9,5977,,,
3.00E-07,48,5976,,,
3.00E-07,3,5977,,,
3.00E-07,2,5981,,,
3.00E-07,27,5980,,,
3.00E-07,33,5981,,,
4.00E-07,7,5983,,,
3.00E-07,49,5984,,,
3.00E-07,20,5987,,,
4.00E-07,31,5988,,,
3.00E-07,49,5987,,,
3.00E-07,20,5986,,,
3.00E-07,48,5989,,,
3.00E-07,6,5990,,,
3.00E-07,3,5990,,,
3.00E-07,34,5990,,,
3.00E-07,12,5989,,,
3.00E-07,19,5991,,,
4.00E-07,5,5991,,,
3.00E-07,4,5990,,,
3.00E-07,22,5989,,,
3.00E-07,14,5989,,,
4.00E-07,37,5994,,,
3.00E-07,6,5995,,,
3.00E-07,19,5995,,,
4.00E-07,48,5994,,,
4.00E-07,49,5993,,,
4.00E-07,23,5995,,,
4.00E-07,20,5994,,,
3.00E-07,21,5994,,,
3.00E-07,14,5996,,,
3.00E-07,24,5998,,,
3.00E-07,32,6001,,,
3.00E-07,46,6002,,,
3.00E-07,17,6001,,,
3.00E-07,1,6002,,,
4.00E-07,6,6001,,,
4.00E-07,39,6000,,,
3.00E-07,1,6001,,,
4.00E-07,12,6000,,,
3.00E-07,30,6001,,,
4.00E-07,36,6002,,,
3.00E-07,45,6001,,,
4.00E-07,5,6001,,,
3.00E-07,17,6001,,,
4.00E-07,41,6000,,,
3.00E-07,1,6000,,,
4.00E-07,39,5999,,,
4.00E-07,35,6000,,,
3.00E-07,18,6002,,,
4.00E-07,17,6001,,,
4.00E-07,39,6002,,,
4.00E-07,4,6004,,,
4.00E-07,38,6003,,,
4.00E-07,47,6005,,,
4.00E-07,36,6004,,,
4.00E-07,9,6006,,,
3.00E-07,5,6005,,,
3.00E-07,38,6004,,,
3.00E-07,7,6004,,,
4.00E-07,1,6004,,,
4.00E-07,4,6005,,,
4.00E-07,20,6005,,,
4.00E-07,38,6006,,,
4.00E-07,9,6005,,,
4.00E-07,18,6010,,,
3.00E-07,16,6012,,,
4.00E-07,3,6015,,,
3.00E-07,4,6014,,,
3.00E-07,3,6014,,,
4.00E-07,27,6013,,,
4.00E-07,39,6015,,,
4.00E-07,21,6015,,,
4.00E-07,14,6014,,,
4.00E-07,18,6013,,,
5.00E-07,30,6016,,,
4.00E-07,50,6015,,,
4.00E-07,14,6016,,,
4.00E-07,20,6015,,,
3.00E-07,35,6015,,,
0.0041457,41,6015,,,
5.00E-07,41,6021,,,
3.00E-07,21,6021,,,
3.00E-07,5,6021,,,
3.00E-07,34,6020,,,
3.00E-07,36,6020,,,
3.00E-07,43,6020,,,
3.00E-07,2,6019,,,
3.00E-07,13,6018,,,
3.00E-07,30,6017,,,
4.00E-07,50,6017,,,
3.00E-07,19,6017,,,
3.00E-07,48,6017,,,
3.00E-07,38,6016,,,
3.00E-07,36,6015,,,
3.00E-07,16,6018,,,
3.00E-07,27,6019,,,
3.00E-07,4,6020,,,
4.00E-07,32,6019,,,
3.00E-07,25,6023,,,
2.00E-07,37,6026,,,
3.00E-07,4,6029,,,
3.00E-07,40,6036,,,
4.00E-07,47,6035,,,
4.00E-07,3,6034,,,
3.00E-07,31,6033,,,
3.00E-07,22,6035,,,
3.00E-07,20,6036,,,
2.00E-07,29,6038,,,
2.00E-07,37,6037,,,
3.00E-07,31,6036,,,
2.00E-07,43,6038,,,
3.00E-07,1,6037,,,
3.00E-07,17,6036,,,
3.00E-07,2,6035,,,
3.00E-07,49,6037,,,
3.00E-07,30,6039,,,
3.00E-07,28,6040,,,
3.00E-07,14,6039,,,
3.00E-07,4,6040,,,
3.00E-07,37,6039,,,
3.00E-07,4,6038,,,
3.00E-07,8,6038,,,
3.00E-07,33,6039,,,
4.00E-07,46,6039,,,
9.00E-07,6,6044,,,
3.00E-07,49,6043,,,
4.00E-07,15,6043,,,
4.00E-07,6,6042,,,
1.00E-06,25,6045,,,
3.00E-07,27,6046,,,
3.00E-07,24,6045,,,
3.00E-07,8,6045,,,
3.00E-07,48,6046,,,
2.00E-07,3,6045,,,
3.00E-07,31,6044,,,
3.00E-07,16,6046,,,
3.00E-07,44,6048,,,
3.00E-07,34,6048,,,
3.00E-07,18,6050,,,
3.00E-07,26,6052,,,
3.00E-07,11,6051,,,
3.00E-07,9,6057,,,
3.00E-07,41,6059,,,
3.00E-07,27,6058,,,
3.00E-07,48,6059,,,
3.00E-07,31,6059,,,
3.00E-07,19,6058,,,
3.00E-07,42,6058,,,
3.00E-07,35,6057,,,
3.00E-07,26,6056,,,
3.00E-07,48,6056,,,
3.00E-07,45,6060,,,
4.00E-07,8,6062,,,
3.00E-07,12,6061,,,
3.00E-07,3,6061,,,
3.00E-07,48,6065,,,
3.00E-07,38,6064,,,
3.00E-07,37,6064,,,
2.00E-07,31,6063,,,
3.00E-07,33,6062,,,
3.00E-07,48,6061,,,
3.00E-07,39,6060,,,
3.00E-07,37,6060,,,
3.00E-07,36,6065,,,
3.00E-07,28,6064,,,
3.00E-07,16,6064,,,
3.00E-07,39,6064,,,
3.00E-07,4,6065,,,
3.00E-07,8,6067,,,
3.00E-07,19,6066,,,
3.00E-07,14,6065,,,
4.00E-07,21,6067,,,
4.00E-07,48,6067,,,
3.00E-07,15,6068,,,
3.00E-07,28,6070,,,
4.00E-07,46,6070,,,
3.00E-07,26,6069,,,
3.00E-07,11,6068,,,
3.00E-07,10,6073,,,
3.00E-07,44,6074,,,
3.00E-07,17,6073,,,
3.00E-07,2,6072,,,
3.00E-07,34,6074,,,
3.00E-07,48,6076,,,
3.00E-07,24,6076,,,
3.00E-07,1,6076,,,
3.00E-07,10,6076,,,
3.00E-07,38,6077,,,
3.00E-07,34,6076,,,
3.00E-07,14,6079,,,
3.00E-07,9,6078,,,
3.00E-07,27,6082,,,
3.00E-07,6,6081,,,
3.00E-07,22,6081,,,
3.00E-07,29,6082,,,
2.00E-07,22,6084,,,
3.00E-07,42,6087,,,
9.00E-07,31,6086,,,
3.00E-07,23,6088,,,
3.00E-07,21,6089,,,
3.00E-07,28,6090,,,
3.00E-07,26,6089,,,
3.00E-07,34,6088,,,
3.00E-07,34,6087,,,
3.00E-07,16,6087,,,
3.00E-07,36,6089,,,
3.00E-07,12,6088,,,
3.00E-07,34,6089,,,
4.00E-07,40,6089,,,
3.00E-07,24,6088,,,
3.00E-07,20,6087,,,
3.00E-07,33,6086,,,
4.00E-07,49,6085,,,
3.00E-07,34,6089,,,
4.00E-07,19,6091,,,
3.00E-07,26,6092,,,
3.00E-07,39,6092,,,
3.00E-07,44,6092,,,
2.00E-07,37,6091,,,
3.00E-07,22,6090,,,
3.00E-07,19,6090,,,
4.00E-07,34,6089,,,
4.00E-07,40,6090,,,
3.00E-07,42,6091,,,
3.00E-07,5,6091,,,
3.00E-07,44,6093,,,
3.00E-07,50,6093,,,
3.00E-07,37,6092,,,
2.00E-07,26,6096,,,
3.00E-07,14,6100,,,
3.00E-07,5,6099,,,
3.00E-07,16,6098,,,
3.00E-07,29,6100,,,
3.00E-07,40,6103,,,
3.00E-07,29,6104,,,
3.00E-07,12,6103,,,
3.00E-07,34,6102,,,
4.00E-07,12,6105,,,
3.00E-07,17,6104,,,
3.00E-07,35,6108,,,
5.00E-07,24,6108,,,
3.00E-07,8,6108,,,
3.00E-07,13,6107,,,
3.00E-07,28,6106,,,
3.00E-07,8,6105,,,
3.00E-07,45,6111,,,
3.00E-07,49,6110,,,
3.00E-07,35,6110,,,
3.00E-07,8,6111,,,
3.00E-07,10,6110,,,
3.00E-07,13,6110,,,
3.00E-07,12,6110,,,
4.00E-07,42,6110,,,
3.00E-07,35,6110,,,
2.00E-07,22,6110,,,
3.00E-07,45,6112,,,
3.00E-07,29,6113,,,
3.00E-07,41,6114,,,
3.00E-07,11,6113,,,
3.00E-07,43,6112,,,
3.00E-07,14,6114,,,
4.00E-07,1,6113,,,
3.00E-07,1,6112,,,
4.00E-07,1,6112,,,
3.00E-07,45,6115,,,
3.00E-07,15,6114,,,
3.00E-07,29,6113,,,
3.00E-07,13,6112,,,
3.00E-07,29,6113,,,
4.00E-07,37,6113,,,
3.00E-07,33,6112,,,
3.00E-07,44,6112,,,
3.00E-07,1,6114,,,
4.00E-07,13,6113,,,
3.00E-07,18,6112,,,
2.00E-07,14,6111,,,
3.00E-07,23,6113,,,
3.00E-07,9,6113,,,
3.00E-07,42,6114,,,
2.00E-07,27,6116,,,
3.00E-07,18,6117,,,
3.00E-07,7,6118,,,
3.00E-07,2,6120,,,
3.00E-07,30,6119,,,
4.00E-07,29,6120,,,
3.00E-07,31,6120,,,
3.00E-07,50,6120,,,
4.00E-07,33,6121,,,
3.00E-07,16,6120,,,
2.00E-07,43,6120,,,
3.00E-07,45,6123,,,
3.00E-07,19,6130,,,
3.00E-07,41,6130,,,
2.00E-07,43,6129,,,
3.00E-07,29,6129,,,
3.00E-07,28,6134,,,
3.00E-07,47,6133,,,
3.00E-07,34,6138,,,
3.00E-07,44,6137,,,
3.00E-07,50,6136,,,
3.00E-07,39,6138,,,
3.00E-07,6,6137,,,
3.00E-07,43,6137,,,
3.00E-07,6,6139,,,
3.00E-07,50,6138,,,
3.00E-07,22,6137,,,
2.00E-07,48,6144,,,
3.00E-07,43,6143,,,
3.00E-07,45,6146,,,
3.00E-07,3,6145,,,
3.00E-07,8,6145,,,
3.00E-07,21,6148,,,
3.00E-07,31,6151,,,
3.00E-07,27,6153,,,
3.00E-07,28,6152,,,
3.00E-07,44,6153,,,
3.00E-07,39,6152,,,
3.00E-07,16,6155,,,
4.00E-07,7,6154,,,
3.00E-07,17,6154,,,
3.00E-07,38,6155,,,
3.00E-07,49,6157,,,
3.00E-07,41,6156,,,
3.00E-07,46,6155,,,
3.00E-07,13,6155,,,
3.00E-07,43,6156,,,
3.00E-07,30,6157,,,
3.00E-07,39,6158,,,
3.00E-07,43,6157,,,
3.00E-07,39,6161,,,
3.00E-07,29,6164,,,
3.00E-07,1,6166,,,
3.00E-07,4,6166,,,
3.00E-07,19,6167,,,
3.00E-07,20,6168,,,
4.00E-07,34,6172,,,
3.00E-07,14,6173,,,
3.00E-07,18,6174,,,
2.00E-07,25,6174,,,
3.00E-07,34,6174,,,
3.00E-07,28,6173,,,
3.00E-07,20,6172,,,
3.00E-07,28,6171,,,
4.00E-07,1,6171,,,
4.00E-07,8,6170,,,
2.00E-07,19,6171,,,
3.00E-07,26,6174,,,
3.00E-07,21,6173,,,
3.00E-07,46,6178,,,
4.00E-07,10,6177,,,
3.00E-07,18,6179,,,
3.00E-07,5,6178,,,
3.00E-07,44,6184,,,
3.00E-07,16,6187,,,
3.00E-07,36,6193,,,
3.00E-07,20,6192,,,
3.00E-07,31,6191,,,
3.00E-07,28,6193,,,
3.00E-07,42,6197,,,
3.00E-07,36,6199,,,
2.00E-07,42,6200,,,
3.00E-07,42,6199,,,
2.00E-07,5,6199,,,
3.00E-07,1,6200,,,
3.00E-07,12,6200,,,
3.00E-07,49,6200,,,
3.00E-07,41,6199,,,
4.00E-07,8,6204,,,
3.00E-07,32,6203,,,
3.00E-07,1,6203,,,
3.00E-07,26,6202,,,
3.00E-07,17,6205,,,
3.00E-07,13,6206,,,
3.00E-07,29,6205,,,
4.00E-07,39,6204,,,
3.00E-07,6,6204,,,
4.00E-07,49,6203,,,
4.00E-07,1,6202,,,
2.00E-07,42,6201,,,
3.00E-07,11,6202,,,
3.00E-07,24,6203,,,
3.00E-07,11,6203,,,
3.00E-07,12,6205,,,
3.00E-07,8,6206,,,
3.00E-07,43,6213,,,
2.00E-07,31,6212,,,
3.00E-07,32,6214,,,
3.00E-07,40,6215,,,
3.00E-07,2,6218,,,
3.00E-07,14,6218,,,
2.00E-07,50,6217,,,
3.00E-07,38,6220,,,
3.00E-07,43,6221,,,
3.00E-07,18,6221,,,
3.00E-07,13,6221,,,
2.00E-07,38,6222,,,
3.00E-07,25,6221,,,
3.00E-07,40,6221,,,
3.00E-07,1,6220,,,
3.00E-07,22,6220,,,
4.00E-07,38,6219,,,
3.00E-07,30,6219,,,
3.00E-07,6,6219,,,
3.00E-07,4,6220,,,
3.00E-07,14,6227,,,
3.00E-07,3,6226,,,
3.00E-07,37,6225,,,
3.00E-07,36,6224,,,
3.00E-07,33,6225,,,
3.00E-07,3,6225,,,
4.00E-07,13,6224,,,
3.00E-07,33,6224,,,
3.00E-07,17,6223,,,
3.00E-07,43,6222,,,
3.00E-07,8,6224,,,
3.00E-07,8,6223,,,
3.00E-07,2,6226,,,
3.00E-07,2,6225,,,
3.00E-07,28,6224,,,
4.00E-07,13,6224,,,
3.00E-07,50,6223,,,
3.00E-07,26,6222,,,
3.00E-07,12,6222,,,
3.00E-07,5,6221,,,
2.00E-07,41,6220,,,
3.00E-07,14,6219,,,
3.00E-07,40,6220,,,
3.00E-07,8,6220,,,
3.00E-07,43,6219,,,
3.00E-07,17,6218,,,
2.00E-07,41,6221,,,
3.00E-07,36,6220,,,
2.00E-07,7,6227,,,
3.00E-07,9,6226,,,
3.00E-07,28,6225,,,
3.00E-07,9,6226,,,
3.00E-07,44,6226,,,
3.00E-07,9,6225,,,
3.00E-07,47,6225,,,
3.00E-07,38,6225,,,
3.00E-07,9,6230,,,
3.00E-07,42,6229,,,
3.00E-07,2,6228,,,
3.00E-07,26,6227,,,
4.00E-07,32,6227,,,
3.00E-07,31,6234,,,
3.00E-07,23,6233,,,
2.83E-05,30,6232,,,
4.00E-07,36,6232,,,
6.00E-07,48,6237,,,
4.00E-07,43,6237,,,
4.00E-07,8,6236,,,
3.00E-07,14,6239,,,
3.00E-07,5,6238,,,
4.00E-07,47,6237,,,
5.00E-07,27,6241,,,
3.00E-07,7,6240,,,
4.00E-07,12,6239,,,
5.00E-07,30,6251,,,
6.00E-07,50,6252,,,
4.00E-07,13,6253,,,
4.00E-07,8,6253,,,
4.00E-07,8,6252,,,
4.00E-07,25,6251,,,
3.00E-07,23,6260,,,
4.00E-07,32,6260,,,
4.00E-07,7,6261,,,
3.00E-07,46,6260,,,
4.00E-07,17,6262,,,
3.00E-07,49,6263,,,
5.00E-07,9,6274,,,
4.00E-07,31,6275,,,
4.00E-07,41,6275,,,
4.00E-07,47,6281,,,
3.00E-07,35,6283,,,
4.00E-07,5,6285,,,
3.00E-07,46,6287,,,
3.00E-07,19,6287,,,
3.00E-07,21,6286,,,
4.00E-07,23,6285,,,
3.00E-07,49,6285,,,
5.00E-07,11,6286,,,
3.00E-07,46,6288,,,
2.00E-07,29,6289,,,
3.00E-07,4,6288,,,
3.00E-07,14,6287,,,
3.00E-07,6,6289,,,
4.00E-07,13,6295,,,
3.00E-07,22,6296,,,
3.00E-07,34,6295,,,
3.00E-07,20,6298,,,
3.00E-07,29,6297,,,
3.00E-07,12,6297,,,
2.00E-07,18,6296,,,
3.00E-07,9,6297,,,
3.00E-07,1,6297,,,
3.00E-07,20,6297,,,
3.00E-07,41,6297,,,
4.00E-07,22,6298,,,
3.00E-07,13,6300,,,
3.00E-07,47,6299,,,
3.00E-07,21,6298,,,
3.00E-07,31,6299,,,
3.00E-07,34,6298,,,
2.00E-07,35,6298,,,
3.00E-07,45,6297,,,
2.00E-07,21,6298,,,
2.00E-07,39,6297,,,
3.00E-07,14,6296,,,
4.00E-07,46,6297,,,
3.00E-07,18,6296,,,
4.00E-07,12,6299,,,
3.00E-07,17,6299,,,
3.00E-07,22,6298,,,
2.00E-07,47,6298,,,
3.00E-07,24,6299,,,
3.00E-07,35,6300,,,
3.00E-07,40,6301,,,
2.00E-07,28,6300,,,
3.00E-07,46,6299,,,
2.00E-07,24,6301,,,
3.00E-07,30,6310,,,
2.00E-07,24,6310,,,
3.00E-07,42,6310,,,
3.00E-07,19,6311,,,
3.00E-07,40,6311,,,
3.00E-07,9,6313,,,
3.00E-07,5,6313,,,
3.00E-07,17,6317,,,
3.00E-07,49,6316,,,
3.00E-07,12,6317,,,
3.00E-07,15,6319,,,
3.00E-07,13,6324,,,
3.00E-07,41,6324,,,
