cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
2.55E-05,32,32,,,,
2.70E-05,33,33,,,,
2.62E-05,33,33,,,,
2.48E-05,35,35,,,,
2.50E-05,42,42,,,,
2.46E-05,41,41,,,,
3.08E-05,41,41,,,,
2.49E-05,41,41,,,,
2.48E-05,40,40,,,,
2.48E-05,38,38,,,,
2.46E-05,36,36,,,,
2.47E-05,35,35,,,,
2.46E-05,37,37,,,,
2.48E-05,37,37,,,,
2.49E-05,39,39,,,,
2.47E-05,39,39,,,,
2.54E-05,39,39,,,,
2.47E-05,38,38,,,,
2.49E-05,36,36,,,,
2.47E-05,34,34,,,,
0.0003268,36,36,,,,
2.46E-05,39,39,,,,
2.48E-05,37,37,,,,
5.39E-05,37,37,,,,
2.49E-05,38,38,,,,
3.25E-05,39,39,,,,
2.45E-05,44,44,,,,
2.44E-05,40,40,,,,
2.72E-05,39,39,,,,
2.48E-05,39,39,,,,
2.50E-05,37,37,,,,
2.48E-05,35,35,,,,
2.49E-05,34,34,,,,
2.45E-05,37,37,,,,
2.45E-05,36,36,,,,
2.66E-05,36,36,,,,
2.49E-05,35,35,,,,
2.52E-05,37,37,,,,
2.49E-05,36,36,,,,
2.47E-05,37,37,,,,
2.69E-05,37,37,,,,
2.48E-05,35,35,,,,
2.48E-05,36,36,,,,
2.51E-05,34,34,,,,
2.68E-05,33,33,,,,
2.96E-05,34,34,,,,
2.51E-05,34,34,,,,
3.00E-05,31,31,,,,
2.46E-05,30,30,,,,
2.60E-05,29,29,,,,
3.11E-05,28,28,,,,
2.49E-05,26,26,,,,
2.53E-05,25,25,,,,
2.47E-05,25,25,,,,
2.50E-05,25,25,,,,
2.64E-05,25,25,,,,
2.47E-05,31,31,,,,
2.48E-05,31,31,,,,
2.69E-05,35,35,,,,
2.58E-05,32,32,,,,
3.00E-05,32,32,,,,
2.46E-05,34,34,,,,
2.48E-05,32,32,,,,
2.49E-05,32,32,,,,
2.58E-05,33,33,,,,
2.65E-05,32,32,,,,
2.46E-05,30,30,,,,
2.48E-05,27,27,,,,
2.49E-05,27,27,,,,
2.44E-05,27,27,,,,
2.62E-05,26,26,,,,
2.48E-05,28,28,,,,
2.47E-05,26,26,,,,
2.45E-05,32,32,,,,
2.46E-05,33,33,,,,
3.25E-05,35,35,,,,
2.48E-05,34,34,,,,
2.48E-05,32,32,,,,
2.47E-05,33,33,,,,
4.20E-05,36,36,,,,
3.43E-05,43,43,,,,
2.58E-05,44,44,,,,
2.57E-05,46,46,,,,
2.47E-05,46,46,,,,
2.49E-05,47,47,,,,
2.45E-05,46,46,,,,
2.45E-05,46,46,,,,
2.48E-05,45,45,,,,
3.39E-05,49,49,,,,
3.02E-05,48,48,,,,
2.54E-05,52,52,,,,
2.47E-05,51,51,,,,
2.47E-05,48,48,,,,
2.47E-05,47,47,,,,
2.47E-05,46,46,,,,
3.18E-05,48,48,,,,
2.50E-05,50,50,,,,
3.67E-05,49,49,,,,
2.66E-05,47,47,,,,
2.61E-05,46,46,,,,
2.48E-05,48,48,,,,
2.47E-05,50,50,,,,
2.51E-05,50,50,,,,
2.61E-05,52,52,,,,
2.54E-05,51,51,,,,
2.49E-05,51,51,,,,
2.48E-05,50,50,,,,
3.25E-05,49,49,,,,
2.76E-05,49,49,,,,
2.61E-05,49,49,,,,
3.12E-05,47,47,,,,
2.66E-05,45,45,,,,
2.64E-05,45,45,,,,
2.70E-05,45,45,,,,
3.32E-05,44,44,,,,
2.49E-05,42,42,,,,
2.49E-05,40,40,,,,
2.45E-05,39,39,,,,
3.20E-05,38,38,,,,
2.48E-05,36,36,,,,
2.62E-05,41,41,,,,
2.56E-05,40,40,,,,
2.55E-05,39,39,,,,
3.03E-05,35,35,,,,
2.43E-05,33,33,,,,
2.62E-05,32,32,,,,
3.30E-05,32,32,,,,
2.54E-05,32,32,,,,
2.48E-05,33,33,,,,
2.48E-05,35,35,,,,
2.46E-05,39,39,,,,
2.47E-05,48,48,,,,
2.43E-05,47,47,,,,
2.46E-05,47,47,,,,
2.48E-05,46,46,,,,
2.64E-05,45,45,,,,
2.48E-05,44,44,,,,
2.45E-05,43,43,,,,
2.50E-05,48,48,,,,
3.12E-05,47,47,,,,
2.47E-05,43,43,,,,
2.45E-05,44,44,,,,
2.61E-05,43,43,,,,
2.48E-05,43,43,,,,
2.49E-05,43,43,,,,
2.69E-05,46,46,,,,
3.06E-05,45,45,,,,
2.45E-05,48,48,,,,
2.45E-05,47,47,,,,
2.74E-05,47,47,,,,
2.47E-05,51,51,,,,
2.49E-05,49,49,,,,
2.46E-05,52,52,,,,
2.47E-05,61,61,,,,
2.47E-05,67,67,,,,
2.46E-05,68,68,,,,
2.48E-05,68,68,,,,
2.48E-05,67,67,,,,
2.46E-05,67,67,,,,
2.47E-05,66,66,,,,
2.50E-05,68,68,,,,
2.48E-05,72,72,,,,
2.47E-05,69,69,,,,
2.47E-05,67,67,,,,
2.50E-05,71,71,,,,
2.50E-05,70,70,,,,
2.48E-05,73,73,,,,
2.46E-05,72,72,,,,
2.47E-05,77,77,,,,
3.03E-05,80,80,,,,
2.68E-05,80,80,,,,
3.00E-05,82,82,,,,
2.45E-05,81,81,,,,
2.47E-05,80,80,,,,
2.45E-05,80,80,,,,
2.68E-05,82,82,,,,
2.60E-05,81,81,,,,
2.56E-05,80,80,,,,
2.49E-05,84,84,,,,
2.48E-05,84,84,,,,
2.85E-05,78,78,,,,
2.48E-05,81,81,,,,
2.45E-05,84,84,,,,
2.46E-05,84,84,,,,
3.00E-05,82,82,,,,
2.51E-05,81,81,,,,
2.48E-05,80,80,,,,
2.44E-05,76,76,,,,
2.45E-05,78,78,,,,
2.51E-05,81,81,,,,
2.48E-05,80,80,,,,
2.50E-05,78,78,,,,
4.69E-05,81,81,,,,
3.32E-05,81,81,,,,
2.47E-05,78,78,,,,
2.61E-05,79,79,,,,
2.56E-05,83,83,,,,
3.71E-05,82,82,,,,
2.47E-05,82,82,,,,
2.49E-05,80,80,,,,
2.48E-05,79,79,,,,
2.47E-05,82,82,,,,
2.49E-05,82,82,,,,
2.47E-05,81,81,,,,
2.51E-05,85,85,,,,
2.48E-05,88,88,,,,
2.46E-05,87,87,,,,
3.24E-05,86,86,,,,
2.63E-05,85,85,,,,
3.00E-05,87,87,,,,
2.55E-05,91,91,,,,
2.60E-05,88,88,,,,
2.54E-05,87,87,,,,
2.60E-05,85,85,,,,
2.57E-05,83,83,,,,
2.57E-05,82,82,,,,
2.56E-05,81,81,,,,
2.54E-05,82,82,,,,
2.58E-05,87,87,,,,
2.56E-05,89,89,,,,
2.58E-05,86,86,,,,
2.57E-05,85,85,,,,
2.65E-05,85,85,,,,
2.62E-05,84,84,,,,
2.62E-05,83,83,,,,
2.48E-05,84,84,,,,
2.46E-05,85,85,,,,
2.48E-05,85,85,,,,
2.51E-05,84,84,,,,
2.54E-05,88,88,,,,
2.46E-05,91,91,,,,
2.44E-05,91,91,,,,
3.31E-05,89,89,,,,
4.17E-05,86,86,,,,
2.47E-05,88,88,,,,
2.46E-05,88,88,,,,
2.48E-05,87,87,,,,
2.67E-05,85,85,,,,
7.90E-05,84,84,,,,
2.51E-05,86,86,,,,
2.50E-05,89,89,,,,
2.47E-05,89,89,,,,
3.22E-05,89,89,,,,
3.03E-05,88,88,,,,
2.58E-05,83,83,,,,
4.30E-05,85,85,,,,
2.75E-05,83,83,,,,
2.59E-05,78,78,,,,
2.59E-05,82,82,,,,
2.58E-05,81,81,,,,
2.62E-05,80,80,,,,
2.57E-05,79,79,,,,
2.61E-05,82,82,,,,
2.55E-05,81,81,,,,
2.57E-05,78,78,,,,
2.54E-05,77,77,,,,
2.46E-05,82,82,,,,
2.54E-05,84,84,,,,
2.95E-05,87,87,,,,
2.47E-05,88,88,,,,
3.09E-05,88,88,,,,
2.49E-05,86,86,,,,
2.45E-05,84,84,,,,
2.48E-05,83,83,,,,
2.68E-05,83,83,,,,
2.48E-05,83,83,,,,
2.49E-05,82,82,,,,
2.46E-05,80,80,,,,
2.50E-05,80,80,,,,
2.47E-05,79,79,,,,
2.48E-05,79,79,,,,
2.48E-05,81,81,,,,
2.44E-05,81,81,,,,
2.48E-05,82,82,,,,
2.47E-05,82,82,,,,
2.46E-05,80,80,,,,
2.45E-05,79,79,,,,
3.12E-05,77,77,,,,
2.52E-05,79,79,,,,
2.45E-05,77,77,,,,
2.47E-05,73,73,,,,
2.47E-05,73,73,,,,
2.47E-05,71,71,,,,
2.50E-05,73,73,,,,
2.58E-05,72,72,,,,
2.46E-05,75,75,,,,
2.84E-05,77,77,,,,
2.55E-05,72,72,,,,
2.61E-05,73,73,,,,
2.58E-05,72,72,,,,
2.58E-05,71,71,,,,
2.56E-05,73,73,,,,
2.67E-05,74,74,,,,
2.51E-05,71,71,,,,
2.47E-05,69,69,,,,
2.48E-05,68,68,,,,
2.47E-05,68,68,,,,
2.47E-05,71,71,,,,
2.68E-05,74,74,,,,
3.14E-05,73,73,,,,
2.47E-05,68,68,,,,
2.45E-05,69,69,,,,
2.47E-05,68,68,,,,
2.52E-05,68,68,,,,
2.45E-05,68,68,,,,
2.45E-05,67,67,,,,
2.49E-05,67,67,,,,
2.48E-05,63,63,,,,
2.48E-05,63,63,,,,
2.48E-05,63,63,,,,
2.49E-05,62,62,,,,
2.47E-05,57,57,,,,
2.49E-05,55,55,,,,
2.46E-05,52,52,,,,
2.55E-05,52,52,,,,
2.47E-05,49,49,,,,
2.51E-05,48,48,,,,
2.49E-05,47,47,,,,
2.47E-05,42,42,,,,
2.48E-05,41,41,,,,
2.48E-05,41,41,,,,
2.52E-05,38,38,,,,
2.48E-05,39,39,,,,
2.46E-05,42,42,,,,
2.57E-05,43,43,,,,
2.75E-05,45,45,,,,
4.04E-05,45,45,,,,
2.48E-05,49,49,,,,
2.48E-05,48,48,,,,
2.47E-05,46,46,,,,
2.46E-05,48,48,,,,
3.32E-05,48,48,,,,
2.45E-05,46,46,,,,
2.63E-05,43,43,,,,
2.49E-05,42,42,,,,
2.59E-05,38,38,,,,
2.48E-05,38,38,,,,
2.47E-05,37,37,,,,
2.47E-05,35,35,,,,
2.65E-05,35,35,,,,
2.46E-05,35,35,,,,
2.54E-05,35,35,,,,
2.48E-05,36,36,,,,
2.50E-05,34,34,,,,
2.76E-05,38,38,,,,
2.56E-05,37,37,,,,
3.65E-05,34,34,,,,
2.50E-05,35,35,,,,
2.66E-05,36,36,,,,
2.59E-05,34,34,,,,
2.48E-05,34,34,,,,
2.45E-05,34,34,,,,
2.49E-05,33,33,,,,
2.47E-05,39,39,,,,
2.48E-05,35,35,,,,
2.45E-05,31,31,,,,
2.49E-05,30,30,,,,
2.51E-05,30,30,,,,
2.48E-05,32,32,,,,
2.47E-05,31,31,,,,
3.12E-05,32,32,,,,
2.48E-05,30,30,,,,
2.47E-05,32,32,,,,
2.48E-05,33,33,,,,
2.50E-05,34,34,,,,
2.64E-05,36,36,,,,
2.47E-05,31,31,,,,
2.47E-05,31,31,,,,
2.74E-05,29,29,,,,
2.94E-05,25,25,,,,
2.46E-05,25,25,,,,
2.46E-05,28,28,,,,
3.32E-05,26,26,,,,
2.52E-05,25,25,,,,
2.47E-05,23,23,,,,
2.47E-05,23,23,,,,
2.47E-05,23,23,,,,
2.51E-05,22,22,,,,
2.45E-05,24,24,,,,
2.51E-05,25,25,,,,
2.49E-05,26,26,,,,
2.48E-05,26,26,,,,
2.66E-05,25,25,,,,
2.46E-05,25,25,,,,
3.52E-05,25,25,,,,
3.68E-05,24,24,,,,
2.64E-05,23,23,,,,
2.48E-05,22,22,,,,
2.48E-05,23,23,,,,
2.56E-05,23,23,,,,
2.75E-05,22,22,,,,
2.67E-05,22,22,,,,
2.44E-05,29,29,,,,
2.44E-05,28,28,,,,
3.46E-05,27,27,,,,
2.48E-05,27,27,,,,
2.48E-05,25,25,,,,
2.46E-05,22,22,,,,
2.49E-05,18,18,,,,
2.47E-05,18,18,,,,
2.47E-05,18,18,,,,
2.76E-05,19,19,,,,
2.59E-05,17,17,,,,
2.57E-05,16,16,,,,
2.59E-05,16,16,,,,
2.62E-05,15,15,,,,
2.46E-05,16,16,,,,
2.46E-05,14,14,,,,
4.60E-05,13,13,,,,
2.47E-05,12,12,,,,
2.46E-05,11,11,,,,
2.46E-05,10,10,,,,
2.50E-05,9,9,,,,
2.47E-05,9,9,,,,
2.51E-05,8,8,,,,
2.47E-05,8,8,,,,
2.50E-05,11,11,,,,
2.48E-05,11,11,,,,
2.52E-05,12,12,,,,
2.49E-05,12,12,,,,
2.47E-05,11,11,,,,
2.47E-05,7,7,,,,
2.46E-05,3,3,,,,
2.48E-05,0,0,,,,
2.48E-05,0,0,,,,
2.46E-05,0,0,,,,
2.48E-05,2,2,,,,
2.46E-05,6,6,,,,
2.48E-05,6,6,,,,
2.46E-05,5,5,,,,
2.49E-05,3,3,,,,
2.47E-05,4,4,,,,
2.67E-05,10,10,,,,
2.48E-05,12,12,,,,
2.43E-05,12,12,,,,
2.45E-05,11,11,,,,
2.45E-05,10,10,,,,
2.54E-05,12,12,,,,
2.50E-05,12,12,,,,
2.46E-05,14,14,,,,
2.47E-05,16,16,,,,
2.48E-05,14,14,,,,
2.72E-05,14,14,,,,
2.56E-05,14,14,,,,
2.47E-05,13,13,,,,
2.48E-05,14,14,,,,
2.49E-05,13,13,,,,
2.47E-05,12,12,,,,
2.47E-05,13,13,,,,
2.53E-05,15,15,,,,
2.49E-05,14,14,,,,
2.96E-05,10,10,,,,
2.46E-05,8,8,,,,
2.47E-05,13,13,,,,
2.94E-05,16,16,,,,
3.52E-05,16,16,,,,
2.81E-05,15,15,,,,
2.51E-05,13,13,,,,
2.49E-05,14,14,,,,
2.58E-05,13,13,,,,
2.46E-05,12,12,,,,
2.48E-05,19,19,,,,
2.80E-05,26,26,,,,
2.52E-05,25,25,,,,
2.46E-05,22,22,,,,
2.49E-05,21,21,,,,
2.48E-05,20,20,,,,
2.46E-05,23,23,,,,
3.17E-05,23,23,,,,
2.48E-05,23,23,,,,
2.48E-05,28,28,,,,
2.46E-05,27,27,,,,
2.49E-05,25,25,,,,
2.59E-05,25,25,,,,
2.93E-05,26,26,,,,
3.01E-05,24,24,,,,
2.62E-05,23,23,,,,
2.48E-05,26,26,,,,
2.64E-05,26,26,,,,
5.63E-05,29,29,,,,
5.58E-05,28,28,,,,
5.67E-05,27,27,,,,
3.92E-05,28,28,,,,
3.11E-05,27,27,,,,
3.16E-05,25,25,,,,
2.58E-05,32,32,,,,
2.57E-05,31,31,,,,
2.56E-05,30,30,,,,
2.54E-05,29,29,,,,
2.57E-05,28,28,,,,
4.39E-05,31,31,,,,
2.60E-05,31,31,,,,
2.64E-05,31,31,,,,
6.87E-05,35,35,,,,
2.70E-05,35,35,,,,
2.50E-05,36,36,,,,
2.48E-05,34,34,,,,
2.48E-05,27,27,,,,
3.71E-05,26,26,,,,
4.34E-05,25,25,,,,
3.07E-05,25,25,,,,
3.80E-05,25,25,,,,
2.47E-05,23,23,,,,
3.45E-05,27,27,,,,
2.52E-05,27,27,,,,
2.51E-05,26,26,,,,
3.52E-05,26,26,,,,
2.77E-05,25,25,,,,
2.58E-05,23,23,,,,
2.45E-05,23,23,,,,
2.47E-05,24,24,,,,
2.47E-05,24,24,,,,
2.49E-05,25,25,,,,
2.65E-05,24,24,,,,
2.65E-05,24,24,,,,
2.93E-05,27,27,,,,
2.50E-05,31,31,,,,
2.47E-05,30,30,,,,
2.47E-05,29,29,,,,
2.48E-05,35,35,,,,
2.49E-05,33,33,,,,
2.48E-05,33,33,,,,
2.47E-05,34,34,,,,
2.62E-05,34,34,,,,
2.56E-05,35,35,,,,
2.52E-05,34,34,,,,
2.48E-05,33,33,,,,
2.50E-05,32,32,,,,
3.83E-05,30,30,,,,
2.46E-05,32,32,,,,
2.62E-05,37,37,,,,
2.92E-05,36,36,,,,
3.34E-05,34,34,,,,
3.18E-05,32,32,,,,
2.50E-05,31,31,,,,
2.48E-05,30,30,,,,
2.49E-05,34,34,,,,
3.04E-05,35,35,,,,
2.54E-05,35,35,,,,
2.49E-05,34,34,,,,
2.44E-05,32,32,,,,
2.46E-05,32,32,,,,
2.56E-05,33,33,,,,
2.47E-05,32,32,,,,
2.46E-05,31,31,,,,
2.49E-05,31,31,,,,
2.63E-05,32,32,,,,
2.48E-05,30,30,,,,
2.51E-05,29,29,,,,
2.47E-05,29,29,,,,
2.51E-05,28,28,,,,
2.47E-05,31,31,,,,
3.51E-05,31,31,,,,
3.30E-05,32,32,,,,
3.50E-05,29,29,,,,
2.48E-05,26,26,,,,
2.48E-05,24,24,,,,
2.64E-05,24,24,,,,
2.64E-05,23,23,,,,
3.28E-05,21,21,,,,
3.16E-05,20,20,,,,
2.45E-05,20,20,,,,
2.48E-05,19,19,,,,
2.45E-05,18,18,,,,
2.47E-05,16,16,,,,
2.47E-05,17,17,,,,
2.45E-05,15,15,,,,
2.78E-05,15,15,,,,
2.67E-05,14,14,,,,
2.61E-05,13,13,,,,
2.48E-05,18,18,,,,
2.65E-05,17,17,,,,
2.72E-05,14,14,,,,
2.45E-05,12,12,,,,
2.46E-05,6,6,,,,
2.48E-05,7,7,,,,
2.45E-05,18,18,,,,
2.52E-05,19,19,,,,
2.49E-05,24,24,,,,
2.48E-05,23,23,,,,
2.49E-05,23,23,,,,
2.46E-05,22,22,,,,
2.53E-05,26,26,,,,
2.50E-05,26,26,,,,
2.46E-05,25,25,,,,
2.50E-05,24,24,,,,
2.52E-05,24,24,,,,
2.45E-05,25,25,,,,
2.49E-05,24,24,,,,
2.50E-05,24,24,,,,
2.44E-05,25,25,,,,
2.48E-05,24,24,,,,
2.48E-05,25,25,,,,
3.20E-05,24,24,,,,
2.50E-05,23,23,,,,
2.46E-05,20,20,,,,
2.47E-05,19,19,,,,
2.47E-05,18,18,,,,
2.46E-05,17,17,,,,
3.07E-05,24,24,,,,
2.44E-05,28,28,,,,
2.49E-05,28,28,,,,
2.46E-05,31,31,,,,
2.46E-05,30,30,,,,
2.47E-05,28,28,,,,
2.81E-05,27,27,,,,
2.93E-05,25,25,,,,
2.50E-05,24,24,,,,
2.74E-05,23,23,,,,
3.07E-05,19,19,,,,
2.49E-05,19,19,,,,
2.47E-05,20,20,,,,
0.0009494,20,20,,,,
3.49E-05,20,20,,,,
3.06E-05,19,19,,,,
3.08E-05,20,20,,,,
2.77E-05,18,18,,,,
2.61E-05,17,17,,,,
2.63E-05,21,21,,,,
2.59E-05,27,27,,,,
2.58E-05,27,27,,,,
3.36E-05,27,27,,,,
3.00E-05,26,26,,,,
2.61E-05,25,25,,,,
2.56E-05,25,25,,,,
2.56E-05,28,28,,,,
2.60E-05,30,30,,,,
2.60E-05,29,29,,,,
2.56E-05,28,28,,,,
2.59E-05,23,23,,,,
2.55E-05,28,28,,,,
2.54E-05,28,28,,,,
2.58E-05,24,24,,,,
2.53E-05,24,24,,,,
2.58E-05,23,23,,,,
2.48E-05,23,23,,,,
2.48E-05,23,23,,,,
2.47E-05,20,20,,,,
2.49E-05,26,26,,,,
2.56E-05,30,30,,,,
2.49E-05,30,30,,,,
2.50E-05,29,29,,,,
2.49E-05,27,27,,,,
2.49E-05,27,27,,,,
2.47E-05,30,30,,,,
2.47E-05,32,32,,,,
2.47E-05,32,32,,,,
2.85E-05,37,37,,,,
2.61E-05,37,37,,,,
2.48E-05,41,41,,,,
2.50E-05,38,38,,,,
2.47E-05,39,39,,,,
2.47E-05,38,38,,,,
3.42E-05,38,38,,,,
4.07E-05,37,37,,,,
2.46E-05,37,37,,,,
2.47E-05,35,35,,,,
2.52E-05,35,35,,,,
2.46E-05,36,36,,,,
2.46E-05,35,35,,,,
2.47E-05,35,35,,,,
2.48E-05,33,33,,,,
2.76E-05,35,35,,,,
2.48E-05,33,33,,,,
2.46E-05,31,31,,,,
2.46E-05,27,27,,,,
2.47E-05,26,26,,,,
2.47E-05,25,25,,,,
2.50E-05,29,29,,,,
2.49E-05,29,29,,,,
2.46E-05,28,28,,,,
2.63E-05,27,27,,,,
3.19E-05,31,31,,,,
2.47E-05,34,34,,,,
2.48E-05,33,33,,,,
2.48E-05,33,33,,,,
2.47E-05,35,35,,,,
2.48E-05,37,37,,,,
2.97E-05,39,39,,,,
2.48E-05,41,41,,,,
2.48E-05,41,41,,,,
2.47E-05,47,47,,,,
2.52E-05,45,45,,,,
2.47E-05,41,41,,,,
2.97E-05,38,38,,,,
3.09E-05,37,37,,,,
2.61E-05,36,36,,,,
2.48E-05,35,35,,,,
2.49E-05,35,35,,,,
2.48E-05,33,33,,,,
2.47E-05,40,40,,,,
2.47E-05,38,38,,,,
2.63E-05,37,37,,,,
2.52E-05,37,37,,,,
2.46E-05,34,34,,,,
2.47E-05,32,32,,,,
2.47E-05,31,31,,,,
2.48E-05,32,32,,,,
2.47E-05,32,32,,,,
2.49E-05,28,28,,,,
2.52E-05,33,33,,,,
2.47E-05,34,34,,,,
2.49E-05,35,35,,,,
2.47E-05,34,34,,,,
2.47E-05,30,30,,,,
4.26E-05,30,30,,,,
2.57E-05,31,31,,,,
2.55E-05,31,31,,,,
2.51E-05,29,29,,,,
2.46E-05,30,30,,,,
3.38E-05,26,26,,,,
2.50E-05,27,27,,,,
2.46E-05,26,26,,,,
2.45E-05,25,25,,,,
2.46E-05,25,25,,,,
2.47E-05,25,25,,,,
2.46E-05,28,28,,,,
2.46E-05,28,28,,,,
2.51E-05,30,30,,,,
2.48E-05,31,31,,,,
2.47E-05,29,29,,,,
2.48E-05,26,26,,,,
6.39E-05,25,25,,,,
2.59E-05,29,29,,,,
2.56E-05,34,34,,,,
2.58E-05,37,37,,,,
2.47E-05,35,35,,,,
2.46E-05,34,34,,,,
2.48E-05,27,27,,,,
2.46E-05,27,27,,,,
2.68E-05,24,24,,,,
2.52E-05,25,25,,,,
2.47E-05,26,26,,,,
2.49E-05,30,30,,,,
2.49E-05,31,31,,,,
3.19E-05,31,31,,,,
2.59E-05,32,32,,,,
2.58E-05,35,35,,,,
2.59E-05,35,35,,,,
2.55E-05,35,35,,,,
2.57E-05,34,34,,,,
3.42E-05,32,32,,,,
3.49E-05,31,31,,,,
4.32E-05,30,30,,,,
2.95E-05,29,29,,,,
2.66E-05,28,28,,,,
2.60E-05,31,31,,,,
2.57E-05,28,28,,,,
2.57E-05,26,26,,,,
2.58E-05,25,25,,,,
2.85E-05,23,23,,,,
2.64E-05,22,22,,,,
2.61E-05,21,21,,,,
2.59E-05,19,19,,,,
2.55E-05,18,18,,,,
2.55E-05,15,15,,,,
2.60E-05,16,16,,,,
2.63E-05,14,14,,,,
3.97E-05,14,14,,,,
2.60E-05,14,14,,,,
2.59E-05,21,21,,,,
3.66E-05,24,24,,,,
4.20E-05,26,26,,,,
2.51E-05,25,25,,,,
2.48E-05,30,30,,,,
2.52E-05,29,29,,,,
2.48E-05,28,28,,,,
2.47E-05,30,30,,,,
2.49E-05,31,31,,,,
2.47E-05,33,33,,,,
2.51E-05,30,30,,,,
2.48E-05,30,30,,,,
2.48E-05,28,28,,,,
2.49E-05,26,26,,,,
2.67E-05,24,24,,,,
2.49E-05,22,22,,,,
2.51E-05,23,23,,,,
2.47E-05,20,20,,,,
2.48E-05,19,19,,,,
2.49E-05,20,20,,,,
2.47E-05,19,19,,,,
2.46E-05,16,16,,,,
2.71E-05,17,17,,,,
0.0001138,22,22,,,,
2.48E-05,24,24,,,,
2.85E-05,23,23,,,,
0.0001044,23,23,,,,
2.47E-05,21,21,,,,
2.48E-05,22,22,,,,
2.48E-05,22,22,,,,
2.48E-05,29,29,,,,
2.46E-05,28,28,,,,
2.47E-05,25,25,,,,
2.48E-05,25,25,,,,
2.47E-05,23,23,,,,
2.46E-05,24,24,,,,
2.45E-05,25,25,,,,
3.03E-05,24,24,,,,
2.63E-05,23,23,,,,
2.99E-05,22,22,,,,
2.48E-05,18,18,,,,
3.69E-05,16,16,,,,
2.52E-05,16,16,,,,
2.46E-05,15,15,,,,
2.44E-05,13,13,,,,
2.56E-05,12,12,,,,
2.44E-05,11,11,,,,
2.54E-05,16,16,,,,
2.55E-05,19,19,,,,
2.45E-05,19,19,,,,
2.45E-05,17,17,,,,
2.48E-05,16,16,,,,
2.48E-05,17,17,,,,
4.72E-05,21,21,,,,
2.49E-05,20,20,,,,
2.45E-05,17,17,,,,
2.47E-05,16,16,,,,
2.46E-05,15,15,,,,
2.50E-05,14,14,,,,
2.60E-05,18,18,,,,
2.46E-05,18,18,,,,
2.49E-05,18,18,,,,
2.46E-05,17,17,,,,
4.08E-05,15,15,,,,
3.19E-05,17,17,,,,
2.48E-05,17,17,,,,
2.48E-05,18,18,,,,
2.46E-05,17,17,,,,
3.02E-05,17,17,,,,
2.47E-05,17,17,,,,
2.48E-05,21,21,,,,
2.48E-05,20,20,,,,
2.90E-05,20,20,,,,
2.47E-05,17,17,,,,
2.45E-05,17,17,,,,
2.47E-05,16,16,,,,
2.45E-05,14,14,,,,
2.48E-05,14,14,,,,
2.50E-05,18,18,,,,
2.49E-05,20,20,,,,
2.47E-05,19,19,,,,
2.46E-05,18,18,,,,
2.46E-05,17,17,,,,
2.49E-05,16,16,,,,
2.98E-05,15,15,,,,
3.33E-05,16,16,,,,
2.46E-05,21,21,,,,
2.49E-05,21,21,,,,
2.47E-05,21,21,,,,
2.48E-05,20,20,,,,
2.51E-05,20,20,,,,
3.13E-05,19,19,,,,
2.49E-05,20,20,,,,
3.00E-05,20,20,,,,
2.52E-05,19,19,,,,
2.47E-05,18,18,,,,
2.47E-05,17,17,,,,
2.48E-05,17,17,,,,
2.68E-05,17,17,,,,
2.54E-05,21,21,,,,
2.47E-05,19,19,,,,
2.50E-05,20,20,,,,
3.48E-05,16,16,,,,
2.53E-05,11,11,,,,
2.46E-05,10,10,,,,
2.45E-05,7,7,,,,
3.19E-05,6,6,,,,
2.57E-05,3,3,,,,
5.40E-05,2,2,,,,
2.49E-05,2,2,,,,
2.47E-05,1,1,,,,
2.65E-05,1,1,,,,
2.64E-05,0,0,,,,
2.99E-05,0,0,,,,
2.81E-05,3,3,,,,
2.48E-05,6,6,,,,
2.66E-05,8,8,,,,
2.61E-05,7,7,,,,
4.49E-05,4,4,,,,
3.71E-05,3,3,,,,
2.76E-05,4,4,,,,
3.31E-05,1,1,,,,
2.52E-05,1,1,,,,
2.46E-05,0,0,,,,
2.48E-05,0,0,,,,
2.47E-05,0,0,,,,
2.48E-05,0,0,,,,
2.46E-05,0,0,,,,
2.48E-05,1,1,,,,
2.66E-05,0,0,,,,
2.47E-05,0,0,,,,
2.52E-05,0,0,,,,
2.53E-05,17,17,,,,
2.46E-05,17,17,,,,
2.48E-05,16,16,,,,
2.47E-05,14,14,,,,
2.45E-05,13,13,,,,
2.45E-05,14,14,,,,
2.49E-05,15,15,,,,
2.44E-05,14,14,,,,
2.46E-05,14,14,,,,
2.48E-05,12,12,,,,
2.46E-05,11,11,,,,
2.49E-05,10,10,,,,
2.45E-05,7,7,,,,
2.46E-05,6,6,,,,
2.45E-05,9,9,,,,
2.49E-05,8,8,,,,
2.47E-05,5,5,,,,
2.47E-05,2,2,,,,
0.0001691,2,2,,,,
2.44E-05,5,5,,,,
2.44E-05,5,5,,,,
2.44E-05,4,4,,,,
2.46E-05,4,4,,,,
2.47E-05,9,9,,,,
2.47E-05,9,9,,,,
2.47E-05,12,12,,,,
2.47E-05,14,14,,,,
2.48E-05,17,17,,,,
2.46E-05,19,19,,,,
4.99E-05,15,15,,,,
2.98E-05,14,14,,,,
2.47E-05,14,14,,,,
2.61E-05,15,15,,,,
2.46E-05,13,13,,,,
2.47E-05,14,14,,,,
2.47E-05,16,16,,,,
2.56E-05,14,14,,,,
2.59E-05,13,13,,,,
2.57E-05,12,12,,,,
