cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.38E-05,0,70,,,,
8.36E-05,0,66,,,,
8.39E-05,0,66,,,,
8.42E-05,0,67,,,,
8.42E-05,0,66,,,,
8.40E-05,0,65,,,,
8.50E-05,0,65,,,,
8.42E-05,0,64,,,,
8.39E-05,0,64,,,,
9.05E-05,0,62,,,,
0.0001655,0,62,,,,
0.000143,0,61,,,,
8.41E-05,0,59,,,,
8.39E-05,0,61,,,,
8.52E-05,0,70,,,,
8.49E-05,0,67,,,,
8.59E-05,0,66,,,,
9.90E-05,0,67,,,,
9.29E-05,0,69,,,,
8.58E-05,0,69,,,,
0.0001676,0,70,,,,
8.50E-05,0,69,,,,
8.42E-05,0,68,,,,
8.43E-05,0,67,,,,
8.98E-05,0,71,,,,
8.47E-05,0,70,,,,
8.38E-05,0,73,,,,
8.43E-05,0,75,,,,
8.38E-05,0,74,,,,
8.39E-05,0,73,,,,
9.39E-05,0,72,,,,
8.54E-05,0,69,,,,
8.51E-05,0,68,,,,
8.42E-05,0,68,,,,
8.38E-05,0,68,,,,
8.38E-05,0,67,,,,
8.41E-05,0,69,,,,
8.53E-05,0,75,,,,
8.40E-05,0,75,,,,
8.42E-05,0,74,,,,
8.54E-05,0,76,,,,
8.47E-05,0,77,,,,
8.39E-05,0,76,,,,
0.0001236,0,75,,,,
8.48E-05,0,77,,,,
8.37E-05,0,78,,,,
8.39E-05,0,77,,,,
8.38E-05,0,76,,,,
8.50E-05,0,80,,,,
8.41E-05,0,78,,,,
8.36E-05,0,79,,,,
8.42E-05,0,74,,,,
8.45E-05,0,73,,,,
8.43E-05,0,72,,,,
8.43E-05,0,70,,,,
8.90E-05,0,69,,,,
9.38E-05,0,68,,,,
8.47E-05,0,68,,,,
8.44E-05,0,67,,,,
8.49E-05,0,68,,,,
8.40E-05,0,64,,,,
8.42E-05,0,60,,,,
8.69E-05,0,59,,,,
9.23E-05,0,55,,,,
8.48E-05,0,53,,,,
8.56E-05,0,51,,,,
9.35E-05,0,51,,,,
0.0001295,0,51,,,,
8.60E-05,0,50,,,,
8.60E-05,0,46,,,,
8.95E-05,0,45,,,,
8.49E-05,0,47,,,,
9.18E-05,0,46,,,,
0.0001355,0,43,,,,
8.49E-05,0,41,,,,
8.54E-05,0,39,,,,
8.55E-05,0,36,,,,
8.41E-05,0,35,,,,
8.43E-05,0,34,,,,
8.44E-05,0,34,,,,
8.38E-05,0,36,,,,
8.37E-05,0,32,,,,
8.40E-05,0,32,,,,
9.06E-05,0,32,,,,
8.43E-05,0,31,,,,
8.35E-05,0,33,,,,
8.39E-05,0,31,,,,
8.36E-05,0,30,,,,
0.0001031,0,28,,,,
9.53E-05,0,27,,,,
8.37E-05,0,31,,,,
9.93E-05,0,29,,,,
8.38E-05,0,30,,,,
8.39E-05,0,30,,,,
8.40E-05,0,28,,,,
8.41E-05,0,31,,,,
9.10E-05,0,29,,,,
8.41E-05,0,29,,,,
8.33E-05,0,41,,,,
8.33E-05,0,39,,,,
8.36E-05,0,38,,,,
8.69E-05,0,38,,,,
8.50E-05,0,40,,,,
8.99E-05,0,40,,,,
8.38E-05,0,43,,,,
8.40E-05,0,41,,,,
8.41E-05,0,44,,,,
8.42E-05,0,49,,,,
8.42E-05,0,49,,,,
8.39E-05,0,48,,,,
8.38E-05,0,48,,,,
8.39E-05,0,48,,,,
8.54E-05,0,47,,,,
8.54E-05,0,52,,,,
8.37E-05,0,51,,,,
8.39E-05,0,50,,,,
8.48E-05,0,50,,,,
8.38E-05,0,50,,,,
0.0001284,0,47,,,,
8.53E-05,0,46,,,,
8.42E-05,0,48,,,,
8.38E-05,0,46,,,,
8.38E-05,0,43,,,,
8.40E-05,0,45,,,,
8.43E-05,0,45,,,,
8.40E-05,0,44,,,,
9.98E-05,0,42,,,,
8.35E-05,0,44,,,,
8.36E-05,0,42,,,,
8.51E-05,0,42,,,,
8.42E-05,0,42,,,,
8.53E-05,0,47,,,,
8.44E-05,0,46,,,,
8.42E-05,0,42,,,,
8.55E-05,0,36,,,,
8.44E-05,0,36,,,,
8.36E-05,0,38,,,,
8.39E-05,0,39,,,,
8.39E-05,0,40,,,,
8.46E-05,0,43,,,,
8.41E-05,0,42,,,,
8.40E-05,0,42,,,,
8.46E-05,0,46,,,,
8.39E-05,0,46,,,,
8.40E-05,0,43,,,,
8.34E-05,0,41,,,,
8.42E-05,0,41,,,,
8.58E-05,0,41,,,,
9.39E-05,0,40,,,,
8.39E-05,0,38,,,,
0.0002191,0,37,,,,
9.22E-05,0,36,,,,
8.50E-05,0,22,,,,
8.45E-05,0,21,,,,
8.42E-05,0,21,,,,
9.57E-05,0,24,,,,
8.49E-05,0,26,,,,
0.0001158,0,24,,,,
8.57E-05,0,26,,,,
8.44E-05,0,24,,,,
8.89E-05,0,26,,,,
9.03E-05,0,25,,,,
0.0001242,0,24,,,,
8.63E-05,0,21,,,,
8.53E-05,0,22,,,,
9.33E-05,0,20,,,,
8.41E-05,0,18,,,,
0.0001272,0,17,,,,
8.92E-05,0,16,,,,
8.41E-05,0,15,,,,
8.41E-05,0,18,,,,
8.39E-05,0,18,,,,
8.36E-05,0,19,,,,
0.0001171,0,22,,,,
0.0001596,0,21,,,,
0.0001217,0,21,,,,
0.0001217,0,20,,,,
0.0001237,0,20,,,,
8.62E-05,0,23,,,,
8.46E-05,0,25,,,,
8.46E-05,0,19,,,,
8.51E-05,0,19,,,,
0.0001105,0,18,,,,
0.0001052,0,18,,,,
8.47E-05,0,17,,,,
8.47E-05,0,15,,,,
8.39E-05,0,14,,,,
0.0001372,0,13,,,,
8.52E-05,0,15,,,,
8.52E-05,0,13,,,,
8.47E-05,0,13,,,,
8.46E-05,0,19,,,,
8.44E-05,0,17,,,,
8.34E-05,0,16,,,,
8.56E-05,0,15,,,,
9.33E-05,0,13,,,,
8.30E-05,0,15,,,,
8.49E-05,0,13,,,,
0.0001178,0,12,,,,
8.42E-05,0,15,,,,
8.34E-05,0,14,,,,
8.42E-05,0,13,,,,
8.37E-05,0,20,,,,
8.52E-05,0,18,,,,
8.45E-05,0,18,,,,
8.41E-05,0,17,,,,
8.35E-05,0,16,,,,
0.0001057,0,19,,,,
8.80E-05,0,19,,,,
8.50E-05,0,19,,,,
8.52E-05,0,19,,,,
9.16E-05,0,19,,,,
