cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet
9.14E-05,5,121,372,,,
8.43E-05,26,249,372,,,
8.40E-05,35,329,373,,,
8.40E-05,21,235,372,,,
8.43E-05,17,118,367,,,
8.40E-05,27,174,364,,,
8.41E-05,10,130,366,,,
8.33E-05,31,245,368,,,
8.38E-05,16,214,365,,,
8.40E-05,11,354,367,,,
9.14E-05,7,121,367,,,
8.42E-05,4,189,364,,,
8.46E-05,14,182,364,,,
8.42E-05,13,181,366,,,
8.44E-05,29,354,369,,,
8.38E-05,23,223,370,,,
8.42E-05,29,124,360,,,
8.39E-05,27,125,360,,,
8.41E-05,17,95,358,,,
8.38E-05,26,293,358,,,
8.38E-05,24,352,360,,,
8.39E-05,9,86,360,,,
8.40E-05,18,95,361,,,
8.45E-05,3,254,358,,,
8.40E-05,25,307,360,,,
8.34E-05,13,147,358,,,
8.52E-05,17,87,360,,,
8.41E-05,7,260,357,,,
8.41E-05,16,39,356,,,
8.42E-05,17,50,356,,,
9.45E-05,8,159,356,,,
8.41E-05,25,170,355,,,
8.43E-05,4,330,353,,,
0.0001237,8,29,349,,,
9.19E-05,17,190,349,,,
8.34E-05,4,223,345,,,
0.0001219,29,97,344,,,
8.59E-05,28,114,346,,,
0.0001125,29,321,347,,,
9.12E-05,8,252,349,,,
8.40E-05,32,43,349,,,
8.65E-05,31,193,349,,,
8.56E-05,4,231,349,,,
0.0001374,8,304,348,,,
8.63E-05,6,243,349,,,
0.0001186,19,296,349,,,
8.45E-05,30,106,351,,,
8.52E-05,1,243,349,,,
8.54E-05,33,220,355,,,
8.46E-05,7,10,356,,,
8.39E-05,29,332,360,,,
8.41E-05,15,18,362,,,
8.43E-05,20,141,364,,,
8.39E-05,8,215,365,,,
8.41E-05,2,326,367,,,
8.39E-05,8,299,368,,,
8.41E-05,29,95,363,,,
8.39E-05,4,285,364,,,
8.40E-05,20,352,363,,,
8.40E-05,20,145,355,,,
8.55E-05,4,15,358,,,
8.50E-05,28,281,359,,,
8.41E-05,17,262,362,,,
8.33E-05,35,293,362,,,
8.60E-05,10,350,362,,,
8.41E-05,22,193,363,,,
8.35E-05,15,98,366,,,
9.21E-05,33,351,367,,,
8.34E-05,14,357,368,,,
8.56E-05,8,362,369,,,
8.67E-05,6,334,371,,,
8.46E-05,7,211,370,,,
0.0001083,34,158,369,,,
9.10E-05,7,318,370,,,
8.46E-05,2,259,372,,,
9.44E-05,27,43,372,,,
8.39E-05,2,48,374,,,
9.35E-05,18,288,373,,,
0.0003012,16,265,370,,,
8.55E-05,17,43,373,,,
0.0002186,14,209,371,,,
8.54E-05,18,124,372,,,
0.0001136,15,182,374,,,
9.15E-05,35,12,376,,,
8.51E-05,22,351,378,,,
8.49E-05,16,212,378,,,
0.0002942,12,99,378,,,
0.0001233,6,15,379,,,
0.0001227,19,88,380,,,
9.54E-05,8,361,380,,,
8.54E-05,7,352,375,,,
0.0001353,18,213,376,,,
8.40E-05,13,148,375,,,
8.39E-05,3,81,377,,,
8.40E-05,32,319,378,,,
9.46E-05,14,122,378,,,
8.44E-05,33,279,379,,,
8.38E-05,2,104,379,,,
8.40E-05,16,201,383,,,
8.39E-05,18,151,384,,,
8.41E-05,32,78,385,,,
8.41E-05,34,332,386,,,
8.38E-05,6,37,386,,,
8.42E-05,12,320,387,,,
8.38E-05,24,300,384,,,
8.63E-05,19,109,384,,,
8.37E-05,15,46,384,,,
8.39E-05,10,65,384,,,
8.58E-05,12,122,381,,,
8.43E-05,25,349,383,,,
8.40E-05,23,260,383,,,
8.54E-05,29,29,385,,,
8.45E-05,22,305,383,,,
8.43E-05,14,316,382,,,
8.45E-05,7,348,382,,,
8.47E-05,32,149,383,,,
8.52E-05,12,233,381,,,
8.52E-05,5,151,382,,,
9.13E-05,7,77,382,,,
8.39E-05,26,106,382,,,
8.42E-05,21,289,383,,,
8.39E-05,11,341,383,,,
8.42E-05,27,151,385,,,
8.43E-05,9,213,386,,,
8.45E-05,12,199,387,,,
0.0001231,21,271,388,,,
8.44E-05,6,29,388,,,
9.17E-05,15,295,390,,,
8.34E-05,35,309,391,,,
8.36E-05,35,57,393,,,
8.40E-05,22,125,395,,,
8.39E-05,27,305,396,,,
8.52E-05,2,3,396,,,
8.40E-05,19,154,396,,,
8.41E-05,27,383,396,,,
8.36E-05,35,231,398,,,
8.41E-05,22,218,396,,,
8.40E-05,8,261,398,,,
8.55E-05,20,104,394,,,
8.95E-05,22,170,394,,,
8.41E-05,25,341,392,,,
8.39E-05,14,196,388,,,
0.0001343,23,181,390,,,
8.40E-05,29,366,389,,,
8.50E-05,23,55,389,,,
8.41E-05,32,88,382,,,
8.55E-05,7,131,379,,,
8.45E-05,13,197,377,,,
8.57E-05,29,110,380,,,
8.43E-05,29,275,386,,,
8.37E-05,18,14,387,,,
8.37E-05,20,380,386,,,
8.41E-05,30,358,387,,,
9.48E-05,6,298,385,,,
8.54E-05,2,348,384,,,
8.43E-05,32,89,385,,,
8.37E-05,29,296,384,,,
8.56E-05,10,271,385,,,
8.43E-05,13,79,385,,,
8.47E-05,19,280,388,,,
8.32E-05,10,265,387,,,
8.54E-05,35,120,376,,,
8.68E-05,30,165,376,,,
8.51E-05,22,285,377,,,
8.40E-05,15,8,376,,,
8.39E-05,33,341,378,,,
8.37E-05,26,69,379,,,
8.42E-05,18,243,379,,,
8.42E-05,6,88,378,,,
8.43E-05,35,102,379,,,
8.40E-05,1,363,380,,,
8.97E-05,21,125,382,,,
8.34E-05,34,193,382,,,
8.76E-05,5,16,383,,,
8.39E-05,24,320,386,,,
8.42E-05,33,356,387,,,
8.42E-05,34,30,388,,,
8.41E-05,27,171,389,,,
8.39E-05,4,267,391,,,
8.57E-05,11,47,394,,,
8.41E-05,30,146,393,,,
8.42E-05,5,67,388,,,
8.41E-05,34,9,386,,,
8.36E-05,20,137,388,,,
8.42E-05,21,238,390,,,
8.34E-05,3,381,389,,,
9.00E-05,11,376,390,,,
0.0001032,22,361,390,,,
8.43E-05,4,170,391,,,
8.39E-05,12,70,391,,,
9.09E-05,15,133,388,,,
8.34E-05,15,290,388,,,
8.96E-05,33,85,389,,,
8.64E-05,11,261,388,,,
8.41E-05,13,288,390,,,
0.0001625,32,16,387,,,
8.36E-05,6,347,391,,,
8.44E-05,29,168,392,,,
8.39E-05,10,146,393,,,
8.46E-05,22,373,393,,,
8.40E-05,31,326,392,,,
8.42E-05,15,89,391,,,
8.63E-05,23,244,391,,,
8.48E-05,12,368,391,,,
9.25E-05,16,128,392,,,
8.47E-05,27,138,392,,,
8.42E-05,33,28,395,,,
8.40E-05,7,245,394,,,
8.37E-05,21,297,388,,,
8.55E-05,33,92,390,,,
8.39E-05,21,124,383,,,
8.35E-05,9,177,378,,,
8.43E-05,33,332,378,,,
9.16E-05,23,0,376,,,
8.46E-05,35,198,377,,,
8.60E-05,8,162,376,,,
8.39E-05,10,54,378,,,
8.42E-05,7,37,375,,,
0.0001488,25,278,376,,,
8.45E-05,2,369,375,,,
8.43E-05,16,19,375,,,
8.40E-05,31,58,377,,,
8.41E-05,25,293,377,,,
9.06E-05,34,319,379,,,
8.42E-05,35,158,380,,,
0.0001097,30,271,382,,,
8.41E-05,14,348,384,,,
8.41E-05,21,136,385,,,
8.40E-05,29,3,384,,,
0.0001654,13,360,380,,,
8.46E-05,20,64,379,,,
8.42E-05,14,208,377,,,
9.23E-05,34,177,382,,,
8.41E-05,34,83,381,,,
8.52E-05,6,312,376,,,
0.0001166,35,122,377,,,
8.40E-05,35,7,382,,,
8.38E-05,24,307,382,,,
8.71E-05,17,16,382,,,
8.40E-05,9,43,382,,,
8.35E-05,3,259,384,,,
8.45E-05,3,45,386,,,
9.20E-05,9,238,387,,,
8.46E-05,15,80,384,,,
8.48E-05,26,15,385,,,
8.49E-05,3,294,386,,,
8.44E-05,33,160,387,,,
8.89E-05,21,117,385,,,
8.46E-05,24,370,386,,,
8.49E-05,13,212,381,,,
0.0001136,33,177,377,,,
8.53E-05,14,247,377,,,
8.47E-05,8,53,381,,,
8.57E-05,4,271,380,,,
8.49E-05,30,41,379,,,
8.49E-05,16,97,381,,,
0.0002571,19,104,379,,,
8.66E-05,34,257,378,,,
8.43E-05,30,352,377,,,
8.69E-05,6,293,376,,,
8.36E-05,32,152,376,,,
9.05E-05,13,319,376,,,
9.02E-05,15,263,376,,,
8.36E-05,1,187,378,,,
8.32E-05,35,303,378,,,
8.33E-05,20,55,379,,,
8.49E-05,31,40,382,,,
8.43E-05,9,12,380,,,
8.38E-05,22,338,381,,,
8.52E-05,17,175,381,,,
8.38E-05,1,138,377,,,
8.63E-05,22,303,378,,,
8.35E-05,14,282,374,,,
8.52E-05,12,198,373,,,
8.46E-05,3,315,374,,,
8.39E-05,11,284,376,,,
8.87E-05,8,256,377,,,
8.60E-05,24,109,377,,,
8.46E-05,9,289,376,,,
8.40E-05,29,49,375,,,
8.42E-05,10,238,378,,,
8.41E-05,31,181,379,,,
8.35E-05,22,269,380,,,
8.39E-05,9,195,382,,,
8.40E-05,13,185,381,,,
0.0001036,20,59,381,,,
0.0002377,18,343,380,,,
8.50E-05,6,49,381,,,
8.38E-05,22,104,381,,,
8.38E-05,20,368,383,,,
8.38E-05,12,148,384,,,
0.000145,6,22,386,,,
8.49E-05,25,296,387,,,
8.42E-05,25,205,385,,,
8.39E-05,32,370,380,,,
8.39E-05,16,192,380,,,
8.40E-05,21,117,382,,,
8.43E-05,19,113,377,,,
8.41E-05,28,158,378,,,
8.39E-05,18,363,379,,,
8.47E-05,8,143,380,,,
8.33E-05,17,252,379,,,
8.38E-05,16,83,381,,,
8.39E-05,25,142,383,,,
8.43E-05,6,269,382,,,
0.0001182,13,132,382,,,
8.42E-05,3,58,381,,,
8.42E-05,24,69,385,,,
0.0001023,6,283,386,,,
8.55E-05,27,196,382,,,
8.63E-05,21,89,381,,,
8.37E-05,4,340,382,,,
8.44E-05,34,96,383,,,
8.35E-05,13,227,383,,,
8.41E-05,23,100,383,,,
0.0002858,29,38,384,,,
8.38E-05,25,342,387,,,
9.04E-05,1,15,385,,,
9.28E-05,25,256,386,,,
8.74E-05,33,41,383,,,
8.32E-05,7,242,385,,,
8.34E-05,18,175,385,,,
8.37E-05,11,78,386,,,
8.86E-05,22,73,387,,,
8.37E-05,26,137,387,,,
8.43E-05,16,37,390,,,
8.41E-05,5,48,391,,,
8.38E-05,35,300,389,,,
8.38E-05,6,361,384,,,
8.38E-05,6,253,385,,,
0.0001377,20,116,385,,,
8.76E-05,3,333,387,,,
8.33E-05,2,94,386,,,
9.14E-05,29,83,389,,,
9.71E-05,32,51,384,,,
0.0001159,22,227,382,,,
0.0001243,16,80,383,,,
8.56E-05,22,235,384,,,
8.49E-05,16,12,384,,,
8.42E-05,20,174,384,,,
8.50E-05,6,122,376,,,
8.37E-05,34,127,380,,,
8.36E-05,31,26,381,,,
8.39E-05,35,237,383,,,
8.40E-05,28,216,384,,,
8.39E-05,22,323,386,,,
8.49E-05,2,76,385,,,
8.48E-05,18,263,386,,,
8.50E-05,23,308,389,,,
8.45E-05,24,25,390,,,
8.36E-05,16,134,392,,,
8.41E-05,25,303,393,,,
0.0001285,14,389,395,,,
9.24E-05,11,229,397,,,
8.44E-05,5,34,400,,,
8.92E-05,18,71,401,,,
8.43E-05,10,89,402,,,
0.0001308,20,244,402,,,
8.48E-05,23,220,393,,,
8.44E-05,22,33,393,,,
8.43E-05,5,314,392,,,
8.51E-05,31,135,394,,,
8.47E-05,15,247,392,,,
8.46E-05,28,17,392,,,
0.0001002,1,226,393,,,
8.41E-05,11,185,391,,,
8.49E-05,21,327,386,,,
8.63E-05,11,284,387,,,
8.44E-05,27,286,387,,,
8.43E-05,18,358,386,,,
8.42E-05,24,79,388,,,
8.84E-05,3,383,389,,,
8.59E-05,10,98,392,,,
8.40E-05,21,226,392,,,
8.38E-05,1,185,390,,,
8.42E-05,28,240,389,,,
8.45E-05,28,290,390,,,
8.37E-05,24,274,395,,,
8.37E-05,11,117,396,,,
8.49E-05,14,319,395,,,
8.49E-05,33,224,396,,,
8.46E-05,33,130,395,,,
8.47E-05,33,286,397,,,
8.57E-05,11,231,398,,,
8.64E-05,26,167,396,,,
8.44E-05,27,285,394,,,
8.50E-05,1,41,394,,,
8.43E-05,15,341,393,,,
9.24E-05,16,81,396,,,
8.41E-05,16,4,399,,,
8.44E-05,3,125,395,,,
9.66E-05,8,176,395,,,
9.53E-05,28,393,396,,,
8.66E-05,20,9,391,,,
8.54E-05,31,195,390,,,
8.53E-05,7,332,391,,,
8.63E-05,10,101,389,,,
8.43E-05,30,18,388,,,
8.43E-05,2,317,391,,,
8.50E-05,15,174,391,,,
8.40E-05,20,244,392,,,
8.49E-05,24,80,393,,,
8.56E-05,6,163,393,,,
8.76E-05,30,289,394,,,
8.48E-05,20,139,396,,,
8.49E-05,32,145,397,,,
8.45E-05,4,114,402,,,
8.43E-05,12,301,404,,,
8.41E-05,24,380,401,,,
8.44E-05,29,320,405,,,
8.41E-05,30,154,403,,,
8.45E-05,25,30,405,,,
8.41E-05,24,195,406,,,
9.30E-05,20,279,407,,,
8.41E-05,11,167,411,,,
8.40E-05,17,380,412,,,
9.35E-05,10,192,408,,,
8.41E-05,6,198,406,,,
8.44E-05,8,147,407,,,
8.39E-05,17,199,406,,,
8.34E-05,29,295,405,,,
8.36E-05,26,343,407,,,
8.41E-05,34,352,407,,,
8.41E-05,4,280,408,,,
9.20E-05,12,121,409,,,
8.40E-05,4,362,407,,,
0.0001588,7,238,408,,,
0.0003369,10,20,405,,,
9.23E-05,16,267,408,,,
8.53E-05,34,138,411,,,
0.0001116,6,32,411,,,
8.48E-05,11,282,411,,,
9.06E-05,18,300,413,,,
8.43E-05,4,373,414,,,
8.45E-05,25,62,415,,,
8.41E-05,29,8,416,,,
8.68E-05,7,359,416,,,
8.55E-05,30,81,417,,,
9.37E-05,2,46,412,,,
8.66E-05,2,35,415,,,
0.000114,27,399,416,,,
0.0001408,11,118,416,,,
8.40E-05,17,236,413,,,
8.45E-05,32,209,413,,,
8.39E-05,33,266,414,,,
8.36E-05,10,24,415,,,
9.14E-05,20,410,416,,,
0.0001609,9,223,417,,,
8.44E-05,18,227,418,,,
8.78E-05,23,86,418,,,
8.33E-05,7,278,417,,,
8.37E-05,13,363,416,,,
8.35E-05,15,326,417,,,
0.0001378,27,106,415,,,
9.16E-05,31,222,413,,,
8.41E-05,31,69,419,,,
8.40E-05,5,185,420,,,
8.37E-05,20,263,420,,,
8.63E-05,13,36,422,,,
8.38E-05,23,165,422,,,
0.0001211,22,130,424,,,
8.48E-05,20,367,424,,,
8.58E-05,17,322,427,,,
0.0001296,10,61,426,,,
8.44E-05,26,351,429,,,
8.41E-05,30,90,430,,,
8.49E-05,11,117,433,,,
0.0001215,18,418,432,,,
9.19E-05,9,177,431,,,
0.0001192,13,141,434,,,
8.75E-05,1,66,436,,,
0.0001665,24,117,438,,,
0.0001185,9,114,439,,,
0.0001182,13,152,440,,,
0.0001649,4,86,434,,,
0.0001597,20,336,435,,,
8.65E-05,9,124,437,,,
0.0001645,22,269,438,,,
0.0004306,3,191,437,,,
0.000122,23,331,437,,,
8.81E-05,21,263,437,,,
0.0001671,34,74,435,,,
0.0001697,33,402,432,,,
9.31E-05,1,153,432,,,
8.58E-05,14,153,432,,,
8.33E-05,27,421,432,,,
8.44E-05,2,2,436,,,
0.0001758,30,136,437,,,
8.42E-05,21,375,432,,,
8.40E-05,5,332,433,,,
8.41E-05,32,190,433,,,
8.44E-05,30,340,431,,,
8.44E-05,35,58,431,,,
8.40E-05,17,227,434,,,
8.44E-05,31,85,436,,,
8.42E-05,7,192,436,,,
0.0001269,21,336,432,,,
0.0001212,35,45,428,,,
0.0001065,3,226,429,,,
0.0001168,4,381,430,,,
0.000115,26,354,432,,,
0.0001606,12,203,434,,,
0.0001185,19,197,435,,,
0.0001541,16,315,430,,,
0.0001635,15,350,428,,,
8.78E-05,16,30,425,,,
0.0001688,35,220,426,,,
8.75E-05,13,362,427,,,
0.0001675,28,5,428,,,
0.0001196,30,221,428,,,
8.43E-05,33,370,426,,,
8.40E-05,13,30,427,,,
8.40E-05,16,305,428,,,
0.0001238,18,167,426,,,
0.0001104,6,130,427,,,
8.48E-05,15,159,428,,,
8.39E-05,26,272,431,,,
8.41E-05,16,28,433,,,
9.13E-05,5,284,433,,,
9.01E-05,2,159,434,,,
8.43E-05,15,168,434,,,
8.41E-05,4,340,435,,,
0.0001604,11,368,435,,,
8.35E-05,3,21,436,,,
8.30E-05,14,12,437,,,
8.37E-05,26,255,438,,,
8.42E-05,14,17,437,,,
8.36E-05,4,11,437,,,
9.44E-05,25,404,437,,,
0.000111,30,334,437,,,
0.0001158,30,36,435,,,
0.0001144,15,127,436,,,
0.0001069,24,336,437,,,
0.0001086,32,349,439,,,
0.0001183,20,180,439,,,
0.0002458,17,358,440,,,
0.0004142,35,5,439,,,
0.0001226,5,340,437,,,
0.0001614,26,407,438,,,
8.41E-05,26,98,439,,,
8.46E-05,13,222,439,,,
8.41E-05,3,386,438,,,
8.37E-05,19,393,439,,,
8.38E-05,13,53,438,,,
8.42E-05,19,15,432,,,
8.39E-05,2,166,435,,,
8.40E-05,15,183,437,,,
8.38E-05,10,239,438,,,
8.40E-05,12,125,439,,,
8.40E-05,8,300,440,,,
9.31E-05,17,361,440,,,
8.72E-05,4,69,436,,,
9.03E-05,6,255,437,,,
8.40E-05,17,128,437,,,
9.15E-05,5,206,434,,,
0.0001606,8,47,432,,,
0.0001701,13,362,432,,,
0.0001032,26,104,434,,,
0.0001588,21,88,434,,,
0.0001153,25,413,432,,,
8.66E-05,11,171,433,,,
0.0001725,26,227,435,,,
0.0001205,32,410,435,,,
0.0001177,19,184,434,,,
0.0001175,21,400,434,,,
0.0001277,26,22,435,,,
0.000115,9,90,434,,,
0.0001729,15,296,436,,,
0.0001696,22,67,435,,,
0.0001174,8,137,434,,,
8.67E-05,25,123,435,,,
8.47E-05,30,9,437,,,
8.39E-05,20,335,438,,,
0.0001223,35,228,437,,,
0.0002953,11,374,437,,,
8.55E-05,25,404,436,,,
8.53E-05,4,68,438,,,
8.56E-05,12,377,436,,,
8.44E-05,24,324,437,,,
8.47E-05,32,180,438,,,
8.49E-05,25,152,432,,,
8.59E-05,27,295,429,,,
8.50E-05,32,339,427,,,
8.83E-05,24,70,423,,,
8.41E-05,17,176,424,,,
8.39E-05,3,319,422,,,
8.37E-05,23,125,423,,,
8.37E-05,27,33,423,,,
8.57E-05,21,187,417,,,
8.50E-05,18,37,419,,,
9.32E-05,30,287,419,,,
8.49E-05,17,303,415,,,
9.57E-05,10,157,417,,,
0.0001336,31,75,417,,,
8.47E-05,10,230,415,,,
0.0001237,11,195,416,,,
8.54E-05,15,154,413,,,
0.000123,20,254,414,,,
0.0001661,30,359,415,,,
0.0002968,11,165,415,,,
8.74E-05,13,150,414,,,
0.0001195,29,156,412,,,
0.0001191,8,160,415,,,
0.0003958,6,268,412,,,
0.0001586,10,295,412,,,
0.0001669,20,386,418,,,
0.0001174,28,14,419,,,
9.08E-05,1,21,420,,,
0.0001197,34,60,422,,,
8.37E-05,31,152,426,,,
8.41E-05,35,416,423,,,
8.46E-05,32,79,416,,,
8.38E-05,26,315,414,,,
8.52E-05,27,105,416,,,
8.39E-05,17,385,419,,,
8.54E-05,10,338,420,,,
8.40E-05,7,55,422,,,
8.34E-05,11,215,424,,,
9.21E-05,12,308,425,,,
8.39E-05,22,63,425,,,
8.37E-05,29,270,418,,,
0.000104,28,118,418,,,
0.0001018,34,168,416,,,
8.47E-05,24,153,414,,,
8.41E-05,18,87,416,,,
8.37E-05,4,192,416,,,
8.75E-05,34,240,414,,,
8.36E-05,19,350,416,,,
8.37E-05,27,86,415,,,
8.33E-05,23,166,414,,,
8.36E-05,35,195,416,,,
8.74E-05,26,91,416,,,
8.34E-05,16,277,417,,,
8.34E-05,27,200,419,,,
8.46E-05,21,116,419,,,
8.34E-05,10,152,419,,,
8.34E-05,2,322,420,,,
8.43E-05,3,74,423,,,
8.38E-05,35,41,424,,,
0.0001062,11,393,418,,,
0.0001629,2,62,418,,,
0.0004121,2,137,420,,,
0.0001701,13,6,421,,,
8.58E-05,29,289,420,,,
0.0001175,25,49,421,,,
8.97E-05,27,335,418,,,
0.0001154,7,318,419,,,
0.0001598,25,73,421,,,
0.0001697,32,229,422,,,
0.0001913,19,337,421,,,
0.0001236,5,146,418,,,
0.0001648,4,93,419,,,
0.0001019,8,234,420,,,
0.0001255,31,129,421,,,
0.0004561,25,116,422,,,
8.34E-05,1,369,419,,,
8.37E-05,33,401,415,,,
8.40E-05,34,194,413,,,
8.43E-05,9,198,414,,,
8.40E-05,33,263,415,,,
8.41E-05,7,237,411,,,
8.41E-05,29,78,409,,,
8.42E-05,21,240,407,,,
8.37E-05,22,302,405,,,
8.36E-05,22,150,406,,,
8.38E-05,34,24,409,,,
8.39E-05,10,301,409,,,
8.41E-05,20,152,408,,,
8.39E-05,20,326,405,,,
8.43E-05,28,362,406,,,
8.78E-05,10,74,406,,,
8.29E-05,25,304,408,,,
8.27E-05,13,254,408,,,
8.63E-05,35,376,411,,,
9.11E-05,23,341,409,,,
8.37E-05,18,323,409,,,
8.43E-05,28,236,409,,,
8.36E-05,34,49,410,,,
8.37E-05,16,185,411,,,
8.45E-05,34,243,411,,,
8.40E-05,17,233,412,,,
9.29E-05,28,403,410,,,
8.37E-05,28,252,411,,,
9.04E-05,21,260,405,,,
8.39E-05,16,260,403,,,
8.44E-05,35,97,402,,,
8.81E-05,26,143,404,,,
0.000166,8,87,405,,,
8.84E-05,12,211,405,,,
8.68E-05,32,127,406,,,
9.22E-05,31,87,407,,,
0.0001194,23,277,408,,,
0.0001153,30,7,407,,,
8.86E-05,34,127,411,,,
0.0001831,11,147,412,,,
0.0001609,31,144,414,,,
0.0001225,22,228,414,,,
0.0001265,5,387,416,,,
8.81E-05,34,190,414,,,
0.0001678,30,105,415,,,
0.0008407,19,66,415,,,
0.0001686,27,235,404,,,
8.35E-05,22,135,403,,,
8.32E-05,25,303,404,,,
8.35E-05,3,209,407,,,
8.31E-05,20,193,407,,,
8.51E-05,5,158,408,,,
8.78E-05,16,219,411,,,
8.43E-05,20,236,412,,,
8.39E-05,24,334,414,,,
8.39E-05,33,245,415,,,
8.30E-05,22,373,416,,,
8.39E-05,17,165,418,,,
9.30E-05,17,13,416,,,
8.49E-05,20,119,417,,,
9.47E-05,20,62,417,,,
8.40E-05,13,224,417,,,
8.42E-05,15,399,415,,,
8.42E-05,30,45,416,,,
8.40E-05,25,40,417,,,
8.41E-05,30,70,415,,,
8.42E-05,21,395,418,,,
8.42E-05,8,273,419,,,
8.38E-05,3,396,418,,,
8.41E-05,21,394,420,,,
8.50E-05,28,269,418,,,
8.44E-05,16,117,419,,,
8.41E-05,3,37,421,,,
8.38E-05,10,99,415,,,
8.85E-05,34,220,411,,,
0.0001197,31,210,409,,,
8.47E-05,15,115,409,,,
8.41E-05,35,256,410,,,
9.56E-05,3,356,412,,,
8.50E-05,26,394,410,,,
8.56E-05,8,21,411,,,
8.74E-05,8,383,410,,,
8.51E-05,23,212,413,,,
8.48E-05,1,333,412,,,
0.0001025,35,24,414,,,
8.42E-05,7,37,412,,,
8.64E-05,15,250,412,,,
9.03E-05,20,315,413,,,
8.39E-05,13,108,413,,,
8.38E-05,23,252,415,,,
0.0001347,4,146,415,,,
8.35E-05,22,77,409,,,
8.32E-05,26,24,410,,,
8.43E-05,31,285,411,,,
8.41E-05,1,345,411,,,
8.87E-05,23,309,410,,,
8.41E-05,22,35,411,,,
8.41E-05,20,194,412,,,
8.44E-05,3,44,412,,,
8.40E-05,20,65,414,,,
9.11E-05,20,367,416,,,
0.0001766,19,275,416,,,
8.59E-05,30,182,417,,,
0.0001163,11,370,418,,,
0.0002018,19,23,417,,,
0.0001328,14,90,419,,,
0.0001712,20,332,417,,,
9.02E-05,30,83,415,,,
9.69E-05,17,72,416,,,
0.0001004,17,166,417,,,
0.0001186,34,329,418,,,
0.0001185,34,241,418,,,
0.0001021,17,307,423,,,
0.0001186,15,192,424,,,
0.0001753,28,35,425,,,
0.0001162,32,412,426,,,
9.01E-05,33,120,428,,,
9.63E-05,23,205,432,,,
8.52E-05,7,39,431,,,
8.41E-05,3,357,431,,,
9.48E-05,16,354,431,,,
8.41E-05,18,347,433,,,
8.45E-05,18,166,432,,,
9.99E-05,24,35,434,,,
0.0001027,17,371,432,,,
8.54E-05,15,174,426,,,
8.50E-05,28,197,425,,,
8.48E-05,4,211,425,,,
8.54E-05,11,413,426,,,
9.17E-05,16,331,428,,,
8.42E-05,10,242,430,,,
8.42E-05,31,243,429,,,
8.44E-05,35,424,430,,,
8.39E-05,15,336,430,,,
8.37E-05,35,378,431,,,
8.39E-05,18,277,433,,,
8.64E-05,14,342,431,,,
8.50E-05,33,194,433,,,
8.44E-05,10,244,431,,,
8.41E-05,7,340,433,,,
8.52E-05,4,30,435,,,
8.53E-05,26,8,435,,,
8.52E-05,22,308,438,,,
8.47E-05,14,340,439,,,
8.50E-05,17,196,440,,,
8.40E-05,26,345,441,,,
8.39E-05,3,266,436,,,
8.43E-05,15,287,437,,,
8.40E-05,24,289,438,,,
8.43E-05,9,404,438,,,
8.40E-05,3,24,438,,,
8.41E-05,33,171,431,,,
8.45E-05,12,317,428,,,
8.43E-05,5,307,426,,,
8.36E-05,12,359,428,,,
8.44E-05,8,182,429,,,
8.37E-05,20,406,431,,,
8.45E-05,25,19,431,,,
8.39E-05,18,74,434,,,
9.21E-05,18,424,435,,,
9.46E-05,9,406,434,,,
8.46E-05,8,278,435,,,
8.40E-05,30,8,437,,,
8.49E-05,30,34,441,,,
8.46E-05,20,414,442,,,
8.42E-05,17,247,444,,,
0.0001175,16,97,440,,,
0.0002347,35,180,438,,,
0.0001044,26,242,433,,,
0.0001713,10,164,434,,,
0.0001168,31,182,432,,,
0.0001173,6,147,433,,,
9.10E-05,13,307,434,,,
0.0001626,26,403,437,,,
0.0001003,5,209,438,,,
0.0001638,26,368,438,,,
0.0001628,11,91,439,,,
0.0001215,7,318,440,,,
0.0001093,11,427,443,,,
0.0001147,28,130,442,,,
0.0001186,6,118,440,,,
0.0001198,5,99,441,,,
0.0001198,4,440,442,,,
0.0001696,24,0,440,,,
0.0001607,3,131,441,,,
0.0001481,24,152,442,,,
8.42E-05,6,306,447,,,
8.57E-05,2,376,448,,,
0.0001034,23,311,450,,,
8.42E-05,18,374,450,,,
8.51E-05,8,442,445,,,
8.35E-05,23,245,442,,,
8.38E-05,29,6,443,,,
8.38E-05,2,148,443,,,
8.33E-05,20,414,440,,,
8.64E-05,24,115,437,,,
8.44E-05,7,101,434,,,
8.41E-05,27,87,428,,,
8.41E-05,18,323,430,,,
9.79E-05,26,24,429,,,
8.39E-05,23,270,428,,,
8.41E-05,19,54,428,,,
8.35E-05,6,238,428,,,
9.25E-05,22,61,425,,,
8.39E-05,9,303,427,,,
8.50E-05,25,317,431,,,
8.34E-05,2,128,434,,,
8.36E-05,28,35,435,,,
8.34E-05,22,354,436,,,
9.33E-05,31,141,432,,,
0.0001028,6,22,433,,,
8.38E-05,35,347,434,,,
8.44E-05,7,331,439,,,
8.34E-05,29,418,436,,,
8.33E-05,1,191,436,,,
8.49E-05,14,264,439,,,
8.39E-05,33,172,439,,,
8.41E-05,30,181,440,,,
8.52E-05,23,108,443,,,
0.0001719,31,107,443,,,
8.73E-05,25,58,444,,,
8.38E-05,25,257,441,,,
8.59E-05,10,391,441,,,
0.0001103,35,180,441,,,
8.38E-05,18,72,438,,,
8.42E-05,4,62,429,,,
8.42E-05,32,20,428,,,
8.44E-05,17,273,428,,,
8.57E-05,28,313,425,,,
