cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet,
8.37E-05,24,0,39,,,,
8.42E-05,33,0,41,,,,
8.34E-05,5,0,41,,,,
8.42E-05,9,0,41,,,,
8.35E-05,30,0,40,,,,
9.07E-05,17,0,44,,,,
8.37E-05,35,0,43,,,,
8.40E-05,31,0,46,,,,
8.37E-05,23,0,45,,,,
8.37E-05,27,0,46,,,,
8.35E-05,22,0,47,,,,
0.0001579,4,0,48,,,,
8.41E-05,1,0,48,,,,
8.34E-05,27,0,49,,,,
8.40E-05,14,0,50,,,,
8.39E-05,24,0,53,,,,
8.36E-05,20,0,52,,,,
8.33E-05,27,0,53,,,,
0.0001716,30,0,49,,,,
8.42E-05,19,0,52,,,,
8.27E-05,33,0,43,,,,
8.35E-05,8,0,45,,,,
8.29E-05,32,0,46,,,,
8.29E-05,5,0,47,,,,
8.41E-05,6,0,48,,,,
8.39E-05,24,0,44,,,,
8.37E-05,6,0,45,,,,
9.09E-05,11,0,46,,,,
8.50E-05,28,0,43,,,,
8.39E-05,28,0,45,,,,
8.35E-05,9,0,45,,,,
8.73E-05,15,0,47,,,,
8.46E-05,11,0,36,,,,
8.57E-05,14,0,37,,,,
8.37E-05,1,0,38,,,,
8.38E-05,34,0,35,,,,
9.90E-05,31,0,39,,,,
8.34E-05,5,0,41,,,,
8.52E-05,7,0,41,,,,
8.31E-05,28,0,41,,,,
8.36E-05,13,0,42,,,,
8.35E-05,3,0,43,,,,
8.45E-05,22,0,46,,,,
8.42E-05,34,0,47,,,,
8.56E-05,32,0,37,,,,
8.72E-05,24,0,33,,,,
9.23E-05,23,0,25,,,,
0.0001359,24,0,26,,,,
0.0003616,29,0,27,,,,
8.50E-05,33,0,26,,,,
8.38E-05,11,0,25,,,,
8.50E-05,8,0,22,,,,
8.50E-05,24,0,23,,,,
8.50E-05,22,0,24,,,,
0.0001044,5,0,21,,,,
0.0004192,9,0,20,,,,
8.45E-05,25,0,17,,,,
8.44E-05,28,0,18,,,,
8.39E-05,31,0,18,,,,
8.38E-05,19,0,18,,,,
9.33E-05,10,0,18,,,,
8.39E-05,24,0,19,,,,
8.38E-05,5,0,19,,,,
8.39E-05,5,0,22,,,,
8.38E-05,6,0,23,,,,
8.40E-05,19,0,20,,,,
0.0001196,27,0,22,,,,
0.0001209,31,0,21,,,,
0.0001641,33,0,23,,,,
8.42E-05,11,0,25,,,,
8.39E-05,26,0,21,,,,
8.42E-05,34,0,20,,,,
8.52E-05,27,0,18,,,,
8.46E-05,9,0,18,,,,
8.82E-05,2,0,20,,,,
8.41E-05,28,0,16,,,,
0.0001217,11,0,14,,,,
8.49E-05,34,0,15,,,,
9.41E-05,34,0,14,,,,
8.51E-05,34,0,17,,,,
8.48E-05,29,0,18,,,,
8.50E-05,8,0,20,,,,
8.56E-05,7,0,18,,,,
8.41E-05,30,0,19,,,,
8.37E-05,35,0,14,,,,
8.27E-05,30,0,17,,,,
0.0001117,29,0,18,,,,
9.42E-05,11,0,18,,,,
8.39E-05,30,0,20,,,,
8.39E-05,34,0,21,,,,
8.36E-05,27,0,17,,,,
8.47E-05,10,0,17,,,,
8.38E-05,17,0,18,,,,
8.40E-05,8,0,18,,,,
0.0001328,21,0,21,,,,
8.36E-05,25,0,20,,,,
9.22E-05,2,0,21,,,,
8.39E-05,27,0,20,,,,
8.37E-05,6,0,22,,,,
8.40E-05,28,0,10,,,,
8.37E-05,25,0,10,,,,
8.38E-05,16,0,12,,,,
0.000159,8,0,11,,,,
8.50E-05,8,0,12,,,,
0.0001366,24,0,12,,,,
8.37E-05,26,0,10,,,,
8.39E-05,33,0,11,,,,
8.38E-05,2,0,11,,,,
8.38E-05,29,0,10,,,,
8.55E-05,25,0,13,,,,
8.37E-05,13,0,14,,,,
8.40E-05,9,0,13,,,,
8.43E-05,29,0,5,,,,
9.17E-05,19,0,9,,,,
8.36E-05,23,0,7,,,,
8.39E-05,1,0,5,,,,
8.44E-05,12,0,6,,,,
8.38E-05,16,0,7,,,,
1.74E-05,15,0,1,,,,
8.38E-05,22,0,3,,,,
8.40E-05,25,0,2,,,,
1.77E-05,34,0,1,,,,
1.73E-05,29,0,1,,,,
8.42E-05,27,0,2,,,,
8.43E-05,12,0,2,,,,
8.42E-05,35,0,3,,,,
8.40E-05,35,0,4,,,,
9.12E-05,19,0,5,,,,
8.37E-05,13,0,6,,,,
8.36E-05,28,0,7,,,,
8.30E-05,11,0,7,,,,
8.38E-05,25,0,7,,,,
1.74E-05,32,0,1,,,,
9.01E-05,20,0,3,,,,
1.74E-05,3,0,1,,,,
8.39E-05,2,0,2,,,,
8.41E-05,18,0,3,,,,
8.40E-05,16,0,2,,,,
8.38E-05,3,0,4,,,,
8.36E-05,15,0,2,,,,
8.49E-05,25,0,4,,,,
2.45E-05,11,0,1,,,,
8.35E-05,32,0,3,,,,
8.42E-05,27,0,3,,,,
8.37E-05,32,0,3,,,,
8.44E-05,23,0,3,,,,
8.44E-05,20,0,3,,,,
8.54E-05,29,0,3,,,,
8.35E-05,3,0,4,,,,
8.52E-05,31,0,7,,,,
0.0001726,10,0,8,,,,
8.35E-05,22,0,6,,,,
8.41E-05,2,0,3,,,,
8.50E-05,11,0,6,,,,
8.54E-05,24,0,7,,,,
8.40E-05,20,0,5,,,,
8.39E-05,28,0,6,,,,
8.36E-05,25,0,7,,,,
8.35E-05,1,0,9,,,,
8.72E-05,23,0,11,,,,
8.37E-05,19,0,9,,,,
8.36E-05,31,0,10,,,,
8.35E-05,13,0,11,,,,
8.40E-05,29,0,12,,,,
8.39E-05,12,0,13,,,,
8.38E-05,28,0,14,,,,
9.22E-05,18,0,15,,,,
8.59E-05,15,0,16,,,,
8.56E-05,27,0,17,,,,
8.50E-05,18,0,13,,,,
8.50E-05,4,0,15,,,,
8.47E-05,21,0,15,,,,
8.45E-05,4,0,19,,,,
8.66E-05,13,0,21,,,,
8.39E-05,24,0,24,,,,
8.36E-05,12,0,24,,,,
8.49E-05,8,0,24,,,,
8.38E-05,24,0,18,,,,
8.51E-05,9,0,18,,,,
8.88E-05,3,0,16,,,,
8.39E-05,28,0,15,,,,
8.94E-05,16,0,12,,,,
8.42E-05,5,0,14,,,,
8.38E-05,26,0,13,,,,
9.04E-05,4,0,15,,,,
8.41E-05,23,0,15,,,,
8.34E-05,28,0,16,,,,
8.42E-05,32,0,17,,,,
8.47E-05,27,0,13,,,,
8.57E-05,1,0,13,,,,
8.55E-05,31,0,14,,,,
8.40E-05,19,0,13,,,,
8.37E-05,33,0,16,,,,
8.42E-05,29,0,12,,,,
0.0001067,25,0,14,,,,
8.43E-05,2,0,14,,,,
8.66E-05,14,0,12,,,,
8.43E-05,7,0,14,,,,
8.50E-05,6,0,15,,,,
8.59E-05,7,0,17,,,,
8.37E-05,22,0,25,,,,
8.37E-05,6,0,26,,,,
8.35E-05,26,0,27,,,,
8.40E-05,3,0,29,,,,
8.36E-05,29,0,29,,,,
8.38E-05,7,0,30,,,,
9.13E-05,14,0,26,,,,
8.38E-05,24,0,21,,,,
8.40E-05,33,0,21,,,,
8.37E-05,28,0,22,,,,
8.48E-05,20,0,22,,,,
8.37E-05,22,0,21,,,,
8.37E-05,5,0,19,,,,
8.93E-05,5,0,18,,,,
8.38E-05,6,0,20,,,,
8.44E-05,17,0,21,,,,
8.39E-05,4,0,23,,,,
8.39E-05,20,0,24,,,,
8.39E-05,32,0,25,,,,
8.35E-05,15,0,25,,,,
8.38E-05,14,0,28,,,,
8.35E-05,14,0,30,,,,
9.25E-05,15,0,31,,,,
8.38E-05,22,0,33,,,,
8.36E-05,2,0,35,,,,
0.0001175,8,0,35,,,,
8.39E-05,29,0,33,,,,
8.37E-05,30,0,34,,,,
8.39E-05,24,0,32,,,,
8.37E-05,25,0,32,,,,
8.39E-05,7,0,28,,,,
8.41E-05,15,0,27,,,,
8.47E-05,5,0,27,,,,
8.55E-05,14,0,27,,,,
8.38E-05,19,0,28,,,,
8.38E-05,26,0,28,,,,
8.35E-05,30,0,27,,,,
8.37E-05,8,0,28,,,,
8.46E-05,32,0,28,,,,
8.41E-05,4,0,30,,,,
8.42E-05,11,0,31,,,,
9.58E-05,24,0,33,,,,
8.36E-05,26,0,35,,,,
8.43E-05,4,0,34,,,,
9.34E-05,2,0,36,,,,
8.38E-05,31,0,37,,,,
8.42E-05,7,0,36,,,,
9.10E-05,23,0,36,,,,
8.44E-05,35,0,37,,,,
8.40E-05,10,0,42,,,,
8.41E-05,8,0,44,,,,
9.45E-05,29,0,45,,,,
8.37E-05,9,0,49,,,,
0.0001946,35,0,50,,,,
0.0001166,35,0,49,,,,
9.10E-05,25,0,49,,,,
9.42E-05,2,0,48,,,,
0.0001202,5,0,47,,,,
9.11E-05,15,0,51,,,,
8.43E-05,26,0,52,,,,
8.48E-05,23,0,55,,,,
9.60E-05,19,0,56,,,,
8.46E-05,1,0,62,,,,
8.49E-05,16,0,68,,,,
8.51E-05,20,0,66,,,,
8.48E-05,9,0,66,,,,
8.45E-05,15,0,65,,,,
8.48E-05,9,0,63,,,,
8.46E-05,3,0,64,,,,
0.0001247,3,0,65,,,,
8.42E-05,14,0,65,,,,
8.39E-05,7,0,66,,,,
8.38E-05,11,0,66,,,,
9.16E-05,32,0,67,,,,
8.40E-05,2,0,67,,,,
8.37E-05,34,0,68,,,,
8.41E-05,18,0,68,,,,
8.38E-05,8,0,66,,,,
0.0002244,9,0,67,,,,
8.42E-05,14,0,65,,,,
8.42E-05,18,0,64,,,,
8.46E-05,34,0,68,,,,
8.34E-05,23,0,68,,,,
8.40E-05,13,0,67,,,,
8.41E-05,18,0,67,,,,
8.42E-05,18,0,65,,,,
8.40E-05,9,0,66,,,,
8.40E-05,17,0,67,,,,
8.32E-05,9,0,69,,,,
8.39E-05,13,0,69,,,,
8.39E-05,14,0,69,,,,
8.38E-05,2,0,71,,,,
9.00E-05,30,0,72,,,,
8.40E-05,28,0,73,,,,
8.37E-05,26,0,75,,,,
8.50E-05,25,0,75,,,,
8.38E-05,32,0,74,,,,
8.41E-05,35,0,75,,,,
8.32E-05,25,0,76,,,,
9.14E-05,19,0,74,,,,
8.38E-05,17,0,76,,,,
8.35E-05,25,0,76,,,,
8.39E-05,6,0,75,,,,
8.37E-05,6,0,66,,,,
8.50E-05,27,0,68,,,,
0.0001243,12,0,69,,,,
8.54E-05,15,0,67,,,,
0.000117,6,0,68,,,,
0.0001211,34,0,68,,,,
8.44E-05,35,0,69,,,,
0.000132,29,0,68,,,,
8.44E-05,21,0,65,,,,
8.48E-05,27,0,67,,,,
0.0001426,9,0,68,,,,
0.0001239,13,0,66,,,,
8.44E-05,28,0,63,,,,
0.0001135,2,0,60,,,,
0.0001332,2,0,60,,,,
8.44E-05,21,0,58,,,,
9.36E-05,21,0,56,,,,
8.42E-05,7,0,57,,,,
8.41E-05,26,0,53,,,,
9.47E-05,29,0,54,,,,
8.41E-05,12,0,56,,,,
8.37E-05,10,0,56,,,,
8.43E-05,26,0,51,,,,
8.40E-05,8,0,48,,,,
8.32E-05,21,0,46,,,,
8.32E-05,2,0,47,,,,
8.48E-05,28,0,50,,,,
8.48E-05,30,0,52,,,,
8.44E-05,27,0,52,,,,
8.34E-05,24,0,52,,,,
8.43E-05,12,0,53,,,,
8.40E-05,7,0,54,,,,
0.0001205,14,0,57,,,,
8.83E-05,24,0,58,,,,
9.12E-05,35,0,58,,,,
8.45E-05,25,0,57,,,,
8.41E-05,15,0,58,,,,
9.44E-05,32,0,56,,,,
0.0001609,16,0,57,,,,
9.01E-05,6,0,56,,,,
8.42E-05,30,0,57,,,,
8.36E-05,19,0,62,,,,
8.39E-05,8,0,62,,,,
8.42E-05,15,0,63,,,,
8.38E-05,9,0,67,,,,
9.23E-05,35,0,68,,,,
8.42E-05,27,0,63,,,,
8.42E-05,15,0,59,,,,
8.40E-05,26,0,57,,,,
0.0001507,4,0,58,,,,
8.32E-05,20,0,57,,,,
8.41E-05,27,0,55,,,,
8.45E-05,3,0,57,,,,
0.0001102,7,0,57,,,,
9.02E-05,3,0,59,,,,
8.33E-05,12,0,55,,,,
8.32E-05,9,0,55,,,,
8.32E-05,5,0,58,,,,
8.33E-05,24,0,58,,,,
8.71E-05,11,0,58,,,,
8.67E-05,7,0,60,,,,
8.46E-05,21,0,61,,,,
9.42E-05,10,0,62,,,,
8.35E-05,2,0,65,,,,
8.39E-05,35,0,65,,,,
8.36E-05,35,0,61,,,,
8.43E-05,18,0,64,,,,
8.37E-05,9,0,64,,,,
8.33E-05,6,0,67,,,,
9.16E-05,20,0,70,,,,
8.60E-05,26,0,69,,,,
8.43E-05,29,0,65,,,,
8.40E-05,9,0,65,,,,
9.76E-05,31,0,64,,,,
8.37E-05,11,0,63,,,,
8.43E-05,6,0,64,,,,
8.39E-05,6,0,62,,,,
8.40E-05,23,0,62,,,,
8.34E-05,17,0,63,,,,
9.35E-05,2,0,65,,,,
9.24E-05,19,0,64,,,,
8.47E-05,25,0,65,,,,
8.39E-05,18,0,59,,,,
8.48E-05,24,0,59,,,,
8.44E-05,29,0,60,,,,
8.36E-05,18,0,62,,,,
8.48E-05,35,0,69,,,,
8.40E-05,30,0,70,,,,
8.41E-05,2,0,72,,,,
8.37E-05,17,0,69,,,,
8.35E-05,8,0,70,,,,
8.35E-05,34,0,68,,,,
8.40E-05,5,0,69,,,,
8.41E-05,24,0,67,,,,
8.67E-05,12,0,64,,,,
8.45E-05,8,0,66,,,,
8.60E-05,5,0,65,,,,
0.0001705,30,0,66,,,,
0.0001698,29,0,67,,,,
8.39E-05,30,0,67,,,,
8.41E-05,7,0,68,,,,
0.0001186,35,0,72,,,,
8.51E-05,17,0,75,,,,
8.40E-05,32,0,78,,,,
8.43E-05,8,0,80,,,,
8.39E-05,17,0,78,,,,
8.37E-05,23,0,76,,,,
8.37E-05,8,0,77,,,,
8.40E-05,29,0,74,,,,
8.39E-05,17,0,71,,,,
8.33E-05,25,0,70,,,,
8.33E-05,16,0,71,,,,
8.32E-05,2,0,68,,,,
8.36E-05,7,0,64,,,,
8.52E-05,8,0,63,,,,
8.37E-05,11,0,53,,,,
8.46E-05,21,0,47,,,,
0.0001349,29,0,45,,,,
8.37E-05,15,0,42,,,,
0.0001076,28,0,37,,,,
8.57E-05,11,0,37,,,,
8.50E-05,15,0,37,,,,
8.41E-05,3,0,40,,,,
8.39E-05,19,0,41,,,,
8.36E-05,3,0,38,,,,
8.50E-05,12,0,39,,,,
8.36E-05,33,0,37,,,,
8.41E-05,23,0,41,,,,
8.37E-05,2,0,43,,,,
8.43E-05,20,0,44,,,,
8.40E-05,13,0,45,,,,
8.40E-05,24,0,44,,,,
8.42E-05,3,0,43,,,,
8.54E-05,14,0,40,,,,
8.46E-05,26,0,41,,,,
8.37E-05,2,0,43,,,,
8.37E-05,10,0,44,,,,
8.38E-05,2,0,42,,,,
8.34E-05,33,0,44,,,,
8.31E-05,30,0,45,,,,
8.38E-05,5,0,43,,,,
8.31E-05,26,0,43,,,,
8.31E-05,15,0,42,,,,
8.44E-05,33,0,32,,,,
8.38E-05,14,0,31,,,,
0.0001561,23,0,34,,,,
0.0001779,22,0,34,,,,
8.44E-05,27,0,29,,,,
8.41E-05,16,0,29,,,,
8.35E-05,22,0,30,,,,
9.26E-05,9,0,31,,,,
0.0001378,5,0,32,,,,
8.67E-05,26,0,33,,,,
8.40E-05,4,0,28,,,,
0.0001053,6,0,29,,,,
9.42E-05,6,0,30,,,,
8.58E-05,25,0,31,,,,
8.40E-05,15,0,32,,,,
8.56E-05,24,0,32,,,,
8.42E-05,9,0,33,,,,
8.39E-05,14,0,34,,,,
8.36E-05,8,0,35,,,,
8.38E-05,8,0,37,,,,
8.38E-05,1,0,38,,,,
0.0004334,30,0,38,,,,
8.92E-05,30,0,36,,,,
8.40E-05,23,0,36,,,,
8.62E-05,4,0,36,,,,
9.26E-05,12,0,36,,,,
8.44E-05,33,0,37,,,,
8.42E-05,14,0,39,,,,
8.36E-05,17,0,41,,,,
8.39E-05,26,0,44,,,,
0.0001055,15,0,41,,,,
8.36E-05,34,0,39,,,,
8.91E-05,29,0,37,,,,
8.54E-05,28,0,40,,,,
8.41E-05,23,0,39,,,,
8.54E-05,14,0,37,,,,
8.45E-05,15,0,38,,,,
8.35E-05,34,0,37,,,,
8.34E-05,35,0,37,,,,
8.91E-05,27,0,37,,,,
8.30E-05,16,0,34,,,,
0.0001206,21,0,35,,,,
8.85E-05,9,0,37,,,,
8.37E-05,24,0,37,,,,
8.33E-05,29,0,36,,,,
8.48E-05,19,0,37,,,,
8.40E-05,16,0,36,,,,
8.42E-05,24,0,37,,,,
8.40E-05,27,0,38,,,,
8.41E-05,23,0,37,,,,
8.37E-05,6,0,32,,,,
8.37E-05,13,0,33,,,,
9.15E-05,9,0,34,,,,
8.56E-05,24,0,36,,,,
9.20E-05,32,0,37,,,,
8.41E-05,14,0,38,,,,
8.41E-05,35,0,34,,,,
8.39E-05,28,0,31,,,,
8.40E-05,8,0,34,,,,
8.44E-05,32,0,33,,,,
8.38E-05,8,0,34,,,,
8.57E-05,7,0,36,,,,
8.37E-05,22,0,39,,,,
9.16E-05,20,0,41,,,,
9.20E-05,26,0,47,,,,
9.21E-05,33,0,47,,,,
8.56E-05,3,0,45,,,,
8.32E-05,2,0,50,,,,
8.34E-05,2,0,48,,,,
8.33E-05,30,0,49,,,,
8.38E-05,17,0,50,,,,
8.40E-05,9,0,52,,,,
8.51E-05,24,0,52,,,,
8.38E-05,22,0,52,,,,
8.37E-05,22,0,51,,,,
8.39E-05,33,0,56,,,,
8.40E-05,19,0,55,,,,
8.42E-05,9,0,56,,,,
8.38E-05,5,0,58,,,,
8.42E-05,3,0,59,,,,
8.41E-05,4,0,59,,,,
8.50E-05,29,0,61,,,,
8.37E-05,4,0,60,,,,
8.41E-05,3,0,58,,,,
8.37E-05,7,0,59,,,,
8.39E-05,2,0,60,,,,
8.38E-05,11,0,60,,,,
8.41E-05,30,0,62,,,,
8.42E-05,20,0,63,,,,
8.43E-05,12,0,63,,,,
8.37E-05,31,0,63,,,,
8.61E-05,31,0,65,,,,
8.90E-05,24,0,66,,,,
8.52E-05,34,0,64,,,,
8.38E-05,7,0,66,,,,
8.40E-05,27,0,67,,,,
8.37E-05,13,0,67,,,,
8.47E-05,19,0,65,,,,
8.35E-05,5,0,71,,,,
8.43E-05,10,0,71,,,,
8.37E-05,26,0,69,,,,
8.45E-05,29,0,64,,,,
9.26E-05,18,0,65,,,,
8.42E-05,18,0,66,,,,
8.36E-05,10,0,67,,,,
8.34E-05,35,0,67,,,,
8.49E-05,22,0,72,,,,
8.86E-05,20,0,75,,,,
0.0001227,25,0,76,,,,
0.0001657,15,0,75,,,,
0.000121,6,0,76,,,,
9.16E-05,20,0,76,,,,
8.91E-05,35,0,78,,,,
8.33E-05,33,0,75,,,,
8.32E-05,12,0,76,,,,
0.0001148,7,0,73,,,,
8.36E-05,33,0,73,,,,
8.33E-05,12,0,74,,,,
8.86E-05,2,0,75,,,,
9.60E-05,7,0,77,,,,
9.08E-05,5,0,81,,,,
8.49E-05,34,0,82,,,,
8.51E-05,26,0,83,,,,
8.48E-05,2,0,83,,,,
8.59E-05,14,0,82,,,,
8.43E-05,20,0,83,,,,
8.47E-05,32,0,81,,,,
8.48E-05,29,0,82,,,,
8.43E-05,18,0,78,,,,
8.41E-05,12,0,76,,,,
8.45E-05,21,0,77,,,,
8.45E-05,32,0,77,,,,
8.45E-05,24,0,77,,,,
8.39E-05,20,0,77,,,,
9.42E-05,19,0,77,,,,
8.96E-05,13,0,78,,,,
8.83E-05,23,0,78,,,,
8.45E-05,35,0,81,,,,
8.41E-05,21,0,80,,,,
8.36E-05,4,0,74,,,,
9.15E-05,3,0,74,,,,
8.41E-05,21,0,75,,,,
8.35E-05,33,0,74,,,,
8.40E-05,26,0,74,,,,
8.35E-05,11,0,75,,,,
8.36E-05,12,0,75,,,,
8.41E-05,7,0,62,,,,
8.42E-05,27,0,62,,,,
8.38E-05,12,0,65,,,,
8.40E-05,16,0,63,,,,
8.49E-05,1,0,62,,,,
8.38E-05,29,0,62,,,,
8.31E-05,22,0,63,,,,
8.32E-05,21,0,64,,,,
8.33E-05,17,0,65,,,,
8.38E-05,12,0,62,,,,
0.0003055,31,0,57,,,,
8.38E-05,19,0,58,,,,
8.37E-05,20,0,57,,,,
0.0001112,17,0,55,,,,
0.0001003,25,0,57,,,,
8.51E-05,18,0,56,,,,
0.0001131,8,0,56,,,,
8.62E-05,14,0,55,,,,
0.0001052,7,0,54,,,,
0.0001011,23,0,55,,,,
0.0001003,33,0,54,,,,
0.000153,15,0,56,,,,
0.0001007,33,0,56,,,,
8.47E-05,3,0,57,,,,
8.40E-05,1,0,58,,,,
8.51E-05,17,0,61,,,,
9.01E-05,31,0,66,,,,
8.42E-05,32,0,66,,,,
0.0001161,31,0,68,,,,
8.50E-05,3,0,70,,,,
8.43E-05,26,0,75,,,,
9.37E-05,24,0,76,,,,
8.34E-05,6,0,76,,,,
8.35E-05,11,0,76,,,,
9.10E-05,21,0,76,,,,
8.43E-05,11,0,76,,,,
8.43E-05,4,0,77,,,,
8.45E-05,35,0,79,,,,
8.44E-05,32,0,79,,,,
8.32E-05,29,0,80,,,,
8.41E-05,33,0,80,,,,
9.30E-05,3,0,82,,,,
8.45E-05,8,0,83,,,,
8.53E-05,23,0,84,,,,
8.35E-05,3,0,86,,,,
8.35E-05,26,0,87,,,,
0.0001192,8,0,86,,,,
8.42E-05,21,0,88,,,,
8.40E-05,21,0,84,,,,
8.30E-05,13,0,83,,,,
8.40E-05,14,0,84,,,,
8.61E-05,23,0,83,,,,
9.15E-05,8,0,86,,,,
8.51E-05,34,0,82,,,,
8.47E-05,22,0,82,,,,
8.44E-05,6,0,85,,,,
8.42E-05,35,0,85,,,,
8.41E-05,8,0,87,,,,
0.0001269,12,0,88,,,,
8.45E-05,13,0,87,,,,
8.44E-05,30,0,86,,,,
0.0001101,35,0,87,,,,
8.45E-05,28,0,83,,,,
8.43E-05,34,0,78,,,,
8.55E-05,28,0,71,,,,
8.50E-05,35,0,69,,,,
8.35E-05,16,0,68,,,,
9.14E-05,13,0,69,,,,
8.39E-05,21,0,71,,,,
8.38E-05,32,0,71,,,,
8.33E-05,27,0,72,,,,
8.38E-05,29,0,75,,,,
8.35E-05,19,0,75,,,,
8.36E-05,29,0,76,,,,
0.0001638,11,0,74,,,,
8.37E-05,34,0,72,,,,
8.37E-05,16,0,73,,,,
8.39E-05,32,0,75,,,,
8.40E-05,35,0,74,,,,
8.38E-05,21,0,74,,,,
8.37E-05,24,0,72,,,,
8.46E-05,10,0,71,,,,
8.34E-05,32,0,72,,,,
8.37E-05,3,0,73,,,,
8.36E-05,13,0,74,,,,
8.37E-05,1,0,71,,,,
8.36E-05,3,0,71,,,,
8.36E-05,18,0,72,,,,
8.46E-05,29,0,76,,,,
8.40E-05,14,0,74,,,,
8.40E-05,5,0,75,,,,
8.40E-05,27,0,71,,,,
8.41E-05,16,0,71,,,,
0.000133,30,0,72,,,,
8.38E-05,2,0,73,,,,
8.34E-05,5,0,70,,,,
0.0001339,27,0,72,,,,
8.45E-05,6,0,70,,,,
8.35E-05,22,0,65,,,,
8.46E-05,19,0,64,,,,
8.41E-05,13,0,65,,,,
8.37E-05,1,0,66,,,,
9.95E-05,17,0,66,,,,
8.31E-05,10,0,64,,,,
8.36E-05,15,0,65,,,,
0.0001713,25,0,66,,,,
0.0001802,34,0,68,,,,
8.65E-05,34,0,71,,,,
8.39E-05,21,0,71,,,,
8.38E-05,18,0,75,,,,
8.48E-05,13,0,74,,,,
8.39E-05,25,0,68,,,,
9.11E-05,16,0,69,,,,
8.36E-05,13,0,67,,,,
8.43E-05,1,0,65,,,,
8.40E-05,3,0,66,,,,
8.35E-05,8,0,66,,,,
9.27E-05,14,0,67,,,,
8.40E-05,24,0,68,,,,
8.38E-05,23,0,59,,,,
8.42E-05,20,0,60,,,,
8.39E-05,29,0,59,,,,
8.37E-05,3,0,60,,,,
8.39E-05,31,0,60,,,,
8.44E-05,28,0,62,,,,
8.36E-05,1,0,60,,,,
8.54E-05,25,0,59,,,,
0.0001336,7,0,59,,,,
8.38E-05,2,0,59,,,,
8.40E-05,3,0,64,,,,
8.36E-05,33,0,63,,,,
8.57E-05,6,0,64,,,,
9.12E-05,25,0,64,,,,
8.31E-05,25,0,63,,,,
8.35E-05,15,0,63,,,,
8.31E-05,34,0,62,,,,
8.51E-05,29,0,65,,,,
8.39E-05,13,0,67,,,,
8.40E-05,25,0,65,,,,
8.41E-05,19,0,67,,,,
8.35E-05,6,0,68,,,,
0.0003926,6,0,67,,,,
8.44E-05,23,0,56,,,,
8.34E-05,34,0,58,,,,
8.42E-05,22,0,65,,,,
8.39E-05,24,0,65,,,,
8.40E-05,30,0,65,,,,
8.44E-05,5,0,68,,,,
8.45E-05,8,0,69,,,,
9.32E-05,6,0,68,,,,
8.60E-05,35,0,70,,,,
8.40E-05,14,0,72,,,,
8.42E-05,10,0,76,,,,
8.35E-05,26,0,77,,,,
8.37E-05,20,0,78,,,,
8.37E-05,6,0,77,,,,
8.40E-05,19,0,78,,,,
8.36E-05,34,0,79,,,,
8.36E-05,1,0,78,,,,
9.20E-05,1,0,76,,,,
8.57E-05,3,0,78,,,,
8.39E-05,21,0,75,,,,
8.40E-05,30,0,77,,,,
8.39E-05,4,0,78,,,,
8.36E-05,5,0,79,,,,
8.56E-05,10,0,79,,,,
0.0001278,25,0,83,,,,
0.0001588,11,0,87,,,,
8.63E-05,23,0,89,,,,
8.40E-05,22,0,85,,,,
0.0001388,16,0,85,,,,
8.65E-05,29,0,86,,,,
8.37E-05,10,0,89,,,,
8.37E-05,13,0,88,,,,
8.35E-05,25,0,89,,,,
9.06E-05,31,0,88,,,,
8.42E-05,30,0,88,,,,
0.0001055,31,0,89,,,,
8.39E-05,5,0,91,,,,
8.38E-05,13,0,77,,,,
8.42E-05,11,0,76,,,,
8.42E-05,33,0,77,,,,
8.37E-05,34,0,81,,,,
8.38E-05,18,0,84,,,,
8.61E-05,30,0,84,,,,
8.57E-05,7,0,83,,,,
8.52E-05,13,0,84,,,,
0.0001737,9,0,82,,,,
0.0001807,25,0,83,,,,
0.000114,26,0,84,,,,
0.0001161,2,0,84,,,,
9.19E-05,18,0,84,,,,
8.52E-05,10,0,89,,,,
8.50E-05,19,0,89,,,,
8.88E-05,10,0,90,,,,
8.34E-05,1,0,89,,,,
8.31E-05,29,0,90,,,,
8.32E-05,12,0,92,,,,
8.63E-05,22,0,94,,,,
9.02E-05,23,0,87,,,,
8.54E-05,25,0,88,,,,
8.45E-05,25,0,88,,,,
8.42E-05,1,0,90,,,,
8.54E-05,3,0,87,,,,
9.68E-05,2,0,86,,,,
0.0001378,29,0,86,,,,
0.0001366,33,0,89,,,,
0.0001204,2,0,89,,,,
0.0001104,2,0,90,,,,
8.43E-05,24,0,93,,,,
8.37E-05,34,0,94,,,,
8.40E-05,21,0,95,,,,
8.43E-05,11,0,89,,,,
8.46E-05,25,0,78,,,,
8.47E-05,23,0,78,,,,
8.74E-05,2,0,78,,,,
9.30E-05,22,0,81,,,,
8.47E-05,30,0,82,,,,
8.46E-05,6,0,83,,,,
8.45E-05,31,0,86,,,,
8.43E-05,19,0,87,,,,
8.41E-05,5,0,86,,,,
8.41E-05,13,0,86,,,,
8.44E-05,6,0,88,,,,
8.46E-05,4,0,92,,,,
0.0001387,8,0,91,,,,
0.0001103,35,0,91,,,,
0.0001418,4,0,92,,,,
8.51E-05,27,0,92,,,,
8.45E-05,3,0,92,,,,
8.46E-05,12,0,89,,,,
8.46E-05,16,0,89,,,,
8.43E-05,32,0,91,,,,
8.52E-05,18,0,89,,,,
