cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0003067,3,6776,165,,,
0.0003082,5,4748,165,,,
0.0003364,16,9867,166,,,
0.0003362,46,7086,166,,,
0.0002253,32,2057,167,,,
0.0003095,30,7056,166,,,
0.0002227,6,1103,167,,,
0.0003097,7,4960,168,,,
0.000308,37,2435,169,,,
0.0003128,8,7371,170,,,
0.0003347,47,6708,170,,,
0.0003074,37,6752,170,,,
0.0003105,15,8846,171,,,
0.0002233,9,3560,170,,,
0.0003045,14,5911,171,,,
0.0001725,14,965,171,,,
0.0001728,17,342,170,,,
0.0002693,1,9291,171,,,
0.000238,47,5260,172,,,
0.0002376,27,2680,173,,,
0.0002384,31,9403,174,,,
0.0002428,39,4938,175,,,
0.0002378,30,6869,176,,,
0.0002598,13,5220,177,,,
0.0001762,26,593,176,,,
0.0002381,45,9643,177,,,
0.0001724,32,572,177,,,
0.0002602,6,6773,178,,,
0.0002272,41,1666,178,,,
0.0003396,48,6027,177,,,
0.000222,21,4058,178,,,
0.0002228,35,5153,178,,,
0.0002225,37,2657,179,,,
0.0003398,24,6148,180,,,
0.0003079,39,7603,181,,,
0.0003388,19,5932,181,,,
0.0002769,31,3133,182,,,
0.0002247,7,2783,182,,,
0.0002234,9,618,183,,,
0.0003271,16,5953,184,,,
0.0001723,36,1610,183,,,
0.0004073,28,9822,183,,,
0.00043,38,9546,184,,,
0.0002399,9,321,184,,,
0.0003082,49,377,185,,,
0.0002414,37,3168,185,,,
0.0002673,38,8970,186,,,
0.000263,18,8484,184,,,
0.0001781,16,1807,184,,,
0.0001722,39,3025,184,,,
0.000172,46,3916,181,,,
0.0001724,8,4097,179,,,
0.0001723,28,4963,179,,,
0.0001864,43,4186,178,,,
0.0002093,16,700,178,,,
0.0003128,24,6802,179,,,
0.000334,7,9922,179,,,
0.0002225,34,2321,180,,,
0.0002253,36,1335,181,,,
0.0003525,40,9103,181,,,
0.0002686,22,6424,182,,,
0.0003124,49,7648,183,,,
0.0001718,47,74,184,,,
0.0002387,39,288,185,,,
0.0002523,39,4907,184,,,
0.0001718,3,898,185,,,
0.0002614,40,8277,183,,,
0.0002659,45,6850,184,,,
0.0001722,26,1110,185,,,
0.0002487,31,4611,186,,,
0.0002391,41,2012,187,,,
0.000172,47,2176,185,,,
0.000187,10,525,186,,,
0.0002434,19,6991,187,,,
0.0002391,40,3423,188,,,
0.0002386,36,1338,189,,,
0.0002647,26,8002,189,,,
0.0002378,5,2246,190,,,
0.0001715,44,1914,186,,,
0.0004898,5,9390,187,,,
0.0002396,23,8512,184,,,
0.0003532,4,8645,185,,,
0.0001738,50,3268,186,,,
0.0002378,7,7259,187,,,
0.000272,50,435,188,,,
0.0001721,24,2708,187,,,
0.0001716,14,1898,188,,,
0.0002648,14,7931,189,,,
0.000268,32,3801,190,,,
0.0001907,8,816,191,,,
0.0002591,50,8291,191,,,
0.0002383,29,3906,191,,,
0.0001725,47,1546,192,,,
0.0002007,45,915,193,,,
0.0002508,32,886,193,,,
0.0002438,3,367,193,,,
0.0003682,13,5067,194,,,
0.0002439,34,5188,195,,,
0.0002653,50,9438,196,,,
0.0002831,45,8421,197,,,
0.0001764,10,3824,193,,,
0.0002384,14,6076,193,,,
0.0002607,49,5616,193,,,
0.0002658,17,9318,193,,,
0.0002702,43,8894,193,,,
0.0002651,35,6403,194,,,
0.0001753,14,1876,195,,,
0.0002871,25,7846,196,,,
0.00026,45,9975,192,,,
0.0001713,15,2287,193,,,
0.000212,2,218,192,,,
0.0003333,30,8762,193,,,
0.0003416,6,2860,194,,,
0.0003441,27,4997,195,,,
0.0003424,14,5938,195,,,
0.0003408,17,8119,195,,,
0.0003635,4,6650,196,,,
0.0003618,6,8948,197,,,
0.0002215,39,2566,198,,,
0.0003365,22,8106,199,,,
0.0003342,43,3626,200,,,
0.0003353,47,4622,200,,,
0.0002243,14,3044,197,,,
0.0003804,49,3311,198,,,
0.0002985,17,6715,198,,,
0.0001759,1,2150,199,,,
0.0002592,4,3476,199,,,
0.0002592,12,5038,200,,,
0.0002701,50,4552,201,,,
0.0002598,7,5946,202,,,
0.0002589,15,6364,203,,,
0.0001716,47,2379,204,,,
0.0002424,45,975,205,,,
0.0004529,39,8645,206,,,
0.0004077,12,8843,207,,,
0.0002244,1,1571,207,,,
0.0003438,31,3336,206,,,
0.0003265,36,8337,207,,,
0.0003457,35,4759,208,,,
0.0002221,20,1085,208,,,
0.0003103,6,9194,209,,,
0.0003101,19,8941,209,,,
0.0003369,23,4776,210,,,
0.0002233,45,1484,211,,,
0.0003112,18,3497,212,,,
0.0003373,49,9427,213,,,
0.000338,10,9200,214,,,
0.0003406,14,7710,215,,,
0.0003279,40,2957,216,,,
0.0001731,28,2354,214,,,
0.000275,19,8071,215,,,
0.0002607,32,8728,215,,,
0.0001722,34,259,216,,,
0.000178,23,1313,215,,,
0.0002601,21,8258,215,,,
0.0002599,7,5368,216,,,
0.0001766,20,694,216,,,
0.0002598,30,6903,212,,,
0.0002164,13,5767,209,,,
0.0001725,25,377,206,,,
0.0001768,8,3161,205,,,
0.000303,14,3643,206,,,
0.0001721,10,3537,206,,,
0.0002618,15,5947,207,,,
0.0003961,40,8046,208,,,
0.0003482,7,4034,209,,,
0.0008037,8,5997,210,,,
0.0002375,49,2288,210,,,
0.0001735,25,282,210,,,
0.000244,48,4344,211,,,
0.0002801,6,4225,211,,,
0.0002394,1,6943,211,,,
0.0002435,38,845,212,,,
0.000287,21,1399,213,,,
0.0002639,42,9505,214,,,
0.0002619,46,6628,212,,,
0.0001729,38,62,213,,,
0.0002633,19,7592,213,,,
0.0002676,1,9571,214,,,
0.0003216,19,7250,215,,,
0.0002487,43,945,215,,,
0.0003406,40,2118,216,,,
0.0002618,37,2956,216,,,
0.0001732,30,260,216,,,
0.0002649,15,1906,217,,,
0.0002611,14,8035,218,,,
0.0002618,48,9780,217,,,
0.0002613,14,9754,218,,,
0.0002614,27,4043,219,,,
0.000262,42,6876,220,,,
0.0002273,29,4031,220,,,
0.0002231,10,3588,218,,,
0.0003408,13,5631,219,,,
0.0002226,7,2805,220,,,
0.0002224,49,1969,219,,,
0.0003429,49,9031,220,,,
0.0003373,23,5179,221,,,
0.0002258,35,3964,220,,,
0.0002216,30,3525,220,,,
0.0002148,28,1875,220,,,
0.0002796,20,5933,221,,,
0.000221,37,9,222,,,
0.0002602,43,9042,223,,,
0.0002632,4,4065,223,,,
0.00026,48,9532,224,,,
0.0001718,2,3474,224,,,
0.0002601,31,7643,225,,,
0.0002641,11,7816,226,,,
0.0002593,33,5431,227,,,
0.0002599,44,4851,228,,,
0.0002596,13,810,229,,,
0.0004832,50,2430,230,,,
0.0002643,8,4263,231,,,
0.0002679,50,1700,232,,,
0.0002443,47,5218,233,,,
0.0001771,18,644,234,,,
0.0002714,4,5415,235,,,
0.0002676,12,8253,236,,,
0.0003125,8,2231,237,,,
0.0003384,16,6748,237,,,
0.0003354,41,8744,238,,,
0.0002986,9,1313,239,,,
0.0003417,12,1251,237,,,
0.0003605,49,620,238,,,
0.0002961,1,1606,238,,,
0.0002689,3,6792,239,,,
0.0002653,27,6811,240,,,
0.0002636,31,4701,241,,,
0.0002673,9,7384,242,,,
0.000278,2,7394,242,,,
0.0002397,39,6052,243,,,
0.000264,42,9934,244,,,
0.0003259,38,8909,245,,,
0.000262,42,4318,246,,,
0.0002613,50,1955,247,,,
0.000266,48,9457,248,,,
0.0001731,26,1346,249,,,
0.0002613,2,6181,250,,,
0.0002678,35,7462,250,,,
0.0002636,47,8074,250,,,
0.0002631,22,3523,251,,,
0.0002672,14,3601,251,,,
0.0002627,35,5450,250,,,
0.0001906,20,2659,249,,,
0.0001772,22,2272,250,,,
0.0001727,28,1571,250,,,
0.0002612,1,4582,250,,,
0.0002979,46,2552,249,,,
