cas operacie,cislo,velkost frontu,,,
7.00E-07,16,856,,,
1.30E-06,29,855,,,
6.00E-07,12,858,,,
7.00E-07,40,858,,,
6.00E-07,4,858,,,
6.00E-07,4,858,,,
6.00E-07,20,859,,,
6.00E-07,20,859,,,
1.00E-06,41,861,,,
1.00E-06,41,862,,,
7.00E-07,41,868,,,
9.00E-07,17,867,,,
6.00E-07,13,870,,,
7.00E-07,11,869,,,
6.00E-07,6,874,,,
6.00E-07,30,879,,,
1.20E-06,11,881,,,
8.00E-07,11,881,,,
9.00E-07,33,880,,,
8.00E-07,33,881,,,
9.00E-07,42,889,,,
1.20E-06,27,892,,,
8.00E-07,27,893,,,
8.00E-07,27,893,,,
1.20E-06,27,893,,,
1.50E-06,6,896,,,
1.30E-06,29,899,,,
6.00E-07,25,900,,,
7.00E-07,25,900,,,
8.00E-07,25,900,,,
7.00E-07,25,900,,,
7.00E-07,6,899,,,
7.00E-07,6,899,,,
9.00E-07,9,900,,,
2.20E-06,12,901,,,
1.10E-06,12,901,,,
8.00E-07,33,901,,,
9.00E-07,33,901,,,
1.00E-06,33,901,,,
1.00E-06,16,902,,,
7.00E-07,16,903,,,
8.00E-07,7,901,,,
7.00E-07,35,903,,,
1.10E-06,37,910,,,
9.00E-07,23,909,,,
8.00E-07,23,909,,,
1.00E-06,23,910,,,
8.00E-07,23,911,,,
9.00E-07,23,914,,,
9.00E-07,12,915,,,
8.00E-07,39,913,,,
8.00E-07,19,918,,,
8.00E-07,48,914,,,
7.00E-07,25,916,,,
8.00E-07,25,916,,,
7.00E-07,25,916,,,
8.00E-07,25,918,,,
1.00E-06,18,921,,,
1.00E-06,18,921,,,
9.00E-07,49,920,,,
9.00E-07,49,922,,,
7.00E-07,2,922,,,
9.00E-07,10,927,,,
8.00E-07,10,927,,,
1.30E-06,38,929,,,
9.00E-07,38,929,,,
6.00E-07,38,929,,,
6.00E-07,32,929,,,
7.00E-07,33,932,,,
8.00E-07,7,930,,,
6.00E-07,8,932,,,
1.00E-06,28,935,,,
1.00E-06,28,935,,,
1.00E-06,33,939,,,
6.00E-07,14,939,,,
1.00E-06,20,940,,,
1.10E-06,40,941,,,
7.00E-07,11,944,,,
9.00E-07,7,944,,,
