cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0003251,8,9176,8,,,
0.0002616,35,3485,7,,,
0.0002813,7,1379,8,,,
0.0003039,9,4,9,,,
0.0003429,26,4599,9,,,
0.0003142,4,1706,9,,,
0.0003035,18,792,9,,,
0.0002858,7,4101,8,,,
0.0003272,18,9557,9,,,
0.000307,34,2356,9,,,
0.0001121,34,9572,5,,,
0.0002387,2,1488,6,,,
0.0005887,34,9184,7,,,
0.0006513,1,2189,8,,,
0.0002362,3,612,6,,,
0.000288,3,282,5,,,
0.0002037,20,863,5,,,
0.000844,7,9249,6,,,
0.0002256,19,5661,7,,,
0.0002401,27,4068,6,,,
0.0002331,6,8319,6,,,
0.0009164,26,2134,5,,,
0.0012953,12,9718,6,,,
0.0001639,14,720,7,,,
0.0002239,8,4802,8,,,
0.0002209,35,7012,9,,,
0.0002446,22,5687,10,,,
0.0003113,25,1808,11,,,
0.0003059,23,7636,6,,,
0.0010464,33,2218,7,,,
0.0006953,32,161,8,,,
0.0002459,22,6663,8,,,
0.0002663,2,4335,9,,,
0.0002344,30,3659,6,,,
0.0002095,5,9121,6,,,
0.0002322,17,2387,6,,,
0.0003251,3,7529,7,,,
0.0005894,30,3597,8,,,
0.0003062,22,8242,9,,,
0.0003711,4,5439,9,,,
0.000303,20,28,9,,,
0.0003093,25,5072,9,,,
0.0003473,21,7685,10,,,
0.0002909,3,4604,11,,,
0.0004216,27,5214,12,,,
0.0002253,22,9180,12,,,
0.0002472,32,8829,13,,,
0.0004287,5,5541,12,,,
0.0004939,35,370,11,,,
0.0004267,11,5839,11,,,
0.0003745,25,8239,11,,,
0.0002634,8,5363,12,,,
0.0003526,15,538,11,,,
0.000441,13,7390,12,,,
0.0003585,2,9114,13,,,
0.0005965,24,6786,14,,,
0.0007871,12,829,15,,,
0.0005038,23,1002,15,,,
0.0005025,19,3029,16,,,
0.0004616,33,278,16,,,
0.000512,31,5292,15,,,
0.000415,7,6451,14,,,
0.0004142,24,4072,14,,,
0.000397,29,8758,14,,,
0.0004359,31,331,15,,,
0.0004151,4,2288,14,,,
0.0004208,17,3607,14,,,
0.0003254,14,9498,14,,,
0.0004454,2,6326,15,,,
0.0006977,27,7293,16,,,
0.0003792,5,2001,17,,,
0.0005732,20,4139,18,,,
0.0004926,4,3632,19,,,
0.0005838,23,1678,19,,,
0.0004951,13,3667,20,,,
0.0005311,19,3623,21,,,
