cas operacie,vybrane cislo,velkost frontu,,,,,,,
4.38E-05,25,22,,,,,0.0000309,34,23
3.15E-05,19,23,,,,,0.0000315,19,23
3.29E-05,7,25,,,,,0.0000568,29,23
2.81E-05,29,27,,,,,0.0000391,10,23
3.69E-05,4,26,,,,,0.0000364,34,23
2.93E-05,13,25,,,,,0.0001775,16,23
3.79E-05,33,25,,,,,0.0000314,27,24
3.54E-05,29,25,,,,,0.0000343,4,24
3.12E-05,20,25,,,,,0.0000389,14,24
3.14E-05,27,24,,,,,0.0000358,18,24
3.43E-05,4,24,,,,,0.0000306,25,24
5.68E-05,29,23,,,,,0.0000279,25,24
3.91E-05,10,23,,,,,0.0000329,7,25
3.64E-05,34,23,,,,,0.0000293,13,25
0.0001775,16,23,,,,,0.0000379,33,25
3.89E-05,14,24,,,,,0.0000354,29,25
3.58E-05,18,24,,,,,0.0000312,20,25
3.83E-05,32,27,,,,,0.0000508,7,25
3.34E-05,7,28,,,,,0.0000369,4,26
3.30E-05,7,28,,,,,0.0000414,19,26
3.76E-05,15,27,,,,,0.0000447,12,26
4.63E-05,13,27,,,,,0.0000281,29,27
4.14E-05,19,26,,,,,0.0000383,32,27
3.43E-05,16,28,,,,,0.0000376,15,27
0.0001842,34,28,,,,,0.0000463,13,27
4.32E-05,19,28,,,,,0.0000357,29,27
3.57E-05,29,27,,,,,0.0000336,2,27
3.36E-05,2,27,,,,,0.0000315,33,27
3.15E-05,33,27,,,,,0.0000367,14,27
2.93E-05,11,28,,,,,0.0000354,26,27
3.67E-05,14,27,,,,,0.0000334,7,28
4.47E-05,12,26,,,,,0.000033,7,28
5.08E-05,7,25,,,,,0.0000343,16,28
3.06E-05,25,24,,,,,0.0001842,34,28
2.79E-05,25,24,,,,,0.0000432,19,28
3.78E-05,17,29,,,,,0.0000293,11,28
3.77E-05,26,28,,,,,0.0000377,26,28
3.54E-05,26,27,,,,,0.0000393,2,28
3.93E-05,2,28,,,,,0.0000378,17,29
4.03E-05,30,32,,,,,0.0000403,30,32
3.93E-05,13,37,,,,,0.0000252,8,35
3.16E-05,5,37,,,,,0.0000254,9,36
4.50E-05,20,39,,,,,0.0000255,17,36
3.65E-05,30,41,,,,,0.0000252,1,36
0.0001142,18,41,,,,,0.000025,3,36
3.78E-05,34,43,,,,,0.0000261,19,36
4.07E-05,19,43,,,,,0.0000393,13,37
4.72E-05,30,42,,,,,0.0000316,5,37
4.20E-05,29,41,,,,,0.0000254,6,37
5.63E-05,15,41,,,,,0.0000311,34,37
3.95E-05,22,41,,,,,0.0000254,34,37
4.35E-05,10,40,,,,,0.0000257,7,37
2.96E-05,17,40,,,,,0.000025,25,37
4.47E-05,20,42,,,,,0.0000255,16,37
3.82E-05,20,41,,,,,0.0000255,6,37
3.69E-05,24,41,,,,,0.0000256,12,37
4.13E-05,28,42,,,,,0.000025,4,37
4.31E-05,6,41,,,,,0.0000326,1,37
3.93E-05,8,40,,,,,0.0000266,10,37
3.22E-05,2,40,,,,,0.0000253,3,37
2.95E-05,33,39,,,,,0.0000251,27,37
3.75E-05,35,41,,,,,0.000025,32,37
3.82E-05,19,41,,,,,0.0000254,9,37
3.32E-05,31,42,,,,,0.0000251,22,37
2.94E-05,24,41,,,,,0.0000253,28,38
2.92E-05,9,40,,,,,0.0000255,27,38
4.56E-05,5,44,,,,,0.0000252,16,38
3.45E-05,33,44,,,,,0.0000255,33,38
3.74E-05,14,43,,,,,0.0000253,7,38
3.97E-05,19,42,,,,,0.0000607,10,38
3.99E-05,6,43,,,,,0.0000336,18,38
2.94E-05,32,43,,,,,0.0000264,12,38
3.47E-05,29,44,,,,,0.0000264,15,38
3.08E-05,35,51,,,,,0.0000263,15,38
3.47E-05,21,50,,,,,0.0000257,23,38
3.32E-05,1,50,,,,,0.0000251,35,38
3.40E-05,29,50,,,,,0.0000252,28,38
4.86E-05,20,52,,,,,0.0000252,2,38
4.45E-05,1,51,,,,,0.0000252,24,38
4.29E-05,25,50,,,,,0.0000252,34,38
4.15E-05,9,49,,,,,0.0000251,20,38
3.96E-05,8,52,,,,,0.0000323,24,38
3.81E-05,1,52,,,,,0.0000251,17,38
4.06E-05,15,51,,,,,0.0000251,5,38
0.0002529,12,51,,,,,0.0000298,17,38
3.64E-05,24,51,,,,,0.000025,24,38
9.74E-05,20,50,,,,,0.0000271,16,38
4.79E-05,18,49,,,,,0.000045,20,39
3.22E-05,13,51,,,,,0.0000295,33,39
4.23E-05,26,51,,,,,0.0000256,19,39
4.09E-05,26,57,,,,,0.0000252,25,39
3.78E-05,1,57,,,,,0.0000252,1,39
3.81E-05,5,60,,,,,0.000026,14,39
3.68E-05,2,60,,,,,0.0000339,34,39
3.90E-05,34,59,,,,,0.0000269,28,39
3.57E-05,14,59,,,,,0.0000254,9,39
3.63E-05,3,59,,,,,0.0000255,29,39
3.76E-05,29,59,,,,,0.0000253,26,39
4.36E-05,23,59,,,,,0.0000251,30,39
3.44E-05,4,59,,,,,0.0000253,6,39
2.94E-05,4,58,,,,,0.0000261,7,39
4.46E-05,28,57,,,,,0.0000254,25,39
3.48E-05,14,57,,,,,0.0000253,34,39
2.95E-05,21,58,,,,,0.000025,21,39
2.91E-05,1,57,,,,,0.0000299,5,39
2.83E-05,34,57,,,,,0.000025,29,39
2.98E-05,32,56,,,,,0.0000276,24,39
2.92E-05,16,55,,,,,0.0000435,10,40
3.29E-05,30,57,,,,,0.0000296,17,40
2.95E-05,13,56,,,,,0.0000393,8,40
2.96E-05,27,55,,,,,0.0000322,2,40
3.34E-05,7,54,,,,,0.0000292,9,40
2.97E-05,30,55,,,,,0.0000253,25,40
3.63E-05,27,55,,,,,0.0000251,10,40
4.04E-05,1,54,,,,,0.0000253,10,40
2.96E-05,31,56,,,,,0.0000251,30,40
3.34E-05,33,55,,,,,0.0000254,11,40
2.91E-05,13,54,,,,,0.0000254,26,40
2.92E-05,2,55,,,,,0.0000251,7,40
2.94E-05,5,54,,,,,0.0000253,3,40
9.91E-05,22,55,,,,,0.0000269,34,40
4.33E-05,15,56,,,,,0.0000271,3,40
3.46E-05,32,57,,,,,0.0000253,10,40
2.93E-05,24,56,,,,,0.0000253,14,40
0.0001058,18,55,,,,,0.0000254,11,40
2.93E-05,22,54,,,,,0.0000252,13,40
2.93E-05,26,53,,,,,0.0000313,35,40
2.89E-05,7,52,,,,,0.0000326,18,40
4.00E-05,27,51,,,,,0.0000253,1,40
3.85E-05,13,50,,,,,0.0000254,16,40
3.37E-05,8,50,,,,,0.0000255,26,40
3.80E-05,31,49,,,,,0.0000253,29,40
4.17E-05,35,48,,,,,0.0000248,33,40
3.03E-05,29,49,,,,,0.0000254,6,40
3.19E-05,21,49,,,,,0.0000251,12,40
0.000101,7,49,,,,,0.0000248,15,40
4.22E-05,19,48,,,,,0.0000365,30,41
3.48E-05,25,47,,,,,0.0001142,18,41
4.27E-05,27,48,,,,,0.000042,29,41
2.94E-05,31,47,,,,,0.0000563,15,41
2.95E-05,23,46,,,,,0.0000395,22,41
3.00E-05,4,46,,,,,0.0000382,20,41
3.03E-05,7,46,,,,,0.0000369,24,41
2.97E-05,21,45,,,,,0.0000431,6,41
3.40E-05,28,44,,,,,0.0000375,35,41
2.82E-05,31,43,,,,,0.0000382,19,41
3.10E-05,33,44,,,,,0.0000294,24,41
2.98E-05,14,43,,,,,0.0000253,24,41
3.25E-05,8,50,,,,,0.0000344,9,41
3.39E-05,9,50,,,,,0.0000266,28,41
3.00E-05,32,49,,,,,0.0000252,35,41
3.47E-05,29,50,,,,,0.0000256,5,41
3.37E-05,7,52,,,,,0.0000253,18,41
3.25E-05,16,52,,,,,0.0000252,22,41
3.01E-05,32,51,,,,,0.0000277,3,41
3.92E-05,9,50,,,,,0.0000262,35,41
0.0001029,20,51,,,,,0.0000252,13,41
3.32E-05,7,50,,,,,0.0000253,17,41
2.93E-05,15,49,,,,,0.0000255,11,41
4.27E-05,5,50,,,,,0.0000252,9,41
3.09E-05,18,50,,,,,0.0000306,34,41
4.16E-05,11,49,,,,,0.0000254,10,41
2.95E-05,16,48,,,,,0.0000255,35,41
2.90E-05,31,47,,,,,0.0000316,15,41
2.89E-05,4,46,,,,,0.0000252,35,41
3.44E-05,4,49,,,,,0.0000251,14,41
3.23E-05,8,49,,,,,0.0000251,35,41
2.92E-05,29,48,,,,,0.0000249,26,41
3.14E-05,13,50,,,,,0.0000472,30,42
2.92E-05,28,49,,,,,0.0000447,20,42
3.19E-05,4,50,,,,,0.0000413,28,42
3.00E-05,27,53,,,,,0.0000332,31,42
2.95E-05,8,52,,,,,0.0000397,19,42
2.91E-05,14,52,,,,,0.0000254,13,42
2.99E-05,18,53,,,,,0.0000266,9,42
3.42E-05,2,56,,,,,0.0000253,1,42
3.04E-05,29,56,,,,,0.0000588,13,42
3.09E-05,27,58,,,,,0.0000252,6,42
2.92E-05,12,57,,,,,0.0000252,25,42
2.89E-05,6,56,,,,,0.0000251,21,42
4.07E-05,6,57,,,,,0.0000264,25,42
4.31E-05,14,59,,,,,0.000035,21,42
3.74E-05,1,60,,,,,0.0000264,3,42
3.83E-05,34,59,,,,,0.0000253,13,42
4.36E-05,22,60,,,,,0.0000252,24,42
4.18E-05,12,62,,,,,0.000025,32,42
3.04E-05,29,61,,,,,0.0000322,6,42
3.69E-05,13,62,,,,,0.0000258,18,42
3.11E-05,26,63,,,,,0.0000258,33,42
4.39E-05,10,63,,,,,0.000026,18,42
2.97E-05,24,62,,,,,0.0000252,11,42
3.52E-05,30,62,,,,,0.0000252,16,42
2.96E-05,14,61,,,,,0.0000252,22,42
4.50E-05,31,62,,,,,0.0000332,4,42
3.45E-05,5,62,,,,,0.0000252,2,42
2.92E-05,2,61,,,,,0.000025,9,42
2.91E-05,16,61,,,,,0.0000252,21,42
4.27E-05,27,61,,,,,0.0000251,8,42
3.28E-05,16,60,,,,,0.0000378,34,43
2.87E-05,31,59,,,,,0.0000407,19,43
4.24E-05,10,59,,,,,0.0000374,14,43
3.01E-05,2,58,,,,,0.0000399,6,43
3.40E-05,21,58,,,,,0.0000294,32,43
3.30E-05,8,68,,,,,0.0000282,31,43
3.34E-05,13,68,,,,,0.0000298,14,43
3.64E-05,32,68,,,,,0.0000477,25,43
4.12E-05,28,67,,,,,0.0000415,32,43
3.94E-05,25,67,,,,,0.0000393,25,43
3.12E-05,31,66,,,,,0.0000269,32,43
3.27E-05,1,65,,,,,0.000025,21,43
2.92E-05,24,64,,,,,0.0000251,26,43
2.92E-05,25,63,,,,,0.0000261,14,43
4.53E-05,27,64,,,,,0.0000258,32,43
4.08E-05,20,63,,,,,0.0000252,6,43
3.29E-05,28,62,,,,,0.0000256,10,43
2.99E-05,34,61,,,,,0.0000324,9,43
3.42E-05,24,61,,,,,0.0000255,9,43
4.58E-05,21,61,,,,,0.0000257,35,43
3.04E-05,32,60,,,,,0.0000412,19,43
3.27E-05,34,59,,,,,0.0000264,25,43
4.16E-05,30,58,,,,,0.0000261,15,43
3.82E-05,14,59,,,,,0.0000374,1,43
4.25E-05,26,59,,,,,0.0000424,6,43
3.08E-05,32,59,,,,,0.0000257,16,43
2.98E-05,9,59,,,,,0.0000286,8,43
2.96E-05,18,58,,,,,0.000027,29,43
3.25E-05,10,59,,,,,0.0000253,9,43
3.40E-05,3,60,,,,,0.0000253,8,43
3.50E-05,7,60,,,,,0.0000254,8,43
6.19E-05,9,61,,,,,0.0000253,15,43
3.43E-05,18,64,,,,,0.0000253,34,43
0.0001132,20,63,,,,,0.0000256,26,43
0.0002764,34,63,,,,,0.0000256,12,43
3.03E-05,35,66,,,,,0.0000325,12,43
3.50E-05,17,66,,,,,0.0000281,33,43
3.43E-05,35,66,,,,,0.0000456,5,44
0.0001395,26,65,,,,,0.0000345,33,44
2.99E-05,26,70,,,,,0.0000347,29,44
3.52E-05,1,70,,,,,0.000034,28,44
4.36E-05,32,71,,,,,0.000031,33,44
3.60E-05,28,71,,,,,0.0000428,6,44
2.92E-05,2,70,,,,,0.0000348,22,44
3.21E-05,12,70,,,,,0.0000375,29,44
4.60E-05,14,70,,,,,0.0000348,13,44
3.91E-05,26,69,,,,,0.0000351,24,44
3.73E-05,30,69,,,,,0.0000391,32,44
3.07E-05,15,71,,,,,0.0000397,16,44
4.18E-05,13,71,,,,,0.0000324,27,44
3.30E-05,6,70,,,,,0.0000281,28,44
3.09E-05,18,71,,,,,0.0000311,35,44
4.51E-05,27,73,,,,,0.0000333,6,44
5.13E-05,14,73,,,,,0.0000262,24,44
3.66E-05,19,72,,,,,0.0000478,32,44
3.60E-05,7,74,,,,,0.0000419,25,44
3.10E-05,11,76,,,,,0.0000271,11,44
0.0001722,24,76,,,,,0.0000251,9,44
3.37E-05,14,75,,,,,0.0000337,35,44
3.47E-05,4,77,,,,,0.0000332,20,44
2.92E-05,27,76,,,,,0.0000253,27,44
3.00E-05,32,76,,,,,0.0000261,29,44
3.30E-05,8,76,,,,,0.0000252,11,44
4.01E-05,6,76,,,,,0.0000251,33,44
3.40E-05,29,78,,,,,0.0000251,33,44
2.94E-05,19,77,,,,,0.0000297,21,45
0.0003079,35,77,,,,,0.0000379,1,45
5.62E-05,13,76,,,,,0.0000369,9,45
3.44E-05,30,77,,,,,0.0000415,2,45
2.95E-05,26,76,,,,,0.0000343,18,45
3.40E-05,21,75,,,,,0.0000375,13,45
2.99E-05,25,74,,,,,0.0000333,7,45
3.43E-05,21,77,,,,,0.0000384,26,45
3.34E-05,12,76,,,,,0.0000437,25,45
2.94E-05,1,75,,,,,0.0000389,26,45
2.89E-05,28,74,,,,,0.0000348,21,45
2.89E-05,23,73,,,,,0.0000402,33,45
2.92E-05,30,72,,,,,0.0000423,17,45
3.27E-05,7,71,,,,,0.0000373,12,45
4.09E-05,14,71,,,,,0.0000413,25,45
3.98E-05,2,71,,,,,0.0000342,31,45
3.10E-05,10,71,,,,,0.0000255,25,45
3.00E-05,7,73,,,,,0.0000266,10,45
2.91E-05,33,72,,,,,0.0000263,26,45
3.51E-05,16,72,,,,,0.0000515,31,45
2.94E-05,5,71,,,,,0.0000266,34,45
4.25E-05,11,70,,,,,0.0000277,8,45
4.22E-05,31,70,,,,,0.0000257,20,45
3.32E-05,34,71,,,,,0.0000319,8,45
3.98E-05,7,70,,,,,0.0000254,12,45
2.93E-05,27,69,,,,,0.0000252,15,45
2.89E-05,4,68,,,,,0.0000252,34,45
2.80E-05,8,69,,,,,0.0000295,23,46
2.90E-05,16,68,,,,,0.00003,4,46
2.90E-05,19,67,,,,,0.0000303,7,46
3.54E-05,15,67,,,,,0.0000289,4,46
3.03E-05,35,66,,,,,0.0000394,30,46
3.44E-05,11,66,,,,,0.0000352,30,46
4.26E-05,14,69,,,,,0.000042,5,46
0.0001182,3,69,,,,,0.0000378,1,46
4.23E-05,24,72,,,,,0.0000449,25,46
3.14E-05,8,72,,,,,0.0000392,5,46
4.33E-05,13,72,,,,,0.0000383,26,46
3.04E-05,22,71,,,,,0.0000403,33,46
3.35E-05,18,70,,,,,0.00004,23,46
3.39E-05,7,69,,,,,0.000038,11,46
2.72E-05,14,70,,,,,0.0000379,4,46
0.0001001,16,69,,,,,0.0000383,26,46
4.57E-05,34,68,,,,,0.0000368,7,46
4.44E-05,23,67,,,,,0.0000412,13,46
0.0004537,14,66,,,,,0.0000402,33,46
3.02E-05,2,66,,,,,0.0000366,10,46
4.41E-05,16,66,,,,,0.0000253,11,46
3.97E-05,33,65,,,,,0.0000263,30,46
4.47E-05,25,64,,,,,0.0000278,17,46
3.00E-05,22,63,,,,,0.0000255,12,46
3.43E-05,29,63,,,,,0.0000266,15,46
3.53E-05,11,62,,,,,0.0000353,32,46
3.35E-05,35,61,,,,,0.0000254,3,46
2.82E-05,17,60,,,,,0.0000251,16,46
4.20E-05,5,60,,,,,0.0000251,7,46
4.01E-05,25,60,,,,,0.0000305,15,46
4.61E-05,31,59,,,,,0.0000255,23,46
4.50E-05,26,58,,,,,0.0000251,4,46
3.89E-05,15,57,,,,,0.0000348,25,47
3.62E-05,9,56,,,,,0.0000294,31,47
4.22E-05,4,58,,,,,0.000029,31,47
5.08E-05,26,58,,,,,0.0001102,4,47
0.0003158,31,57,,,,,0.0000341,8,47
0.0001613,29,56,,,,,0.0000376,35,47
9.93E-05,35,55,,,,,0.0000341,22,47
4.73E-05,15,58,,,,,0.0000377,20,47
6.52E-05,34,61,,,,,0.000034,24,47
4.13E-05,2,60,,,,,0.0000374,1,47
3.82E-05,6,60,,,,,0.0000391,14,47
3.85E-05,13,59,,,,,0.000044,15,47
4.34E-05,33,58,,,,,0.0000385,7,47
4.06E-05,8,59,,,,,0.0000383,21,47
4.15E-05,32,58,,,,,0.0000374,24,47
4.73E-05,8,57,,,,,0.0000405,30,47
0.0001072,35,59,,,,,0.0000383,20,47
3.76E-05,21,60,,,,,0.0000336,24,47
3.83E-05,3,60,,,,,0.0000341,33,47
5.91E-05,24,60,,,,,0.0000372,24,47
4.48E-05,10,65,,,,,0.000034,34,47
3.11E-05,4,72,,,,,0.0000344,9,47
3.49E-05,8,71,,,,,0.0000383,21,47
3.81E-05,9,73,,,,,0.0000367,22,47
4.24E-05,6,75,,,,,0.0000373,19,47
2.99E-05,15,74,,,,,0.0000381,10,47
3.29E-05,2,74,,,,,0.0000254,20,47
2.95E-05,18,73,,,,,0.000038,32,47
2.95E-05,4,72,,,,,0.0000254,35,47
2.87E-05,29,71,,,,,0.0000251,1,47
3.65E-05,30,71,,,,,0.0000251,31,47
3.48E-05,31,73,,,,,0.0000363,19,47
4.01E-05,19,74,,,,,0.0000298,3,47
9.99E-05,22,73,,,,,0.0000333,16,47
2.94E-05,31,72,,,,,0.0000293,2,47
2.89E-05,35,71,,,,,0.0000284,23,47
2.93E-05,28,70,,,,,0.0000259,8,47
3.06E-05,19,70,,,,,0.0000461,6,47
4.25E-05,14,73,,,,,0.0000253,18,47
2.93E-05,24,72,,,,,0.0000251,8,47
3.97E-05,22,73,,,,,0.0000321,7,47
3.31E-05,17,74,,,,,0.0000417,35,48
2.92E-05,12,73,,,,,0.0000422,19,48
2.92E-05,11,72,,,,,0.0000427,27,48
3.40E-05,22,73,,,,,0.0000295,16,48
3.16E-05,30,75,,,,,0.0000292,29,48
8.75E-05,7,76,,,,,0.000037,1,48
3.50E-05,29,76,,,,,0.0000406,32,48
3.04E-05,28,75,,,,,0.0000368,4,48
3.39E-05,16,75,,,,,0.0000354,14,48
4.35E-05,6,77,,,,,0.0001091,27,48
3.81E-05,5,77,,,,,0.0000394,12,48
2.84E-05,21,76,,,,,0.0000385,30,48
2.92E-05,29,75,,,,,0.000104,23,48
3.04E-05,33,75,,,,,0.000039,24,48
3.42E-05,23,75,,,,,0.000052,31,48
2.94E-05,12,74,,,,,0.0000378,16,48
3.40E-05,25,74,,,,,0.000052,13,48
4.16E-05,34,75,,,,,0.0000526,3,48
4.44E-05,3,75,,,,,0.0000354,15,48
3.74E-05,32,74,,,,,0.0000385,4,48
4.47E-05,11,77,,,,,0.0000394,20,48
4.07E-05,12,76,,,,,0.0000416,6,48
3.93E-05,15,75,,,,,0.000042,30,48
0.0001039,31,74,,,,,0.000034,21,48
0.000694,18,75,,,,,0.000039,2,48
3.83E-05,26,76,,,,,0.0000391,32,48
4.48E-05,8,75,,,,,0.0000362,24,48
2.83E-05,17,74,,,,,0.0000338,5,48
4.23E-05,6,74,,,,,0.0000426,14,48
2.98E-05,15,75,,,,,0.0003767,8,48
2.95E-05,33,74,,,,,0.0000256,12,48
2.88E-05,20,73,,,,,0.000029,18,48
2.89E-05,8,72,,,,,0.0000253,2,48
4.56E-05,32,74,,,,,0.0000315,12,48
2.98E-05,31,77,,,,,0.0000254,15,48
3.45E-05,5,77,,,,,0.0000253,22,48
3.42E-05,33,78,,,,,0.0000266,6,48
3.07E-05,8,77,,,,,0.0000393,7,48
2.91E-05,31,76,,,,,0.0000263,30,48
3.40E-05,35,77,,,,,0.0000437,15,48
2.95E-05,4,78,,,,,0.0000265,27,48
3.46E-05,35,78,,,,,0.000033,7,48
2.90E-05,11,77,,,,,0.0000253,5,48
2.91E-05,34,76,,,,,0.0000252,10,48
2.89E-05,18,75,,,,,0.0000339,14,48
3.34E-05,29,74,,,,,0.0000451,16,48
3.05E-05,8,76,,,,,0.0000257,18,48
3.30E-05,7,76,,,,,0.0000255,3,48
2.93E-05,8,75,,,,,0.0000394,16,48
2.92E-05,9,74,,,,,0.0000415,9,49
2.91E-05,21,73,,,,,0.0000479,18,49
3.48E-05,31,73,,,,,0.000038,31,49
2.95E-05,3,72,,,,,0.0000303,29,49
3.44E-05,2,72,,,,,0.0000319,21,49
2.94E-05,21,73,,,,,0.000101,7,49
2.93E-05,6,76,,,,,0.00003,32,49
4.24E-05,34,77,,,,,0.0000293,15,49
3.41E-05,24,76,,,,,0.0000416,11,49
2.89E-05,31,75,,,,,0.0000344,4,49
2.94E-05,4,74,,,,,0.0000323,8,49
2.92E-05,32,73,,,,,0.0000292,28,49
3.28E-05,22,72,,,,,0.0000428,24,49
4.27E-05,10,72,,,,,0.0000377,23,49
3.03E-05,28,72,,,,,0.0000392,18,49
2.89E-05,14,71,,,,,0.0000407,10,49
3.67E-05,34,73,,,,,0.000038,22,49
3.83E-05,16,72,,,,,0.0000375,30,49
0.0001033,22,71,,,,,0.0000347,13,49
0.0001179,13,70,,,,,0.0000358,9,49
3.92E-05,7,70,,,,,0.0000488,15,49
3.42E-05,22,70,,,,,0.0000401,32,49
3.80E-05,30,70,,,,,0.0000438,6,49
3.59E-05,28,70,,,,,0.0000378,9,49
3.34E-05,7,69,,,,,0.0000425,35,49
2.94E-05,28,68,,,,,0.0000414,12,49
2.91E-05,7,67,,,,,0.0000365,28,49
4.56E-05,29,66,,,,,0.0000399,29,49
3.39E-05,11,69,,,,,0.0000422,26,49
3.99E-05,25,68,,,,,0.0000338,31,49
0.0001025,17,68,,,,,0.0000406,19,49
0.0001405,15,67,,,,,0.0004413,35,49
3.30E-05,26,66,,,,,0.0000387,1,49
0.0001062,1,66,,,,,0.0000408,21,49
0.0001305,15,67,,,,,0.0000371,17,49
4.29E-05,31,66,,,,,0.0000373,15,49
5.71E-05,11,67,,,,,0.0000411,9,49
0.0007995,8,66,,,,,0.0000382,33,49
7.60E-05,29,66,,,,,0.0000349,19,49
5.38E-05,7,65,,,,,0.0000454,6,49
4.26E-05,3,66,,,,,0.0000347,21,49
4.20E-05,21,65,,,,,0.0000337,13,49
4.48E-05,31,66,,,,,0.0000296,26,49
8.38E-05,8,65,,,,,0.0000253,25,49
4.95E-05,26,65,,,,,0.0000252,33,49
0.0001852,29,64,,,,,0.0000309,34,49
0.0010395,22,65,,,,,0.0000253,12,49
0.0002231,34,67,,,,,0.0000383,11,49
4.35E-05,8,68,,,,,0.0000253,5,49
3.81E-05,29,74,,,,,0.0000253,33,49
3.41E-05,9,73,,,,,0.0000252,8,49
3.05E-05,35,77,,,,,0.000026,6,49
3.38E-05,21,76,,,,,0.0000355,32,49
3.14E-05,28,77,,,,,0.000026,8,49
2.95E-05,4,76,,,,,0.0000347,21,50
3.47E-05,15,76,,,,,0.0000332,1,50
3.47E-05,1,76,,,,,0.000034,29,50
3.45E-05,4,78,,,,,0.0000429,25,50
2.92E-05,28,77,,,,,0.0000974,20,50
2.92E-05,19,76,,,,,0.0000385,13,50
2.89E-05,15,75,,,,,0.0000337,8,50
2.98E-05,11,74,,,,,0.0000325,8,50
3.19E-05,4,74,,,,,0.0000339,9,50
3.40E-05,26,75,,,,,0.0000347,29,50
2.99E-05,18,74,,,,,0.0000392,9,50
2.89E-05,4,73,,,,,0.0000332,7,50
2.94E-05,32,72,,,,,0.0000427,5,50
4.49E-05,2,73,,,,,0.0000309,18,50
4.39E-05,23,73,,,,,0.0000314,13,50
4.68E-05,10,79,,,,,0.0000319,4,50
4.85E-05,30,79,,,,,0.0000484,30,50
3.87E-05,14,79,,,,,0.0000435,27,50
3.89E-05,12,85,,,,,0.000035,8,50
4.47E-05,30,84,,,,,0.0000352,32,50
3.82E-05,23,83,,,,,0.0000397,19,50
3.55E-05,27,83,,,,,0.0000344,12,50
4.51E-05,12,84,,,,,0.0000358,9,50
4.38E-05,29,84,,,,,0.0000368,28,50
4.50E-05,35,84,,,,,0.0000439,6,50
3.48E-05,2,89,,,,,0.0000409,33,50
3.35E-05,18,88,,,,,0.0000345,9,50
2.97E-05,7,87,,,,,0.0000372,18,50
3.02E-05,19,93,,,,,0.0000998,13,50
3.22E-05,25,92,,,,,0.0000402,25,50
3.98E-05,19,92,,,,,0.0000422,19,50
4.23E-05,23,91,,,,,0.0000427,30,50
5.44E-05,21,92,,,,,0.0000453,22,50
4.58E-05,8,92,,,,,0.0000425,21,50
3.45E-05,19,98,,,,,0.0000379,29,50
2.95E-05,6,97,,,,,0.0000412,24,50
2.94E-05,35,96,,,,,0.000036,10,50
4.85E-05,15,97,,,,,0.0000382,29,50
3.27E-05,26,100,,,,,0.0001198,7,50
3.74E-05,10,100,,,,,0.0000351,23,50
3.03E-05,19,106,,,,,0.0001582,7,50
3.41E-05,1,107,,,,,0.0000375,1,50
2.98E-05,17,107,,,,,0.0000387,12,50
2.90E-05,12,106,,,,,0.0000435,17,50
2.89E-05,3,105,,,,,0.0000368,18,50
3.85E-05,1,105,,,,,0.000032,33,50
3.31E-05,8,105,,,,,0.0000326,28,50
3.02E-05,5,105,,,,,0.0000309,32,50
2.93E-05,10,105,,,,,0.0000366,25,50
4.08E-05,28,104,,,,,0.0000255,30,50
3.34E-05,20,106,,,,,0.0000256,21,50
2.93E-05,11,105,,,,,0.0000407,34,50
4.34E-05,31,104,,,,,0.0000251,3,50
0.0001305,14,103,,,,,0.0000322,24,50
4.17E-05,8,102,,,,,0.0000251,18,50
3.44E-05,31,104,,,,,0.0000253,34,50
2.97E-05,12,103,,,,,0.0000254,14,50
2.93E-05,31,102,,,,,0.000042,30,50
2.98E-05,24,102,,,,,0.0000308,35,51
2.95E-05,17,101,,,,,0.0000445,1,51
5.01E-05,3,100,,,,,0.0000406,15,51
3.25E-05,7,100,,,,,0.0002529,12,51
3.45E-05,29,101,,,,,0.0000364,24,51
2.96E-05,12,100,,,,,0.0000322,13,51
3.78E-05,25,102,,,,,0.0000423,26,51
4.39E-05,1,102,,,,,0.00004,27,51
3.61E-05,10,101,,,,,0.0000301,32,51
3.33E-05,31,103,,,,,0.0001029,20,51
3.85E-05,16,102,,,,,0.00004,32,51
4.54E-05,25,101,,,,,0.0000339,34,51
4.41E-05,1,100,,,,,0.0000379,17,51
4.20E-05,6,100,,,,,0.0000377,2,51
3.93E-05,25,99,,,,,0.0001173,13,51
0.000156,33,98,,,,,0.0000366,12,51
4.51E-05,5,98,,,,,0.0000451,26,51
3.81E-05,5,98,,,,,0.0000322,35,51
4.20E-05,8,97,,,,,0.0000409,35,51
3.45E-05,3,97,,,,,0.0000339,20,51
2.96E-05,14,97,,,,,0.0000369,27,51
3.78E-05,5,96,,,,,0.0001262,5,51
2.97E-05,28,95,,,,,0.0000365,25,51
3.92E-05,7,94,,,,,0.0001041,15,51
3.18E-05,19,95,,,,,0.0000381,35,51
3.11E-05,18,96,,,,,0.000041,30,51
2.91E-05,15,95,,,,,0.0000402,30,51
3.95E-05,9,94,,,,,0.0000411,5,51
2.96E-05,28,97,,,,,0.0003714,10,51
0.0001067,11,98,,,,,0.0001677,6,51
3.31E-05,3,99,,,,,0.0000485,28,51
3.06E-05,6,98,,,,,0.0000392,30,51
2.92E-05,29,97,,,,,0.0008189,22,51
3.48E-05,10,97,,,,,0.0000352,5,51
2.95E-05,21,97,,,,,0.0000375,10,51
3.11E-05,26,99,,,,,0.0000351,8,51
3.44E-05,14,101,,,,,0.000037,25,51
3.40E-05,31,101,,,,,0.000034,21,51
