cas operacie,cislo,velkost frontu,,,
6.00E-07,43,597,,,
6.00E-07,43,597,,,
5.00E-07,43,597,,,
6.00E-07,43,601,,,
6.00E-07,42,602,,,
5.00E-07,25,602,,,
6.00E-07,25,602,,,
5.00E-07,8,601,,,
5.00E-07,29,599,,,
6.00E-07,43,600,,,
6.00E-07,43,600,,,
6.00E-07,26,604,,,
6.00E-07,1,607,,,
5.00E-07,1,607,,,
6.00E-07,26,606,,,
6.00E-07,13,608,,,
5.00E-07,13,608,,,
6.00E-07,19,607,,,
5.00E-07,19,607,,,
6.00E-07,30,607,,,
6.00E-07,30,609,,,
6.00E-07,6,610,,,
6.00E-07,6,610,,,
6.00E-07,34,609,,,
5.00E-07,50,611,,,
6.00E-07,50,612,,,
6.00E-07,24,612,,,
5.00E-07,12,611,,,
6.00E-07,15,612,,,
6.00E-07,15,612,,,
5.00E-07,15,612,,,
5.00E-07,15,612,,,
6.00E-07,15,617,,,
6.00E-07,9,616,,,
5.00E-07,9,616,,,
6.00E-07,28,618,,,
5.00E-07,28,618,,,
6.00E-07,28,618,,,
5.00E-07,5,619,,,
8.00E-07,27,621,,,
7.00E-07,27,623,,,
5.00E-07,27,623,,,
7.00E-07,18,620,,,
6.00E-07,4,619,,,
5.00E-07,4,620,,,
6.00E-07,15,623,,,
6.00E-07,15,623,,,
5.00E-07,15,623,,,
6.00E-07,15,623,,,
6.00E-07,15,624,,,
6.00E-07,15,624,,,
6.00E-07,15,624,,,
5.00E-07,29,624,,,
5.00E-07,29,625,,,
6.00E-07,47,629,,,
6.00E-07,6,633,,,
6.00E-07,6,633,,,
6.00E-07,6,634,,,
6.00E-07,41,633,,,
5.00E-07,41,632,,,
5.00E-07,41,632,,,
6.00E-07,41,633,,,
5.00E-07,41,633,,,
5.00E-07,4,632,,,
5.00E-07,4,632,,,
5.00E-07,5,632,,,
6.00E-07,5,633,,,
5.00E-07,1,633,,,
6.00E-07,1,634,,,
6.00E-07,7,634,,,
7.00E-07,13,633,,,
5.00E-07,36,634,,,
6.00E-07,36,637,,,
5.00E-07,43,637,,,
6.00E-07,1,638,,,
6.00E-07,1,638,,,
6.00E-07,4,638,,,
5.00E-07,4,641,,,
6.00E-07,22,639,,,
6.00E-07,6,638,,,
6.00E-07,4,638,,,
6.00E-07,2,638,,,
6.00E-07,2,638,,,
6.00E-07,15,638,,,
6.00E-07,35,637,,,
5.00E-07,34,644,,,
6.00E-07,22,645,,,
6.00E-07,22,645,,,
6.00E-07,19,644,,,
5.00E-07,19,645,,,
6.00E-07,19,645,,,
5.00E-07,16,644,,,
5.00E-07,4,646,,,
6.00E-07,21,647,,,
6.00E-07,21,647,,,
5.00E-07,5,649,,,
6.00E-07,26,652,,,
6.00E-07,26,652,,,
6.00E-07,26,652,,,
5.00E-07,5,653,,,
6.00E-07,37,658,,,
6.00E-07,45,663,,,
6.00E-07,26,663,,,
6.00E-07,26,663,,,
6.00E-07,26,663,,,
5.00E-07,26,663,,,
5.00E-07,22,665,,,
5.00E-07,22,668,,,
6.00E-07,17,666,,,
5.00E-07,45,666,,,
6.00E-07,13,667,,,
6.00E-07,36,668,,,
6.00E-07,23,672,,,
6.00E-07,23,673,,,
6.00E-07,23,674,,,
5.00E-07,23,674,,,
6.00E-07,23,676,,,
6.00E-07,18,684,,,
5.00E-07,18,684,,,
5.00E-07,18,684,,,
5.00E-07,22,687,,,
7.00E-07,35,688,,,
6.00E-07,39,690,,,
5.00E-07,39,693,,,
5.00E-07,45,694,,,
6.00E-07,35,692,,,
6.00E-07,41,692,,,
6.00E-07,41,693,,,
6.00E-07,5,694,,,
6.00E-07,5,695,,,
6.00E-07,11,697,,,
6.00E-07,2,696,,,
5.00E-07,25,699,,,
6.00E-07,22,700,,,
6.00E-07,22,700,,,
6.00E-07,22,700,,,
5.00E-07,34,701,,,
6.00E-07,46,700,,,
6.00E-07,43,699,,,
6.00E-07,43,699,,,
6.00E-07,43,700,,,
6.00E-07,46,702,,,
6.00E-07,46,702,,,
6.00E-07,43,701,,,
6.00E-07,43,701,,,
6.00E-07,18,702,,,
5.00E-07,43,701,,,
5.00E-07,9,711,,,
6.00E-07,30,716,,,
6.00E-07,30,717,,,
6.00E-07,49,714,,,
6.00E-07,42,712,,,
6.00E-07,17,713,,,
6.00E-07,17,713,,,
6.00E-07,18,713,,,
