cas operacie,vybrane cislo,velkost frontu,,,
1.90E-06,26,537,,,
1.80E-06,35,536,,,
2.00E-06,49,537,,,
2.00E-06,39,537,,,
2.40E-06,28,539,,,
1.90E-06,17,539,,,
1.90E-06,25,538,,,
2.20E-06,31,540,,,
2.20E-05,23,540,,,
2.30E-06,1,539,,,
1.80E-06,39,541,,,
1.70E-06,8,540,,,
1.60E-06,11,540,,,
1.50E-06,30,540,,,
1.40E-06,28,540,,,
1.60E-06,4,539,,,
1.90E-06,5,540,,,
1.90E-06,4,543,,,
2.00E-06,38,542,,,
1.60E-06,31,541,,,
1.60E-06,28,540,,,
1.50E-06,47,539,,,
1.50E-06,21,539,,,
2.00E-06,12,542,,,
1.70E-06,8,545,,,
1.40E-06,46,545,,,
1.90E-06,37,550,,,
1.80E-06,12,550,,,
2.00E-06,17,550,,,
2.00E-06,40,550,,,
2.60E-06,14,550,,,
2.10E-06,16,551,,,
2.10E-06,44,555,,,
2.20E-06,6,556,,,
1.90E-06,35,556,,,
1.90E-06,28,556,,,
1.90E-06,24,556,,,
2.00E-06,39,555,,,
1.50E-06,33,561,,,
1.40E-06,36,561,,,
1.40E-06,50,560,,,
1.40E-06,14,561,,,
1.30E-06,20,561,,,
1.30E-06,9,560,,,
1.40E-06,25,560,,,
1.40E-06,22,559,,,
1.40E-06,33,560,,,
1.30E-06,10,566,,,
1.40E-06,41,568,,,
1.30E-06,27,567,,,
1.30E-06,36,566,,,
1.30E-06,49,567,,,
1.30E-06,33,567,,,
1.30E-06,14,566,,,
1.30E-06,38,566,,,
1.30E-06,5,566,,,
1.40E-06,1,572,,,
1.30E-06,23,580,,,
1.40E-06,21,581,,,
1.30E-06,24,580,,,
1.40E-06,1,584,,,
1.40E-06,18,587,,,
1.40E-06,13,586,,,
1.30E-06,36,586,,,
1.30E-06,39,588,,,
1.30E-06,38,587,,,
1.30E-06,33,586,,,
1.30E-06,33,586,,,
1.40E-06,38,590,,,
1.30E-06,6,592,,,
1.40E-06,6,595,,,
1.40E-06,43,601,,,
1.40E-06,45,600,,,
1.30E-06,47,600,,,
1.40E-06,10,601,,,
1.30E-06,42,602,,,
1.30E-06,16,601,,,
1.40E-06,25,601,,,
1.40E-06,8,600,,,
1.30E-06,28,599,,,
1.30E-06,29,598,,,
1.30E-06,29,598,,,
1.50E-06,43,602,,,
1.50E-06,33,604,,,
1.40E-06,1,606,,,
1.40E-06,26,605,,,
1.50E-06,2,605,,,
1.40E-06,26,607,,,
1.40E-06,13,607,,,
