cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
1.72E-05,21,14,80,,
1.86E-05,35,46,80,,
2.15E-05,12,31,76,,
1.96E-05,82,38,75,,
2.30E-05,12,28,76,,
2.03E-05,29,7,77,,
1.80E-05,84,33,78,,
1.84E-05,72,41,82,,
2.02E-05,28,79,85,,
2.48E-05,85,69,87,,
1.97E-05,30,71,87,,
1.96E-05,27,70,90,,
1.88E-05,78,55,87,,
1.84E-05,25,36,88,,
2.04E-05,13,86,88,,
1.88E-05,73,44,89,,
1.80E-05,12,28,89,,
1.73E-05,32,9,93,,
1.78E-05,22,15,96,,
2.09E-05,24,24,96,,
1.75E-05,22,15,95,,
1.83E-05,25,29,98,,
1.77E-05,85,20,98,,
1.79E-05,75,18,95,,
1.99E-05,34,87,92,,
1.97E-05,80,76,89,,
1.86E-05,1,27,89,,
1.75E-05,24,15,87,,
1.68E-05,89,2,87,,
1.86E-05,78,49,91,,
1.91E-05,27,59,93,,
1.84E-05,88,40,93,,
1.90E-05,31,64,93,,
2.29E-05,29,30,94,,
1.91E-05,84,70,92,,
1.91E-05,30,61,91,,
1.72E-05,18,8,90,,
1.92E-05,14,65,90,,
2.03E-05,23,73,89,,
2.48E-05,78,42,91,,
2.00E-05,13,87,95,,
1.73E-05,12,11,95,,
1.80E-05,90,24,97,,
1.99E-05,9,87,97,,
1.92E-05,85,60,104,,
1.87E-05,29,52,107,,
2.72E-05,3,36,106,,
2.37E-05,19,9,108,,
2.04E-05,9,97,109,,
1.98E-05,71,84,108,,
1.79E-05,29,24,107,,
1.81E-05,26,35,106,,
2.01E-05,31,68,99,,
2.12E-05,24,97,99,,
2.09E-05,31,87,99,,
1.88E-05,88,27,99,,
1.89E-05,26,32,102,,
2.04E-05,6,69,103,,
1.78E-05,8,1,97,,
1.85E-05,19,20,98,,
1.90E-05,78,33,95,,
2.01E-05,31,67,94,,
1.91E-05,5,36,95,,
2.55E-05,21,10,101,,
2.27E-05,84,89,97,,
2.02E-05,89,68,95,,
2.11E-05,31,91,97,,
2.12E-05,71,79,96,,
2.00E-05,83,83,97,,
1.79E-05,22,33,98,,
2.51E-05,12,97,99,,
1.97E-05,14,70,100,,
1.86E-05,79,41,98,,
1.70E-05,82,2,98,,
2.02E-05,90,92,104,,
2.16E-05,22,100,102,,
1.97E-05,78,62,101,,
3.48E-05,3,26,101,,
1.85E-05,24,53,100,,
1.82E-05,87,32,102,,
1.96E-05,34,71,102,,
1.78E-05,33,20,102,,
1.76E-05,86,2,104,,
1.81E-05,24,31,102,,
2.02E-05,31,63,106,,
1.90E-05,83,32,106,,
1.83E-05,23,15,106,,
2.04E-05,30,71,106,,
1.90E-05,78,37,106,,
1.83E-05,30,17,106,,
2.11E-05,12,52,106,,
2.76E-05,11,13,105,,
2.10E-05,81,90,104,,
2.11E-05,75,91,102,,
2.01E-05,72,60,98,,
2.01E-05,31,71,97,,
2.08E-05,89,70,103,,
2.95E-05,21,11,102,,
1.88E-05,87,25,105,,
2.05E-05,32,79,106,,
2.09E-05,81,84,104,,
2.11E-05,28,46,104,,
1.86E-05,28,19,108,,
2.21E-05,85,68,101,,
1.82E-05,87,16,101,,
1.90E-05,72,58,102,,
1.72E-05,23,6,100,,
1.76E-05,87,18,100,,
2.05E-05,84,91,98,,
2.52E-05,32,69,97,,
2.07E-05,86,94,97,,
1.74E-05,88,6,97,,
1.80E-05,12,33,95,,
1.84E-05,84,46,94,,
1.97E-05,24,83,94,,
2.00E-05,90,88,95,,
1.85E-05,32,42,95,,
1.85E-05,33,20,91,,
2.08E-05,31,50,93,,
1.93E-05,78,48,88,,
1.86E-05,26,20,89,,
1.79E-05,23,2,88,,
2.02E-05,89,60,90,,
3.69E-05,21,68,92,,
1.94E-05,83,20,91,,
2.77E-05,24,54,91,,
3.03E-05,83,63,91,,
2.36E-05,23,7,89,,
2.63E-05,75,83,88,,
2.02E-05,85,64,86,,
1.99E-05,25,62,86,,
2.08E-05,89,32,86,,
1.84E-05,88,8,86,,
1.90E-05,25,37,86,,
1.92E-05,5,40,85,,
1.94E-05,24,41,84,,
2.22E-05,21,68,89,,
1.89E-05,89,34,87,,
1.91E-05,85,64,80,,
1.80E-05,89,33,80,,
1.77E-05,28,24,81,,
1.74E-05,83,19,80,,
1.69E-05,7,0,80,,
1.79E-05,89,28,87,,
2.33E-05,28,26,87,,
1.72E-05,81,7,87,,
2.31E-05,24,62,88,,
1.85E-05,25,40,86,,
1.76E-05,26,20,85,,
1.99E-05,24,61,87,,
1.81E-05,75,34,86,,
1.87E-05,16,52,84,,
1.82E-05,32,40,84,,
1.79E-05,9,31,84,,
1.75E-05,16,18,79,,
1.88E-05,2,50,79,,
1.87E-05,8,56,80,,
2.46E-05,6,25,78,,
2.33E-05,76,76,81,,
1.73E-05,81,7,79,,
1.74E-05,83,19,79,,
1.82E-05,86,39,80,,
1.84E-05,24,44,78,,
1.91E-05,85,62,80,,
1.87E-05,24,56,76,,
2.09E-05,9,25,73,,
2.07E-05,2,0,75,,
1.90E-05,15,62,71,,
1.82E-05,89,38,71,,
1.86E-05,31,51,72,,
1.89E-05,9,52,71,,
1.81E-05,6,30,71,,
1.73E-05,18,4,74,,
1.84E-05,35,40,73,,
1.69E-05,25,5,73,,
2.05E-05,32,66,75,,
2.03E-05,35,2,76,,
1.77E-05,8,27,75,,
1.88E-05,79,51,75,,
1.77E-05,1,29,74,,
1.82E-05,75,45,73,,
1.76E-05,14,23,72,,
1.89E-05,3,55,71,,
1.96E-05,2,4,70,,
1.77E-05,2,13,69,,
1.85E-05,87,47,69,,
1.77E-05,4,19,64,,
1.95E-05,22,4,65,,
1.74E-05,73,10,70,,
1.86E-05,90,48,66,,
1.88E-05,79,30,76,,
1.85E-05,3,46,77,,
2.56E-05,86,49,77,,
1.79E-05,76,26,77,,
2.70E-05,12,29,77,,
1.92E-05,32,61,78,,
2.69E-05,8,3,73,,
1.89E-05,2,48,71,,
1.79E-05,35,31,72,,
2.58E-05,72,14,73,,
1.72E-05,29,2,73,,
1.69E-05,12,2,74,,
1.81E-05,8,30,63,,
1.73E-05,35,8,61,,
1.68E-05,8,2,61,,
2.08E-05,34,59,61,,
1.80E-05,35,28,61,,
1.69E-05,35,10,61,,
1.85E-05,73,46,60,,
2.28E-05,83,20,62,,
1.81E-05,87,32,61,,
2.62E-05,87,23,62,,
1.83E-05,75,39,65,,
1.72E-05,8,7,65,,
1.73E-05,5,11,65,,
1.69E-05,2,4,66,,
2.03E-05,7,71,73,,
2.46E-05,12,34,75,,
1.95E-05,84,75,84,,
1.81E-05,84,35,83,,
1.87E-05,88,56,98,,
2.02E-05,87,96,102,,
1.69E-05,18,8,102,,
1.79E-05,7,31,100,,
1.99E-05,21,87,96,,
1.83E-05,22,35,97,,
1.77E-05,80,30,98,,
1.91E-05,78,62,92,,
1.88E-05,74,60,91,,
1.84E-05,21,43,89,,
1.73E-05,26,9,89,,
1.93E-05,71,71,95,,
1.72E-05,3,6,99,,
1.76E-05,26,12,99,,
2.03E-05,3,97,99,,
1.77E-05,33,11,98,,
1.93E-05,71,70,96,,
1.80E-05,7,33,99,,
1.99E-05,13,83,92,,
1.73E-05,18,15,92,,
1.70E-05,31,0,97,,
1.70E-05,7,2,102,,
2.03E-05,13,91,101,,
2.04E-05,31,66,103,,
1.90E-05,22,46,102,,
1.88E-05,86,54,107,,
2.00E-05,31,89,106,,
2.75E-05,32,94,103,,
1.71E-05,21,4,104,,
2.02E-05,33,1,103,,
1.87E-05,24,12,104,,
1.94E-05,88,70,105,,
2.04E-05,90,94,106,,
2.73E-05,86,95,106,,
2.16E-05,84,40,105,,
1.86E-05,83,39,96,,
1.90E-05,31,64,94,,
1.93E-05,90,73,94,,
1.96E-05,78,76,94,,
1.80E-05,31,2,93,,
1.99E-05,71,62,93,,
2.08E-05,71,89,92,,
2.00E-05,90,85,92,,
1.68E-05,16,3,91,,
2.49E-05,74,9,90,,
1.98E-05,85,81,84,,
2.30E-05,77,22,85,,
1.88E-05,24,57,89,,
2.66E-05,80,69,92,,
1.80E-05,17,26,94,,
1.85E-05,7,42,94,,
1.90E-05,80,69,92,,
1.72E-05,28,2,85,,
1.82E-05,18,41,83,,
1.77E-05,30,26,82,,
2.86E-05,72,34,81,,
1.87E-05,88,52,77,,
1.74E-05,5,19,76,,
1.86E-05,81,50,69,,
1.82E-05,22,24,68,,
1.71E-05,14,5,68,,
1.75E-05,5,20,66,,
1.72E-05,1,11,65,,
1.70E-05,34,3,65,,
1.97E-05,90,18,69,,
1.82E-05,82,33,69,,
1.74E-05,32,10,67,,
1.75E-05,79,16,62,,
1.79E-05,30,28,59,,
1.79E-05,71,22,61,,
1.81E-05,82,33,57,,
1.71E-05,81,6,57,,
1.86E-05,80,41,57,,
1.86E-05,25,47,57,,
1.77E-05,1,19,61,,
4.30E-05,14,58,63,,
2.62E-05,85,48,62,,
1.86E-05,28,5,62,,
1.77E-05,87,19,59,,
1.89E-05,9,48,58,,
1.88E-05,34,52,60,,
1.80E-05,10,36,63,,
1.91E-05,17,61,63,,
1.77E-05,80,24,63,,
1.85E-05,85,18,63,,
1.95E-05,28,46,66,,
2.02E-05,6,61,68,,
1.71E-05,25,8,73,,
1.98E-05,17,67,73,,
1.83E-05,22,35,74,,
1.93E-05,28,50,76,,
1.85E-05,7,44,75,,
1.83E-05,34,33,76,,
1.87E-05,85,53,80,,
1.80E-05,34,34,79,,
1.71E-05,34,9,79,,
1.75E-05,31,1,80,,
1.73E-05,76,10,78,,
1.87E-05,81,42,78,,
1.78E-05,30,19,76,,
1.91E-05,83,60,76,,
3.37E-05,84,44,78,,
1.76E-05,73,21,78,,
1.95E-05,26,74,79,,
1.73E-05,34,9,79,,
1.80E-05,22,36,80,,
1.99E-05,26,73,79,,
2.16E-05,9,54,78,,
1.72E-05,31,2,78,,
1.93E-05,15,65,78,,
1.75E-05,5,12,78,,
1.94E-05,25,9,82,,
1.75E-05,24,19,87,,
1.76E-05,32,20,87,,
1.70E-05,25,11,87,,
1.83E-05,30,43,93,,
3.54E-05,11,83,94,,
1.84E-05,8,43,93,,
2.01E-05,75,93,95,,
1.84E-05,8,47,95,,
1.68E-05,3,0,93,,
1.91E-05,12,30,91,,
1.69E-05,11,0,92,,
2.00E-05,14,77,92,,
1.85E-05,72,30,97,,
5.29E-05,22,92,98,,
1.95E-05,79,36,98,,
1.81E-05,29,8,97,,
1.95E-05,80,48,95,,
1.78E-05,14,8,98,,
3.40E-05,10,28,98,,
3.76E-05,9,80,99,,
2.06E-05,71,42,99,,
1.85E-05,82,21,93,,
3.23E-05,10,62,99,,
1.80E-05,1,2,102,,
2.21E-05,10,70,111,,
1.85E-05,29,17,110,,
2.07E-05,89,84,110,,
2.08E-05,12,88,111,,
1.90E-05,5,30,110,,
2.15E-05,9,76,111,,
2.04E-05,71,72,111,,
1.82E-05,10,24,109,,
1.85E-05,90,47,109,,
1.84E-05,12,32,111,,
1.71E-05,19,2,110,,
2.03E-05,90,94,109,,
1.78E-05,81,25,109,,
1.72E-05,12,7,109,,
1.81E-05,24,41,111,,
1.97E-05,16,80,112,,
1.96E-05,77,78,113,,
2.05E-05,73,87,113,,
1.94E-05,30,68,113,,
2.02E-05,16,92,124,,
1.91E-05,22,64,124,,
1.84E-05,14,35,127,,
2.02E-05,16,94,124,,
1.79E-05,28,21,131,,
1.97E-05,82,63,135,,
1.75E-05,9,13,135,,
2.01E-05,27,92,135,,
1.98E-05,22,88,133,,
8.99E-05,31,46,131,,
2.08E-05,3,77,130,,
1.98E-05,79,64,130,,
1.83E-05,81,37,131,,
2.02E-05,35,95,131,,
1.90E-05,79,67,133,,
2.06E-05,34,119,133,,
2.18E-05,86,68,136,,
1.94E-05,1,18,137,,
2.11E-05,78,83,134,,
2.14E-05,74,109,135,,
1.96E-05,29,25,131,,
1.89E-05,30,66,131,,
2.54E-05,79,75,132,,
1.91E-05,81,23,135,,
2.28E-05,18,132,149,,
2.83E-05,85,106,149,,
1.93E-05,29,37,151,,
2.05E-05,5,70,150,,
1.98E-05,83,67,150,,
1.88E-05,29,31,153,,
1.78E-05,20,3,156,,
1.89E-05,26,17,161,,
1.86E-05,74,21,160,,
1.78E-05,10,11,156,,
1.74E-05,20,11,159,,
1.88E-05,74,58,159,,
2.09E-05,13,106,157,,
2.09E-05,23,88,158,,
1.94E-05,23,53,157,,
1.85E-05,79,44,157,,
2.18E-05,34,125,157,,
2.18E-05,15,141,157,,
2.42E-05,75,48,158,,
1.77E-05,14,16,159,,
2.10E-05,8,77,160,,
2.05E-05,76,71,159,,
2.41E-05,83,78,157,,
2.28E-05,6,151,159,,
2.13E-05,5,101,160,,
1.96E-05,27,57,161,,
2.13E-05,25,97,164,,
2.04E-05,74,41,160,,
2.48E-05,23,115,167,,
1.89E-05,2,26,166,,
2.06E-05,83,80,169,,
2.18E-05,23,115,168,,
2.17E-05,30,132,158,,
2.23E-05,18,161,165,,
1.73E-05,73,15,169,,
2.03E-05,1,63,167,,
2.00E-05,10,64,166,,
2.09E-05,88,100,166,,
2.04E-05,74,93,165,,
2.10E-05,7,110,165,,
1.91E-05,85,60,165,,
1.75E-05,22,15,164,,
1.70E-05,7,1,164,,
2.72E-05,82,81,164,,
2.30E-05,86,102,164,,
2.54E-05,1,57,162,,
2.11E-05,72,123,153,,
2.23E-05,74,126,155,,
2.42E-05,74,85,156,,
1.69E-05,88,1,154,,
1.80E-05,83,34,154,,
1.83E-05,31,14,151,,
1.84E-05,83,34,150,,
1.95E-05,25,76,151,,
2.04E-05,86,92,149,,
1.88E-05,8,15,154,,
2.39E-05,35,26,155,,
2.06E-05,9,110,158,,
1.88E-05,1,54,158,,
1.84E-05,78,46,151,,
1.77E-05,6,12,151,,
8.65E-05,83,9,153,,
2.91E-05,31,145,154,,
2.06E-05,71,101,155,,
1.95E-05,75,75,156,,
1.78E-05,12,21,156,,
2.19E-05,15,140,156,,
2.07E-05,74,112,157,,
1.73E-05,31,14,155,,
1.86E-05,23,48,156,,
1.96E-05,89,33,156,,
2.06E-05,32,100,159,,
1.99E-05,85,82,159,,
2.23E-05,73,153,159,,
2.74E-05,90,83,158,,
1.94E-05,24,72,160,,
2.19E-05,15,140,157,,
2.34E-05,31,146,155,,
2.11E-05,75,121,149,,
1.86E-05,89,51,148,,
2.17E-05,78,139,148,,
2.05E-05,18,104,150,,
1.69E-05,33,0,146,,
1.92E-05,18,28,145,,
1.95E-05,79,72,143,,
1.76E-05,33,21,143,,
3.63E-05,82,67,142,,
2.08E-05,18,78,148,,
2.07E-05,7,101,145,,
2.13E-05,79,128,144,,
1.82E-05,83,39,145,,
1.95E-05,85,73,145,,
2.14E-05,74,62,144,,
2.09E-05,85,74,146,,
1.81E-05,16,33,149,,
1.72E-05,31,3,150,,
2.19E-05,1,144,148,,
1.95E-05,71,34,147,,
2.21E-05,72,114,145,,
1.82E-05,74,11,142,,
1.77E-05,78,16,142,,
1.80E-05,27,30,140,,
1.93E-05,82,62,138,,
1.92E-05,82,63,140,,
2.12E-05,85,118,140,,
1.83E-05,23,38,139,,
1.77E-05,89,24,136,,
1.98E-05,12,73,138,,
2.23E-05,13,130,138,,
1.76E-05,18,19,138,,
2.16E-05,11,125,137,,
1.82E-05,83,36,136,,
2.08E-05,75,110,134,,
1.85E-05,78,36,133,,
1.75E-05,12,10,134,,
2.09E-05,75,111,133,,
1.74E-05,33,15,132,,
1.80E-05,16,29,131,,
1.98E-05,77,88,132,,
1.79E-05,89,26,135,,
2.23E-05,35,119,135,,
1.94E-05,6,74,136,,
1.86E-05,90,50,135,,
2.09E-05,75,117,135,,
2.14E-05,86,128,134,,
1.81E-05,89,32,136,,
1.78E-05,8,20,136,,
2.32E-05,20,110,134,,
2.11E-05,86,124,134,,
2.24E-05,78,87,133,,
2.18E-05,75,115,133,,
2.00E-05,78,88,133,,
2.23E-05,72,75,130,,
1.72E-05,88,12,130,,
2.59E-05,72,49,126,,
1.97E-05,23,78,127,,
1.89E-05,27,63,127,,
1.95E-05,10,77,124,,
1.93E-05,22,70,123,,
2.01E-05,84,93,122,,
2.08E-05,85,110,123,,
1.79E-05,78,34,124,,
1.78E-05,16,26,124,,
1.88E-05,14,39,127,,
1.73E-05,74,9,131,,
1.85E-05,90,46,131,,
1.75E-05,18,17,129,,
1.87E-05,82,53,130,,
1.77E-05,85,24,129,,
2.57E-05,80,35,126,,
2.75E-05,88,9,130,,
2.14E-05,15,124,132,,
2.69E-05,90,50,133,,
2.07E-05,86,78,133,,
1.76E-05,90,24,132,,
1.87E-05,72,48,126,,
1.82E-05,89,43,126,,
1.91E-05,11,65,116,,
1.96E-05,22,80,114,,
1.95E-05,14,72,117,,
1.79E-05,84,29,115,,
2.64E-05,76,49,115,,
2.05E-05,80,24,110,,
1.94E-05,72,65,109,,
2.01E-05,34,92,109,,
1.96E-05,89,7,109,,
1.71E-05,35,2,105,,
1.97E-05,80,81,104,,
1.92E-05,71,60,100,,
1.74E-05,34,13,99,,
1.97E-05,80,80,102,,
2.20E-05,82,82,103,,
1.85E-05,87,47,98,,
1.91E-05,24,65,98,,
1.95E-05,75,74,101,,
1.84E-05,79,33,102,,
2.76E-05,79,94,102,,
2.38E-05,82,37,102,,
1.89E-05,14,56,102,,
1.90E-05,20,53,100,,
2.48E-05,13,84,100,,
1.97E-05,81,31,100,,
2.21E-05,73,76,101,,
1.88E-05,82,56,95,,
2.47E-05,72,63,100,,
1.96E-05,73,78,101,,
1.72E-05,88,11,103,,
1.93E-05,26,68,103,,
2.02E-05,23,44,102,,
2.00E-05,20,86,102,,
1.76E-05,87,17,103,,
1.89E-05,85,55,102,,
2.03E-05,79,91,102,,
1.97E-05,20,84,101,,
1.75E-05,77,13,96,,
1.94E-05,90,35,94,,
1.82E-05,77,13,94,,
4.33E-05,26,44,96,,
3.01E-05,20,81,96,,
1.89E-05,2,28,94,,
2.12E-05,74,48,93,,
2.86E-05,79,86,92,,
1.86E-05,13,13,90,,
1.82E-05,75,11,86,,
1.97E-05,14,57,88,,
3.15E-05,34,9,92,,
2.60E-05,13,15,92,,
2.37E-05,20,26,94,,
2.09E-05,82,66,94,,
3.65E-05,15,92,94,,
2.33E-05,13,12,92,,
2.03E-05,14,65,98,,
1.93E-05,71,39,99,,
2.11E-05,5,95,105,,
1.81E-05,11,6,107,,
1.99E-05,72,63,103,,
2.03E-05,85,51,99,,
1.80E-05,71,28,94,,
1.86E-05,16,48,99,,
1.97E-05,73,81,98,,
1.79E-05,82,29,99,,
2.17E-05,20,94,100,,
1.82E-05,77,26,104,,
1.93E-05,72,67,103,,
1.80E-05,34,34,101,,
1.95E-05,72,72,101,,
2.06E-05,14,62,100,,
1.96E-05,89,82,97,,
1.79E-05,31,26,97,,
1.92E-05,72,59,92,,
2.02E-05,82,53,98,,
1.94E-05,11,63,96,,
1.79E-05,28,28,99,,
1.81E-05,83,29,98,,
2.44E-05,5,68,97,,
1.83E-05,82,36,98,,
1.69E-05,31,1,102,,
2.17E-05,9,94,99,,
2.70E-05,18,70,97,,
2.52E-05,89,76,94,,
2.00E-05,29,83,94,,
1.86E-05,76,40,97,,
1.98E-05,77,83,97,,
1.99E-05,13,49,94,,
1.92E-05,74,40,93,,
2.27E-05,26,91,93,,
0.0001145,26,96,100,,
2.11E-05,74,73,101,,
2.10E-05,82,87,101,,
2.10E-05,29,82,101,,
1.72E-05,23,9,100,,
1.89E-05,11,57,98,,
1.71E-05,35,11,98,,
1.89E-05,72,53,100,,
1.94E-05,19,70,100,,
2.02E-05,27,98,100,,
2.02E-05,27,97,100,,
1.77E-05,77,7,99,,
2.03E-05,27,94,96,,
2.02E-05,20,89,96,,
1.85E-05,73,45,99,,
1.96E-05,3,33,98,,
2.11E-05,86,88,98,,
1.77E-05,3,7,99,,
1.97E-05,71,64,100,,
1.98E-05,11,52,98,,
2.00E-05,29,66,98,,
1.89E-05,12,55,101,,
1.98E-05,79,71,102,,
1.87E-05,14,52,100,,
2.05E-05,13,99,101,,
2.02E-05,78,49,102,,
1.89E-05,25,19,102,,
2.00E-05,80,55,102,,
1.86E-05,84,53,103,,
1.88E-05,11,54,103,,
1.86E-05,10,42,102,,
1.72E-05,11,3,104,,
1.73E-05,75,7,103,,
1.81E-05,3,36,96,,
1.89E-05,14,52,92,,
1.92E-05,71,55,92,,
1.92E-05,79,66,91,,
1.96E-05,89,74,87,,
1.92E-05,89,41,90,,
1.82E-05,31,28,92,,
1.77E-05,72,16,99,,
1.92E-05,8,64,97,,
1.84E-05,73,23,99,,
1.84E-05,88,37,100,,
2.07E-05,2,92,99,,
1.94E-05,74,68,98,,
1.75E-05,79,18,97,,
2.39E-05,31,11,97,,
2.13E-05,90,55,98,,
2.10E-05,2,92,98,,
2.12E-05,11,28,103,,
1.98E-05,5,81,104,,
1.86E-05,78,41,95,,
3.21E-05,71,29,97,,
2.00E-05,77,16,97,,
1.75E-05,79,17,100,,
1.81E-05,87,30,104,,
1.82E-05,25,43,101,,
2.05E-05,2,98,101,,
2.46E-05,90,51,103,,
2.01E-05,82,87,104,,
1.75E-05,78,9,104,,
1.76E-05,71,15,104,,
2.15E-05,76,89,108,,
1.90E-05,75,62,115,,
1.94E-05,35,70,117,,
1.92E-05,18,65,112,,
1.94E-05,74,54,115,,
1.84E-05,33,34,118,,
2.08E-05,81,107,116,,
2.08E-05,23,113,115,,
1.72E-05,78,11,116,,
1.79E-05,33,30,111,,
2.02E-05,19,89,109,,
2.05E-05,76,98,108,,
1.68E-05,10,1,109,,
1.84E-05,24,42,108,,
2.91E-05,81,104,110,,
1.98E-05,72,47,109,,
2.38E-05,77,69,114,,
1.74E-05,1,10,117,,
1.98E-05,89,74,118,,
1.75E-05,13,13,117,,
1.85E-05,7,41,116,,
2.04E-05,33,98,117,,
1.75E-05,22,17,114,,
2.00E-05,89,36,121,,
2.03E-05,80,96,119,,
1.94E-05,17,62,118,,
2.09E-05,13,112,128,,
1.86E-05,89,42,130,,
2.04E-05,18,104,134,,
2.02E-05,34,100,132,,
2.59E-05,11,87,130,,
1.88E-05,11,43,129,,
2.14E-05,28,127,131,,
2.09E-05,18,106,130,,
2.07E-05,19,109,130,,
1.87E-05,88,49,130,,
1.85E-05,87,44,130,,
2.11E-05,76,115,132,,
1.74E-05,29,11,133,,
2.00E-05,8,91,134,,
1.91E-05,11,43,136,,
2.05E-05,10,103,135,,
1.92E-05,9,65,136,,
2.92E-05,28,10,143,,
1.90E-05,13,30,143,,
1.96E-05,72,52,145,,
2.86E-05,35,91,142,,
1.79E-05,20,3,142,,
2.57E-05,10,107,144,,
2.35E-05,16,107,143,,
1.81E-05,31,13,141,,
2.11E-05,15,91,142,,
2.10E-05,77,69,152,,
1.81E-05,8,8,154,,
1.92E-05,12,27,154,,
1.81E-05,28,5,154,,
2.48E-05,19,119,152,,
3.52E-05,75,126,151,,
3.14E-05,30,131,149,,
2.46E-05,90,44,150,,
1.76E-05,23,0,153,,
2.10E-05,76,121,151,,
1.80E-05,3,19,153,,
1.83E-05,5,28,149,,
1.74E-05,71,9,150,,
1.94E-05,5,70,148,,
1.96E-05,85,80,146,,
2.12E-05,77,121,145,,
2.55E-05,25,59,144,,
1.77E-05,72,25,144,,
2.02E-05,35,85,143,,
1.94E-05,89,67,142,,
2.08E-05,4,100,143,,
2.14E-05,5,131,141,,
2.72E-05,19,121,143,,
2.06E-05,11,108,143,,
1.82E-05,19,37,143,,
2.16E-05,9,131,144,,
2.13E-05,71,114,143,,
2.14E-05,28,128,143,,
1.87E-05,71,7,142,,
1.93E-05,73,32,142,,
2.28E-05,4,93,142,,
2.00E-05,35,85,150,,
1.70E-05,21,3,150,,
2.35E-05,77,58,152,,
1.76E-05,12,17,152,,
2.11E-05,75,110,151,,
1.83E-05,90,40,152,,
2.24E-05,80,105,152,,
1.99E-05,15,88,151,,
2.81E-05,6,17,153,,
2.05E-05,5,67,152,,
3.29E-05,77,124,150,,
2.48E-05,17,74,134,,
2.09E-05,17,71,128,,
1.95E-05,77,50,126,,
1.92E-05,28,63,126,,
1.76E-05,72,26,127,,
2.77E-05,85,95,125,,
1.95E-05,35,54,124,,
2.10E-05,30,116,123,,
1.92E-05,74,56,122,,
1.88E-05,73,54,122,,
3.31E-05,89,40,124,,
2.07E-05,72,112,124,,
2.10E-05,86,116,127,,
1.93E-05,3,70,124,,
2.08E-05,82,55,125,,
2.05E-05,82,100,117,,
1.73E-05,78,6,117,,
2.13E-05,72,106,118,,
1.72E-05,72,8,118,,
2.32E-05,86,104,115,,
1.89E-05,84,55,118,,
1.79E-05,90,29,118,,
2.06E-05,24,103,121,,
1.77E-05,83,18,121,,
1.73E-05,25,11,117,,
2.05E-05,72,103,116,,
2.06E-05,34,113,117,,
1.71E-05,76,10,113,,
2.09E-05,72,102,120,,
1.73E-05,89,12,118,,
1.73E-05,35,13,115,,
1.92E-05,74,49,115,,
1.79E-05,79,25,113,,
1.84E-05,72,44,112,,
1.76E-05,83,17,112,,
2.08E-05,24,78,112,,
1.92E-05,8,71,114,,
2.34E-05,12,4,111,,
2.36E-05,72,21,112,,
2.31E-05,89,85,113,,
1.84E-05,10,9,112,,
1.78E-05,34,7,117,,
2.04E-05,6,60,119,,
2.14E-05,17,72,119,,
2.00E-05,2,58,119,,
1.93E-05,77,38,119,,
3.68E-05,74,90,120,,
3.34E-05,18,47,121,,
2.25E-05,22,72,125,,
2.08E-05,79,71,126,,
3.28E-05,85,97,127,,
2.27E-05,21,126,132,,
2.16E-05,11,120,133,,
2.21E-05,21,127,133,,
2.01E-05,10,49,134,,
1.79E-05,77,26,131,,
2.09E-05,71,108,138,,
2.09E-05,18,105,138,,
2.00E-05,27,84,144,,
1.75E-05,13,13,142,,
2.18E-05,21,136,140,,
1.85E-05,13,36,144,,
1.79E-05,10,27,144,,
1.84E-05,89,44,144,,
2.18E-05,74,133,146,,
1.82E-05,83,39,146,,
1.89E-05,84,16,146,,
2.22E-05,20,108,147,,
1.85E-05,89,46,149,,
2.03E-05,79,94,156,,
2.30E-05,11,107,151,,
3.09E-05,72,75,151,,
1.84E-05,5,27,155,,
1.97E-05,2,78,153,,
2.08E-05,33,9,153,,
2.64E-05,31,130,152,,
2.31E-05,27,144,152,,
1.95E-05,19,46,154,,
1.91E-05,6,31,154,,
1.91E-05,21,35,155,,
1.92E-05,35,45,153,,
2.26E-05,85,139,142,,
2.61E-05,84,31,138,,
2.23E-05,31,122,140,,
1.86E-05,17,40,138,,
2.19E-05,8,102,136,,
2.27E-05,76,115,136,,
1.98E-05,15,82,139,,
2.13E-05,74,126,137,,
1.92E-05,18,67,139,,
2.16E-05,19,111,139,,
1.97E-05,21,21,139,,
2.34E-05,86,52,138,,
1.84E-05,29,39,141,,
2.09E-05,73,84,142,,
2.23E-05,14,100,148,,
1.80E-05,8,5,142,,
2.12E-05,5,121,143,,
1.91E-05,31,63,143,,
2.05E-05,75,106,143,,
3.08E-05,82,108,143,,
2.05E-05,19,104,140,,
2.46E-05,85,50,139,,
1.84E-05,8,43,140,,
1.81E-05,86,33,139,,
1.82E-05,30,7,141,,
2.05E-05,4,103,140,,
1.77E-05,31,23,141,,
2.04E-05,8,102,140,,
1.95E-05,79,78,130,,
1.70E-05,34,3,129,,
1.97E-05,79,63,129,,
2.16E-05,23,111,133,,
1.97E-05,2,78,135,,
1.95E-05,21,74,134,,
2.26E-05,18,114,136,,
2.11E-05,79,60,133,,
2.05E-05,73,87,134,,
2.02E-05,17,93,134,,
1.79E-05,80,26,130,,
2.24E-05,80,122,127,,
2.02E-05,29,22,123,,
1.95E-05,10,45,124,,
2.00E-05,82,82,126,,
1.87E-05,89,55,124,,
2.80E-05,24,39,124,,
2.01E-05,17,85,134,,
1.98E-05,32,86,133,,
2.02E-05,81,24,134,,
