cas operacie,cislo,index prvku,dlzka zoznamu,,
1.75E-05,82,7,9,,
1.74E-05,72,4,7,,
1.76E-05,79,0,7,,
1.80E-05,71,3,9,,
1.74E-05,76,0,10,,
1.87E-05,80,0,9,,
1.75E-05,88,8,13,,
1.72E-05,80,3,13,,
3.28E-05,76,3,14,,
1.83E-05,75,2,17,,
7.02E-05,86,4,16,,
1.89E-05,78,11,18,,
1.88E-05,80,16,18,,
1.84E-05,87,6,24,,
1.88E-05,89,14,29,,
1.86E-05,84,17,29,,
2.96E-05,81,12,30,,
1.88E-05,84,11,24,,
1.89E-05,82,22,24,,
2.79E-05,78,9,29,,
1.90E-05,85,23,27,,
1.86E-05,75,18,27,,
1.81E-05,89,21,27,,
1.77E-05,71,13,26,,
1.73E-05,77,2,27,,
1.74E-05,77,5,25,,
1.80E-05,84,20,26,,
1.79E-05,77,16,26,,
2.02E-05,71,7,26,,
1.73E-05,82,15,27,,
1.74E-05,90,11,28,,
2.00E-05,85,2,28,,
1.81E-05,71,8,30,,
1.77E-05,82,8,34,,
1.74E-05,75,10,32,,
1.83E-05,84,32,35,,
1.80E-05,80,19,36,,
2.21E-05,75,28,35,,
1.80E-05,80,14,35,,
1.71E-05,74,0,35,,
1.72E-05,88,1,32,,
1.81E-05,73,29,34,,
1.83E-05,79,29,35,,
1.74E-05,77,0,34,,
1.83E-05,75,10,33,,
1.91E-05,87,28,32,,
1.79E-05,77,1,34,,
1.77E-05,77,7,28,,
1.73E-05,81,7,26,,
1.72E-05,83,2,26,,
1.89E-05,77,2,25,,
1.76E-05,84,14,27,,
2.23E-05,80,23,26,,
1.76E-05,82,10,26,,
1.77E-05,77,13,19,,
1.81E-05,90,15,20,,
1.73E-05,86,5,20,,
1.76E-05,77,7,18,,
3.37E-05,81,6,13,,
2.22E-05,83,9,11,,
1.84E-05,80,7,13,,
2.43E-05,81,1,12,,
1.88E-05,79,5,12,,
1.83E-05,72,3,11,,
1.85E-05,71,7,11,,
2.18E-05,86,5,14,,
1.73E-05,72,2,16,,
1.75E-05,77,13,16,,
1.75E-05,74,14,16,,
1.75E-05,77,9,17,,
3.08E-05,73,7,17,,
1.86E-05,82,12,15,,
1.83E-05,74,6,14,,
1.74E-05,77,9,13,,
1.76E-05,85,6,13,,
1.74E-05,89,1,11,,
1.70E-05,80,2,12,,
1.87E-05,82,0,10,,
1.73E-05,74,4,6,,
1.74E-05,84,5,8,,
2.93E-05,87,0,3,,
1.88E-05,76,0,3,,
1.85E-05,76,1,3,,
1.81E-05,75,0,2,,
1.74E-05,72,0,1,,
2.04E-05,87,3,8,,
2.39E-05,71,0,7,,
1.71E-05,73,3,6,,
1.71E-05,87,0,1,,
2.20E-05,80,0,1,,
1.77E-05,84,0,1,,
1.72E-05,75,0,1,,
1.71E-05,78,3,5,,
1.74E-05,84,0,4,,
1.87E-05,80,0,1,,
1.71E-05,76,0,3,,
1.72E-05,89,0,3,,
1.70E-05,87,1,4,,
1.76E-05,84,0,1,,
1.75E-05,89,3,5,,
1.92E-05,77,5,8,,
1.73E-05,85,6,9,,
1.77E-05,72,1,5,,
1.76E-05,85,7,15,,
1.71E-05,77,1,10,,
1.70E-05,85,1,9,,
1.92E-05,84,11,14,,
2.54E-05,84,6,13,,
1.76E-05,88,4,12,,
1.76E-05,78,2,5,,
1.84E-05,76,4,6,,
1.84E-05,85,2,5,,
2.34E-05,90,2,13,,
4.91E-05,80,0,11,,
2.25E-05,76,4,11,,
1.83E-05,90,4,16,,
1.82E-05,89,13,15,,
1.94E-05,72,13,17,,
2.45E-05,82,8,16,,
1.76E-05,90,10,21,,
1.75E-05,84,10,23,,
1.72E-05,83,5,23,,
1.79E-05,71,19,26,,
1.83E-05,89,11,16,,
1.74E-05,75,8,16,,
1.76E-05,73,7,12,,
1.78E-05,79,11,20,,
1.77E-05,84,16,25,,
1.74E-05,72,4,26,,
1.99E-05,90,18,29,,
1.78E-05,82,11,30,,
1.76E-05,71,10,30,,
2.28E-05,90,17,32,,
1.79E-05,77,22,34,,
1.78E-05,80,21,33,,
1.77E-05,79,10,33,,
1.81E-05,87,20,38,,
1.82E-05,77,6,38,,
1.73E-05,71,8,38,,
1.73E-05,90,3,39,,
1.72E-05,84,5,34,,
1.80E-05,78,26,34,,
1.75E-05,80,16,33,,
1.73E-05,83,5,31,,
1.86E-05,76,30,33,,
1.78E-05,83,7,36,,
2.23E-05,78,34,36,,
1.86E-05,77,8,37,,
1.85E-05,78,8,37,,
1.88E-05,74,25,38,,
1.92E-05,89,31,41,,
1.89E-05,75,23,41,,
2.54E-05,86,7,38,,
2.03E-05,75,7,40,,
1.89E-05,72,16,40,,
1.90E-05,88,12,40,,
1.83E-05,78,8,40,,
1.98E-05,71,48,51,,
1.93E-05,83,33,49,,
2.46E-05,74,21,52,,
2.59E-05,90,12,46,,
1.96E-05,75,33,47,,
1.81E-05,89,33,48,,
1.84E-05,72,30,48,,
1.72E-05,89,0,49,,
0.0001764,72,4,51,,
2.07E-05,80,32,50,,
1.87E-05,80,43,51,,
1.84E-05,71,35,52,,
1.80E-05,73,33,52,,
2.49E-05,89,49,51,,
2.09E-05,76,41,53,,
1.85E-05,89,27,57,,
1.89E-05,71,48,54,,
1.78E-05,73,23,56,,
2.22E-05,89,18,51,,
1.77E-05,73,17,49,,
1.88E-05,87,46,48,,
1.83E-05,71,34,46,,
1.75E-05,75,9,43,,
1.75E-05,90,3,41,,
1.85E-05,83,38,41,,
1.82E-05,85,27,41,,
1.73E-05,86,3,41,,
1.84E-05,89,23,33,,
1.83E-05,74,24,32,,
2.25E-05,77,22,27,,
1.76E-05,88,10,27,,
1.76E-05,74,17,27,,
1.97E-05,88,23,27,,
2.29E-05,87,2,28,,
1.82E-05,86,7,29,,
1.88E-05,77,18,27,,
1.78E-05,89,16,29,,
1.82E-05,71,23,29,,
1.79E-05,81,3,32,,
1.94E-05,85,6,34,,
1.80E-05,79,25,30,,
2.33E-05,88,16,31,,
1.94E-05,74,27,29,,
2.71E-05,75,12,29,,
1.80E-05,81,21,34,,
1.74E-05,77,6,34,,
1.79E-05,75,23,30,,
1.90E-05,75,21,29,,
1.86E-05,75,23,38,,
1.75E-05,89,12,39,,
1.89E-05,79,8,47,,
1.79E-05,81,6,49,,
1.78E-05,88,10,49,,
1.73E-05,76,0,49,,
1.80E-05,84,19,43,,
1.74E-05,71,4,40,,
1.82E-05,81,37,40,,
1.76E-05,78,14,41,,
2.86E-05,83,14,42,,
1.87E-05,83,45,48,,
1.77E-05,71,19,44,,
1.81E-05,83,31,46,,
2.35E-05,78,3,44,,
1.81E-05,80,17,42,,
1.82E-05,73,27,41,,
1.78E-05,88,22,47,,
1.74E-05,84,13,47,,
2.38E-05,72,40,47,,
2.00E-05,84,39,48,,
1.88E-05,84,40,47,,
1.80E-05,88,19,47,,
1.71E-05,75,3,50,,
1.74E-05,85,7,44,,
1.79E-05,78,16,44,,
1.72E-05,79,2,41,,
1.73E-05,74,7,44,,
2.33E-05,78,20,42,,
1.91E-05,85,14,44,,
1.91E-05,87,19,44,,
1.73E-05,85,0,43,,
1.74E-05,74,11,44,,
1.76E-05,77,4,41,,
1.87E-05,78,14,40,,
1.76E-05,79,14,39,,
1.75E-05,74,3,42,,
1.80E-05,83,11,45,,
1.78E-05,78,22,45,,
1.87E-05,72,31,47,,
1.80E-05,81,21,43,,
1.89E-05,89,28,46,,
2.03E-05,83,20,48,,
1.92E-05,87,14,53,,
1.95E-05,79,23,60,,
1.79E-05,76,20,69,,
1.78E-05,89,19,64,,
1.75E-05,75,12,66,,
1.97E-05,82,39,67,,
2.22E-05,79,8,64,,
1.92E-05,83,42,68,,
2.20E-05,77,3,65,,
1.91E-05,76,36,64,,
1.85E-05,73,29,62,,
1.94E-05,78,56,61,,
1.73E-05,81,0,58,,
1.84E-05,75,40,58,,
1.82E-05,85,27,57,,
2.48E-05,75,31,56,,
1.90E-05,85,29,52,,
1.81E-05,78,24,52,,
1.86E-05,84,38,52,,
1.87E-05,76,45,52,,
1.77E-05,76,14,50,,
1.74E-05,78,12,51,,
1.79E-05,82,17,52,,
1.86E-05,78,44,53,,
1.76E-05,83,10,53,,
1.78E-05,82,17,60,,
1.84E-05,84,38,59,,
2.00E-05,72,39,64,,
1.91E-05,87,20,64,,
1.93E-05,90,32,63,,
1.96E-05,82,40,65,,
1.96E-05,73,36,65,,
1.98E-05,84,50,65,,
1.92E-05,73,23,69,,
1.77E-05,84,20,69,,
2.39E-05,89,53,68,,
1.96E-05,81,62,69,,
1.91E-05,87,54,69,,
1.73E-05,71,4,70,,
1.74E-05,89,2,69,,
1.93E-05,71,36,68,,
1.78E-05,88,14,68,,
1.87E-05,90,43,70,,
1.77E-05,86,21,81,,
1.88E-05,80,41,82,,
6.42E-05,88,82,84,,
2.04E-05,78,1,83,,
1.93E-05,85,59,82,,
1.84E-05,82,37,80,,
1.93E-05,85,65,85,,
1.73E-05,79,2,84,,
1.86E-05,73,17,87,,
1.74E-05,84,2,85,,
1.87E-05,81,43,84,,
2.00E-05,77,75,83,,
2.02E-05,71,81,83,,
1.76E-05,85,15,81,,
1.88E-05,75,30,81,,
1.84E-05,84,33,79,,
1.92E-05,81,58,87,,
2.96E-05,78,47,81,,
1.84E-05,86,30,80,,
1.76E-05,86,13,80,,
2.31E-05,89,82,84,,
1.75E-05,74,11,83,,
1.96E-05,79,63,84,,
2.00E-05,87,59,83,,
1.91E-05,78,55,79,,
1.90E-05,87,41,78,,
1.91E-05,73,50,80,,
3.00E-05,81,64,87,,
2.03E-05,73,87,89,,
1.95E-05,85,15,88,,
2.16E-05,88,61,89,,
1.76E-05,79,19,91,,
2.01E-05,86,81,92,,
2.01E-05,83,88,92,,
1.77E-05,89,14,92,,
1.91E-05,78,58,91,,
2.00E-05,89,69,89,,
2.04E-05,75,84,90,,
1.79E-05,71,16,89,,
2.17E-05,85,23,88,,
2.13E-05,90,58,89,,
1.90E-05,87,52,88,,
2.19E-05,90,76,95,,
2.01E-05,86,22,97,,
2.02E-05,71,85,96,,
1.92E-05,71,59,96,,
2.60E-05,86,77,98,,
2.00E-05,71,81,94,,
2.01E-05,84,78,99,,
1.97E-05,80,76,90,,
1.88E-05,80,36,89,,
2.42E-05,88,43,90,,
2.25E-05,77,29,89,,
1.99E-05,81,72,88,,
2.02E-05,84,88,92,,
1.83E-05,71,13,90,,
1.73E-05,72,3,95,,
1.76E-05,71,10,95,,
1.86E-05,75,42,93,,
1.95E-05,88,54,96,,
1.96E-05,89,75,106,,
2.07E-05,88,93,107,,
1.93E-05,86,6,99,,
2.12E-05,78,95,98,,
1.84E-05,79,6,99,,
1.83E-05,83,4,101,,
2.19E-05,89,44,102,,
2.05E-05,90,54,102,,
1.87E-05,74,19,104,,
2.08E-05,90,87,103,,
1.90E-05,79,29,102,,
2.12E-05,71,91,100,,
1.97E-05,82,42,99,,
1.93E-05,77,21,99,,
2.25E-05,83,81,97,,
2.01E-05,82,8,97,,
2.64E-05,85,13,100,,
2.19E-05,79,63,101,,
1.92E-05,79,39,96,,
2.06E-05,89,87,98,,
1.99E-05,88,78,99,,
1.92E-05,71,56,101,,
1.88E-05,74,44,100,,
2.00E-05,83,77,101,,
2.51E-05,72,59,102,,
2.35E-05,72,96,104,,
2.04E-05,71,44,105,,
1.99E-05,85,74,103,,
2.05E-05,81,84,103,,
2.07E-05,77,98,104,,
3.49E-05,75,43,101,,
2.03E-05,75,86,103,,
1.95E-05,75,67,101,,
1.98E-05,77,66,100,,
2.26E-05,90,93,101,,
2.00E-05,85,82,105,,
2.17E-05,83,66,101,,
2.01E-05,85,0,106,,
3.12E-05,78,11,106,,
1.85E-05,86,4,104,,
1.91E-05,78,27,104,,
1.86E-05,88,13,102,,
2.30E-05,81,81,99,,
2.07E-05,84,76,96,,
2.31E-05,89,64,97,,
2.00E-05,84,53,99,,
1.89E-05,88,20,103,,
2.08E-05,87,78,105,,
2.73E-05,81,1,104,,
2.02E-05,71,60,105,,
2.98E-05,86,103,108,,
1.85E-05,77,4,110,,
2.00E-05,78,59,110,,
1.98E-05,83,68,105,,
2.27E-05,81,98,104,,
2.22E-05,72,5,101,,
1.89E-05,84,33,104,,
1.88E-05,74,28,103,,
2.03E-05,81,84,103,,
1.97E-05,88,58,98,,
1.73E-05,81,0,94,,
2.01E-05,76,77,94,,
1.88E-05,74,31,94,,
1.83E-05,75,31,93,,
1.95E-05,90,41,88,,
0.0001624,75,85,92,,
2.19E-05,90,61,92,,
2.69E-05,89,25,92,,
2.12E-05,72,82,87,,
1.98E-05,71,75,80,,
2.44E-05,86,33,78,,
1.74E-05,73,9,88,,
1.85E-05,88,28,88,,
1.99E-05,76,73,89,,
2.21E-05,75,81,90,,
2.01E-05,72,75,87,,
1.88E-05,75,45,85,,
1.95E-05,83,74,85,,
1.99E-05,86,70,86,,
2.05E-05,72,45,82,,
1.78E-05,82,15,80,,
1.97E-05,75,73,79,,
2.08E-05,86,50,76,,
2.67E-05,83,44,74,,
1.95E-05,76,71,73,,
1.72E-05,83,4,73,,
2.04E-05,84,71,73,,
1.89E-05,77,48,73,,
1.78E-05,81,22,74,,
1.78E-05,75,18,72,,
1.98E-05,81,60,71,,
1.82E-05,85,33,70,,
1.86E-05,79,45,71,,
1.81E-05,79,33,71,,
1.81E-05,87,27,73,,
1.90E-05,74,56,74,,
1.72E-05,75,9,74,,
1.99E-05,73,72,74,,
1.71E-05,89,0,74,,
1.81E-05,81,24,74,,
1.93E-05,85,60,71,,
1.90E-05,90,55,71,,
1.92E-05,87,50,71,,
2.56E-05,84,24,70,,
1.78E-05,75,16,69,,
1.89E-05,80,46,68,,
1.78E-05,76,14,64,,
1.93E-05,76,61,69,,
1.91E-05,73,49,68,,
1.74E-05,79,9,73,,
1.82E-05,76,26,76,,
1.91E-05,73,51,78,,
1.82E-05,89,17,78,,
2.08E-05,87,30,78,,
1.90E-05,82,56,74,,
2.02E-05,85,70,72,,
1.78E-05,73,16,72,,
1.81E-05,73,21,72,,
1.77E-05,83,6,60,,
1.84E-05,87,32,61,,
1.81E-05,80,27,61,,
1.86E-05,80,31,60,,
8.95E-05,77,39,61,,
2.37E-05,87,46,62,,
3.15E-05,82,6,64,,
1.95E-05,88,50,64,,
1.96E-05,88,30,66,,
1.92E-05,87,26,66,,
2.32E-05,74,51,67,,
1.82E-05,77,36,63,,
1.91E-05,84,63,66,,
1.90E-05,78,53,67,,
1.75E-05,80,13,66,,
1.79E-05,86,26,68,,
2.03E-05,86,23,74,,
1.93E-05,76,24,74,,
1.96E-05,74,16,76,,
1.89E-05,74,12,76,,
1.88E-05,79,26,75,,
2.13E-05,88,46,76,,
1.91E-05,77,42,78,,
1.96E-05,83,66,80,,
1.73E-05,72,2,81,,
1.78E-05,72,16,81,,
1.79E-05,87,25,83,,
1.85E-05,84,36,84,,
1.90E-05,74,54,83,,
1.87E-05,78,16,93,,
2.35E-05,85,11,94,,
1.94E-05,71,67,98,,
2.05E-05,87,96,102,,
1.89E-05,81,49,95,,
1.99E-05,77,74,99,,
2.17E-05,73,4,98,,
1.79E-05,77,10,98,,
1.94E-05,78,66,98,,
1.80E-05,84,25,97,,
1.96E-05,75,71,92,,
1.78E-05,88,14,89,,
2.05E-05,90,63,91,,
1.96E-05,82,63,99,,
1.88E-05,82,49,99,,
1.72E-05,74,3,99,,
1.89E-05,77,51,99,,
1.81E-05,82,23,98,,
1.78E-05,80,11,95,,
1.95E-05,87,65,97,,
1.96E-05,86,67,97,,
1.97E-05,86,79,96,,
2.34E-05,77,24,93,,
1.83E-05,84,27,94,,
1.82E-05,79,37,94,,
1.82E-05,77,25,95,,
1.72E-05,88,0,100,,
1.77E-05,88,13,101,,
1.85E-05,86,43,100,,
2.65E-05,90,88,103,,
1.92E-05,82,33,103,,
1.93E-05,74,64,103,,
1.81E-05,73,20,103,,
1.89E-05,82,55,105,,
1.91E-05,88,50,107,,
0.0001905,74,11,106,,
1.90E-05,87,54,103,,
3.23E-05,71,84,102,,
2.02E-05,88,72,109,,
2.07E-05,78,103,105,,
2.04E-05,71,63,102,,
1.97E-05,72,69,94,,
1.84E-05,75,39,92,,
2.98E-05,77,79,94,,
1.93E-05,78,53,95,,
2.08E-05,71,90,93,,
1.93E-05,74,9,93,,
1.91E-05,83,46,92,,
2.01E-05,80,78,91,,
1.91E-05,83,56,92,,
2.02E-05,84,81,84,,
1.96E-05,90,28,85,,
2.71E-05,86,52,85,,
1.74E-05,74,1,84,,
1.73E-05,72,8,83,,
1.80E-05,88,25,86,,
1.85E-05,81,43,87,,
2.02E-05,76,15,87,,
2.03E-05,85,48,88,,
1.85E-05,83,45,90,,
1.96E-05,89,53,92,,
1.75E-05,87,9,93,,
1.92E-05,88,58,91,,
1.96E-05,86,62,92,,
1.99E-05,83,74,93,,
1.75E-05,73,12,93,,
1.96E-05,76,34,94,,
2.24E-05,85,88,94,,
1.97E-05,83,68,92,,
1.85E-05,72,33,96,,
1.85E-05,86,38,94,,
1.99E-05,86,73,84,,
1.80E-05,90,14,80,,
1.94E-05,84,66,80,,
1.95E-05,74,65,81,,
2.32E-05,78,64,81,,
2.04E-05,84,72,81,,
2.27E-05,84,33,76,,
1.95E-05,83,68,76,,
2.47E-05,78,34,67,,
1.82E-05,80,24,69,,
2.16E-05,81,34,69,,
1.88E-05,72,11,68,,
2.47E-05,80,43,67,,
1.87E-05,73,32,67,,
1.88E-05,85,44,68,,
1.79E-05,88,17,68,,
1.90E-05,74,54,70,,
1.85E-05,75,41,68,,
1.79E-05,79,15,66,,
1.73E-05,88,6,62,,
2.11E-05,73,50,61,,
2.00E-05,83,52,61,,
2.15E-05,81,5,59,,
1.82E-05,71,20,59,,
1.85E-05,75,12,60,,
1.77E-05,72,9,58,,
1.75E-05,75,4,57,,
1.78E-05,73,15,58,,
1.77E-05,75,14,62,,
2.61E-05,74,11,61,,
1.79E-05,85,14,59,,
1.74E-05,71,9,58,,
1.85E-05,89,26,62,,
1.76E-05,76,8,63,,
1.76E-05,77,9,63,,
2.18E-05,83,42,63,,
1.91E-05,82,57,75,,
1.80E-05,82,22,76,,
1.72E-05,74,0,75,,
1.93E-05,75,60,80,,
1.80E-05,73,26,79,,
1.84E-05,75,37,79,,
1.86E-05,82,39,78,,
1.89E-05,82,51,79,,
1.79E-05,85,20,79,,
1.77E-05,86,11,78,,
1.74E-05,71,11,80,,
1.79E-05,89,24,80,,
2.28E-05,89,24,78,,
6.09E-05,79,21,79,,
1.97E-05,83,71,78,,
1.89E-05,71,42,76,,
1.95E-05,90,69,75,,
1.73E-05,74,5,76,,
1.81E-05,76,19,79,,
1.83E-05,86,28,79,,
1.90E-05,88,57,84,,
2.00E-05,75,82,88,,
1.86E-05,75,35,88,,
2.54E-05,89,66,89,,
1.97E-05,75,74,96,,
1.97E-05,77,75,94,,
1.79E-05,89,16,93,,
2.04E-05,75,72,95,,
2.06E-05,86,57,93,,
1.86E-05,74,13,92,,
1.82E-05,84,28,92,,
2.01E-05,84,87,92,,
1.81E-05,72,24,93,,
1.82E-05,71,32,94,,
1.90E-05,79,54,95,,
9.76E-05,72,36,91,,
1.80E-05,74,13,92,,
1.86E-05,85,33,94,,
1.95E-05,77,62,94,,
1.84E-05,79,36,94,,
1.77E-05,82,17,92,,
2.03E-05,88,76,94,,
1.82E-05,83,26,95,,
2.54E-05,78,63,99,,
3.01E-05,85,42,98,,
2.64E-05,73,25,97,,
2.46E-05,82,9,97,,
1.96E-05,90,44,98,,
2.08E-05,78,71,98,,
1.91E-05,79,16,98,,
1.83E-05,87,1,99,,
1.92E-05,82,32,93,,
3.66E-05,85,93,95,,
1.99E-05,79,49,95,,
1.81E-05,73,4,94,,
2.56E-05,82,20,94,,
3.15E-05,73,75,100,,
2.16E-05,87,90,100,,
2.04E-05,74,70,104,,
1.92E-05,90,57,105,,
1.92E-05,73,26,108,,
2.19E-05,77,105,108,,
2.18E-05,71,78,114,,
2.01E-05,81,72,114,,
2.05E-05,75,98,109,,
1.95E-05,84,68,111,,
2.24E-05,87,89,111,,
2.05E-05,88,66,110,,
1.96E-05,81,24,110,,
1.91E-05,84,58,108,,
1.84E-05,78,23,107,,
3.82E-05,74,90,114,,
1.89E-05,83,45,115,,
1.95E-05,89,72,114,,
2.02E-05,74,83,113,,
1.80E-05,78,9,113,,
2.13E-05,79,106,124,,
1.80E-05,74,19,123,,
2.14E-05,75,73,125,,
1.83E-05,79,35,121,,
1.90E-05,90,53,126,,
1.80E-05,88,15,124,,
1.77E-05,72,6,129,,
2.03E-05,81,80,129,,
1.90E-05,76,56,131,,
1.84E-05,83,35,129,,
1.73E-05,83,2,137,,
1.73E-05,79,2,135,,
1.81E-05,76,26,131,,
1.91E-05,74,59,133,,
2.03E-05,71,94,131,,
2.12E-05,90,122,129,,
1.95E-05,81,27,136,,
4.60E-05,80,120,134,,
2.21E-05,89,77,131,,
1.78E-05,74,23,132,,
2.05E-05,81,44,135,,
1.80E-05,78,26,135,,
1.83E-05,75,31,136,,
1.93E-05,78,64,131,,
3.53E-05,84,95,131,,
3.25E-05,89,22,135,,
2.83E-05,85,99,136,,
2.12E-05,81,95,137,,
2.38E-05,89,40,147,,
2.66E-05,76,28,149,,
2.28E-05,77,135,156,,
3.26E-05,73,77,160,,
2.04E-05,86,67,162,,
1.77E-05,78,18,159,,
2.02E-05,71,93,160,,
1.88E-05,74,45,161,,
1.83E-05,74,12,161,,
2.29E-05,88,155,159,,
2.16E-05,74,115,156,,
1.82E-05,82,14,155,,
1.80E-05,73,16,158,,
2.09E-05,72,98,157,,
2.02E-05,85,85,158,,
1.92E-05,72,48,157,,
1.97E-05,82,70,157,,
2.07E-05,74,38,157,,
2.00E-05,81,79,156,,
2.18E-05,82,125,156,,
2.19E-05,72,131,157,,
1.86E-05,89,41,158,,
1.75E-05,79,9,156,,
1.97E-05,90,69,164,,
2.06E-05,74,101,161,,
1.91E-05,86,29,159,,
1.94E-05,88,32,165,,
3.48E-05,82,152,164,,
2.17E-05,85,86,164,,
1.91E-05,83,24,164,,
1.97E-05,77,29,159,,
3.05E-05,76,62,160,,
2.56E-05,90,66,167,,
2.55E-05,79,148,167,,
2.09E-05,75,80,169,,
2.30E-05,87,145,167,,
2.25E-05,78,136,167,,
2.53E-05,72,5,163,,
2.05E-05,76,70,162,,
4.21E-05,79,114,162,,
3.61E-05,77,77,162,,
2.30E-05,86,104,161,,
2.05E-05,90,84,160,,
2.02E-05,82,81,161,,
1.88E-05,78,53,165,,
2.14E-05,87,126,169,,
1.97E-05,75,82,169,,
2.80E-05,77,155,169,,
2.23E-05,81,121,169,,
1.97E-05,85,62,168,,
2.62E-05,72,92,164,,
1.95E-05,75,42,162,,
1.77E-05,87,20,154,,
2.21E-05,90,72,155,,
2.23E-05,85,144,158,,
2.21E-05,87,141,159,,
1.87E-05,80,40,155,,
2.23E-05,85,137,155,,
2.21E-05,78,143,155,,
1.94E-05,81,59,155,,
1.81E-05,72,26,154,,
2.66E-05,81,119,152,,
1.95E-05,72,54,152,,
1.95E-05,72,59,151,,
1.85E-05,84,45,153,,
2.76E-05,74,141,151,,
1.89E-05,83,43,152,,
1.82E-05,74,20,157,,
2.15E-05,89,120,154,,
1.94E-05,74,55,152,,
2.14E-05,72,117,158,,
2.13E-05,85,118,157,,
2.11E-05,72,119,158,,
1.81E-05,89,27,156,,
2.08E-05,73,106,156,,
2.81E-05,85,103,156,,
1.80E-05,76,16,157,,
2.86E-05,73,154,160,,
2.06E-05,88,45,161,,
1.74E-05,83,8,161,,
2.12E-05,73,116,161,,
1.78E-05,78,13,149,,
2.03E-05,74,89,150,,
2.13E-05,89,126,147,,
1.94E-05,72,63,148,,
2.21E-05,79,141,148,,
2.33E-05,81,27,152,,
1.94E-05,82,69,147,,
1.73E-05,86,5,142,,
2.40E-05,84,96,142,,
1.76E-05,73,12,142,,
2.12E-05,79,90,145,,
2.02E-05,71,78,144,,
1.79E-05,85,16,141,,
2.00E-05,87,88,141,,
2.04E-05,89,87,141,,
2.29E-05,79,122,144,,
1.91E-05,72,49,143,,
1.91E-05,86,56,145,,
1.72E-05,84,4,145,,
2.20E-05,86,124,144,,
2.18E-05,85,13,144,,
2.19E-05,83,111,146,,
1.84E-05,71,34,149,,
2.06E-05,76,96,149,,
1.99E-05,71,76,149,,
1.86E-05,76,31,149,,
1.77E-05,88,11,149,,
2.08E-05,88,100,149,,
1.81E-05,80,28,148,,
2.66E-05,72,90,146,,
1.97E-05,76,46,144,,
2.02E-05,76,59,143,,
1.87E-05,82,12,143,,
2.12E-05,74,89,142,,
2.11E-05,82,75,142,,
2.32E-05,86,139,142,,
2.12E-05,85,114,140,,
2.36E-05,75,112,141,,
2.03E-05,77,85,138,,
1.96E-05,74,66,138,,
1.72E-05,77,3,140,,
2.16E-05,89,126,138,,
1.89E-05,81,46,139,,
2.39E-05,90,45,138,,
1.96E-05,85,70,137,,
2.48E-05,85,68,138,,
4.27E-05,85,83,139,,
1.82E-05,80,37,133,,
1.83E-05,90,23,132,,
1.99E-05,78,81,131,,
2.72E-05,80,80,135,,
2.18E-05,86,126,132,,
1.91E-05,80,55,137,,
2.00E-05,72,78,136,,
1.94E-05,81,61,134,,
2.32E-05,84,40,134,,
1.94E-05,89,64,134,,
1.80E-05,76,12,133,,
1.84E-05,83,38,133,,
1.73E-05,83,7,133,,
1.77E-05,73,17,128,,
2.13E-05,78,111,127,,
1.81E-05,79,29,127,,
1.84E-05,79,41,124,,
1.97E-05,86,70,124,,
1.88E-05,88,47,126,,
2.59E-05,75,89,123,,
4.15E-05,72,119,124,,
2.09E-05,88,103,124,,
1.87E-05,90,46,124,,
1.79E-05,89,21,124,,
1.79E-05,85,22,123,,
1.91E-05,87,55,122,,
2.13E-05,82,111,124,,
1.86E-05,76,47,131,,
2.04E-05,88,90,131,,
1.74E-05,78,5,128,,
2.19E-05,85,29,126,,
2.49E-05,75,9,124,,
3.00E-05,79,110,124,,
2.53E-05,85,70,129,,
1.81E-05,83,28,129,,
1.89E-05,76,53,131,,
1.87E-05,79,44,126,,
2.13E-05,72,84,133,,
2.11E-05,86,105,132,,
1.84E-05,80,33,132,,
1.79E-05,75,19,132,,
1.78E-05,86,21,132,,
1.94E-05,72,42,133,,
2.94E-05,88,77,127,,
1.86E-05,81,46,123,,
1.96E-05,78,66,116,,
2.05E-05,80,93,117,,
2.06E-05,76,92,110,,
1.82E-05,87,22,110,,
2.16E-05,83,2,110,,
2.00E-05,81,26,110,,
1.80E-05,77,19,109,,
2.12E-05,82,100,109,,
1.93E-05,71,49,108,,
2.10E-05,87,87,107,,
2.02E-05,82,81,103,,
2.03E-05,88,34,102,,
2.25E-05,90,12,103,,
1.93E-05,72,64,99,,
1.86E-05,71,36,99,,
1.77E-05,88,10,100,,
1.90E-05,72,54,101,,
2.60E-05,89,87,101,,
1.99E-05,80,79,101,,
1.97E-05,85,72,101,,
1.88E-05,78,47,102,,
1.81E-05,87,26,102,,
1.95E-05,90,62,101,,
1.77E-05,77,18,101,,
1.88E-05,88,47,102,,
1.94E-05,82,65,102,,
2.10E-05,72,97,101,,
1.91E-05,85,51,101,,
2.00E-05,89,42,101,,
1.81E-05,75,14,102,,
1.90E-05,72,54,101,,
1.87E-05,71,48,100,,
1.74E-05,80,9,100,,
1.86E-05,71,37,100,,
1.82E-05,75,37,98,,
1.85E-05,87,42,99,,
2.16E-05,85,72,99,,
1.99E-05,85,54,99,,
1.75E-05,81,6,102,,
1.80E-05,72,20,102,,
2.30E-05,85,22,102,,
1.79E-05,75,20,98,,
2.39E-05,77,84,94,,
2.07E-05,78,66,86,,
1.91E-05,72,31,86,,
1.91E-05,71,31,87,,
2.95E-05,82,35,93,,
2.59E-05,73,54,93,,
2.39E-05,76,16,94,,
