cas operacie,index prvku,dlzka zoznamu,,,
1.79E-05,13,56,,,
2.11E-05,29,54,,,
2.09E-05,3,53,,,
1.89E-05,16,51,,,
1.81E-05,6,50,,,
1.78E-05,1,49,,,
1.90E-05,37,49,,,
1.83E-05,16,48,,,
1.83E-05,19,47,,,
1.83E-05,12,46,,,
2.77E-05,21,45,,,
1.82E-05,11,47,,,
1.84E-05,15,46,,,
1.79E-05,14,43,,,
1.84E-05,9,44,,,
1.84E-05,19,46,,,
2.77E-05,36,47,,,
2.08E-05,24,48,,,
1.94E-05,41,46,,,
1.85E-05,31,42,,,
1.89E-05,36,48,,,
1.81E-05,17,48,,,
1.90E-05,41,53,,,
1.02E-05,0,54,,,
1.91E-05,42,52,,,
1.89E-05,34,51,,,
2.23E-05,48,49,,,
1.80E-05,8,47,,,
1.85E-05,18,45,,,
1.81E-05,13,43,,,
1.85E-05,20,43,,,
2.71E-05,26,42,,,
2.52E-05,27,40,,,
1.89E-05,24,41,,,
1.91E-05,38,40,,,
1.89E-05,23,38,,,
1.90E-05,35,38,,,
2.10E-05,21,37,,,
1.90E-05,34,36,,,
1.92E-05,35,42,,,
2.41E-05,2,44,,,
1.94E-05,38,43,,,
