cas operacie,index prvku,dlzka zoznamu,,,
1.92E-05,41,41,,,
2.63E-05,38,38,,,
1.86E-05,30,30,,,
1.90E-05,32,32,,,
1.87E-05,31,31,,,
1.88E-05,35,35,,,
1.88E-05,34,34,,,
2.78E-05,36,36,,,
2.68E-05,37,37,,,
2.09E-05,38,38,,,
2.00E-05,38,38,,,
1.99E-05,51,51,,,
1.92E-05,50,50,,,
1.91E-05,46,46,,,
1.90E-05,47,47,,,
1.91E-05,46,46,,,
2.05E-05,46,46,,,
2.59E-05,45,45,,,
2.03E-05,42,42,,,
2.04E-05,47,47,,,
2.04E-05,47,47,,,
2.08E-05,43,43,,,
1.97E-05,44,44,,,
2.25E-05,45,45,,,
1.97E-05,44,44,,,
2.39E-05,44,44,,,
1.94E-05,42,42,,,
1.91E-05,42,42,,,
2.20E-05,39,39,,,
2.03E-05,42,42,,,
1.92E-05,42,42,,,
1.94E-05,41,41,,,
1.90E-05,43,43,,,
1.90E-05,43,43,,,
1.89E-05,43,43,,,
1.93E-05,43,43,,,
2.69E-05,44,44,,,
1.93E-05,46,46,,,
1.93E-05,46,46,,,
1.91E-05,46,46,,,
1.92E-05,48,48,,,
1.91E-05,46,46,,,
1.90E-05,47,47,,,
2.61E-05,45,45,,,
1.96E-05,44,44,,,
1.92E-05,48,48,,,
1.92E-05,47,47,,,
1.91E-05,47,47,,,
1.90E-05,47,47,,,
1.92E-05,49,49,,,
1.90E-05,45,45,,,
1.91E-05,44,44,,,
1.93E-05,48,48,,,
1.90E-05,46,46,,,
1.90E-05,45,45,,,
2.03E-05,45,45,,,
1.92E-05,44,44,,,
1.92E-05,50,50,,,
1.95E-05,53,53,,,
2.03E-05,60,60,,,
4.53E-05,58,58,,,
2.18E-05,60,60,,,
1.99E-05,60,60,,,
1.95E-05,58,58,,,
1.97E-05,58,58,,,
1.97E-05,58,58,,,
1.96E-05,57,57,,,
4.01E-05,59,59,,,
2.38E-05,58,58,,,
2.39E-05,57,57,,,
4.13E-05,61,61,,,
2.41E-05,63,63,,,
2.11E-05,64,64,,,
2.10E-05,61,61,,,
2.11E-05,63,63,,,
2.08E-05,62,62,,,
2.10E-05,62,62,,,
2.09E-05,63,63,,,
2.80E-05,62,62,,,
2.09E-05,60,60,,,
2.09E-05,60,60,,,
2.09E-05,63,63,,,
2.09E-05,62,62,,,
2.07E-05,61,61,,,
2.74E-05,62,62,,,
2.14E-05,65,65,,,
2.12E-05,66,66,,,
2.62E-05,64,64,,,
2.02E-05,60,60,,,
2.02E-05,60,60,,,
2.33E-05,59,59,,,
2.00E-05,59,59,,,
1.97E-05,58,58,,,
1.98E-05,55,55,,,
1.98E-05,56,56,,,
1.98E-05,55,55,,,
2.52E-05,56,56,,,
1.98E-05,59,59,,,
1.97E-05,58,58,,,
2.12E-05,58,58,,,
1.99E-05,64,64,,,
2.02E-05,62,62,,,
2.00E-05,62,62,,,
1.97E-05,61,61,,,
1.94E-05,55,55,,,
1.93E-05,52,52,,,
1.95E-05,52,52,,,
1.99E-05,53,53,,,
1.96E-05,51,51,,,
1.94E-05,49,49,,,
1.90E-05,47,47,,,
2.14E-05,46,46,,,
1.93E-05,49,49,,,
1.95E-05,56,56,,,
1.96E-05,55,55,,,
1.95E-05,57,57,,,
2.05E-05,62,62,,,
2.02E-05,61,61,,,
1.97E-05,60,60,,,
1.98E-05,64,64,,,
2.00E-05,65,65,,,
2.01E-05,66,66,,,
2.12E-05,65,65,,,
3.07E-05,62,62,,,
2.10E-05,63,63,,,
2.09E-05,68,68,,,
2.09E-05,68,68,,,
2.20E-05,68,68,,,
3.62E-05,66,66,,,
2.40E-05,65,65,,,
2.12E-05,63,63,,,
2.08E-05,61,61,,,
2.00E-05,63,63,,,
2.85E-05,65,65,,,
2.20E-05,64,64,,,
2.04E-05,67,67,,,
2.00E-05,64,64,,,
1.98E-05,63,63,,,
1.99E-05,61,61,,,
2.27E-05,63,63,,,
2.12E-05,61,61,,,
1.98E-05,61,61,,,
1.96E-05,61,61,,,
1.93E-05,60,60,,,
1.94E-05,55,55,,,
3.26E-05,55,55,,,
2.35E-05,54,54,,,
2.68E-05,52,52,,,
1.91E-05,47,47,,,
1.93E-05,46,46,,,
1.92E-05,45,45,,,
2.43E-05,45,45,,,
1.94E-05,47,47,,,
1.91E-05,46,46,,,
1.92E-05,45,45,,,
1.93E-05,48,48,,,
1.93E-05,46,46,,,
1.90E-05,44,44,,,
