cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
2.42E-05,5,168,196,,,,,0.0000896,4,83,172
1.95E-05,11,30,197,,,,,0.0000227,13,130,173
2.40E-05,6,173,193,,,,,0.0000215,8,102,173
2.41E-05,11,190,194,,,,,0.0000256,7,150,173
2.14E-05,6,8,195,,,,,0.000024,20,159,173
2.72E-05,10,75,195,,,,,0.0000196,3,50,173
2.09E-05,5,82,192,,,,,0.0000227,1,153,173
2.17E-05,7,116,193,,,,,0.0000216,11,119,173
2.19E-05,8,126,193,,,,,0.00003,18,145,173
2.44E-05,18,157,195,,,,,0.0000227,1,128,173
2.33E-05,1,171,198,,,,,0.0000221,5,119,173
1.87E-05,9,36,198,,,,,0.0000207,14,90,173
2.40E-05,19,143,197,,,,,0.0000181,9,13,173
2.55E-05,9,143,196,,,,,0.000019,20,39,173
3.15E-05,13,166,191,,,,,0.0000179,16,9,173
2.29E-05,11,151,190,,,,,0.0000211,1,105,173
2.28E-05,8,142,186,,,,,0.0000323,9,78,173
2.14E-05,9,112,187,,,,,0.0000226,7,136,173
2.07E-05,11,91,186,,,,,0.000023,7,132,173
1.90E-05,1,44,186,,,,,0.0000223,6,106,173
2.10E-05,10,100,187,,,,,0.0000251,12,66,173
1.79E-05,17,14,184,,,,,0.0000186,8,14,173
2.03E-05,16,81,187,,,,,0.0000311,9,87,173
2.29E-05,5,149,187,,,,,0.0000225,16,42,173
2.08E-05,9,85,187,,,,,0.0000225,9,35,173
1.83E-05,3,8,181,,,,,0.0000202,16,51,173
2.25E-05,1,98,182,,,,,0.00002,16,69,173
2.02E-05,1,49,181,,,,,0.0000217,2,124,173
2.87E-05,2,112,184,,,,,0.0000216,5,121,174
2.06E-05,18,94,186,,,,,0.0000231,8,156,174
1.80E-05,16,12,188,,,,,0.0000192,2,46,174
2.03E-05,14,80,189,,,,,0.0000187,10,34,174
2.39E-05,8,184,189,,,,,0.0000239,11,149,174
2.36E-05,13,137,189,,,,,0.0000214,17,105,174
2.92E-05,17,132,189,,,,,0.0000234,8,56,174
2.94E-05,2,132,184,,,,,0.0000198,8,44,174
2.78E-05,17,139,186,,,,,0.0000194,16,53,174
3.46E-05,7,138,188,,,,,0.0000235,19,166,174
2.71E-05,20,161,188,,,,,0.0000212,15,99,174
1.84E-05,13,18,185,,,,,0.0000216,6,90,174
2.05E-05,8,76,189,,,,,0.0000214,18,64,174
2.19E-05,20,121,190,,,,,0.0000185,20,24,175
1.95E-05,5,57,184,,,,,0.0000214,4,111,175
2.02E-05,10,66,187,,,,,0.0000229,19,153,175
1.97E-05,15,57,186,,,,,0.000019,5,50,175
1.79E-05,1,15,187,,,,,0.0000202,16,79,175
2.21E-05,2,85,185,,,,,0.0000231,4,160,175
2.07E-05,15,89,184,,,,,0.0000194,2,47,175
2.03E-05,19,79,185,,,,,0.0000225,20,26,175
1.89E-05,3,33,185,,,,,0.0000227,8,152,175
2.09E-05,14,96,186,,,,,0.0000199,6,71,175
2.17E-05,16,123,187,,,,,0.0000228,8,135,175
2.31E-05,7,99,187,,,,,0.0000233,12,167,175
2.34E-05,13,157,189,,,,,0.0000232,4,165,175
1.98E-05,1,59,189,,,,,0.0000326,1,32,175
2.44E-05,16,32,185,,,,,0.0000214,16,108,175
2.16E-05,20,114,187,,,,,0.0000223,1,45,175
2.22E-05,18,136,187,,,,,0.0000292,5,34,175
2.22E-05,16,135,191,,,,,0.00002,9,43,175
2.80E-05,3,110,189,,,,,0.0000203,9,80,176
2.33E-05,16,122,190,,,,,0.0000216,11,105,176
2.29E-05,11,124,189,,,,,0.0000179,4,16,176
1.88E-05,14,3,197,,,,,0.0000213,17,114,176
2.38E-05,4,161,195,,,,,0.0000186,18,11,176
2.08E-05,17,70,196,,,,,0.0000226,10,151,176
2.37E-05,11,159,195,,,,,0.0000226,9,149,176
2.40E-05,8,161,194,,,,,0.0000223,16,111,176
2.06E-05,15,60,195,,,,,0.000021,13,57,176
1.80E-05,15,11,200,,,,,0.0000209,18,93,176
2.14E-05,12,106,202,,,,,0.0000204,11,88,176
2.22E-05,8,137,200,,,,,0.0000216,6,114,176
2.12E-05,20,102,199,,,,,0.0000184,10,24,176
2.00E-05,5,69,199,,,,,0.0000235,18,146,176
2.03E-05,5,79,200,,,,,0.0000293,10,76,176
2.42E-05,8,192,205,,,,,0.0000265,7,25,176
2.32E-05,15,159,206,,,,,0.0000423,16,59,176
2.44E-05,14,161,206,,,,,0.0000229,8,143,176
2.30E-05,6,154,208,,,,,0.0000188,19,35,176
1.77E-05,16,2,214,,,,,0.0000226,18,139,176
2.18E-05,14,127,214,,,,,0.000091,16,119,176
1.82E-05,18,15,217,,,,,0.0000188,12,35,176
2.29E-05,11,121,215,,,,,0.0000306,20,162,177
2.95E-05,19,113,213,,,,,0.0000245,4,64,177
2.39E-05,9,189,214,,,,,0.0000222,17,131,177
2.17E-05,2,120,215,,,,,0.0000194,1,51,177
2.06E-05,8,87,216,,,,,0.0000239,6,151,177
2.46E-05,5,138,216,,,,,0.0000226,3,110,177
2.47E-05,8,118,217,,,,,0.0000206,19,89,177
2.38E-05,20,184,217,,,,,0.0000229,13,155,177
2.03E-05,20,79,218,,,,,0.0000232,15,128,177
1.91E-05,5,40,216,,,,,0.0000213,4,98,177
2.08E-05,3,92,217,,,,,0.0000207,18,95,177
1.84E-05,17,3,217,,,,,0.0000175,7,1,177
1.87E-05,1,35,218,,,,,0.0000272,1,116,177
2.32E-05,6,142,218,,,,,0.0000388,11,164,177
2.05E-05,15,19,218,,,,,0.0000177,2,7,177
2.07E-05,13,66,219,,,,,0.0000321,5,52,177
2.35E-05,3,140,218,,,,,0.0000247,7,92,177
2.37E-05,6,169,222,,,,,0.0000215,20,101,177
1.93E-05,10,42,222,,,,,0.0000189,9,33,178
2.08E-05,5,53,223,,,,,0.0000216,10,124,178
2.09E-05,8,98,225,,,,,0.0000182,15,20,178
1.92E-05,3,42,225,,,,,0.0000205,2,53,178
1.85E-05,6,25,219,,,,,0.0000186,7,6,178
1.87E-05,10,35,218,,,,,0.0000188,11,4,178
1.84E-05,14,22,225,,,,,0.0000192,3,22,178
2.23E-05,19,142,225,,,,,0.0000234,15,167,178
2.07E-05,4,47,226,,,,,0.0000199,6,69,178
1.87E-05,8,35,223,,,,,0.0000285,2,27,178
2.15E-05,8,116,225,,,,,0.0000295,20,4,178
2.01E-05,11,38,226,,,,,0.00002,2,69,179
1.87E-05,11,12,227,,,,,0.0000219,13,67,179
2.39E-05,18,112,230,,,,,0.0000228,6,149,179
2.31E-05,11,152,231,,,,,0.0000209,10,104,179
2.01E-05,9,65,232,,,,,0.0000184,16,15,179
1.85E-05,1,22,230,,,,,0.0000199,9,67,179
2.38E-05,5,156,233,,,,,0.0000181,5,11,179
2.34E-05,6,170,230,,,,,0.0000099,7,0,179
2.50E-05,17,219,232,,,,,0.0000235,20,145,179
2.02E-05,14,70,233,,,,,0.0000189,8,35,179
2.23E-05,15,128,233,,,,,0.0000201,4,77,179
2.42E-05,19,192,233,,,,,0.0000199,3,68,179
2.14E-05,20,91,234,,,,,0.0000307,13,165,179
2.46E-05,16,34,237,,,,,0.0000183,15,13,179
2.32E-05,4,140,229,,,,,0.0000219,9,121,179
2.43E-05,18,198,227,,,,,0.0000302,5,98,179
2.35E-05,1,152,226,,,,,0.0000212,13,100,179
2.00E-05,20,56,224,,,,,0.0000315,19,159,179
2.48E-05,18,91,225,,,,,0.0000203,8,78,180
1.90E-05,6,41,223,,,,,0.0000193,4,55,180
2.16E-05,9,119,221,,,,,0.0000202,3,72,180
1.76E-05,7,1,222,,,,,0.0000207,17,91,180
2.16E-05,6,110,223,,,,,0.0000214,5,100,180
2.00E-05,20,70,224,,,,,0.0000232,8,166,180
2.43E-05,2,193,223,,,,,0.0000102,8,0,180
2.55E-05,13,148,227,,,,,0.0000297,20,31,180
2.09E-05,5,82,229,,,,,0.0000256,14,153,180
3.08E-05,6,166,226,,,,,0.0000197,15,40,180
2.49E-05,14,178,227,,,,,0.0000248,17,154,180
1.96E-05,14,54,228,,,,,0.0000217,18,125,180
2.50E-05,18,202,229,,,,,0.0000189,2,41,180
2.30E-05,2,125,229,,,,,0.0000202,7,68,180
2.32E-05,20,169,231,,,,,0.0000179,10,11,180
2.30E-05,6,152,225,,,,,0.000018,17,5,180
2.11E-05,4,101,225,,,,,0.0000204,15,77,180
2.35E-05,12,179,229,,,,,0.000025,13,84,180
2.11E-05,17,78,226,,,,,0.0000206,10,82,180
2.38E-05,1,169,228,,,,,0.0000217,12,74,180
2.46E-05,15,154,227,,,,,0.0000236,6,168,180
2.26E-05,15,138,227,,,,,0.0000197,18,71,180
2.26E-05,17,145,222,,,,,0.0000204,9,84,180
2.41E-05,11,187,224,,,,,0.0000233,20,166,180
1.06E-05,20,0,224,,,,,0.000022,19,125,180
2.16E-05,4,92,225,,,,,0.0000207,8,80,180
2.35E-05,1,168,219,,,,,0.0000099,11,0,180
2.37E-05,12,172,218,,,,,0.0000273,2,86,180
2.20E-05,14,129,217,,,,,0.0000181,4,14,180
2.47E-05,18,199,215,,,,,0.000023,15,55,180
1.98E-05,20,65,216,,,,,0.0000886,16,57,180
1.80E-05,4,14,217,,,,,0.000032,8,114,180
1.98E-05,1,34,219,,,,,0.0000207,19,87,180
2.02E-05,4,72,209,,,,,0.0000178,6,2,180
1.75E-05,13,3,208,,,,,0.0000279,9,130,180
2.29E-05,19,155,212,,,,,0.0000215,9,115,181
1.99E-05,2,65,212,,,,,0.0000189,2,44,181
2.20E-05,2,123,211,,,,,0.0000215,1,106,181
2.46E-05,19,164,212,,,,,0.0000188,1,12,181
3.26E-05,6,137,213,,,,,0.0000183,3,8,181
2.13E-05,17,82,213,,,,,0.0000202,1,49,181
2.08E-05,9,81,215,,,,,0.000025,15,47,181
2.32E-05,12,152,216,,,,,0.0000226,11,131,181
1.75E-05,6,5,217,,,,,0.0000205,18,74,181
2.12E-05,11,69,219,,,,,0.0000176,6,2,181
1.90E-05,6,34,220,,,,,0.0000242,20,113,181
2.34E-05,18,160,218,,,,,0.0000222,3,16,181
8.64E-05,8,28,218,,,,,0.0000175,5,2,181
2.44E-05,3,201,220,,,,,0.0000241,3,163,181
2.08E-05,20,97,222,,,,,0.000018,15,8,181
2.13E-05,13,108,222,,,,,0.0000383,13,81,181
2.47E-05,6,199,225,,,,,0.0000178,20,12,181
2.45E-05,2,183,225,,,,,0.0000286,17,99,181
2.60E-05,14,203,226,,,,,0.0000218,12,91,181
2.03E-05,4,82,225,,,,,0.0000175,16,8,181
2.06E-05,14,81,227,,,,,0.0000357,15,120,181
2.49E-05,13,206,227,,,,,0.0000411,14,171,181
2.34E-05,7,146,225,,,,,0.0000211,4,102,182
1.88E-05,7,7,226,,,,,0.000019,8,18,182
2.45E-05,4,190,226,,,,,0.0000186,1,3,182
2.70E-05,2,42,224,,,,,0.0000225,1,98,182
2.32E-05,12,114,227,,,,,0.0000225,7,89,182
2.11E-05,14,99,223,,,,,0.0000178,16,10,182
2.21E-05,19,135,223,,,,,0.0000197,12,47,182
1.80E-05,4,16,222,,,,,0.0000202,15,81,182
2.50E-05,11,212,223,,,,,0.0000206,4,89,182
2.11E-05,10,93,221,,,,,0.0000211,18,102,182
2.64E-05,4,172,223,,,,,0.000024,6,141,182
1.82E-05,4,13,224,,,,,0.0000306,15,101,182
2.23E-05,9,147,223,,,,,0.0000228,20,82,182
2.12E-05,18,99,216,,,,,0.0000189,4,4,183
1.90E-05,5,46,215,,,,,0.0000229,17,149,183
2.19E-05,13,104,209,,,,,0.0000194,12,51,183
1.91E-05,15,8,210,,,,,0.0000253,19,72,183
2.23E-05,3,103,208,,,,,0.0000179,9,11,183
4.77E-05,16,205,207,,,,,0.00002,9,53,183
2.39E-05,16,181,200,,,,,0.0000174,20,2,183
1.96E-05,7,58,200,,,,,0.000022,17,133,183
2.14E-05,19,100,202,,,,,0.0000227,11,34,183
1.98E-05,7,63,203,,,,,0.0000191,17,47,183
2.03E-05,1,78,206,,,,,0.0000222,8,129,183
2.26E-05,17,113,207,,,,,0.0000185,20,20,183
2.91E-05,18,196,207,,,,,0.0000193,4,51,183
2.24E-05,18,131,207,,,,,0.0000325,6,122,183
1.44E-05,1,0,208,,,,,0.0000217,20,105,183
1.97E-05,4,49,204,,,,,0.0000191,13,41,183
1.88E-05,6,27,205,,,,,0.0000205,3,84,183
2.12E-05,10,109,202,,,,,0.0000193,6,35,183
2.64E-05,10,37,209,,,,,0.0000207,7,80,183
2.39E-05,9,170,208,,,,,0.0000241,3,152,184
2.09E-05,14,93,201,,,,,0.0000225,10,138,184
2.45E-05,4,198,201,,,,,0.0000229,15,138,184
2.31E-05,4,170,202,,,,,0.0000179,17,14,184
2.36E-05,17,173,202,,,,,0.0000287,2,112,184
1.78E-05,12,5,199,,,,,0.0000294,2,132,184
2.07E-05,11,90,199,,,,,0.0000195,5,57,184
2.22E-05,11,133,200,,,,,0.0000207,15,89,184
4.14E-05,2,4,203,,,,,0.0000207,18,85,184
2.42E-05,19,165,200,,,,,0.0000209,16,13,184
2.45E-05,6,179,200,,,,,0.0000214,9,78,184
3.06E-05,3,151,201,,,,,0.0000222,4,135,184
2.12E-05,9,77,200,,,,,0.0000196,4,58,184
2.80E-05,7,176,201,,,,,0.0000185,11,32,184
2.46E-05,19,194,202,,,,,0.0000179,2,8,184
1.87E-05,12,33,205,,,,,0.00002,18,70,184
2.54E-05,3,192,206,,,,,0.0000224,18,84,184
1.87E-05,14,33,203,,,,,0.000019,5,45,184
2.00E-05,9,40,201,,,,,0.0000335,6,147,184
2.39E-05,20,162,201,,,,,0.0000192,19,43,184
2.72E-05,17,76,202,,,,,0.0000239,14,34,184
2.61E-05,9,22,203,,,,,0.0000317,17,164,184
3.30E-05,15,152,205,,,,,0.0000376,1,115,184
2.95E-05,1,64,207,,,,,0.0000233,9,167,184
2.14E-05,20,90,206,,,,,0.0000209,7,27,185
1.87E-05,17,5,206,,,,,0.0000239,1,141,185
2.23E-05,5,117,207,,,,,0.0000206,2,90,185
2.78E-05,11,51,207,,,,,0.0000233,6,117,185
2.06E-05,8,78,201,,,,,0.0000194,3,33,185
2.20E-05,14,107,199,,,,,0.0000184,13,18,185
2.31E-05,1,118,198,,,,,0.0000221,2,85,185
6.79E-05,20,10,199,,,,,0.0000203,19,79,185
1.00E-05,15,0,193,,,,,0.0000189,3,33,185
2.27E-05,20,9,194,,,,,0.0000244,16,32,185
2.72E-05,3,57,191,,,,,0.0000285,7,80,185
2.10E-05,11,68,188,,,,,0.0000222,12,126,185
2.12E-05,8,98,186,,,,,0.0000232,14,158,185
2.26E-05,20,146,189,,,,,0.0000189,1,38,185
3.21E-05,4,155,191,,,,,0.000021,14,40,185
1.93E-05,17,55,191,,,,,0.0000194,1,39,185
1.91E-05,17,46,192,,,,,0.0000221,2,139,185
2.02E-05,7,54,194,,,,,0.0000204,18,79,185
1.02E-05,6,0,193,,,,,0.0000177,19,3,185
1.82E-05,14,15,194,,,,,0.0000207,9,76,185
2.04E-05,2,71,195,,,,,0.0000189,13,43,185
2.19E-05,4,128,196,,,,,0.0000232,19,11,185
1.82E-05,20,12,196,,,,,0.0000252,19,170,185
1.83E-05,1,23,197,,,,,0.0000209,13,92,185
2.00E-05,4,76,197,,,,,0.0000222,12,130,185
1.77E-05,2,9,197,,,,,0.0000339,16,52,185
2.12E-05,1,94,197,,,,,0.0000223,20,107,185
2.04E-05,1,77,196,,,,,0.0000202,16,26,185
1.97E-05,16,66,199,,,,,0.0000296,9,147,185
2.20E-05,6,128,199,,,,,0.0000316,17,20,185
2.37E-05,15,179,200,,,,,0.0000203,15,79,185
2.32E-05,13,164,199,,,,,0.0000227,14,150,185
1.90E-05,3,45,196,,,,,0.0000225,7,136,186
1.84E-05,11,8,194,,,,,0.0000231,4,102,186
2.16E-05,5,118,195,,,,,0.0000188,16,17,186
2.25E-05,6,146,196,,,,,0.0000228,8,142,186
1.93E-05,4,52,198,,,,,0.0000207,11,91,186
1.90E-05,17,42,197,,,,,0.000019,1,44,186
2.51E-05,4,162,192,,,,,0.0000206,18,94,186
2.36E-05,18,173,192,,,,,0.0000278,17,139,186
2.20E-05,8,132,194,,,,,0.0000197,15,57,186
1.88E-05,1,40,195,,,,,0.0000209,14,96,186
2.02E-05,4,72,195,,,,,0.0000212,8,98,186
2.05E-05,1,68,198,,,,,0.0000215,18,107,186
2.09E-05,16,68,199,,,,,0.0000201,14,72,186
2.44E-05,4,188,200,,,,,0.0000289,15,71,186
2.37E-05,16,173,201,,,,,0.0000195,10,49,186
2.90E-05,8,81,201,,,,,0.0000191,20,33,186
2.37E-05,13,160,197,,,,,0.000027,12,30,186
2.33E-05,8,164,197,,,,,0.0000334,15,66,186
2.32E-05,5,154,198,,,,,0.0000209,6,93,186
2.37E-05,4,177,198,,,,,0.0000313,19,173,186
1.96E-05,5,53,199,,,,,0.0000295,17,175,186
2.43E-05,13,38,200,,,,,0.0000191,19,46,186
1.90E-05,12,38,201,,,,,0.0000274,12,88,186
2.38E-05,18,174,204,,,,,0.0000202,6,45,186
2.14E-05,18,112,207,,,,,0.0000206,5,64,186
2.33E-05,12,48,209,,,,,0.0000213,19,112,186
3.09E-05,17,181,210,,,,,0.0000213,2,113,186
2.16E-05,9,76,208,,,,,0.0000214,13,52,186
3.17E-05,1,188,210,,,,,0.0000221,4,122,186
3.14E-05,7,201,203,,,,,0.0000191,5,50,186
3.32E-05,10,167,204,,,,,0.0000202,11,39,186
2.06E-05,2,65,204,,,,,0.0000232,3,111,186
1.85E-05,19,5,200,,,,,0.0000192,12,51,186
2.21E-05,7,132,201,,,,,0.0000208,4,96,186
3.05E-05,17,161,202,,,,,0.0000289,18,114,187
2.31E-05,15,157,203,,,,,0.0000214,9,112,187
1.79E-05,2,1,207,,,,,0.000021,10,100,187
2.03E-05,4,82,207,,,,,0.0000203,16,81,187
2.39E-05,7,180,208,,,,,0.0000229,5,149,187
1.91E-05,10,13,209,,,,,0.0000208,9,85,187
2.35E-05,8,176,209,,,,,0.0000202,10,66,187
2.08E-05,1,76,212,,,,,0.0000179,1,15,187
1.91E-05,6,47,210,,,,,0.0000217,16,123,187
1.84E-05,19,15,205,,,,,0.0000231,7,99,187
2.16E-05,5,113,204,,,,,0.0000216,20,114,187
1.94E-05,11,54,200,,,,,0.0000222,18,136,187
2.14E-05,12,106,196,,,,,0.0000334,6,44,187
1.88E-05,16,29,197,,,,,0.0000205,12,77,187
2.34E-05,16,169,198,,,,,0.0000188,9,26,187
2.14E-05,15,106,195,,,,,0.0000189,6,33,187
1.91E-05,7,24,191,,,,,0.0000211,17,82,187
2.25E-05,13,131,191,,,,,0.000023,15,152,187
2.09E-05,7,47,190,,,,,0.0000227,18,149,187
2.30E-05,19,163,196,,,,,0.0000224,1,138,187
3.13E-05,11,94,198,,,,,0.0000195,20,54,187
1.86E-05,15,27,198,,,,,0.0000217,13,85,187
2.35E-05,3,149,200,,,,,0.0000217,20,89,187
2.11E-05,20,98,200,,,,,0.0000201,2,39,187
2.14E-05,15,58,201,,,,,0.0000227,3,125,187
2.11E-05,20,93,200,,,,,0.0000263,19,60,187
1.88E-05,11,23,203,,,,,0.0000175,11,4,187
1.82E-05,1,20,200,,,,,0.000023,4,172,187
2.33E-05,14,168,199,,,,,0.0000208,16,51,187
2.41E-05,4,183,200,,,,,0.0000206,1,57,187
1.84E-05,19,5,201,,,,,0.0000205,5,86,187
1.95E-05,20,64,201,,,,,0.0000219,3,58,187
2.25E-05,14,141,199,,,,,0.0000199,16,72,187
2.42E-05,17,190,194,,,,,0.0000212,16,101,187
3.58E-05,4,148,193,,,,,0.000023,12,157,187
2.35E-05,11,97,194,,,,,0.0000208,15,61,187
2.30E-05,4,159,196,,,,,0.0000177,19,1,187
1.91E-05,15,27,196,,,,,0.0000219,7,104,187
2.17E-05,6,120,198,,,,,0.0000243,14,172,187
2.43E-05,17,179,199,,,,,0.0000386,11,109,187
2.02E-05,10,86,201,,,,,0.0000195,4,20,187
2.50E-05,7,193,201,,,,,0.0000189,16,39,187
1.88E-05,18,28,200,,,,,0.00002,13,69,187
2.04E-05,1,26,199,,,,,0.0000231,20,119,187
2.05E-05,11,77,200,,,,,0.0000102,1,0,188
1.90E-05,16,13,200,,,,,0.0000194,6,50,188
2.12E-05,14,107,196,,,,,0.0000233,18,154,188
2.00E-05,19,14,196,,,,,0.000018,16,12,188
2.43E-05,14,3,194,,,,,0.0000346,7,138,188
2.29E-05,6,131,195,,,,,0.0000271,20,161,188
1.92E-05,10,6,195,,,,,0.000021,11,68,188
2.38E-05,6,174,194,,,,,0.0000228,10,148,188
2.28E-05,10,148,188,,,,,0.0000191,20,49,188
1.91E-05,20,49,188,,,,,0.000027,19,55,188
3.34E-05,6,44,187,,,,,0.0000099,17,0,188
2.70E-05,19,55,188,,,,,0.0000195,6,48,188
9.90E-06,17,0,188,,,,,0.0000214,12,84,188
2.07E-05,18,85,184,,,,,0.0000192,10,10,188
2.85E-05,7,80,185,,,,,0.0000187,2,33,188
2.15E-05,18,107,186,,,,,0.0000497,5,28,188
2.05E-05,12,77,187,,,,,0.0000216,4,114,188
1.88E-05,9,26,187,,,,,0.0000205,18,84,188
2.22E-05,12,126,185,,,,,0.0000224,11,139,188
2.32E-05,14,158,185,,,,,0.0000433,10,125,188
1.89E-05,1,38,185,,,,,0.00003,9,84,188
1.89E-05,6,33,187,,,,,0.0000242,9,182,188
1.95E-05,6,48,188,,,,,0.000022,19,95,188
2.22E-05,5,129,189,,,,,0.0000227,18,149,188
6.82E-05,6,75,189,,,,,0.0000232,13,145,188
1.92E-05,15,48,190,,,,,0.00002,3,42,188
2.11E-05,17,82,187,,,,,0.0000185,6,23,188
2.30E-05,15,152,187,,,,,0.00002,5,69,188
2.23E-05,15,130,190,,,,,0.0000181,15,9,188
2.29E-05,19,154,191,,,,,0.0000211,18,105,188
2.12E-05,9,101,193,,,,,0.0000229,9,145,188
2.33E-05,16,157,190,,,,,0.0000294,6,69,188
1.93E-05,17,30,191,,,,,0.0000351,5,98,188
1.93E-05,16,45,192,,,,,0.0000226,1,118,188
3.69E-05,10,160,192,,,,,0.0000316,4,127,188
1.88E-05,10,1,193,,,,,0.0000193,4,48,188
1.79E-05,8,9,194,,,,,0.0000196,5,61,188
3.09E-05,16,130,193,,,,,0.000027,3,78,188
2.29E-05,20,14,193,,,,,0.0000209,2,87,188
2.94E-05,19,65,196,,,,,0.0000185,11,21,188
2.81E-05,1,56,193,,,,,0.0000241,5,169,188
2.35E-05,7,76,194,,,,,0.0000199,3,63,188
4.63E-05,6,94,192,,,,,0.0000242,9,181,188
3.59E-05,6,155,193,,,,,0.0000237,17,178,188
2.93E-05,1,159,194,,,,,0.0000232,17,159,188
2.43E-05,18,173,194,,,,,0.0000226,10,150,189
2.20E-05,14,97,194,,,,,0.0000193,15,46,189
1.95E-05,14,40,198,,,,,0.0000227,1,148,189
2.08E-05,17,76,200,,,,,0.0000215,7,103,189
2.90E-05,10,31,202,,,,,0.0000238,10,139,189
3.45E-05,10,13,203,,,,,0.000029,6,81,189
1.92E-05,17,16,202,,,,,0.0000203,14,80,189
1.91E-05,16,21,203,,,,,0.0000239,8,184,189
2.54E-05,14,191,204,,,,,0.0000236,13,137,189
3.09E-05,15,129,205,,,,,0.0000292,17,132,189
2.91E-05,13,109,205,,,,,0.0000205,8,76,189
2.79E-05,10,67,201,,,,,0.0000234,13,157,189
3.06E-05,2,65,202,,,,,0.0000198,1,59,189
2.19E-05,14,91,201,,,,,0.000028,3,110,189
2.28E-05,12,141,197,,,,,0.0000229,11,124,189
2.15E-05,8,117,196,,,,,0.0000226,20,146,189
1.89E-05,11,43,196,,,,,0.0000222,5,129,189
1.80E-05,4,9,198,,,,,0.0000682,6,75,189
1.93E-05,8,42,192,,,,,0.000024,15,178,189
2.25E-05,9,138,193,,,,,0.0000201,16,76,189
1.95E-05,11,47,195,,,,,0.0000186,4,36,189
1.92E-05,11,27,200,,,,,0.0000208,13,92,189
2.12E-05,6,101,200,,,,,0.0000213,9,95,189
2.23E-05,4,107,198,,,,,0.0000197,2,62,189
1.91E-05,1,33,199,,,,,0.0000198,8,66,189
2.04E-05,3,77,194,,,,,0.0000244,8,58,189
2.07E-05,13,101,190,,,,,0.0000259,16,184,189
2.44E-05,18,173,191,,,,,0.000024,16,20,189
2.27E-05,18,149,187,,,,,0.0000223,14,101,189
2.01E-05,14,72,186,,,,,0.0000212,16,87,189
2.24E-05,1,138,187,,,,,0.0000201,7,82,189
2.89E-05,15,71,186,,,,,0.0000183,8,23,189
1.95E-05,10,49,186,,,,,0.0000264,7,53,189
1.91E-05,20,33,186,,,,,0.0000217,18,99,189
1.95E-05,20,54,187,,,,,0.0000294,1,100,189
2.70E-05,12,30,186,,,,,0.0000301,20,139,189
2.14E-05,12,84,188,,,,,0.0000187,10,14,189
1.92E-05,10,10,188,,,,,0.0000243,14,104,189
2.25E-05,7,89,182,,,,,0.0000234,5,168,189
2.53E-05,19,72,183,,,,,0.0000192,7,37,189
2.17E-05,13,85,187,,,,,0.0000248,17,170,189
2.40E-05,15,178,189,,,,,0.0000344,4,187,189
2.33E-05,11,131,190,,,,,0.0002602,19,117,189
3.34E-05,15,66,186,,,,,0.000024,16,159,189
2.10E-05,14,40,185,,,,,0.0000209,18,71,190
1.94E-05,1,39,185,,,,,0.0000229,4,150,190
2.21E-05,2,139,185,,,,,0.0000209,4,96,190
2.15E-05,8,102,173,,,,,0.0000229,11,151,190
1.87E-05,10,34,174,,,,,0.0000219,20,121,190
1.82E-05,15,20,178,,,,,0.0000233,16,122,190
2.05E-05,2,53,178,,,,,0.0000209,7,47,190
1.86E-05,7,6,178,,,,,0.0000192,15,48,190
2.50E-05,15,47,181,,,,,0.0000223,15,130,190
1.78E-05,16,10,182,,,,,0.0000233,16,157,190
1.79E-05,9,11,183,,,,,0.0000207,13,101,190
2.17E-05,20,89,187,,,,,0.0000233,11,131,190
1.87E-05,2,33,188,,,,,0.0000185,9,26,190
2.01E-05,16,76,189,,,,,0.0000228,17,155,190
1.79E-05,14,12,192,,,,,0.0000284,12,17,190
2.30E-05,10,158,192,,,,,0.0000236,11,159,190
1.90E-05,1,41,192,,,,,0.0000222,19,96,190
1.97E-05,2,53,193,,,,,0.0000232,18,151,190
1.85E-05,9,26,190,,,,,0.0000234,7,166,190
2.09E-05,6,93,186,,,,,0.000024,8,144,190
2.09E-05,16,13,184,,,,,0.000023,11,120,190
2.00E-05,9,53,183,,,,,0.0000933,4,81,190
1.97E-05,15,40,180,,,,,0.0000261,17,144,190
2.48E-05,17,154,180,,,,,0.0000296,20,74,190
2.14E-05,9,78,184,,,,,0.0000226,19,141,190
3.13E-05,19,173,186,,,,,0.0000197,11,32,190
2.01E-05,2,39,187,,,,,0.0000186,9,23,190
2.27E-05,3,125,187,,,,,0.0000229,3,148,190
2.95E-05,17,175,186,,,,,0.0000178,20,7,190
2.63E-05,19,60,187,,,,,0.0000455,14,133,191
4.97E-05,5,28,188,,,,,0.0000315,13,166,191
2.16E-05,4,114,188,,,,,0.0000222,16,135,191
1.86E-05,4,36,189,,,,,0.0000272,3,57,191
2.05E-05,18,84,188,,,,,0.0000321,4,155,191
2.26E-05,11,131,181,,,,,0.0000193,17,55,191
2.22E-05,4,135,184,,,,,0.0000191,7,24,191
1.74E-05,20,2,183,,,,,0.0000225,13,131,191
2.20E-05,17,133,183,,,,,0.0000229,19,154,191
2.27E-05,11,34,183,,,,,0.0000193,17,30,191
1.97E-05,12,47,182,,,,,0.0000244,18,173,191
2.04E-05,18,79,185,,,,,0.000022,18,124,191
1.91E-05,19,46,186,,,,,0.0000335,6,117,191
1.75E-05,11,4,187,,,,,0.0000203,16,48,191
