cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,
1.01E-05,1,0,71,,,,0.00001,16,0,53
1.19E-05,1,0,72,,,,0.0000101,15,0,53
1.00E-05,10,0,72,,,,0.000013,12,0,53
1.69E-05,8,0,73,,,,0.0000101,3,0,53
1.00E-05,3,0,70,,,,0.0000174,11,0,53
1.04E-05,9,0,70,,,,0.0000102,13,0,53
1.00E-05,10,0,71,,,,0.0000111,8,0,53
1.03E-05,14,0,68,,,,0.00001,14,0,53
9.90E-06,10,0,65,,,,0.00001,16,0,53
5.48E-05,13,0,67,,,,0.0000109,2,0,53
1.04E-05,6,0,67,,,,0.000011,20,0,53
1.01E-05,6,0,67,,,,0.00001,12,0,53
1.00E-05,11,0,65,,,,0.0000159,10,0,53
1.49E-05,12,0,67,,,,0.00001,12,0,53
1.04E-05,18,0,69,,,,0.00001,16,0,53
1.04E-05,15,0,70,,,,0.0000104,13,0,53
9.80E-06,12,0,71,,,,0.0000103,3,0,53
1.02E-05,2,0,66,,,,0.0000113,15,0,53
9.90E-06,20,0,68,,,,0.0000101,14,0,53
1.04E-05,8,0,72,,,,0.00001,1,0,53
1.01E-05,14,0,70,,,,0.00001,14,0,53
2.13E-05,11,0,68,,,,0.0000099,11,0,53
1.58E-05,2,0,69,,,,0.000011,5,0,53
1.18E-05,9,0,69,,,,0.0000216,14,0,53
1.95E-05,9,0,69,,,,0.0000117,6,0,53
1.44E-05,3,0,69,,,,0.0000116,13,0,53
1.10E-05,6,0,69,,,,0.000011,1,0,53
1.11E-05,5,0,71,,,,0.0000108,9,0,54
1.08E-05,10,0,70,,,,0.0000099,18,0,54
1.42E-05,15,0,71,,,,0.0000103,1,0,54
1.82E-05,8,0,70,,,,0.0000099,11,0,54
1.07E-05,20,0,68,,,,0.000011,11,0,54
1.20E-05,2,0,65,,,,0.000017,18,0,54
1.07E-05,2,0,65,,,,0.0000109,15,0,54
1.01E-05,17,0,66,,,,0.00001,5,0,54
1.04E-05,12,0,66,,,,0.0000099,19,0,54
1.02E-05,5,0,68,,,,0.0000102,5,0,54
1.05E-05,11,0,69,,,,0.0000103,13,0,54
1.02E-05,20,0,70,,,,0.0000147,1,0,54
1.16E-05,1,0,71,,,,0.00001,3,0,54
1.03E-05,18,0,71,,,,0.0000103,2,0,54
9.80E-06,9,0,69,,,,0.0000102,5,0,54
1.02E-05,5,0,70,,,,0.0000118,14,0,54
9.90E-06,2,0,69,,,,0.0000099,2,0,54
1.00E-05,18,0,68,,,,0.00001,12,0,54
1.05E-05,14,0,68,,,,0.0000104,3,0,54
1.00E-05,15,0,66,,,,0.0000101,2,0,54
1.03E-05,8,0,68,,,,0.0000103,7,0,54
1.00E-05,18,0,66,,,,0.00001,12,0,54
1.01E-05,12,0,67,,,,0.0000101,4,0,54
1.08E-05,18,0,66,,,,0.0000105,18,0,54
1.14E-05,8,0,65,,,,0.0000102,19,0,54
1.09E-05,4,0,66,,,,0.0000099,8,0,54
1.00E-05,12,0,67,,,,0.00001,13,0,54
1.00E-05,13,0,66,,,,0.0000101,11,0,54
1.10E-05,17,0,66,,,,0.00001,8,0,54
1.15E-05,18,0,67,,,,0.0000165,14,0,54
1.08E-05,8,0,66,,,,0.0000099,12,0,54
1.08E-05,4,0,66,,,,0.0000101,12,0,54
1.17E-05,13,0,65,,,,0.0000101,1,0,54
1.01E-05,6,0,63,,,,0.0000127,8,0,54
1.10E-05,12,0,63,,,,0.0000101,15,0,54
1.05E-05,13,0,64,,,,0.0000144,3,0,54
1.77E-05,1,0,66,,,,0.0000098,6,0,54
1.08E-05,6,0,61,,,,0.0000115,3,0,54
1.12E-05,2,0,63,,,,0.0000107,12,0,54
1.10E-05,4,0,64,,,,0.0000107,17,0,54
1.18E-05,2,0,66,,,,0.0000102,14,0,54
1.88E-05,2,0,64,,,,0.0000099,9,0,54
1.16E-05,1,0,65,,,,0.0000109,6,0,54
1.11E-05,12,0,65,,,,0.0000111,18,0,54
1.10E-05,8,0,64,,,,0.0000108,9,0,54
1.61E-05,13,0,66,,,,0.000012,14,0,54
1.12E-05,18,0,66,,,,0.0000103,2,0,54
1.12E-05,2,0,65,,,,0.0000106,1,0,54
1.09E-05,16,0,67,,,,0.0000117,8,0,54
1.08E-05,16,0,63,,,,0.0000112,10,0,54
1.05E-05,3,0,64,,,,0.0000104,8,0,54
1.02E-05,17,0,61,,,,0.00001,14,0,54
1.05E-05,8,0,58,,,,0.0000098,15,0,54
1.12E-05,14,0,53,,,,0.0000159,13,0,54
1.05E-05,18,0,54,,,,0.00001,16,0,54
1.02E-05,1,0,48,,,,0.0000111,3,0,54
1.01E-05,9,0,47,,,,0.0000126,13,0,55
1.60E-05,15,0,51,,,,0.0000106,12,0,55
1.04E-05,2,0,53,,,,0.00001,19,0,55
1.05E-05,13,0,52,,,,0.0000102,12,0,55
1.00E-05,5,0,53,,,,0.0000103,19,0,55
1.00E-05,15,0,55,,,,0.0000101,4,0,55
9.90E-06,12,0,55,,,,0.00001,18,0,55
1.00E-05,12,0,57,,,,0.0000124,14,0,55
1.09E-05,16,0,59,,,,0.0000103,9,0,55
1.00E-05,6,0,58,,,,0.0000142,16,0,55
1.01E-05,7,0,58,,,,0.0000105,3,0,55
1.01E-05,4,0,57,,,,0.0000156,4,0,55
1.02E-05,19,0,54,,,,0.0000121,1,0,55
1.03E-05,14,0,53,,,,0.0000161,15,0,55
1.08E-05,4,0,55,,,,0.0000172,6,0,55
1.02E-05,15,0,57,,,,0.0000173,13,0,55
1.04E-05,1,0,58,,,,0.000019,15,0,55
1.01E-05,2,0,60,,,,0.0000109,20,0,55
1.80E-05,9,0,60,,,,0.0000111,18,0,55
1.02E-05,1,0,61,,,,0.0000101,17,0,55
1.02E-05,9,0,61,,,,0.00001,11,0,55
9.80E-06,13,0,58,,,,0.0000168,16,0,55
1.65E-05,14,0,59,,,,0.0000101,18,0,55
1.04E-05,7,0,60,,,,0.00001,5,0,55
1.02E-05,17,0,62,,,,0.00001,13,0,55
1.00E-05,10,0,64,,,,0.0000103,3,0,55
1.00E-05,11,0,64,,,,0.0000099,18,0,55
1.03E-05,20,0,66,,,,0.0000109,18,0,55
1.06E-05,10,0,67,,,,0.00001,16,0,55
1.24E-05,18,0,67,,,,0.0000109,2,0,55
1.00E-05,11,0,63,,,,0.0000117,20,0,55
1.01E-05,4,0,66,,,,0.0000173,9,0,55
1.01E-05,19,0,63,,,,0.0000156,3,0,55
1.00E-05,1,0,63,,,,0.0000156,18,0,55
1.01E-05,19,0,67,,,,0.00001,15,0,55
1.03E-05,6,0,66,,,,0.0000099,12,0,55
1.01E-05,9,0,65,,,,0.0000108,4,0,55
1.04E-05,15,0,64,,,,0.0000101,20,0,55
1.47E-05,12,0,58,,,,0.0000113,17,0,55
1.05E-05,15,0,60,,,,0.000012,12,0,55
1.00E-05,15,0,61,,,,0.00001,6,0,55
1.03E-05,9,0,61,,,,0.0000102,18,0,55
1.00E-05,13,0,63,,,,0.0000102,1,0,55
1.12E-05,18,0,65,,,,0.00002,1,0,55
1.17E-05,6,0,64,,,,0.0000099,17,0,55
1.05E-05,17,0,66,,,,0.0000106,4,0,55
1.01E-05,14,0,66,,,,0.0000101,16,0,55
1.12E-05,5,0,67,,,,0.0000141,11,0,55
1.04E-05,20,0,72,,,,0.0000102,1,0,55
1.00E-05,19,0,73,,,,0.0000101,3,0,55
1.04E-05,1,0,73,,,,0.0000119,18,0,55
1.00E-05,11,0,69,,,,0.0000103,5,0,55
9.90E-06,6,0,70,,,,0.0000103,6,0,55
1.01E-05,6,0,71,,,,0.0000108,4,0,55
9.90E-06,17,0,72,,,,0.00001,13,0,55
9.90E-06,17,0,74,,,,0.0000102,13,0,55
1.02E-05,7,0,74,,,,0.0000112,10,0,55
1.00E-05,14,0,75,,,,0.0000111,11,0,55
9.80E-06,2,0,76,,,,0.0000101,7,0,55
1.00E-05,10,0,80,,,,0.0000138,17,0,55
1.01E-05,13,0,81,,,,0.00001,11,0,55
1.01E-05,4,0,81,,,,0.0000106,7,0,55
1.48E-05,10,0,76,,,,0.0000101,3,0,55
1.04E-05,9,0,77,,,,0.0000101,1,0,55
1.02E-05,2,0,78,,,,0.00001,14,0,55
1.02E-05,11,0,74,,,,0.0000106,5,0,55
1.03E-05,19,0,74,,,,0.00001,6,0,55
1.00E-05,6,0,74,,,,0.0000101,15,0,55
1.30E-05,3,0,74,,,,0.0000103,16,0,55
1.10E-05,3,0,78,,,,0.0000254,1,0,55
1.00E-05,4,0,75,,,,0.0000104,2,0,55
9.90E-06,12,0,75,,,,0.0000113,5,0,55
1.00E-05,18,0,76,,,,0.0000102,4,0,55
1.04E-05,3,0,74,,,,0.00001,2,0,56
9.90E-06,5,0,75,,,,0.000011,4,0,56
1.02E-05,20,0,77,,,,0.0000112,1,0,56
1.64E-05,15,0,77,,,,0.0000105,3,0,56
1.00E-05,11,0,74,,,,0.0000113,11,0,56
1.00E-05,18,0,73,,,,0.0000155,20,0,56
1.03E-05,12,0,76,,,,0.0000114,17,0,56
2.90E-05,18,0,76,,,,0.0000101,6,0,56
1.09E-05,9,0,74,,,,0.000018,2,0,56
1.00E-05,2,0,73,,,,0.00001,3,0,56
1.15E-05,14,0,70,,,,0.00001,20,0,56
1.00E-05,3,0,72,,,,0.00001,7,0,56
1.05E-05,16,0,73,,,,0.00001,11,0,56
1.00E-05,5,0,76,,,,0.0000103,2,0,56
2.16E-05,13,0,72,,,,0.0000099,4,0,56
1.02E-05,13,0,73,,,,0.0000102,7,0,56
1.02E-05,5,0,74,,,,0.0000098,15,0,56
1.01E-05,3,0,74,,,,0.0000108,4,0,56
1.21E-05,9,0,77,,,,0.00001,12,0,56
1.00E-05,13,0,74,,,,0.0000109,14,0,56
9.90E-06,1,0,73,,,,0.0000104,14,0,56
9.90E-06,3,0,74,,,,0.0000115,6,0,56
9.90E-06,14,0,73,,,,0.00001,16,0,56
1.04E-05,7,0,69,,,,0.0000116,2,0,56
1.01E-05,3,0,68,,,,0.0000111,19,0,56
1.00E-05,7,0,69,,,,0.0000109,13,0,56
1.04E-05,17,0,68,,,,0.0000098,6,0,56
1.00E-05,6,0,74,,,,0.0000149,13,0,56
1.00E-05,9,0,72,,,,0.0000193,20,0,56
1.00E-05,11,0,73,,,,0.0000114,4,0,56
1.67E-05,4,0,71,,,,0.000011,2,0,56
1.06E-05,8,0,72,,,,0.0000101,6,0,56
1.00E-05,12,0,73,,,,0.0000102,15,0,56
9.90E-06,14,0,71,,,,0.00001,20,0,56
1.05E-05,5,0,62,,,,0.0000161,2,0,56
9.80E-06,2,0,63,,,,0.0000099,8,0,56
1.03E-05,5,0,63,,,,0.0000112,19,0,56
1.05E-05,7,0,61,,,,0.00001,1,0,56
1.02E-05,1,0,62,,,,0.00001,7,0,56
1.02E-05,16,0,63,,,,0.0000112,20,0,56
1.01E-05,13,0,64,,,,0.0000104,14,0,56
1.05E-05,14,0,66,,,,0.0000105,19,0,56
1.01E-05,6,0,67,,,,0.00001,17,0,56
1.01E-05,13,0,66,,,,0.0000102,17,0,56
1.01E-05,19,0,67,,,,0.00001,15,0,56
9.80E-06,11,0,66,,,,0.00001,17,0,57
1.16E-05,5,0,70,,,,0.00001,2,0,57
2.55E-05,8,0,71,,,,0.0000111,13,0,57
1.82E-05,17,0,71,,,,0.0000112,15,0,57
1.12E-05,10,0,72,,,,0.0000107,1,0,57
1.11E-05,6,0,73,,,,0.000012,18,0,57
1.11E-05,15,0,74,,,,0.0000103,1,0,57
1.31E-05,17,0,75,,,,0.0000099,14,0,57
1.49E-05,4,0,76,,,,0.00001,20,0,57
9.90E-06,9,0,64,,,,0.00001,5,0,57
1.02E-05,10,0,64,,,,0.00001,14,0,57
1.13E-05,5,0,66,,,,0.0000101,9,0,57
1.01E-05,2,0,68,,,,0.0000101,17,0,57
9.90E-06,11,0,69,,,,0.0000114,5,0,57
1.00E-05,16,0,70,,,,0.0000103,15,0,57
1.15E-05,1,0,70,,,,0.0000101,6,0,57
1.14E-05,14,0,70,,,,0.0000099,8,0,57
1.01E-05,13,0,68,,,,0.0000101,3,0,57
1.03E-05,9,0,61,,,,0.0000099,5,0,57
1.01E-05,15,0,63,,,,0.0000098,15,0,57
1.01E-05,1,0,63,,,,0.00001,19,0,57
1.03E-05,12,0,57,,,,0.0000106,1,0,57
1.02E-05,9,0,53,,,,0.00001,12,0,57
8.97E-05,9,0,51,,,,0.0000108,17,0,57
1.06E-05,6,0,51,,,,0.0000147,19,0,57
9.90E-06,15,0,53,,,,0.0000104,18,0,57
1.00E-05,19,0,53,,,,0.0000101,9,0,57
9.90E-06,8,0,54,,,,0.00001,12,0,57
1.00E-05,13,0,54,,,,0.0000101,4,0,57
1.04E-05,19,0,53,,,,0.0000102,15,0,57
9.80E-06,13,0,51,,,,0.0000103,12,0,57
1.01E-05,11,0,54,,,,0.0000099,13,0,57
1.01E-05,20,0,55,,,,0.0000111,10,0,57
1.00E-05,8,0,54,,,,0.0000101,1,0,57
1.13E-05,17,0,55,,,,0.0000102,15,0,57
9.90E-06,13,0,57,,,,0.0000106,6,0,57
1.11E-05,10,0,57,,,,0.0000107,13,0,57
1.80E-05,7,0,58,,,,0.0000101,7,0,57
1.20E-05,12,0,55,,,,0.0000108,9,0,57
1.12E-05,8,0,53,,,,0.0000099,4,0,57
1.64E-05,16,0,53,,,,0.0000106,17,0,57
1.03E-05,20,0,46,,,,0.0000103,18,0,57
1.00E-05,8,0,47,,,,0.00001,16,0,57
9.90E-06,11,0,47,,,,0.0000109,9,0,57
1.01E-05,6,0,48,,,,0.0000101,14,0,57
1.00E-05,4,0,48,,,,0.000012,9,0,57
1.05E-05,2,0,49,,,,0.0000128,18,0,57
9.80E-06,20,0,38,,,,0.00001,15,0,57
1.06E-05,17,0,38,,,,0.0000103,17,0,57
1.05E-05,5,0,38,,,,0.00001,9,0,57
1.06E-05,2,0,42,,,,0.00001,9,0,57
1.24E-05,19,0,43,,,,0.0000104,20,0,57
1.11E-05,11,0,42,,,,0.0000099,10,0,57
1.09E-05,1,0,45,,,,0.0000114,18,0,57
1.12E-05,17,0,47,,,,0.0000104,9,0,57
1.09E-05,18,0,47,,,,0.0000101,6,0,57
1.09E-05,6,0,48,,,,0.0000106,3,0,58
1.12E-05,20,0,50,,,,0.0000101,11,0,58
1.12E-05,8,0,45,,,,0.0000104,2,0,58
1.03E-05,16,0,47,,,,0.0000147,8,0,58
1.03E-05,3,0,49,,,,0.000011,11,0,58
1.03E-05,7,0,47,,,,0.0000118,7,0,58
1.00E-05,7,0,48,,,,0.0000101,9,0,58
1.00E-05,6,0,49,,,,0.00001,8,0,58
1.00E-05,5,0,48,,,,0.0000103,6,0,58
1.02E-05,19,0,48,,,,0.0000117,1,0,58
1.01E-05,16,0,50,,,,0.0000142,10,0,58
1.05E-05,13,0,51,,,,0.0000107,3,0,58
1.01E-05,6,0,52,,,,0.00001,3,0,58
1.00E-05,2,0,53,,,,0.0000107,3,0,58
1.00E-05,6,0,55,,,,0.0000098,3,0,58
1.03E-05,2,0,48,,,,0.000011,4,0,58
1.01E-05,13,0,49,,,,0.0000108,6,0,58
1.02E-05,18,0,50,,,,0.0000114,12,0,58
1.05E-05,18,0,51,,,,0.0000099,6,0,58
1.01E-05,8,0,48,,,,0.0000105,8,0,58
1.01E-05,10,0,46,,,,0.00001,6,0,58
9.90E-06,14,0,47,,,,0.0000101,7,0,58
2.61E-05,17,0,46,,,,0.0000104,1,0,58
1.10E-05,15,0,46,,,,0.0000098,13,0,58
1.10E-05,13,0,44,,,,0.0000147,12,0,58
1.08E-05,2,0,44,,,,0.000018,7,0,58
1.08E-05,10,0,45,,,,0.0000107,13,0,58
1.10E-05,16,0,44,,,,0.0000102,6,0,58
1.11E-05,6,0,44,,,,0.0000109,2,0,58
1.09E-05,10,0,37,,,,0.0000114,13,0,58
1.21E-05,7,0,37,,,,0.0000111,4,0,58
1.12E-05,4,0,31,,,,0.00001,6,0,58
9.90E-06,9,0,31,,,,0.00001,17,0,58
1.05E-05,6,0,30,,,,0.0000112,5,0,58
1.02E-05,6,0,32,,,,0.0000113,5,0,58
1.02E-05,17,0,34,,,,0.0000099,15,0,58
1.03E-05,18,0,29,,,,0.0000108,2,0,58
1.00E-05,13,0,29,,,,0.00001,17,0,58
1.14E-05,4,0,29,,,,0.0000103,11,0,58
1.00E-05,16,0,29,,,,0.0000103,1,0,58
1.01E-05,1,0,26,,,,0.0000169,17,0,58
1.01E-05,18,0,25,,,,0.0000108,8,0,58
1.01E-05,18,0,24,,,,0.0000101,3,0,58
1.05E-05,13,0,26,,,,0.0000102,11,0,58
9.90E-06,8,0,23,,,,0.0000101,10,0,58
9.90E-06,7,0,22,,,,0.0000102,3,0,58
1.01E-05,13,0,23,,,,0.00001,12,0,58
1.10E-05,1,0,22,,,,0.00001,9,0,58
1.04E-05,5,0,22,,,,0.0000099,2,0,58
1.00E-05,13,0,22,,,,0.0000101,1,0,58
1.00E-05,3,0,23,,,,0.0000103,3,0,58
9.80E-06,17,0,22,,,,0.00001,6,0,58
1.65E-05,19,0,19,,,,0.0000103,3,0,58
1.03E-05,3,0,18,,,,0.0000101,14,0,59
1.01E-05,12,0,17,,,,0.0000099,5,0,59
1.10E-05,20,0,18,,,,0.0000102,9,0,59
1.10E-05,10,0,16,,,,0.0000105,1,0,59
1.27E-05,13,0,17,,,,0.0000101,14,0,59
1.12E-05,12,0,15,,,,0.0000101,7,0,59
1.11E-05,20,0,18,,,,0.0000112,12,0,59
1.11E-05,10,0,15,,,,0.0000111,8,0,59
1.02E-05,16,0,19,,,,0.00001,1,0,59
1.00E-05,15,0,20,,,,0.0000102,16,0,59
1.02E-05,17,0,20,,,,0.0000101,19,0,59
1.00E-05,1,0,21,,,,0.0000104,12,0,59
9.90E-06,18,0,20,,,,0.0000102,6,0,59
1.13E-05,11,0,20,,,,0.0000098,4,0,59
1.07E-05,4,0,18,,,,0.0000105,10,0,59
1.00E-05,7,0,19,,,,0.0000101,18,0,59
1.02E-05,6,0,17,,,,0.0000104,8,0,59
1.07E-05,20,0,17,,,,0.0000103,6,0,59
1.00E-05,2,0,18,,,,0.0000112,1,0,59
1.01E-05,20,0,18,,,,0.0000109,14,0,59
1.20E-05,14,0,22,,,,0.000011,13,0,59
1.08E-05,16,0,18,,,,0.0000107,5,0,59
1.09E-05,9,0,16,,,,0.0000136,5,0,59
1.03E-05,13,0,19,,,,0.0000103,7,0,59
1.00E-05,5,0,21,,,,0.00001,9,0,59
1.00E-05,1,0,22,,,,0.0000102,15,0,59
9.90E-06,3,0,25,,,,0.0000102,6,0,59
1.06E-05,11,0,24,,,,0.0000112,7,0,59
1.02E-05,7,0,26,,,,0.0000109,16,0,59
9.90E-06,9,0,25,,,,0.0000165,14,0,59
1.04E-05,2,0,23,,,,0.00001,8,0,59
1.03E-05,17,0,22,,,,0.00001,17,0,59
1.00E-05,7,0,22,,,,0.0000101,15,0,59
4.67E-05,17,0,25,,,,0.0000105,7,0,59
1.06E-05,19,0,31,,,,0.0000112,6,0,59
1.77E-05,3,0,33,,,,0.0000151,17,0,59
1.02E-05,5,0,32,,,,0.0000099,5,0,59
1.01E-05,10,0,30,,,,0.0000099,20,0,59
1.00E-05,11,0,31,,,,0.0000104,5,0,59
1.07E-05,5,0,31,,,,0.00001,10,0,59
1.00E-05,11,0,33,,,,0.0000099,6,0,59
1.00E-05,8,0,34,,,,0.0000101,19,0,59
1.01E-05,16,0,35,,,,0.0000111,13,0,59
1.00E-05,18,0,33,,,,0.0000102,3,0,59
1.78E-05,6,0,30,,,,0.0000101,14,0,59
1.55E-05,8,0,30,,,,0.0000102,2,0,59
1.00E-05,1,0,31,,,,0.0000098,14,0,59
1.00E-05,12,0,32,,,,0.0000101,13,0,59
1.01E-05,11,0,34,,,,0.00001,16,0,59
9.00E-05,4,0,35,,,,0.0000107,12,0,59
1.11E-05,4,0,36,,,,0.0000111,16,0,59
1.01E-05,4,0,35,,,,0.00001,16,0,59
1.05E-05,17,0,35,,,,0.0000103,11,0,60
1.08E-05,6,0,36,,,,0.0000102,19,0,60
1.00E-05,11,0,36,,,,0.0000169,17,0,60
1.03E-05,17,0,39,,,,0.0000103,9,0,60
1.02E-05,5,0,40,,,,0.00001,18,0,60
1.00E-05,7,0,43,,,,0.0000103,15,0,60
1.08E-05,11,0,40,,,,0.0000105,17,0,60
1.49E-05,1,0,37,,,,0.0000102,6,0,60
1.01E-05,10,0,38,,,,0.0000133,3,0,60
1.00E-05,20,0,39,,,,0.0000101,2,0,60
9.90E-06,9,0,43,,,,0.0000101,19,0,60
1.03E-05,11,0,42,,,,0.0000098,5,0,60
1.00E-05,14,0,43,,,,0.0000101,15,0,60
9.90E-06,15,0,44,,,,0.0000099,10,0,60
9.90E-06,18,0,43,,,,0.0000101,13,0,60
1.01E-05,19,0,48,,,,0.0000099,12,0,60
1.08E-05,10,0,49,,,,0.0000109,17,0,60
1.03E-05,19,0,50,,,,0.0000105,6,0,60
1.42E-05,13,0,52,,,,0.0000101,7,0,60
9.90E-06,13,0,50,,,,0.0000149,6,0,60
1.02E-05,14,0,49,,,,0.0000109,3,0,60
1.02E-05,7,0,51,,,,0.0000104,2,0,60
9.90E-06,14,0,52,,,,0.0000104,19,0,60
1.65E-05,14,0,54,,,,0.0000114,11,0,60
1.01E-05,1,0,57,,,,0.0000105,20,0,60
1.02E-05,15,0,57,,,,0.0000101,20,0,60
9.90E-06,12,0,54,,,,0.0000109,4,0,60
1.02E-05,18,0,55,,,,0.0000101,2,0,60
1.00E-05,12,0,56,,,,0.000018,9,0,60
1.09E-05,14,0,56,,,,0.0000104,7,0,60
1.06E-05,6,0,57,,,,0.0000105,15,0,60
1.07E-05,13,0,57,,,,0.0000101,18,0,60
1.07E-05,13,0,58,,,,0.0000107,7,0,60
1.00E-05,8,0,59,,,,0.00001,14,0,60
1.00E-05,17,0,59,,,,0.0000101,2,0,60
1.01E-05,15,0,59,,,,0.0000101,16,0,60
1.13E-05,5,0,61,,,,0.0000099,3,0,60
1.05E-05,7,0,59,,,,0.0000101,7,0,60
1.02E-05,6,0,58,,,,0.0000099,6,0,60
1.01E-05,5,0,61,,,,0.0000105,18,0,60
1.02E-05,18,0,63,,,,0.00001,8,0,60
1.01E-05,1,0,64,,,,0.0000106,20,0,60
1.11E-05,1,0,67,,,,0.0000155,18,0,60
1.24E-05,10,0,67,,,,0.0000099,16,0,60
1.00E-05,3,0,69,,,,0.0000101,9,0,60
1.21E-05,6,0,70,,,,0.0000099,9,0,60
1.04E-05,14,0,70,,,,0.0000101,2,0,60
1.02E-05,14,0,70,,,,0.0000101,9,0,60
1.00E-05,4,0,68,,,,0.0000099,18,0,60
1.00E-05,5,0,66,,,,0.0000104,2,0,60
9.90E-06,17,0,67,,,,0.00001,2,0,60
9.90E-06,7,0,68,,,,0.00001,17,0,60
9.90E-06,5,0,70,,,,0.0000104,11,0,60
1.00E-05,7,0,75,,,,0.000023,14,0,60
9.90E-06,18,0,73,,,,0.0000112,15,0,60
1.68E-05,4,0,76,,,,0.0000102,2,0,60
1.07E-05,16,0,74,,,,0.0000133,4,0,60
1.05E-05,17,0,72,,,,0.0000099,19,0,60
9.90E-06,20,0,72,,,,0.0000099,2,0,60
9.80E-06,8,0,74,,,,0.000078,8,0,60
5.44E-05,13,0,72,,,,0.0000108,4,0,60
1.01E-05,5,0,71,,,,0.0000105,18,0,60
1.00E-05,12,0,72,,,,0.0000102,2,0,61
1.01E-05,13,0,74,,,,0.0000122,9,0,61
1.00E-05,13,0,75,,,,0.0000117,8,0,61
9.90E-06,16,0,76,,,,0.0000101,6,0,61
1.02E-05,9,0,76,,,,0.00001,4,0,61
1.03E-05,4,0,77,,,,0.00001,2,0,61
1.04E-05,6,0,77,,,,0.00001,16,0,61
1.09E-05,11,0,78,,,,0.0000115,14,0,61
1.16E-05,19,0,77,,,,0.0000111,2,0,61
1.03E-05,13,0,80,,,,0.0000112,18,0,61
9.90E-06,5,0,78,,,,0.0000161,1,0,61
1.04E-05,7,0,77,,,,0.00001,11,0,61
1.06E-05,15,0,72,,,,0.0000103,16,0,61
9.90E-06,9,0,73,,,,0.00001,13,0,61
1.01E-05,5,0,74,,,,0.0000101,11,0,61
1.14E-05,9,0,78,,,,0.0000165,12,0,61
1.06E-05,3,0,79,,,,0.0000108,6,0,61
1.01E-05,5,0,78,,,,0.0000102,17,0,61
1.00E-05,8,0,79,,,,0.0000102,1,0,61
1.03E-05,6,0,75,,,,0.0000102,9,0,61
1.04E-05,16,0,73,,,,0.00001,15,0,61
1.03E-05,17,0,71,,,,0.0000103,9,0,61
1.11E-05,5,0,68,,,,0.0000105,7,0,61
1.05E-05,15,0,69,,,,0.0000103,9,0,61
1.00E-05,16,0,70,,,,0.0000113,5,0,61
1.03E-05,16,0,67,,,,0.0000101,5,0,61
1.04E-05,20,0,68,,,,0.0000098,18,0,61
1.11E-05,15,0,68,,,,0.0000113,10,0,61
1.55E-05,19,0,67,,,,0.00001,7,0,61
1.03E-05,13,0,65,,,,0.000011,14,0,61
1.04E-05,10,0,66,,,,0.0000128,16,0,61
1.10E-05,5,0,66,,,,0.0000111,9,0,61
1.06E-05,18,0,66,,,,0.0000102,16,0,61
1.02E-05,1,0,69,,,,0.0000099,8,0,61
1.06E-05,6,0,72,,,,0.0000102,12,0,61
1.00E-05,3,0,73,,,,0.0000103,2,0,61
1.02E-05,10,0,77,,,,0.0000103,4,0,61
1.00E-05,4,0,77,,,,0.0000161,18,0,61
1.01E-05,5,0,78,,,,0.0000111,5,0,61
1.14E-05,7,0,78,,,,0.0000145,9,0,62
1.01E-05,13,0,82,,,,0.0000151,17,0,62
9.90E-06,19,0,82,,,,0.0000144,15,0,62
1.19E-05,8,0,83,,,,0.0000105,20,0,62
1.00E-05,6,0,83,,,,0.0000106,6,0,62
1.00E-05,11,0,92,,,,0.0000177,11,0,62
9.90E-06,10,0,92,,,,0.0000104,20,0,62
1.08E-05,14,0,89,,,,0.00001,15,0,62
1.15E-05,9,0,87,,,,0.0000102,12,0,62
1.11E-05,6,0,89,,,,0.0000115,9,0,62
1.13E-05,4,0,89,,,,0.0000101,15,0,62
1.11E-05,10,0,91,,,,0.00001,10,0,62
1.12E-05,2,0,91,,,,0.0000131,11,0,62
1.08E-05,11,0,93,,,,0.00001,7,0,62
1.02E-05,5,0,90,,,,0.0000109,14,0,62
1.01E-05,20,0,87,,,,0.00001,8,0,62
1.00E-05,13,0,88,,,,0.00001,5,0,62
1.01E-05,16,0,89,,,,0.0000099,18,0,62
1.52E-05,12,0,89,,,,0.0000102,17,0,62
1.02E-05,8,0,88,,,,0.0000105,5,0,62
9.90E-06,17,0,89,,,,0.0000102,1,0,62
1.13E-05,12,0,86,,,,0.0000113,17,0,62
1.60E-05,9,0,88,,,,0.0000114,17,0,62
1.02E-05,7,0,90,,,,0.0000105,2,0,62
1.01E-05,11,0,89,,,,0.0000103,17,0,62
1.27E-05,16,0,86,,,,0.0000099,9,0,62
1.01E-05,9,0,89,,,,0.0000189,17,0,62
1.02E-05,17,0,91,,,,0.0000111,12,0,62
1.05E-05,13,0,89,,,,0.0000101,1,0,62
1.01E-05,13,0,91,,,,0.000013,9,0,62
1.05E-05,15,0,91,,,,0.0000105,11,0,62
1.02E-05,8,0,87,,,,0.0000104,13,0,62
1.14E-05,4,0,82,,,,0.00001,17,0,62
1.14E-05,15,0,83,,,,0.0000114,7,0,62
1.11E-05,16,0,87,,,,0.0000103,3,0,62
1.57E-05,8,0,89,,,,0.0000105,1,0,62
1.10E-05,18,0,88,,,,0.0000099,8,0,62
1.10E-05,7,0,88,,,,0.00001,10,0,62
1.68E-05,17,0,88,,,,0.0000103,16,0,63
