cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
1.50E-06,17,138,139,,,,,0.0000015,14,151,152
1.40E-06,6,137,138,,,,,0.0000014,16,151,152
1.20E-06,18,135,136,,,,,0.0000024,7,151,152
1.20E-06,16,138,139,,,,,0.0000013,13,151,152
1.30E-06,13,137,138,,,,,0.0000014,8,151,152
1.20E-06,20,137,138,,,,,0.0000012,4,151,152
1.70E-06,18,139,140,,,,,0.000002,4,152,153
1.30E-06,11,140,141,,,,,0.0000013,7,152,153
1.20E-06,5,141,142,,,,,0.0000014,2,152,153
1.30E-06,5,141,142,,,,,0.0000015,17,152,153
2.40E-06,17,141,142,,,,,0.0000014,14,152,153
1.60E-06,12,143,144,,,,,0.000002,10,152,153
1.90E-06,16,146,147,,,,,0.0000012,6,153,154
1.20E-06,10,145,146,,,,,0.0000019,13,153,154
1.10E-06,14,146,147,,,,,0.000002,5,153,154
1.60E-06,17,146,147,,,,,0.0000013,5,153,154
6.51E-05,16,147,148,,,,,0.0000014,13,153,154
1.20E-06,16,147,148,,,,,0.000002,12,153,154
2.40E-06,5,148,149,,,,,0.0000012,16,154,155
1.30E-06,10,150,151,,,,,0.0000024,15,154,155
1.30E-06,17,148,149,,,,,0.000002,12,154,155
2.00E-06,16,149,150,,,,,0.0000012,16,154,155
1.60E-06,17,149,150,,,,,0.0000019,6,154,155
1.40E-06,1,149,150,,,,,0.0000016,16,154,155
1.30E-06,20,150,151,,,,,0.0000013,13,154,155
2.00E-06,10,152,153,,,,,0.0000032,9,154,155
2.00E-06,5,153,154,,,,,0.0000012,9,155,156
1.30E-06,13,154,155,,,,,0.0000014,1,155,156
3.20E-06,9,154,155,,,,,0.0000012,11,155,156
2.40E-06,11,158,159,,,,,0.0000012,18,155,156
2.00E-06,6,157,158,,,,,0.0000017,20,156,157
1.50E-06,4,157,158,,,,,0.0000011,2,156,157
4.70E-06,15,159,160,,,,,0.0000013,15,156,157
2.30E-06,8,160,161,,,,,0.000002,12,156,157
1.60E-06,9,159,160,,,,,0.0000018,4,156,157
1.60E-06,16,160,161,,,,,0.0000012,8,156,157
1.30E-06,8,164,165,,,,,0.0000019,6,156,157
1.40E-06,18,164,165,,,,,0.000002,6,157,158
1.40E-06,11,161,162,,,,,0.0000015,4,157,158
1.30E-06,3,162,163,,,,,0.0000013,3,157,158
1.20E-06,5,160,161,,,,,0.0000013,4,157,158
1.30E-06,14,162,163,,,,,0.0000012,10,157,158
1.20E-06,15,162,163,,,,,0.0000014,18,158,159
1.30E-06,13,162,163,,,,,0.0000015,10,158,159
1.20E-06,4,162,163,,,,,0.0000015,11,158,159
1.40E-06,20,166,167,,,,,0.0000024,11,158,159
1.30E-06,14,167,168,,,,,0.0000012,1,158,159
1.20E-06,16,166,167,,,,,0.0000018,11,158,159
1.10E-06,5,167,168,,,,,0.0000012,11,158,159
1.10E-06,16,169,170,,,,,0.0000014,5,158,159
1.10E-06,19,170,171,,,,,0.0000047,15,159,160
1.20E-06,15,172,173,,,,,0.0000016,9,159,160
1.30E-06,9,174,175,,,,,0.0000013,19,159,160
1.30E-06,10,178,179,,,,,0.0000012,11,159,160
1.20E-06,10,179,180,,,,,0.0000012,6,159,160
1.30E-06,4,172,173,,,,,0.0000016,20,159,160
1.10E-06,1,173,174,,,,,0.0000019,7,159,160
1.10E-06,16,173,174,,,,,0.0000012,1,159,160
1.10E-06,14,174,175,,,,,0.0000012,2,159,160
2.50E-06,11,175,176,,,,,0.0000013,8,159,160
2.20E-06,5,177,178,,,,,0.0000023,8,160,161
1.10E-06,15,181,182,,,,,0.0000016,16,160,161
2.00E-06,5,177,178,,,,,0.0000012,5,160,161
1.90E-06,19,187,188,,,,,0.0000011,8,160,161
2.50E-06,12,186,187,,,,,0.0000013,19,160,161
1.20E-06,13,189,190,,,,,0.0000011,2,160,161
1.40E-06,20,184,185,,,,,0.0000012,8,160,161
2.20E-06,14,185,186,,,,,0.0000014,11,161,162
1.20E-06,10,187,188,,,,,0.0000014,6,161,162
1.40E-06,12,187,188,,,,,0.0000012,5,161,162
1.70E-06,7,188,189,,,,,0.0000018,11,161,162
1.20E-06,15,189,190,,,,,0.0000014,2,161,162
2.10E-06,18,182,183,,,,,0.0000013,7,161,162
1.80E-06,6,183,184,,,,,0.0000013,3,162,163
1.30E-06,1,184,185,,,,,0.0000013,14,162,163
1.30E-06,8,181,182,,,,,0.0000012,15,162,163
1.30E-06,7,179,180,,,,,0.0000013,13,162,163
1.60E-06,2,178,179,,,,,0.0000012,4,162,163
1.60E-06,12,178,179,,,,,0.0000013,8,162,163
1.30E-06,14,179,180,,,,,0.0000012,15,162,163
1.30E-06,9,178,179,,,,,0.0000014,3,162,163
2.10E-06,13,172,173,,,,,0.0000012,7,162,163
1.90E-06,7,172,173,,,,,0.0000013,2,162,163
1.20E-06,19,173,174,,,,,0.0000012,2,162,163
1.20E-06,13,176,177,,,,,0.0000012,14,162,163
1.30E-06,19,175,176,,,,,0.0000013,9,163,164
1.30E-06,1,176,177,,,,,0.0000011,2,163,164
1.30E-06,15,178,179,,,,,0.0000012,2,163,164
1.30E-06,10,177,178,,,,,0.0000026,17,163,164
1.20E-06,20,178,179,,,,,0.0000013,8,164,165
1.50E-06,13,177,178,,,,,0.0000014,18,164,165
1.30E-06,1,177,178,,,,,0.0000013,3,164,165
1.80E-06,1,179,180,,,,,0.0000024,11,164,165
1.20E-06,4,184,185,,,,,0.0000016,12,164,165
1.10E-06,2,185,186,,,,,0.0000013,4,164,165
1.20E-06,18,185,186,,,,,0.0000012,20,164,165
1.20E-06,17,186,187,,,,,0.0000013,5,165,166
1.50E-06,1,187,188,,,,,0.0000012,9,165,166
1.10E-06,15,189,190,,,,,0.0000021,10,165,166
1.20E-06,18,181,182,,,,,0.0000014,9,165,166
1.50E-06,16,178,179,,,,,0.0000011,11,165,166
1.50E-06,10,177,178,,,,,0.0000016,12,165,166
1.40E-06,4,176,177,,,,,0.0000014,20,166,167
1.40E-06,2,179,180,,,,,0.0000012,16,166,167
2.40E-06,12,185,186,,,,,0.0000011,6,166,167
2.00E-06,11,186,187,,,,,0.0000031,10,166,167
1.40E-06,18,187,188,,,,,0.0000019,14,166,167
1.80E-06,11,188,189,,,,,0.0000019,16,166,167
2.90E-06,8,189,190,,,,,0.0000016,5,166,167
1.80E-06,9,191,192,,,,,0.0000012,6,166,167
1.70E-06,5,194,195,,,,,0.0000014,10,166,167
1.90E-06,18,195,196,,,,,0.0000014,16,166,167
3.10E-06,9,197,198,,,,,0.0000013,18,166,167
2.40E-06,14,199,200,,,,,0.0000013,14,167,168
1.20E-06,2,199,200,,,,,0.0000011,5,167,168
2.00E-06,8,198,199,,,,,0.0000018,10,167,168
1.60E-06,12,199,200,,,,,0.0000011,2,167,168
1.80E-06,12,199,200,,,,,0.0000015,20,167,168
4.20E-06,8,200,201,,,,,0.0000013,12,167,168
1.30E-06,12,200,201,,,,,0.0000014,19,167,168
1.30E-06,7,199,200,,,,,0.0000024,7,167,168
1.50E-06,12,201,202,,,,,0.0000012,1,167,168
1.20E-06,2,201,202,,,,,0.0000013,5,168,169
1.40E-06,4,200,201,,,,,0.0000015,17,168,169
1.20E-06,17,202,203,,,,,0.0000016,20,168,169
1.30E-06,11,204,205,,,,,0.0000012,6,168,169
1.70E-06,9,205,206,,,,,0.0000026,13,168,169
1.30E-06,2,205,206,,,,,0.0000012,9,168,169
1.10E-06,20,208,209,,,,,0.0000017,17,168,169
1.50E-06,17,200,201,,,,,0.0000013,11,168,169
1.70E-06,4,200,201,,,,,0.0000022,17,168,169
1.40E-06,8,202,203,,,,,0.0000011,16,169,170
2.80E-06,20,198,199,,,,,0.0000014,7,169,170
1.30E-06,11,200,201,,,,,0.0000014,9,169,170
1.50E-06,13,196,197,,,,,0.0000022,6,169,170
1.70E-06,18,195,196,,,,,0.0000012,11,169,170
1.30E-06,5,194,195,,,,,0.0000014,3,169,170
1.40E-06,9,194,195,,,,,0.0000014,4,169,170
2.00E-06,3,194,195,,,,,0.0000013,5,169,170
1.10E-06,18,192,193,,,,,0.0000014,1,169,170
2.70E-06,6,193,194,,,,,0.000002,8,169,170
1.20E-06,4,192,193,,,,,0.0000014,10,169,170
1.20E-06,13,193,194,,,,,0.0000026,4,169,170
1.30E-06,3,193,194,,,,,0.0000011,19,170,171
1.10E-06,7,193,194,,,,,0.0000013,13,170,171
1.30E-06,19,193,194,,,,,0.0000014,2,170,171
1.70E-06,11,195,196,,,,,0.0000014,1,170,171
1.40E-06,4,198,199,,,,,0.0000018,9,170,171
1.30E-06,19,196,197,,,,,0.0000021,3,170,171
1.30E-06,13,194,195,,,,,0.0000023,9,170,171
3.50E-06,12,194,195,,,,,0.0000025,13,170,171
1.30E-06,15,191,192,,,,,0.0000016,3,170,171
1.50E-06,14,191,192,,,,,0.0000013,16,170,171
1.20E-06,19,189,190,,,,,0.0000012,3,170,171
1.40E-06,12,183,184,,,,,0.0000012,8,170,171
1.30E-06,8,186,187,,,,,0.0000012,1,170,171
1.20E-06,5,186,187,,,,,0.000002,13,171,172
1.40E-06,2,186,187,,,,,0.0000014,12,171,172
1.10E-06,16,187,188,,,,,0.0000014,12,171,172
1.20E-06,4,186,187,,,,,0.0000019,5,171,172
1.40E-06,7,184,185,,,,,0.0000015,9,171,172
1.20E-06,14,185,186,,,,,0.0000016,16,171,172
1.20E-06,19,184,185,,,,,0.0000012,12,171,172
1.20E-06,9,182,183,,,,,0.0000019,9,171,172
1.20E-06,5,185,186,,,,,0.0000012,3,171,172
1.30E-06,1,179,180,,,,,0.0000013,20,171,172
1.30E-06,20,181,182,,,,,0.0000012,19,171,172
1.20E-06,3,181,182,,,,,0.0000012,15,172,173
2.10E-06,10,182,183,,,,,0.0000013,4,172,173
2.10E-06,8,184,185,,,,,0.0000021,13,172,173
1.30E-06,17,185,186,,,,,0.0000019,7,172,173
2.70E-06,1,186,187,,,,,0.0000014,11,172,173
1.20E-06,15,188,189,,,,,0.0000014,4,172,173
1.20E-06,5,189,190,,,,,0.0000014,16,172,173
2.70E-06,20,188,189,,,,,0.0000013,10,172,173
2.70E-06,10,186,187,,,,,0.0000019,17,172,173
1.60E-06,12,186,187,,,,,0.0000016,16,172,173
1.50E-06,10,185,186,,,,,0.0000012,5,172,173
1.30E-06,19,186,187,,,,,0.0000012,2,172,173
1.30E-06,7,188,189,,,,,0.0000018,2,172,173
1.50E-06,15,188,189,,,,,0.0000011,2,172,173
1.20E-06,3,187,188,,,,,0.0000014,13,172,173
1.70E-06,10,185,186,,,,,0.0000014,3,172,173
1.80E-06,11,188,189,,,,,0.0000011,1,173,174
1.20E-06,13,189,190,,,,,0.0000011,16,173,174
1.20E-06,6,189,190,,,,,0.0000012,19,173,174
1.50E-06,20,180,181,,,,,0.0000015,16,173,174
1.50E-06,16,182,183,,,,,0.0000013,3,173,174
1.20E-06,14,184,185,,,,,0.0000018,12,173,174
1.70E-06,18,185,186,,,,,0.0000011,5,173,174
1.20E-06,8,184,185,,,,,0.0000014,7,173,174
1.20E-06,12,183,184,,,,,0.0000015,8,173,174
1.30E-06,17,182,183,,,,,0.0000014,14,173,174
1.10E-06,13,183,184,,,,,0.0000011,2,173,174
1.20E-06,8,187,188,,,,,0.0000014,2,173,174
1.20E-06,14,188,189,,,,,0.0000016,4,173,174
2.50E-06,9,186,187,,,,,0.0000015,20,173,174
1.10E-06,4,189,190,,,,,0.0000012,18,173,174
1.40E-06,17,187,188,,,,,0.0000012,1,173,174
1.10E-06,2,186,187,,,,,0.0000022,20,173,174
1.30E-06,3,185,186,,,,,0.0000012,2,173,174
1.30E-06,3,187,188,,,,,0.0000012,4,173,174
1.30E-06,2,185,186,,,,,0.0000019,16,173,174
1.10E-06,6,187,188,,,,,0.0000013,9,174,175
1.30E-06,14,187,188,,,,,0.0000011,14,174,175
1.20E-06,9,189,190,,,,,0.0000013,4,174,175
2.10E-06,8,188,189,,,,,0.0000015,5,174,175
1.40E-06,20,188,189,,,,,0.0000015,8,174,175
1.40E-06,19,189,190,,,,,0.0000013,18,174,175
1.90E-06,14,189,190,,,,,0.0000012,19,174,175
1.60E-06,4,190,191,,,,,0.0000011,17,174,175
1.30E-06,15,189,190,,,,,0.0000013,13,174,175
1.30E-06,15,190,191,,,,,0.0000017,11,174,175
2.50E-06,18,189,190,,,,,0.0000021,11,174,175
1.60E-06,1,192,193,,,,,0.0000012,3,174,175
1.40E-06,5,193,194,,,,,0.0000011,1,174,175
1.50E-06,15,193,194,,,,,0.0000023,8,174,175
1.40E-06,6,194,195,,,,,0.0000023,8,174,175
1.40E-06,12,195,196,,,,,0.0000017,5,174,175
1.90E-06,9,193,194,,,,,0.0000013,12,174,175
1.50E-06,16,194,195,,,,,0.0000016,10,174,175
1.40E-06,19,195,196,,,,,0.0000027,12,174,175
1.40E-06,3,193,194,,,,,0.0000022,6,174,175
1.30E-06,18,197,198,,,,,0.0000025,7,174,175
1.30E-06,1,200,201,,,,,0.0000025,11,175,176
1.30E-06,15,201,202,,,,,0.0000013,19,175,176
1.20E-06,12,202,203,,,,,0.0000012,15,175,176
1.20E-06,12,203,204,,,,,0.0000013,12,175,176
1.40E-06,10,204,205,,,,,0.0000011,14,175,176
1.20E-06,13,203,204,,,,,0.0000013,6,175,176
1.30E-06,9,204,205,,,,,0.0000011,10,175,176
1.20E-06,12,206,207,,,,,0.0000015,3,175,176
1.10E-06,1,209,210,,,,,0.0000014,14,175,176
1.60E-06,11,212,213,,,,,0.0000012,18,175,176
1.40E-06,1,212,213,,,,,0.0000021,19,175,176
1.10E-06,6,213,214,,,,,0.0000012,3,175,176
1.40E-06,7,212,213,,,,,0.0000016,13,175,176
1.20E-06,19,215,216,,,,,0.0000012,6,175,176
1.30E-06,14,209,210,,,,,0.0000012,15,175,176
1.20E-06,3,210,211,,,,,0.0000031,2,175,176
1.20E-06,12,211,212,,,,,0.0000022,4,175,176
1.60E-06,18,213,214,,,,,0.0000014,18,175,176
1.30E-06,10,215,216,,,,,0.0000014,3,175,176
1.20E-06,4,216,217,,,,,0.0000011,4,175,176
1.20E-06,9,216,217,,,,,0.0000019,20,175,176
1.20E-06,8,217,218,,,,,0.0000016,8,175,176
1.30E-06,7,212,213,,,,,0.0000017,16,175,176
1.20E-06,5,214,215,,,,,0.0000012,13,176,177
2.40E-06,4,216,217,,,,,0.0000013,1,176,177
2.40E-06,20,217,218,,,,,0.0000014,4,176,177
1.70E-06,10,215,216,,,,,0.0000013,13,176,177
2.50E-06,15,217,218,,,,,0.0000013,16,176,177
2.10E-06,9,219,220,,,,,0.0000015,20,176,177
1.40E-06,1,217,218,,,,,0.0000014,1,176,177
1.30E-06,13,218,219,,,,,0.0000017,8,176,177
1.90E-06,3,218,219,,,,,0.0000014,13,176,177
1.30E-06,3,221,222,,,,,0.0000013,15,176,177
1.30E-06,9,222,223,,,,,0.0000012,6,176,177
1.20E-06,2,223,224,,,,,0.0000013,8,176,177
1.40E-06,3,225,226,,,,,0.0000012,20,176,177
1.40E-06,9,221,222,,,,,0.0000014,4,176,177
1.30E-06,15,222,223,,,,,0.0000026,11,176,177
1.30E-06,4,227,228,,,,,0.0000022,5,177,178
1.30E-06,18,230,231,,,,,0.000002,5,177,178
1.30E-06,18,230,231,,,,,0.0000013,10,177,178
1.20E-06,4,231,232,,,,,0.0000015,13,177,178
1.20E-06,3,231,232,,,,,0.0000013,1,177,178
1.60E-06,4,229,230,,,,,0.0000015,10,177,178
1.30E-06,10,230,231,,,,,0.0000012,2,177,178
2.20E-06,15,232,233,,,,,0.0000018,11,177,178
1.20E-06,9,232,233,,,,,0.0000012,5,177,178
1.30E-06,12,231,232,,,,,0.0000023,6,177,178
1.50E-06,6,230,231,,,,,0.0000012,5,177,178
1.20E-06,6,231,232,,,,,0.0000013,10,178,179
1.70E-06,10,229,230,,,,,0.0000016,2,178,179
1.20E-06,6,230,231,,,,,0.0000016,12,178,179
1.40E-06,11,234,235,,,,,0.0000013,9,178,179
1.30E-06,6,233,234,,,,,0.0000013,15,178,179
1.20E-06,9,231,232,,,,,0.0000012,20,178,179
2.50E-06,2,235,236,,,,,0.0000015,16,178,179
1.40E-06,8,236,237,,,,,0.0000021,13,178,179
1.30E-06,6,224,225,,,,,0.0000013,15,178,179
1.50E-06,14,224,225,,,,,0.0000016,8,178,179
1.10E-06,15,224,225,,,,,0.0000013,11,178,179
1.30E-06,19,218,219,,,,,0.0000013,2,178,179
1.20E-06,14,219,220,,,,,0.0000014,7,178,179
1.10E-06,5,219,220,,,,,0.0000014,20,178,179
1.20E-06,10,220,221,,,,,0.0000012,10,178,179
1.80E-06,13,220,221,,,,,0.0000011,4,178,179
1.40E-06,7,220,221,,,,,0.0000013,15,178,179
2.20E-06,15,221,222,,,,,0.0000019,18,178,179
1.20E-06,8,221,222,,,,,0.0000018,13,178,179
2.30E-06,10,223,224,,,,,0.0000011,6,178,179
1.30E-06,9,223,224,,,,,0.0000014,20,178,179
1.90E-06,17,224,225,,,,,0.0000013,4,178,179
1.60E-06,1,224,225,,,,,0.0000013,13,178,179
2.00E-06,5,227,228,,,,,0.0000012,10,179,180
1.20E-06,17,229,230,,,,,0.0000013,7,179,180
1.40E-06,17,227,228,,,,,0.0000013,14,179,180
1.20E-06,5,225,226,,,,,0.0000018,1,179,180
1.30E-06,7,223,224,,,,,0.0000014,2,179,180
1.20E-06,13,227,228,,,,,0.0000013,1,179,180
1.30E-06,13,227,228,,,,,0.0000013,12,179,180
1.30E-06,2,226,227,,,,,0.0000012,20,179,180
2.10E-06,2,227,228,,,,,0.0000012,3,179,180
1.40E-06,6,224,225,,,,,0.0000012,20,179,180
1.40E-06,20,225,226,,,,,0.0000013,4,179,180
1.40E-06,2,220,221,,,,,0.0000014,7,179,180
1.10E-06,11,220,221,,,,,0.0000014,2,179,180
1.30E-06,18,218,219,,,,,0.0000012,20,179,180
1.30E-06,14,206,207,,,,,0.0000019,12,179,180
1.20E-06,10,207,208,,,,,0.0000012,16,179,180
1.60E-06,15,210,211,,,,,0.0000016,5,179,180
1.10E-06,15,212,213,,,,,0.0000012,13,179,180
1.20E-06,17,211,212,,,,,0.0000011,19,179,180
1.20E-06,12,211,212,,,,,0.0000013,6,179,180
1.60E-06,4,212,213,,,,,0.0000013,2,179,180
2.00E-06,12,212,213,,,,,0.0000015,20,180,181
1.40E-06,15,213,214,,,,,0.0000014,6,180,181
1.40E-06,6,213,214,,,,,0.0000012,13,180,181
1.30E-06,2,214,215,,,,,0.0000017,10,180,181
1.10E-06,20,217,218,,,,,0.0000016,2,180,181
1.50E-06,12,217,218,,,,,0.0000012,10,180,181
1.30E-06,1,218,219,,,,,0.0000013,3,180,181
1.30E-06,16,222,223,,,,,0.0000018,12,180,181
1.20E-06,7,223,224,,,,,0.0000011,6,180,181
2.30E-06,3,224,225,,,,,0.0000011,8,180,181
1.20E-06,6,224,225,,,,,0.0000015,20,180,181
1.20E-06,19,224,225,,,,,0.000002,9,180,181
1.20E-06,7,225,226,,,,,0.0000015,9,180,181
1.10E-06,17,227,228,,,,,0.0000012,15,180,181
1.20E-06,4,228,229,,,,,0.0000011,18,180,181
3.30E-06,14,225,226,,,,,0.0000012,13,180,181
1.50E-06,9,226,227,,,,,0.0000012,8,180,181
2.50E-06,2,227,228,,,,,0.0000012,8,180,181
1.40E-06,1,225,226,,,,,0.0000012,5,180,181
1.40E-06,12,223,224,,,,,0.0000015,13,180,181
2.00E-06,15,224,225,,,,,0.0000012,4,180,181
1.20E-06,17,225,226,,,,,0.0000012,3,180,181
1.20E-06,11,224,225,,,,,0.0000012,16,180,181
1.40E-06,8,224,225,,,,,0.0000011,15,181,182
1.70E-06,18,223,224,,,,,0.0000013,8,181,182
1.30E-06,12,222,223,,,,,0.0000012,18,181,182
1.20E-06,14,223,224,,,,,0.0000013,20,181,182
1.60E-06,3,224,225,,,,,0.0000012,3,181,182
1.30E-06,1,222,223,,,,,0.0000013,2,181,182
1.20E-06,15,222,223,,,,,0.0000014,19,181,182
1.70E-06,8,216,217,,,,,0.0000013,8,181,182
2.00E-06,11,218,219,,,,,0.0000022,17,181,182
1.20E-06,18,219,220,,,,,0.0000013,14,181,182
1.20E-06,11,220,221,,,,,0.0000013,9,181,182
1.30E-06,12,222,223,,,,,0.0000011,13,181,182
1.30E-06,8,223,224,,,,,0.0000013,19,181,182
1.80E-06,7,222,223,,,,,0.0000011,3,181,182
1.60E-06,3,215,216,,,,,0.0000011,2,181,182
1.80E-06,7,215,216,,,,,0.0000012,3,181,182
1.50E-06,16,216,217,,,,,0.0000017,16,181,182
1.30E-06,16,217,218,,,,,0.0000013,9,181,182
1.60E-06,15,211,212,,,,,0.0000012,3,181,182
1.80E-06,1,207,208,,,,,0.0000019,8,181,182
1.50E-06,18,209,210,,,,,0.0000014,10,181,182
1.40E-06,7,208,209,,,,,0.0000012,19,181,182
2.10E-06,15,209,210,,,,,0.0000013,5,181,182
1.50E-06,3,211,212,,,,,0.0000023,19,181,182
1.50E-06,15,206,207,,,,,0.0000012,20,181,182
1.40E-06,2,207,208,,,,,0.0000021,18,182,183
1.40E-06,17,207,208,,,,,0.0000012,9,182,183
1.50E-06,16,206,207,,,,,0.0000021,10,182,183
1.30E-06,3,200,201,,,,,0.0000015,16,182,183
1.30E-06,1,200,201,,,,,0.0000013,17,182,183
1.70E-06,18,200,201,,,,,0.0000014,6,182,183
1.10E-06,11,202,203,,,,,0.0000012,1,182,183
1.20E-06,7,203,204,,,,,0.0000011,3,182,183
1.30E-06,11,204,205,,,,,0.0000012,15,182,183
1.10E-06,20,205,206,,,,,0.0000013,12,182,183
1.50E-06,20,205,206,,,,,0.0000023,5,182,183
1.20E-06,14,204,205,,,,,0.0000013,7,182,183
1.20E-06,9,205,206,,,,,0.0000013,2,182,183
1.20E-06,2,205,206,,,,,0.0000017,8,182,183
1.30E-06,16,205,206,,,,,0.0000033,6,182,183
1.30E-06,20,201,202,,,,,0.0000021,2,182,183
1.30E-06,12,197,198,,,,,0.0000018,11,182,183
1.10E-06,9,200,201,,,,,0.0000013,1,182,183
2.00E-06,11,202,203,,,,,0.0000021,16,182,183
2.70E-06,3,199,200,,,,,0.0000012,7,182,183
1.60E-06,17,199,200,,,,,0.0000018,6,183,184
1.50E-06,1,202,203,,,,,0.0000014,12,183,184
1.60E-06,6,201,202,,,,,0.0000012,12,183,184
1.40E-06,10,201,202,,,,,0.0000011,13,183,184
1.40E-06,15,198,199,,,,,0.0000018,9,183,184
1.40E-06,18,200,201,,,,,0.0000013,3,183,184
1.40E-06,15,201,202,,,,,0.0000012,3,183,184
2.80E-06,7,202,203,,,,,0.0000016,6,183,184
1.60E-06,13,203,204,,,,,0.0000013,15,183,184
1.80E-06,11,202,203,,,,,0.0000015,6,183,184
1.30E-06,9,203,204,,,,,0.0000023,2,183,184
1.60E-06,18,199,200,,,,,0.0000014,1,183,184
1.50E-06,6,200,201,,,,,0.000002,2,183,184
1.50E-06,2,201,202,,,,,0.0000017,17,183,184
3.70E-06,18,205,206,,,,,0.0000014,5,183,184
3.30E-06,18,204,205,,,,,0.0000022,15,183,184
1.40E-06,18,204,205,,,,,0.0000024,20,183,184
1.50E-06,20,206,207,,,,,0.0000012,19,183,184
1.40E-06,3,206,207,,,,,0.0000013,15,183,184
1.70E-06,2,205,206,,,,,0.0000013,10,183,184
2.50E-06,6,206,207,,,,,0.0000014,20,184,185
1.60E-06,2,202,203,,,,,0.0000013,1,184,185
2.40E-06,10,200,201,,,,,0.0000012,4,184,185
2.00E-06,8,203,204,,,,,0.0000014,7,184,185
1.50E-06,11,204,205,,,,,0.0000012,19,184,185
1.60E-06,20,204,205,,,,,0.0000021,8,184,185
2.10E-06,6,206,207,,,,,0.0000012,14,184,185
1.30E-06,9,207,208,,,,,0.0000012,8,184,185
1.40E-06,13,199,200,,,,,0.0000013,1,184,185
1.20E-06,13,196,197,,,,,0.0000014,3,184,185
1.30E-06,3,197,198,,,,,0.0000041,4,184,185
1.20E-06,1,197,198,,,,,0.0000029,6,184,185
1.10E-06,13,193,194,,,,,0.0000012,3,184,185
1.40E-06,9,192,193,,,,,0.0000014,1,184,185
1.10E-06,18,190,191,,,,,0.0000012,3,184,185
2.00E-06,4,192,193,,,,,0.0000028,1,184,185
3.20E-06,5,194,195,,,,,0.0000013,18,184,185
1.60E-06,1,194,195,,,,,0.0000014,13,184,185
1.70E-06,10,192,193,,,,,0.0000013,19,184,185
1.40E-06,20,192,193,,,,,0.0000015,16,184,185
2.00E-06,1,191,192,,,,,0.0000012,15,184,185
1.50E-06,3,185,186,,,,,0.0000012,15,184,185
1.30E-06,10,187,188,,,,,0.0000014,16,184,185
1.20E-06,10,188,189,,,,,0.0000015,5,184,185
1.20E-06,6,189,190,,,,,0.0000026,20,184,185
1.20E-06,15,189,190,,,,,0.0000018,15,184,185
1.30E-06,12,191,192,,,,,0.0000018,17,184,185
1.30E-06,17,195,196,,,,,0.0000016,9,184,185
1.20E-06,10,194,195,,,,,0.0000012,18,184,185
1.30E-06,11,197,198,,,,,0.0000026,19,184,185
2.70E-06,3,191,192,,,,,0.0000012,2,184,185
1.20E-06,7,192,193,,,,,0.0000017,18,184,185
1.30E-06,8,195,196,,,,,0.0000022,14,185,186
1.60E-06,19,196,197,,,,,0.0000011,2,185,186
1.30E-06,8,197,198,,,,,0.0000012,18,185,186
1.40E-06,12,194,195,,,,,0.0000024,12,185,186
1.30E-06,7,197,198,,,,,0.0000012,14,185,186
1.50E-06,8,194,195,,,,,0.0000012,5,185,186
1.10E-06,11,195,196,,,,,0.0000013,17,185,186
1.20E-06,5,196,197,,,,,0.0000015,10,185,186
1.50E-06,15,192,193,,,,,0.0000017,10,185,186
1.30E-06,14,194,195,,,,,0.0000017,18,185,186
1.30E-06,16,195,196,,,,,0.0000013,3,185,186
1.80E-06,4,191,192,,,,,0.0000013,2,185,186
1.20E-06,19,193,194,,,,,0.0000015,3,185,186
1.60E-06,12,196,197,,,,,0.000003,14,185,186
1.40E-06,5,201,202,,,,,0.0000021,19,185,186
1.80E-06,3,202,203,,,,,0.0000012,11,185,186
1.20E-06,10,203,204,,,,,0.0000015,8,185,186
1.20E-06,12,207,208,,,,,0.0000013,2,185,186
1.70E-06,15,209,210,,,,,0.0000012,7,185,186
2.40E-06,15,208,209,,,,,0.0000013,20,185,186
1.30E-06,8,209,210,,,,,0.0000015,9,185,186
1.20E-06,13,209,210,,,,,0.0000014,9,185,186
1.30E-06,15,207,208,,,,,0.0000014,3,185,186
1.40E-06,1,207,208,,,,,0.0000019,5,185,186
2.10E-06,2,208,209,,,,,0.0000015,19,185,186
1.30E-06,12,209,210,,,,,0.0000012,5,185,186
1.20E-06,20,207,208,,,,,0.0000011,11,185,186
3.00E-06,20,205,206,,,,,0.0000015,6,185,186
1.60E-06,2,206,207,,,,,0.0000014,4,185,186
1.40E-06,6,206,207,,,,,0.0000013,20,185,186
1.30E-06,9,206,207,,,,,0.0000016,14,185,186
1.30E-06,3,203,204,,,,,0.0000015,2,185,186
1.10E-06,10,203,204,,,,,0.0000012,1,185,186
1.30E-06,17,203,204,,,,,0.0000012,1,185,186
1.20E-06,8,205,206,,,,,0.0000012,17,185,186
1.10E-06,19,206,207,,,,,0.0000025,16,185,186
1.70E-06,17,206,207,,,,,0.0000017,20,185,186
1.30E-06,7,207,208,,,,,0.0000016,8,185,186
1.40E-06,3,207,208,,,,,0.0000021,15,185,186
1.50E-06,18,208,209,,,,,0.0000019,20,185,186
1.50E-06,3,209,210,,,,,0.0000013,1,185,186
1.10E-06,4,205,206,,,,,0.0000025,12,186,187
1.20E-06,8,203,204,,,,,0.0000012,17,186,187
1.30E-06,2,204,205,,,,,0.000002,11,186,187
