cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
2.05E-05,14,107,151,,
1.69E-05,12,2,151,,
2.01E-05,14,86,151,,
1.87E-05,11,1,153,,
2.24E-05,47,102,150,,
1.85E-05,9,41,150,,
2.03E-05,16,86,148,,
2.17E-05,16,136,148,,
2.17E-05,65,126,148,,
2.66E-05,75,64,149,,
2.50E-05,56,118,150,,
2.15E-05,52,125,148,,
2.89E-05,45,123,148,,
3.03E-05,42,117,150,,
2.04E-05,55,54,150,,
1.99E-05,51,40,148,,
2.03E-05,66,66,148,,
2.22E-05,19,110,148,,
2.71E-05,55,49,148,,
2.14E-05,48,98,148,,
1.94E-05,44,39,149,,
1.98E-05,20,53,151,,
2.77E-05,58,83,152,,
1.82E-05,16,6,156,,
4.60E-05,84,69,156,,
2.75E-05,55,49,156,,
2.36E-05,5,142,157,,
2.21E-05,1,118,157,,
1.93E-05,59,45,156,,
2.98E-05,67,112,159,,
2.38E-05,58,14,158,,
2.08E-05,87,81,157,,
2.08E-05,82,75,156,,
2.20E-05,13,127,157,,
2.28E-05,5,142,157,,
1.79E-05,5,3,157,,
2.14E-05,48,98,157,,
1.91E-05,43,33,157,,
2.01E-05,73,65,157,,
2.27E-05,16,139,157,,
2.04E-05,82,74,157,,
2.20E-05,46,121,157,,
1.95E-05,63,50,159,,
4.37E-05,16,148,158,,
2.07E-05,71,76,160,,
2.03E-05,51,72,159,,
1.96E-05,63,52,162,,
1.98E-05,62,61,162,,
2.25E-05,62,134,162,,
2.13E-05,81,102,162,,
1.96E-05,55,51,162,,
1.95E-05,19,50,162,,
2.15E-05,19,106,163,,
2.07E-05,87,83,165,,
1.96E-05,59,48,164,,
2.16E-05,1,4,165,,
2.30E-05,59,49,165,,
1.99E-05,7,64,164,,
2.24E-05,20,153,161,,
1.76E-05,7,17,162,,
2.14E-05,83,129,162,,
1.94E-05,62,63,161,,
2.14E-05,71,132,162,,
2.03E-05,1,84,162,,
1.96E-05,50,75,161,,
2.08E-05,66,106,162,,
2.15E-05,2,128,163,,
1.89E-05,69,59,162,,
1.96E-05,87,80,162,,
2.13E-05,13,127,162,,
2.22E-05,46,154,162,,
2.21E-05,16,146,162,,
1.76E-05,60,23,164,,
2.22E-05,47,104,165,,
1.81E-05,60,24,168,,
1.83E-05,13,30,168,,
1.92E-05,62,60,166,,
1.90E-05,61,52,167,,
1.95E-05,75,71,168,,
2.08E-05,84,102,169,,
2.22E-05,78,148,169,,
2.19E-05,5,140,170,,
2.24E-05,17,148,170,,
2.16E-05,90,128,171,,
2.16E-05,90,128,171,,
2.01E-05,79,85,173,,
2.00E-05,12,90,173,,
1.95E-05,68,71,173,,
1.78E-05,60,26,173,,
1.78E-05,78,23,173,,
1.98E-05,50,79,173,,
2.31E-05,19,171,173,,
2.05E-05,67,106,175,,
2.19E-05,80,144,175,,
1.86E-05,49,45,175,,
2.07E-05,69,98,177,,
1.80E-05,46,34,176,,
2.32E-05,16,174,178,,
1.88E-05,59,54,178,,
1.79E-05,57,34,178,,
2.12E-05,72,125,177,,
2.16E-05,71,129,181,,
2.19E-05,60,144,180,,
1.87E-05,59,56,179,,
2.20E-05,62,129,178,,
1.85E-05,85,32,179,,
2.01E-05,79,91,178,,
2.27E-05,69,169,178,,
2.09E-05,42,107,177,,
2.07E-05,60,106,177,,
2.26E-05,44,164,175,,
1.73E-05,69,11,175,,
2.16E-05,55,130,175,,
2.28E-05,45,136,175,,
2.35E-05,54,23,175,,
1.82E-05,15,29,175,,
1.85E-05,83,49,173,,
2.12E-05,72,124,173,,
2.20E-05,65,138,173,,
2.08E-05,14,113,172,,
1.87E-05,75,50,172,,
2.03E-05,69,99,172,,
1.80E-05,79,32,173,,
2.10E-05,57,118,173,,
1.77E-05,43,21,173,,
2.17E-05,60,139,174,,
2.19E-05,60,138,175,,
2.08E-05,68,111,175,,
2.27E-05,58,169,175,,
2.20E-05,78,145,175,,
2.01E-05,46,94,175,,
2.37E-05,1,9,176,,
1.77E-05,17,8,176,,
2.18E-05,73,128,176,,
2.13E-05,73,128,176,,
1.90E-05,80,58,176,,
1.77E-05,63,21,179,,
2.18E-05,71,140,180,,
2.23E-05,78,151,180,,
2.14E-05,62,127,180,,
1.75E-05,11,17,180,,
2.03E-05,16,98,180,,
2.66E-05,58,94,180,,
4.52E-05,88,129,177,,
4.26E-05,16,96,176,,
3.58E-05,16,152,177,,
2.12E-05,60,113,185,,
3.04E-05,19,180,188,,
1.78E-05,15,13,188,,
1.94E-05,49,38,188,,
2.36E-05,67,126,188,,
2.41E-05,16,161,187,,
2.45E-05,75,53,187,,
1.97E-05,62,80,188,,
1.88E-05,49,53,188,,
2.13E-05,17,46,190,,
2.16E-05,60,110,189,,
1.80E-05,43,24,189,,
1.72E-05,49,4,189,,
5.06E-05,4,177,184,,
3.09E-05,73,82,184,,
2.52E-05,3,153,184,,
2.05E-05,70,90,184,,
2.33E-05,58,175,185,,
1.79E-05,60,25,189,,
2.68E-05,58,97,189,,
1.82E-05,53,33,189,,
1.76E-05,5,16,188,,
2.21E-05,67,120,187,,
1.96E-05,43,46,187,,
1.85E-05,17,9,187,,
1.82E-05,85,41,189,,
1.79E-05,57,33,190,,
2.53E-05,53,30,189,,
1.69E-05,75,3,188,,
2.26E-05,78,154,186,,
2.21E-05,13,137,186,,
2.24E-05,17,154,185,,
1.94E-05,66,42,184,,
2.10E-05,79,87,184,,
3.04E-05,16,154,182,,
1.91E-05,79,62,183,,
1.85E-05,43,43,183,,
1.86E-05,49,44,183,,
1.86E-05,47,50,183,,
2.67E-05,77,91,184,,
1.90E-05,63,62,183,,
2.07E-05,48,97,183,,
1.94E-05,88,70,183,,
2.27E-05,58,161,184,,
3.25E-05,43,179,184,,
1.94E-05,60,21,184,,
2.36E-05,71,28,185,,
2.23E-05,72,142,184,,
1.86E-05,49,46,184,,
2.14E-05,7,125,185,,
1.89E-05,19,58,185,,
2.32E-05,43,179,184,,
2.21E-05,62,145,184,,
1.84E-05,54,39,183,,
1.82E-05,66,40,181,,
2.13E-05,73,126,182,,
2.18E-05,13,133,182,,
2.21E-05,76,151,180,,
2.27E-05,65,135,182,,
2.61E-05,81,16,182,,
2.20E-05,55,129,182,,
2.00E-05,77,90,180,,
1.93E-05,4,65,180,,
1.84E-05,85,39,180,,
1.82E-05,55,36,179,,
1.88E-05,53,54,179,,
1.95E-05,84,71,179,,
2.41E-05,75,154,177,,
2.01E-05,69,91,177,,
1.81E-05,88,31,177,,
1.96E-05,44,66,179,,
2.01E-05,45,96,178,,
2.15E-05,10,134,179,,
1.76E-05,41,17,179,,
1.99E-05,5,82,179,,
1.87E-05,4,55,177,,
2.28E-05,58,170,177,,
2.12E-05,69,52,179,,
2.03E-05,50,79,179,,
2.12E-05,57,115,179,,
2.20E-05,72,143,180,,
1.90E-05,70,66,179,,
1.81E-05,85,38,179,,
1.79E-05,89,29,179,,
1.68E-05,10,1,179,,
1.74E-05,41,14,174,,
1.79E-05,53,24,175,,
2.44E-05,57,28,176,,
2.06E-05,57,21,176,,
1.79E-05,53,25,176,,
2.25E-05,17,147,176,,
1.94E-05,75,72,173,,
1.89E-05,19,54,174,,
2.39E-05,69,171,174,,
2.26E-05,43,158,174,,
1.80E-05,53,25,173,,
1.71E-05,44,5,173,,
2.28E-05,43,164,174,,
1.89E-05,88,64,176,,
2.27E-05,11,161,177,,
1.73E-05,79,6,177,,
2.03E-05,80,68,177,,
1.91E-05,49,40,176,,
2.15E-05,43,128,179,,
1.71E-05,17,1,179,,
2.14E-05,45,130,179,,
2.35E-05,19,178,180,,
2.17E-05,83,133,180,,
2.15E-05,68,127,180,,
2.24E-05,1,142,182,,
2.13E-05,65,124,181,,
2.00E-05,1,88,181,,
2.09E-05,59,92,179,,
2.56E-05,1,47,178,,
2.03E-05,44,64,178,,
2.02E-05,53,82,178,,
1.83E-05,59,38,178,,
2.09E-05,67,113,177,,
1.89E-05,4,55,177,,
2.06E-05,81,103,178,,
2.32E-05,50,172,178,,
2.19E-05,71,136,181,,
2.07E-05,73,111,181,,
1.94E-05,80,71,179,,
2.26E-05,43,167,178,,
2.10E-05,80,70,179,,
2.62E-05,53,25,179,,
2.03E-05,57,27,179,,
2.20E-05,16,91,179,,
2.20E-05,17,30,177,,
1.85E-05,85,45,179,,
1.95E-05,57,69,179,,
2.29E-05,4,172,182,,
2.21E-05,1,140,185,,
2.10E-05,10,114,185,,
2.30E-05,79,47,186,,
1.95E-05,44,4,186,,
1.83E-05,1,5,186,,
1.86E-05,81,15,186,,
2.04E-05,4,62,186,,
2.13E-05,65,125,188,,
1.94E-05,44,63,188,,
2.34E-05,10,135,187,,
1.99E-05,77,87,187,,
1.69E-05,12,0,187,,
2.16E-05,83,133,187,,
2.20E-05,89,148,190,,
2.72E-05,79,85,189,,
2.85E-05,4,104,185,,
2.28E-05,68,41,184,,
2.59E-05,7,18,184,,
1.87E-05,89,46,183,,
1.82E-05,85,37,182,,
1.73E-05,8,5,181,,
1.90E-05,63,59,180,,
1.91E-05,4,58,183,,
3.00E-05,43,165,182,,
2.31E-05,4,168,181,,
2.21E-05,44,147,181,,
2.26E-05,61,163,181,,
1.74E-05,1,10,180,,
2.07E-05,19,106,179,,
1.90E-05,89,28,180,,
2.00E-05,55,56,179,,
2.06E-05,11,79,179,,
1.94E-05,54,35,179,,
1.80E-05,20,1,179,,
4.67E-05,46,158,180,,
1.85E-05,60,13,179,,
2.17E-05,77,114,179,,
1.91E-05,4,19,179,,
2.99E-05,62,76,177,,
2.41E-05,1,132,177,,
1.87E-05,5,13,177,,
2.04E-05,80,68,177,,
2.30E-05,17,141,177,,
2.06E-05,76,72,178,,
2.13E-05,70,90,178,,
2.33E-05,8,160,178,,
2.32E-05,3,159,178,,
2.12E-05,86,94,178,,
2.07E-05,59,86,178,,
2.25E-05,10,131,178,,
2.39E-05,4,172,177,,
1.87E-05,89,26,178,,
1.90E-05,73,37,181,,
2.09E-05,46,91,181,,
1.96E-05,85,48,184,,
2.11E-05,65,96,184,,
2.29E-05,89,145,184,,
4.80E-05,59,141,184,,
2.09E-05,19,57,184,,
2.63E-05,4,178,184,,
2.04E-05,80,73,186,,
2.09E-05,16,89,186,,
2.08E-05,62,81,186,,
2.22E-05,10,139,189,,
1.86E-05,82,26,189,,
2.36E-05,63,162,187,,
1.99E-05,13,62,186,,
1.87E-05,60,40,185,,
2.29E-05,44,151,185,,
2.22E-05,57,125,186,,
2.17E-05,9,113,186,,
2.97E-05,55,7,186,,
2.83E-05,86,67,187,,
2.46E-05,1,8,188,,
2.90E-05,53,88,187,,
2.81E-05,15,145,188,,
2.29E-05,44,135,188,,
2.40E-05,64,177,189,,
1.97E-05,68,52,189,,
1.82E-05,55,8,189,,
3.88E-05,7,184,191,,
2.51E-05,63,31,192,,
2.30E-05,48,132,198,,
2.21E-05,4,116,198,,
1.98E-05,68,58,198,,
1.82E-05,65,12,198,,
1.97E-05,43,53,199,,
1.88E-05,78,48,200,,
1.90E-05,88,56,200,,
1.89E-05,88,44,198,,
2.36E-05,44,142,199,,
2.05E-05,72,103,199,,
2.48E-05,44,174,200,,
2.15E-05,84,97,199,,
2.10E-05,1,117,201,,
1.74E-05,65,18,202,,
2.33E-05,50,186,203,,
1.93E-05,68,58,200,,
2.44E-05,6,162,201,,
1.96E-05,55,69,201,,
2.21E-05,89,144,202,,
1.98E-05,6,83,202,,
2.32E-05,3,178,202,,
2.24E-05,72,156,203,,
2.32E-05,69,182,203,,
2.17E-05,87,139,204,,
2.21E-05,71,152,203,,
2.11E-05,1,121,203,,
2.13E-05,77,123,202,,
2.45E-05,87,139,204,,
2.57E-05,44,170,206,,
2.27E-05,83,161,208,,
1.99E-05,16,5,209,,
2.14E-05,71,126,208,,
2.34E-05,17,187,208,,
2.10E-05,7,116,207,,
2.30E-05,46,175,205,,
1.85E-05,17,44,204,,
2.09E-05,86,111,204,,
2.13E-05,77,122,203,,
2.22E-05,46,105,201,,
2.47E-05,65,186,201,,
2.37E-05,64,178,200,,
2.20E-05,90,141,200,,
1.89E-05,88,53,200,,
1.91E-05,19,61,199,,
2.03E-05,85,56,200,,
2.37E-05,64,178,200,,
2.12E-05,53,93,200,,
1.87E-05,43,26,202,,
2.25E-05,1,92,202,,
2.71E-05,72,158,201,,
3.29E-05,63,173,201,,
2.07E-05,4,67,202,,
3.18E-05,60,131,200,,
2.44E-05,63,169,200,,
2.27E-05,61,149,203,,
2.17E-05,74,129,203,,
2.43E-05,65,190,203,,
2.02E-05,57,85,202,,
2.05E-05,88,96,201,,
2.30E-05,44,165,201,,
1.97E-05,46,68,201,,
2.28E-05,83,159,200,,
2.22E-05,16,98,198,,
2.01E-05,52,78,199,,
1.82E-05,71,32,200,,
2.23E-05,15,154,201,,
2.50E-05,13,190,200,,
1.98E-05,78,44,198,,
2.15E-05,48,103,195,,
2.21E-05,81,126,195,,
2.44E-05,4,191,196,,
2.35E-05,78,29,196,,
1.85E-05,78,23,196,,
2.34E-05,83,157,197,,
2.02E-05,52,71,196,,
2.08E-05,76,83,197,,
2.37E-05,59,177,197,,
2.15E-05,65,108,197,,
2.22E-05,81,128,197,,
5.18E-05,90,121,196,,
2.52E-05,84,37,196,,
2.55E-05,46,173,196,,
2.14E-05,56,100,195,,
1.72E-05,44,6,192,,
2.12E-05,77,120,192,,
2.01E-05,88,92,192,,
2.23E-05,65,146,194,,
1.81E-05,11,31,195,,
1.86E-05,84,51,195,,
2.49E-05,11,190,195,,
2.20E-05,90,114,195,,
2.39E-05,90,179,193,,
2.27E-05,55,155,193,,
1.99E-05,71,86,193,,
1.88E-05,5,45,192,,
2.35E-05,64,174,192,,
1.91E-05,49,64,191,,
2.21E-05,61,154,191,,
2.29E-05,63,167,191,,
2.10E-05,7,111,194,,
1.88E-05,73,49,194,,
2.42E-05,13,144,195,,
2.04E-05,53,95,195,,
2.02E-05,53,95,195,,
1.70E-05,15,2,194,,
2.14E-05,51,126,194,,
1.86E-05,90,41,194,,
1.75E-05,86,14,193,,
2.03E-05,85,55,191,,
2.05E-05,16,98,192,,
2.14E-05,48,127,192,,
2.18E-05,62,133,192,,
2.28E-05,44,172,192,,
2.22E-05,63,153,193,,
1.94E-05,66,20,195,,
2.66E-05,5,83,195,,
1.93E-05,47,57,196,,
1.83E-05,5,43,193,,
3.76E-05,81,173,193,,
2.46E-05,67,59,193,,
1.76E-05,80,16,196,,
1.85E-05,20,43,196,,
1.76E-05,60,19,197,,
1.82E-05,71,38,196,,
1.77E-05,90,25,196,,
3.23E-05,71,148,197,,
2.20E-05,1,150,196,,
2.17E-05,53,139,196,,
1.81E-05,55,31,197,,
2.08E-05,53,90,197,,
2.17E-05,5,81,194,,
2.36E-05,88,190,194,,
1.81E-05,55,31,195,,
2.37E-05,48,139,195,,
1.93E-05,50,58,193,,
1.96E-05,69,75,193,,
1.79E-05,57,26,193,,
2.10E-05,69,76,193,,
2.48E-05,47,57,193,,
1.97E-05,69,76,194,,
2.13E-05,41,130,192,,
1.91E-05,49,64,193,,
1.79E-05,57,27,193,,
2.13E-05,51,124,191,,
1.76E-05,65,18,191,,
2.32E-05,6,184,191,,
1.83E-05,88,44,192,,
2.05E-05,47,100,192,,
2.02E-05,88,93,193,,
2.33E-05,55,183,193,,
1.84E-05,88,43,193,,
2.08E-05,41,110,193,,
2.05E-05,48,107,191,,
2.14E-05,8,126,191,,
2.06E-05,77,99,191,,
1.86E-05,5,45,189,,
2.06E-05,58,103,190,,
2.04E-05,56,100,189,,
1.83E-05,11,38,190,,
3.00E-05,58,103,189,,
1.73E-05,7,5,188,,
1.82E-05,11,37,187,,
1.90E-05,49,63,187,,
2.07E-05,41,107,187,,
2.32E-05,46,173,187,,
2.14E-05,41,128,186,,
2.57E-05,87,16,186,,
2.12E-05,90,119,184,,
2.33E-05,17,179,184,,
1.80E-05,67,30,184,,
1.96E-05,16,78,184,,
2.05E-05,70,102,184,,
1.76E-05,50,11,185,,
2.25E-05,16,165,186,,
1.82E-05,11,38,186,,
1.76E-05,48,24,185,,
1.68E-05,5,0,186,,
8.37E-05,48,104,186,,
2.37E-05,57,29,186,,
2.25E-05,59,112,186,,
1.76E-05,67,15,187,,
2.06E-05,86,108,186,,
1.98E-05,5,84,186,,
1.95E-05,80,75,186,,
1.79E-05,88,25,187,,
1.82E-05,9,34,187,,
2.36E-05,6,182,188,,
2.10E-05,90,120,188,,
2.19E-05,77,129,187,,
2.06E-05,86,107,187,,
1.80E-05,44,30,187,,
2.40E-05,45,160,186,,
2.24E-05,71,160,185,,
2.02E-05,53,91,186,,
2.28E-05,53,158,185,,
1.93E-05,51,55,183,,
1.83E-05,71,37,184,,
2.19E-05,48,136,186,,
1.92E-05,84,67,186,,
2.55E-05,67,62,188,,
2.27E-05,77,129,187,,
1.95E-05,43,74,187,,
1.88E-05,68,55,181,,
2.38E-05,68,132,181,,
1.94E-05,52,67,182,,
2.25E-05,46,167,181,,
1.87E-05,73,39,181,,
2.13E-05,19,120,182,,
2.12E-05,19,120,182,,
2.26E-05,59,157,182,,
2.12E-05,62,129,181,,
4.35E-05,7,117,185,,
3.59E-05,13,143,184,,
1.93E-05,88,57,189,,
2.07E-05,1,103,189,,
1.98E-05,80,76,189,,
2.21E-05,89,143,190,,
2.17E-05,63,135,188,,
2.05E-05,72,101,188,,
2.27E-05,18,157,188,,
1.81E-05,66,25,188,,
2.38E-05,63,153,189,,
2.26E-05,60,113,189,,
2.05E-05,52,67,189,,
2.09E-05,76,86,188,,
1.74E-05,67,13,187,,
1.86E-05,78,42,187,,
2.59E-05,51,181,187,,
1.80E-05,80,23,188,,
1.78E-05,17,18,188,,
1.88E-05,90,50,186,,
3.27E-05,88,56,185,,
2.01E-05,77,47,185,,
2.42E-05,53,156,183,,
2.31E-05,13,136,184,,
2.21E-05,50,122,186,,
6.70E-05,76,86,186,,
2.04E-05,46,66,187,,
2.98E-05,10,148,187,,
2.33E-05,44,146,187,,
1.92E-05,44,33,185,,
2.17E-05,85,106,185,,
2.08E-05,5,83,185,,
2.41E-05,52,66,185,,
2.14E-05,88,92,185,,
2.19E-05,55,128,185,,
2.03E-05,69,94,185,,
1.88E-05,78,55,185,,
1.75E-05,84,19,185,,
2.28E-05,60,166,186,,
1.73E-05,67,13,185,,
2.25E-05,61,157,185,,
2.08E-05,86,113,185,,
1.70E-05,67,6,186,,
2.29E-05,51,181,187,,
2.35E-05,1,183,188,,
2.28E-05,71,165,189,,
2.54E-05,44,147,188,,
2.34E-05,75,172,188,,
2.04E-05,57,92,188,,
2.42E-05,51,181,187,,
2.31E-05,63,170,188,,
2.11E-05,2,115,188,,
2.17E-05,72,136,186,,
1.80E-05,66,22,186,,
2.25E-05,49,105,186,,
2.10E-05,2,114,184,,
2.06E-05,85,105,184,,
2.10E-05,2,114,184,,
3.05E-05,71,150,185,,
2.06E-05,62,104,188,,
2.23E-05,88,139,188,,
1.81E-05,68,28,188,,
1.88E-05,77,56,188,,
2.24E-05,63,158,188,,
2.04E-05,53,98,188,,
2.23E-05,48,146,188,,
2.00E-05,62,92,188,,
1.89E-05,73,54,187,,
1.71E-05,4,3,186,,
2.30E-05,89,178,185,,
1.82E-05,44,36,185,,
2.15E-05,62,136,185,,
2.20E-05,72,137,185,,
1.92E-05,1,48,185,,
2.44E-05,53,164,186,,
1.72E-05,17,1,187,,
2.14E-05,2,118,187,,
1.86E-05,62,40,187,,
1.73E-05,71,10,187,,
1.84E-05,67,12,188,,
2.64E-05,63,160,189,,
1.83E-05,88,18,189,,
2.35E-05,90,129,189,,
2.29E-05,45,167,189,,
1.85E-05,62,40,189,,
1.95E-05,49,67,189,,
2.21E-05,83,144,189,,
1.97E-05,87,73,189,,
2.25E-05,18,162,188,,
2.07E-05,58,106,186,,
2.24E-05,55,157,186,,
2.35E-05,62,153,186,,
1.84E-05,58,37,185,,
2.34E-05,1,170,186,,
1.95E-05,55,73,185,,
1.89E-05,53,59,185,,
1.80E-05,63,39,184,,
2.30E-05,89,175,184,,
2.33E-05,51,181,184,,
1.91E-05,52,64,184,,
2.15E-05,77,131,184,,
2.29E-05,74,142,183,,
2.10E-05,75,117,182,,
2.35E-05,51,178,180,,
2.00E-05,53,86,182,,
2.11E-05,90,121,182,,
1.82E-05,62,34,183,,
1.74E-05,47,5,182,,
1.86E-05,20,42,183,,
1.76E-05,74,13,185,,
2.22E-05,79,120,185,,
2.12E-05,53,88,185,,
2.45E-05,83,140,186,,
1.75E-05,84,19,187,,
2.27E-05,61,157,185,,
1.84E-05,17,16,187,,
2.19E-05,71,133,187,,
2.26E-05,53,160,184,,
1.98E-05,71,83,183,,
2.15E-05,8,123,182,,
2.08E-05,60,70,185,,
2.55E-05,5,56,185,,
2.59E-05,48,165,184,,
2.01E-05,90,86,185,,
2.04E-05,50,100,184,,
1.90E-05,49,61,184,,
1.96E-05,87,77,185,,
1.97E-05,80,75,189,,
2.00E-05,62,88,189,,
2.02E-05,53,90,188,,
2.15E-05,73,132,188,,
1.83E-05,66,43,188,,
1.72E-05,1,1,189,,
1.70E-05,71,4,190,,
1.72E-05,77,9,189,,
1.84E-05,80,44,189,,
3.01E-05,53,163,189,,
2.06E-05,50,102,189,,
1.85E-05,56,46,187,,
1.71E-05,1,0,188,,
2.03E-05,45,25,187,,
2.30E-05,62,153,187,,
2.67E-05,48,129,187,,
2.08E-05,71,113,186,,
1.72E-05,1,0,185,,
2.39E-05,48,165,185,,
3.06E-05,55,168,185,,
3.89E-05,55,47,185,,
3.20E-05,66,19,186,,
2.94E-05,43,24,186,,
2.09E-05,80,74,186,,
2.67E-05,71,82,188,,
2.00E-05,6,43,188,,
2.56E-05,47,148,188,,
2.19E-05,57,91,188,,
2.25E-05,59,146,188,,
1.88E-05,57,47,188,,
1.72E-05,77,6,190,,
1.90E-05,51,59,191,,
2.16E-05,52,132,191,,
1.78E-05,68,5,190,,
2.11E-05,7,119,188,,
3.21E-05,88,140,188,,
3.67E-05,58,98,190,,
3.06E-05,66,74,190,,
3.30E-05,83,141,188,,
3.33E-05,9,115,188,,
1.82E-05,77,6,190,,
2.39E-05,71,167,191,,
2.01E-05,60,66,189,,
2.04E-05,80,72,188,,
1.80E-05,72,15,189,,
2.00E-05,60,67,189,,
2.06E-05,57,87,190,,
1.94E-05,65,38,190,,
2.14E-05,56,99,190,,
2.23E-05,88,131,190,,
2.00E-05,72,67,189,,
1.94E-05,57,45,189,,
2.93E-05,72,47,189,,
3.46E-05,14,186,189,,
3.02E-05,19,73,190,,
2.09E-05,41,78,191,,
2.00E-05,60,66,192,,
2.50E-05,51,179,193,,
2.06E-05,62,85,193,,
1.88E-05,44,25,194,,
2.12E-05,56,101,194,,
1.95E-05,15,53,194,,
2.28E-05,59,147,195,,
4.01E-05,17,180,194,,
2.03E-05,80,72,196,,
2.03E-05,56,75,195,,
2.35E-05,69,177,196,,
2.24E-05,41,139,196,,
1.95E-05,41,47,195,,
1.92E-05,80,40,194,,
2.00E-05,60,67,195,,
1.82E-05,89,13,194,,
2.16E-05,8,126,194,,
1.76E-05,1,12,196,,
2.06E-05,57,94,202,,
2.25E-05,73,158,202,,
1.78E-05,57,26,203,,
2.09E-05,71,88,203,,
1.85E-05,54,38,200,,
2.32E-05,69,173,200,,
2.09E-05,58,99,199,,
1.98E-05,19,80,199,,
2.05E-05,12,103,198,,
1.72E-05,15,10,198,,
2.06E-05,56,106,199,,
2.18E-05,8,137,199,,
2.15E-05,81,129,199,,
2.11E-05,20,120,199,,
1.84E-05,85,27,204,,
2.09E-05,49,109,204,,
2.69E-05,77,84,205,,
1.94E-05,87,70,205,,
1.87E-05,80,46,205,,
2.28E-05,83,164,204,,
1.81E-05,87,25,206,,
2.14E-05,7,124,206,,
2.12E-05,90,116,212,,
2.39E-05,51,16,212,,
2.16E-05,61,88,212,,
1.96E-05,46,66,213,,
2.16E-05,9,115,213,,
1.83E-05,3,37,213,,
2.48E-05,66,27,214,,
1.88E-05,57,54,213,,
2.16E-05,90,117,215,,
1.77E-05,16,19,214,,
1.87E-05,44,45,214,,
1.99E-05,90,83,217,,
2.33E-05,45,184,217,,
2.46E-05,1,212,217,,
2.30E-05,63,168,217,,
2.30E-05,7,127,215,,
2.38E-05,65,185,214,,
1.78E-05,74,25,214,,
1.72E-05,9,5,214,,
1.69E-05,9,5,214,,
2.13E-05,20,124,214,,
2.13E-05,11,121,214,,
2.35E-05,65,185,214,,
2.12E-05,11,119,210,,
1.86E-05,73,50,209,,
2.37E-05,65,184,214,,
2.44E-05,3,211,214,,
2.21E-05,72,145,214,,
2.14E-05,71,120,214,,
2.34E-05,65,184,215,,
1.89E-05,73,51,215,,
1.88E-05,77,52,215,,
2.19E-05,73,142,215,,
2.11E-05,88,116,215,,
2.30E-05,63,166,215,,
2.09E-05,89,111,215,,
2.43E-05,12,206,214,,
1.98E-05,72,77,213,,
1.76E-05,64,17,213,,
2.38E-05,56,119,214,,
2.56E-05,57,55,216,,
2.20E-05,45,126,215,,
2.18E-05,59,129,215,,
2.03E-05,56,94,215,,
2.23E-05,16,150,218,,
1.79E-05,85,30,218,,
2.18E-05,48,143,218,,
1.79E-05,84,32,217,,
1.77E-05,68,13,217,,
1.86E-05,16,39,218,,
1.98E-05,66,84,218,,
2.40E-05,19,203,218,,
2.75E-05,72,106,218,,
1.73E-05,10,0,213,,
2.21E-05,8,143,212,,
2.39E-05,8,195,212,,
2.35E-05,9,190,212,,
2.19E-05,11,137,212,,
2.19E-05,62,146,213,,
2.13E-05,59,131,214,,
2.14E-05,45,126,214,,
1.82E-05,45,34,214,,
1.82E-05,45,34,216,,
2.14E-05,20,127,217,,
2.05E-05,58,105,217,,
0.0001231,59,126,217,,
2.81E-05,77,87,217,,
2.67E-05,15,204,217,,
2.35E-05,7,131,217,,
1.96E-05,60,75,217,,
1.87E-05,77,55,218,,
2.09E-05,67,104,218,,
2.34E-05,48,183,218,,
2.23E-05,73,148,218,,
2.06E-05,14,103,218,,
2.12E-05,90,119,218,,
2.14E-05,59,127,217,,
2.24E-05,58,115,217,,
2.00E-05,55,84,217,,
2.07E-05,80,42,219,,
1.85E-05,87,33,222,,
1.86E-05,5,44,222,,
2.62E-05,80,163,225,,
2.05E-05,54,105,225,,
1.97E-05,60,80,220,,
2.03E-05,56,100,218,,
2.22E-05,52,153,218,,
1.71E-05,77,11,217,,
2.55E-05,46,188,219,,
2.33E-05,57,181,219,,
2.00E-05,90,88,218,,
1.74E-05,42,15,217,,
2.04E-05,56,100,218,,
2.42E-05,47,214,217,,
2.49E-05,44,175,218,,
1.87E-05,14,10,219,,
2.14E-05,82,112,222,,
1.99E-05,63,89,225,,
2.34E-05,55,130,225,,
2.06E-05,84,103,224,,
1.72E-05,81,9,224,,
2.10E-05,72,113,224,,
1.91E-05,85,64,224,,
1.85E-05,89,34,225,,
2.17E-05,84,128,225,,
2.24E-05,48,153,225,,
1.88E-05,18,20,225,,
2.03E-05,80,62,225,,
2.46E-05,77,16,225,,
1.86E-05,4,47,224,,
2.02E-05,72,89,223,,
1.86E-05,42,39,223,,
2.65E-05,89,88,226,,
2.23E-05,16,148,228,,
2.50E-05,77,211,227,,
1.84E-05,20,1,228,,
1.81E-05,54,33,230,,
1.85E-05,77,45,230,,
2.39E-05,57,193,231,,
2.28E-05,52,166,231,,
2.17E-05,88,138,231,,
1.99E-05,79,82,231,,
2.23E-05,80,151,230,,
1.90E-05,3,55,230,,
2.10E-05,84,114,230,,
2.26E-05,60,154,232,,
2.07E-05,8,108,231,,
2.49E-05,66,229,231,,
2.34E-05,44,185,231,,
2.21E-05,42,133,233,,
3.72E-05,82,111,231,,
2.16E-05,56,146,229,,
2.01E-05,89,91,232,,
3.17E-05,15,221,232,,
1.86E-05,45,48,232,,
2.27E-05,5,161,231,,
