cas operacie,cislo,index prvku,dlzka zoznamu,,,
2.35E-05,60,166,188,,,
1.72E-05,56,0,188,,,
1.76E-05,88,12,187,,,
2.23E-05,44,146,188,,,
2.06E-05,88,99,187,,,
2.26E-05,47,145,185,,,
2.15E-05,50,122,185,,,
1.90E-05,77,52,185,,,
1.91E-05,47,6,185,,,
3.41E-05,56,72,185,,,
2.10E-05,72,2,185,,,
2.16E-05,88,110,183,,,
2.43E-05,63,166,183,,,
1.94E-05,63,38,183,,,
2.30E-05,62,150,185,,,
2.22E-05,90,80,186,,,
1.89E-05,78,10,186,,,
2.36E-05,48,164,186,,,
1.88E-05,77,16,186,,,
1.84E-05,71,6,186,,,
2.19E-05,62,103,186,,,
2.25E-05,73,132,186,,,
2.44E-05,49,106,187,,,
2.21E-05,72,136,186,,,
2.26E-05,71,152,185,,,
2.05E-05,79,94,186,,,
1.75E-05,74,15,188,,,
2.31E-05,75,172,188,,,
2.21E-05,88,134,188,,,
2.19E-05,71,136,189,,,
5.23E-05,85,111,188,,,
1.95E-05,63,26,188,,,
1.91E-05,80,48,188,,,
2.05E-05,74,92,189,,,
2.07E-05,69,97,187,,,
1.78E-05,79,14,186,,,
1.86E-05,48,41,186,,,
1.72E-05,78,0,186,,,
2.36E-05,70,32,186,,,
1.85E-05,51,31,184,,,
3.95E-05,81,104,185,,,
2.18E-05,87,80,185,,,
2.43E-05,84,116,186,,,
1.93E-05,79,55,188,,,
1.84E-05,61,32,188,,,
2.05E-05,67,88,188,,,
1.96E-05,55,73,186,,,
2.35E-05,89,178,185,,,
1.99E-05,53,79,185,,,
2.56E-05,57,30,185,,,
2.25E-05,74,148,187,,,
2.25E-05,83,144,187,,,
1.85E-05,82,37,187,,,
2.02E-05,58,16,188,,,
2.37E-05,49,176,188,,,
1.86E-05,85,35,189,,,
1.96E-05,60,72,186,,,
0.0001224,82,29,186,,,
2.69E-05,89,107,186,,,
1.80E-05,51,14,184,,,
2.03E-05,60,67,182,,,
2.13E-05,65,109,182,,,
2.04E-05,90,82,181,,,
2.33E-05,58,177,180,,,
2.00E-05,71,80,180,,,
2.14E-05,48,124,182,,,
2.13E-05,70,117,182,,,
2.12E-05,41,119,182,,,
2.04E-05,73,94,182,,,
2.13E-05,56,119,182,,,
1.89E-05,44,45,183,,,
3.01E-05,81,169,182,,,
2.20E-05,41,135,182,,,
2.11E-05,58,101,182,,,
2.13E-05,79,118,182,,,
2.98E-05,62,168,184,,,
2.30E-05,84,169,184,,,
2.70E-05,85,34,185,,,
1.85E-05,43,30,186,,,
1.82E-05,45,29,187,,,
1.89E-05,61,49,187,,,
2.28E-05,69,163,185,,,
1.90E-05,56,49,185,,,
2.22E-05,45,145,185,,,
3.01E-05,48,167,187,,,
2.19E-05,71,113,187,,,
2.51E-05,77,12,187,,,
2.13E-05,85,114,186,,,
2.06E-05,84,99,185,,,
1.84E-05,66,2,185,,,
2.17E-05,52,131,184,,,
2.08E-05,50,99,183,,,
1.74E-05,47,2,183,,,
2.00E-05,66,77,183,,,
2.15E-05,68,128,184,,,
1.97E-05,55,48,183,,,
1.78E-05,89,14,185,,,
2.26E-05,41,153,186,,,
2.06E-05,67,97,187,,,
1.83E-05,78,36,189,,,
1.78E-05,90,17,187,,,
2.10E-05,72,52,187,,,
2.84E-05,56,112,187,,,
2.18E-05,74,135,188,,,
1.94E-05,60,63,189,,,
2.41E-05,76,54,190,,,
2.25E-05,80,148,190,,,
2.35E-05,65,175,189,,,
2.28E-05,79,161,188,,,
2.68E-05,55,178,187,,,
2.55E-05,46,170,187,,,
2.33E-05,55,169,185,,,
2.00E-05,71,83,185,,,
2.19E-05,54,34,185,,,
1.82E-05,57,33,185,,,
1.82E-05,76,33,185,,,
2.49E-05,59,145,185,,,
2.18E-05,44,128,185,,,
2.69E-05,63,159,185,,,
2.22E-05,77,1,185,,,
2.69E-05,58,97,185,,,
2.52E-05,72,70,185,,,
3.63E-05,67,132,185,,,
3.03E-05,56,37,186,,,
2.36E-05,43,126,186,,,
1.75E-05,68,5,186,,,
1.92E-05,87,21,188,,,
3.01E-05,81,162,188,,,
1.90E-05,65,43,191,,,
2.19E-05,80,142,190,,,
2.00E-05,77,81,190,,,
2.32E-05,45,171,190,,,
2.24E-05,63,154,191,,,
1.90E-05,50,55,191,,,
2.44E-05,74,187,192,,,
1.99E-05,83,67,192,,,
1.98E-05,78,43,190,,,
2.42E-05,41,50,190,,,
1.93E-05,71,55,188,,,
3.57E-05,65,41,188,,,
2.11E-05,56,76,188,,,
2.22E-05,81,114,189,,,
3.49E-05,90,109,190,,,
2.70E-05,88,184,188,,,
3.02E-05,41,79,188,,,
1.95E-05,84,23,190,,,
2.14E-05,72,100,192,,,
2.49E-05,71,167,191,,,
2.28E-05,52,133,189,,,
2.43E-05,67,180,189,,,
2.68E-05,69,84,189,,,
2.96E-05,69,126,191,,,
2.28E-05,73,133,192,,,
2.40E-05,60,157,193,,,
2.17E-05,46,110,193,,,
2.09E-05,61,80,193,,,
2.37E-05,44,155,194,,,
1.89E-05,42,26,194,,,
2.31E-05,89,151,195,,,
2.37E-05,67,169,195,,,
1.96E-05,86,41,196,,,
2.27E-05,67,131,196,,,
2.32E-05,48,151,196,,,
1.92E-05,54,25,194,,,
2.44E-05,44,175,194,,,
3.13E-05,44,38,195,,,
1.92E-05,72,43,194,,,
1.81E-05,44,24,194,,,
1.79E-05,70,14,199,,,
1.75E-05,89,13,202,,,
2.30E-05,76,163,200,,,
1.99E-05,64,75,201,,,
2.01E-05,56,91,200,,,
2.29E-05,41,165,201,,,
1.95E-05,76,61,198,,,
2.32E-05,57,167,199,,,
2.33E-05,44,163,204,,,
2.32E-05,49,172,204,,,
1.92E-05,85,53,204,,,
1.86E-05,73,49,204,,,
2.70E-05,50,109,205,,,
1.82E-05,74,22,204,,,
2.23E-05,67,151,203,,,
2.12E-05,82,117,206,,,
1.81E-05,77,24,206,,,
2.11E-05,84,115,209,,,
2.32E-05,69,157,210,,,
2.07E-05,54,97,212,,,
2.40E-05,77,197,212,,,
2.31E-05,58,152,213,,,
2.61E-05,53,106,214,,,
2.12E-05,41,89,214,,,
2.36E-05,72,174,212,,,
2.09E-05,83,111,212,,,
2.32E-05,69,170,212,,,
2.06E-05,69,98,212,,,
2.36E-05,56,188,214,,,
1.83E-05,86,32,215,,,
2.02E-05,90,83,217,,,
2.31E-05,65,172,217,,,
1.85E-05,72,42,217,,,
2.44E-05,74,205,217,,,
0.0001037,89,72,216,,,
2.60E-05,80,53,215,,,
2.10E-05,55,81,215,,,
1.95E-05,41,62,215,,,
2.54E-05,70,189,215,,,
2.23E-05,75,148,214,,,
1.80E-05,89,25,214,,,
1.84E-05,80,37,212,,,
2.12E-05,71,119,209,,,
1.78E-05,59,20,209,,,
2.17E-05,59,126,211,,,
1.84E-05,73,39,211,,,
2.24E-05,82,102,211,,,
2.59E-05,78,168,213,,,
2.18E-05,45,123,213,,,
2.33E-05,63,180,213,,,
2.03E-05,76,84,213,,,
2.44E-05,56,210,215,,,
1.92E-05,79,59,215,,,
1.83E-05,63,32,215,,,
1.85E-05,63,39,216,,,
1.90E-05,75,57,216,,,
2.05E-05,84,94,216,,,
2.13E-05,59,122,213,,,
1.90E-05,45,33,214,,,
2.45E-05,87,212,215,,,
2.88E-05,89,169,215,,,
2.36E-05,80,188,215,,,
1.86E-05,55,44,215,,,
2.07E-05,67,91,216,,,
1.87E-05,46,41,217,,,
2.17E-05,80,134,218,,,
2.18E-05,54,19,217,,,
2.37E-05,90,188,217,,,
2.32E-05,43,178,217,,,
1.76E-05,41,16,218,,,
2.01E-05,42,13,213,,,
2.15E-05,55,121,212,,,
1.75E-05,49,6,212,,,
2.32E-05,45,167,213,,,
2.31E-05,41,169,213,,,
2.31E-05,64,167,213,,,
2.34E-05,73,177,214,,,
1.89E-05,77,44,214,,,
2.06E-05,75,99,214,,,
2.19E-05,56,134,217,,,
2.31E-05,57,31,217,,,
1.94E-05,59,17,217,,,
3.44E-05,43,169,217,,,
2.98E-05,56,151,217,,,
2.39E-05,46,164,216,,,
2.04E-05,44,84,217,,,
2.18E-05,56,128,217,,,
1.88E-05,51,45,217,,,
3.03E-05,85,175,217,,,
2.43E-05,74,203,217,,,
1.90E-05,75,53,217,,,
2.00E-05,69,83,218,,,
1.91E-05,68,54,218,,,
2.49E-05,47,212,218,,,
2.35E-05,48,177,218,,,
2.69E-05,42,177,218,,,
2.33E-05,80,158,219,,,
3.04E-05,65,128,217,,,
1.85E-05,56,28,219,,,
2.28E-05,71,163,222,,,
2.46E-05,83,204,222,,,
2.01E-05,63,85,222,,,
1.76E-05,44,13,222,,,
1.80E-05,43,28,221,,,
1.89E-05,73,26,222,,,
2.45E-05,67,166,223,,,
2.24E-05,60,144,225,,,
2.16E-05,70,125,225,,,
1.72E-05,48,1,225,,,
2.52E-05,41,134,222,,,
2.22E-05,84,152,220,,,
2.36E-05,83,24,220,,,
2.02E-05,80,89,219,,,
2.34E-05,73,170,219,,,
1.93E-05,89,64,219,,,
2.12E-05,42,118,218,,,
1.82E-05,42,32,219,,,
2.03E-05,82,99,219,,,
2.60E-05,48,34,219,,,
2.05E-05,44,74,219,,,
1.87E-05,83,35,219,,,
1.80E-05,81,10,221,,,
2.35E-05,53,163,221,,,
1.73E-05,42,5,224,,,
3.21E-05,48,195,224,,,
1.79E-05,87,17,224,,,
1.89E-05,60,51,223,,,
2.24E-05,43,144,224,,,
3.10E-05,68,195,225,,,
2.00E-05,84,82,225,,,
2.09E-05,82,53,225,,,
1.80E-05,71,19,225,,,
1.98E-05,56,82,223,,,
2.05E-05,44,90,222,,,
2.72E-05,78,110,223,,,
1.80E-05,69,8,226,,,
2.41E-05,42,197,227,,,
2.46E-05,49,218,228,,,
1.96E-05,74,71,227,,,
2.13E-05,66,67,230,,,
2.22E-05,68,136,231,,,
1.89E-05,90,48,231,,,
2.31E-05,71,172,230,,,
2.81E-05,41,217,230,,,
2.27E-05,65,155,230,,,
2.21E-05,71,143,231,,,
2.51E-05,66,229,231,,,
2.05E-05,62,89,231,,,
2.37E-05,47,179,232,,,
2.37E-05,48,195,232,,,
1.81E-05,50,27,232,,,
3.16E-05,47,179,230,,,
2.54E-05,60,205,230,,,
2.23E-05,46,141,230,,,
2.40E-05,68,193,229,,,
1.81E-05,57,22,229,,,
2.90E-05,73,159,232,,,
1.75E-05,42,3,232,,,
2.46E-05,45,215,232,,,
2.12E-05,76,118,232,,,
1.83E-05,46,28,231,,,
2.14E-05,78,125,231,,,
2.33E-05,64,178,229,,,
2.38E-05,63,178,230,,,
1.86E-05,49,42,230,,,
2.58E-05,82,207,231,,,
3.17E-05,70,218,232,,,
2.07E-05,56,96,232,,,
1.86E-05,86,38,231,,,
2.10E-05,45,112,231,,,
2.32E-05,55,168,229,,,
2.40E-05,75,200,229,,,
1.88E-05,43,47,229,,,
2.10E-05,45,112,229,,,
2.09E-05,51,95,231,,,
2.21E-05,73,141,231,,,
1.90E-05,72,44,235,,,
1.88E-05,61,47,235,,,
1.79E-05,50,17,234,,,
2.05E-05,69,94,234,,,
1.87E-05,53,44,232,,,
2.40E-05,84,201,232,,,
2.42E-05,51,196,232,,,
2.21E-05,74,134,233,,,
2.18E-05,86,45,235,,,
1.85E-05,46,28,237,,,
2.58E-05,64,231,236,,,
2.31E-05,77,171,236,,,
1.93E-05,67,64,236,,,
1.94E-05,82,52,237,,,
2.33E-05,54,179,237,,,
2.48E-05,90,221,229,,,
2.02E-05,90,87,228,,,
2.11E-05,73,118,228,,,
2.47E-05,43,214,228,,,
1.96E-05,54,21,229,,,
2.51E-05,83,201,228,,,
1.93E-05,66,57,228,,,
1.98E-05,88,76,228,,,
1.84E-05,85,36,227,,,
2.48E-05,77,213,227,,,
2.05E-05,44,96,227,,,
2.09E-05,82,110,226,,,
2.75E-05,87,49,226,,,
1.85E-05,71,37,223,,,
2.07E-05,61,88,223,,,
1.99E-05,88,81,225,,,
1.75E-05,87,12,225,,,
2.62E-05,76,204,225,,,
2.53E-05,62,220,225,,,
2.21E-05,66,140,224,,,
2.36E-05,87,182,223,,,
1.93E-05,80,66,223,,,
1.94E-05,88,63,224,,,
1.80E-05,89,22,224,,,
2.17E-05,43,123,218,,,
2.34E-05,88,179,220,,,
1.74E-05,76,10,220,,,
2.07E-05,63,102,220,,,
1.80E-05,70,21,220,,,
2.46E-05,87,208,221,,,
2.31E-05,63,172,221,,,
3.44E-05,60,35,221,,,
4.48E-05,78,209,221,,,
2.04E-05,73,37,221,,,
2.51E-05,48,192,221,,,
2.42E-05,42,164,220,,,
3.53E-05,80,148,220,,,
2.45E-05,89,89,220,,,
2.06E-05,51,88,221,,,
2.49E-05,51,219,223,,,
2.68E-05,52,63,222,,,
1.87E-05,51,44,222,,,
2.00E-05,54,83,221,,,
2.07E-05,66,80,222,,,
2.07E-05,74,105,222,,,
2.27E-05,49,160,222,,,
1.90E-05,65,48,222,,,
2.08E-05,69,103,224,,,
2.18E-05,90,132,224,,,
1.75E-05,63,8,223,,,
2.05E-05,78,93,224,,,
0.0001295,51,148,223,,,
3.03E-05,69,175,223,,,
2.19E-05,71,110,224,,,
2.41E-05,85,195,223,,,
1.98E-05,57,69,223,,,
2.48E-05,60,219,224,,,
2.14E-05,58,126,222,,,
1.83E-05,54,35,222,,,
2.17E-05,51,132,222,,,
2.35E-05,45,187,222,,,
2.41E-05,55,57,223,,,
1.96E-05,43,62,224,,,
2.70E-05,72,220,225,,,
1.86E-05,63,29,228,,,
1.95E-05,65,6,230,,,
2.24E-05,59,126,230,,,
2.05E-05,67,96,229,,,
1.81E-05,74,24,229,,,
2.30E-05,56,174,229,,,
1.75E-05,71,12,229,,,
2.36E-05,86,188,229,,,
2.10E-05,68,118,225,,,
1.89E-05,68,53,225,,,
2.37E-05,51,180,228,,,
2.14E-05,42,39,229,,,
2.75E-05,74,79,229,,,
2.20E-05,68,135,228,,,
2.49E-05,68,217,227,,,
2.02E-05,47,83,227,,,
2.24E-05,56,148,225,,,
2.47E-05,48,206,226,,,
2.33E-05,67,176,224,,,
2.29E-05,55,149,224,,,
1.78E-05,44,10,228,,,
1.93E-05,55,57,229,,,
2.45E-05,66,207,229,,,
1.79E-05,76,21,229,,,
3.01E-05,80,187,227,,,
2.36E-05,68,190,227,,,
2.07E-05,68,105,227,,,
1.94E-05,62,64,227,,,
2.19E-05,87,9,228,,,
2.05E-05,89,94,228,,,
1.89E-05,85,53,226,,,
2.27E-05,42,157,226,,,
2.14E-05,59,79,226,,,
2.06E-05,43,88,227,,,
2.00E-05,66,78,226,,,
2.08E-05,73,76,228,,,
2.05E-05,80,68,228,,,
2.00E-05,51,48,227,,,
2.12E-05,75,83,226,,,
1.98E-05,74,71,227,,,
2.55E-05,66,218,227,,,
2.93E-05,48,202,225,,,
2.07E-05,86,98,224,,,
2.51E-05,85,185,223,,,
1.85E-05,80,36,224,,,
2.02E-05,61,92,224,,,
2.17E-05,70,132,224,,,
2.34E-05,66,187,223,,,
1.72E-05,49,3,223,,,
1.80E-05,46,22,223,,,
2.44E-05,88,136,220,,,
2.04E-05,50,88,220,,,
2.13E-05,67,123,219,,,
1.84E-05,52,34,219,,,
2.39E-05,83,193,217,,,
2.42E-05,86,200,215,,,
2.31E-05,69,167,215,,,
2.07E-05,73,99,215,,,
2.33E-05,66,178,217,,,
2.66E-05,83,86,219,,,
2.63E-05,41,184,217,,,
1.82E-05,59,14,213,,,
1.78E-05,89,21,213,,,
2.42E-05,53,202,212,,,
2.78E-05,84,129,211,,,
2.04E-05,46,87,209,,,
2.06E-05,90,97,208,,,
1.95E-05,66,64,208,,,
2.11E-05,68,116,207,,,
2.38E-05,63,129,209,,,
1.98E-05,75,43,209,,,
2.15E-05,60,55,209,,,
1.93E-05,62,46,209,,,
1.88E-05,55,41,211,,,
2.87E-05,88,125,210,,,
1.89E-05,88,47,212,,,
2.09E-05,87,102,213,,,
2.33E-05,78,177,211,,,
2.41E-05,55,193,212,,,
2.00E-05,80,81,212,,,
2.99E-05,67,122,212,,,
2.70E-05,73,70,213,,,
9.02E-05,64,85,214,,,
2.46E-05,90,110,213,,,
2.69E-05,44,93,212,,,
1.96E-05,81,65,212,,,
2.05E-05,52,98,212,,,
1.73E-05,44,2,213,,,
2.31E-05,83,160,213,,,
2.07E-05,77,100,210,,,
2.23E-05,45,151,210,,,
1.73E-05,75,5,210,,,
2.19E-05,68,146,211,,,
2.40E-05,83,205,211,,,
2.22E-05,46,98,211,,,
2.31E-05,58,146,211,,,
1.86E-05,46,9,211,,,
1.78E-05,66,13,213,,,
1.90E-05,76,6,213,,,
2.49E-05,83,163,212,,,
2.13E-05,58,94,212,,,
2.27E-05,73,64,213,,,
2.83E-05,62,199,213,,,
2.15E-05,49,89,213,,,
2.07E-05,50,96,216,,,
1.78E-05,88,21,216,,,
1.74E-05,49,9,215,,,
2.12E-05,60,115,215,,,
2.25E-05,46,152,214,,,
1.80E-05,88,18,215,,,
2.20E-05,51,140,215,,,
2.05E-05,58,95,214,,,
2.45E-05,75,208,214,,,
2.45E-05,80,209,214,,,
2.17E-05,53,72,215,,,
2.19E-05,42,137,215,,,
2.31E-05,43,10,219,,,
2.23E-05,78,102,219,,,
2.00E-05,64,73,218,,,
2.36E-05,90,175,218,,,
1.93E-05,80,61,219,,,
1.76E-05,46,11,218,,,
1.84E-05,85,35,217,,,
2.07E-05,60,98,217,,,
2.45E-05,44,203,217,,,
2.45E-05,54,198,217,,,
2.49E-05,60,211,217,,,
0.0002222,70,201,217,,,
2.99E-05,63,213,218,,,
2.23E-05,90,132,217,,,
2.29E-05,53,165,219,,,
2.29E-05,46,160,220,,,
2.32E-05,72,176,220,,,
2.38E-05,73,186,220,,,
2.14E-05,89,120,219,,,
1.88E-05,57,47,221,,,
2.47E-05,66,209,224,,,
2.93E-05,88,154,225,,,
1.77E-05,64,12,224,,,
2.40E-05,62,198,226,,,
1.97E-05,54,60,224,,,
2.36E-05,81,183,224,,,
1.91E-05,56,51,224,,,
2.30E-05,68,169,227,,,
2.43E-05,88,202,229,,,
2.52E-05,78,149,228,,,
2.16E-05,55,102,226,,,
2.31E-05,80,150,226,,,
2.93E-05,41,115,226,,,
2.33E-05,60,141,226,,,
2.02E-05,50,63,226,,,
2.25E-05,66,124,226,,,
3.20E-05,44,72,225,,,
3.27E-05,90,90,225,,,
2.29E-05,44,69,225,,,
2.03E-05,83,47,225,,,
1.98E-05,62,48,225,,,
2.64E-05,50,216,226,,,
2.03E-05,62,68,225,,,
2.37E-05,58,151,225,,,
1.88E-05,51,18,225,,,
2.14E-05,54,37,225,,,
2.31E-05,81,137,226,,,
2.29E-05,72,5,226,,,
2.76E-05,87,212,225,,,
2.05E-05,49,100,225,,,
2.22E-05,82,137,226,,,
2.75E-05,90,212,223,,,
2.61E-05,69,165,224,,,
2.46E-05,46,200,225,,,
2.08E-05,49,98,226,,,
2.32E-05,44,173,225,,,
1.97E-05,73,70,225,,,
1.83E-05,48,25,225,,,
1.89E-05,48,51,227,,,
1.87E-05,62,44,227,,,
2.35E-05,75,124,224,,,
2.44E-05,84,49,224,,,
2.14E-05,90,103,223,,,
2.02E-05,56,79,223,,,
2.38E-05,46,181,223,,,
1.83E-05,56,30,223,,,
2.04E-05,50,96,223,,,
2.42E-05,77,197,222,,,
2.06E-05,43,92,223,,,
2.13E-05,46,116,223,,,
1.91E-05,69,56,222,,,
1.75E-05,61,9,222,,,
2.45E-05,45,175,224,,,
2.20E-05,49,140,224,,,
3.47E-05,61,144,224,,,
2.93E-05,88,112,225,,,
1.79E-05,65,5,225,,,
1.76E-05,46,11,224,,,
1.99E-05,83,73,224,,,
2.13E-05,78,114,224,,,
2.01E-05,48,76,223,,,
1.98E-05,77,71,222,,,
1.81E-05,44,30,223,,,
2.21E-05,67,134,220,,,
2.56E-05,85,215,219,,,
2.32E-05,54,166,219,,,
1.84E-05,69,28,217,,,
2.37E-05,71,44,217,,,
1.99E-05,63,74,218,,,
2.46E-05,55,202,218,,,
1.73E-05,44,5,220,,,
1.88E-05,81,42,221,,,
2.37E-05,76,190,223,,,
1.74E-05,46,5,222,,,
2.17E-05,43,127,222,,,
3.19E-05,59,33,222,,,
2.65E-05,71,190,222,,,
2.47E-05,47,205,222,,,
1.77E-05,49,15,221,,,
1.98E-05,56,32,221,,,
2.72E-05,78,86,222,,,
2.14E-05,48,112,223,,,
2.38E-05,57,190,223,,,
2.12E-05,63,103,223,,,
2.12E-05,86,53,223,,,
1.92E-05,46,43,223,,,
3.49E-05,58,173,223,,,
2.45E-05,61,151,223,,,
2.29E-05,76,133,223,,,
2.75E-05,54,29,220,,,
3.90E-05,42,98,217,,,
4.47E-05,56,99,217,,,
3.40E-05,45,167,217,,,
3.12E-05,60,129,217,,,
2.03E-05,69,64,215,,,
2.06E-05,82,67,216,,,
2.55E-05,47,146,215,,,
3.10E-05,67,183,215,,,
1.86E-05,64,3,216,,,
2.17E-05,43,124,218,,,
1.88E-05,83,42,218,,,
2.25E-05,86,152,216,,,
2.37E-05,63,192,215,,,
1.94E-05,49,27,211,,,
2.92E-05,89,172,213,,,
2.08E-05,76,82,213,,,
2.93E-05,62,48,211,,,
2.06E-05,76,5,211,,,
2.29E-05,54,137,209,,,
2.63E-05,52,208,210,,,
2.70E-05,77,147,209,,,
2.05E-05,68,72,207,,,
2.47E-05,63,172,209,,,
2.05E-05,87,63,209,,,
2.28E-05,72,135,208,,,
1.98E-05,63,35,209,,,
3.35E-05,84,163,209,,,
1.95E-05,75,29,210,,,
8.06E-05,74,177,209,,,
3.48E-05,57,26,210,,,
2.43E-05,58,181,210,,,
1.99E-05,82,45,210,,,
2.28E-05,80,137,212,,,
1.97E-05,83,42,211,,,
2.11E-05,52,0,209,,,
2.83E-05,62,191,209,,,
2.20E-05,85,115,210,,,
1.84E-05,60,8,207,,,
2.39E-05,79,165,206,,,
2.04E-05,53,62,207,,,
2.06E-05,90,79,207,,,
2.39E-05,72,178,207,,,
2.00E-05,55,55,207,,,
2.10E-05,67,84,208,,,
1.86E-05,86,10,208,,,
1.94E-05,59,37,207,,,
2.05E-05,66,75,206,,,
2.69E-05,61,172,206,,,
2.46E-05,72,155,206,,,
2.52E-05,54,81,207,,,
1.87E-05,89,10,207,,,
2.29E-05,71,142,206,,,
2.12E-05,58,88,206,,,
1.90E-05,64,29,206,,,
2.60E-05,49,67,203,,,
2.31E-05,50,167,200,,,
2.36E-05,71,174,201,,,
2.37E-05,70,174,201,,,
1.90E-05,46,49,200,,,
2.06E-05,83,69,201,,,
2.21E-05,72,62,200,,,
2.68E-05,65,180,200,,,
1.85E-05,87,34,200,,,
2.13E-05,60,113,199,,,
2.16E-05,73,119,200,,,
2.14E-05,75,122,200,,,
2.69E-05,77,106,200,,,
2.06E-05,73,83,200,,,
2.42E-05,41,131,200,,,
2.09E-05,74,101,200,,,
2.25E-05,57,146,200,,,
1.96E-05,68,67,206,,,
1.79E-05,50,23,206,,,
2.12E-05,70,42,207,,,
2.51E-05,64,146,206,,,
2.08E-05,68,93,206,,,
1.86E-05,46,40,204,,,
1.78E-05,72,18,204,,,
2.23E-05,52,145,206,,,
2.21E-05,84,139,205,,,
2.26E-05,49,158,205,,,
2.07E-05,73,102,206,,,
2.02E-05,67,52,206,,,
2.42E-05,86,201,206,,,
2.09E-05,79,102,206,,,
2.17E-05,79,124,206,,,
2.28E-05,86,155,205,,,
1.84E-05,60,35,205,,,
2.02E-05,46,87,203,,,
1.77E-05,50,8,203,,,
2.23E-05,48,142,202,,,
2.09E-05,66,100,202,,,
2.61E-05,69,171,202,,,
2.27E-05,56,167,201,,,
2.15E-05,89,128,201,,,
2.09E-05,71,116,200,,,
1.99E-05,55,85,200,,,
2.17E-05,48,122,208,,,
2.39E-05,56,193,207,,,
2.40E-05,56,196,207,,,
1.85E-05,85,38,207,,,
1.83E-05,74,35,208,,,
2.43E-05,41,155,208,,,
2.46E-05,76,111,207,,,
2.04E-05,61,83,207,,,
2.17E-05,63,134,206,,,
2.36E-05,72,184,206,,,
1.88E-05,46,50,206,,,
1.73E-05,84,6,206,,,
1.82E-05,58,28,203,,,
2.15E-05,53,121,203,,,
2.09E-05,59,106,203,,,
2.33E-05,84,175,203,,,
2.34E-05,74,173,203,,,
2.27E-05,90,161,200,,,
1.76E-05,80,13,201,,,
1.86E-05,56,41,201,,,
1.98E-05,57,76,201,,,
1.88E-05,65,45,200,,,
1.77E-05,42,3,199,,,
2.17E-05,46,129,196,,,
1.93E-05,72,63,201,,,
1.98E-05,69,77,202,,,
1.75E-05,49,11,203,,,
1.81E-05,41,24,200,,,
1.79E-05,65,22,200,,,
1.71E-05,49,3,200,,,
2.48E-05,80,144,199,,,
2.19E-05,65,129,199,,,
1.90E-05,57,56,199,,,
2.40E-05,82,191,199,,,
2.11E-05,61,112,199,,,
2.11E-05,83,119,199,,,
2.27E-05,79,69,200,,,
3.78E-05,61,171,203,,,
2.14E-05,53,74,202,,,
1.90E-05,72,27,202,,,
2.40E-05,87,166,203,,,
8.56E-05,60,91,202,,,
3.57E-05,62,159,201,,,
2.07E-05,87,73,200,,,
1.90E-05,50,18,200,,,
2.27E-05,66,133,200,,,
2.04E-05,43,53,200,,,
1.86E-05,69,9,201,,,
2.74E-05,56,54,201,,,
2.40E-05,56,116,201,,,
2.51E-05,56,9,200,,,
2.14E-05,83,88,199,,,
2.40E-05,47,179,200,,,
2.52E-05,78,195,201,,,
2.32E-05,50,165,201,,,
1.71E-05,60,2,201,,,
2.12E-05,69,33,201,,,
2.06E-05,44,95,202,,,
2.17E-05,72,121,201,,,
2.43E-05,55,197,201,,,
2.22E-05,60,139,201,,,
2.86E-05,45,159,203,,,
3.34E-05,76,175,202,,,
2.17E-05,58,94,203,,,
2.63E-05,43,165,204,,,
2.28E-05,61,152,204,,,
1.81E-05,71,23,203,,,
1.77E-05,47,11,203,,,
2.31E-05,82,170,202,,,
2.18E-05,48,135,203,,,
2.97E-05,78,134,202,,,
3.43E-05,42,153,202,,,
2.12E-05,84,41,202,,,
2.23E-05,45,123,202,,,
3.43E-05,82,93,202,,,
3.14E-05,68,158,202,,,
2.31E-05,85,157,199,,,
2.47E-05,72,176,199,,,
2.62E-05,70,173,202,,,
2.14E-05,44,96,202,,,
2.13E-05,81,88,202,,,
3.43E-05,68,161,203,,,
2.95E-05,79,175,205,,,
2.61E-05,51,78,204,,,
3.08E-05,41,202,205,,,
2.08E-05,62,76,205,,,
2.31E-05,58,124,205,,,
2.06E-05,44,60,207,,,
2.51E-05,66,200,206,,,
2.36E-05,71,160,206,,,
2.33E-05,71,154,207,,,
2.28E-05,77,139,207,,,
3.41E-05,72,155,205,,,
3.51E-05,42,157,207,,,
2.74E-05,62,34,208,,,
2.13E-05,52,75,207,,,
2.10E-05,59,80,206,,,
3.58E-05,69,167,208,,,
2.92E-05,77,74,205,,,
3.80E-05,43,175,201,,,
3.06E-05,53,66,202,,,
3.43E-05,68,138,202,,,
3.00E-05,41,97,203,,,
2.89E-05,48,65,203,,,
4.11E-05,58,188,203,,,
3.61E-05,54,4,205,,,
1.94E-05,57,8,204,,,
2.41E-05,74,138,205,,,
1.86E-05,43,15,204,,,
2.27E-05,62,138,204,,,
2.42E-05,77,167,205,,,
2.04E-05,48,60,205,,,
2.46E-05,89,167,205,,,
2.42E-05,56,179,207,,,
2.12E-05,86,110,208,,,
1.84E-05,70,35,208,,,
2.47E-05,81,182,208,,,
2.18E-05,64,106,208,,,
3.12E-05,53,156,207,,,
3.16E-05,63,171,203,,,
1.77E-05,68,12,203,,,
2.21E-05,57,136,203,,,
2.28E-05,77,159,202,,,
2.34E-05,65,171,200,,,
2.15E-05,71,121,201,,,
2.25E-05,43,149,201,,,
2.40E-05,49,194,203,,,
