cas operacie,cislo,velkost frontu,,,
3.41E-05,3,23936,,,
2.38E-05,3,23941,,,
3.10E-05,3,23953,,,
2.86E-05,3,23956,,,
2.39E-05,3,23969,,,
2.40E-05,3,23992,,,
2.37E-05,3,23992,,,
2.37E-05,3,23996,,,
3.14E-05,3,24032,,,
3.09E-05,3,24031,,,
3.12E-05,3,24044,,,
2.99E-05,3,24057,,,
2.33E-05,3,24061,,,
2.97E-05,3,24090,,,
2.37E-05,3,24089,,,
3.66E-05,3,24114,,,
2.36E-05,3,24120,,,
2.38E-05,3,24122,,,
2.35E-05,3,24137,,,
4.31E-05,3,24152,,,
2.97E-05,3,24166,,,
2.90E-05,3,24170,,,
2.38E-05,3,24174,,,
3.12E-05,3,24187,,,
3.21E-05,3,24189,,,
2.37E-05,3,24196,,,
3.20E-05,3,24195,,,
2.84E-05,3,24199,,,
3.11E-05,3,24201,,,
3.11E-05,3,24201,,,
3.16E-05,3,24206,,,
3.13E-05,3,24237,,,
3.14E-05,3,24258,,,
2.39E-05,3,24267,,,
2.37E-05,3,24266,,,
3.32E-05,3,24283,,,
2.39E-05,3,24282,,,
2.35E-05,3,24286,,,
3.15E-05,3,24310,,,
3.14E-05,3,24316,,,
2.38E-05,3,24320,,,
3.15E-05,3,24331,,,
3.10E-05,3,24329,,,
2.55E-05,3,24348,,,
2.37E-05,3,24350,,,
2.89E-05,3,24377,,,
2.96E-05,3,24376,,,
3.39E-05,3,24391,,,
2.39E-05,3,24394,,,
2.37E-05,3,24405,,,
3.41E-05,3,24409,,,
3.11E-05,3,24411,,,
2.98E-05,3,24419,,,
2.35E-05,3,24425,,,
2.38E-05,3,24449,,,
3.32E-05,3,24458,,,
3.25E-05,3,24458,,,
3.03E-05,3,24462,,,
2.96E-05,3,24466,,,
3.14E-05,3,24474,,,
3.17E-05,3,24485,,,
2.38E-05,3,24490,,,
3.16E-05,3,24496,,,
5.08E-05,3,24505,,,
3.17E-05,3,24517,,,
2.39E-05,3,24527,,,
2.39E-05,3,24536,,,
3.56E-05,3,24541,,,
2.73E-05,3,24551,,,
3.19E-05,3,24556,,,
3.16E-05,3,24557,,,
2.35E-05,3,24572,,,
2.33E-05,3,24577,,,
2.63E-05,3,24576,,,
2.38E-05,3,24578,,,
2.36E-05,3,24580,,,
3.09E-05,3,24595,,,
3.22E-05,3,24603,,,
2.81E-05,3,24613,,,
2.36E-05,3,24640,,,
2.35E-05,3,24640,,,
3.05E-05,3,24639,,,
2.37E-05,3,24648,,,
2.43E-05,3,24711,,,
2.41E-05,3,24719,,,
2.36E-05,3,24725,,,
2.36E-05,3,24725,,,
2.38E-05,3,24727,,,
3.22E-05,3,24738,,,
3.15E-05,3,24747,,,
3.19E-05,3,24758,,,
2.96E-05,3,24766,,,
2.96E-05,3,24766,,,
2.38E-05,3,24773,,,
2.35E-05,3,24793,,,
2.37E-05,3,24789,,,
2.35E-05,3,24808,,,
2.37E-05,3,24814,,,
2.37E-05,3,24826,,,
2.39E-05,3,24832,,,
2.40E-05,3,24841,,,
2.38E-05,3,24842,,,
2.35E-05,3,24855,,,
2.36E-05,3,24876,,,
3.81E-05,3,24874,,,
2.38E-05,3,24885,,,
3.36E-05,3,24894,,,
3.05E-05,3,24895,,,
2.38E-05,3,24916,,,
2.37E-05,3,24921,,,
2.38E-05,3,24944,,,
2.35E-05,3,24962,,,
2.35E-05,3,24965,,,
2.36E-05,3,24977,,,
2.34E-05,3,24980,,,
2.47E-05,3,24982,,,
3.73E-05,3,24983,,,
3.88E-05,3,24990,,,
2.40E-05,3,24994,,,
3.11E-05,3,25017,,,
2.77E-05,3,25037,,,
2.38E-05,3,25038,,,
2.38E-05,3,25054,,,
2.37E-05,3,25062,,,
3.04E-05,3,25075,,,
2.72E-05,3,25086,,,
3.35E-05,3,25116,,,
3.55E-05,3,25116,,,
3.18E-05,3,25134,,,
3.34E-05,3,25137,,,
3.33E-05,3,25139,,,
3.36E-05,3,25139,,,
2.37E-05,3,25142,,,
2.35E-05,3,25143,,,
3.55E-05,3,25147,,,
3.38E-05,3,25150,,,
4.59E-05,3,25150,,,
2.36E-05,3,25159,,,
3.55E-05,3,25169,,,
3.32E-05,3,25174,,,
3.21E-05,3,25184,,,
3.50E-05,3,25191,,,
3.25E-05,3,25191,,,
3.81E-05,3,25199,,,
3.03E-05,3,25210,,,
0.0004999,3,25222,,,
5.57E-05,3,25222,,,
4.89E-05,3,25237,,,
2.38E-05,3,25246,,,
2.37E-05,3,25246,,,
2.37E-05,3,25248,,,
2.37E-05,3,25247,,,
2.37E-05,3,25250,,,
2.35E-05,3,25257,,,
2.41E-05,3,25266,,,
2.38E-05,3,25275,,,
3.04E-05,3,25285,,,
3.19E-05,3,25291,,,
3.23E-05,3,25292,,,
2.41E-05,3,25305,,,
2.38E-05,3,25312,,,
3.51E-05,3,25312,,,
2.37E-05,3,25313,,,
2.38E-05,3,25324,,,
2.38E-05,3,25327,,,
2.34E-05,3,25328,,,
2.35E-05,3,25335,,,
2.41E-05,3,25338,,,
2.43E-05,3,25339,,,
2.91E-05,3,25348,,,
2.76E-05,3,25362,,,
3.26E-05,3,25362,,,
2.88E-05,3,25363,,,
2.35E-05,3,25372,,,
3.78E-05,3,25377,,,
2.35E-05,3,25395,,,
2.36E-05,3,25408,,,
2.35E-05,3,25419,,,
2.34E-05,3,25421,,,
3.07E-05,3,25427,,,
2.30E-05,3,25431,,,
2.29E-05,3,25434,,,
2.37E-05,3,25467,,,
3.05E-05,3,25473,,,
2.30E-05,3,25488,,,
2.29E-05,3,25493,,,
2.34E-05,3,25503,,,
3.81E-05,3,25541,,,
3.19E-05,3,25542,,,
3.26E-05,3,25542,,,
2.37E-05,3,25566,,,
2.29E-05,3,25584,,,
2.35E-05,3,25591,,,
2.36E-05,3,25602,,,
2.36E-05,3,25643,,,
3.55E-05,3,25654,,,
3.04E-05,3,25690,,,
4.37E-05,3,25706,,,
3.06E-05,3,25708,,,
2.85E-05,3,25710,,,
3.10E-05,3,25729,,,
2.95E-05,3,25732,,,
3.12E-05,3,25755,,,
3.18E-05,3,25755,,,
2.99E-05,3,25756,,,
3.06E-05,3,25757,,,
3.01E-05,3,25762,,,
2.98E-05,3,25766,,,
3.02E-05,3,25769,,,
3.29E-05,3,25776,,,
2.36E-05,3,25801,,,
3.58E-05,3,25820,,,
3.49E-05,3,25822,,,
2.41E-05,3,25831,,,
2.40E-05,3,25831,,,
3.85E-05,3,25844,,,
3.32E-05,3,25855,,,
3.02E-05,3,25866,,,
2.38E-05,3,25866,,,
3.04E-05,3,25890,,,
9.48E-05,3,25902,,,
2.48E-05,3,25902,,,
2.38E-05,3,25914,,,
3.04E-05,3,25929,,,
2.44E-05,3,25941,,,
2.42E-05,3,25941,,,
3.54E-05,3,25951,,,
2.36E-05,3,25954,,,
2.76E-05,3,25971,,,
3.07E-05,3,25978,,,
2.98E-05,3,25983,,,
3.06E-05,3,25988,,,
2.77E-05,3,26019,,,
2.40E-05,3,26033,,,
2.39E-05,3,26042,,,
4.14E-05,3,26054,,,
2.86E-05,3,26053,,,
2.77E-05,3,26057,,,
2.37E-05,3,26090,,,
3.18E-05,3,26115,,,
2.98E-05,3,26123,,,
3.68E-05,3,26129,,,
2.89E-05,3,26133,,,
3.04E-05,3,26152,,,
3.24E-05,3,26154,,,
2.41E-05,3,26178,,,
3.04E-05,3,26182,,,
2.92E-05,3,26191,,,
