cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0001419,32,7003,20584,,,
0.0001414,4,2132,20585,,,
5.15E-05,64,9323,20586,,,
0.0001575,10,6897,20587,,,
0.0001821,56,1601,20588,,,
3.90E-05,35,9330,20588,,,
0.0001735,46,976,20589,,,
3.93E-05,29,5653,20590,,,
0.0002524,16,409,20591,,,
3.90E-05,48,7626,20592,,,
5.14E-05,56,2981,20590,,,
3.89E-05,38,5415,20590,,,
3.90E-05,30,6293,20591,,,
0.0001061,61,2393,20592,,,
3.88E-05,65,3554,20593,,,
0.0001065,41,1568,20594,,,
5.11E-05,58,6692,20594,,,
0.0001063,26,1277,20595,,,
3.89E-05,34,7174,20596,,,
3.91E-05,69,5500,20597,,,
3.91E-05,57,6818,20597,,,
3.92E-05,22,8710,20598,,,
0.0001736,59,589,20599,,,
0.0002284,13,3461,20600,,,
3.92E-05,59,4968,20601,,,
3.91E-05,23,9972,20601,,,
0.0001067,44,8708,20602,,,
3.92E-05,54,8709,20603,,,
0.0002315,45,1230,20602,,,
0.0001601,20,2348,20603,,,
4.84E-05,37,5212,20604,,,
0.0002672,65,948,20605,,,
3.95E-05,32,6718,20606,,,
3.92E-05,64,9822,20607,,,
0.000107,14,2796,20607,,,
0.0001069,3,5039,20608,,,
0.0001732,10,814,20609,,,
0.0001065,63,5046,20610,,,
3.97E-05,8,5235,20610,,,
3.92E-05,34,8948,20611,,,
0.0001744,61,1430,20612,,,
3.91E-05,17,7336,20613,,,
3.92E-05,68,9333,20614,,,
0.0002399,62,597,20615,,,
3.93E-05,56,1435,20615,,,
0.0001155,48,5007,20616,,,
3.91E-05,62,7329,20617,,,
3.93E-05,69,4916,20618,,,
0.000107,39,1112,20619,,,
0.0001065,30,2462,20620,,,
0.0004109,31,348,20619,,,
5.76E-05,9,7529,20619,,,
3.93E-05,18,9371,20618,,,
3.92E-05,45,4856,20619,,,
0.0002456,14,177,20619,,,
3.93E-05,6,1674,20619,,,
3.89E-05,58,3531,20620,,,
0.0001877,51,352,20620,,,
3.90E-05,52,9911,20620,,,
3.91E-05,51,2637,20621,,,
3.91E-05,33,1463,20622,,,
3.91E-05,54,7392,20623,,,
3.92E-05,54,7665,20624,,,
3.91E-05,57,6536,20625,,,
0.000256,7,351,20626,,,
5.14E-05,7,1330,20627,,,
3.90E-05,65,6314,20626,,,
3.89E-05,17,1468,20627,,,
0.0001062,37,1758,20628,,,
3.90E-05,68,6117,20627,,,
3.88E-05,2,3751,20627,,,
4.80E-05,25,9967,20625,,,
0.0001344,66,887,20626,,,
5.60E-05,8,8342,20627,,,
4.96E-05,10,1826,20627,,,
0.0001268,56,1095,20628,,,
0.0001438,44,935,20629,,,
0.0001439,67,7612,20630,,,
0.0001398,1,4903,20631,,,
0.0001423,18,673,20632,,,
5.13E-05,34,7528,20633,,,
0.0001962,66,9800,20634,,,
0.0004118,69,115,20635,,,
0.000131,9,4715,20636,,,
3.94E-05,44,7971,20634,,,
3.91E-05,5,9892,20635,,,
3.93E-05,1,9464,20634,,,
3.93E-05,62,6000,20635,,,
3.94E-05,25,5167,20636,,,
3.95E-05,35,6678,20636,,,
0.0001194,42,8917,20636,,,
0.0001422,29,3768,20637,,,
5.30E-05,54,6929,20638,,,
0.0003359,66,324,20638,,,
0.0002263,36,772,20638,,,
5.22E-05,54,3116,20638,,,
5.17E-05,17,8451,20639,,,
0.0002309,10,1063,20640,,,
5.15E-05,4,8744,20640,,,
0.0001402,35,1680,20641,,,
0.0003945,49,2749,20642,,,
0.0012896,23,1102,20643,,,
0.0001514,40,7544,20644,,,
0.000332,54,846,20645,,,
5.80E-05,46,8987,20644,,,
0.0001566,34,1170,20645,,,
7.17E-05,67,9657,20646,,,
5.87E-05,34,9625,20645,,,
5.72E-05,19,9028,20646,,,
5.79E-05,15,2875,20647,,,
0.0001536,35,2852,20648,,,
5.73E-05,68,8419,20649,,,
5.15E-05,5,7818,20649,,,
5.19E-05,28,6749,20650,,,
5.15E-05,29,5338,20649,,,
5.19E-05,27,6232,20650,,,
0.0001411,58,1841,20650,,,
0.00032,28,731,20651,,,
0.0001294,34,2658,20652,,,
5.30E-05,66,5080,20652,,,
0.0005709,32,308,20653,,,
5.41E-05,19,5848,20654,,,
5.58E-05,44,8676,20654,,,
5.15E-05,27,6462,20655,,,
0.0001554,35,1250,20655,,,
0.0002292,19,2218,20656,,,
4.00E-05,13,9143,20657,,,
3.94E-05,22,7403,20658,,,
4.46E-05,18,5512,20658,,,
0.0002687,61,1608,20659,,,
