cas operacie,vybrane cislo,velkost frontu,,,
0.0002184,15,21555,,,
0.0002034,37,21554,,,
0.0002025,46,21554,,,
0.000214,42,21555,,,
0.0002028,37,21558,,,
0.0002029,24,21560,,,
0.0002028,61,21559,,,
0.0002672,17,21561,,,
0.0002636,20,21565,,,
0.0003422,58,21570,,,
0.0003287,49,21570,,,
0.0004951,21,21570,,,
0.0002608,31,21569,,,
0.0006346,58,21568,,,
0.0003727,19,21567,,,
0.0004031,4,21567,,,
0.0002673,68,21566,,,
0.0003391,6,21567,,,
0.0002705,43,21566,,,
0.0002705,33,21565,,,
0.0002706,56,21564,,,
0.0002483,13,21563,,,
0.0003032,51,21567,,,
0.000258,28,21566,,,
0.0003228,31,21565,,,
0.000211,3,21564,,,
0.0002043,32,21566,,,
0.000268,38,21571,,,
0.0002151,60,21570,,,
0.0002418,16,21572,,,
0.0002663,65,21576,,,
0.0002746,11,21585,,,
0.000242,35,21589,,,
0.0002536,59,21588,,,
0.0002754,15,21596,,,
0.0003738,32,21601,,,
0.0003794,68,21604,,,
0.0002606,57,21604,,,
0.0002656,43,21603,,,
0.0002693,11,21604,,,
0.000235,44,21609,,,
0.0002771,9,21611,,,
0.0003797,24,21612,,,
0.000235,3,21615,,,
0.0002118,22,21621,,,
0.0002534,16,21628,,,
0.0002652,43,21627,,,
0.0002636,40,21626,,,
0.0002754,6,21627,,,
0.0002413,22,21630,,,
0.0002613,9,21635,,,
0.0002534,30,21637,,,
0.000273,60,21638,,,
0.0002628,23,21637,,,
0.0002617,23,21639,,,
0.0004087,49,21641,,,
0.0005029,2,21644,,,
0.0002524,35,21645,,,
0.000279,66,21646,,,
0.0002635,4,21650,,,
0.0002746,55,21649,,,
0.0002445,36,21651,,,
0.0003372,46,21657,,,
0.0003694,3,21659,,,
0.0002422,62,21664,,,
0.0003449,12,21667,,,
0.0003716,33,21667,,,
0.0002717,37,21666,,,
0.0003299,32,21670,,,
0.0002865,28,21675,,,
0.0002725,1,21685,,,
0.0003532,1,21684,,,
0.0002728,32,21683,,,
0.000332,30,21687,,,
0.0003264,20,21686,,,
0.0002038,23,21694,,,
0.0003955,22,21696,,,
0.0002047,54,21701,,,
0.0002043,44,21705,,,
0.0002058,35,21714,,,
0.0002045,36,21718,,,
0.0002708,33,21722,,,
0.0002608,41,21722,,,
0.000204,15,21734,,,
0.0002025,60,21734,,,
0.0003361,56,21735,,,
0.0003072,18,21736,,,
0.0002512,67,21736,,,
0.000262,23,21738,,,
